ward,precinct,total,James C. Murray,James C. Murray Percent,Patrick T. Murphy,Patrick T. Murphy Percent,Margaret Ann Carey,Margaret Ann Carey Percent,Mary Therese Quinn,Mary Therese Quinn Percent,Richard Frederick Johnson,Richard Frederick Johnson Percent,precinct_id
33,20,103,28,27.18,30,29.13,23,22.33,14,13.59,8,7.77,33020
33,21,181,58,32.04,45,24.86,34,18.78,34,18.78,10,5.52,33021
33,22,229,100,43.67,55,24.02,36,15.72,25,10.92,13,5.68,33022
33,23,195,66,33.85,48,24.62,34,17.44,35,17.95,12,6.15,33023
33,24,138,40,28.99,37,26.81,20,14.49,27,19.57,14,10.14,33024
33,25,208,60,28.85,43,20.67,60,28.85,34,16.35,11,5.29,33025
33,26,111,26,23.42,25,22.52,26,23.42,20,18.02,14,12.61,33026
33,27,80,21,26.25,24,30.0,18,22.5,11,13.75,6,7.5,33027
33,28,184,43,23.37,63,34.24,27,14.67,38,20.65,13,7.07,33028
33,29,135,34,25.19,33,24.44,20,14.81,35,25.93,13,9.63,33029
33,30,97,25,25.77,31,31.96,22,22.68,15,15.46,4,4.12,33030
33,31,153,69,45.1,25,16.34,23,15.03,23,15.03,13,8.5,33031
33,32,137,58,42.34,37,27.01,20,14.6,18,13.14,4,2.92,33032
33,33,103,19,18.45,29,28.16,27,26.21,20,19.42,8,7.77,33033
33,34,112,41,36.61,28,25.0,17,15.18,18,16.07,8,7.14,33034
34,1,256,78,30.47,67,26.17,47,18.36,19,7.42,45,17.58,34001
34,2,170,61,35.88,37,21.76,29,17.06,13,7.65,30,17.65,34002
34,3,152,42,27.63,32,21.05,27,17.76,13,8.55,38,25.0,34003
34,4,161,67,41.61,32,19.88,32,19.88,11,6.83,19,11.8,34004
34,5,131,64,48.85,17,12.98,29,22.14,7,5.34,14,10.69,34005
34,6,122,38,31.15,32,26.23,18,14.75,9,7.38,25,20.49,34006
34,7,264,98,37.12,65,24.62,43,16.29,17,6.44,41,15.53,34007
34,8,247,72,29.15,60,24.29,54,21.86,26,10.53,35,14.17,34008
34,9,160,61,38.13,33,20.63,26,16.25,21,13.13,19,11.88,34009
34,10,273,84,30.77,67,24.54,40,14.65,22,8.06,60,21.98,34010
34,11,142,52,36.62,28,19.72,20,14.08,15,10.56,27,19.01,34011
34,12,186,54,29.03,46,24.73,36,19.35,13,6.99,37,19.89,34012
34,13,170,66,38.82,41,24.12,30,17.65,11,6.47,22,12.94,34013
34,14,146,55,37.67,31,21.23,20,13.7,16,10.96,24,16.44,34014
34,15,160,80,50.0,26,16.25,22,13.75,13,8.13,19,11.88,34015
34,16,126,40,31.75,23,18.25,25,19.84,13,10.32,25,19.84,34016
34,17,167,59,35.33,37,22.16,30,17.96,18,10.78,23,13.77,34017
34,18,144,51,35.42,33,22.92,24,16.67,10,6.94,26,18.06,34018
34,19,152,85,55.92,22,14.47,19,12.5,7,4.61,19,12.5,34019
34,20,289,168,58.13,44,15.22,34,11.76,9,3.11,34,11.76,34020
34,21,235,96,40.85,52,22.13,35,14.89,14,5.96,38,16.17,34021
34,22,255,119,46.67,47,18.43,35,13.73,24,9.41,30,11.76,34022
34,23,164,46,28.05,41,25.0,33,20.12,13,7.93,31,18.9,34023
34,24,200,102,51.0,31,15.5,36,18.0,9,4.5,22,11.0,34024
34,25,121,50,41.32,24,19.83,20,16.53,11,9.09,16,13.22,34025
34,26,163,81,49.69,18,11.04,28,17.18,9,5.52,27,16.56,34026
34,27,114,39,34.21,25,21.93,23,20.18,14,12.28,13,11.4,34027
34,28,107,56,52.34,20,18.69,14,13.08,5,4.67,12,11.21,34028
34,29,247,92,37.25,45,18.22,44,17.81,29,11.74,37,14.98,34029
34,30,278,88,31.65,46,16.55,61,21.94,22,7.91,61,21.94,34030
34,31,126,39,30.95,22,17.46,28,22.22,13,10.32,24,19.05,34031
34,32,243,85,34.98,55,22.63,38,15.64,16,6.58,49,20.16,34032
34,33,117,50,42.74,20,17.09,21,17.95,5,4.27,21,17.95,34033
34,34,205,79,38.54,36,17.56,33,16.1,19,9.27,38,18.54,34034
34,35,249,96,38.55,53,21.29,48,19.28,14,5.62,38,15.26,34035
34,36,247,88,35.63,56,22.67,37,14.98,22,8.91,44,17.81,34036
34,37,92,45,48.91,16,17.39,15,16.3,6,6.52,10,10.87,34037
34,38,120,68,56.67,18,15.0,15,12.5,6,5.0,13,10.83,34038
34,39,132,44,33.33,29,21.97,25,18.94,7,5.3,27,20.45,34039
34,40,217,85,39.17,52,23.96,25,11.52,20,9.22,35,16.13,34040
34,41,183,61,33.33,40,21.86,31,16.94,23,12.57,28,15.3,34041
34,42,231,86,37.23,50,21.65,33,14.29,16,6.93,46,19.91,34042
34,43,197,87,44.16,43,21.83,22,11.17,11,5.58,34,17.26,34043
34,44,278,144,51.8,41,14.75,33,11.87,17,6.12,43,15.47,34044
34,45,237,80,33.76,54,22.78,40,16.88,14,5.91,49,20.68,34045
34,46,103,29,28.16,20,19.42,20,19.42,14,13.59,20,19.42,34046
34,47,105,45,42.86,22,20.95,14,13.33,8,7.62,16,15.24,34047
34,48,204,52,25.49,58,28.43,45,22.06,13,6.37,36,17.65,34048
34,49,233,68,29.18,64,27.47,35,15.02,23,9.87,43,18.45,34049
34,50,174,58,33.33,42,24.14,42,24.14,12,6.9,20,11.49,34050
34,51,274,121,44.16,58,21.17,42,15.33,11,4.01,42,15.33,34051
34,52,170,84,49.41,31,18.24,21,12.35,11,6.47,23,13.53,34052
34,53,171,54,31.58,38,22.22,30,17.54,13,7.6,36,21.05,34053
34,54,165,77,46.67,28,16.97,26,15.76,8,4.85,26,15.76,34054
34,55,135,43,31.85,28,20.74,26,19.26,14,10.37,24,17.78,34055
34,56,146,50,34.25,29,19.86,29,19.86,22,15.07,16,10.96,34056
34,57,101,31,30.69,21,20.79,19,18.81,15,14.85,15,14.85,34057
34,58,152,80,52.63,22,14.47,18,11.84,12,7.89,20,13.16,34058
34,59,165,62,37.58,38,23.03,26,15.76,13,7.88,26,15.76,34059
34,60,123,35,28.46,21,17.07,30,24.39,16,13.01,21,17.07,34060
34,61,103,34,33.01,26,25.24,13,12.62,8,7.77,22,21.36,34061
34,62,240,82,34.17,56,23.33,45,18.75,23,9.58,34,14.17,34062
34,63,188,80,42.55,39,20.74,31,16.49,15,7.98,23,12.23,34063
34,64,36,19,52.78,5,13.89,2,5.56,2,5.56,8,22.22,34064
34,65,63,24,38.1,19,30.16,8,12.7,8,12.7,4,6.35,34065
34,66,192,69,35.94,45,23.44,31,16.15,21,10.94,26,13.54,34066
34,67,172,51,29.65,37,21.51,40,23.26,20,11.63,24,13.95,34067
34,68,112,38,33.93,24,21.43,21,18.75,5,4.46,24,21.43,34068
34,69,156,45,28.85,34,21.79,30,19.23,12,7.69,35,22.44,34069
34,70,187,55,29.41,53,28.34,29,15.51,18,9.63,32,17.11,34070
34,71,157,43,27.39,41,26.11,26,16.56,14,8.92,33,21.02,34071
34,72,135,41,30.37,34,25.19,26,19.26,17,12.59,17,12.59,34072
34,73,146,43,29.45,36,24.66,33,22.6,12,8.22,22,15.07,34073
35,1,125,22,17.6,37,29.6,29,23.2,27,21.6,10,8.0,35001
35,2,84,20,23.81,26,30.95,18,21.43,16,19.05,4,4.76,35002
35,3,75,14,18.67,20,26.67,18,24.0,14,18.67,9,12.0,35003
35,4,143,35,24.48,47,32.87,23,16.08,30,20.98,8,5.59,35004
35,5,124,24,19.35,43,34.68,25,20.16,19,15.32,13,10.48,35005
35,6,101,24,23.76,26,25.74,14,13.86,25,24.75,12,11.88,35006
35,7,142,18,12.68,52,36.62,35,24.65,24,16.9,13,9.15,35007
35,8,119,21,17.65,40,33.61,27,22.69,25,21.01,6,5.04,35008
35,9,118,22,18.64,30,25.42,36,30.51,21,17.8,9,7.63,35009
35,10,117,29,24.79,33,28.21,27,23.08,22,18.8,6,5.13,35010
35,11,116,26,22.41,34,29.31,28,24.14,18,15.52,10,8.62,35011
35,12,144,16,11.11,53,36.81,32,22.22,33,22.92,10,6.94,35012
35,13,72,22,30.56,23,31.94,13,18.06,10,13.89,4,5.56,35013
35,14,118,23,19.49,31,26.27,21,17.8,25,21.19,18,15.25,35014
35,15,107,29,27.1,25,23.36,21,19.63,22,20.56,10,9.35,35015
35,16,121,20,16.53,35,28.93,28,23.14,24,19.83,14,11.57,35016
35,17,112,21,18.75,29,25.89,19,16.96,24,21.43,19,16.96,35017
35,18,144,27,18.75,49,34.03,37,25.69,23,15.97,8,5.56,35018
35,19,106,20,18.87,24,22.64,34,32.08,17,16.04,11,10.38,35019
35,20,99,24,24.24,27,27.27,22,22.22,16,16.16,10,10.1,35020
35,21,140,28,20.0,36,25.71,35,25.0,22,15.71,19,13.57,35021
35,22,46,9,19.57,13,28.26,6,13.04,15,32.61,3,6.52,35022
35,23,91,18,19.78,26,28.57,24,26.37,15,16.48,8,8.79,35023
35,24,85,18,21.18,27,31.76,18,21.18,22,25.88,0,0.0,35024
35,25,118,21,17.8,27,22.88,29,24.58,27,22.88,14,11.86,35025
35,26,144,25,17.36,50,34.72,33,22.92,20,13.89,16,11.11,35026
35,27,168,27,16.07,48,28.57,41,24.4,40,23.81,12,7.14,35027
35,28,128,18,14.06,36,28.13,34,26.56,25,19.53,15,11.72,35028
35,29,141,16,11.35,46,32.62,38,26.95,25,17.73,16,11.35,35029
35,30,173,42,24.28,42,24.28,30,17.34,37,21.39,22,12.72,35030
35,31,125,34,27.2,30,24.0,27,21.6,20,16.0,14,11.2,35031
35,32,66,9,13.64,18,27.27,23,34.85,9,13.64,7,10.61,35032
35,33,106,22,20.75,27,25.47,23,21.7,23,21.7,11,10.38,35033
35,34,118,17,14.41,41,34.75,29,24.58,21,17.8,10,8.47,35034
35,35,93,14,15.05,29,31.18,17,18.28,20,21.51,13,13.98,35035
36,1,128,48,37.5,34,26.56,21,16.41,21,16.41,4,3.13,36001
36,2,116,57,49.14,23,19.83,17,14.66,12,10.34,7,6.03,36002
36,3,154,87,56.49,25,16.23,12,7.79,15,9.74,15,9.74,36003
36,4,60,19,31.67,22,36.67,5,8.33,8,13.33,6,10.0,36004
36,5,103,43,41.75,24,23.3,14,13.59,16,15.53,6,5.83,36005
36,6,110,33,30.0,35,31.82,12,10.91,17,15.45,13,11.82,36006
36,7,90,36,40.0,13,14.44,14,15.56,18,20.0,9,10.0,36007
36,8,145,62,42.76,35,24.14,22,15.17,19,13.1,7,4.83,36008
36,9,129,65,50.39,26,20.16,13,10.08,16,12.4,9,6.98,36009
36,10,96,43,44.79,24,25.0,11,11.46,10,10.42,8,8.33,36010
36,11,209,92,44.02,58,27.75,23,11.0,28,13.4,8,3.83,36011
36,12,85,20,23.53,26,30.59,16,18.82,21,24.71,2,2.35,36012
36,13,285,223,78.25,21,7.37,22,7.72,14,4.91,5,1.75,36013
36,14,144,88,61.11,27,18.75,13,9.03,12,8.33,4,2.78,36014
36,15,124,70,56.45,26,20.97,15,12.1,9,7.26,4,3.23,36015
36,16,232,74,31.9,70,30.17,35,15.09,33,14.22,20,8.62,36016
36,17,107,38,35.51,40,37.38,10,9.35,14,13.08,5,4.67,36017
36,18,173,47,27.17,49,28.32,30,17.34,36,20.81,11,6.36,36018
36,19,188,148,78.72,11,5.85,13,6.91,13,6.91,3,1.6,36019
36,20,194,98,50.52,36,18.56,18,9.28,31,15.98,11,5.67,36020
36,21,226,106,46.9,53,23.45,30,13.27,26,11.5,11,4.87,36021
36,22,175,56,32.0,58,33.14,25,14.29,30,17.14,6,3.43,36022
36,23,83,41,49.4,18,21.69,6,7.23,11,13.25,7,8.43,36023
36,24,161,64,39.75,32,19.88,27,16.77,19,11.8,19,11.8,36024
36,25,94,33,35.11,34,36.17,15,15.96,9,9.57,3,3.19,36025
36,26,137,56,40.88,32,23.36,21,15.33,19,13.87,9,6.57,36026
36,27,79,21,26.58,27,34.18,11,13.92,15,18.99,5,6.33,36027
36,28,106,54,50.94,23,21.7,13,12.26,12,11.32,4,3.77,36028
36,29,112,35,31.25,26,23.21,18,16.07,25,22.32,8,7.14,36029
36,30,162,56,34.57,46,28.4,27,16.67,26,16.05,7,4.32,36030
36,31,173,76,43.93,45,26.01,24,13.87,22,12.72,6,3.47,36031
36,32,139,42,30.22,42,30.22,16,11.51,31,22.3,8,5.76,36032
36,33,139,56,40.29,37,26.62,18,12.95,13,9.35,15,10.79,36033
36,34,90,24,26.67,34,37.78,12,13.33,14,15.56,6,6.67,36034
36,35,173,74,42.77,39,22.54,27,15.61,22,12.72,11,6.36,36035
36,36,127,54,42.52,34,26.77,13,10.24,19,14.96,7,5.51,36036
36,37,95,36,37.89,22,23.16,15,15.79,17,17.89,5,5.26,36037
36,38,105,60,57.14,22,20.95,7,6.67,8,7.62,8,7.62,36038
36,39,115,43,37.39,25,21.74,24,20.87,19,16.52,4,3.48,36039
36,40,136,32,23.53,52,38.24,23,16.91,19,13.97,10,7.35,36040
36,41,125,24,19.2,36,28.8,27,21.6,29,23.2,9,7.2,36041
36,42,128,53,41.41,30,23.44,22,17.19,19,14.84,4,3.13,36042
36,43,117,39,33.33,34,29.06,18,15.38,17,14.53,9,7.69,36043
36,44,169,48,28.4,49,28.99,31,18.34,23,13.61,18,10.65,36044
36,45,139,51,36.69,42,30.22,22,15.83,12,8.63,12,8.63,36045
36,46,112,34,30.36,38,33.93,19,16.96,14,12.5,7,6.25,36046
36,47,107,51,47.66,25,23.36,12,11.21,14,13.08,5,4.67,36047
36,48,131,34,25.95,43,32.82,24,18.32,19,14.5,11,8.4,36048
36,49,149,28,18.79,49,32.89,35,23.49,27,18.12,10,6.71,36049
36,50,146,96,65.75,20,13.7,11,7.53,15,10.27,4,2.74,36050
36,51,221,120,54.3,36,16.29,29,13.12,22,9.95,14,6.33,36051
36,52,123,52,42.28,27,21.95,20,16.26,20,16.26,4,3.25,36052
36,53,102,48,47.06,28,27.45,9,8.82,13,12.75,4,3.92,36053
36,54,202,84,41.58,43,21.29,24,11.88,22,10.89,29,14.36,36054
36,55,197,62,31.47,64,32.49,25,12.69,31,15.74,15,7.61,36055
37,1,60,18,30.0,14,23.33,15,25.0,6,10.0,7,11.67,37001
37,2,101,24,23.76,27,26.73,13,12.87,15,14.85,22,21.78,37002
37,3,69,22,31.88,20,28.99,15,21.74,3,4.35,9,13.04,37003
37,4,48,15,31.25,14,29.17,4,8.33,7,14.58,8,16.67,37004
37,5,146,68,46.58,22,15.07,14,9.59,22,15.07,20,13.7,37005
37,6,175,73,41.71,37,21.14,30,17.14,16,9.14,19,10.86,37006
37,7,131,51,38.93,25,19.08,19,14.5,18,13.74,18,13.74,37007
37,8,84,25,29.76,27,32.14,11,13.1,11,13.1,10,11.9,37008
37,9,144,44,30.56,38,26.39,26,18.06,16,11.11,20,13.89,37009
37,10,151,65,43.05,37,24.5,23,15.23,14,9.27,12,7.95,37010
37,11,57,13,22.81,16,28.07,11,19.3,11,19.3,6,10.53,37011
37,12,94,25,26.6,24,25.53,17,18.09,15,15.96,13,13.83,37012
37,13,90,29,32.22,31,34.44,14,15.56,7,7.78,9,10.0,37013
37,14,109,36,33.03,32,29.36,19,17.43,4,3.67,18,16.51,37014
37,15,116,29,25.0,35,30.17,19,16.38,15,12.93,18,15.52,37015
37,16,167,51,30.54,46,27.54,28,16.77,15,8.98,27,16.17,37016
37,17,148,50,33.78,48,32.43,22,14.86,12,8.11,16,10.81,37017
37,18,131,38,29.01,39,29.77,22,16.79,13,9.92,19,14.5,37018
37,19,36,8,22.22,7,19.44,7,19.44,7,19.44,7,19.44,37019
37,20,99,33,33.33,24,24.24,16,16.16,10,10.1,16,16.16,37020
37,21,114,35,30.7,29,25.44,20,17.54,12,10.53,18,15.79,37021
37,22,146,47,32.19,37,25.34,21,14.38,20,13.7,21,14.38,37022
37,23,134,32,23.88,38,28.36,27,20.15,12,8.96,25,18.66,37023
37,24,130,54,41.54,21,16.15,23,17.69,12,9.23,20,15.38,37024
37,25,172,59,34.3,38,22.09,23,13.37,19,11.05,33,19.19,37025
37,26,57,21,36.84,20,35.09,10,17.54,3,5.26,3,5.26,37026
37,27,89,29,32.58,24,26.97,12,13.48,10,11.24,14,15.73,37027
37,28,110,20,18.18,37,33.64,20,18.18,14,12.73,19,17.27,37028
37,29,150,57,38.0,35,23.33,17,11.33,14,9.33,27,18.0,37029
37,30,109,34,31.19,24,22.02,24,22.02,11,10.09,16,14.68,37030
37,31,153,57,37.25,35,22.88,19,12.42,11,7.19,31,20.26,37031
37,32,149,61,40.94,39,26.17,18,12.08,10,6.71,21,14.09,37032
37,33,118,44,37.29,24,20.34,21,17.8,12,10.17,17,14.41,37033
37,34,144,53,36.81,27,18.75,27,18.75,19,13.19,18,12.5,37034
37,35,75,34,45.33,15,20.0,9,12.0,5,6.67,12,16.0,37035
37,36,111,31,27.93,29,26.13,21,18.92,15,13.51,15,13.51,37036
37,37,131,45,34.35,34,25.95,21,16.03,12,9.16,19,14.5,37037
37,38,157,58,36.94,38,24.2,22,14.01,22,14.01,17,10.83,37038
37,39,59,11,18.64,16,27.12,16,27.12,9,15.25,7,11.86,37039
37,40,177,58,32.77,43,24.29,30,16.95,12,6.78,34,19.21,37040
37,41,70,23,32.86,19,27.14,11,15.71,7,10.0,10,14.29,37041
37,42,24,3,12.5,4,16.67,8,33.33,5,20.83,4,16.67,37042
37,43,107,37,34.58,22,20.56,17,15.89,19,17.76,12,11.21,37043
37,44,129,30,23.26,33,25.58,21,16.28,27,20.93,18,13.95,37044
37,45,83,25,30.12,27,32.53,8,9.64,10,12.05,13,15.66,37045
37,46,146,65,44.52,34,23.29,21,14.38,11,7.53,15,10.27,37046
37,47,22,6,27.27,6,27.27,4,18.18,5,22.73,1,4.55,37047
37,48,129,29,22.48,37,28.68,26,20.16,16,12.4,21,16.28,37048
37,49,127,53,41.73,30,23.62,14,11.02,13,10.24,17,13.39,37049
37,50,105,32,30.48,34,32.38,19,18.1,7,6.67,13,12.38,37050
37,51,98,39,39.8,20,20.41,14,14.29,10,10.2,15,15.31,37051
37,52,84,24,28.57,22,26.19,17,20.24,15,17.86,6,7.14,37052
37,53,127,54,42.52,27,21.26,11,8.66,20,15.75,15,11.81,37053
37,54,140,63,45.0,32,22.86,16,11.43,13,9.29,16,11.43,37054
37,55,136,33,24.26,31,22.79,23,16.91,23,16.91,26,19.12,37055
37,56,97,23,23.71,31,31.96,16,16.49,12,12.37,15,15.46,37056
37,57,82,20,24.39,19,23.17,14,17.07,9,10.98,20,24.39,37057
37,58,138,48,34.78,42,30.43,14,10.14,17,12.32,17,12.32,37058
38,1,145,26,17.93,51,35.17,28,19.31,29,20.0,11,7.59,38001
38,2,93,27,29.03,26,27.96,16,17.2,14,15.05,10,10.75,38002
38,3,90,28,31.11,29,32.22,16,17.78,13,14.44,4,4.44,38003
38,4,57,9,15.79,19,33.33,11,19.3,14,24.56,4,7.02,38004
38,5,184,47,25.54,56,30.43,29,15.76,41,22.28,11,5.98,38005
38,6,88,16,18.18,32,36.36,15,17.05,20,22.73,5,5.68,38006
38,7,138,30,21.74,53,38.41,13,9.42,36,26.09,6,4.35,38007
38,8,83,17,20.48,26,31.33,14,16.87,19,22.89,7,8.43,38008
38,9,111,16,14.41,56,50.45,18,16.22,16,14.41,5,4.5,38009
38,10,176,44,25.0,68,38.64,25,14.2,27,15.34,12,6.82,38010
38,11,81,17,20.99,28,34.57,19,23.46,11,13.58,6,7.41,38011
38,12,131,37,28.24,34,25.95,28,21.37,22,16.79,10,7.63,38012
38,13,98,18,18.37,36,36.73,13,13.27,24,24.49,7,7.14,38013
38,14,94,18,19.15,35,37.23,19,20.21,18,19.15,4,4.26,38014
38,15,90,16,17.78,40,44.44,13,14.44,18,20.0,3,3.33,38015
38,16,145,62,42.76,26,17.93,23,15.86,21,14.48,13,8.97,38016
38,17,104,33,31.73,23,22.12,24,23.08,18,17.31,6,5.77,38017
38,18,113,21,18.58,45,39.82,17,15.04,19,16.81,11,9.73,38018
38,19,136,35,25.74,56,41.18,17,12.5,23,16.91,5,3.68,38019
38,20,149,30,20.13,51,34.23,35,23.49,25,16.78,8,5.37,38020
38,21,112,29,25.89,34,30.36,29,25.89,16,14.29,4,3.57,38021
38,22,122,16,13.11,51,41.8,24,19.67,24,19.67,7,5.74,38022
38,23,82,17,20.73,31,37.8,16,19.51,13,15.85,5,6.1,38023
38,24,60,18,30.0,20,33.33,11,18.33,8,13.33,3,5.0,38024
38,25,83,22,26.51,25,30.12,12,14.46,20,24.1,4,4.82,38025
38,26,88,20,22.73,34,38.64,17,19.32,15,17.05,2,2.27,38026
38,27,59,12,20.34,19,32.2,14,23.73,5,8.47,9,15.25,38027
38,28,83,26,31.33,26,31.33,17,20.48,7,8.43,7,8.43,38028
38,29,86,8,9.3,39,45.35,19,22.09,14,16.28,6,6.98,38029
38,30,100,22,22.0,35,35.0,16,16.0,24,24.0,3,3.0,38030
38,31,129,31,24.03,38,29.46,34,26.36,18,13.95,8,6.2,38031
38,32,132,25,18.94,39,29.55,24,18.18,34,25.76,10,7.58,38032
38,33,98,16,16.33,36,36.73,20,20.41,20,20.41,6,6.12,38033
38,34,65,15,23.08,26,40.0,13,20.0,10,15.38,1,1.54,38034
38,35,133,29,21.8,41,30.83,28,21.05,26,19.55,9,6.77,38035
38,36,106,22,20.75,40,37.74,26,24.53,12,11.32,6,5.66,38036
38,37,120,18,15.0,39,32.5,28,23.33,24,20.0,11,9.17,38037
38,38,141,36,25.53,42,29.79,37,26.24,18,12.77,8,5.67,38038
38,39,130,30,23.08,44,33.85,23,17.69,19,14.62,14,10.77,38039
38,40,87,22,25.29,31,35.63,21,24.14,11,12.64,2,2.3,38040
38,41,179,47,26.26,76,42.46,23,12.85,30,16.76,3,1.68,38041
38,42,147,31,21.09,62,42.18,31,21.09,15,10.2,8,5.44,38042
38,43,134,21,15.67,49,36.57,24,17.91,26,19.4,14,10.45,38043
38,44,116,14,12.07,46,39.66,28,24.14,19,16.38,9,7.76,38044
38,45,108,12,11.11,33,30.56,29,26.85,27,25.0,7,6.48,38045
38,46,95,15,15.79,36,37.89,17,17.89,19,20.0,8,8.42,38046
38,47,118,29,24.58,34,28.81,22,18.64,29,24.58,4,3.39,38047
38,48,127,24,18.9,41,32.28,23,18.11,26,20.47,13,10.24,38048
38,49,84,17,20.24,32,38.1,15,17.86,14,16.67,6,7.14,38049
38,50,131,35,26.72,40,30.53,22,16.79,24,18.32,10,7.63,38050
38,51,91,16,17.58,35,38.46,14,15.38,17,18.68,9,9.89,38051
38,52,120,18,15.0,49,40.83,21,17.5,23,19.17,9,7.5,38052
38,53,23,3,13.04,6,26.09,9,39.13,0,0.0,5,21.74,38053
39,1,134,25,18.66,46,34.33,25,18.66,35,26.12,3,2.24,39001
39,2,215,71,33.02,42,19.53,26,12.09,56,26.05,20,9.3,39002
39,3,162,45,27.78,58,35.8,14,8.64,36,22.22,9,5.56,39003
39,4,102,20,19.61,40,39.22,16,15.69,25,24.51,1,0.98,39004
39,5,92,14,15.22,34,36.96,16,17.39,19,20.65,9,9.78,39005
39,6,130,27,20.77,44,33.85,21,16.15,28,21.54,10,7.69,39006
39,7,120,43,35.83,33,27.5,19,15.83,19,15.83,6,5.0,39007
39,8,178,80,44.94,43,24.16,28,15.73,22,12.36,5,2.81,39008
39,9,187,79,42.25,35,18.72,33,17.65,31,16.58,9,4.81,39009
39,10,127,39,30.71,27,21.26,23,18.11,29,22.83,9,7.09,39010
39,11,205,85,41.46,56,27.32,35,17.07,24,11.71,5,2.44,39011
39,12,81,9,11.11,17,20.99,25,30.86,15,18.52,15,18.52,39012
39,13,76,8,10.53,26,34.21,15,19.74,22,28.95,5,6.58,39013
39,14,113,22,19.47,32,28.32,23,20.35,20,17.7,16,14.16,39014
39,15,117,32,27.35,40,34.19,12,10.26,25,21.37,8,6.84,39015
39,16,76,24,31.58,17,22.37,13,17.11,18,23.68,4,5.26,39016
39,17,88,31,35.23,22,25.0,14,15.91,11,12.5,10,11.36,39017
39,18,141,31,21.99,50,35.46,18,12.77,25,17.73,17,12.06,39018
39,19,101,33,32.67,29,28.71,18,17.82,11,10.89,10,9.9,39019
39,20,121,25,20.66,33,27.27,17,14.05,43,35.54,3,2.48,39020
39,21,91,28,30.77,20,21.98,18,19.78,15,16.48,10,10.99,39021
39,22,97,42,43.3,16,16.49,15,15.46,17,17.53,7,7.22,39022
39,23,88,20,22.73,23,26.14,14,15.91,20,22.73,11,12.5,39023
39,24,128,38,29.69,25,19.53,33,25.78,19,14.84,13,10.16,39024
39,25,124,27,21.77,29,23.39,17,13.71,37,29.84,14,11.29,39025
39,26,158,35,22.15,45,28.48,30,18.99,40,25.32,8,5.06,39026
39,27,122,17,13.93,47,38.52,20,16.39,29,23.77,9,7.38,39027
39,28,130,22,16.92,41,31.54,22,16.92,32,24.62,13,10.0,39028
39,29,132,30,22.73,38,28.79,28,21.21,23,17.42,13,9.85,39029
39,30,77,16,20.78,14,18.18,18,23.38,22,28.57,7,9.09,39030
39,31,71,11,15.49,16,22.54,15,21.13,19,26.76,10,14.08,39031
39,32,216,152,70.37,28,12.96,14,6.48,15,6.94,7,3.24,39032
39,33,132,34,25.76,40,30.3,21,15.91,31,23.48,6,4.55,39033
39,34,137,19,13.87,43,31.39,30,21.9,33,24.09,12,8.76,39034
39,35,126,28,22.22,44,34.92,19,15.08,25,19.84,10,7.94,39035
39,36,174,63,36.21,43,24.71,20,11.49,31,17.82,17,9.77,39036
39,37,215,36,16.74,92,42.79,26,12.09,49,22.79,12,5.58,39037
39,38,116,19,16.38,44,37.93,18,15.52,23,19.83,12,10.34,39038
39,39,69,9,13.04,21,30.43,16,23.19,21,30.43,2,2.9,39039
39,40,96,23,23.96,34,35.42,10,10.42,23,23.96,6,6.25,39040
39,41,43,7,16.28,19,44.19,5,11.63,10,23.26,2,4.65,39041
39,42,161,31,19.25,65,40.37,16,9.94,43,26.71,6,3.73,39042
39,43,98,11,11.22,33,33.67,24,24.49,22,22.45,8,8.16,39043
39,44,152,26,17.11,40,26.32,28,18.42,39,25.66,19,12.5,39044
39,45,69,14,20.29,18,26.09,16,23.19,11,15.94,10,14.49,39045
39,46,88,21,23.86,23,26.14,22,25.0,17,19.32,5,5.68,39046
39,47,84,20,23.81,27,32.14,13,15.48,19,22.62,5,5.95,39047
40,1,79,18,22.78,32,40.51,17,21.52,8,10.13,4,5.06,40001
40,2,85,28,32.94,24,28.24,15,17.65,14,16.47,4,4.71,40002
40,3,109,26,23.85,34,31.19,25,22.94,18,16.51,6,5.5,40003
40,4,130,30,23.08,44,33.85,24,18.46,21,16.15,11,8.46,40004
40,5,125,56,44.8,27,21.6,17,13.6,16,12.8,9,7.2,40005
40,6,104,22,21.15,35,33.65,25,24.04,15,14.42,7,6.73,40006
40,7,111,27,24.32,41,36.94,19,17.12,16,14.41,8,7.21,40007
40,8,38,9,23.68,8,21.05,11,28.95,9,23.68,1,2.63,40008
40,9,73,16,21.92,18,24.66,17,23.29,13,17.81,9,12.33,40009
40,10,138,38,27.54,48,34.78,17,12.32,26,18.84,9,6.52,40010
40,11,106,32,30.19,22,20.75,26,24.53,19,17.92,7,6.6,40011
40,12,108,36,33.33,24,22.22,15,13.89,20,18.52,13,12.04,40012
40,13,141,41,29.08,42,29.79,28,19.86,18,12.77,12,8.51,40013
40,14,82,23,28.05,21,25.61,17,20.73,14,17.07,7,8.54,40014
40,15,139,38,27.34,45,32.37,31,22.3,16,11.51,9,6.47,40015
40,16,114,27,23.68,35,30.7,23,20.18,20,17.54,9,7.89,40016
40,17,64,13,20.31,19,29.69,10,15.63,13,20.31,9,14.06,40017
40,18,152,44,28.95,46,30.26,29,19.08,23,15.13,10,6.58,40018
40,19,95,17,17.89,28,29.47,19,20.0,18,18.95,13,13.68,40019
