ward,precinct,total,Patrick Dennis Riley,Patrick Dennis Riley Percent,Jeanne Marie Reynolds,Jeanne Marie Reynolds Percent,Michelle Jordan,Michelle Jordan Percent,Kathleen Ann Panozzo,Kathleen Ann Panozzo Percent,William Burnett Raines,William Burnett Raines Percent,precinct_id
40,19,88,30,34.09,15,17.05,25,28.41,12,13.64,6,6.82,40019
40,20,89,18,20.22,11,12.36,42,47.19,13,14.61,5,5.62,40020
40,21,116,28,24.14,14,12.07,44,37.93,19,16.38,11,9.48,40021
40,22,45,8,17.78,5,11.11,17,37.78,13,28.89,2,4.44,40022
40,23,170,37,21.76,29,17.06,55,32.35,40,23.53,9,5.29,40023
40,24,60,16,26.67,5,8.33,21,35.0,14,23.33,4,6.67,40024
40,25,88,17,19.32,10,11.36,39,44.32,17,19.32,5,5.68,40025
40,26,147,19,12.93,16,10.88,91,61.9,16,10.88,5,3.4,40026
40,27,102,20,19.61,16,15.69,40,39.22,21,20.59,5,4.9,40027
40,28,122,22,18.03,24,19.67,65,53.28,8,6.56,3,2.46,40028
40,29,148,33,22.3,19,12.84,60,40.54,27,18.24,9,6.08,40029
40,30,161,13,8.07,9,5.59,111,68.94,21,13.04,7,4.35,40030
40,31,126,18,14.29,16,12.7,75,59.52,14,11.11,3,2.38,40031
40,32,68,15,22.06,14,20.59,23,33.82,10,14.71,6,8.82,40032
40,33,110,25,22.73,16,14.55,32,29.09,26,23.64,11,10.0,40033
40,34,96,17,17.71,20,20.83,37,38.54,18,18.75,4,4.17,40034
40,35,112,21,18.75,12,10.71,58,51.79,17,15.18,4,3.57,40035
40,36,128,16,12.5,16,12.5,75,58.59,16,12.5,5,3.91,40036
40,37,78,12,15.38,11,14.1,40,51.28,9,11.54,6,7.69,40037
40,38,57,15,26.32,9,15.79,18,31.58,11,19.3,4,7.02,40038
40,39,101,24,23.76,13,12.87,42,41.58,17,16.83,5,4.95,40039
40,40,81,16,19.75,10,12.35,31,38.27,20,24.69,4,4.94,40040
40,41,127,16,12.6,20,15.75,63,49.61,17,13.39,11,8.66,40041
40,42,150,37,24.67,24,16.0,60,40.0,26,17.33,3,2.0,40042
40,43,126,25,19.84,18,14.29,48,38.1,29,23.02,6,4.76,40043
40,44,86,27,31.4,15,17.44,24,27.91,15,17.44,5,5.81,40044
40,45,177,49,27.68,33,18.64,58,32.77,29,16.38,8,4.52,40045
40,46,128,27,21.09,22,17.19,40,31.25,28,21.88,11,8.59,40046
40,47,148,19,12.84,24,16.22,69,46.62,31,20.95,5,3.38,40047
40,48,76,15,19.74,11,14.47,36,47.37,7,9.21,7,9.21,40048
40,49,65,12,18.46,9,13.85,25,38.46,18,27.69,1,1.54,40049
41,1,77,25,32.47,15,19.48,10,12.99,23,29.87,4,5.19,41001
41,2,171,70,40.94,18,10.53,35,20.47,40,23.39,8,4.68,41002
41,3,82,29,35.37,15,18.29,17,20.73,19,23.17,2,2.44,41003
41,4,113,44,38.94,13,11.5,26,23.01,27,23.89,3,2.65,41004
41,5,136,45,33.09,23,16.91,27,19.85,35,25.74,6,4.41,41005
41,6,109,46,42.2,11,10.09,23,21.1,18,16.51,11,10.09,41006
41,7,156,52,33.33,18,11.54,40,25.64,35,22.44,11,7.05,41007
41,8,122,52,42.62,12,9.84,22,18.03,29,23.77,7,5.74,41008
41,9,100,35,35.0,16,16.0,18,18.0,25,25.0,6,6.0,41009
41,10,111,35,31.53,15,13.51,22,19.82,27,24.32,12,10.81,41010
41,11,75,31,41.33,13,17.33,18,24.0,12,16.0,1,1.33,41011
41,12,142,42,29.58,18,12.68,38,26.76,33,23.24,11,7.75,41012
41,13,91,27,29.67,5,5.49,17,18.68,35,38.46,7,7.69,41013
41,14,183,57,31.15,35,19.13,48,26.23,31,16.94,12,6.56,41014
41,15,72,23,31.94,7,9.72,15,20.83,17,23.61,10,13.89,41015
41,16,130,48,36.92,16,12.31,38,29.23,20,15.38,8,6.15,41016
41,17,129,44,34.11,21,16.28,29,22.48,29,22.48,6,4.65,41017
41,18,95,32,33.68,14,14.74,21,22.11,17,17.89,11,11.58,41018
41,19,98,28,28.57,21,21.43,25,25.51,18,18.37,6,6.12,41019
41,20,160,54,33.75,34,21.25,33,20.63,31,19.38,8,5.0,41020
41,21,125,43,34.4,25,20.0,21,16.8,28,22.4,8,6.4,41021
41,22,115,35,30.43,18,15.65,26,22.61,28,24.35,8,6.96,41022
41,23,118,43,36.44,28,23.73,19,16.1,19,16.1,9,7.63,41023
41,24,78,24,30.77,12,15.38,15,19.23,22,28.21,5,6.41,41024
41,25,40,15,37.5,6,15.0,9,22.5,9,22.5,1,2.5,41025
41,26,70,15,21.43,10,14.29,11,15.71,27,38.57,7,10.0,41026
41,27,41,12,29.27,11,26.83,8,19.51,8,19.51,2,4.88,41027
41,28,67,22,32.84,12,17.91,15,22.39,14,20.9,4,5.97,41028
41,29,35,9,25.71,3,8.57,7,20.0,13,37.14,3,8.57,41029
41,30,96,28,29.17,15,15.63,22,22.92,27,28.13,4,4.17,41030
41,31,120,39,32.5,24,20.0,22,18.33,25,20.83,10,8.33,41031
41,32,93,23,24.73,11,11.83,14,15.05,43,46.24,2,2.15,41032
41,33,85,30,35.29,19,22.35,14,16.47,17,20.0,5,5.88,41033
41,34,77,32,41.56,5,6.49,11,14.29,22,28.57,7,9.09,41034
41,35,110,34,30.91,17,15.45,34,30.91,17,15.45,8,7.27,41035
41,36,122,33,27.05,18,14.75,35,28.69,29,23.77,7,5.74,41036
41,37,114,26,22.81,13,11.4,38,33.33,28,24.56,9,7.89,41037
41,38,73,21,28.77,12,16.44,17,23.29,19,26.03,4,5.48,41038
41,39,71,32,45.07,9,12.68,13,18.31,12,16.9,5,7.04,41039
41,40,95,33,34.74,13,13.68,19,20.0,25,26.32,5,5.26,41040
41,41,94,33,35.11,13,13.83,13,13.83,28,29.79,7,7.45,41041
41,42,93,44,47.31,14,15.05,10,10.75,17,18.28,8,8.6,41042
41,43,86,29,33.72,14,16.28,12,13.95,24,27.91,7,8.14,41043
41,44,96,29,30.21,19,19.79,24,25.0,20,20.83,4,4.17,41044
41,45,95,26,27.37,14,14.74,19,20.0,28,29.47,8,8.42,41045
41,46,105,34,32.38,13,12.38,18,17.14,30,28.57,10,9.52,41046
41,47,134,47,35.07,22,16.42,31,23.13,25,18.66,9,6.72,41047
41,48,62,16,25.81,4,6.45,19,30.65,21,33.87,2,3.23,41048
41,49,94,32,34.04,21,22.34,16,17.02,18,19.15,7,7.45,41049
41,50,112,37,33.04,18,16.07,30,26.79,21,18.75,6,5.36,41050
41,51,94,36,38.3,13,13.83,16,17.02,23,24.47,6,6.38,41051
41,52,133,40,30.08,20,15.04,26,19.55,28,21.05,19,14.29,41052
41,53,109,42,38.53,14,12.84,20,18.35,23,21.1,10,9.17,41053
41,54,134,32,23.88,25,18.66,48,35.82,22,16.42,7,5.22,41054
41,55,79,28,35.44,11,13.92,18,22.78,17,21.52,5,6.33,41055
41,56,130,47,36.15,21,16.15,27,20.77,29,22.31,6,4.62,41056
41,57,108,29,26.85,24,22.22,15,13.89,35,32.41,5,4.63,41057
41,58,69,21,30.43,10,14.49,16,23.19,13,18.84,9,13.04,41058
41,59,117,36,30.77,20,17.09,22,18.8,31,26.5,8,6.84,41059
41,60,85,29,34.12,8,9.41,22,25.88,22,25.88,4,4.71,41060
41,61,150,54,36.0,17,11.33,38,25.33,26,17.33,15,10.0,41061
41,62,109,31,28.44,18,16.51,21,19.27,34,31.19,5,4.59,41062
41,63,115,41,35.65,11,9.57,29,25.22,26,22.61,8,6.96,41063
41,64,128,42,32.81,21,16.41,32,25.0,30,23.44,3,2.34,41064
41,65,161,54,33.54,22,13.66,29,18.01,39,24.22,17,10.56,41065
41,66,136,49,36.03,23,16.91,40,29.41,18,13.24,6,4.41,41066
41,67,103,17,16.5,20,19.42,28,27.18,31,30.1,7,6.8,41067
41,68,108,36,33.33,19,17.59,22,20.37,23,21.3,8,7.41,41068
41,69,195,49,25.13,40,20.51,50,25.64,46,23.59,10,5.13,41069
41,70,106,31,29.25,23,21.7,26,24.53,17,16.04,9,8.49,41070
41,71,73,15,20.55,11,15.07,19,26.03,25,34.25,3,4.11,41071
42,1,120,21,17.5,14,11.67,55,45.83,27,22.5,3,2.5,42001
42,2,74,15,20.27,11,14.86,27,36.49,17,22.97,4,5.41,42002
42,3,75,8,10.67,16,21.33,27,36.0,18,24.0,6,8.0,42003
42,4,110,24,21.82,13,11.82,42,38.18,25,22.73,6,5.45,42004
42,5,96,16,16.67,10,10.42,55,57.29,11,11.46,4,4.17,42005
42,6,218,38,17.43,29,13.3,88,40.37,39,17.89,24,11.01,42006
42,7,108,23,21.3,11,10.19,40,37.04,23,21.3,11,10.19,42007
42,8,143,13,9.09,19,13.29,73,51.05,30,20.98,8,5.59,42008
42,9,110,20,18.18,14,12.73,39,35.45,19,17.27,18,16.36,42009
42,10,59,7,11.86,10,16.95,34,57.63,5,8.47,3,5.08,42010
42,11,98,14,14.29,10,10.2,45,45.92,22,22.45,7,7.14,42011
42,12,68,16,23.53,6,8.82,27,39.71,16,23.53,3,4.41,42012
42,13,214,26,12.15,27,12.62,110,51.4,35,16.36,16,7.48,42013
42,14,94,11,11.7,17,18.09,38,40.43,16,17.02,12,12.77,42014
42,15,122,22,18.03,11,9.02,60,49.18,21,17.21,8,6.56,42015
42,16,51,5,9.8,6,11.76,32,62.75,7,13.73,1,1.96,42016
42,17,104,8,7.69,17,16.35,49,47.12,21,20.19,9,8.65,42017
42,18,93,6,6.45,12,12.9,48,51.61,23,24.73,4,4.3,42018
42,19,31,4,12.9,6,19.35,11,35.48,7,22.58,3,9.68,42019
42,20,62,11,17.74,13,20.97,22,35.48,10,16.13,6,9.68,42020
42,21,49,3,6.12,8,16.33,27,55.1,10,20.41,1,2.04,42021
42,22,76,12,15.79,17,22.37,34,44.74,10,13.16,3,3.95,42022
42,23,126,12,9.52,10,7.94,66,52.38,20,15.87,18,14.29,42023
42,24,119,18,15.13,21,17.65,44,36.97,25,21.01,11,9.24,42024
42,25,101,16,15.84,14,13.86,45,44.55,17,16.83,9,8.91,42025
42,26,117,28,23.93,18,15.38,44,37.61,13,11.11,14,11.97,42026
42,27,169,49,28.99,24,14.2,58,34.32,26,15.38,12,7.1,42027
42,28,127,23,18.11,16,12.6,53,41.73,27,21.26,8,6.3,42028
42,29,94,15,15.96,16,17.02,41,43.62,17,18.09,5,5.32,42029
42,30,60,18,30.0,5,8.33,18,30.0,11,18.33,8,13.33,42030
42,31,58,7,12.07,11,18.97,22,37.93,15,25.86,3,5.17,42031
42,32,136,25,18.38,20,14.71,61,44.85,18,13.24,12,8.82,42032
42,33,163,28,17.18,19,11.66,84,51.53,25,15.34,7,4.29,42033
42,34,111,21,18.92,18,16.22,49,44.14,18,16.22,5,4.5,42034
42,35,81,8,9.88,9,11.11,45,55.56,15,18.52,4,4.94,42035
42,36,86,15,17.44,13,15.12,36,41.86,16,18.6,6,6.98,42036
42,37,113,17,15.04,19,16.81,58,51.33,7,6.19,12,10.62,42037
42,38,96,17,17.71,13,13.54,41,42.71,17,17.71,8,8.33,42038
42,39,118,28,23.73,20,16.95,32,27.12,21,17.8,17,14.41,42039
42,40,78,16,20.51,13,16.67,30,38.46,14,17.95,5,6.41,42040
42,41,105,16,15.24,17,16.19,43,40.95,19,18.1,10,9.52,42041
42,42,62,15,24.19,11,17.74,22,35.48,11,17.74,3,4.84,42042
42,43,110,18,16.36,15,13.64,56,50.91,16,14.55,5,4.55,42043
42,44,111,23,20.72,18,16.22,42,37.84,21,18.92,7,6.31,42044
42,45,84,11,13.1,3,3.57,43,51.19,19,22.62,8,9.52,42045
42,46,79,16,20.25,11,13.92,34,43.04,12,15.19,6,7.59,42046
42,47,67,8,11.94,12,17.91,28,41.79,16,23.88,3,4.48,42047
42,48,77,16,20.78,9,11.69,34,44.16,14,18.18,4,5.19,42048
42,49,51,13,25.49,9,17.65,15,29.41,7,13.73,7,13.73,42049
42,50,86,12,13.95,12,13.95,47,54.65,10,11.63,5,5.81,42050
42,51,105,13,12.38,16,15.24,47,44.76,22,20.95,7,6.67,42051
42,52,59,8,13.56,9,15.25,30,50.85,3,5.08,9,15.25,42052
42,53,74,12,16.22,12,16.22,25,33.78,19,25.68,6,8.11,42053
42,54,70,8,11.43,18,25.71,31,44.29,10,14.29,3,4.29,42054
42,55,93,16,17.2,10,10.75,39,41.94,18,19.35,10,10.75,42055
42,56,73,13,17.81,12,16.44,31,42.47,11,15.07,6,8.22,42056
42,57,70,17,24.29,8,11.43,24,34.29,15,21.43,6,8.57,42057
42,58,45,9,20.0,9,20.0,15,33.33,10,22.22,2,4.44,42058
42,59,18,3,16.67,3,16.67,4,22.22,6,33.33,2,11.11,42059
42,60,67,14,20.9,15,22.39,25,37.31,10,14.93,3,4.48,42060
42,61,43,5,11.63,7,16.28,24,55.81,5,11.63,2,4.65,42061
42,62,70,14,20.0,8,11.43,31,44.29,12,17.14,5,7.14,42062
42,63,105,8,7.62,14,13.33,59,56.19,16,15.24,8,7.62,42063
42,64,53,5,9.43,7,13.21,25,47.17,10,18.87,6,11.32,42064
42,65,84,8,9.52,14,16.67,46,54.76,11,13.1,5,5.95,42065
42,66,76,18,23.68,11,14.47,27,35.53,8,10.53,12,15.79,42066
42,67,62,9,14.52,9,14.52,30,48.39,10,16.13,4,6.45,42067
42,68,100,20,20.0,15,15.0,44,44.0,13,13.0,8,8.0,42068
42,69,130,20,15.38,19,14.62,62,47.69,18,13.85,11,8.46,42069
43,1,68,14,20.59,9,13.24,31,45.59,9,13.24,5,7.35,43001
43,2,85,25,29.41,12,14.12,30,35.29,13,15.29,5,5.88,43002
43,3,94,9,9.57,15,15.96,48,51.06,15,15.96,7,7.45,43003
43,4,96,18,18.75,17,17.71,37,38.54,18,18.75,6,6.25,43004
43,5,71,5,7.04,10,14.08,39,54.93,13,18.31,4,5.63,43005
43,6,88,20,22.73,9,10.23,39,44.32,16,18.18,4,4.55,43006
43,7,53,8,15.09,6,11.32,29,54.72,6,11.32,4,7.55,43007
43,8,104,15,14.42,13,12.5,51,49.04,20,19.23,5,4.81,43008
43,9,71,7,9.86,9,12.68,45,63.38,7,9.86,3,4.23,43009
43,10,38,5,13.16,5,13.16,15,39.47,9,23.68,4,10.53,43010
43,11,49,7,14.29,8,16.33,21,42.86,13,26.53,0,0.0,43011
43,12,143,23,16.08,22,15.38,75,52.45,20,13.99,3,2.1,43012
43,13,50,6,12.0,7,14.0,32,64.0,4,8.0,1,2.0,43013
43,14,91,14,15.38,15,16.48,47,51.65,11,12.09,4,4.4,43014
43,15,83,10,12.05,14,16.87,38,45.78,15,18.07,6,7.23,43015
43,16,95,11,11.58,10,10.53,48,50.53,14,14.74,12,12.63,43016
43,17,52,7,13.46,9,17.31,23,44.23,10,19.23,3,5.77,43017
43,18,136,20,14.71,10,7.35,77,56.62,20,14.71,9,6.62,43018
43,19,78,10,12.82,6,7.69,44,56.41,14,17.95,4,5.13,43019
43,20,99,23,23.23,10,10.1,40,40.4,20,20.2,6,6.06,43020
43,21,42,7,16.67,8,19.05,17,40.48,8,19.05,2,4.76,43021
43,22,60,10,16.67,6,10.0,24,40.0,17,28.33,3,5.0,43022
43,23,83,7,8.43,13,15.66,45,54.22,14,16.87,4,4.82,43023
43,24,83,16,19.28,12,14.46,34,40.96,14,16.87,7,8.43,43024
43,25,103,14,13.59,16,15.53,51,49.51,12,11.65,10,9.71,43025
43,26,79,13,16.46,13,16.46,30,37.97,17,21.52,6,7.59,43026
43,27,88,11,12.5,12,13.64,41,46.59,20,22.73,4,4.55,43027
43,28,69,10,14.49,16,23.19,31,44.93,9,13.04,3,4.35,43028
43,29,84,12,14.29,5,5.95,40,47.62,22,26.19,5,5.95,43029
43,30,44,7,15.91,2,4.55,22,50.0,7,15.91,6,13.64,43030
43,31,83,8,9.64,7,8.43,44,53.01,21,25.3,3,3.61,43031
43,32,74,8,10.81,4,5.41,43,58.11,13,17.57,6,8.11,43032
43,33,58,10,17.24,9,15.52,29,50.0,8,13.79,2,3.45,43033
43,34,50,9,18.0,7,14.0,26,52.0,7,14.0,1,2.0,43034
43,35,108,17,15.74,15,13.89,53,49.07,16,14.81,7,6.48,43035
43,36,77,13,16.88,10,12.99,33,42.86,15,19.48,6,7.79,43036
43,37,76,7,9.21,15,19.74,40,52.63,12,15.79,2,2.63,43037
43,38,80,9,11.25,18,22.5,34,42.5,16,20.0,3,3.75,43038
43,39,52,13,25.0,7,13.46,18,34.62,11,21.15,3,5.77,43039
43,40,66,13,19.7,12,18.18,31,46.97,5,7.58,5,7.58,43040
43,41,46,5,10.87,8,17.39,24,52.17,6,13.04,3,6.52,43041
43,42,94,18,19.15,12,12.77,44,46.81,14,14.89,6,6.38,43042
43,43,82,14,17.07,9,10.98,37,45.12,13,15.85,9,10.98,43043
43,44,90,13,14.44,10,11.11,42,46.67,17,18.89,8,8.89,43044
43,45,23,4,17.39,5,21.74,11,47.83,1,4.35,2,8.7,43045
43,46,100,21,21.0,17,17.0,46,46.0,12,12.0,4,4.0,43046
43,47,92,19,20.65,7,7.61,52,56.52,9,9.78,5,5.43,43047
43,48,100,17,17.0,16,16.0,40,40.0,20,20.0,7,7.0,43048
43,49,59,3,5.08,8,13.56,30,50.85,14,23.73,4,6.78,43049
43,50,60,9,15.0,5,8.33,22,36.67,18,30.0,6,10.0,43050
43,51,159,26,16.35,28,17.61,67,42.14,22,13.84,16,10.06,43051
43,52,93,16,17.2,13,13.98,43,46.24,16,17.2,5,5.38,43052
43,53,121,30,24.79,16,13.22,48,39.67,19,15.7,8,6.61,43053
43,54,83,19,22.89,11,13.25,31,37.35,16,19.28,6,7.23,43054
43,55,94,14,14.89,16,17.02,42,44.68,7,7.45,15,15.96,43055
43,56,84,4,4.76,8,9.52,58,69.05,13,15.48,1,1.19,43056
43,57,67,10,14.93,15,22.39,25,37.31,12,17.91,5,7.46,43057
43,58,124,14,11.29,14,11.29,65,52.42,21,16.94,10,8.06,43058
43,59,116,11,9.48,20,17.24,53,45.69,24,20.69,8,6.9,43059
43,60,53,12,22.64,6,11.32,27,50.94,6,11.32,2,3.77,43060
43,61,54,5,9.26,9,16.67,30,55.56,6,11.11,4,7.41,43061
43,62,80,16,20.0,9,11.25,44,55.0,7,8.75,4,5.0,43062
43,63,68,11,16.18,13,19.12,27,39.71,12,17.65,5,7.35,43063
43,64,62,7,11.29,7,11.29,35,56.45,8,12.9,5,8.06,43064
43,65,46,4,8.7,3,6.52,27,58.7,6,13.04,6,13.04,43065
43,66,30,5,16.67,4,13.33,12,40.0,5,16.67,4,13.33,43066
43,67,52,6,11.54,3,5.77,27,51.92,13,25.0,3,5.77,43067
44,1,109,20,18.35,19,17.43,49,44.95,16,14.68,5,4.59,44001
44,2,103,10,9.71,8,7.77,54,52.43,25,24.27,6,5.83,44002
44,3,143,16,11.19,26,18.18,79,55.24,13,9.09,9,6.29,44003
44,4,148,19,12.84,17,11.49,80,54.05,25,16.89,7,4.73,44004
44,5,143,20,13.99,16,11.19,71,49.65,27,18.88,9,6.29,44005
44,6,90,10,11.11,17,18.89,36,40.0,17,18.89,10,11.11,44006
44,7,116,16,13.79,15,12.93,57,49.14,20,17.24,8,6.9,44007
44,8,55,15,27.27,9,16.36,16,29.09,11,20.0,4,7.27,44008
44,9,131,25,19.08,23,17.56,50,38.17,27,20.61,6,4.58,44009
44,10,70,10,14.29,14,20.0,31,44.29,13,18.57,2,2.86,44010
44,11,126,29,23.02,18,14.29,54,42.86,23,18.25,2,1.59,44011
44,12,72,10,13.89,9,12.5,40,55.56,10,13.89,3,4.17,44012
44,13,88,13,14.77,18,20.45,35,39.77,19,21.59,3,3.41,44013
44,14,103,16,15.53,11,10.68,48,46.6,21,20.39,7,6.8,44014
44,15,155,15,9.68,12,7.74,93,60.0,29,18.71,6,3.87,44015
44,16,109,26,23.85,7,6.42,55,50.46,19,17.43,2,1.83,44016
44,17,134,17,12.69,10,7.46,63,47.01,36,26.87,8,5.97,44017
44,18,78,13,16.67,14,17.95,34,43.59,16,20.51,1,1.28,44018
44,19,76,14,18.42,11,14.47,36,47.37,13,17.11,2,2.63,44019
44,20,82,5,6.1,18,21.95,36,43.9,21,25.61,2,2.44,44020
44,21,132,21,15.91,23,17.42,52,39.39,26,19.7,10,7.58,44021
44,22,143,25,17.48,14,9.79,69,48.25,30,20.98,5,3.5,44022
44,23,103,16,15.53,12,11.65,51,49.51,16,15.53,8,7.77,44023
44,24,81,11,13.58,11,13.58,38,46.91,15,18.52,6,7.41,44024
44,25,94,15,15.96,9,9.57,34,36.17,28,29.79,8,8.51,44025
44,26,83,15,18.07,15,18.07,33,39.76,16,19.28,4,4.82,44026
44,27,103,12,11.65,16,15.53,51,49.51,18,17.48,6,5.83,44027
44,28,73,8,10.96,14,19.18,26,35.62,22,30.14,3,4.11,44028
44,29,96,16,16.67,13,13.54,41,42.71,24,25.0,2,2.08,44029
44,30,101,19,18.81,10,9.9,41,40.59,21,20.79,10,9.9,44030
44,31,108,22,20.37,13,12.04,47,43.52,18,16.67,8,7.41,44031
44,32,78,11,14.1,8,10.26,38,48.72,10,12.82,11,14.1,44032
44,33,183,38,20.77,30,16.39,70,38.25,33,18.03,12,6.56,44033
44,34,88,15,17.05,16,18.18,36,40.91,15,17.05,6,6.82,44034
44,35,90,16,17.78,14,15.56,40,44.44,12,13.33,8,8.89,44035
44,36,97,15,15.46,12,12.37,35,36.08,30,30.93,5,5.15,44036
44,37,152,24,15.79,25,16.45,62,40.79,34,22.37,7,4.61,44037
44,38,97,12,12.37,9,9.28,51,52.58,19,19.59,6,6.19,44038
44,39,85,13,15.29,13,15.29,38,44.71,15,17.65,6,7.06,44039
44,40,117,9,7.69,16,13.68,64,54.7,22,18.8,6,5.13,44040
44,41,107,21,19.63,17,15.89,41,38.32,14,13.08,14,13.08,44041
44,42,129,25,19.38,20,15.5,56,43.41,25,19.38,3,2.33,44042
44,43,113,21,18.58,21,18.58,50,44.25,21,18.58,0,0.0,44043
44,44,165,31,18.79,19,11.52,73,44.24,29,17.58,13,7.88,44044
44,45,132,25,18.94,20,15.15,47,35.61,26,19.7,14,10.61,44045
44,46,70,12,17.14,5,7.14,35,50.0,13,18.57,5,7.14,44046
44,47,142,26,18.31,16,11.27,56,39.44,24,16.9,20,14.08,44047
44,48,89,8,8.99,12,13.48,50,56.18,14,15.73,5,5.62,44048
44,49,228,41,17.98,29,12.72,117,51.32,33,14.47,8,3.51,44049
44,50,116,29,25.0,26,22.41,30,25.86,22,18.97,9,7.76,44050
45,1,105,28,26.67,14,13.33,37,35.24,21,20.0,5,4.76,45001
45,2,90,36,40.0,16,17.78,24,26.67,11,12.22,3,3.33,45002
45,3,246,74,30.08,29,11.79,109,44.31,22,8.94,12,4.88,45003
45,4,180,42,23.33,37,20.56,42,23.33,43,23.89,16,8.89,45004
45,5,159,45,28.3,24,15.09,56,35.22,23,14.47,11,6.92,45005
45,6,152,43,28.29,19,12.5,60,39.47,20,13.16,10,6.58,45006
45,7,104,36,34.62,18,17.31,23,22.12,20,19.23,7,6.73,45007
45,8,116,40,34.48,17,14.66,31,26.72,18,15.52,10,8.62,45008
45,9,150,46,30.67,23,15.33,42,28.0,30,20.0,9,6.0,45009
45,10,174,58,33.33,23,13.22,55,31.61,26,14.94,12,6.9,45010
45,11,141,41,29.08,19,13.48,45,31.91,26,18.44,10,7.09,45011
45,12,156,35,22.44,28,17.95,63,40.38,22,14.1,8,5.13,45012
45,13,234,42,17.95,34,14.53,110,47.01,34,14.53,14,5.98,45013
45,14,179,61,34.08,31,17.32,38,21.23,37,20.67,12,6.7,45014
45,15,196,48,24.49,22,11.22,83,42.35,32,16.33,11,5.61,45015
45,16,162,33,20.37,20,12.35,76,46.91,25,15.43,8,4.94,45016
45,17,168,49,29.17,23,13.69,54,32.14,35,20.83,7,4.17,45017
45,18,162,43,26.54,24,14.81,62,38.27,19,11.73,14,8.64,45018
45,19,157,34,21.66,14,8.92,68,43.31,37,23.57,4,2.55,45019
45,20,147,44,29.93,34,23.13,39,26.53,22,14.97,8,5.44,45020
45,21,126,38,30.16,28,22.22,27,21.43,26,20.63,7,5.56,45021
45,22,106,25,23.58,17,16.04,31,29.25,29,27.36,4,3.77,45022
45,23,141,46,32.62,24,17.02,42,29.79,21,14.89,8,5.67,45023
45,24,156,47,30.13,22,14.1,47,30.13,30,19.23,10,6.41,45024
45,25,181,48,26.52,26,14.36,62,34.25,32,17.68,13,7.18,45025
45,26,186,40,21.51,29,15.59,85,45.7,25,13.44,7,3.76,45026
45,27,134,36,26.87,19,14.18,42,31.34,32,23.88,5,3.73,45027
45,28,153,42,27.45,19,12.42,57,37.25,28,18.3,7,4.58,45028
45,29,149,44,29.53,24,16.11,40,26.85,28,18.79,13,8.72,45029
45,30,154,43,27.92,25,16.23,47,30.52,28,18.18,11,7.14,45030
45,31,119,37,31.09,19,15.97,31,26.05,26,21.85,6,5.04,45031
45,32,91,31,34.07,14,15.38,24,26.37,17,18.68,5,5.49,45032
45,33,144,42,29.17,15,10.42,58,40.28,13,9.03,16,11.11,45033
45,34,111,31,27.93,17,15.32,31,27.93,27,24.32,5,4.5,45034
45,35,136,41,30.15,9,6.62,52,38.24,28,20.59,6,4.41,45035
45,36,115,34,29.57,15,13.04,43,37.39,16,13.91,7,6.09,45036
45,37,128,37,28.91,28,21.88,32,25.0,22,17.19,9,7.03,45037
45,38,190,47,24.74,20,10.53,82,43.16,30,15.79,11,5.79,45038
45,39,180,43,23.89,32,17.78,64,35.56,26,14.44,15,8.33,45039
45,40,213,46,21.6,38,17.84,84,39.44,36,16.9,9,4.23,45040
45,41,97,41,42.27,11,11.34,33,34.02,9,9.28,3,3.09,45041
45,42,166,48,28.92,22,13.25,54,32.53,33,19.88,9,5.42,45042
45,43,130,39,30.0,13,10.0,41,31.54,23,17.69,14,10.77,45043
45,44,156,60,38.46,19,12.18,39,25.0,30,19.23,8,5.13,45044
45,45,116,28,24.14,16,13.79,31,26.72,34,29.31,7,6.03,45045
45,46,171,51,29.82,28,16.37,48,28.07,34,19.88,10,5.85,45046
45,47,144,44,30.56,25,17.36,40,27.78,32,22.22,3,2.08,45047
45,48,137,35,25.55,21,15.33,54,39.42,23,16.79,4,2.92,45048
45,49,122,32,26.23,19,15.57,37,30.33,28,22.95,6,4.92,45049
45,50,109,34,31.19,21,19.27,29,26.61,15,13.76,10,9.17,45050
45,51,129,37,28.68,20,15.5,34,26.36,23,17.83,15,11.63,45051
45,52,135,50,37.04,19,14.07,35,25.93,22,16.3,9,6.67,45052
45,53,112,30,26.79,9,8.04,47,41.96,20,17.86,6,5.36,45053
46,1,255,43,16.86,38,14.9,112,43.92,42,16.47,20,7.84,46001
46,2,144,14,9.72,15,10.42,74,51.39,33,22.92,8,5.56,46002
46,3,189,33,17.46,35,18.52,72,38.1,31,16.4,18,9.52,46003
46,4,129,28,21.71,21,16.28,43,33.33,24,18.6,13,10.08,46004
46,5,149,29,19.46,21,14.09,64,42.95,16,10.74,19,12.75,46005
46,6,123,19,15.45,29,23.58,52,42.28,16,13.01,7,5.69,46006
46,7,161,27,16.77,21,13.04,64,39.75,34,21.12,15,9.32,46007
46,8,156,23,14.74,25,16.03,64,41.03,23,14.74,21,13.46,46008
46,9,137,22,16.06,18,13.14,56,40.88,25,18.25,16,11.68,46009
46,10,76,8,10.53,17,22.37,34,44.74,10,13.16,7,9.21,46010
46,11,173,25,14.45,18,10.4,85,49.13,28,16.18,17,9.83,46011
46,12,103,22,21.36,21,20.39,32,31.07,20,19.42,8,7.77,46012
46,13,147,36,24.49,29,19.73,46,31.29,27,18.37,9,6.12,46013
46,14,100,13,13.0,16,16.0,48,48.0,19,19.0,4,4.0,46014
