ward,precinct,total,Timothy Michael Kelly,Timothy Michael Kelly Percent,Kathleen Marie Burke,Kathleen Marie Burke Percent,William James Haddad,William James Haddad Percent,Michael J. (Yakov) Fox,Michael J. (Yakov) Fox Percent,Barbara Anne Bailey,Barbara Anne Bailey Percent,Thomas G. O'Brien,Thomas G. O'Brien Percent,precinct_id
34,52,162,21,12.96,23,14.2,9,5.56,6,3.7,25,15.43,11,6.79,34052
34,53,165,26,15.76,30,18.18,7,4.24,8,4.85,37,22.42,7,4.24,34053
34,54,158,13,8.23,20,12.66,7,4.43,10,6.33,33,20.89,16,10.13,34054
34,55,132,19,14.39,26,19.7,12,9.09,4,3.03,31,23.48,7,5.3,34055
34,56,147,22,14.97,19,12.93,6,4.08,5,3.4,38,25.85,7,4.76,34056
34,57,102,12,11.76,21,20.59,7,6.86,9,8.82,26,25.49,8,7.84,34057
34,58,148,15,10.14,34,22.97,7,4.73,5,3.38,27,18.24,4,2.7,34058
34,59,165,25,15.15,24,14.55,11,6.67,6,3.64,35,21.21,4,2.42,34059
34,60,127,15,11.81,35,27.56,12,9.45,4,3.15,28,22.05,8,6.3,34060
34,61,102,13,12.75,21,20.59,11,10.78,3,2.94,35,34.31,2,1.96,34061
34,62,231,31,13.42,40,17.32,17,7.36,8,3.46,56,24.24,4,1.73,34062
34,63,184,28,15.22,30,16.3,14,7.61,9,4.89,44,23.91,6,3.26,34063
34,64,35,9,25.71,5,14.29,6,17.14,1,2.86,7,20.0,0,0.0,34064
34,65,61,6,9.84,11,18.03,5,8.2,1,1.64,16,26.23,2,3.28,34065
34,66,188,30,15.96,37,19.68,12,6.38,5,2.66,45,23.94,8,4.26,34066
34,67,171,31,18.13,42,24.56,12,7.02,4,2.34,44,25.73,12,7.02,34067
34,68,110,18,16.36,24,21.82,9,8.18,6,5.45,20,18.18,5,4.55,34068
34,69,149,25,16.78,24,16.11,13,8.72,7,4.7,42,28.19,4,2.68,34069
34,70,183,32,17.49,42,22.95,20,10.93,4,2.19,43,23.5,14,7.65,34070
34,71,162,20,12.35,36,22.22,14,8.64,6,3.7,47,29.01,3,1.85,34071
34,72,129,16,12.4,33,25.58,7,5.43,7,5.43,33,25.58,6,4.65,34072
34,73,152,19,12.5,28,18.42,9,5.92,9,5.92,33,21.71,12,7.89,34073
35,1,129,13,10.08,33,25.58,21,16.28,5,3.88,21,16.28,11,8.53,35001
35,2,87,14,16.09,19,21.84,20,22.99,9,10.34,6,6.9,7,8.05,35002
35,3,73,15,20.55,16,21.92,11,15.07,1,1.37,13,17.81,10,13.7,35003
35,4,143,22,15.38,32,22.38,27,18.88,15,10.49,13,9.09,16,11.19,35004
35,5,129,29,22.48,18,13.95,23,17.83,7,5.43,21,16.28,12,9.3,35005
35,6,97,13,13.4,16,16.49,18,18.56,10,10.31,13,13.4,9,9.28,35006
35,7,137,11,8.03,28,20.44,37,27.01,5,3.65,20,14.6,11,8.03,35007
35,8,124,16,12.9,31,25.0,32,25.81,10,8.06,12,9.68,12,9.68,35008
35,9,112,11,9.82,25,22.32,21,18.75,14,12.5,12,10.71,14,12.5,35009
35,10,125,22,17.6,27,21.6,26,20.8,6,4.8,17,13.6,15,12.0,35010
35,11,118,22,18.64,25,21.19,18,15.25,9,7.63,17,14.41,13,11.02,35011
35,12,158,16,10.13,41,25.95,39,24.68,15,9.49,19,12.03,11,6.96,35012
35,13,74,17,22.97,13,17.57,9,12.16,4,5.41,8,10.81,5,6.76,35013
35,14,116,21,18.1,22,18.97,13,11.21,6,5.17,23,19.83,15,12.93,35014
35,15,119,23,19.33,16,13.45,23,19.33,7,5.88,15,12.61,18,15.13,35015
35,16,116,9,7.76,25,21.55,33,28.45,7,6.03,18,15.52,7,6.03,35016
35,17,118,20,16.95,26,22.03,23,19.49,9,7.63,13,11.02,12,10.17,35017
35,18,152,22,14.47,29,19.08,30,19.74,10,6.58,17,11.18,17,11.18,35018
35,19,104,16,15.38,14,13.46,26,25.0,8,7.69,10,9.62,16,15.38,35019
35,20,96,13,13.54,26,27.08,17,17.71,7,7.29,15,15.63,7,7.29,35020
35,21,144,19,13.19,25,17.36,30,20.83,9,6.25,23,15.97,17,11.81,35021
35,22,53,5,9.43,9,16.98,20,37.74,1,1.89,5,9.43,6,11.32,35022
35,23,99,15,15.15,18,18.18,25,25.25,4,4.04,17,17.17,7,7.07,35023
35,24,85,15,17.65,19,22.35,6,7.06,3,3.53,14,16.47,13,15.29,35024
35,25,121,9,7.44,30,24.79,33,27.27,12,9.92,16,13.22,9,7.44,35025
35,26,145,22,15.17,34,23.45,28,19.31,5,3.45,17,11.72,12,8.28,35026
35,27,169,11,6.51,44,26.04,38,22.49,11,6.51,22,13.02,18,10.65,35027
35,28,142,10,7.04,36,25.35,48,33.8,10,7.04,16,11.27,5,3.52,35028
35,29,143,13,9.09,37,25.87,33,23.08,6,4.2,25,17.48,8,5.59,35029
35,30,166,17,10.24,44,26.51,39,23.49,13,7.83,21,12.65,6,3.61,35030
35,31,142,18,12.68,37,26.06,38,26.76,11,7.75,11,7.75,9,6.34,35031
35,32,71,13,18.31,16,22.54,13,18.31,9,12.68,7,9.86,8,11.27,35032
35,33,107,15,14.02,20,18.69,27,25.23,10,9.35,9,8.41,12,11.21,35033
35,34,123,13,10.57,27,21.95,31,25.2,6,4.88,15,12.2,4,3.25,35034
35,35,95,17,17.89,19,20.0,18,18.95,7,7.37,11,11.58,7,7.37,35035
36,1,132,17,12.88,28,21.21,52,39.39,5,3.79,11,8.33,8,6.06,36001
36,2,118,16,13.56,20,16.95,46,38.98,9,7.63,10,8.47,9,7.63,36002
36,3,155,7,4.52,24,15.48,84,54.19,3,1.94,15,9.68,5,3.23,36003
36,4,58,8,13.79,12,20.69,14,24.14,3,5.17,6,10.34,3,5.17,36004
36,5,105,9,8.57,22,20.95,41,39.05,4,3.81,10,9.52,5,4.76,36005
36,6,115,21,18.26,22,19.13,33,28.7,5,4.35,11,9.57,11,9.57,36006
36,7,87,6,6.9,23,26.44,29,33.33,4,4.6,8,9.2,2,2.3,36007
36,8,139,10,7.19,27,19.42,49,35.25,7,5.04,14,10.07,11,7.91,36008
36,9,124,12,9.68,17,13.71,56,45.16,3,2.42,10,8.06,8,6.45,36009
36,10,92,10,10.87,14,15.22,41,44.57,3,3.26,6,6.52,9,9.78,36010
36,11,204,31,15.2,37,18.14,79,38.73,9,4.41,13,6.37,12,5.88,36011
36,12,82,19,23.17,23,28.05,12,14.63,3,3.66,7,8.54,2,2.44,36012
36,13,282,10,3.55,29,10.28,204,72.34,5,1.77,13,4.61,6,2.13,36013
36,14,147,13,8.84,13,8.84,91,61.9,2,1.36,9,6.12,5,3.4,36014
36,15,121,5,4.13,21,17.36,62,51.24,2,1.65,11,9.09,10,8.26,36015
36,16,227,31,13.66,55,24.23,66,29.07,5,2.2,21,9.25,15,6.61,36016
36,17,103,17,16.5,28,27.18,29,28.16,2,1.94,6,5.83,5,4.85,36017
36,18,168,22,13.1,49,29.17,38,22.62,6,3.57,16,9.52,14,8.33,36018
36,19,192,119,61.98,16,8.33,29,15.1,2,1.04,7,3.65,6,3.13,36019
36,20,193,19,9.84,28,14.51,94,48.7,3,1.55,14,7.25,7,3.63,36020
36,21,227,19,8.37,47,20.7,86,37.89,5,2.2,14,6.17,21,9.25,36021
36,22,174,21,12.07,47,27.01,49,28.16,4,2.3,26,14.94,7,4.02,36022
36,23,81,7,8.64,11,13.58,36,44.44,2,2.47,10,12.35,3,3.7,36023
36,24,151,17,11.26,27,17.88,44,29.14,6,3.97,29,19.21,12,7.95,36024
36,25,89,11,12.36,17,19.1,30,33.71,1,1.12,8,8.99,6,6.74,36025
36,26,140,15,10.71,34,24.29,47,33.57,1,0.71,12,8.57,10,7.14,36026
36,27,75,12,16.0,12,16.0,18,24.0,3,4.0,10,13.33,8,10.67,36027
36,28,102,11,10.78,14,13.73,46,45.1,4,3.92,7,6.86,8,7.84,36028
36,29,112,8,7.14,23,20.54,36,32.14,5,4.46,11,9.82,11,9.82,36029
36,30,154,24,15.58,30,19.48,48,31.17,4,2.6,16,10.39,9,5.84,36030
36,31,173,25,14.45,28,16.18,73,42.2,7,4.05,10,5.78,12,6.94,36031
36,32,141,16,11.35,37,26.24,43,30.5,9,6.38,6,4.26,10,7.09,36032
36,33,135,17,12.59,19,14.07,50,37.04,4,2.96,17,12.59,7,5.19,36033
36,34,92,8,8.7,23,25.0,23,25.0,4,4.35,6,6.52,10,10.87,36034
36,35,170,17,10.0,31,18.24,71,41.76,4,2.35,14,8.24,13,7.65,36035
36,36,131,18,13.74,22,16.79,46,35.11,6,4.58,8,6.11,12,9.16,36036
36,37,96,11,11.46,15,15.63,27,28.13,7,7.29,6,6.25,8,8.33,36037
36,38,99,11,11.11,15,15.15,49,49.49,3,3.03,3,3.03,8,8.08,36038
36,39,114,15,13.16,27,23.68,37,32.46,5,4.39,7,6.14,4,3.51,36039
36,40,140,15,10.71,30,21.43,32,22.86,6,4.29,16,11.43,14,10.0,36040
36,41,119,16,13.45,32,26.89,21,17.65,7,5.88,12,10.08,14,11.76,36041
36,42,128,17,13.28,22,17.19,47,36.72,5,3.91,8,6.25,9,7.03,36042
36,43,106,11,10.38,21,19.81,31,29.25,3,2.83,11,10.38,11,10.38,36043
36,44,159,10,6.29,43,27.04,52,32.7,5,3.14,23,14.47,9,5.66,36044
36,45,132,12,9.09,21,15.91,51,38.64,5,3.79,15,11.36,11,8.33,36045
36,46,105,13,12.38,38,36.19,29,27.62,6,5.71,6,5.71,5,4.76,36046
36,47,106,10,9.43,9,8.49,47,44.34,6,5.66,7,6.6,7,6.6,36047
36,48,125,15,12.0,32,25.6,22,17.6,5,4.0,12,9.6,11,8.8,36048
36,49,147,18,12.24,36,24.49,18,12.24,10,6.8,9,6.12,17,11.56,36049
36,50,127,10,7.87,19,14.96,67,52.76,3,2.36,10,7.87,8,6.3,36050
36,51,217,20,9.22,36,16.59,105,48.39,7,3.23,14,6.45,9,4.15,36051
36,52,126,14,11.11,21,16.67,44,34.92,4,3.17,14,11.11,8,6.35,36052
36,53,100,9,9.0,17,17.0,48,48.0,3,3.0,5,5.0,8,8.0,36053
36,54,209,23,11.0,29,13.88,80,38.28,7,3.35,27,12.92,20,9.57,36054
36,55,190,15,7.89,46,24.21,57,30.0,9,4.74,17,8.95,15,7.89,36055
37,1,66,12,18.18,15,22.73,4,6.06,4,6.06,8,12.12,7,10.61,37001
37,2,99,14,14.14,15,15.15,13,13.13,8,8.08,21,21.21,9,9.09,37002
37,3,65,11,16.92,18,27.69,7,10.77,7,10.77,5,7.69,6,9.23,37003
37,4,50,9,18.0,6,12.0,6,12.0,2,4.0,14,28.0,3,6.0,37004
37,5,148,21,14.19,16,10.81,40,27.03,8,5.41,32,21.62,13,8.78,37005
37,6,166,26,15.66,40,24.1,28,16.87,4,2.41,29,17.47,10,6.02,37006
37,7,129,25,19.38,18,13.95,36,27.91,6,4.65,23,17.83,9,6.98,37007
37,8,82,12,14.63,17,20.73,9,10.98,3,3.66,19,23.17,4,4.88,37008
37,9,140,25,17.86,25,17.86,9,6.43,9,6.43,38,27.14,17,12.14,37009
37,10,145,26,17.93,22,15.17,10,6.9,9,6.21,29,20.0,7,4.83,37010
37,11,57,8,14.04,10,17.54,5,8.77,5,8.77,7,12.28,10,17.54,37011
37,12,96,15,15.63,26,27.08,15,15.63,3,3.13,16,16.67,10,10.42,37012
37,13,78,15,19.23,15,19.23,6,7.69,2,2.56,20,25.64,5,6.41,37013
37,14,106,20,18.87,15,14.15,12,11.32,2,1.89,32,30.19,5,4.72,37014
37,15,107,17,15.89,24,22.43,10,9.35,4,3.74,29,27.1,7,6.54,37015
37,16,171,25,14.62,27,15.79,16,9.36,9,5.26,47,27.49,11,6.43,37016
37,17,137,29,21.17,25,18.25,12,8.76,7,5.11,27,19.71,14,10.22,37017
37,18,133,23,17.29,23,17.29,16,12.03,7,5.26,39,29.32,11,8.27,37018
37,19,38,6,15.79,4,10.53,2,5.26,4,10.53,9,23.68,5,13.16,37019
37,20,102,18,17.65,21,20.59,11,10.78,4,3.92,29,28.43,4,3.92,37020
37,21,122,27,22.13,27,22.13,15,12.3,5,4.1,30,24.59,3,2.46,37021
37,22,146,21,14.38,32,21.92,10,6.85,6,4.11,36,24.66,6,4.11,37022
37,23,126,32,25.4,24,19.05,7,5.56,3,2.38,31,24.6,10,7.94,37023
37,24,129,25,19.38,20,15.5,19,14.73,2,1.55,33,25.58,5,3.88,37024
37,25,168,22,13.1,43,25.6,24,14.29,6,3.57,39,23.21,9,5.36,37025
37,26,55,9,16.36,11,20.0,2,3.64,3,5.45,17,30.91,5,9.09,37026
37,27,91,25,27.47,11,12.09,9,9.89,5,5.49,23,25.27,6,6.59,37027
37,28,105,11,10.48,22,20.95,13,12.38,8,7.62,33,31.43,6,5.71,37028
37,29,148,26,17.57,21,14.19,35,23.65,7,4.73,29,19.59,6,4.05,37029
37,30,99,17,17.17,21,21.21,12,12.12,6,6.06,17,17.17,9,9.09,37030
37,31,145,20,13.79,21,14.48,16,11.03,7,4.83,37,25.52,10,6.9,37031
37,32,139,19,13.67,25,17.99,19,13.67,4,2.88,33,23.74,9,6.47,37032
37,33,116,29,25.0,16,13.79,14,12.07,8,6.9,27,23.28,9,7.76,37033
37,34,144,26,18.06,26,18.06,5,3.47,9,6.25,30,20.83,15,10.42,37034
37,35,74,9,12.16,7,9.46,4,5.41,4,5.41,14,18.92,11,14.86,37035
37,36,111,21,18.92,19,17.12,10,9.01,6,5.41,34,30.63,5,4.5,37036
37,37,129,33,25.58,27,20.93,6,4.65,5,3.88,26,20.16,5,3.88,37037
37,38,148,25,16.89,24,16.22,21,14.19,4,2.7,36,24.32,4,2.7,37038
37,39,61,12,19.67,15,24.59,6,9.84,2,3.28,11,18.03,7,11.48,37039
37,40,182,44,24.18,36,19.78,16,8.79,6,3.3,41,22.53,5,2.75,37040
37,41,70,12,17.14,13,18.57,10,14.29,2,2.86,20,28.57,5,7.14,37041
37,42,25,6,24.0,3,12.0,3,12.0,1,4.0,5,20.0,1,4.0,37042
37,43,102,18,17.65,15,14.71,11,10.78,4,3.92,24,23.53,6,5.88,37043
37,44,127,22,17.32,22,17.32,9,7.09,8,6.3,30,23.62,16,12.6,37044
37,45,80,13,16.25,15,18.75,7,8.75,4,5.0,19,23.75,6,7.5,37045
37,46,146,27,18.49,24,16.44,8,5.48,7,4.79,23,15.75,15,10.27,37046
37,47,23,2,8.7,4,17.39,5,21.74,2,8.7,3,13.04,4,17.39,37047
37,48,126,23,18.25,14,11.11,13,10.32,2,1.59,39,30.95,17,13.49,37048
37,49,130,27,20.77,28,21.54,10,7.69,5,3.85,22,16.92,14,10.77,37049
37,50,106,27,25.47,25,23.58,4,3.77,2,1.89,19,17.92,10,9.43,37050
37,51,91,17,18.68,12,13.19,12,13.19,9,9.89,22,24.18,9,9.89,37051
37,52,82,14,17.07,17,20.73,9,10.98,9,10.98,11,13.41,11,13.41,37052
37,53,127,25,19.69,20,15.75,20,15.75,6,4.72,29,22.83,7,5.51,37053
37,54,140,16,11.43,30,21.43,10,7.14,3,2.14,27,19.29,10,7.14,37054
37,55,135,28,20.74,31,22.96,10,7.41,3,2.22,33,24.44,11,8.15,37055
37,56,98,19,19.39,8,8.16,7,7.14,5,5.1,37,37.76,8,8.16,37056
37,57,84,15,17.86,16,19.05,7,8.33,2,2.38,17,20.24,8,9.52,37057
37,58,129,23,17.83,18,13.95,3,2.33,9,6.98,45,34.88,14,10.85,37058
38,1,138,17,12.32,33,23.91,25,18.12,10,7.25,17,12.32,17,12.32,38001
38,2,94,14,14.89,25,26.6,12,12.77,2,2.13,11,11.7,9,9.57,38002
38,3,90,15,16.67,22,24.44,20,22.22,5,5.56,3,3.33,10,11.11,38003
38,4,55,4,7.27,12,21.82,9,16.36,4,7.27,6,10.91,7,12.73,38004
38,5,189,10,5.29,64,33.86,58,30.69,8,4.23,22,11.64,8,4.23,38005
38,6,92,10,10.87,24,26.09,11,11.96,3,3.26,19,20.65,11,11.96,38006
38,7,125,24,19.2,30,24.0,24,19.2,5,4.0,17,13.6,10,8.0,38007
38,8,86,12,13.95,24,27.91,12,13.95,2,2.33,9,10.47,13,15.12,38008
38,9,105,9,8.57,18,17.14,32,30.48,2,1.9,15,14.29,7,6.67,38009
38,10,168,22,13.1,37,22.02,53,31.55,4,2.38,17,10.12,10,5.95,38010
38,11,80,12,15.0,25,31.25,10,12.5,3,3.75,7,8.75,8,10.0,38011
38,12,130,17,13.08,31,23.85,31,23.85,3,2.31,21,16.15,10,7.69,38012
38,13,102,12,11.76,29,28.43,11,10.78,9,8.82,12,11.76,18,17.65,38013
38,14,92,9,9.78,22,23.91,18,19.57,3,3.26,10,10.87,14,15.22,38014
38,15,90,19,21.11,18,20.0,8,8.89,7,7.78,8,8.89,13,14.44,38015
38,16,143,17,11.89,27,18.88,58,40.56,8,5.59,13,9.09,9,6.29,38016
38,17,108,17,15.74,25,23.15,19,17.59,9,8.33,11,10.19,9,8.33,38017
38,18,118,18,15.25,27,22.88,19,16.1,3,2.54,14,11.86,19,16.1,38018
38,19,135,22,16.3,42,31.11,27,20.0,4,2.96,7,5.19,8,5.93,38019
38,20,153,17,11.11,44,28.76,37,24.18,12,7.84,15,9.8,6,3.92,38020
38,21,111,26,23.42,30,27.03,10,9.01,1,0.9,15,13.51,10,9.01,38021
38,22,118,18,15.25,28,23.73,13,11.02,3,2.54,16,13.56,14,11.86,38022
38,23,82,17,20.73,21,25.61,10,12.2,4,4.88,8,9.76,11,13.41,38023
38,24,60,8,13.33,18,30.0,11,18.33,2,3.33,7,11.67,6,10.0,38024
38,25,82,15,18.29,16,19.51,12,14.63,2,2.44,9,10.98,12,14.63,38025
38,26,86,9,10.47,17,19.77,13,15.12,8,9.3,10,11.63,10,11.63,38026
38,27,55,10,18.18,15,27.27,7,12.73,3,5.45,6,10.91,4,7.27,38027
38,28,80,14,17.5,17,21.25,16,20.0,4,5.0,10,12.5,11,13.75,38028
38,29,81,11,13.58,27,33.33,7,8.64,3,3.7,8,9.88,14,17.28,38029
38,30,96,11,11.46,30,31.25,14,14.58,4,4.17,8,8.33,10,10.42,38030
38,31,132,27,20.45,32,24.24,18,13.64,11,8.33,11,8.33,13,9.85,38031
38,32,136,22,16.18,35,25.74,32,23.53,4,2.94,7,5.15,15,11.03,38032
38,33,95,14,14.74,23,24.21,16,16.84,3,3.16,7,7.37,16,16.84,38033
38,34,67,9,13.43,17,25.37,12,17.91,0,0.0,6,8.96,9,13.43,38034
38,35,133,27,20.3,32,24.06,27,20.3,7,5.26,8,6.02,16,12.03,38035
38,36,111,22,19.82,26,23.42,22,19.82,5,4.5,7,6.31,10,9.01,38036
38,37,121,23,19.01,35,28.93,13,10.74,7,5.79,11,9.09,12,9.92,38037
38,38,139,13,9.35,36,25.9,17,12.23,8,5.76,17,12.23,11,7.91,38038
38,39,128,16,12.5,29,22.66,31,24.22,6,4.69,12,9.38,13,10.16,38039
38,40,89,20,22.47,18,20.22,17,19.1,3,3.37,7,7.87,6,6.74,38040
38,41,180,32,17.78,31,17.22,48,26.67,4,2.22,13,7.22,21,11.67,38041
38,42,145,24,16.55,31,21.38,29,20.0,9,6.21,10,6.9,20,13.79,38042
38,43,133,21,15.79,31,23.31,20,15.04,10,7.52,7,5.26,25,18.8,38043
38,44,117,17,14.53,30,25.64,25,21.37,2,1.71,8,6.84,14,11.97,38044
38,45,105,16,15.24,17,16.19,18,17.14,7,6.67,10,9.52,17,16.19,38045
38,46,95,16,16.84,21,22.11,13,13.68,2,2.11,6,6.32,14,14.74,38046
38,47,120,23,19.17,31,25.83,20,16.67,2,1.67,12,10.0,8,6.67,38047
38,48,127,17,13.39,36,28.35,21,16.54,7,5.51,9,7.09,16,12.6,38048
38,49,89,12,13.48,28,31.46,10,11.24,2,2.25,6,6.74,16,17.98,38049
38,50,123,17,13.82,34,27.64,23,18.7,4,3.25,9,7.32,11,8.94,38050
38,51,91,13,14.29,22,24.18,16,17.58,1,1.1,11,12.09,9,9.89,38051
38,52,119,15,12.61,32,26.89,17,14.29,1,0.84,15,12.61,19,15.97,38052
38,53,22,4,18.18,3,13.64,0,0.0,4,18.18,6,27.27,0,0.0,38053
39,1,130,15,11.54,26,20.0,26,20.0,5,3.85,11,8.46,13,10.0,39001
39,2,220,26,11.82,38,17.27,77,35.0,15,6.82,17,7.73,16,7.27,39002
39,3,157,16,10.19,30,19.11,55,35.03,8,5.1,7,4.46,11,7.01,39003
39,4,99,16,16.16,30,30.3,22,22.22,3,3.03,6,6.06,4,4.04,39004
39,5,90,10,11.11,23,25.56,20,22.22,4,4.44,8,8.89,9,10.0,39005
39,6,130,18,13.85,32,24.62,22,16.92,7,5.38,7,5.38,16,12.31,39006
39,7,118,10,8.47,18,15.25,50,42.37,4,3.39,6,5.08,13,11.02,39007
39,8,176,19,10.8,33,18.75,79,44.89,8,4.55,13,7.39,11,6.25,39008
39,9,190,17,8.95,29,15.26,75,39.47,12,6.32,19,10.0,16,8.42,39009
39,10,124,14,11.29,25,20.16,34,27.42,8,6.45,14,11.29,12,9.68,39010
39,11,207,20,9.66,48,23.19,68,32.85,11,5.31,22,10.63,13,6.28,39011
39,12,80,12,15.0,13,16.25,15,18.75,5,6.25,11,13.75,8,10.0,39012
39,13,75,11,14.67,21,28.0,19,25.33,4,5.33,10,13.33,4,5.33,39013
39,14,107,15,14.02,17,15.89,29,27.1,9,8.41,18,16.82,8,7.48,39014
39,15,114,21,18.42,20,17.54,43,37.72,2,1.75,6,5.26,9,7.89,39015
39,16,73,9,12.33,12,16.44,24,32.88,8,10.96,6,8.22,5,6.85,39016
39,17,85,13,15.29,16,18.82,22,25.88,8,9.41,10,11.76,7,8.24,39017
39,18,153,15,9.8,26,16.99,30,19.61,42,27.45,11,7.19,11,7.19,39018
39,19,104,17,16.35,15,14.42,24,23.08,4,3.85,13,12.5,17,16.35,39019
39,20,111,10,9.01,29,26.13,28,25.23,5,4.5,10,9.01,5,4.5,39020
39,21,91,13,14.29,26,28.57,19,20.88,2,2.2,7,7.69,6,6.59,39021
39,22,94,5,5.32,18,19.15,42,44.68,3,3.19,6,6.38,6,6.38,39022
39,23,89,10,11.24,13,14.61,32,35.96,5,5.62,6,6.74,6,6.74,39023
39,24,127,13,10.24,23,18.11,34,26.77,7,5.51,17,13.39,14,11.02,39024
39,25,125,18,14.4,20,16.0,27,21.6,6,4.8,19,15.2,10,8.0,39025
39,26,159,20,12.58,44,27.67,43,27.04,7,4.4,8,5.03,15,9.43,39026
39,27,112,13,11.61,30,26.79,27,24.11,5,4.46,8,7.14,9,8.04,39027
39,28,118,15,12.71,26,22.03,23,19.49,7,5.93,11,9.32,13,11.02,39028
39,29,134,23,17.16,32,23.88,38,28.36,4,2.99,15,11.19,12,8.96,39029
39,30,75,13,17.33,16,21.33,9,12.0,7,9.33,6,8.0,8,10.67,39030
39,31,69,8,11.59,13,18.84,7,10.14,3,4.35,16,23.19,6,8.7,39031
39,32,138,15,10.87,17,12.32,28,20.29,56,40.58,11,7.97,5,3.62,39032
39,33,141,9,6.38,26,18.44,38,26.95,19,13.48,14,9.93,6,4.26,39033
39,34,129,9,6.98,33,25.58,26,20.16,9,6.98,15,11.63,16,12.4,39034
39,35,128,13,10.16,14,10.94,54,42.19,13,10.16,9,7.03,8,6.25,39035
39,36,192,24,12.5,27,14.06,60,31.25,31,16.15,13,6.77,11,5.73,39036
39,37,204,34,16.67,61,29.9,42,20.59,11,5.39,11,5.39,15,7.35,39037
39,38,114,11,9.65,30,26.32,32,28.07,7,6.14,9,7.89,8,7.02,39038
39,39,65,10,15.38,17,26.15,8,12.31,7,10.77,9,13.85,5,7.69,39039
39,40,96,11,11.46,31,32.29,18,18.75,4,4.17,5,5.21,12,12.5,39040
39,41,51,7,13.73,9,17.65,9,17.65,17,33.33,3,5.88,2,3.92,39041
39,42,155,20,12.9,35,22.58,40,25.81,5,3.23,13,8.39,12,7.74,39042
39,43,88,6,6.82,18,20.45,27,30.68,6,6.82,17,19.32,4,4.55,39043
39,44,139,16,11.51,27,19.42,24,17.27,12,8.63,17,12.23,16,11.51,39044
39,45,65,6,9.23,11,16.92,15,23.08,5,7.69,11,16.92,8,12.31,39045
39,46,87,16,18.39,18,20.69,15,17.24,4,4.6,10,11.49,6,6.9,39046
39,47,88,16,18.18,20,22.73,15,17.05,4,4.55,8,9.09,11,12.5,39047
40,1,74,10,13.51,10,13.51,20,27.03,10,13.51,8,10.81,6,8.11,40001
40,2,85,14,16.47,21,24.71,21,24.71,4,4.71,5,5.88,10,11.76,40002
40,3,108,8,7.41,22,20.37,38,35.19,5,4.63,9,8.33,4,3.7,40003
40,4,133,15,11.28,26,19.55,44,33.08,9,6.77,12,9.02,10,7.52,40004
40,5,119,11,9.24,16,13.45,58,48.74,7,5.88,10,8.4,6,5.04,40005
40,6,110,11,10.0,23,20.91,37,33.64,3,2.73,10,9.09,11,10.0,40006
40,7,108,10,9.26,27,25.0,30,27.78,11,10.19,10,9.26,4,3.7,40007
40,8,40,4,10.0,3,7.5,9,22.5,5,12.5,6,15.0,8,20.0,40008
40,9,78,13,16.67,12,15.38,26,33.33,7,8.97,8,10.26,4,5.13,40009
40,10,137,23,16.79,21,15.33,44,32.12,9,6.57,12,8.76,13,9.49,40010
40,11,104,10,9.62,34,32.69,32,30.77,4,3.85,8,7.69,6,5.77,40011
40,12,102,8,7.84,19,18.63,40,39.22,6,5.88,12,11.76,3,2.94,40012
40,13,142,8,5.63,32,22.54,57,40.14,9,6.34,13,9.15,3,2.11,40013
40,14,78,8,10.26,15,19.23,23,29.49,3,3.85,11,14.1,7,8.97,40014
40,15,133,16,12.03,32,24.06,39,29.32,9,6.77,6,4.51,14,10.53,40015
40,16,108,14,12.96,28,25.93,28,25.93,2,1.85,11,10.19,6,5.56,40016
40,17,67,5,7.46,12,17.91,18,26.87,6,8.96,4,5.97,12,17.91,40017
40,18,144,14,9.72,30,20.83,42,29.17,11,7.64,16,11.11,14,9.72,40018
40,19,95,14,14.74,16,16.84,21,22.11,3,3.16,8,8.42,14,14.74,40019
40,20,92,10,10.87,18,19.57,38,41.3,4,4.35,8,8.7,6,6.52,40020
40,21,121,13,10.74,25,20.66,33,27.27,7,5.79,17,14.05,12,9.92,40021
40,22,47,4,8.51,15,31.91,13,27.66,4,8.51,4,8.51,4,8.51,40022
40,23,172,18,10.47,25,14.53,45,26.16,10,5.81,30,17.44,16,9.3,40023
40,24,65,4,6.15,11,16.92,17,26.15,7,10.77,3,4.62,14,21.54,40024
40,25,88,7,7.95,16,18.18,33,37.5,3,3.41,7,7.95,12,13.64,40025
40,26,151,6,3.97,22,14.57,77,50.99,10,6.62,10,6.62,8,5.3,40026
40,27,104,11,10.58,21,20.19,23,22.12,5,4.81,11,10.58,15,14.42,40027
40,28,119,13,10.92,22,18.49,35,29.41,5,4.2,19,15.97,13,10.92,40028
40,29,160,14,8.75,26,16.25,54,33.75,10,6.25,12,7.5,13,8.13,40029
40,30,170,11,6.47,17,10.0,101,59.41,18,10.59,9,5.29,4,2.35,40030
40,31,128,8,6.25,20,15.63,70,54.69,7,5.47,3,2.34,8,6.25,40031
40,32,68,8,11.76,12,17.65,16,23.53,5,7.35,10,14.71,8,11.76,40032
40,33,115,14,12.17,25,21.74,24,20.87,10,8.7,16,13.91,4,3.48,40033
40,34,101,10,9.9,16,15.84,28,27.72,4,3.96,12,11.88,11,10.89,40034
40,35,112,14,12.5,23,20.54,32,28.57,7,6.25,18,16.07,3,2.68,40035
40,36,138,10,7.25,17,12.32,75,54.35,6,4.35,8,5.8,8,5.8,40036
40,37,83,8,9.64,20,24.1,23,27.71,4,4.82,9,10.84,7,8.43,40037
