ward,precinct,total,"Xochitl """"So-She"""" Flores","Xochitl """"So-She"""" Flores Percent",Stacy M. Stoldt,Stacy M. Stoldt Percent,Brendan George O'Connor,Brendan George O'Connor Percent,Gloria Alitto Majewski,Gloria Alitto Majewski Percent,Patricia Young,Patricia Young Percent,Barbara McGowan,Barbara McGowan Percent,Anthony J. Sutor Jr.,Anthony J. Sutor Jr. Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Minerva V. Orozco,Minerva V. Orozco Percent,Gracie Gipson,Gracie Gipson Percent,Frank Avila,Frank Avila Percent,precinct_id
15,3,325,22,6.77,16,4.92,22,6.77,8,2.46,85,26.15,58,17.85,15,4.62,40,12.31,5,1.54,23,7.08,31,9.54,15003
15,4,229,18,7.86,11,4.8,20,8.73,11,4.8,52,22.71,35,15.28,12,5.24,33,14.41,8,3.49,10,4.37,19,8.3,15004
15,5,254,23,9.06,11,4.33,21,8.27,7,2.76,56,22.05,42,16.54,10,3.94,34,13.39,6,2.36,20,7.87,24,9.45,15005
15,6,318,28,8.81,12,3.77,27,8.49,20,6.29,64,20.13,44,13.84,10,3.14,48,15.09,15,4.72,18,5.66,32,10.06,15006
15,7,290,27,9.31,14,4.83,27,9.31,13,4.48,61,21.03,41,14.14,14,4.83,44,15.17,6,2.07,23,7.93,20,6.9,15007
15,8,374,32,8.56,14,3.74,22,5.88,23,6.15,87,23.26,57,15.24,21,5.61,49,13.1,13,3.48,24,6.42,32,8.56,15008
15,9,342,31,9.06,14,4.09,30,8.77,16,4.68,68,19.88,44,12.87,15,4.39,49,14.33,13,3.8,25,7.31,37,10.82,15009
15,10,244,44,18.03,10,4.1,20,8.2,23,9.43,24,9.84,20,8.2,3,1.23,7,2.87,43,17.62,2,0.82,48,19.67,15010
15,11,335,32,9.55,15,4.48,23,6.87,13,3.88,73,21.79,48,14.33,17,5.07,58,17.31,10,2.99,16,4.78,30,8.96,15011
15,12,242,25,10.33,8,3.31,9,3.72,9,3.72,46,19.01,49,20.25,11,4.55,39,16.12,5,2.07,16,6.61,25,10.33,15012
15,13,194,31,15.98,15,7.73,11,5.67,10,5.15,31,15.98,19,9.79,10,5.15,20,10.31,15,7.73,10,5.15,22,11.34,15013
15,14,394,86,21.83,11,2.79,24,6.09,39,9.9,41,10.41,31,7.87,12,3.05,17,4.31,61,15.48,7,1.78,65,16.5,15014
15,15,256,33,12.89,7,2.73,15,5.86,31,12.11,51,19.92,26,10.16,6,2.34,14,5.47,21,8.2,13,5.08,39,15.23,15015
15,16,187,36,19.25,6,3.21,12,6.42,13,6.95,22,11.76,10,5.35,5,2.67,12,6.42,30,16.04,8,4.28,33,17.65,15016
15,17,263,18,6.84,12,4.56,28,10.65,7,2.66,62,23.57,43,16.35,20,7.6,24,9.13,7,2.66,21,7.98,21,7.98,15017
15,18,227,18,7.93,20,8.81,22,9.69,4,1.76,55,24.23,36,15.86,14,6.17,29,12.78,7,3.08,7,3.08,15,6.61,15018
15,19,266,23,8.65,12,4.51,23,8.65,12,4.51,68,25.56,37,13.91,10,3.76,29,10.9,7,2.63,16,6.02,29,10.9,15019
15,20,282,23,8.16,12,4.26,21,7.45,9,3.19,69,24.47,44,15.6,12,4.26,39,13.83,4,1.42,18,6.38,31,10.99,15020
15,21,291,20,6.87,16,5.5,30,10.31,15,5.15,62,21.31,48,16.49,15,5.15,44,15.12,5,1.72,21,7.22,15,5.15,15021
15,22,320,24,7.5,11,3.44,24,7.5,11,3.44,72,22.5,42,13.13,15,4.69,44,13.75,20,6.25,20,6.25,37,11.56,15022
15,23,254,13,5.12,14,5.51,15,5.91,8,3.15,62,24.41,48,18.9,15,5.91,33,12.99,3,1.18,17,6.69,26,10.24,15023
15,24,258,20,7.75,13,5.04,19,7.36,10,3.88,61,23.64,29,11.24,15,5.81,35,13.57,13,5.04,16,6.2,27,10.47,15024
15,25,253,47,18.58,4,1.58,17,6.72,16,6.32,41,16.21,22,8.7,11,4.35,17,6.72,30,11.86,14,5.53,34,13.44,15025
15,26,248,13,5.24,20,8.06,15,6.05,11,4.44,64,25.81,45,18.15,11,4.44,28,11.29,4,1.61,13,5.24,24,9.68,15026
15,27,206,21,10.19,11,5.34,13,6.31,12,5.83,48,23.3,35,16.99,10,4.85,23,11.17,3,1.46,13,6.31,17,8.25,15027
15,28,350,55,15.71,13,3.71,27,7.71,31,8.86,40,11.43,37,10.57,10,2.86,19,5.43,46,13.14,12,3.43,60,17.14,15028
15,29,122,9,7.38,6,4.92,10,8.2,7,5.74,27,22.13,20,16.39,4,3.28,16,13.11,1,0.82,10,8.2,12,9.84,15029
15,30,327,30,9.17,17,5.2,25,7.65,13,3.98,94,28.75,36,11.01,17,5.2,45,13.76,4,1.22,18,5.5,28,8.56,15030
15,31,199,14,7.04,11,5.53,12,6.03,9,4.52,45,22.61,35,17.59,14,7.04,28,14.07,2,1.01,10,5.03,19,9.55,15031
15,32,339,46,13.57,6,1.77,23,6.78,35,10.32,56,16.52,46,13.57,11,3.24,32,9.44,28,8.26,12,3.54,44,12.98,15032
15,33,248,24,9.68,7,2.82,19,7.66,4,1.61,62,25.0,45,18.15,13,5.24,45,18.15,3,1.21,11,4.44,15,6.05,15033
15,34,172,13,7.56,12,6.98,12,6.98,6,3.49,36,20.93,30,17.44,12,6.98,22,12.79,10,5.81,8,4.65,11,6.4,15034
15,35,264,25,9.47,16,6.06,29,10.98,11,4.17,66,25.0,35,13.26,13,4.92,28,10.61,3,1.14,17,6.44,21,7.95,15035
15,36,232,15,6.47,8,3.45,24,10.34,14,6.03,62,26.72,27,11.64,15,6.47,29,12.5,5,2.16,12,5.17,21,9.05,15036
15,37,283,19,6.71,16,5.65,16,5.65,7,2.47,70,24.73,47,16.61,11,3.89,39,13.78,8,2.83,17,6.01,33,11.66,15037
15,38,267,26,9.74,16,5.99,20,7.49,17,6.37,64,23.97,45,16.85,6,2.25,30,11.24,7,2.62,15,5.62,21,7.87,15038
15,39,317,19,5.99,22,6.94,29,9.15,14,4.42,73,23.03,53,16.72,19,5.99,47,14.83,9,2.84,12,3.79,20,6.31,15039
15,40,295,22,7.46,23,7.8,15,5.08,12,4.07,79,26.78,38,12.88,18,6.1,35,11.86,6,2.03,19,6.44,28,9.49,15040
15,41,443,35,7.9,18,4.06,33,7.45,29,6.55,107,24.15,73,16.48,18,4.06,60,13.54,11,2.48,24,5.42,35,7.9,15041
15,42,178,14,7.87,13,7.3,16,8.99,12,6.74,42,23.6,26,14.61,8,4.49,21,11.8,3,1.69,8,4.49,15,8.43,15042
15,43,258,18,6.98,12,4.65,16,6.2,12,4.65,67,25.97,39,15.12,11,4.26,40,15.5,5,1.94,19,7.36,19,7.36,15043
15,44,337,60,17.8,13,3.86,22,6.53,22,6.53,52,15.43,40,11.87,9,2.67,26,7.72,35,10.39,14,4.15,44,13.06,15044
15,45,129,19,14.73,6,4.65,11,8.53,8,6.2,23,17.83,16,12.4,8,6.2,14,10.85,7,5.43,3,2.33,14,10.85,15045
15,46,275,21,7.64,18,6.55,29,10.55,14,5.09,59,21.45,47,17.09,11,4.0,34,12.36,7,2.55,14,5.09,21,7.64,15046
15,47,331,27,8.16,15,4.53,28,8.46,13,3.93,84,25.38,54,16.31,20,6.04,40,12.08,9,2.72,22,6.65,19,5.74,15047
15,48,232,20,8.62,15,6.47,17,7.33,11,4.74,59,25.43,32,13.79,16,6.9,29,12.5,6,2.59,8,3.45,19,8.19,15048
15,49,208,29,13.94,5,2.4,12,5.77,10,4.81,44,21.15,28,13.46,10,4.81,18,8.65,22,10.58,10,4.81,20,9.62,15049
15,50,261,21,8.05,17,6.51,21,8.05,8,3.07,68,26.05,45,17.24,10,3.83,28,10.73,5,1.92,17,6.51,21,8.05,15050
15,51,199,11,5.53,10,5.03,18,9.05,6,3.02,54,27.14,27,13.57,11,5.53,28,14.07,2,1.01,15,7.54,17,8.54,15051
15,52,159,15,9.43,19,11.95,17,10.69,7,4.4,39,24.53,19,11.95,8,5.03,21,13.21,1,0.63,5,3.14,8,5.03,15052
16,1,173,19,10.98,16,9.25,16,9.25,7,4.05,35,20.23,16,9.25,10,5.78,11,6.36,13,7.51,11,6.36,19,10.98,16001
16,2,227,20,8.81,11,4.85,20,8.81,11,4.85,51,22.47,32,14.1,13,5.73,33,14.54,6,2.64,10,4.41,20,8.81,16002
16,3,285,18,6.32,9,3.16,21,7.37,18,6.32,68,23.86,51,17.89,12,4.21,45,15.79,5,1.75,16,5.61,22,7.72,16003
16,4,270,45,16.67,11,4.07,21,7.78,18,6.67,44,16.3,21,7.78,8,2.96,22,8.15,24,8.89,16,5.93,40,14.81,16004
16,5,382,51,13.35,15,3.93,40,10.47,30,7.85,69,18.06,62,16.23,23,6.02,37,9.69,6,1.57,28,7.33,21,5.5,16005
16,6,89,4,4.49,4,4.49,7,7.87,3,3.37,22,24.72,17,19.1,5,5.62,13,14.61,1,1.12,6,6.74,7,7.87,16006
16,7,209,21,10.05,7,3.35,12,5.74,11,5.26,54,25.84,31,14.83,16,7.66,17,8.13,9,4.31,16,7.66,15,7.18,16007
16,8,221,22,9.95,16,7.24,19,8.6,17,7.69,44,19.91,26,11.76,11,4.98,30,13.57,8,3.62,9,4.07,19,8.6,16008
16,9,435,39,8.97,15,3.45,33,7.59,19,4.37,100,22.99,75,17.24,22,5.06,57,13.1,7,1.61,35,8.05,33,7.59,16009
16,10,240,17,7.08,7,2.92,19,7.92,8,3.33,62,25.83,31,12.92,9,3.75,38,15.83,3,1.25,21,8.75,25,10.42,16010
16,11,316,50,15.82,13,4.11,21,6.65,15,4.75,67,21.2,34,10.76,20,6.33,21,6.65,21,6.65,20,6.33,34,10.76,16011
16,12,211,17,8.06,7,3.32,23,10.9,14,6.64,46,21.8,29,13.74,7,3.32,36,17.06,5,2.37,8,3.79,19,9.0,16012
16,13,249,40,16.06,14,5.62,19,7.63,17,6.83,31,12.45,15,6.02,13,5.22,15,6.02,34,13.65,5,2.01,46,18.47,16013
16,14,329,39,11.85,21,6.38,23,6.99,25,7.6,74,22.49,62,18.84,10,3.04,33,10.03,5,1.52,16,4.86,21,6.38,16014
16,15,337,25,7.42,13,3.86,22,6.53,16,4.75,78,23.15,56,16.62,20,5.93,50,14.84,7,2.08,29,8.61,21,6.23,16015
16,16,272,16,5.88,15,5.51,27,9.93,15,5.51,64,23.53,43,15.81,12,4.41,38,13.97,3,1.1,17,6.25,22,8.09,16016
16,17,408,90,22.06,10,2.45,31,7.6,36,8.82,47,11.52,29,7.11,9,2.21,9,2.21,63,15.44,6,1.47,78,19.12,16017
16,18,238,15,6.3,12,5.04,16,6.72,13,5.46,61,25.63,38,15.97,12,5.04,36,15.13,4,1.68,13,5.46,18,7.56,16018
16,19,233,26,11.16,10,4.29,17,7.3,18,7.73,49,21.03,33,14.16,13,5.58,25,10.73,9,3.86,13,5.58,20,8.58,16019
16,20,307,29,9.45,16,5.21,26,8.47,12,3.91,75,24.43,46,14.98,20,6.51,41,13.36,7,2.28,15,4.89,20,6.51,16020
16,21,222,44,19.82,5,2.25,14,6.31,20,9.01,25,11.26,13,5.86,5,2.25,7,3.15,37,16.67,7,3.15,45,20.27,16021
16,22,255,25,9.8,8,3.14,18,7.06,19,7.45,60,23.53,39,15.29,12,4.71,36,14.12,3,1.18,14,5.49,21,8.24,16022
16,23,270,37,13.7,14,5.19,21,7.78,14,5.19,44,16.3,23,8.52,12,4.44,23,8.52,40,14.81,9,3.33,33,12.22,16023
16,24,148,12,8.11,4,2.7,10,6.76,9,6.08,34,22.97,24,16.22,5,3.38,23,15.54,2,1.35,16,10.81,9,6.08,16024
16,25,252,33,13.1,10,3.97,17,6.75,26,10.32,49,19.44,44,17.46,9,3.57,33,13.1,3,1.19,15,5.95,13,5.16,16025
16,26,307,20,6.51,12,3.91,24,7.82,15,4.89,70,22.8,50,16.29,24,7.82,40,13.03,4,1.3,18,5.86,30,9.77,16026
16,27,328,12,3.66,24,7.32,22,6.71,17,5.18,80,24.39,41,12.5,21,6.4,52,15.85,8,2.44,28,8.54,23,7.01,16027
16,28,403,42,10.42,21,5.21,24,5.96,27,6.7,86,21.34,66,16.38,19,4.71,57,14.14,6,1.49,23,5.71,32,7.94,16028
16,29,147,19,12.93,7,4.76,11,7.48,12,8.16,33,22.45,21,14.29,6,4.08,21,14.29,3,2.04,6,4.08,8,5.44,16029
16,30,165,14,8.48,10,6.06,15,9.09,3,1.82,42,25.45,24,14.55,6,3.64,27,16.36,3,1.82,10,6.06,11,6.67,16030
16,31,335,45,13.43,9,2.69,15,4.48,21,6.27,77,22.99,53,15.82,10,2.99,50,14.93,4,1.19,20,5.97,31,9.25,16031
16,32,259,50,19.31,8,3.09,20,7.72,21,8.11,36,13.9,17,6.56,9,3.47,6,2.32,40,15.44,6,2.32,46,17.76,16032
16,33,238,22,9.24,11,4.62,22,9.24,5,2.1,57,23.95,40,16.81,8,3.36,26,10.92,5,2.1,22,9.24,20,8.4,16033
16,34,305,32,10.49,15,4.92,19,6.23,13,4.26,57,18.69,49,16.07,24,7.87,37,12.13,7,2.3,21,6.89,31,10.16,16034
16,35,243,54,22.22,8,3.29,13,5.35,23,9.47,21,8.64,11,4.53,8,3.29,11,4.53,33,13.58,13,5.35,48,19.75,16035
16,36,261,26,9.96,12,4.6,18,6.9,20,7.66,69,26.44,32,12.26,10,3.83,36,13.79,0,0.0,13,4.98,25,9.58,16036
16,37,221,18,8.14,6,2.71,18,8.14,8,3.62,54,24.43,44,19.91,15,6.79,29,13.12,3,1.36,9,4.07,17,7.69,16037
16,38,319,31,9.72,19,5.96,29,9.09,14,4.39,77,24.14,30,9.4,16,5.02,44,13.79,10,3.13,21,6.58,28,8.78,16038
16,39,129,29,22.48,4,3.1,11,8.53,12,9.3,13,10.08,7,5.43,3,2.33,5,3.88,17,13.18,5,3.88,23,17.83,16039
16,40,370,37,10.0,17,4.59,35,9.46,21,5.68,90,24.32,57,15.41,15,4.05,43,11.62,10,2.7,17,4.59,28,7.57,16040
16,41,126,8,6.35,4,3.17,13,10.32,3,2.38,26,20.63,19,15.08,4,3.17,24,19.05,3,2.38,13,10.32,9,7.14,16041
16,42,141,30,21.28,5,3.55,9,6.38,12,8.51,14,9.93,8,5.67,2,1.42,4,2.84,26,18.44,2,1.42,29,20.57,16042
16,43,322,27,8.39,13,4.04,18,5.59,17,5.28,68,21.12,57,17.7,14,4.35,43,13.35,6,1.86,19,5.9,40,12.42,16043
16,44,272,37,13.6,13,4.78,25,9.19,20,7.35,48,17.65,20,7.35,13,4.78,25,9.19,23,8.46,13,4.78,35,12.87,16044
16,45,201,15,7.46,7,3.48,16,7.96,14,6.97,42,20.9,35,17.41,9,4.48,28,13.93,4,1.99,10,4.98,21,10.45,16045
16,46,56,5,8.93,2,3.57,2,3.57,1,1.79,22,39.29,9,16.07,1,1.79,9,16.07,0,0.0,2,3.57,3,5.36,16046
16,47,121,9,7.44,4,3.31,10,8.26,5,4.13,29,23.97,15,12.4,7,5.79,15,12.4,6,4.96,6,4.96,15,12.4,16047
17,1,271,12,4.43,16,5.9,12,4.43,31,11.44,61,22.51,51,18.82,6,2.21,47,17.34,2,0.74,18,6.64,15,5.54,17001
17,2,338,35,10.36,18,5.33,27,7.99,22,6.51,72,21.3,49,14.5,19,5.62,47,13.91,6,1.78,16,4.73,27,7.99,17002
17,3,278,22,7.91,17,6.12,24,8.63,15,5.4,55,19.78,46,16.55,15,5.4,38,13.67,6,2.16,18,6.47,22,7.91,17003
17,4,536,47,8.77,39,7.28,38,7.09,21,3.92,133,24.81,90,16.79,18,3.36,79,14.74,3,0.56,26,4.85,42,7.84,17004
17,5,337,25,7.42,11,3.26,30,8.9,21,6.23,66,19.58,55,16.32,16,4.75,56,16.62,8,2.37,22,6.53,27,8.01,17005
17,6,290,27,9.31,17,5.86,15,5.17,13,4.48,68,23.45,53,18.28,9,3.1,58,20.0,4,1.38,16,5.52,10,3.45,17006
17,7,459,40,8.71,24,5.23,27,5.88,20,4.36,106,23.09,76,16.56,18,3.92,70,15.25,11,2.4,23,5.01,44,9.59,17007
17,8,268,17,6.34,14,5.22,23,8.58,18,6.72,61,22.76,48,17.91,10,3.73,40,14.93,4,1.49,14,5.22,19,7.09,17008
17,9,254,17,6.69,15,5.91,22,8.66,11,4.33,63,24.8,38,14.96,12,4.72,35,13.78,4,1.57,14,5.51,23,9.06,17009
17,10,385,28,7.27,15,3.9,23,5.97,17,4.42,82,21.3,73,18.96,20,5.19,56,14.55,6,1.56,33,8.57,32,8.31,17010
17,11,467,34,7.28,28,6.0,31,6.64,40,8.57,85,18.2,67,14.35,28,6.0,78,16.7,11,2.36,26,5.57,39,8.35,17011
17,12,491,37,7.54,20,4.07,36,7.33,18,3.67,101,20.57,82,16.7,21,4.28,83,16.9,12,2.44,34,6.92,47,9.57,17012
17,13,294,23,7.82,19,6.46,21,7.14,19,6.46,53,18.03,46,15.65,21,7.14,47,15.99,4,1.36,17,5.78,24,8.16,17013
17,14,333,24,7.21,22,6.61,23,6.91,24,7.21,71,21.32,59,17.72,14,4.2,58,17.42,4,1.2,13,3.9,21,6.31,17014
17,15,282,23,8.16,11,3.9,19,6.74,26,9.22,48,17.02,52,18.44,10,3.55,50,17.73,6,2.13,16,5.67,21,7.45,17015
17,16,319,18,5.64,18,5.64,25,7.84,21,6.58,78,24.45,47,14.73,23,7.21,53,16.61,4,1.25,19,5.96,13,4.08,17016
17,17,244,14,5.74,10,4.1,20,8.2,19,7.79,59,24.18,43,17.62,9,3.69,37,15.16,4,1.64,10,4.1,19,7.79,17017
17,18,360,29,8.06,18,5.0,29,8.06,20,5.56,77,21.39,63,17.5,16,4.44,55,15.28,6,1.67,13,3.61,34,9.44,17018
17,19,132,6,4.55,6,4.55,15,11.36,11,8.33,33,25.0,21,15.91,11,8.33,18,13.64,1,0.76,5,3.79,5,3.79,17019
17,20,367,31,8.45,23,6.27,33,8.99,13,3.54,69,18.8,60,16.35,16,4.36,64,17.44,6,1.63,19,5.18,33,8.99,17020
17,21,621,45,7.25,21,3.38,33,5.31,32,5.15,131,21.1,104,16.75,26,4.19,121,19.48,16,2.58,37,5.96,55,8.86,17021
17,22,382,30,7.85,27,7.07,27,7.07,14,3.66,92,24.08,67,17.54,15,3.93,52,13.61,10,2.62,22,5.76,26,6.81,17022
17,23,265,17,6.42,16,6.04,29,10.94,8,3.02,68,25.66,32,12.08,11,4.15,39,14.72,9,3.4,21,7.92,15,5.66,17023
17,24,333,20,6.01,16,4.8,31,9.31,12,3.6,70,21.02,59,17.72,24,7.21,49,14.71,8,2.4,27,8.11,17,5.11,17024
17,25,234,16,6.84,11,4.7,18,7.69,9,3.85,58,24.79,42,17.95,10,4.27,34,14.53,8,3.42,8,3.42,20,8.55,17025
17,26,472,37,7.84,26,5.51,28,5.93,34,7.2,104,22.03,81,17.16,28,5.93,56,11.86,7,1.48,30,6.36,41,8.69,17026
17,27,514,38,7.39,38,7.39,52,10.12,21,4.09,113,21.98,75,14.59,31,6.03,66,12.84,8,1.56,30,5.84,42,8.17,17027
17,28,314,27,8.6,17,5.41,24,7.64,11,3.5,65,20.7,49,15.61,23,7.32,55,17.52,6,1.91,14,4.46,23,7.32,17028
17,29,444,30,6.76,18,4.05,28,6.31,41,9.23,84,18.92,85,19.14,20,4.5,82,18.47,8,1.8,23,5.18,25,5.63,17029
17,30,459,27,5.88,17,3.7,32,6.97,22,4.79,99,21.57,81,17.65,29,6.32,74,16.12,10,2.18,31,6.75,37,8.06,17030
17,31,373,31,8.31,24,6.43,32,8.58,12,3.22,92,24.66,55,14.75,12,3.22,52,13.94,10,2.68,24,6.43,29,7.77,17031
17,32,383,29,7.57,17,4.44,29,7.57,31,8.09,80,20.89,63,16.45,17,4.44,62,16.19,10,2.61,19,4.96,26,6.79,17032
17,33,294,19,6.46,18,6.12,17,5.78,12,4.08,70,23.81,52,17.69,16,5.44,39,13.27,16,5.44,13,4.42,22,7.48,17033
17,34,333,26,7.81,25,7.51,21,6.31,16,4.8,65,19.52,44,13.21,21,6.31,47,14.11,6,1.8,25,7.51,37,11.11,17034
17,35,264,18,6.82,9,3.41,18,6.82,16,6.06,70,26.52,51,19.32,8,3.03,39,14.77,5,1.89,12,4.55,18,6.82,17035
17,36,193,13,6.74,11,5.7,15,7.77,19,9.84,40,20.73,27,13.99,8,4.15,33,17.1,1,0.52,8,4.15,18,9.33,17036
17,37,305,22,7.21,19,6.23,22,7.21,7,2.3,67,21.97,48,15.74,16,5.25,47,15.41,4,1.31,23,7.54,30,9.84,17037
17,38,364,29,7.97,24,6.59,22,6.04,12,3.3,90,24.73,58,15.93,25,6.87,51,14.01,5,1.37,20,5.49,28,7.69,17038
17,39,288,18,6.25,12,4.17,21,7.29,29,10.07,52,18.06,55,19.1,17,5.9,59,20.49,5,1.74,7,2.43,13,4.51,17039
17,40,278,19,6.83,16,5.76,24,8.63,17,6.12,56,20.14,52,18.71,11,3.96,45,16.19,8,2.88,9,3.24,21,7.55,17040
17,41,375,27,7.2,25,6.67,34,9.07,32,8.53,75,20.0,66,17.6,12,3.2,57,15.2,8,2.13,18,4.8,21,5.6,17041
17,42,291,16,5.5,11,3.78,23,7.9,12,4.12,69,23.71,47,16.15,17,5.84,49,16.84,7,2.41,17,5.84,23,7.9,17042
17,43,376,25,6.65,22,5.85,15,3.99,35,9.31,70,18.62,83,22.07,12,3.19,65,17.29,11,2.93,22,5.85,16,4.26,17043
17,44,336,30,8.93,12,3.57,24,7.14,18,5.36,68,20.24,66,19.64,12,3.57,54,16.07,5,1.49,16,4.76,31,9.23,17044
17,45,238,11,4.62,9,3.78,15,6.3,29,12.18,40,16.81,51,21.43,12,5.04,43,18.07,5,2.1,10,4.2,13,5.46,17045
17,46,379,29,7.65,21,5.54,30,7.92,21,5.54,91,24.01,67,17.68,17,4.49,55,14.51,7,1.85,19,5.01,22,5.8,17046
17,47,230,21,9.13,12,5.22,16,6.96,11,4.78,36,15.65,33,14.35,17,7.39,43,18.7,4,1.74,14,6.09,23,10.0,17047
17,48,403,26,6.45,20,4.96,28,6.95,13,3.23,97,24.07,66,16.38,25,6.2,58,14.39,6,1.49,33,8.19,31,7.69,17048
17,49,294,20,6.8,12,4.08,17,5.78,36,12.24,43,14.63,61,20.75,10,3.4,59,20.07,6,2.04,11,3.74,19,6.46,17049
17,50,329,20,6.08,12,3.65,22,6.69,23,6.99,71,21.58,58,17.63,12,3.65,49,14.89,9,2.74,28,8.51,25,7.6,17050
17,51,417,37,8.87,21,5.04,38,9.11,9,2.16,103,24.7,58,13.91,26,6.24,46,11.03,8,1.92,40,9.59,31,7.43,17051
17,52,476,25,5.25,23,4.83,26,5.46,19,3.99,129,27.1,81,17.02,27,5.67,69,14.5,12,2.52,26,5.46,39,8.19,17052
17,53,394,27,6.85,27,6.85,25,6.35,13,3.3,86,21.83,68,17.26,14,3.55,62,15.74,6,1.52,28,7.11,38,9.64,17053
17,54,477,27,5.66,19,3.98,24,5.03,23,4.82,99,20.75,103,21.59,14,2.94,95,19.92,9,1.89,23,4.82,41,8.6,17054
17,55,296,22,7.43,14,4.73,17,5.74,10,3.38,66,22.3,49,16.55,11,3.72,46,15.54,8,2.7,16,5.41,37,12.5,17055
17,56,355,21,5.92,16,4.51,23,6.48,18,5.07,86,24.23,67,18.87,14,3.94,54,15.21,5,1.41,20,5.63,31,8.73,17056
17,57,419,30,7.16,21,5.01,28,6.68,26,6.21,92,21.96,79,18.85,24,5.73,61,14.56,8,1.91,19,4.53,31,7.4,17057
17,58,369,24,6.5,18,4.88,31,8.4,21,5.69,82,22.22,58,15.72,21,5.69,62,16.8,5,1.36,18,4.88,29,7.86,17058
17,59,312,5,1.6,2,0.64,10,3.21,11,3.53,88,28.21,84,26.92,8,2.56,85,27.24,0,0.0,6,1.92,13,4.17,17059
17,60,506,30,5.93,26,5.14,35,6.92,36,7.11,113,22.33,86,17.0,23,4.55,81,16.01,12,2.37,31,6.13,33,6.52,17060
17,61,283,21,7.42,9,3.18,16,5.65,17,6.01,64,22.61,47,16.61,13,4.59,45,15.9,6,2.12,18,6.36,27,9.54,17061
17,62,265,16,6.04,7,2.64,15,5.66,24,9.06,57,21.51,53,20.0,10,3.77,49,18.49,4,1.51,18,6.79,12,4.53,17062
17,63,275,20,7.27,14,5.09,20,7.27,16,5.82,64,23.27,45,16.36,17,6.18,41,14.91,8,2.91,17,6.18,13,4.73,17063
17,64,298,17,5.7,22,7.38,25,8.39,20,6.71,58,19.46,49,16.44,12,4.03,56,18.79,7,2.35,15,5.03,17,5.7,17064
18,1,358,58,16.2,14,3.91,19,5.31,35,9.78,49,13.69,36,10.06,14,3.91,57,15.92,8,2.23,17,4.75,51,14.25,18001
18,2,492,55,11.18,21,4.27,26,5.28,41,8.33,93,18.9,68,13.82,13,2.64,77,15.65,17,3.46,26,5.28,55,11.18,18002
18,3,451,63,13.97,14,3.1,49,10.86,97,21.51,40,8.87,40,8.87,15,3.33,37,8.2,16,3.55,5,1.11,75,16.63,18003
18,4,521,60,11.52,16,3.07,29,5.57,30,5.76,108,20.73,85,16.31,19,3.65,74,14.2,12,2.3,18,3.45,70,13.44,18004
18,5,404,47,11.63,14,3.47,32,7.92,28,6.93,85,21.04,59,14.6,13,3.22,67,16.58,9,2.23,22,5.45,28,6.93,18005
18,6,406,57,14.04,13,3.2,35,8.62,69,17.0,43,10.59,50,12.32,9,2.22,40,9.85,16,3.94,8,1.97,66,16.26,18006
18,7,439,56,12.76,11,2.51,46,10.48,41,9.34,64,14.58,62,14.12,18,4.1,49,11.16,14,3.19,23,5.24,55,12.53,18007
18,8,233,30,12.88,5,2.15,14,6.01,19,8.15,43,18.45,29,12.45,12,5.15,39,16.74,5,2.15,9,3.86,28,12.02,18008
18,9,504,67,13.29,15,2.98,26,5.16,40,7.94,78,15.48,67,13.29,20,3.97,100,19.84,13,2.58,18,3.57,60,11.9,18009
18,10,775,74,9.55,26,3.35,56,7.23,39,5.03,155,20.0,111,14.32,28,3.61,118,15.23,17,2.19,48,6.19,103,13.29,18010
18,11,426,66,15.49,16,3.76,29,6.81,57,13.38,64,15.02,34,7.98,10,2.35,68,15.96,14,3.29,10,2.35,58,13.62,18011
18,12,732,86,11.75,22,3.01,44,6.01,60,8.2,134,18.31,103,14.07,29,3.96,127,17.35,9,1.23,36,4.92,82,11.2,18012
18,13,559,77,13.77,16,2.86,38,6.8,45,8.05,100,17.89,68,12.16,27,4.83,78,13.95,18,3.22,15,2.68,77,13.77,18013
18,14,612,68,11.11,23,3.76,28,4.58,31,5.07,119,19.44,96,15.69,25,4.08,94,15.36,15,2.45,29,4.74,84,13.73,18014
18,15,321,51,15.89,6,1.87,19,5.92,52,16.2,39,12.15,31,9.66,11,3.43,29,9.03,17,5.3,13,4.05,53,16.51,18015
18,16,524,62,11.83,19,3.63,21,4.01,33,6.3,103,19.66,75,14.31,26,4.96,89,16.98,7,1.34,34,6.49,55,10.5,18016
18,17,446,64,14.35,8,1.79,25,5.61,58,13.0,64,14.35,47,10.54,19,4.26,57,12.78,16,3.59,16,3.59,72,16.14,18017
18,18,550,69,12.55,18,3.27,35,6.36,37,6.73,97,17.64,76,13.82,24,4.36,94,17.09,10,1.82,27,4.91,63,11.45,18018
18,19,405,37,9.14,21,5.19,22,5.43,18,4.44,101,24.94,63,15.56,19,4.69,54,13.33,5,1.23,31,7.65,34,8.4,18019
18,20,480,67,13.96,14,2.92,28,5.83,35,7.29,86,17.92,68,14.17,23,4.79,82,17.08,3,0.63,25,5.21,49,10.21,18020
18,21,638,101,15.83,26,4.08,27,4.23,50,7.84,108,16.93,84,13.17,22,3.45,94,14.73,14,2.19,29,4.55,83,13.01,18021
