ward,precinct,total,Iris Y. Martinez,Iris Y. Martinez Percent,Barbara Bellar,Barbara Bellar Percent,precinct_id
48,37,664,586,88.25,78,11.75,48037
48,38,617,534,86.55,83,13.45,48038
48,39,489,399,81.6,90,18.4,48039
48,40,551,500,90.74,51,9.26,48040
48,41,801,730,91.14,71,8.86,48041
48,42,681,640,93.98,41,6.02,48042
48,43,733,648,88.4,85,11.6,48043
48,44,776,716,92.27,60,7.73,48044
48,45,459,421,91.72,38,8.28,48045
48,46,404,345,85.4,59,14.6,48046
49,1,404,386,95.54,18,4.46,49001
49,2,387,363,93.8,24,6.2,49002
49,3,774,717,92.64,57,7.36,49003
49,4,808,738,91.34,70,8.66,49004
49,5,583,529,90.74,54,9.26,49005
49,6,554,503,90.79,51,9.21,49006
49,7,517,447,86.46,70,13.54,49007
49,8,558,502,89.96,56,10.04,49008
49,9,653,579,88.67,74,11.33,49009
49,10,713,633,88.78,80,11.22,49010
49,11,796,736,92.46,60,7.54,49011
49,12,760,681,89.61,79,10.39,49012
49,13,727,645,88.72,82,11.28,49013
49,14,501,445,88.82,56,11.18,49014
49,15,473,426,90.06,47,9.94,49015
49,16,576,495,85.94,81,14.06,49016
49,17,485,408,84.12,77,15.88,49017
49,18,782,719,91.94,63,8.06,49018
49,19,603,554,91.87,49,8.13,49019
49,20,953,881,92.44,72,7.56,49020
49,21,398,341,85.68,57,14.32,49021
49,22,665,596,89.62,69,10.38,49022
49,23,812,720,88.67,92,11.33,49023
49,24,517,481,93.04,36,6.96,49024
49,25,800,709,88.63,91,11.38,49025
49,26,750,663,88.4,87,11.6,49026
49,27,722,657,91.0,65,9.0,49027
49,28,885,806,91.07,79,8.93,49028
49,29,759,686,90.38,73,9.62,49029
49,30,669,587,87.74,82,12.26,49030
49,31,457,399,87.31,58,12.69,49031
49,32,590,538,91.19,52,8.81,49032
49,33,489,446,91.21,43,8.79,49033
50,1,492,261,53.05,231,46.95,50001
50,2,327,189,57.8,138,42.2,50002
50,3,447,254,56.82,193,43.18,50003
50,4,564,419,74.29,145,25.71,50004
50,5,360,167,46.39,193,53.61,50005
50,6,528,400,75.76,128,24.24,50006
50,7,576,489,84.9,87,15.1,50007
50,8,507,439,86.59,68,13.41,50008
50,9,427,300,70.26,127,29.74,50009
50,10,546,303,55.49,243,44.51,50010
50,11,334,108,32.34,226,67.66,50011
50,12,235,131,55.74,104,44.26,50012
50,13,613,518,84.5,95,15.5,50013
50,14,178,91,51.12,87,48.88,50014
50,15,584,479,82.02,105,17.98,50015
50,16,165,92,55.76,73,44.24,50016
50,17,565,378,66.9,187,33.1,50017
50,18,82,28,34.15,54,65.85,50018
50,19,409,336,82.15,73,17.85,50019
50,20,520,408,78.46,112,21.54,50020
50,21,466,345,74.03,121,25.97,50021
50,22,480,281,58.54,199,41.46,50022
50,23,383,240,62.66,143,37.34,50023
50,24,384,148,38.54,236,61.46,50024
50,25,509,240,47.15,269,52.85,50025
50,26,550,376,68.36,174,31.64,50026
50,27,179,100,55.87,79,44.13,50027
50,28,540,445,82.41,95,17.59,50028
50,29,521,423,81.19,98,18.81,50029
50,30,392,324,82.65,68,17.35,50030
50,31,675,582,86.22,93,13.78,50031
50,32,587,506,86.2,81,13.8,50032
50,33,374,165,44.12,209,55.88,50033
50,34,650,439,67.54,211,32.46,50034
50,35,631,531,84.15,100,15.85,50035
50,36,515,401,77.86,114,22.14,50036
50,37,522,441,84.48,81,15.52,50037
50,38,199,125,62.81,74,37.19,50038
50,39,344,214,62.21,130,37.79,50039
50,40,485,166,34.23,319,65.77,50040
