ward,precinct,total,JA'MAL GREEN,JA'MAL GREEN Percent,SOPHIA KING,SOPHIA KING Percent,KAM BUCKNER,KAM BUCKNER Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,BRANDON JOHNSON,BRANDON JOHNSON Percent,PAUL VALLAS,PAUL VALLAS Percent,LORI E. LIGHTFOOT,LORI E. LIGHTFOOT Percent,RODERICK T. SAWYER,RODERICK T. SAWYER Percent,"JESUS """"CHUY"""" GARCIA","JESUS """"CHUY"""" GARCIA Percent",KEITH M. JUDGE (WRITE-IN),KEITH M. JUDGE (WRITE-IN) Percent,STEPHEN HODGE (WRITE-IN),STEPHEN HODGE (WRITE-IN) Percent,RYAN FRIEDMAN (WRITE-IN),RYAN FRIEDMAN (WRITE-IN) Percent,STEPHANIE ANN MUSTARI (WRITE-IN),STEPHANIE ANN MUSTARI (WRITE-IN) Percent,JOHNNY LOGALBO (WRITE-IN),JOHNNY LOGALBO (WRITE-IN) Percent,precinct_id
34,7,216,1,0.46,3,1.39,7,3.24,4,1.85,38,17.59,112,51.85,38,17.59,0,0.0,13,6.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34007
34,8,314,5,1.59,6,1.91,11,3.5,10,3.18,55,17.52,165,52.55,34,10.83,1,0.32,27,8.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34008
34,9,676,9,1.33,6,0.89,25,3.7,6,0.89,124,18.34,402,59.47,46,6.8,0,0.0,58,8.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34009
34,10,244,1,0.41,2,0.82,7,2.87,5,2.05,52,21.31,129,52.87,20,8.2,0,0.0,28,11.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34010
34,11,418,6,1.44,6,1.44,22,5.26,22,5.26,95,22.73,151,36.12,53,12.68,1,0.24,62,14.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34011
34,12,388,7,1.8,7,1.8,16,4.12,18,4.64,86,22.16,187,48.2,32,8.25,2,0.52,33,8.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34012
34,13,494,8,1.62,2,0.4,16,3.24,16,3.24,89,18.02,246,49.8,62,12.55,5,1.01,50,10.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34013
34,14,518,3,0.58,8,1.54,20,3.86,8,1.54,73,14.09,311,60.04,53,10.23,2,0.39,40,7.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34014
34,15,373,9,2.41,3,0.8,15,4.02,15,4.02,70,18.77,156,41.82,48,12.87,0,0.0,57,15.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34015
34,16,560,21,3.75,12,2.14,30,5.36,9,1.61,145,25.89,201,35.89,84,15.0,2,0.36,56,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34016
34,17,485,17,3.51,14,2.89,42,8.66,12,2.47,158,32.58,118,24.33,61,12.58,6,1.24,57,11.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34017
34,18,536,6,1.12,9,1.68,15,2.8,32,5.97,148,27.61,182,33.96,84,15.67,5,0.93,55,10.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34018
34,19,419,10,2.39,15,3.58,12,2.86,9,2.15,73,17.42,199,47.49,67,15.99,0,0.0,34,8.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34019
34,20,575,9,1.57,9,1.57,18,3.13,11,1.91,67,11.65,330,57.39,78,13.57,0,0.0,53,9.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34020
35,1,155,0,0.0,1,0.65,1,0.65,10,6.45,41,26.45,40,25.81,7,4.52,1,0.65,54,34.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35001
35,2,435,8,1.84,4,0.92,3,0.69,25,5.75,85,19.54,101,23.22,27,6.21,0,0.0,182,41.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35002
35,3,296,10,3.38,0,0.0,3,1.01,12,4.05,101,34.12,53,17.91,15,5.07,2,0.68,100,33.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35003
35,4,426,8,1.88,2,0.47,11,2.58,12,2.82,184,43.19,75,17.61,38,8.92,3,0.7,93,21.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35004
35,5,603,11,1.82,1,0.17,12,1.99,15,2.49,339,56.22,81,13.43,38,6.3,1,0.17,105,17.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35005
35,6,921,17,1.85,9,0.98,27,2.93,24,2.61,511,55.48,143,15.53,67,7.27,2,0.22,121,13.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35006
35,7,633,20,3.16,2,0.32,11,1.74,26,4.11,294,46.45,89,14.06,62,9.79,0,0.0,129,20.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35007
35,8,429,10,2.33,2,0.47,5,1.17,12,2.8,187,43.59,76,17.72,90,20.98,1,0.23,46,10.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35008
35,9,706,11,1.56,6,0.85,30,4.25,11,1.56,390,55.24,114,16.15,62,8.78,1,0.14,81,11.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35009
35,10,445,10,2.25,3,0.67,10,2.25,20,4.49,226,50.79,55,12.36,38,8.54,0,0.0,83,18.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35010
35,11,624,9,1.44,3,0.48,10,1.6,9,1.44,321,51.44,94,15.06,88,14.1,0,0.0,90,14.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35011
35,12,754,13,1.72,5,0.66,29,3.85,24,3.18,422,55.97,114,15.12,64,8.49,4,0.53,79,10.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35012
35,13,475,11,2.32,2,0.42,18,3.79,11,2.32,239,50.32,84,17.68,27,5.68,0,0.0,83,17.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35013
35,14,438,10,2.28,4,0.91,9,2.05,13,2.97,235,53.65,56,12.79,32,7.31,2,0.46,77,17.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35014
35,15,580,8,1.38,2,0.34,8,1.38,18,3.1,273,47.07,109,18.79,40,6.9,2,0.34,120,20.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35015
35,16,747,21,2.81,6,0.8,24,3.21,22,2.95,329,44.04,143,19.14,55,7.36,3,0.4,144,19.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35016
35,17,510,6,1.18,3,0.59,19,3.73,11,2.16,192,37.65,138,27.06,33,6.47,2,0.39,106,20.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35017
35,18,324,4,1.23,2,0.62,9,2.78,10,3.09,139,42.9,68,20.99,24,7.41,0,0.0,68,20.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35018
35,19,477,9,1.89,3,0.63,8,1.68,23,4.82,198,41.51,112,23.48,30,6.29,1,0.21,93,19.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35019
35,20,301,8,2.66,0,0.0,13,4.32,8,2.66,91,30.23,116,38.54,17,5.65,0,0.0,48,15.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35020
35,21,496,13,2.62,6,1.21,12,2.42,16,3.23,155,31.25,155,31.25,36,7.26,2,0.4,101,20.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35021
35,22,616,9,1.46,5,0.81,14,2.27,33,5.36,160,25.97,226,36.69,46,7.47,3,0.49,120,19.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35022
36,1,306,6,1.96,0,0.0,2,0.65,33,10.78,41,13.4,143,46.73,22,7.19,0,0.0,59,19.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36001
36,2,352,5,1.42,2,0.57,6,1.7,42,11.93,43,12.22,156,44.32,19,5.4,2,0.57,77,21.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36002
36,3,277,4,1.44,3,1.08,0,0.0,24,8.66,18,6.5,124,44.77,14,5.05,1,0.36,89,32.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36003
36,4,319,4,1.25,5,1.57,3,0.94,27,8.46,30,9.4,114,35.74,29,9.09,1,0.31,106,33.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36004
36,5,293,6,2.05,1,0.34,5,1.71,24,8.19,34,11.6,72,24.57,21,7.17,0,0.0,130,44.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36005
36,6,227,5,2.2,2,0.88,0,0.0,12,5.29,21,9.25,80,35.24,18,7.93,0,0.0,89,39.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36006
36,7,189,2,1.06,1,0.53,1,0.53,19,10.05,30,15.87,43,22.75,17,8.99,1,0.53,75,39.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36007
36,8,169,1,0.59,1,0.59,0,0.0,19,11.24,29,17.16,57,33.73,20,11.83,0,0.0,42,24.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36008
36,9,425,6,1.41,1,0.24,3,0.71,42,9.88,42,9.88,93,21.88,72,16.94,1,0.24,165,38.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36009
36,10,308,4,1.3,1,0.32,1,0.32,36,11.69,43,13.96,65,21.1,36,11.69,3,0.97,119,38.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36010
36,11,199,6,3.02,0,0.0,0,0.0,15,7.54,27,13.57,47,23.62,17,8.54,3,1.51,84,42.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36011
36,12,174,2,1.15,1,0.57,0,0.0,9,5.17,26,14.94,21,12.07,14,8.05,0,0.0,101,58.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36012
36,13,95,4,4.21,0,0.0,0,0.0,13,13.68,10,10.53,28,29.47,4,4.21,0,0.0,36,37.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36013
36,14,289,6,2.08,6,2.08,2,0.69,45,15.57,40,13.84,52,17.99,49,16.96,0,0.0,89,30.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36014
36,15,140,1,0.71,1,0.71,2,1.43,17,12.14,31,22.14,28,20.0,13,9.29,0,0.0,47,33.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36015
36,16,123,4,3.25,1,0.81,0,0.0,14,11.38,22,17.89,19,15.45,35,28.46,0,0.0,28,22.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36016
36,17,400,8,2.0,4,1.0,12,3.0,22,5.5,183,45.75,90,22.5,28,7.0,2,0.5,51,12.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36017
36,18,410,7,1.71,2,0.49,10,2.44,10,2.44,196,47.8,97,23.66,27,6.59,0,0.0,61,14.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36018
36,19,556,19,3.42,8,1.44,20,3.6,12,2.16,260,46.76,117,21.04,38,6.83,1,0.18,81,14.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36019
36,20,601,10,1.66,6,1.0,22,3.66,15,2.5,266,44.26,176,29.28,33,5.49,1,0.17,72,11.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36020
36,21,469,9,1.92,1,0.21,10,2.13,22,4.69,125,26.65,206,43.92,44,9.38,1,0.21,51,10.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36021
36,22,503,15,2.98,6,1.19,15,2.98,13,2.58,239,47.51,136,27.04,22,4.37,1,0.2,56,11.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36022
36,23,505,8,1.58,9,1.78,21,4.16,18,3.56,173,34.26,182,36.04,35,6.93,2,0.4,57,11.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36023
36,24,464,6,1.29,6,1.29,31,6.68,17,3.66,172,37.07,158,34.05,29,6.25,1,0.22,44,9.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36024
36,25,526,6,1.14,2,0.38,21,3.99,12,2.28,156,29.66,209,39.73,38,7.22,3,0.57,79,15.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36025
36,26,495,5,1.01,5,1.01,21,4.24,10,2.02,188,37.98,172,34.75,42,8.48,1,0.2,51,10.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36026
36,27,594,12,2.02,8,1.35,17,2.86,9,1.52,174,29.29,231,38.89,57,9.6,1,0.17,85,14.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36027
37,1,336,13,3.87,4,1.19,2,0.6,73,21.73,45,13.39,20,5.95,164,48.81,2,0.6,13,3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37001
37,2,262,12,4.58,1,0.38,3,1.15,48,18.32,39,14.89,41,15.65,72,27.48,1,0.38,45,17.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37002
37,3,330,9,2.73,4,1.21,0,0.0,83,25.15,42,12.73,23,6.97,155,46.97,0,0.0,14,4.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37003
37,4,366,7,1.91,4,1.09,4,1.09,84,22.95,60,16.39,31,8.47,163,44.54,3,0.82,10,2.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37004
37,5,250,7,2.8,2,0.8,0,0.0,76,30.4,44,17.6,13,5.2,94,37.6,1,0.4,13,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37005
37,6,482,18,3.73,3,0.62,1,0.21,109,22.61,101,20.95,26,5.39,201,41.7,0,0.0,23,4.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37006
37,7,280,10,3.57,1,0.36,0,0.0,62,22.14,47,16.79,28,10.0,91,32.5,0,0.0,40,14.29,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,37007
37,8,433,18,4.16,6,1.39,2,0.46,99,22.86,80,18.48,16,3.7,192,44.34,0,0.0,20,4.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37008
37,9,161,7,4.35,1,0.62,0,0.0,37,22.98,26,16.15,11,6.83,65,40.37,0,0.0,14,8.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37009
37,10,308,12,3.9,5,1.62,1,0.32,52,16.88,42,13.64,22,7.14,142,46.1,0,0.0,32,10.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37010
37,11,273,8,2.93,5,1.83,1,0.37,66,24.18,36,13.19,17,6.23,126,46.15,1,0.37,13,4.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37011
37,12,431,10,2.32,10,2.32,1,0.23,83,19.26,63,14.62,38,8.82,198,45.94,0,0.0,28,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37012
37,13,215,14,6.51,4,1.86,0,0.0,53,24.65,30,13.95,15,6.98,82,38.14,3,1.4,14,6.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37013
37,14,407,8,1.97,6,1.47,1,0.25,89,21.87,71,17.44,31,7.62,167,41.03,4,0.98,30,7.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37014
37,15,415,10,2.41,2,0.48,1,0.24,102,24.58,67,16.14,24,5.78,187,45.06,3,0.72,19,4.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37015
37,16,436,6,1.38,3,0.69,0,0.0,90,20.64,84,19.27,51,11.7,183,41.97,0,0.0,19,4.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37016
37,17,256,4,1.56,1,0.39,2,0.78,59,23.05,50,19.53,15,5.86,122,47.66,0,0.0,3,1.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37017
37,18,336,8,2.38,2,0.6,0,0.0,91,27.08,54,16.07,26,7.74,138,41.07,0,0.0,17,5.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37018
37,19,261,12,4.6,2,0.77,0,0.0,67,25.67,47,18.01,20,7.66,86,32.95,0,0.0,27,10.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37019
37,20,410,8,1.95,6,1.46,4,0.98,104,25.37,75,18.29,20,4.88,183,44.63,1,0.24,9,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37020
37,21,266,12,4.51,4,1.5,2,0.75,67,25.19,40,15.04,22,8.27,95,35.71,0,0.0,24,9.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37021
37,22,342,17,4.97,1,0.29,0,0.0,56,16.37,56,16.37,42,12.28,114,33.33,0,0.0,56,16.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37022
38,1,875,3,0.34,0,0.0,3,0.34,92,10.51,31,3.54,676,77.26,29,3.31,2,0.23,39,4.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38001
38,2,404,1,0.25,0,0.0,1,0.25,42,10.4,21,5.2,290,71.78,20,4.95,0,0.0,29,7.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38002
38,3,550,3,0.55,2,0.36,2,0.36,67,12.18,32,5.82,370,67.27,24,4.36,0,0.0,50,9.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38003
38,4,432,2,0.46,5,1.16,5,1.16,63,14.58,17,3.94,285,65.97,15,3.47,1,0.23,39,9.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38004
38,5,666,3,0.45,2,0.3,0,0.0,89,13.36,48,7.21,420,63.06,28,4.2,1,0.15,75,11.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38005
38,6,439,2,0.46,9,2.05,0,0.0,61,13.9,30,6.83,270,61.5,17,3.87,1,0.23,49,11.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38006
38,7,532,4,0.75,4,0.75,2,0.38,76,14.29,41,7.71,308,57.89,24,4.51,1,0.19,72,13.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38007
38,8,440,4,0.91,3,0.68,2,0.45,61,13.86,32,7.27,272,61.82,22,5.0,0,0.0,44,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38008
38,9,421,5,1.19,4,0.95,2,0.48,46,10.93,36,8.55,236,56.06,32,7.6,2,0.48,58,13.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38009
38,10,395,2,0.51,1,0.25,1,0.25,56,14.18,21,5.32,249,63.04,20,5.06,1,0.25,42,10.63,0,0.0,0,0.0,0,0.0,0,0.0,2,0.51,38010
38,11,516,1,0.19,7,1.36,6,1.16,56,10.85,30,5.81,316,61.24,45,8.72,6,1.16,49,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38011
38,12,677,5,0.74,5,0.74,5,0.74,93,13.74,46,6.79,412,60.86,33,4.87,1,0.15,77,11.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38012
38,13,313,0,0.0,1,0.32,2,0.64,31,9.9,27,8.63,189,60.38,24,7.67,0,0.0,39,12.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38013
38,14,462,3,0.65,2,0.43,3,0.65,46,9.96,34,7.36,288,62.34,24,5.19,2,0.43,60,12.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38014
38,15,391,7,1.79,5,1.28,7,1.79,52,13.3,27,6.91,211,53.96,21,5.37,3,0.77,58,14.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38015
38,16,648,8,1.23,3,0.46,7,1.08,63,9.72,80,12.35,349,53.86,56,8.64,1,0.15,81,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38016
38,17,553,2,0.36,3,0.54,6,1.08,57,10.31,91,16.46,284,51.36,35,6.33,1,0.18,74,13.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38017
38,18,622,5,0.8,4,0.64,13,2.09,52,8.36,102,16.4,294,47.27,46,7.4,0,0.0,106,17.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38018
38,19,635,4,0.63,7,1.1,6,0.94,58,9.13,78,12.28,360,56.69,31,4.88,0,0.0,91,14.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38019
38,20,541,9,1.66,9,1.66,6,1.11,50,9.24,96,17.74,267,49.35,38,7.02,0,0.0,66,12.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38020
38,21,667,7,1.05,5,0.75,7,1.05,40,6.0,159,23.84,315,47.23,44,6.6,2,0.3,88,13.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38021
38,22,440,2,0.45,4,0.91,9,2.05,37,8.41,99,22.5,198,45.0,27,6.14,2,0.45,62,14.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38022
38,23,660,9,1.36,4,0.61,7,1.06,59,8.94,134,20.3,311,47.12,37,5.61,0,0.0,99,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38023
38,24,651,5,0.77,8,1.23,9,1.38,53,8.14,130,19.97,313,48.08,46,7.07,1,0.15,86,13.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38024
38,25,750,8,1.07,7,0.93,13,1.73,45,6.0,207,27.6,310,41.33,47,6.27,3,0.4,110,14.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38025
39,1,581,5,0.86,3,0.52,12,2.07,26,4.48,74,12.74,353,60.76,62,10.67,0,0.0,46,7.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39001
39,2,328,0,0.0,4,1.22,4,1.22,33,10.06,31,9.45,144,43.9,33,10.06,0,0.0,79,24.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39002
39,3,414,7,1.69,4,0.97,13,3.14,22,5.31,112,27.05,153,36.96,44,10.63,3,0.72,56,13.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39003
39,4,572,9,1.57,6,1.05,8,1.4,16,2.8,55,9.62,360,62.94,64,11.19,1,0.17,53,9.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39004
39,5,379,8,2.11,4,1.06,7,1.85,13,3.43,99,26.12,150,39.58,33,8.71,2,0.53,63,16.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39005
39,6,277,10,3.61,1,0.36,4,1.44,8,2.89,75,27.08,105,37.91,24,8.66,0,0.0,50,18.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39006
39,7,274,5,1.82,6,2.19,4,1.46,9,3.28,64,23.36,129,47.08,28,10.22,1,0.36,28,10.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39007
39,8,321,1,0.31,1,0.31,7,2.18,13,4.05,60,18.69,132,41.12,28,8.72,0,0.0,79,24.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39008
39,9,292,1,0.34,3,1.03,3,1.03,22,7.53,76,26.03,116,39.73,20,6.85,2,0.68,49,16.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39009
39,10,374,6,1.6,4,1.07,9,2.41,9,2.41,166,44.39,93,24.87,20,5.35,2,0.53,65,17.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39010
39,11,299,4,1.34,2,0.67,2,0.67,24,8.03,59,19.73,132,44.15,31,10.37,0,0.0,45,15.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39011
39,12,477,8,1.68,9,1.89,8,1.68,36,7.55,115,24.11,180,37.74,54,11.32,3,0.63,64,13.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39012
39,13,676,9,1.33,3,0.44,14,2.07,32,4.73,156,23.08,292,43.2,61,9.02,4,0.59,105,15.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39013
39,14,787,4,0.51,8,1.02,4,0.51,35,4.45,55,6.99,581,73.82,46,5.84,4,0.51,50,6.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39014
39,15,528,5,0.95,2,0.38,12,2.27,31,5.87,143,27.08,191,36.17,63,11.93,0,0.0,81,15.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39015
39,16,333,5,1.5,1,0.3,7,2.1,13,3.9,67,20.12,136,40.84,32,9.61,0,0.0,72,21.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39016
39,17,828,5,0.6,6,0.72,9,1.09,73,8.82,93,11.23,493,59.54,68,8.21,1,0.12,80,9.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39017
39,18,361,4,1.11,3,0.83,5,1.39,33,9.14,33,9.14,214,59.28,30,8.31,0,0.0,39,10.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39018
39,19,669,15,2.24,10,1.49,7,1.05,43,6.43,222,33.18,188,28.1,64,9.57,3,0.45,117,17.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39019
39,20,511,5,0.98,2,0.39,9,1.76,39,7.63,70,13.7,317,62.04,27,5.28,2,0.39,40,7.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39020
39,21,556,9,1.62,12,2.16,14,2.52,37,6.65,177,31.83,167,30.04,53,9.53,2,0.36,85,15.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39021
39,22,331,1,0.3,0,0.0,5,1.51,23,6.95,41,12.39,189,57.1,34,10.27,0,0.0,38,11.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39022
39,23,76,0,0.0,0,0.0,1,1.32,3,3.95,8,10.53,57,75.0,4,5.26,0,0.0,3,3.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39023
39,24,425,8,1.88,2,0.47,17,4.0,20,4.71,138,32.47,146,34.35,22,5.18,2,0.47,70,16.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39024
39,25,273,9,3.3,3,1.1,5,1.83,27,9.89,88,32.23,47,17.22,31,11.36,1,0.37,62,22.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39025
39,26,268,5,1.87,2,0.75,3,1.12,6,2.24,76,28.36,97,36.19,13,4.85,0,0.0,66,24.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39026
39,27,339,3,0.88,3,0.88,5,1.47,30,8.85,43,12.68,156,46.02,53,15.63,0,0.0,46,13.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39027
39,28,316,2,0.63,2,0.63,7,2.22,21,6.65,100,31.65,103,32.59,27,8.54,1,0.32,53,16.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39028
39,29,138,2,1.45,2,1.45,2,1.45,5,3.62,11,7.97,84,60.87,17,12.32,1,0.72,14,10.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39029
39,30,296,4,1.35,5,1.69,1,0.34,11,3.72,46,15.54,168,56.76,26,8.78,1,0.34,34,11.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39030
39,31,362,3,0.83,3,0.83,4,1.1,25,6.91,48,13.26,221,61.05,32,8.84,1,0.28,25,6.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39031
39,32,869,10,1.15,5,0.58,6,0.69,24,2.76,159,18.3,512,58.92,81,9.32,3,0.35,69,7.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39032
39,33,321,3,0.93,7,2.18,7,2.18,10,3.12,51,15.89,198,61.68,16,4.98,1,0.31,28,8.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39033
39,34,387,2,0.52,5,1.29,4,1.03,20,5.17,47,12.14,257,66.41,24,6.2,1,0.26,25,6.46,0,0.0,0,0.0,2,0.52,0,0.0,0,0.0,39034
39,35,578,10,1.73,10,1.73,7,1.21,21,3.63,125,21.63,265,45.85,42,7.27,1,0.17,97,16.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39035
