ward,precinct,total,JERRY JOYCE,JERRY JOYCE Percent,PAUL VALLAS,PAUL VALLAS Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,TONI PRECKWINKLE,TONI PRECKWINKLE Percent,WILLIAM M. DALEY,WILLIAM M. DALEY Percent,GARRY MCCARTHY,GARRY MCCARTHY Percent,GERY CHICO,GERY CHICO Percent,precinct_id
40,18,126,18,14.29,7,5.56,10,7.94,37,29.37,34,26.98,7,5.56,13,10.32,40018
40,19,205,13,6.34,32,15.61,16,7.8,68,33.17,48,23.41,12,5.85,16,7.8,40019
40,20,133,14,10.53,18,13.53,5,3.76,48,36.09,28,21.05,7,5.26,13,9.77,40020
40,21,218,19,8.72,27,12.39,7,3.21,70,32.11,55,25.23,14,6.42,26,11.93,40021
40,22,160,12,7.5,13,8.13,7,4.38,57,35.63,46,28.75,9,5.63,16,10.0,40022
40,23,201,19,9.45,23,11.44,11,5.47,82,40.8,50,24.88,4,1.99,12,5.97,40023
40,24,158,27,17.09,23,14.56,7,4.43,39,24.68,41,25.95,8,5.06,13,8.23,40024
40,25,174,8,4.6,16,9.2,6,3.45,81,46.55,44,25.29,5,2.87,14,8.05,40025
40,26,176,18,10.23,19,10.8,4,2.27,74,42.05,41,23.3,9,5.11,11,6.25,40026
40,27,236,30,12.71,15,6.36,26,11.02,95,40.25,46,19.49,11,4.66,13,5.51,40027
40,28,180,15,8.33,12,6.67,11,6.11,100,55.56,26,14.44,3,1.67,13,7.22,40028
40,29,224,27,12.05,48,21.43,2,0.89,57,25.45,56,25.0,10,4.46,24,10.71,40029
40,30,241,24,9.96,46,19.09,8,3.32,55,22.82,74,30.71,10,4.15,24,9.96,40030
40,31,157,16,10.19,11,7.01,4,2.55,77,49.04,27,17.2,7,4.46,15,9.55,40031
40,32,187,17,9.09,21,11.23,3,1.6,76,40.64,46,24.6,6,3.21,18,9.63,40032
40,33,173,9,5.2,18,10.4,0,0.0,85,49.13,50,28.9,2,1.16,9,5.2,40033
40,34,193,13,6.74,46,23.83,7,3.63,35,18.13,68,35.23,5,2.59,19,9.84,40034
40,35,133,17,12.78,11,8.27,7,5.26,39,29.32,36,27.07,9,6.77,14,10.53,40035
40,36,170,21,12.35,17,10.0,7,4.12,52,30.59,40,23.53,8,4.71,25,14.71,40036
40,37,152,20,13.16,13,8.55,6,3.95,51,33.55,31,20.39,6,3.95,25,16.45,40037
40,38,186,10,5.38,29,15.59,7,3.76,65,34.95,48,25.81,8,4.3,19,10.22,40038
40,39,44,1,2.27,1,2.27,7,15.91,10,22.73,13,29.55,3,6.82,9,20.45,40039
41,1,293,83,28.33,70,23.89,9,3.07,12,4.1,54,18.43,30,10.24,35,11.95,41001
41,2,334,91,27.25,85,25.45,6,1.8,16,4.79,80,23.95,29,8.68,27,8.08,41002
41,3,287,66,23.0,51,17.77,22,7.67,34,11.85,56,19.51,27,9.41,31,10.8,41003
41,4,335,83,24.78,97,28.96,7,2.09,13,3.88,76,22.69,26,7.76,33,9.85,41004
41,5,282,76,26.95,47,16.67,18,6.38,18,6.38,63,22.34,30,10.64,30,10.64,41005
41,6,391,45,11.51,76,19.44,17,4.35,24,6.14,173,44.25,20,5.12,36,9.21,41006
41,7,351,101,28.77,69,19.66,15,4.27,23,6.55,86,24.5,23,6.55,34,9.69,41007
41,8,315,89,28.25,61,19.37,10,3.17,27,8.57,66,20.95,30,9.52,32,10.16,41008
41,9,283,36,12.72,59,20.85,6,2.12,31,10.95,76,26.86,17,6.01,58,20.49,41009
41,10,395,118,29.87,77,19.49,12,3.04,30,7.59,97,24.56,29,7.34,32,8.1,41010
41,11,356,100,28.09,65,18.26,19,5.34,11,3.09,68,19.1,50,14.04,43,12.08,41011
41,12,284,73,25.7,49,17.25,7,2.46,11,3.87,65,22.89,31,10.92,48,16.9,41012
41,13,366,85,23.22,81,22.13,7,1.91,29,7.92,79,21.58,34,9.29,51,13.93,41013
41,14,326,37,11.35,63,19.33,18,5.52,27,8.28,118,36.2,20,6.13,43,13.19,41014
41,15,350,74,21.14,72,20.57,7,2.0,19,5.43,99,28.29,47,13.43,32,9.14,41015
41,16,284,78,27.46,44,15.49,24,8.45,10,3.52,66,23.24,29,10.21,33,11.62,41016
41,17,310,72,23.23,51,16.45,12,3.87,28,9.03,85,27.42,26,8.39,36,11.61,41017
41,18,292,91,31.16,64,21.92,10,3.42,15,5.14,57,19.52,18,6.16,37,12.67,41018
41,19,311,49,15.76,68,21.86,12,3.86,28,9.0,106,34.08,15,4.82,33,10.61,41019
41,20,219,60,27.4,26,11.87,13,5.94,24,10.96,58,26.48,14,6.39,24,10.96,41020
41,21,315,75,23.81,64,20.32,14,4.44,27,8.57,58,18.41,32,10.16,45,14.29,41021
41,22,344,81,23.55,78,22.67,14,4.07,28,8.14,81,23.55,34,9.88,28,8.14,41022
41,23,297,68,22.9,63,21.21,12,4.04,12,4.04,75,25.25,25,8.42,42,14.14,41023
41,24,305,84,27.54,55,18.03,13,4.26,12,3.93,65,21.31,33,10.82,43,14.1,41024
41,25,117,27,23.08,15,12.82,9,7.69,14,11.97,30,25.64,10,8.55,12,10.26,41025
41,26,291,99,34.02,61,20.96,12,4.12,23,7.9,41,14.09,30,10.31,25,8.59,41026
41,27,169,34,20.12,31,18.34,12,7.1,6,3.55,44,26.04,22,13.02,20,11.83,41027
41,28,158,32,20.25,18,11.39,13,8.23,20,12.66,46,29.11,8,5.06,21,13.29,41028
41,29,116,23,19.83,11,9.48,6,5.17,12,10.34,30,25.86,20,17.24,14,12.07,41029
41,30,259,73,28.19,30,11.58,11,4.25,17,6.56,56,21.62,34,13.13,38,14.67,41030
41,31,386,85,22.02,77,19.95,17,4.4,30,7.77,98,25.39,26,6.74,53,13.73,41031
41,32,243,69,28.4,43,17.7,14,5.76,15,6.17,52,21.4,23,9.47,27,11.11,41032
41,33,292,82,28.08,35,11.99,3,1.03,24,8.22,84,28.77,31,10.62,33,11.3,41033
41,34,282,92,32.62,57,20.21,13,4.61,11,3.9,61,21.63,22,7.8,26,9.22,41034
41,35,396,134,33.84,78,19.7,25,6.31,20,5.05,66,16.67,40,10.1,33,8.33,41035
41,36,276,66,23.91,58,21.01,15,5.43,26,9.42,55,19.93,19,6.88,37,13.41,41036
41,37,331,117,35.35,61,18.43,7,2.11,25,7.55,70,21.15,20,6.04,31,9.37,41037
41,38,276,101,36.59,31,11.23,14,5.07,9,3.26,62,22.46,24,8.7,35,12.68,41038
41,39,326,58,17.79,86,26.38,16,4.91,24,7.36,85,26.07,14,4.29,43,13.19,41039
41,40,395,130,32.91,82,20.76,17,4.3,10,2.53,80,20.25,28,7.09,48,12.15,41040
41,41,348,110,31.61,66,18.97,17,4.89,9,2.59,82,23.56,27,7.76,37,10.63,41041
41,42,293,78,26.62,55,18.77,16,5.46,12,4.1,82,27.99,21,7.17,29,9.9,41042
41,43,327,91,27.83,51,15.6,13,3.98,23,7.03,78,23.85,28,8.56,43,13.15,41043
41,44,368,103,27.99,86,23.37,22,5.98,19,5.16,61,16.58,24,6.52,53,14.4,41044
41,45,260,62,23.85,49,18.85,14,5.38,17,6.54,63,24.23,20,7.69,35,13.46,41045
41,46,316,79,25.0,69,21.84,9,2.85,16,5.06,90,28.48,25,7.91,28,8.86,41046
41,47,305,93,30.49,62,20.33,13,4.26,20,6.56,70,22.95,21,6.89,26,8.52,41047
42,1,263,8,3.04,20,7.6,4,1.52,35,13.31,156,59.32,17,6.46,23,8.75,42001
42,2,157,13,8.28,17,10.83,5,3.18,34,21.66,73,46.5,7,4.46,8,5.1,42002
42,3,141,17,12.06,18,12.77,6,4.26,33,23.4,54,38.3,7,4.96,6,4.26,42003
42,4,308,18,5.84,24,7.79,15,4.87,54,17.53,154,50.0,17,5.52,26,8.44,42004
42,5,161,7,4.35,27,16.77,1,0.62,20,12.42,80,49.69,13,8.07,13,8.07,42005
42,6,262,12,4.58,35,13.36,9,3.44,55,20.99,108,41.22,17,6.49,26,9.92,42006
42,7,268,22,8.21,34,12.69,10,3.73,37,13.81,149,55.6,6,2.24,10,3.73,42007
42,8,229,18,7.86,22,9.61,17,7.42,38,16.59,119,51.97,3,1.31,12,5.24,42008
42,9,156,15,9.62,16,10.26,8,5.13,35,22.44,55,35.26,10,6.41,17,10.9,42009
42,10,211,10,4.74,27,12.8,2,0.95,40,18.96,104,49.29,10,4.74,18,8.53,42010
42,11,220,13,5.91,24,10.91,5,2.27,43,19.55,100,45.45,17,7.73,18,8.18,42011
42,12,190,7,3.68,17,8.95,7,3.68,29,15.26,107,56.32,12,6.32,11,5.79,42012
42,13,282,20,7.09,41,14.54,6,2.13,54,19.15,125,44.33,13,4.61,23,8.16,42013
42,14,178,6,3.37,21,11.8,5,2.81,22,12.36,97,54.49,12,6.74,15,8.43,42014
42,15,187,11,5.88,22,11.76,5,2.67,26,13.9,92,49.2,17,9.09,14,7.49,42015
42,16,175,9,5.14,25,14.29,3,1.71,35,20.0,65,37.14,9,5.14,29,16.57,42016
42,17,257,19,7.39,22,8.56,12,4.67,29,11.28,138,53.7,22,8.56,15,5.84,42017
42,18,108,7,6.48,10,9.26,7,6.48,14,12.96,55,50.93,11,10.19,4,3.7,42018
42,19,322,20,6.21,37,11.49,13,4.04,48,14.91,160,49.69,20,6.21,24,7.45,42019
42,20,203,17,8.37,20,9.85,14,6.9,30,14.78,87,42.86,17,8.37,18,8.87,42020
42,21,139,9,6.47,23,16.55,5,3.6,19,13.67,60,43.17,4,2.88,19,13.67,42021
42,22,102,6,5.88,13,12.75,3,2.94,8,7.84,60,58.82,6,5.88,6,5.88,42022
42,23,257,11,4.28,20,7.78,4,1.56,26,10.12,150,58.37,23,8.95,23,8.95,42023
42,24,243,7,2.88,28,11.52,8,3.29,24,9.88,143,58.85,12,4.94,21,8.64,42024
42,25,194,11,5.67,35,18.04,8,4.12,25,12.89,88,45.36,12,6.19,15,7.73,42025
42,26,267,20,7.49,24,8.99,8,3.0,45,16.85,143,53.56,13,4.87,14,5.24,42026
42,27,173,12,6.94,15,8.67,7,4.05,34,19.65,72,41.62,15,8.67,18,10.4,42027
42,28,285,23,8.07,28,9.82,11,3.86,63,22.11,129,45.26,9,3.16,22,7.72,42028
42,29,208,19,9.13,26,12.5,6,2.88,40,19.23,89,42.79,15,7.21,13,6.25,42029
42,30,257,7,2.72,46,17.9,6,2.33,38,14.79,132,51.36,7,2.72,21,8.17,42030
42,31,269,12,4.46,30,11.15,14,5.2,51,18.96,129,47.96,15,5.58,18,6.69,42031
42,32,209,19,9.09,25,11.96,5,2.39,26,12.44,104,49.76,16,7.66,14,6.7,42032
42,33,224,12,5.36,17,7.59,8,3.57,60,26.79,90,40.18,7,3.13,30,13.39,42033
42,34,254,8,3.15,13,5.12,7,2.76,29,11.42,172,67.72,10,3.94,15,5.91,42034
42,35,238,19,7.98,27,11.34,10,4.2,41,17.23,112,47.06,15,6.3,14,5.88,42035
42,36,224,7,3.13,26,11.61,7,3.13,42,18.75,100,44.64,26,11.61,16,7.14,42036
42,37,154,10,6.49,15,9.74,3,1.95,29,18.83,71,46.1,16,10.39,10,6.49,42037
42,38,197,5,2.54,28,14.21,3,1.52,18,9.14,78,39.59,49,24.87,16,8.12,42038
42,39,199,16,8.04,10,5.03,4,2.01,37,18.59,101,50.75,13,6.53,18,9.05,42039
42,40,233,12,5.15,23,9.87,11,4.72,54,23.18,104,44.64,13,5.58,16,6.87,42040
42,41,161,19,11.8,12,7.45,3,1.86,29,18.01,86,53.42,5,3.11,7,4.35,42041
42,42,263,18,6.84,24,9.13,9,3.42,53,20.15,121,46.01,7,2.66,31,11.79,42042
43,1,136,12,8.82,14,10.29,13,9.56,37,27.21,48,35.29,4,2.94,8,5.88,43001
43,2,216,13,6.02,27,12.5,4,1.85,39,18.06,105,48.61,6,2.78,22,10.19,43002
43,3,238,11,4.62,37,15.55,11,4.62,20,8.4,132,55.46,14,5.88,13,5.46,43003
43,4,218,19,8.72,23,10.55,5,2.29,35,16.06,121,55.5,6,2.75,9,4.13,43004
43,5,212,16,7.55,31,14.62,3,1.42,30,14.15,117,55.19,4,1.89,11,5.19,43005
43,6,112,16,14.29,9,8.04,4,3.57,22,19.64,44,39.29,5,4.46,12,10.71,43006
43,7,163,16,9.82,4,2.45,16,9.82,28,17.18,85,52.15,4,2.45,10,6.13,43007
43,8,169,10,5.92,23,13.61,4,2.37,36,21.3,70,41.42,7,4.14,19,11.24,43008
43,9,256,15,5.86,23,8.98,18,7.03,48,18.75,120,46.88,6,2.34,26,10.16,43009
43,10,274,16,5.84,34,12.41,2,0.73,34,12.41,151,55.11,13,4.74,24,8.76,43010
43,11,169,4,2.37,19,11.24,4,2.37,27,15.98,106,62.72,6,3.55,3,1.78,43011
43,12,132,4,3.03,27,20.45,2,1.52,33,25.0,55,41.67,4,3.03,7,5.3,43012
43,13,161,12,7.45,19,11.8,6,3.73,39,24.22,66,40.99,7,4.35,12,7.45,43013
43,14,283,9,3.18,43,15.19,5,1.77,27,9.54,179,63.25,8,2.83,12,4.24,43014
43,15,186,12,6.45,26,13.98,8,4.3,28,15.05,84,45.16,8,4.3,20,10.75,43015
43,16,179,16,8.94,28,15.64,13,7.26,36,20.11,64,35.75,5,2.79,17,9.5,43016
43,17,185,11,5.95,24,12.97,3,1.62,37,20.0,92,49.73,7,3.78,11,5.95,43017
43,18,262,11,4.2,38,14.5,7,2.67,41,15.65,134,51.15,13,4.96,18,6.87,43018
43,19,214,15,7.01,39,18.22,3,1.4,32,14.95,101,47.2,10,4.67,14,6.54,43019
43,20,236,16,6.78,38,16.1,3,1.27,52,22.03,108,45.76,9,3.81,10,4.24,43020
43,21,205,15,7.32,34,16.59,6,2.93,39,19.02,90,43.9,8,3.9,13,6.34,43021
43,22,140,8,5.71,19,13.57,5,3.57,35,25.0,54,38.57,5,3.57,14,10.0,43022
43,23,128,11,8.59,12,9.38,3,2.34,23,17.97,67,52.34,4,3.13,8,6.25,43023
43,24,185,12,6.49,16,8.65,14,7.57,48,25.95,76,41.08,7,3.78,12,6.49,43024
43,25,198,12,6.06,22,11.11,7,3.54,44,22.22,81,40.91,9,4.55,23,11.62,43025
43,26,174,4,2.3,25,14.37,4,2.3,39,22.41,88,50.57,4,2.3,10,5.75,43026
43,27,251,9,3.59,30,11.95,8,3.19,38,15.14,146,58.17,5,1.99,15,5.98,43027
43,28,267,12,4.49,32,11.99,15,5.62,59,22.1,119,44.57,13,4.87,17,6.37,43028
43,29,206,17,8.25,22,10.68,5,2.43,42,20.39,97,47.09,6,2.91,17,8.25,43029
43,30,211,11,5.21,33,15.64,5,2.37,32,15.17,104,49.29,9,4.27,17,8.06,43030
43,31,242,19,7.85,26,10.74,24,9.92,54,22.31,98,40.5,10,4.13,11,4.55,43031
43,32,208,6,2.88,28,13.46,5,2.4,47,22.6,88,42.31,21,10.1,13,6.25,43032
43,33,293,7,2.39,42,14.33,2,0.68,45,15.36,154,52.56,13,4.44,30,10.24,43033
43,34,166,10,6.02,11,6.63,11,6.63,37,22.29,84,50.6,10,6.02,3,1.81,43034
43,35,295,8,2.71,35,11.86,5,1.69,35,11.86,183,62.03,7,2.37,22,7.46,43035
43,36,86,8,9.3,7,8.14,4,4.65,22,25.58,37,43.02,3,3.49,5,5.81,43036
43,37,161,17,10.56,12,7.45,3,1.86,37,22.98,73,45.34,6,3.73,13,8.07,43037
43,38,258,4,1.55,32,12.4,4,1.55,39,15.12,160,62.02,4,1.55,15,5.81,43038
43,39,175,11,6.29,25,14.29,7,4.0,27,15.43,86,49.14,8,4.57,11,6.29,43039
43,40,116,7,6.03,13,11.21,5,4.31,33,28.45,47,40.52,3,2.59,8,6.9,43040
43,41,263,16,6.08,27,10.27,2,0.76,52,19.77,139,52.85,6,2.28,21,7.98,43041
43,42,164,12,7.32,20,12.2,9,5.49,34,20.73,69,42.07,8,4.88,12,7.32,43042
43,43,272,18,6.62,36,13.24,3,1.1,34,12.5,140,51.47,13,4.78,28,10.29,43043
43,44,187,6,3.21,25,13.37,4,2.14,40,21.39,92,49.2,4,2.14,16,8.56,43044
43,45,160,12,7.5,12,7.5,8,5.0,24,15.0,85,53.13,5,3.13,14,8.75,43045
43,46,97,4,4.12,11,11.34,2,2.06,19,19.59,50,51.55,5,5.15,6,6.19,43046
44,1,288,13,4.51,43,14.93,9,3.13,81,28.13,115,39.93,6,2.08,21,7.29,44001
44,2,233,15,6.44,34,14.59,2,0.86,55,23.61,109,46.78,8,3.43,10,4.29,44002
44,3,214,6,2.8,26,12.15,3,1.4,44,20.56,98,45.79,7,3.27,30,14.02,44003
44,4,215,11,5.12,25,11.63,2,0.93,64,29.77,84,39.07,12,5.58,17,7.91,44004
44,5,174,10,5.75,19,10.92,5,2.87,56,32.18,60,34.48,9,5.17,15,8.62,44005
44,6,208,16,7.69,18,8.65,5,2.4,74,35.58,68,32.69,11,5.29,16,7.69,44006
44,7,240,14,5.83,24,10.0,5,2.08,42,17.5,114,47.5,12,5.0,29,12.08,44007
44,8,217,12,5.53,27,12.44,8,3.69,68,31.34,70,32.26,4,1.84,28,12.9,44008
44,9,200,15,7.5,19,9.5,6,3.0,55,27.5,84,42.0,10,5.0,11,5.5,44009
44,10,155,14,9.03,23,14.84,1,0.65,41,26.45,44,28.39,12,7.74,20,12.9,44010
44,11,195,17,8.72,27,13.85,7,3.59,51,26.15,74,37.95,7,3.59,12,6.15,44011
44,12,229,12,5.24,28,12.23,8,3.49,69,30.13,92,40.17,6,2.62,14,6.11,44012
44,13,151,11,7.28,23,15.23,0,0.0,19,12.58,77,50.99,9,5.96,12,7.95,44013
44,14,149,10,6.71,20,13.42,8,5.37,41,27.52,59,39.6,3,2.01,8,5.37,44014
44,15,173,6,3.47,22,12.72,1,0.58,45,26.01,85,49.13,4,2.31,10,5.78,44015
44,16,202,9,4.46,33,16.34,6,2.97,38,18.81,91,45.05,12,5.94,13,6.44,44016
44,17,236,11,4.66,22,9.32,8,3.39,76,32.2,87,36.86,9,3.81,23,9.75,44017
44,18,176,4,2.27,22,12.5,4,2.27,55,31.25,70,39.77,6,3.41,15,8.52,44018
44,19,221,7,3.17,26,11.76,5,2.26,62,28.05,91,41.18,7,3.17,23,10.41,44019
44,20,115,8,6.96,10,8.7,6,5.22,35,30.43,38,33.04,3,2.61,15,13.04,44020
44,21,170,3,1.76,24,14.12,5,2.94,57,33.53,64,37.65,9,5.29,8,4.71,44021
44,22,257,10,3.89,26,10.12,5,1.95,65,25.29,114,44.36,9,3.5,28,10.89,44022
44,23,158,7,4.43,17,10.76,6,3.8,56,35.44,56,35.44,4,2.53,12,7.59,44023
44,24,201,4,1.99,29,14.43,5,2.49,51,25.37,89,44.28,8,3.98,15,7.46,44024
44,25,197,13,6.6,21,10.66,6,3.05,55,27.92,77,39.09,5,2.54,20,10.15,44025
44,26,186,9,4.84,24,12.9,13,6.99,53,28.49,59,31.72,12,6.45,16,8.6,44026
44,27,226,15,6.64,35,15.49,8,3.54,52,23.01,84,37.17,5,2.21,27,11.95,44027
44,28,156,9,5.77,12,7.69,10,6.41,47,30.13,58,37.18,5,3.21,15,9.62,44028
44,29,169,10,5.92,21,12.43,6,3.55,45,26.63,69,40.83,6,3.55,12,7.1,44029
44,30,224,24,10.71,15,6.7,3,1.34,47,20.98,99,44.2,13,5.8,23,10.27,44030
44,31,139,11,7.91,23,16.55,2,1.44,25,17.99,56,40.29,10,7.19,12,8.63,44031
44,32,232,12,5.17,22,9.48,6,2.59,65,28.02,88,37.93,15,6.47,24,10.34,44032
44,33,137,8,5.84,14,10.22,3,2.19,65,47.45,34,24.82,3,2.19,10,7.3,44033
44,34,218,11,5.05,23,10.55,9,4.13,58,26.61,89,40.83,11,5.05,17,7.8,44034
44,35,292,18,6.16,41,14.04,7,2.4,56,19.18,122,41.78,19,6.51,29,9.93,44035
44,36,154,12,7.79,11,7.14,2,1.3,37,24.03,67,43.51,11,7.14,14,9.09,44036
44,37,177,15,8.47,20,11.3,4,2.26,51,28.81,72,40.68,2,1.13,13,7.34,44037
44,38,159,11,6.92,29,18.24,9,5.66,30,18.87,57,35.85,9,5.66,14,8.81,44038
44,39,190,13,6.84,24,12.63,7,3.68,40,21.05,70,36.84,13,6.84,23,12.11,44039
44,40,195,7,3.59,21,10.77,9,4.62,38,19.49,92,47.18,9,4.62,19,9.74,44040
44,41,200,11,5.5,18,9.0,12,6.0,68,34.0,61,30.5,14,7.0,16,8.0,44041
45,1,131,11,8.4,21,16.03,5,3.82,44,33.59,36,27.48,5,3.82,9,6.87,45001
45,2,145,8,5.52,22,15.17,4,2.76,51,35.17,34,23.45,5,3.45,21,14.48,45002
45,3,162,21,12.96,31,19.14,7,4.32,37,22.84,36,22.22,9,5.56,21,12.96,45003
45,4,249,23,9.24,34,13.65,19,7.63,63,25.3,64,25.7,11,4.42,35,14.06,45004
45,5,200,21,10.5,32,16.0,3,1.5,47,23.5,69,34.5,11,5.5,17,8.5,45005
45,6,260,28,10.77,44,16.92,7,2.69,56,21.54,88,33.85,20,7.69,17,6.54,45006
45,7,293,38,12.97,40,13.65,16,5.46,49,16.72,77,26.28,20,6.83,53,18.09,45007
45,8,169,32,18.93,18,10.65,9,5.33,36,21.3,43,25.44,9,5.33,22,13.02,45008
45,9,175,26,14.86,21,12.0,12,6.86,26,14.86,49,28.0,25,14.29,16,9.14,45009
45,10,229,39,17.03,24,10.48,28,12.23,33,14.41,51,22.27,17,7.42,37,16.16,45010
45,11,120,14,11.67,18,15.0,15,12.5,18,15.0,25,20.83,8,6.67,22,18.33,45011
45,12,149,30,20.13,17,11.41,9,6.04,34,22.82,32,21.48,14,9.4,13,8.72,45012
45,13,197,12,6.09,32,16.24,20,10.15,42,21.32,54,27.41,12,6.09,25,12.69,45013
45,14,268,38,14.18,27,10.07,21,7.84,48,17.91,64,23.88,31,11.57,39,14.55,45014
45,15,291,50,17.18,26,8.93,13,4.47,68,23.37,76,26.12,25,8.59,33,11.34,45015
45,16,221,27,12.22,27,12.22,15,6.79,54,24.43,62,28.05,16,7.24,20,9.05,45016
45,17,237,48,20.25,29,12.24,10,4.22,38,16.03,57,24.05,28,11.81,27,11.39,45017
45,18,226,36,15.93,33,14.6,18,7.96,41,18.14,46,20.35,23,10.18,29,12.83,45018
45,19,103,11,10.68,17,16.5,6,5.83,27,26.21,20,19.42,9,8.74,13,12.62,45019
45,20,135,22,16.3,19,14.07,4,2.96,25,18.52,34,25.19,15,11.11,16,11.85,45020
45,21,224,48,21.43,42,18.75,11,4.91,28,12.5,47,20.98,16,7.14,32,14.29,45021
45,22,191,42,21.99,34,17.8,10,5.24,16,8.38,54,28.27,14,7.33,21,10.99,45022
45,23,228,52,22.81,39,17.11,12,5.26,27,11.84,49,21.49,20,8.77,29,12.72,45023
45,24,219,69,31.51,32,14.61,5,2.28,21,9.59,41,18.72,28,12.79,23,10.5,45024
45,25,174,51,29.31,30,17.24,8,4.6,12,6.9,39,22.41,16,9.2,18,10.34,45025
45,26,148,24,16.22,12,8.11,18,12.16,16,10.81,33,22.3,21,14.19,24,16.22,45026
45,27,254,57,22.44,58,22.83,12,4.72,25,9.84,53,20.87,30,11.81,19,7.48,45027
45,28,187,33,17.65,23,12.3,14,7.49,23,12.3,49,26.2,23,12.3,22,11.76,45028
45,29,164,34,20.73,33,20.12,8,4.88,15,9.15,36,21.95,17,10.37,21,12.8,45029
45,30,176,25,14.2,19,10.8,8,4.55,33,18.75,51,28.98,9,5.11,31,17.61,45030
45,31,160,21,13.13,16,10.0,9,5.63,33,20.63,36,22.5,20,12.5,25,15.63,45031
45,32,189,20,10.58,39,20.63,8,4.23,28,14.81,45,23.81,23,12.17,26,13.76,45032
45,33,153,26,16.99,24,15.69,5,3.27,24,15.69,32,20.92,16,10.46,26,16.99,45033
45,34,230,39,16.96,34,14.78,12,5.22,37,16.09,56,24.35,22,9.57,30,13.04,45034
45,35,295,60,20.34,55,18.64,18,6.1,36,12.2,59,20.0,30,10.17,37,12.54,45035
45,36,280,54,19.29,41,14.64,17,6.07,36,12.86,67,23.93,30,10.71,35,12.5,45036
45,37,217,33,15.21,33,15.21,22,10.14,16,7.37,59,27.19,21,9.68,33,15.21,45037
45,38,207,61,29.47,24,11.59,5,2.42,23,11.11,47,22.71,26,12.56,21,10.14,45038
45,39,230,44,19.13,37,16.09,16,6.96,29,12.61,45,19.57,27,11.74,32,13.91,45039
45,40,231,49,21.21,29,12.55,16,6.93,13,5.63,64,27.71,28,12.12,32,13.85,45040
45,41,241,53,21.99,46,19.09,17,7.05,13,5.39,50,20.75,30,12.45,32,13.28,45041
45,42,267,78,29.21,35,13.11,15,5.62,8,3.0,75,28.09,25,9.36,31,11.61,45042
45,43,269,67,24.91,34,12.64,16,5.95,28,10.41,56,20.82,39,14.5,29,10.78,45043
45,44,326,75,23.01,54,16.56,17,5.21,27,8.28,79,24.23,37,11.35,37,11.35,45044
45,45,200,63,31.5,50,25.0,7,3.5,12,6.0,30,15.0,13,6.5,25,12.5,45045
45,46,191,46,24.08,35,18.32,11,5.76,12,6.28,47,24.61,9,4.71,31,16.23,45046
45,47,188,49,26.06,35,18.62,9,4.79,18,9.57,39,20.74,10,5.32,28,14.89,45047
45,48,250,62,24.8,54,21.6,18,7.2,9,3.6,47,18.8,29,11.6,31,12.4,45048
46,1,158,11,6.96,16,10.13,21,13.29,46,29.11,47,29.75,6,3.8,11,6.96,46001
46,2,137,6,4.38,9,6.57,9,6.57,53,38.69,40,29.2,6,4.38,14,10.22,46002
46,3,232,7,3.02,27,11.64,15,6.47,84,36.21,72,31.03,10,4.31,17,7.33,46003
46,4,166,12,7.23,8,4.82,9,5.42,71,42.77,44,26.51,8,4.82,14,8.43,46004
46,5,185,10,5.41,25,13.51,8,4.32,64,34.59,51,27.57,14,7.57,13,7.03,46005
46,6,154,13,8.44,13,8.44,13,8.44,60,38.96,35,22.73,5,3.25,15,9.74,46006
46,7,263,17,6.46,18,6.84,5,1.9,81,30.8,85,32.32,23,8.75,34,12.93,46007
46,8,139,6,4.32,3,2.16,24,17.27,51,36.69,45,32.37,7,5.04,3,2.16,46008
46,9,164,16,9.76,14,8.54,6,3.66,63,38.41,44,26.83,5,3.05,16,9.76,46009
46,10,178,11,6.18,20,11.24,3,1.69,65,36.52,57,32.02,6,3.37,16,8.99,46010
46,11,179,8,4.47,10,5.59,20,11.17,53,29.61,65,36.31,8,4.47,15,8.38,46011
46,12,167,9,5.39,13,7.78,4,2.4,80,47.9,39,23.35,8,4.79,14,8.38,46012
46,13,156,4,2.56,24,15.38,12,7.69,45,28.85,50,32.05,4,2.56,17,10.9,46013
46,14,196,13,6.63,10,5.1,29,14.8,88,44.9,38,19.39,7,3.57,11,5.61,46014
46,15,163,16,9.82,17,10.43,3,1.84,49,30.06,57,34.97,7,4.29,14,8.59,46015
46,16,176,9,5.11,26,14.77,7,3.98,72,40.91,40,22.73,5,2.84,17,9.66,46016
46,17,231,16,6.93,26,11.26,10,4.33,61,26.41,83,35.93,9,3.9,26,11.26,46017
46,18,197,16,8.12,13,6.6,12,6.09,65,32.99,70,35.53,8,4.06,13,6.6,46018
46,19,147,7,4.76,18,12.24,1,0.68,39,26.53,58,39.46,9,6.12,15,10.2,46019
46,20,144,3,2.08,12,8.33,25,17.36,40,27.78,47,32.64,5,3.47,12,8.33,46020
46,21,94,4,4.26,7,7.45,8,8.51,37,39.36,28,29.79,5,5.32,5,5.32,46021
46,22,123,7,5.69,6,4.88,8,6.5,58,47.15,22,17.89,6,4.88,16,13.01,46022
46,23,124,6,4.84,8,6.45,23,18.55,42,33.87,19,15.32,5,4.03,21,16.94,46023
46,24,198,15,7.58,19,9.6,13,6.57,69,34.85,50,25.25,11,5.56,21,10.61,46024
