ward,precinct,total,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Yumeka Brown,Yumeka Brown Percent,Patricia Theresa Flynn,Patricia Theresa Flynn Percent,Frank Avila,Frank Avila Percent,Rick Garcia,Rick Garcia Percent,Cristina P. Nonato,Cristina P. Nonato Percent,Precious W. Brady-Davis,Precious W. Brady-Davis Percent,Sharon Waller,Sharon Waller Percent,precinct_id
36,2,180,28,15.56,24,13.33,16,8.89,34,18.89,25,13.89,21,11.67,17,9.44,15,8.33,36002
36,3,185,33,17.84,19,10.27,26,14.05,34,18.38,29,15.68,16,8.65,13,7.03,15,8.11,36003
36,4,182,28,15.38,20,10.99,15,8.24,32,17.58,33,18.13,16,8.79,13,7.14,25,13.74,36004
36,5,184,26,14.13,23,12.5,27,14.67,24,13.04,18,9.78,15,8.15,20,10.87,31,16.85,36005
36,6,127,27,21.26,15,11.81,14,11.02,24,18.9,15,11.81,8,6.3,15,11.81,9,7.09,36006
36,7,364,94,25.82,25,6.87,66,18.13,52,14.29,34,9.34,28,7.69,26,7.14,39,10.71,36007
36,8,131,13,9.92,12,9.16,16,12.21,26,19.85,28,21.37,19,14.5,7,5.34,10,7.63,36008
36,9,145,30,20.69,15,10.34,21,14.48,23,15.86,20,13.79,15,10.34,12,8.28,9,6.21,36009
36,10,246,51,20.73,26,10.57,38,15.45,49,19.92,40,16.26,16,6.5,15,6.1,11,4.47,36010
36,11,138,19,13.77,10,7.25,15,10.87,22,15.94,22,15.94,22,15.94,12,8.7,16,11.59,36011
36,12,130,29,22.31,9,6.92,7,5.38,23,17.69,23,17.69,12,9.23,11,8.46,16,12.31,36012
36,13,133,21,15.79,8,6.02,17,12.78,23,17.29,30,22.56,10,7.52,13,9.77,11,8.27,36013
36,14,319,76,23.82,31,9.72,45,14.11,38,11.91,24,7.52,29,9.09,32,10.03,44,13.79,36014
36,15,297,67,22.56,24,8.08,49,16.5,49,16.5,31,10.44,19,6.4,25,8.42,33,11.11,36015
36,16,303,59,19.47,24,7.92,51,16.83,39,12.87,26,8.58,25,8.25,32,10.56,47,15.51,36016
36,17,348,77,22.13,25,7.18,57,16.38,58,16.67,38,10.92,22,6.32,31,8.91,40,11.49,36017
36,18,323,65,20.12,27,8.36,45,13.93,53,16.41,31,9.6,24,7.43,34,10.53,44,13.62,36018
36,19,280,62,22.14,28,10.0,38,13.57,42,15.0,32,11.43,21,7.5,25,8.93,32,11.43,36019
36,20,276,60,21.74,18,6.52,32,11.59,44,15.94,28,10.14,25,9.06,29,10.51,40,14.49,36020
36,21,154,20,12.99,12,7.79,20,12.99,31,20.13,31,20.13,16,10.39,10,6.49,14,9.09,36021
36,22,112,14,12.5,9,8.04,14,12.5,20,17.86,24,21.43,11,9.82,10,8.93,10,8.93,36022
36,23,98,15,15.31,11,11.22,13,13.27,14,14.29,21,21.43,11,11.22,8,8.16,5,5.1,36023
36,24,246,47,19.11,22,8.94,37,15.04,44,17.89,38,15.45,24,9.76,13,5.28,21,8.54,36024
36,25,153,27,17.65,12,7.84,14,9.15,30,19.61,28,18.3,13,8.5,13,8.5,16,10.46,36025
36,26,223,42,18.83,21,9.42,32,14.35,46,20.63,29,13.0,21,9.42,15,6.73,17,7.62,36026
36,27,239,40,16.74,17,7.11,42,17.57,34,14.23,38,15.9,27,11.3,12,5.02,29,12.13,36027
36,28,194,35,18.04,13,6.7,36,18.56,32,16.49,28,14.43,25,12.89,9,4.64,16,8.25,36028
36,29,284,59,20.77,28,9.86,53,18.66,42,14.79,37,13.03,27,9.51,13,4.58,25,8.8,36029
36,30,244,53,21.72,17,6.97,39,15.98,47,19.26,31,12.7,22,9.02,15,6.15,20,8.2,36030
37,1,174,29,16.67,22,12.64,40,22.99,20,11.49,15,8.62,15,8.62,9,5.17,24,13.79,37001
37,2,134,19,14.18,26,19.4,23,17.16,14,10.45,14,10.45,8,5.97,14,10.45,16,11.94,37002
37,3,114,16,14.04,30,26.32,20,17.54,5,4.39,6,5.26,1,0.88,18,15.79,18,15.79,37003
37,4,144,26,18.06,32,22.22,28,19.44,9,6.25,9,6.25,5,3.47,18,12.5,17,11.81,37004
37,5,279,47,16.85,74,26.52,51,18.28,16,5.73,14,5.02,4,1.43,38,13.62,35,12.54,37005
37,6,245,39,15.92,55,22.45,40,16.33,19,7.76,17,6.94,7,2.86,33,13.47,35,14.29,37006
37,7,181,40,22.1,32,17.68,34,18.78,10,5.52,6,3.31,10,5.52,25,13.81,24,13.26,37007
37,8,107,27,25.23,14,13.08,17,15.89,11,10.28,8,7.48,4,3.74,12,11.21,14,13.08,37008
37,9,191,30,15.71,44,23.04,31,16.23,8,4.19,16,8.38,9,4.71,26,13.61,27,14.14,37009
37,10,268,56,20.9,50,18.66,51,19.03,17,6.34,21,7.84,8,2.99,29,10.82,36,13.43,37010
37,11,116,19,16.38,33,28.45,21,18.1,6,5.17,6,5.17,4,3.45,12,10.34,15,12.93,37011
37,12,150,25,16.67,18,12.0,25,16.67,15,10.0,10,6.67,14,9.33,26,17.33,17,11.33,37012
37,13,155,34,21.94,37,23.87,33,21.29,4,2.58,6,3.87,9,5.81,17,10.97,15,9.68,37013
37,14,255,46,18.04,62,24.31,50,19.61,8,3.14,15,5.88,11,4.31,30,11.76,33,12.94,37014
37,15,212,36,16.98,51,24.06,49,23.11,14,6.6,8,3.77,2,0.94,23,10.85,29,13.68,37015
37,16,273,49,17.95,59,21.61,48,17.58,17,6.23,17,6.23,14,5.13,28,10.26,41,15.02,37016
37,17,152,24,15.79,38,25.0,29,19.08,8,5.26,14,9.21,2,1.32,20,13.16,17,11.18,37017
37,18,198,37,18.69,45,22.73,45,22.73,5,2.53,8,4.04,7,3.54,27,13.64,24,12.12,37018
37,19,170,28,16.47,36,21.18,30,17.65,9,5.29,9,5.29,6,3.53,18,10.59,34,20.0,37019
37,20,146,29,19.86,37,25.34,27,18.49,8,5.48,11,7.53,4,2.74,16,10.96,14,9.59,37020
37,21,132,24,18.18,25,18.94,27,20.45,12,9.09,11,8.33,6,4.55,11,8.33,16,12.12,37021
37,22,136,21,15.44,31,22.79,13,9.56,16,11.76,11,8.09,6,4.41,20,14.71,18,13.24,37022
37,23,217,29,13.36,47,21.66,36,16.59,16,7.37,12,5.53,10,4.61,27,12.44,40,18.43,37023
37,24,244,36,14.75,66,27.05,41,16.8,12,4.92,13,5.33,7,2.87,35,14.34,34,13.93,37024
37,25,208,37,17.79,41,19.71,36,17.31,17,8.17,12,5.77,8,3.85,25,12.02,32,15.38,37025
37,26,331,51,15.41,78,23.56,55,16.62,30,9.06,20,6.04,10,3.02,48,14.5,39,11.78,37026
37,27,211,30,14.22,44,20.85,36,17.06,19,9.0,13,6.16,14,6.64,28,13.27,27,12.8,37027
37,28,164,22,13.41,29,17.68,28,17.07,13,7.93,13,7.93,5,3.05,25,15.24,29,17.68,37028
37,29,182,32,17.58,46,25.27,28,15.38,14,7.69,10,5.49,5,2.75,21,11.54,26,14.29,37029
37,30,182,34,18.68,48,26.37,38,20.88,13,7.14,7,3.85,6,3.3,15,8.24,21,11.54,37030
37,31,258,41,15.89,58,22.48,44,17.05,15,5.81,17,6.59,7,2.71,29,11.24,47,18.22,37031
37,32,213,37,17.37,54,25.35,41,19.25,12,5.63,12,5.63,6,2.82,21,9.86,30,14.08,37032
37,33,252,46,18.25,51,20.24,49,19.44,17,6.75,15,5.95,8,3.17,36,14.29,30,11.9,37033
37,34,206,34,16.5,56,27.18,40,19.42,6,2.91,9,4.37,3,1.46,31,15.05,27,13.11,37034
37,35,294,47,15.99,75,25.51,54,18.37,20,6.8,23,7.82,6,2.04,33,11.22,36,12.24,37035
37,36,184,35,19.02,41,22.28,39,21.2,8,4.35,12,6.52,6,3.26,19,10.33,24,13.04,37036
37,37,150,24,16.0,33,22.0,25,16.67,12,8.0,6,4.0,3,2.0,19,12.67,28,18.67,37037
37,38,327,51,15.6,79,24.16,54,16.51,24,7.34,21,6.42,7,2.14,40,12.23,51,15.6,37038
37,39,176,29,16.48,47,26.7,28,15.91,9,5.11,9,5.11,5,2.84,30,17.05,19,10.8,37039
37,40,261,38,14.56,60,22.99,38,14.56,16,6.13,21,8.05,6,2.3,39,14.94,43,16.48,37040
37,41,262,40,15.27,61,23.28,39,14.89,16,6.11,19,7.25,6,2.29,41,15.65,40,15.27,37041
38,1,332,81,24.4,46,13.86,64,19.28,37,11.14,26,7.83,18,5.42,31,9.34,29,8.73,38001
38,2,301,64,21.26,24,7.97,67,22.26,51,16.94,39,12.96,26,8.64,11,3.65,19,6.31,38002
38,3,268,58,21.64,24,8.96,53,19.78,47,17.54,28,10.45,26,9.7,14,5.22,18,6.72,38003
38,4,281,69,24.56,33,11.74,61,21.71,39,13.88,24,8.54,15,5.34,15,5.34,25,8.9,38004
38,5,255,64,25.1,36,14.12,52,20.39,32,12.55,17,6.67,23,9.02,12,4.71,19,7.45,38005
38,6,196,47,23.98,13,6.63,32,16.33,34,17.35,19,9.69,27,13.78,9,4.59,15,7.65,38006
38,7,298,69,23.15,26,8.72,68,22.82,55,18.46,39,13.09,17,5.7,7,2.35,17,5.7,38007
38,8,224,48,21.43,20,8.93,40,17.86,34,15.18,23,10.27,17,7.59,14,6.25,28,12.5,38008
38,9,369,82,22.22,44,11.92,66,17.89,55,14.91,33,8.94,30,8.13,19,5.15,40,10.84,38009
38,10,227,45,19.82,24,10.57,41,18.06,26,11.45,28,12.33,24,10.57,18,7.93,21,9.25,38010
38,11,279,81,29.03,27,9.68,52,18.64,23,8.24,20,7.17,18,6.45,31,11.11,27,9.68,38011
38,12,259,70,27.03,21,8.11,57,22.01,51,19.69,17,6.56,25,9.65,6,2.32,12,4.63,38012
38,13,321,84,26.17,22,6.85,62,19.31,58,18.07,32,9.97,24,7.48,16,4.98,23,7.17,38013
38,14,361,84,23.27,44,12.19,75,20.78,36,9.97,25,6.93,28,7.76,29,8.03,40,11.08,38014
38,15,279,65,23.3,23,8.24,36,12.9,38,13.62,25,8.96,25,8.96,30,10.75,37,13.26,38015
38,16,241,61,25.31,29,12.03,50,20.75,44,18.26,12,4.98,15,6.22,10,4.15,20,8.3,38016
38,17,301,65,21.59,33,10.96,72,23.92,42,13.95,25,8.31,23,7.64,17,5.65,24,7.97,38017
38,18,330,73,22.12,36,10.91,61,18.48,44,13.33,26,7.88,30,9.09,25,7.58,35,10.61,38018
38,19,389,97,24.94,36,9.25,74,19.02,55,14.14,34,8.74,35,9.0,20,5.14,38,9.77,38019
38,20,268,62,23.13,26,9.7,54,20.15,49,18.28,22,8.21,15,5.6,12,4.48,28,10.45,38020
38,21,332,78,23.49,33,9.94,56,16.87,41,12.35,29,8.73,26,7.83,26,7.83,43,12.95,38021
38,22,346,93,26.88,51,14.74,71,20.52,37,10.69,24,6.94,15,4.34,24,6.94,31,8.96,38022
38,23,354,77,21.75,35,9.89,66,18.64,39,11.02,22,6.21,29,8.19,38,10.73,48,13.56,38023
38,24,287,61,21.25,27,9.41,66,23.0,40,13.94,28,9.76,23,8.01,19,6.62,23,8.01,38024
38,25,294,73,24.83,31,10.54,63,21.43,32,10.88,26,8.84,19,6.46,18,6.12,32,10.88,38025
38,26,337,87,25.82,48,14.24,70,20.77,36,10.68,19,5.64,26,7.72,23,6.82,28,8.31,38026
38,27,275,58,21.09,37,13.45,59,21.45,41,14.91,25,9.09,16,5.82,14,5.09,25,9.09,38027
38,28,290,64,22.07,29,10.0,51,17.59,49,16.9,29,10.0,25,8.62,12,4.14,31,10.69,38028
38,29,309,71,22.98,41,13.27,65,21.04,35,11.33,26,8.41,24,7.77,20,6.47,27,8.74,38029
38,30,247,66,26.72,22,8.91,55,22.27,28,11.34,19,7.69,21,8.5,15,6.07,21,8.5,38030
38,31,458,119,25.98,64,13.97,85,18.56,45,9.83,20,4.37,29,6.33,41,8.95,55,12.01,38031
38,32,295,73,24.75,38,12.88,49,16.61,36,12.2,22,7.46,20,6.78,28,9.49,29,9.83,38032
38,33,236,53,22.46,22,9.32,39,16.53,35,14.83,17,7.2,11,4.66,27,11.44,32,13.56,38033
38,34,323,75,23.22,35,10.84,46,14.24,32,9.91,17,5.26,26,8.05,51,15.79,41,12.69,38034
38,35,275,54,19.64,33,12.0,34,12.36,47,17.09,26,9.45,26,9.45,25,9.09,30,10.91,38035
38,36,305,84,27.54,31,10.16,58,19.02,47,15.41,23,7.54,14,4.59,19,6.23,29,9.51,38036
38,37,307,72,23.45,32,10.42,56,18.24,50,16.29,34,11.07,18,5.86,17,5.54,28,9.12,38037
38,38,295,64,21.69,24,8.14,48,16.27,46,15.59,27,9.15,25,8.47,29,9.83,32,10.85,38038
38,39,385,100,25.97,28,7.27,67,17.4,38,9.87,31,8.05,31,8.05,38,9.87,52,13.51,38039
38,40,410,99,24.15,31,7.56,65,15.85,56,13.66,37,9.02,40,9.76,36,8.78,46,11.22,38040
38,41,437,119,27.23,57,13.04,81,18.54,46,10.53,35,8.01,20,4.58,30,6.86,49,11.21,38041
39,1,308,90,29.22,25,8.12,57,18.51,29,9.42,14,4.55,28,9.09,28,9.09,37,12.01,39001
39,2,333,79,23.72,37,11.11,72,21.62,35,10.51,32,9.61,28,8.41,21,6.31,29,8.71,39002
39,3,487,138,28.34,55,11.29,68,13.96,33,6.78,29,5.95,21,4.31,63,12.94,80,16.43,39003
39,4,360,85,23.61,44,12.22,66,18.33,43,11.94,27,7.5,19,5.28,31,8.61,45,12.5,39004
39,5,439,116,26.42,53,12.07,63,14.35,53,12.07,29,6.61,31,7.06,41,9.34,53,12.07,39005
39,6,352,90,25.57,35,9.94,50,14.2,39,11.08,21,5.97,13,3.69,43,12.22,61,17.33,39006
39,7,350,88,25.14,43,12.29,63,18.0,30,8.57,21,6.0,19,5.43,37,10.57,49,14.0,39007
39,8,425,92,21.65,53,12.47,68,16.0,62,14.59,36,8.47,34,8.0,31,7.29,49,11.53,39008
39,9,282,71,25.18,40,14.18,53,18.79,32,11.35,19,6.74,19,6.74,18,6.38,30,10.64,39009
39,10,208,52,25.0,24,11.54,23,11.06,15,7.21,10,4.81,12,5.77,34,16.35,38,18.27,39010
39,11,382,95,24.87,33,8.64,53,13.87,48,12.57,36,9.42,26,6.81,46,12.04,45,11.78,39011
39,12,490,127,25.92,63,12.86,62,12.65,45,9.18,29,5.92,22,4.49,72,14.69,70,14.29,39012
39,13,293,81,27.65,29,9.9,38,12.97,35,11.95,19,6.48,17,5.8,29,9.9,45,15.36,39013
39,14,402,101,25.12,39,9.7,50,12.44,48,11.94,26,6.47,30,7.46,47,11.69,61,15.17,39014
39,15,370,89,24.05,36,9.73,80,21.62,68,18.38,31,8.38,25,6.76,12,3.24,29,7.84,39015
39,16,212,55,25.94,36,16.98,32,15.09,15,7.08,13,6.13,12,5.66,20,9.43,29,13.68,39016
39,17,516,134,25.97,68,13.18,78,15.12,57,11.05,35,6.78,28,5.43,49,9.5,67,12.98,39017
39,18,436,87,19.95,46,10.55,45,10.32,49,11.24,34,7.8,28,6.42,50,11.47,97,22.25,39018
39,19,424,102,24.06,40,9.43,64,15.09,49,11.56,37,8.73,21,4.95,53,12.5,58,13.68,39019
39,20,464,114,24.57,49,10.56,94,20.26,67,14.44,29,6.25,26,5.6,32,6.9,53,11.42,39020
39,21,323,75,23.22,28,8.67,57,17.65,38,11.76,35,10.84,24,7.43,26,8.05,40,12.38,39021
39,22,227,56,24.67,22,9.69,32,14.1,15,6.61,24,10.57,24,10.57,31,13.66,23,10.13,39022
39,23,378,98,25.93,45,11.9,74,19.58,37,9.79,25,6.61,26,6.88,32,8.47,41,10.85,39023
39,24,462,99,21.43,43,9.31,87,18.83,60,12.99,41,8.87,37,8.01,42,9.09,53,11.47,39024
39,25,242,67,27.69,38,15.7,34,14.05,16,6.61,20,8.26,12,4.96,27,11.16,28,11.57,39025
39,26,289,73,25.26,26,9.0,52,17.99,29,10.03,25,8.65,19,6.57,25,8.65,40,13.84,39026
39,27,90,25,27.78,17,18.89,21,23.33,6,6.67,3,3.33,6,6.67,4,4.44,8,8.89,39027
39,28,587,147,25.04,75,12.78,84,14.31,47,8.01,46,7.84,31,5.28,64,10.9,93,15.84,39028
39,29,167,39,23.35,28,16.77,27,16.17,15,8.98,11,6.59,11,6.59,12,7.19,24,14.37,39029
39,30,420,107,25.48,50,11.9,50,11.9,35,8.33,23,5.48,32,7.62,60,14.29,63,15.0,39030
39,31,257,64,24.9,28,10.89,35,13.62,27,10.51,16,6.23,12,4.67,33,12.84,42,16.34,39031
39,32,334,77,23.05,41,12.28,59,17.66,34,10.18,31,9.28,21,6.29,33,9.88,38,11.38,39032
39,33,367,97,26.43,48,13.08,46,12.53,33,8.99,23,6.27,16,4.36,54,14.71,50,13.62,39033
39,34,374,93,24.87,52,13.9,35,9.36,21,5.61,35,9.36,22,5.88,56,14.97,60,16.04,39034
39,35,443,106,23.93,65,14.67,52,11.74,36,8.13,27,6.09,25,5.64,63,14.22,69,15.58,39035
39,36,129,27,20.93,7,5.43,22,17.05,20,15.5,18,13.95,6,4.65,9,6.98,20,15.5,39036
39,37,453,107,23.62,52,11.48,96,21.19,50,11.04,32,7.06,35,7.73,29,6.4,52,11.48,39037
39,38,362,98,27.07,59,16.3,68,18.78,40,11.05,25,6.91,16,4.42,21,5.8,35,9.67,39038
39,39,214,48,22.43,24,11.21,42,19.63,32,14.95,18,8.41,10,4.67,16,7.48,24,11.21,39039
39,40,341,86,25.22,33,9.68,79,23.17,42,12.32,22,6.45,24,7.04,22,6.45,33,9.68,39040
39,41,455,122,26.81,51,11.21,70,15.38,37,8.13,27,5.93,26,5.71,50,10.99,72,15.82,39041
39,42,453,121,26.71,28,6.18,106,23.4,75,16.56,29,6.4,32,7.06,21,4.64,41,9.05,39042
39,43,361,93,25.76,44,12.19,79,21.88,44,12.19,22,6.09,22,6.09,25,6.93,32,8.86,39043
39,44,298,74,24.83,25,8.39,52,17.45,43,14.43,18,6.04,19,6.38,31,10.4,36,12.08,39044
39,45,416,102,24.52,37,8.89,79,18.99,60,14.42,26,6.25,32,7.69,34,8.17,46,11.06,39045
40,1,327,84,25.69,36,11.01,55,16.82,22,6.73,21,6.42,18,5.5,43,13.15,48,14.68,40001
40,2,411,104,25.3,63,15.33,74,18.0,35,8.52,24,5.84,11,2.68,48,11.68,52,12.65,40002
40,3,659,177,26.86,76,11.53,84,12.75,39,5.92,27,4.1,28,4.25,103,15.63,125,18.97,40003
40,4,277,79,28.52,27,9.75,47,16.97,26,9.39,19,6.86,11,3.97,36,13.0,32,11.55,40004
40,5,556,154,27.7,79,14.21,61,10.97,30,5.4,16,2.88,23,4.14,76,13.67,117,21.04,40005
40,6,641,169,26.37,72,11.23,78,12.17,30,4.68,25,3.9,22,3.43,93,14.51,152,23.71,40006
40,7,591,144,24.37,80,13.54,66,11.17,24,4.06,23,3.89,16,2.71,96,16.24,142,24.03,40007
40,8,820,213,25.98,121,14.76,107,13.05,41,5.0,35,4.27,26,3.17,125,15.24,152,18.54,40008
40,9,305,77,25.25,38,12.46,57,18.69,25,8.2,25,8.2,15,4.92,36,11.8,32,10.49,40009
40,10,339,87,25.66,44,12.98,56,16.52,27,7.96,21,6.19,13,3.83,47,13.86,44,12.98,40010
40,11,593,162,27.32,70,11.8,81,13.66,32,5.4,23,3.88,21,3.54,91,15.35,113,19.06,40011
40,12,458,120,26.2,66,14.41,59,12.88,25,5.46,25,5.46,17,3.71,67,14.63,79,17.25,40012
40,13,870,251,28.85,111,12.76,102,11.72,37,4.25,30,3.45,27,3.1,165,18.97,147,16.9,40013
40,14,316,80,25.32,40,12.66,38,12.03,25,7.91,23,7.28,18,5.7,47,14.87,45,14.24,40014
40,15,340,97,28.53,43,12.65,65,19.12,20,5.88,20,5.88,17,5.0,42,12.35,36,10.59,40015
40,16,803,207,25.78,107,13.33,94,11.71,32,3.99,25,3.11,31,3.86,156,19.43,151,18.8,40016
40,17,488,112,22.95,59,12.09,59,12.09,27,5.53,23,4.71,20,4.1,58,11.89,130,26.64,40017
40,18,296,64,21.62,53,17.91,50,16.89,18,6.08,28,9.46,16,5.41,38,12.84,29,9.8,40018
40,19,474,112,23.63,70,14.77,68,14.35,39,8.23,41,8.65,23,4.85,62,13.08,59,12.45,40019
40,20,357,98,27.45,49,13.73,47,13.17,23,6.44,20,5.6,19,5.32,54,15.13,47,13.17,40020
40,21,729,181,24.83,113,15.5,114,15.64,49,6.72,50,6.86,32,4.39,99,13.58,91,12.48,40021
40,22,777,212,27.28,95,12.23,116,14.93,47,6.05,45,5.79,17,2.19,139,17.89,106,13.64,40022
40,23,784,214,27.3,95,12.12,96,12.24,41,5.23,43,5.48,36,4.59,130,16.58,129,16.45,40023
40,24,341,93,27.27,49,14.37,59,17.3,26,7.62,28,8.21,15,4.4,32,9.38,39,11.44,40024
40,25,709,181,25.53,92,12.98,82,11.57,31,4.37,51,7.19,21,2.96,128,18.05,123,17.35,40025
40,26,669,172,25.71,81,12.11,89,13.3,35,5.23,43,6.43,27,4.04,125,18.68,97,14.5,40026
40,27,576,135,23.44,77,13.37,90,15.63,38,6.6,50,8.68,32,5.56,82,14.24,72,12.5,40027
40,28,573,162,28.27,77,13.44,71,12.39,25,4.36,24,4.19,11,1.92,102,17.8,101,17.63,40028
40,29,519,145,27.94,74,14.26,86,16.57,21,4.05,24,4.62,25,4.82,68,13.1,76,14.64,40029
40,30,452,128,28.32,79,17.48,87,19.25,30,6.64,17,3.76,17,3.76,39,8.63,55,12.17,40030
40,31,714,177,24.79,74,10.36,81,11.34,42,5.88,31,4.34,37,5.18,143,20.03,129,18.07,40031
40,32,619,165,26.66,87,14.05,82,13.25,23,3.72,34,5.49,26,4.2,94,15.19,108,17.45,40032
40,33,734,190,25.89,95,12.94,106,14.44,36,4.9,43,5.86,21,2.86,130,17.71,113,15.4,40033
40,34,402,105,26.12,55,13.68,56,13.93,31,7.71,18,4.48,20,4.98,49,12.19,68,16.92,40034
40,35,187,50,26.74,29,15.51,42,22.46,8,4.28,8,4.28,13,6.95,19,10.16,18,9.63,40035
40,36,463,121,26.13,57,12.31,74,15.98,31,6.7,29,6.26,13,2.81,77,16.63,61,13.17,40036
40,37,453,116,25.61,62,13.69,65,14.35,28,6.18,37,8.17,20,4.42,68,15.01,57,12.58,40037
40,38,685,179,26.13,75,10.95,77,11.24,37,5.4,22,3.21,33,4.82,120,17.52,142,20.73,40038
40,39,91,23,25.27,13,14.29,13,14.29,5,5.49,7,7.69,8,8.79,11,12.09,11,12.09,40039
41,1,318,65,20.44,23,7.23,69,21.7,58,18.24,35,11.01,21,6.6,19,5.97,28,8.81,41001
41,2,341,74,21.7,32,9.38,100,29.33,47,13.78,23,6.74,22,6.45,15,4.4,28,8.21,41002
41,3,322,84,26.09,37,11.49,50,15.53,40,12.42,28,8.7,21,6.52,27,8.39,35,10.87,41003
41,4,358,90,25.14,42,11.73,85,23.74,50,13.97,19,5.31,16,4.47,26,7.26,30,8.38,41004
41,5,352,84,23.86,44,12.5,73,20.74,48,13.64,23,6.53,19,5.4,31,8.81,30,8.52,41005
41,6,513,120,23.39,44,8.58,144,28.07,80,15.59,29,5.65,32,6.24,14,2.73,50,9.75,41006
41,7,322,73,22.67,27,8.39,65,20.19,43,13.35,30,9.32,22,6.83,21,6.52,41,12.73,41007
41,8,316,72,22.78,32,10.13,74,23.42,55,17.41,23,7.28,21,6.65,12,3.8,27,8.54,41008
41,9,301,82,27.24,30,9.97,53,17.61,43,14.29,18,5.98,25,8.31,17,5.65,33,10.96,41009
41,10,474,106,22.36,37,7.81,110,23.21,83,17.51,30,6.33,21,4.43,33,6.96,54,11.39,41010
41,11,398,73,18.34,30,7.54,99,24.87,64,16.08,39,9.8,31,7.79,23,5.78,39,9.8,41011
41,12,279,63,22.58,32,11.47,60,21.51,42,15.05,33,11.83,18,6.45,12,4.3,19,6.81,41012
41,13,328,74,22.56,22,6.71,71,21.65,56,17.07,33,10.06,26,7.93,16,4.88,30,9.15,41013
41,14,518,126,24.32,49,9.46,111,21.43,68,13.13,34,6.56,32,6.18,35,6.76,63,12.16,41014
41,15,486,104,21.4,47,9.67,111,22.84,83,17.08,48,9.88,20,4.12,28,5.76,45,9.26,41015
41,16,299,66,22.07,25,8.36,65,21.74,51,17.06,30,10.03,20,6.69,16,5.35,26,8.7,41016
41,17,288,65,22.57,32,11.11,63,21.88,48,16.67,18,6.25,13,4.51,21,7.29,28,9.72,41017
41,18,302,66,21.85,37,12.25,70,23.18,47,15.56,24,7.95,20,6.62,17,5.63,21,6.95,41018
41,19,442,105,23.76,53,11.99,91,20.59,49,11.09,32,7.24,22,4.98,32,7.24,58,13.12,41019
41,20,184,42,22.83,17,9.24,40,21.74,22,11.96,19,10.33,14,7.61,13,7.07,17,9.24,41020
41,21,367,92,25.07,35,9.54,77,20.98,54,14.71,30,8.17,24,6.54,20,5.45,35,9.54,41021
41,22,474,103,21.73,51,10.76,104,21.94,69,14.56,36,7.59,39,8.23,23,4.85,49,10.34,41022
41,23,293,65,22.18,25,8.53,58,19.8,50,17.06,38,12.97,22,7.51,10,3.41,25,8.53,41023
41,24,281,64,22.78,24,8.54,55,19.57,40,14.23,32,11.39,10,3.56,20,7.12,36,12.81,41024
41,25,123,22,17.89,12,9.76,13,10.57,26,21.14,16,13.01,10,8.13,15,12.2,9,7.32,41025
41,26,350,82,23.43,39,11.14,72,20.57,50,14.29,27,7.71,23,6.57,23,6.57,34,9.71,41026
41,27,152,36,23.68,18,11.84,29,19.08,18,11.84,14,9.21,21,13.82,11,7.24,5,3.29,41027
41,28,204,42,20.59,17,8.33,36,17.65,25,12.25,16,7.84,25,12.25,17,8.33,26,12.75,41028
41,29,111,28,25.23,17,15.32,22,19.82,15,13.51,12,10.81,4,3.6,6,5.41,7,6.31,41029
41,30,328,70,21.34,28,8.54,59,17.99,55,16.77,33,10.06,27,8.23,19,5.79,37,11.28,41030
41,31,352,79,22.44,31,8.81,77,21.88,49,13.92,30,8.52,20,5.68,26,7.39,40,11.36,41031
41,32,314,70,22.29,34,10.83,68,21.66,38,12.1,24,7.64,16,5.1,25,7.96,39,12.42,41032
41,33,290,71,24.48,36,12.41,55,18.97,48,16.55,21,7.24,25,8.62,15,5.17,19,6.55,41033
41,34,280,66,23.57,30,10.71,54,19.29,47,16.79,26,9.29,17,6.07,19,6.79,21,7.5,41034
41,35,442,82,18.55,35,7.92,99,22.4,76,17.19,38,8.6,40,9.05,25,5.66,47,10.63,41035
41,36,348,88,25.29,37,10.63,67,19.25,47,13.51,34,9.77,23,6.61,16,4.6,36,10.34,41036
41,37,409,83,20.29,41,10.02,101,24.69,67,16.38,33,8.07,26,6.36,24,5.87,34,8.31,41037
41,38,305,68,22.3,32,10.49,72,23.61,50,16.39,26,8.52,17,5.57,16,5.25,24,7.87,41038
41,39,444,97,21.85,42,9.46,99,22.3,69,15.54,36,8.11,34,7.66,21,4.73,46,10.36,41039
41,40,390,94,24.1,36,9.23,105,26.92,64,16.41,32,8.21,15,3.85,12,3.08,32,8.21,41040
41,41,276,62,22.46,25,9.06,48,17.39,54,19.57,32,11.59,24,8.7,11,3.99,20,7.25,41041
41,42,297,65,21.89,30,10.1,65,21.89,48,16.16,21,7.07,23,7.74,12,4.04,33,11.11,41042
41,43,322,73,22.67,34,10.56,74,22.98,49,15.22,26,8.07,25,7.76,18,5.59,23,7.14,41043
41,44,339,72,21.24,24,7.08,75,22.12,69,20.35,33,9.73,15,4.42,14,4.13,37,10.91,41044
41,45,331,75,22.66,37,11.18,66,19.94,44,13.29,37,11.18,17,5.14,19,5.74,36,10.88,41045
41,46,377,107,28.38,41,10.88,78,20.69,53,14.06,21,5.57,20,5.31,21,5.57,36,9.55,41046
