ward,precinct,total,M. FRANK AVILA,M. FRANK AVILA Percent,MEL (DEMETRIUS) JOHNSON,MEL (DEMETRIUS) JOHNSON Percent,ZDZISLAWA POPIELARCZYK,ZDZISLAWA POPIELARCZYK Percent,JOSEPH M. GLORIOSO,JOSEPH M. GLORIOSO Percent,ANTHONY J. WIORSKI,ANTHONY J. WIORSKI Percent,TERRENCE J. O'BRIEN,TERRENCE J. O'BRIEN Percent,"HARRY """"BUS"""" YOURELL","HARRY """"BUS"""" YOURELL Percent","JAMES """"JIM"""" HARRIS","JAMES """"JIM"""" HARRIS Percent",NADINE M. ZAPOLSKY,NADINE M. ZAPOLSKY Percent,LAWRENCE F. ANDOLINO,LAWRENCE F. ANDOLINO Percent,THOMAS FRANCIS COURTNEY,THOMAS FRANCIS COURTNEY Percent,JOHN J. MCNAMARA,JOHN J. MCNAMARA Percent,precinct_id
13,49,272,20,7.35,1,0.37,13,4.78,3,1.1,11,4.04,69,25.37,62,22.79,55,20.22,14,5.15,4,1.47,4,1.47,16,5.88,13049
13,50,855,15,1.75,4,0.47,11,1.29,4,0.47,11,1.29,269,31.46,258,30.18,248,29.01,18,2.11,2,0.23,4,0.47,11,1.29,13050
13,51,551,54,9.8,14,2.54,16,2.9,6,1.09,22,3.99,133,24.14,111,20.15,116,21.05,20,3.63,9,1.63,13,2.36,37,6.72,13051
13,52,690,38,5.51,8,1.16,27,3.91,14,2.03,32,4.64,179,25.94,164,23.77,154,22.32,30,4.35,6,0.87,9,1.3,29,4.2,13052
13,53,586,26,4.44,9,1.54,17,2.9,12,2.05,21,3.58,155,26.45,139,23.72,124,21.16,22,3.75,10,1.71,16,2.73,35,5.97,13053
13,54,748,31,4.14,6,0.8,15,2.01,8,1.07,18,2.41,213,28.48,203,27.14,193,25.8,24,3.21,7,0.94,7,0.94,23,3.07,13054
13,55,650,53,8.15,10,1.54,21,3.23,15,2.31,15,2.31,168,25.85,150,23.08,137,21.08,26,4.0,9,1.38,13,2.0,33,5.08,13055
13,56,926,16,1.73,7,0.76,15,1.62,5,0.54,17,1.84,272,29.37,260,28.08,251,27.11,26,2.81,8,0.86,13,1.4,36,3.89,13056
13,57,568,39,6.87,11,1.94,18,3.17,14,2.46,23,4.05,145,25.53,126,22.18,117,20.6,16,2.82,6,1.06,17,2.99,36,6.34,13057
13,58,967,40,4.14,11,1.14,18,1.86,4,0.41,24,2.48,284,29.37,265,27.4,262,27.09,14,1.45,7,0.72,8,0.83,30,3.1,13058
13,59,406,20,4.93,6,1.48,12,2.96,5,1.23,10,2.46,106,26.11,93,22.91,88,21.67,13,3.2,5,1.23,14,3.45,34,8.37,13059
13,60,949,23,2.42,4,0.42,13,1.37,9,0.95,14,1.48,285,30.03,285,30.03,272,28.66,13,1.37,5,0.53,10,1.05,16,1.69,13060
13,61,857,21,2.45,5,0.58,16,1.87,9,1.05,25,2.92,244,28.47,230,26.84,216,25.2,23,2.68,9,1.05,18,2.1,41,4.78,13061
13,62,737,18,2.44,8,1.09,32,4.34,3,0.41,37,5.02,200,27.14,195,26.46,183,24.83,31,4.21,3,0.41,7,0.95,20,2.71,13062
13,63,663,41,6.18,10,1.51,26,3.92,8,1.21,36,5.43,155,23.38,154,23.23,112,16.89,31,4.68,14,2.11,20,3.02,56,8.45,13063
14,1,220,27,12.27,6,2.73,6,2.73,11,5.0,8,3.64,53,24.09,10,4.55,41,18.64,44,20.0,4,1.82,2,0.91,8,3.64,14001
14,2,284,23,8.1,7,2.46,26,9.15,11,3.87,27,9.51,51,17.96,14,4.93,33,11.62,50,17.61,10,3.52,8,2.82,24,8.45,14002
14,3,432,45,10.42,8,1.85,17,3.94,12,2.78,26,6.02,78,18.06,13,3.01,49,11.34,135,31.25,6,1.39,10,2.31,33,7.64,14003
14,4,239,32,13.39,5,2.09,16,6.69,9,3.77,11,4.6,48,20.08,9,3.77,38,15.9,44,18.41,10,4.18,3,1.26,14,5.86,14004
14,5,512,37,7.23,9,1.76,14,2.73,6,1.17,15,2.93,130,25.39,19,3.71,109,21.29,146,28.52,5,0.98,10,1.95,12,2.34,14005
14,6,333,27,8.11,7,2.1,12,3.6,11,3.3,11,3.3,71,21.32,13,3.9,52,15.62,81,24.32,7,2.1,13,3.9,28,8.41,14006
14,7,388,32,8.25,12,3.09,33,8.51,10,2.58,35,9.02,75,19.33,18,4.64,57,14.69,76,19.59,6,1.55,13,3.35,21,5.41,14007
14,8,265,36,13.58,8,3.02,23,8.68,13,4.91,27,10.19,37,13.96,22,8.3,27,10.19,36,13.58,9,3.4,9,3.4,18,6.79,14008
14,9,344,49,14.24,13,3.78,7,2.03,18,5.23,18,5.23,64,18.6,17,4.94,46,13.37,67,19.48,6,1.74,11,3.2,28,8.14,14009
14,10,154,23,14.94,10,6.49,6,3.9,4,2.6,1,0.65,32,20.78,8,5.19,32,20.78,21,13.64,1,0.65,6,3.9,10,6.49,14010
14,11,362,40,11.05,9,2.49,6,1.66,11,3.04,14,3.87,83,22.93,20,5.52,74,20.44,75,20.72,9,2.49,7,1.93,14,3.87,14011
14,12,243,21,8.64,1,0.41,9,3.7,4,1.65,4,1.65,62,25.51,8,3.29,52,21.4,68,27.98,2,0.82,2,0.82,10,4.12,14012
14,13,277,40,14.44,9,3.25,33,11.91,14,5.05,40,14.44,30,10.83,13,4.69,13,4.69,29,10.47,7,2.53,11,3.97,38,13.72,14013
14,14,246,34,13.82,6,2.44,4,1.63,11,4.47,11,4.47,59,23.98,7,2.85,38,15.45,40,16.26,13,5.28,9,3.66,14,5.69,14014
14,15,122,10,8.2,4,3.28,3,2.46,6,4.92,5,4.1,22,18.03,2,1.64,23,18.85,30,24.59,4,3.28,4,3.28,9,7.38,14015
14,16,329,34,10.33,3,0.91,27,8.21,9,2.74,27,8.21,63,19.15,17,5.17,44,13.37,61,18.54,12,3.65,7,2.13,25,7.6,14016
14,17,256,25,9.77,6,2.34,7,2.73,7,2.73,8,3.13,56,21.88,10,3.91,54,21.09,46,17.97,6,2.34,9,3.52,22,8.59,14017
14,18,239,26,10.88,5,2.09,19,7.95,8,3.35,20,8.37,46,19.25,6,2.51,36,15.06,52,21.76,4,1.67,7,2.93,10,4.18,14018
14,19,514,38,7.39,9,1.75,17,3.31,7,1.36,20,3.89,135,26.26,14,2.72,117,22.76,128,24.9,4,0.78,6,1.17,19,3.7,14019
14,20,177,37,20.9,13,7.34,4,2.26,15,8.47,7,3.95,20,11.3,10,5.65,21,11.86,9,5.08,9,5.08,14,7.91,18,10.17,14020
14,21,508,56,11.02,24,4.72,4,0.79,18,3.54,6,1.18,120,23.62,13,2.56,119,23.43,101,19.88,14,2.76,14,2.76,19,3.74,14021
14,22,435,47,10.8,6,1.38,23,5.29,11,2.53,24,5.52,91,20.92,22,5.06,83,19.08,94,21.61,7,1.61,11,2.53,16,3.68,14022
14,23,258,28,10.85,3,1.16,21,8.14,1,0.39,26,10.08,25,9.69,7,2.71,16,6.2,112,43.41,5,1.94,2,0.78,12,4.65,14023
14,24,298,48,16.11,8,2.68,12,4.03,15,5.03,8,2.68,52,17.45,17,5.7,47,15.77,60,20.13,5,1.68,8,2.68,18,6.04,14024
14,25,238,42,17.65,9,3.78,10,4.2,15,6.3,9,3.78,41,17.23,15,6.3,35,14.71,26,10.92,6,2.52,10,4.2,20,8.4,14025
14,26,297,33,11.11,8,2.69,16,5.39,11,3.7,24,8.08,54,18.18,8,2.69,42,14.14,52,17.51,12,4.04,14,4.71,23,7.74,14026
14,27,572,59,10.31,20,3.5,18,3.15,13,2.27,17,2.97,131,22.9,33,5.77,118,20.63,106,18.53,15,2.62,14,2.45,28,4.9,14027
14,28,288,28,9.72,5,1.74,33,11.46,11,3.82,38,13.19,41,14.24,18,6.25,29,10.07,54,18.75,6,2.08,5,1.74,20,6.94,14028
14,29,462,54,11.69,15,3.25,15,3.25,16,3.46,18,3.9,100,21.65,10,2.16,81,17.53,93,20.13,10,2.16,20,4.33,30,6.49,14029
14,30,337,36,10.68,9,2.67,35,10.39,15,4.45,37,10.98,56,16.62,11,3.26,39,11.57,53,15.73,9,2.67,11,3.26,26,7.72,14030
14,31,270,28,10.37,9,3.33,14,5.19,8,2.96,19,7.04,53,19.63,8,2.96,36,13.33,72,26.67,5,1.85,7,2.59,11,4.07,14031
14,32,326,43,13.19,10,3.07,19,5.83,15,4.6,15,4.6,63,19.33,15,4.6,45,13.8,48,14.72,9,2.76,10,3.07,34,10.43,14032
14,33,348,27,7.76,4,1.15,16,4.6,10,2.87,18,5.17,81,23.28,7,2.01,72,20.69,87,25.0,3,0.86,11,3.16,12,3.45,14033
14,34,337,32,9.5,2,0.59,17,5.04,8,2.37,16,4.75,77,22.85,12,3.56,72,21.36,76,22.55,4,1.19,6,1.78,15,4.45,14034
14,35,184,11,5.98,6,3.26,22,11.96,4,2.17,21,11.41,34,18.48,11,5.98,27,14.67,37,20.11,0,0.0,5,2.72,6,3.26,14035
14,36,381,57,14.96,8,2.1,33,8.66,21,5.51,32,8.4,63,16.54,17,4.46,50,13.12,53,13.91,6,1.57,12,3.15,29,7.61,14036
14,37,291,28,9.62,4,1.37,13,4.47,4,1.37,9,3.09,70,24.05,14,4.81,61,20.96,65,22.34,4,1.37,6,2.06,13,4.47,14037
14,38,268,33,12.31,5,1.87,7,2.61,16,5.97,8,2.99,53,19.78,15,5.6,50,18.66,41,15.3,11,4.1,10,3.73,19,7.09,14038
14,39,330,41,12.42,7,2.12,23,6.97,12,3.64,20,6.06,57,17.27,14,4.24,51,15.45,67,20.3,11,3.33,5,1.52,22,6.67,14039
14,40,290,34,11.72,5,1.72,19,6.55,12,4.14,20,6.9,54,18.62,11,3.79,48,16.55,55,18.97,7,2.41,9,3.1,16,5.52,14040
14,41,395,28,7.09,5,1.27,7,1.77,7,1.77,11,2.78,92,23.29,5,1.27,79,20.0,143,36.2,4,1.01,3,0.76,11,2.78,14041
14,42,268,30,11.19,3,1.12,13,4.85,5,1.87,16,5.97,59,22.01,13,4.85,50,18.66,55,20.52,6,2.24,4,1.49,14,5.22,14042
14,43,392,24,6.12,10,2.55,36,9.18,5,1.28,35,8.93,78,19.9,18,4.59,56,14.29,80,20.41,6,1.53,12,3.06,32,8.16,14043
14,44,369,52,14.09,12,3.25,16,4.34,11,2.98,15,4.07,77,20.87,11,2.98,63,17.07,62,16.8,7,1.9,16,4.34,27,7.32,14044
14,45,285,38,13.33,5,1.75,10,3.51,9,3.16,9,3.16,57,20.0,15,5.26,43,15.09,46,16.14,8,2.81,14,4.91,31,10.88,14045
14,46,404,51,12.62,11,2.72,16,3.96,18,4.46,20,4.95,84,20.79,16,3.96,72,17.82,70,17.33,6,1.49,12,2.97,28,6.93,14046
14,47,617,3,0.49,1,0.16,2,0.32,2,0.32,2,0.32,200,32.41,2,0.32,197,31.93,207,33.55,0,0.0,0,0.0,1,0.16,14047
14,48,189,36,19.05,16,8.47,14,7.41,7,3.7,9,4.76,27,14.29,7,3.7,15,7.94,23,12.17,6,3.17,8,4.23,21,11.11,14048
15,1,273,28,10.26,38,13.92,10,3.66,10,3.66,9,3.3,37,13.55,51,18.68,52,19.05,5,1.83,2,0.73,19,6.96,12,4.4,15001
15,2,235,36,15.32,35,14.89,8,3.4,4,1.7,4,1.7,33,14.04,23,9.79,44,18.72,11,4.68,4,1.7,16,6.81,17,7.23,15002
15,3,338,43,12.72,43,12.72,4,1.18,5,1.48,11,3.25,52,15.38,40,11.83,79,23.37,9,2.66,5,1.48,23,6.8,24,7.1,15003
15,4,249,23,9.24,35,14.06,12,4.82,4,1.61,6,2.41,34,13.65,34,13.65,57,22.89,11,4.42,2,0.8,12,4.82,19,7.63,15004
15,5,285,24,8.42,42,14.74,5,1.75,6,2.11,7,2.46,40,14.04,46,16.14,61,21.4,10,3.51,5,1.75,18,6.32,21,7.37,15005
15,6,182,31,17.03,18,9.89,6,3.3,8,4.4,6,3.3,26,14.29,16,8.79,22,12.09,8,4.4,6,3.3,14,7.69,21,11.54,15006
15,7,254,27,10.63,28,11.02,3,1.18,4,1.57,11,4.33,34,13.39,38,14.96,57,22.44,9,3.54,4,1.57,20,7.87,19,7.48,15007
15,8,201,24,11.94,28,13.93,4,1.99,6,2.99,3,1.49,31,15.42,27,13.43,40,19.9,5,2.49,2,1.0,20,9.95,11,5.47,15008
15,9,226,25,11.06,25,11.06,4,1.77,12,5.31,9,3.98,38,16.81,22,9.73,37,16.37,8,3.54,8,3.54,19,8.41,19,8.41,15009
15,10,307,30,9.77,44,14.33,8,2.61,5,1.63,9,2.93,46,14.98,37,12.05,64,20.85,10,3.26,4,1.3,26,8.47,24,7.82,15010
15,11,218,25,11.47,31,14.22,8,3.67,7,3.21,8,3.67,32,14.68,26,11.93,42,19.27,6,2.75,1,0.46,15,6.88,17,7.8,15011
15,12,305,43,14.1,16,5.25,16,5.25,11,3.61,17,5.57,53,17.38,38,12.46,35,11.48,19,6.23,6,1.97,14,4.59,37,12.13,15012
15,13,178,21,11.8,25,14.04,5,2.81,3,1.69,7,3.93,22,12.36,24,13.48,27,15.17,8,4.49,1,0.56,22,12.36,13,7.3,15013
15,14,104,15,14.42,17,16.35,1,0.96,2,1.92,3,2.88,16,15.38,14,13.46,17,16.35,3,2.88,2,1.92,4,3.85,10,9.62,15014
15,15,138,19,13.77,16,11.59,5,3.62,1,0.72,6,4.35,18,13.04,19,13.77,27,19.57,4,2.9,1,0.72,12,8.7,10,7.25,15015
15,16,399,28,7.02,66,16.54,13,3.26,11,2.76,12,3.01,59,14.79,53,13.28,78,19.55,15,3.76,6,1.5,28,7.02,30,7.52,15016
15,17,215,15,6.98,39,18.14,7,3.26,4,1.86,4,1.86,30,13.95,23,10.7,40,18.6,9,4.19,7,3.26,21,9.77,16,7.44,15017
15,18,302,27,8.94,38,12.58,5,1.66,7,2.32,11,3.64,47,15.56,42,13.91,66,21.85,12,3.97,11,3.64,18,5.96,18,5.96,15018
15,19,210,24,11.43,27,12.86,2,0.95,4,1.9,6,2.86,31,14.76,27,12.86,50,23.81,6,2.86,4,1.9,15,7.14,14,6.67,15019
15,20,193,17,8.81,28,14.51,4,2.07,3,1.55,0,0.0,28,14.51,28,14.51,51,26.42,4,2.07,1,0.52,17,8.81,12,6.22,15020
15,21,291,30,10.31,47,16.15,6,2.06,8,2.75,10,3.44,38,13.06,27,9.28,59,20.27,11,3.78,4,1.37,33,11.34,18,6.19,15021
15,22,332,47,14.16,46,13.86,4,1.2,11,3.31,12,3.61,45,13.55,36,10.84,61,18.37,16,4.82,5,1.51,23,6.93,26,7.83,15022
15,23,179,16,8.94,28,15.64,5,2.79,6,3.35,6,3.35,18,10.06,17,9.5,43,24.02,9,5.03,0,0.0,13,7.26,18,10.06,15023
15,24,254,34,13.39,27,10.63,7,2.76,17,6.69,9,3.54,34,13.39,30,11.81,40,15.75,10,3.94,5,1.97,24,9.45,17,6.69,15024
15,25,271,27,9.96,20,7.38,9,3.32,13,4.8,6,2.21,51,18.82,43,15.87,59,21.77,12,4.43,3,1.11,12,4.43,16,5.9,15025
15,26,250,20,8.0,44,17.6,4,1.6,5,2.0,9,3.6,32,12.8,29,11.6,52,20.8,6,2.4,4,1.6,29,11.6,16,6.4,15026
15,27,285,33,11.58,36,12.63,10,3.51,8,2.81,10,3.51,35,12.28,30,10.53,50,17.54,11,3.86,6,2.11,26,9.12,30,10.53,15027
15,28,398,40,10.05,76,19.1,12,3.02,8,2.01,13,3.27,36,9.05,52,13.07,76,19.1,15,3.77,9,2.26,31,7.79,30,7.54,15028
15,29,262,19,7.25,39,14.89,6,2.29,15,5.73,5,1.91,39,14.89,30,11.45,49,18.7,10,3.82,7,2.67,23,8.78,20,7.63,15029
15,30,226,18,7.96,40,17.7,8,3.54,4,1.77,3,1.33,35,15.49,24,10.62,43,19.03,8,3.54,5,2.21,22,9.73,16,7.08,15030
15,31,260,31,11.92,39,15.0,7,2.69,9,3.46,8,3.08,32,12.31,23,8.85,54,20.77,8,3.08,5,1.92,22,8.46,22,8.46,15031
15,32,232,34,14.66,36,15.52,6,2.59,4,1.72,7,3.02,30,12.93,23,9.91,43,18.53,7,3.02,5,2.16,19,8.19,18,7.76,15032
15,33,232,28,12.07,35,15.09,13,5.6,5,2.16,7,3.02,26,11.21,24,10.34,47,20.26,8,3.45,1,0.43,20,8.62,18,7.76,15033
15,34,168,10,5.95,18,10.71,5,2.98,1,0.6,2,1.19,28,16.67,29,17.26,42,25.0,7,4.17,3,1.79,10,5.95,13,7.74,15034
15,35,313,30,9.58,40,12.78,8,2.56,5,1.6,10,3.19,48,15.34,47,15.02,66,21.09,11,3.51,5,1.6,27,8.63,16,5.11,15035
15,36,246,23,9.35,37,15.04,5,2.03,7,2.85,6,2.44,40,16.26,25,10.16,48,19.51,9,3.66,5,2.03,18,7.32,23,9.35,15036
15,37,261,34,13.03,31,11.88,5,1.92,10,3.83,6,2.3,31,11.88,26,9.96,51,19.54,9,3.45,6,2.3,29,11.11,23,8.81,15037
15,38,233,23,9.87,25,10.73,8,3.43,3,1.29,10,4.29,38,16.31,27,11.59,42,18.03,10,4.29,3,1.29,21,9.01,23,9.87,15038
15,39,217,20,9.22,36,16.59,7,3.23,6,2.76,9,4.15,27,12.44,19,8.76,40,18.43,13,5.99,1,0.46,25,11.52,14,6.45,15039
15,40,273,24,8.79,34,12.45,6,2.2,10,3.66,11,4.03,40,14.65,35,12.82,54,19.78,13,4.76,5,1.83,25,9.16,16,5.86,15040
15,41,315,35,11.11,27,8.57,5,1.59,5,1.59,6,1.9,57,18.1,49,15.56,72,22.86,9,2.86,6,1.9,21,6.67,23,7.3,15041
15,42,210,27,12.86,22,10.48,7,3.33,4,1.9,6,2.86,31,14.76,25,11.9,43,20.48,8,3.81,2,0.95,18,8.57,17,8.1,15042
15,43,150,22,14.67,15,10.0,8,5.33,4,2.67,3,2.0,21,14.0,18,12.0,30,20.0,4,2.67,5,3.33,7,4.67,13,8.67,15043
15,44,205,20,9.76,29,14.15,8,3.9,4,1.95,7,3.41,28,13.66,17,8.29,38,18.54,19,9.27,6,2.93,17,8.29,12,5.85,15044
15,45,330,50,15.15,15,4.55,19,5.76,13,3.94,16,4.85,57,17.27,51,15.45,43,13.03,12,3.64,8,2.42,12,3.64,34,10.3,15045
15,46,228,25,10.96,29,12.72,8,3.51,5,2.19,7,3.07,30,13.16,34,14.91,47,20.61,4,1.75,5,2.19,22,9.65,12,5.26,15046
15,47,272,19,6.99,44,16.18,6,2.21,5,1.84,7,2.57,44,16.18,43,15.81,64,23.53,9,3.31,2,0.74,15,5.51,14,5.15,15047
15,48,206,25,12.14,31,15.05,9,4.37,4,1.94,7,3.4,29,14.08,25,12.14,39,18.93,9,4.37,0,0.0,14,6.8,14,6.8,15048
16,1,164,43,26.22,7,4.27,13,7.93,19,11.59,10,6.1,16,9.76,5,3.05,13,7.93,14,8.54,9,5.49,5,3.05,10,6.1,16001
16,2,98,14,14.29,15,15.31,1,1.02,4,4.08,1,1.02,16,16.33,11,11.22,15,15.31,5,5.1,4,4.08,5,5.1,7,7.14,16002
16,3,237,22,9.28,24,10.13,5,2.11,7,2.95,2,0.84,34,14.35,19,8.02,62,26.16,26,10.97,1,0.42,19,8.02,16,6.75,16003
16,4,33,3,9.09,6,18.18,0,0.0,1,3.03,2,6.06,2,6.06,5,15.15,5,15.15,1,3.03,2,6.06,4,12.12,2,6.06,16004
16,5,231,25,10.82,49,21.21,5,2.16,3,1.3,8,3.46,24,10.39,18,7.79,50,21.65,12,5.19,3,1.3,18,7.79,16,6.93,16005
16,6,195,20,10.26,26,13.33,4,2.05,6,3.08,3,1.54,23,11.79,12,6.15,52,26.67,10,5.13,5,2.56,18,9.23,16,8.21,16006
16,7,188,21,11.17,30,15.96,6,3.19,3,1.6,3,1.6,28,14.89,16,8.51,31,16.49,11,5.85,1,0.53,18,9.57,20,10.64,16007
16,8,222,32,14.41,24,10.81,8,3.6,5,2.25,6,2.7,39,17.57,10,4.5,42,18.92,26,11.71,4,1.8,15,6.76,11,4.95,16008
16,9,367,48,13.08,63,17.17,8,2.18,7,1.91,8,2.18,34,9.26,34,9.26,72,19.62,25,6.81,11,3.0,31,8.45,26,7.08,16009
16,10,227,24,10.57,29,12.78,8,3.52,9,3.96,4,1.76,33,14.54,17,7.49,55,24.23,15,6.61,1,0.44,15,6.61,17,7.49,16010
16,11,234,41,17.52,34,14.53,5,2.14,7,2.99,10,4.27,26,11.11,19,8.12,33,14.1,13,5.56,6,2.56,19,8.12,21,8.97,16011
16,12,140,13,9.29,21,15.0,3,2.14,2,1.43,4,2.86,26,18.57,4,2.86,37,26.43,15,10.71,2,1.43,6,4.29,7,5.0,16012
16,13,151,34,22.52,13,8.61,8,5.3,6,3.97,6,3.97,16,10.6,9,5.96,13,8.61,14,9.27,5,3.31,10,6.62,17,11.26,16013
16,14,196,22,11.22,29,14.8,7,3.57,5,2.55,5,2.55,36,18.37,9,4.59,38,19.39,18,9.18,4,2.04,15,7.65,8,4.08,16014
16,15,221,29,13.12,33,14.93,5,2.26,5,2.26,9,4.07,21,9.5,20,9.05,45,20.36,16,7.24,6,2.71,17,7.69,15,6.79,16015
16,16,83,12,14.46,11,13.25,0,0.0,2,2.41,3,3.61,8,9.64,4,4.82,19,22.89,4,4.82,3,3.61,11,13.25,6,7.23,16016
16,17,75,5,6.67,9,12.0,0,0.0,4,5.33,0,0.0,9,12.0,6,8.0,18,24.0,4,5.33,2,2.67,13,17.33,5,6.67,16017
16,18,128,15,11.72,20,15.63,4,3.13,2,1.56,3,2.34,18,14.06,9,7.03,30,23.44,5,3.91,2,1.56,11,8.59,9,7.03,16018
16,19,188,17,9.04,34,18.09,6,3.19,8,4.26,5,2.66,23,12.23,16,8.51,32,17.02,6,3.19,5,2.66,18,9.57,18,9.57,16019
16,20,227,29,12.78,32,14.1,7,3.08,7,3.08,4,1.76,24,10.57,17,7.49,50,22.03,20,8.81,4,1.76,19,8.37,14,6.17,16020
16,21,188,37,19.68,9,4.79,14,7.45,13,6.91,16,8.51,26,13.83,10,5.32,22,11.7,18,9.57,4,2.13,4,2.13,15,7.98,16021
16,22,204,12,5.88,27,13.24,1,0.49,5,2.45,3,1.47,30,14.71,18,8.82,47,23.04,22,10.78,4,1.96,18,8.82,17,8.33,16022
16,23,221,52,23.53,17,7.69,6,2.71,9,4.07,5,2.26,31,14.03,13,5.88,22,9.95,28,12.67,5,2.26,12,5.43,21,9.5,16023
16,24,139,22,15.83,24,17.27,5,3.6,4,2.88,2,1.44,15,10.79,17,12.23,23,16.55,5,3.6,8,5.76,7,5.04,7,5.04,16024
16,25,133,11,8.27,8,6.02,6,4.51,1,0.75,2,1.5,31,23.31,4,3.01,36,27.07,23,17.29,0,0.0,5,3.76,6,4.51,16025
16,26,263,19,7.22,34,12.93,6,2.28,4,1.52,5,1.9,41,15.59,23,8.75,64,24.33,36,13.69,2,0.76,12,4.56,17,6.46,16026
16,27,171,26,15.2,25,14.62,9,5.26,3,1.75,10,5.85,19,11.11,13,7.6,32,18.71,11,6.43,2,1.17,12,7.02,9,5.26,16027
16,28,261,21,8.05,35,13.41,6,2.3,4,1.53,8,3.07,38,14.56,12,4.6,63,24.14,31,11.88,9,3.45,21,8.05,13,4.98,16028
16,29,192,24,12.5,31,16.15,5,2.6,3,1.56,1,0.52,28,14.58,14,7.29,45,23.44,12,6.25,4,2.08,11,5.73,14,7.29,16029
16,30,328,34,10.37,41,12.5,5,1.52,10,3.05,3,0.91,50,15.24,26,7.93,69,21.04,28,8.54,9,2.74,29,8.84,24,7.32,16030
16,31,217,30,13.82,34,15.67,10,4.61,5,2.3,2,0.92,24,11.06,14,6.45,43,19.82,18,8.29,4,1.84,19,8.76,14,6.45,16031
16,32,73,14,19.18,7,9.59,4,5.48,3,4.11,3,4.11,11,15.07,2,2.74,13,17.81,7,9.59,1,1.37,2,2.74,6,8.22,16032
16,33,164,23,14.02,24,14.63,5,3.05,6,3.66,3,1.83,16,9.76,17,10.37,27,16.46,12,7.32,3,1.83,15,9.15,13,7.93,16033
16,34,186,20,10.75,33,17.74,3,1.61,3,1.61,7,3.76,23,12.37,17,9.14,40,21.51,13,6.99,7,3.76,8,4.3,12,6.45,16034
16,35,144,9,6.25,11,7.64,5,3.47,2,1.39,1,0.69,37,25.69,7,4.86,31,21.53,19,13.19,1,0.69,11,7.64,10,6.94,16035
16,36,262,28,10.69,32,12.21,7,2.67,3,1.15,5,1.91,47,17.94,13,4.96,61,23.28,33,12.6,6,2.29,12,4.58,15,5.73,16036
16,37,97,12,12.37,14,14.43,4,4.12,4,4.12,2,2.06,12,12.37,12,12.37,20,20.62,2,2.06,2,2.06,7,7.22,6,6.19,16037
16,38,317,41,12.93,45,14.2,6,1.89,8,2.52,7,2.21,44,13.88,25,7.89,71,22.4,13,4.1,8,2.52,28,8.83,21,6.62,16038
16,39,176,19,10.8,30,17.05,5,2.84,10,5.68,6,3.41,18,10.23,15,8.52,35,19.89,7,3.98,4,2.27,16,9.09,11,6.25,16039
16,40,326,38,11.66,35,10.74,7,2.15,11,3.37,12,3.68,43,13.19,30,9.2,68,20.86,19,5.83,5,1.53,29,8.9,29,8.9,16040
16,41,141,26,18.44,9,6.38,11,7.8,6,4.26,11,7.8,20,14.18,6,4.26,19,13.48,17,12.06,2,1.42,6,4.26,8,5.67,16041
16,42,312,84,26.92,24,7.69,19,6.09,26,8.33,18,5.77,28,8.97,15,4.81,27,8.65,15,4.81,16,5.13,15,4.81,25,8.01,16042
17,1,158,17,10.76,28,17.72,2,1.27,3,1.9,7,4.43,18,11.39,16,10.13,31,19.62,6,3.8,3,1.9,18,11.39,9,5.7,17001
17,2,369,34,9.21,36,9.76,4,1.08,6,1.63,7,1.9,76,20.6,69,18.7,92,24.93,4,1.08,8,2.17,16,4.34,17,4.61,17002
17,3,331,12,3.63,28,8.46,4,1.21,4,1.21,3,0.91,78,23.56,76,22.96,89,26.89,7,2.11,3,0.91,13,3.93,14,4.23,17003
17,4,531,32,6.03,47,8.85,12,2.26,7,1.32,5,0.94,119,22.41,115,21.66,130,24.48,13,2.45,6,1.13,26,4.9,19,3.58,17004
17,5,331,39,11.78,46,13.9,8,2.42,13,3.93,13,3.93,39,11.78,35,10.57,65,19.64,12,3.63,6,1.81,29,8.76,26,7.85,17005
17,6,315,25,7.94,28,8.89,5,1.59,3,0.95,6,1.9,70,22.22,70,22.22,85,26.98,3,0.95,4,1.27,12,3.81,4,1.27,17006
17,7,412,29,7.04,41,9.95,11,2.67,6,1.46,4,0.97,82,19.9,73,17.72,103,25.0,13,3.16,4,0.97,19,4.61,27,6.55,17007
17,8,214,15,7.01,22,10.28,2,0.93,1,0.47,6,2.8,45,21.03,37,17.29,57,26.64,6,2.8,5,2.34,10,4.67,8,3.74,17008
17,9,267,22,8.24,32,11.99,7,2.62,6,2.25,11,4.12,34,12.73,41,15.36,60,22.47,5,1.87,6,2.25,25,9.36,18,6.74,17009
17,10,408,37,9.07,63,15.44,5,1.23,7,1.72,10,2.45,62,15.2,68,16.67,99,24.26,11,2.7,3,0.74,22,5.39,21,5.15,17010
17,11,303,29,9.57,40,13.2,13,4.29,3,0.99,9,2.97,41,13.53,50,16.5,65,21.45,12,3.96,4,1.32,24,7.92,13,4.29,17011
17,12,390,20,5.13,34,8.72,3,0.77,7,1.79,4,1.03,88,22.56,82,21.03,103,26.41,12,3.08,1,0.26,19,4.87,17,4.36,17012
17,13,285,19,6.67,28,9.82,6,2.11,4,1.4,6,2.11,49,17.19,49,17.19,68,23.86,10,3.51,8,2.81,25,8.77,13,4.56,17013
17,14,285,15,5.26,32,11.23,2,0.7,5,1.75,10,3.51,60,21.05,48,16.84,63,22.11,8,2.81,3,1.05,21,7.37,18,6.32,17014
