ward,precinct,total,NANCY A. DONAHOE,NANCY A. DONAHOE Percent,LAWRENCE A. SCORDINO,LAWRENCE A. SCORDINO Percent,ROBERT RONALD TEPPER,ROBERT RONALD TEPPER Percent,"P. SCOTT NEVILLE, JR.","P. SCOTT NEVILLE, JR. Percent",DEBORAH JEAN GUBIN,DEBORAH JEAN GUBIN Percent,JOHN JOSEPH DOWNEY,JOHN JOSEPH DOWNEY Percent,precinct_id
32,13,56,18,32.14,3,5.36,8,14.29,9,16.07,15,26.79,3,5.36,32013
32,14,46,18,39.13,3,6.52,5,10.87,4,8.7,8,17.39,8,17.39,32014
32,15,54,22,40.74,6,11.11,3,5.56,4,7.41,13,24.07,6,11.11,32015
32,16,77,23,29.87,5,6.49,8,10.39,17,22.08,16,20.78,8,10.39,32016
32,17,64,28,43.75,4,6.25,1,1.56,14,21.88,8,12.5,9,14.06,32017
32,18,56,20,35.71,4,7.14,5,8.93,9,16.07,15,26.79,3,5.36,32018
32,19,146,55,37.67,9,6.16,9,6.16,19,13.01,31,21.23,23,15.75,32019
32,20,52,18,34.62,5,9.62,2,3.85,10,19.23,10,19.23,7,13.46,32020
32,21,83,33,39.76,8,9.64,5,6.02,10,12.05,13,15.66,14,16.87,32021
32,22,73,26,35.62,2,2.74,8,10.96,9,12.33,21,28.77,7,9.59,32022
32,23,69,17,24.64,4,5.8,4,5.8,13,18.84,23,33.33,8,11.59,32023
32,24,71,26,36.62,6,8.45,5,7.04,13,18.31,11,15.49,10,14.08,32024
32,25,72,28,38.89,6,8.33,4,5.56,7,9.72,15,20.83,12,16.67,32025
32,26,96,32,33.33,10,10.42,5,5.21,17,17.71,19,19.79,13,13.54,32026
32,27,47,11,23.4,6,12.77,2,4.26,13,27.66,8,17.02,7,14.89,32027
32,28,45,17,37.78,2,4.44,5,11.11,8,17.78,8,17.78,5,11.11,32028
32,29,87,32,36.78,4,4.6,11,12.64,21,24.14,10,11.49,9,10.34,32029
32,30,78,34,43.59,5,6.41,3,3.85,4,5.13,18,23.08,14,17.95,32030
32,31,68,23,33.82,6,8.82,5,7.35,10,14.71,17,25.0,7,10.29,32031
32,32,60,15,25.0,6,10.0,5,8.33,13,21.67,14,23.33,7,11.67,32032
32,33,81,29,35.8,6,7.41,11,13.58,14,17.28,12,14.81,9,11.11,32033
32,34,85,25,29.41,7,8.24,8,9.41,13,15.29,20,23.53,12,14.12,32034
32,35,114,45,39.47,5,4.39,9,7.89,14,12.28,28,24.56,13,11.4,32035
32,36,111,24,21.62,8,7.21,13,11.71,25,22.52,26,23.42,15,13.51,32036
32,37,62,22,35.48,6,9.68,3,4.84,9,14.52,12,19.35,10,16.13,32037
32,38,99,39,39.39,10,10.1,5,5.05,9,9.09,26,26.26,10,10.1,32038
32,39,71,23,32.39,5,7.04,10,14.08,10,14.08,16,22.54,7,9.86,32039
32,40,59,19,32.2,3,5.08,7,11.86,19,32.2,10,16.95,1,1.69,32040
32,41,85,26,30.59,8,9.41,5,5.88,17,20.0,22,25.88,7,8.24,32041
32,42,113,52,46.02,7,6.19,7,6.19,14,12.39,20,17.7,13,11.5,32042
32,43,56,19,33.93,8,14.29,7,12.5,3,5.36,15,26.79,4,7.14,32043
32,44,69,23,33.33,5,7.25,7,10.14,8,11.59,17,24.64,9,13.04,32044
32,45,104,38,36.54,8,7.69,9,8.65,17,16.35,17,16.35,15,14.42,32045
32,46,12,6,50.0,2,16.67,1,8.33,1,8.33,1,8.33,1,8.33,32046
32,47,50,14,28.0,3,6.0,5,10.0,16,32.0,6,12.0,6,12.0,32047
32,48,63,29,46.03,4,6.35,9,14.29,7,11.11,10,15.87,4,6.35,32048
33,1,119,27,22.69,13,10.92,7,5.88,41,34.45,11,9.24,20,16.81,33001
33,2,205,45,21.95,12,5.85,17,8.29,97,47.32,15,7.32,19,9.27,33002
33,3,88,28,31.82,3,3.41,8,9.09,27,30.68,11,12.5,11,12.5,33003
33,4,164,38,23.17,7,4.27,7,4.27,78,47.56,13,7.93,21,12.8,33004
33,5,69,34,49.28,5,7.25,5,7.25,8,11.59,7,10.14,10,14.49,33005
33,6,132,28,21.21,10,7.58,7,5.3,48,36.36,18,13.64,21,15.91,33006
33,7,179,51,28.49,12,6.7,6,3.35,37,20.67,55,30.73,18,10.06,33007
33,8,112,27,24.11,11,9.82,9,8.04,26,23.21,21,18.75,18,16.07,33008
33,9,115,30,26.09,7,6.09,7,6.09,28,24.35,29,25.22,14,12.17,33009
33,10,142,30,21.13,3,2.11,4,2.82,67,47.18,22,15.49,16,11.27,33010
33,11,115,31,26.96,8,6.96,9,7.83,28,24.35,25,21.74,14,12.17,33011
33,12,138,44,31.88,12,8.7,7,5.07,43,31.16,15,10.87,17,12.32,33012
33,13,159,40,25.16,13,8.18,3,1.89,66,41.51,21,13.21,16,10.06,33013
33,14,93,19,20.43,4,4.3,7,7.53,43,46.24,11,11.83,9,9.68,33014
33,15,23,11,47.83,1,4.35,1,4.35,5,21.74,2,8.7,3,13.04,33015
33,16,123,42,34.15,11,8.94,7,5.69,39,31.71,11,8.94,13,10.57,33016
33,17,121,40,33.06,7,5.79,9,7.44,34,28.1,14,11.57,17,14.05,33017
33,18,59,18,30.51,0,0.0,5,8.47,18,30.51,10,16.95,8,13.56,33018
33,19,97,23,23.71,8,8.25,5,5.15,44,45.36,8,8.25,9,9.28,33019
33,20,107,38,35.51,7,6.54,6,5.61,20,18.69,17,15.89,19,17.76,33020
33,21,100,41,41.0,12,12.0,7,7.0,18,18.0,5,5.0,17,17.0,33021
33,22,238,43,18.07,7,2.94,12,5.04,136,57.14,22,9.24,18,7.56,33022
33,23,179,51,28.49,11,6.15,10,5.59,80,44.69,16,8.94,11,6.15,33023
33,24,133,40,30.08,4,3.01,4,3.01,39,29.32,34,25.56,12,9.02,33024
33,25,193,20,10.36,1,0.52,2,1.04,160,82.9,5,2.59,5,2.59,33025
33,26,99,33,33.33,14,14.14,9,9.09,22,22.22,14,14.14,7,7.07,33026
33,27,238,35,14.71,13,5.46,7,2.94,158,66.39,12,5.04,13,5.46,33027
33,28,101,21,20.79,7,6.93,1,0.99,31,30.69,28,27.72,13,12.87,33028
33,29,137,48,35.04,11,8.03,7,5.11,26,18.98,24,17.52,21,15.33,33029
33,30,121,40,33.06,7,5.79,6,4.96,40,33.06,14,11.57,14,11.57,33030
33,31,119,29,24.37,9,7.56,8,6.72,46,38.66,18,15.13,9,7.56,33031
33,32,25,8,32.0,3,12.0,0,0.0,5,20.0,6,24.0,3,12.0,33032
33,33,102,40,39.22,8,7.84,5,4.9,19,18.63,17,16.67,13,12.75,33033
33,34,119,44,36.97,7,5.88,6,5.04,41,34.45,10,8.4,11,9.24,33034
33,35,146,43,29.45,10,6.85,6,4.11,58,39.73,12,8.22,17,11.64,33035
33,36,167,40,23.95,14,8.38,6,3.59,85,50.9,16,9.58,6,3.59,33036
33,37,87,33,37.93,4,4.6,10,11.49,14,16.09,14,16.09,12,13.79,33037
33,38,43,19,44.19,2,4.65,1,2.33,9,20.93,2,4.65,10,23.26,33038
34,1,202,33,16.34,7,3.47,13,6.44,98,48.51,33,16.34,18,8.91,34001
34,2,175,16,9.14,5,2.86,5,2.86,126,72.0,17,9.71,6,3.43,34002
34,3,101,33,32.67,4,3.96,8,7.92,29,28.71,16,15.84,11,10.89,34003
34,4,134,16,11.94,5,3.73,7,5.22,76,56.72,17,12.69,13,9.7,34004
34,5,62,19,30.65,3,4.84,3,4.84,22,35.48,10,16.13,5,8.06,34005
34,6,134,17,12.69,3,2.24,14,10.45,56,41.79,29,21.64,15,11.19,34006
34,7,199,18,9.05,5,2.51,8,4.02,132,66.33,20,10.05,16,8.04,34007
34,8,153,34,22.22,5,3.27,20,13.07,58,37.91,21,13.73,15,9.8,34008
34,9,99,23,23.23,6,6.06,4,4.04,36,36.36,19,19.19,11,11.11,34009
34,10,194,29,14.95,6,3.09,10,5.15,120,61.86,14,7.22,15,7.73,34010
34,11,94,20,21.28,5,5.32,7,7.45,30,31.91,21,22.34,11,11.7,34011
34,12,150,32,21.33,2,1.33,15,10.0,63,42.0,21,14.0,17,11.33,34012
34,13,72,12,16.67,4,5.56,3,4.17,31,43.06,13,18.06,9,12.5,34013
34,14,79,26,32.91,0,0.0,4,5.06,27,34.18,15,18.99,7,8.86,34014
34,15,76,10,13.16,2,2.63,5,6.58,44,57.89,7,9.21,8,10.53,34015
34,16,96,25,26.04,5,5.21,8,8.33,29,30.21,17,17.71,12,12.5,34016
34,17,133,28,21.05,8,6.02,8,6.02,52,39.1,26,19.55,11,8.27,34017
34,18,99,20,20.2,6,6.06,5,5.05,46,46.46,14,14.14,8,8.08,34018
34,19,123,22,17.89,5,4.07,4,3.25,70,56.91,8,6.5,14,11.38,34019
34,20,173,24,13.87,2,1.16,5,2.89,115,66.47,16,9.25,11,6.36,34020
34,21,176,34,19.32,1,0.57,12,6.82,95,53.98,21,11.93,13,7.39,34021
34,22,193,27,13.99,2,1.04,7,3.63,124,64.25,16,8.29,17,8.81,34022
34,23,100,14,14.0,0,0.0,7,7.0,51,51.0,14,14.0,14,14.0,34023
34,24,129,25,19.38,3,2.33,11,8.53,59,45.74,16,12.4,15,11.63,34024
34,25,99,26,26.26,6,6.06,7,7.07,34,34.34,15,15.15,11,11.11,34025
34,26,100,17,17.0,2,2.0,14,14.0,51,51.0,10,10.0,6,6.0,34026
34,27,98,15,15.31,4,4.08,4,4.08,59,60.2,9,9.18,7,7.14,34027
34,28,71,13,18.31,2,2.82,2,2.82,43,60.56,8,11.27,3,4.23,34028
34,29,151,18,11.92,4,2.65,5,3.31,88,58.28,21,13.91,15,9.93,34029
34,30,190,26,13.68,3,1.58,13,6.84,105,55.26,22,11.58,21,11.05,34030
34,31,92,19,20.65,2,2.17,10,10.87,33,35.87,14,15.22,14,15.22,34031
34,32,154,26,16.88,2,1.3,10,6.49,85,55.19,17,11.04,14,9.09,34032
34,33,116,15,12.93,2,1.72,12,10.34,59,50.86,16,13.79,12,10.34,34033
34,34,151,33,21.85,0,0.0,12,7.95,65,43.05,21,13.91,20,13.25,34034
34,35,164,29,17.68,3,1.83,12,7.32,85,51.83,21,12.8,14,8.54,34035
34,36,166,27,16.27,3,1.81,5,3.01,96,57.83,17,10.24,18,10.84,34036
34,37,74,12,16.22,1,1.35,3,4.05,39,52.7,12,16.22,7,9.46,34037
34,38,100,18,18.0,5,5.0,5,5.0,61,61.0,9,9.0,2,2.0,34038
34,39,93,27,29.03,3,3.23,6,6.45,37,39.78,8,8.6,12,12.9,34039
34,40,148,38,25.68,5,3.38,15,10.14,38,25.68,29,19.59,23,15.54,34040
34,41,115,21,18.26,3,2.61,10,8.7,45,39.13,19,16.52,17,14.78,34041
34,42,178,34,19.1,5,2.81,7,3.93,91,51.12,22,12.36,19,10.67,34042
34,43,154,18,11.69,5,3.25,8,5.19,93,60.39,14,9.09,16,10.39,34043
34,44,184,17,9.24,1,0.54,9,4.89,136,73.91,16,8.7,5,2.72,34044
34,45,151,28,18.54,1,0.66,13,8.61,78,51.66,13,8.61,18,11.92,34045
34,46,113,27,23.89,0,0.0,4,3.54,56,49.56,13,11.5,13,11.5,34046
34,47,74,10,13.51,3,4.05,2,2.7,45,60.81,9,12.16,5,6.76,34047
34,48,169,20,11.83,3,1.78,9,5.33,99,58.58,25,14.79,13,7.69,34048
34,49,181,32,17.68,3,1.66,9,4.97,95,52.49,22,12.15,20,11.05,34049
34,50,115,31,26.96,3,2.61,6,5.22,47,40.87,18,15.65,10,8.7,34050
34,51,175,44,25.14,6,3.43,17,9.71,72,41.14,21,12.0,15,8.57,34051
34,52,94,14,14.89,5,5.32,6,6.38,46,48.94,12,12.77,11,11.7,34052
34,53,85,13,15.29,1,1.18,6,7.06,47,55.29,11,12.94,7,8.24,34053
34,54,108,23,21.3,4,3.7,13,12.04,44,40.74,12,11.11,12,11.11,34054
34,55,114,18,15.79,3,2.63,14,12.28,48,42.11,19,16.67,12,10.53,34055
34,56,97,23,23.71,1,1.03,4,4.12,46,47.42,17,17.53,6,6.19,34056
34,57,58,17,29.31,2,3.45,7,12.07,16,27.59,10,17.24,6,10.34,34057
34,58,104,8,7.69,2,1.92,5,4.81,69,66.35,10,9.62,10,9.62,34058
34,59,122,25,20.49,1,0.82,7,5.74,65,53.28,12,9.84,12,9.84,34059
34,60,109,20,18.35,3,2.75,14,12.84,35,32.11,25,22.94,12,11.01,34060
34,61,118,20,16.95,4,3.39,5,4.24,55,46.61,24,20.34,10,8.47,34061
35,1,82,30,36.59,6,7.32,7,8.54,16,19.51,16,19.51,7,8.54,35001
35,2,92,37,40.22,8,8.7,9,9.78,14,15.22,10,10.87,14,15.22,35002
35,3,66,25,37.88,3,4.55,6,9.09,10,15.15,11,16.67,11,16.67,35003
35,4,48,12,25.0,5,10.42,3,6.25,8,16.67,13,27.08,7,14.58,35004
35,5,92,33,35.87,10,10.87,6,6.52,17,18.48,12,13.04,14,15.22,35005
35,6,125,55,44.0,13,10.4,10,8.0,12,9.6,19,15.2,16,12.8,35006
35,7,114,51,44.74,4,3.51,6,5.26,26,22.81,18,15.79,9,7.89,35007
35,8,33,13,39.39,4,12.12,3,9.09,6,18.18,5,15.15,2,6.06,35008
35,9,127,55,43.31,11,8.66,8,6.3,24,18.9,14,11.02,15,11.81,35009
35,10,111,37,33.33,10,9.01,12,10.81,25,22.52,10,9.01,17,15.32,35010
35,11,68,24,35.29,9,13.24,8,11.76,6,8.82,11,16.18,10,14.71,35011
35,12,106,35,33.02,5,4.72,6,5.66,16,15.09,33,31.13,11,10.38,35012
35,13,125,41,32.8,12,9.6,8,6.4,30,24.0,22,17.6,12,9.6,35013
35,14,94,42,44.68,9,9.57,4,4.26,12,12.77,13,13.83,14,14.89,35014
35,15,113,41,36.28,11,9.73,7,6.19,18,15.93,15,13.27,21,18.58,35015
35,16,106,39,36.79,5,4.72,8,7.55,20,18.87,13,12.26,21,19.81,35016
35,17,85,19,22.35,13,15.29,6,7.06,17,20.0,11,12.94,19,22.35,35017
35,18,106,40,37.74,12,11.32,6,5.66,15,14.15,18,16.98,15,14.15,35018
35,19,123,52,42.28,9,7.32,12,9.76,22,17.89,17,13.82,11,8.94,35019
35,20,58,25,43.1,7,12.07,6,10.34,11,18.97,3,5.17,6,10.34,35020
35,21,122,36,29.51,13,10.66,10,8.2,15,12.3,16,13.11,32,26.23,35021
35,22,51,23,45.1,2,3.92,6,11.76,7,13.73,7,13.73,6,11.76,35022
35,23,79,32,40.51,3,3.8,8,10.13,6,7.59,9,11.39,21,26.58,35023
35,24,89,39,43.82,11,12.36,8,8.99,6,6.74,10,11.24,15,16.85,35024
35,25,69,20,28.99,3,4.35,6,8.7,9,13.04,20,28.99,11,15.94,35025
35,26,66,22,33.33,4,6.06,11,16.67,7,10.61,13,19.7,9,13.64,35026
35,27,169,55,32.54,16,9.47,8,4.73,35,20.71,38,22.49,17,10.06,35027
35,28,71,22,30.99,8,11.27,10,14.08,13,18.31,13,18.31,5,7.04,35028
35,29,105,34,32.38,9,8.57,12,11.43,13,12.38,10,9.52,27,25.71,35029
35,30,192,66,34.38,16,8.33,16,8.33,34,17.71,35,18.23,25,13.02,35030
35,31,145,61,42.07,14,9.66,7,4.83,24,16.55,25,17.24,14,9.66,35031
35,32,65,23,35.38,9,13.85,7,10.77,10,15.38,9,13.85,7,10.77,35032
35,33,70,22,31.43,8,11.43,6,8.57,17,24.29,7,10.0,10,14.29,35033
35,34,101,40,39.6,3,2.97,14,13.86,24,23.76,14,13.86,6,5.94,35034
35,35,70,21,30.0,8,11.43,6,8.57,7,10.0,13,18.57,15,21.43,35035
36,1,110,25,22.73,9,8.18,5,4.55,48,43.64,11,10.0,12,10.91,36001
36,2,72,15,20.83,11,15.28,1,1.39,21,29.17,15,20.83,9,12.5,36002
36,3,137,25,18.25,7,5.11,3,2.19,81,59.12,12,8.76,9,6.57,36003
36,4,38,12,31.58,1,2.63,2,5.26,9,23.68,8,21.05,6,15.79,36004
36,5,92,23,25.0,30,32.61,4,4.35,19,20.65,9,9.78,7,7.61,36005
36,6,81,25,30.86,11,13.58,5,6.17,26,32.1,8,9.88,6,7.41,36006
36,7,106,28,26.42,12,11.32,4,3.77,36,33.96,12,11.32,14,13.21,36007
36,8,148,36,24.32,28,18.92,7,4.73,39,26.35,15,10.14,23,15.54,36008
36,9,142,32,22.54,19,13.38,8,5.63,47,33.1,9,6.34,27,19.01,36009
36,10,89,29,32.58,14,15.73,3,3.37,28,31.46,7,7.87,8,8.99,36010
36,11,161,30,18.63,20,12.42,8,4.97,63,39.13,22,13.66,18,11.18,36011
36,12,107,43,40.19,14,13.08,6,5.61,27,25.23,6,5.61,11,10.28,36012
36,13,260,25,9.62,8,3.08,4,1.54,202,77.69,13,5.0,8,3.08,36013
36,14,181,38,20.99,14,7.73,10,5.52,89,49.17,13,7.18,17,9.39,36014
36,15,115,26,22.61,8,6.96,5,4.35,62,53.91,8,6.96,6,5.22,36015
36,16,120,26,21.67,25,20.83,5,4.17,43,35.83,11,9.17,10,8.33,36016
36,17,100,18,18.0,27,27.0,3,3.0,28,28.0,9,9.0,15,15.0,36017
36,18,122,30,24.59,38,31.15,4,3.28,25,20.49,15,12.3,10,8.2,36018
36,19,217,22,10.14,18,8.29,5,2.3,146,67.28,10,4.61,16,7.37,36019
36,20,139,25,17.99,23,16.55,5,3.6,54,38.85,9,6.47,23,16.55,36020
36,21,123,28,22.76,16,13.01,5,4.07,45,36.59,17,13.82,12,9.76,36021
36,22,183,35,19.13,41,22.4,5,2.73,56,30.6,28,15.3,18,9.84,36022
36,23,62,18,29.03,7,11.29,1,1.61,28,45.16,3,4.84,5,8.06,36023
36,24,109,21,19.27,2,1.83,8,7.34,50,45.87,20,18.35,8,7.34,36024
36,25,104,25,24.04,13,12.5,5,4.81,36,34.62,11,10.58,14,13.46,36025
36,26,199,30,15.08,2,1.01,8,4.02,122,61.31,23,11.56,14,7.04,36026
36,27,106,30,28.3,10,9.43,2,1.89,23,21.7,16,15.09,25,23.58,36027
36,28,89,28,31.46,9,10.11,1,1.12,34,38.2,9,10.11,8,8.99,36028
36,29,128,33,25.78,16,12.5,1,0.78,56,43.75,12,9.38,10,7.81,36029
36,30,159,43,27.04,29,18.24,6,3.77,45,28.3,11,6.92,25,15.72,36030
36,31,129,37,28.68,18,13.95,7,5.43,36,27.91,12,9.3,19,14.73,36031
36,32,117,36,30.77,12,10.26,4,3.42,39,33.33,8,6.84,18,15.38,36032
36,33,108,24,22.22,20,18.52,2,1.85,26,24.07,23,21.3,13,12.04,36033
36,34,82,19,23.17,9,10.98,2,2.44,24,29.27,14,17.07,14,17.07,36034
36,35,136,23,16.91,18,13.24,5,3.68,49,36.03,20,14.71,21,15.44,36035
36,36,142,28,19.72,15,10.56,6,4.23,63,44.37,8,5.63,22,15.49,36036
36,37,90,31,34.44,17,18.89,4,4.44,15,16.67,4,4.44,19,21.11,36037
36,38,76,21,27.63,14,18.42,5,6.58,14,18.42,11,14.47,11,14.47,36038
36,39,103,26,25.24,24,23.3,3,2.91,31,30.1,8,7.77,11,10.68,36039
36,40,109,33,30.28,21,19.27,7,6.42,29,26.61,12,11.01,7,6.42,36040
36,41,78,19,24.36,11,14.1,2,2.56,29,37.18,6,7.69,11,14.1,36041
36,42,92,31,33.7,9,9.78,3,3.26,20,21.74,11,11.96,18,19.57,36042
36,43,190,23,12.11,2,1.05,9,4.74,131,68.95,13,6.84,12,6.32,36043
36,44,121,23,19.01,28,23.14,3,2.48,33,27.27,23,19.01,11,9.09,36044
36,45,93,23,24.73,19,20.43,7,7.53,27,29.03,10,10.75,7,7.53,36045
36,46,94,38,40.43,22,23.4,6,6.38,6,6.38,9,9.57,13,13.83,36046
36,47,105,25,23.81,13,12.38,4,3.81,35,33.33,15,14.29,13,12.38,36047
36,48,118,25,21.19,22,18.64,6,5.08,39,33.05,9,7.63,17,14.41,36048
36,49,105,33,31.43,12,11.43,7,6.67,26,24.76,10,9.52,17,16.19,36049
36,50,133,38,28.57,24,18.05,8,6.02,19,14.29,20,15.04,24,18.05,36050
36,51,155,31,20.0,14,9.03,5,3.23,78,50.32,13,8.39,14,9.03,36051
36,52,99,33,33.33,13,13.13,7,7.07,25,25.25,12,12.12,9,9.09,36052
36,53,127,30,23.62,15,11.81,11,8.66,43,33.86,14,11.02,14,11.02,36053
36,54,155,31,20.0,12,7.74,6,3.87,76,49.03,20,12.9,10,6.45,36054
36,55,147,23,15.65,28,19.05,4,2.72,58,39.46,19,12.93,15,10.2,36055
36,56,105,29,27.62,19,18.1,3,2.86,27,25.71,12,11.43,15,14.29,36056
37,1,103,25,24.27,3,2.91,4,3.88,39,37.86,17,16.5,15,14.56,37001
37,2,44,14,31.82,1,2.27,4,9.09,10,22.73,8,18.18,7,15.91,37002
37,3,50,15,30.0,3,6.0,4,8.0,17,34.0,4,8.0,7,14.0,37003
37,4,82,26,31.71,2,2.44,10,12.2,23,28.05,11,13.41,10,12.2,37004
37,5,103,30,29.13,8,7.77,7,6.8,35,33.98,15,14.56,8,7.77,37005
37,6,180,36,20.0,4,2.22,11,6.11,83,46.11,23,12.78,23,12.78,37006
37,7,131,22,16.79,4,3.05,9,6.87,69,52.67,16,12.21,11,8.4,37007
37,8,113,22,19.47,3,2.65,6,5.31,49,43.36,18,15.93,15,13.27,37008
37,9,89,22,24.72,3,3.37,12,13.48,27,30.34,16,17.98,9,10.11,37009
37,10,139,24,17.27,0,0.0,5,3.6,78,56.12,22,15.83,10,7.19,37010
37,11,24,1,4.17,2,8.33,2,8.33,6,25.0,5,20.83,8,33.33,37011
37,12,120,26,21.67,1,0.83,5,4.17,58,48.33,22,18.33,8,6.67,37012
37,13,121,23,19.01,6,4.96,13,10.74,45,37.19,25,20.66,9,7.44,37013
37,14,87,11,12.64,3,3.45,1,1.15,44,50.57,13,14.94,15,17.24,37014
37,15,170,36,21.18,5,2.94,14,8.24,65,38.24,29,17.06,21,12.35,37015
37,16,196,31,15.82,2,1.02,13,6.63,97,49.49,29,14.8,24,12.24,37016
37,17,95,21,22.11,3,3.16,9,9.47,36,37.89,9,9.47,17,17.89,37017
37,18,145,26,17.93,3,2.07,15,10.34,60,41.38,26,17.93,15,10.34,37018
37,19,107,23,21.5,5,4.67,1,0.93,47,43.93,16,14.95,15,14.02,37019
37,20,149,44,29.53,7,4.7,15,10.07,37,24.83,29,19.46,17,11.41,37020
37,21,154,43,27.92,7,4.55,10,6.49,52,33.77,19,12.34,23,14.94,37021
37,22,92,24,26.09,8,8.7,4,4.35,28,30.43,17,18.48,11,11.96,37022
37,23,125,38,30.4,5,4.0,10,8.0,40,32.0,16,12.8,16,12.8,37023
37,24,90,15,16.67,3,3.33,6,6.67,32,35.56,23,25.56,11,12.22,37024
37,25,129,32,24.81,3,2.33,7,5.43,42,32.56,29,22.48,16,12.4,37025
37,26,82,20,24.39,5,6.1,8,9.76,27,32.93,6,7.32,16,19.51,37026
37,27,72,16,22.22,6,8.33,4,5.56,30,41.67,9,12.5,7,9.72,37027
37,28,127,12,9.45,2,1.57,7,5.51,73,57.48,19,14.96,14,11.02,37028
37,29,136,35,25.74,1,0.74,8,5.88,50,36.76,22,16.18,20,14.71,37029
37,30,138,40,28.99,9,6.52,6,4.35,44,31.88,19,13.77,20,14.49,37030
37,31,193,39,20.21,11,5.7,13,6.74,80,41.45,24,12.44,26,13.47,37031
37,32,104,28,26.92,4,3.85,6,5.77,34,32.69,16,15.38,16,15.38,37032
37,33,116,37,31.9,5,4.31,11,9.48,38,32.76,14,12.07,11,9.48,37033
37,34,157,25,15.92,4,2.55,7,4.46,92,58.6,13,8.28,16,10.19,37034
37,35,14,3,21.43,1,7.14,0,0.0,6,42.86,1,7.14,3,21.43,37035
37,36,81,20,24.69,4,4.94,3,3.7,32,39.51,13,16.05,9,11.11,37036
37,37,118,29,24.58,5,4.24,8,6.78,46,38.98,14,11.86,16,13.56,37037
37,38,129,26,20.16,3,2.33,8,6.2,68,52.71,13,10.08,11,8.53,37038
37,39,76,18,23.68,2,2.63,7,9.21,23,30.26,16,21.05,10,13.16,37039
37,40,122,21,17.21,1,0.82,6,4.92,56,45.9,25,20.49,13,10.66,37040
37,41,185,30,16.22,3,1.62,10,5.41,98,52.97,23,12.43,21,11.35,37041
37,42,16,4,25.0,0,0.0,2,12.5,3,18.75,3,18.75,4,25.0,37042
37,43,118,23,19.49,1,0.85,14,11.86,47,39.83,17,14.41,16,13.56,37043
37,44,119,17,14.29,4,3.36,5,4.2,73,61.34,10,8.4,10,8.4,37044
37,45,121,27,22.31,7,5.79,4,3.31,39,32.23,25,20.66,19,15.7,37045
37,46,85,21,24.71,3,3.53,4,4.71,36,42.35,13,15.29,8,9.41,37046
37,47,24,5,20.83,0,0.0,0,0.0,16,66.67,0,0.0,3,12.5,37047
37,48,107,33,30.84,4,3.74,4,3.74,42,39.25,10,9.35,14,13.08,37048
37,49,102,31,30.39,2,1.96,8,7.84,31,30.39,16,15.69,14,13.73,37049
37,50,41,15,36.59,7,17.07,1,2.44,12,29.27,6,14.63,0,0.0,37050
38,1,86,27,31.4,4,4.65,2,2.33,11,12.79,34,39.53,8,9.3,38001
38,2,118,37,31.36,16,13.56,12,10.17,12,10.17,23,19.49,18,15.25,38002
38,3,107,18,16.82,11,10.28,5,4.67,10,9.35,47,43.93,16,14.95,38003
38,4,41,10,24.39,7,17.07,5,12.2,1,2.44,14,34.15,4,9.76,38004
38,5,132,32,24.24,5,3.79,4,3.03,18,13.64,64,48.48,9,6.82,38005
38,6,103,52,50.49,10,9.71,10,9.71,10,9.71,10,9.71,11,10.68,38006
38,7,145,31,21.38,18,12.41,5,3.45,14,9.66,58,40.0,19,13.1,38007
38,8,107,40,37.38,19,17.76,3,2.8,5,4.67,26,24.3,14,13.08,38008
38,9,83,29,34.94,5,6.02,6,7.23,11,13.25,17,20.48,15,18.07,38009
38,10,94,40,42.55,12,12.77,2,2.13,9,9.57,16,17.02,15,15.96,38010
38,11,97,36,37.11,9,9.28,2,2.06,9,9.28,21,21.65,20,20.62,38011
38,12,75,25,33.33,11,14.67,5,6.67,6,8.0,14,18.67,14,18.67,38012
38,13,77,25,32.47,3,3.9,5,6.49,9,11.69,23,29.87,12,15.58,38013
38,14,106,30,28.3,19,17.92,3,2.83,6,5.66,32,30.19,16,15.09,38014
38,15,96,31,32.29,4,4.17,3,3.13,9,9.38,33,34.38,16,16.67,38015
38,16,140,31,22.14,7,5.0,3,2.14,20,14.29,73,52.14,6,4.29,38016
38,17,140,36,25.71,9,6.43,6,4.29,8,5.71,63,45.0,18,12.86,38017
38,18,105,34,32.38,14,13.33,5,4.76,9,8.57,24,22.86,19,18.1,38018
38,19,90,42,46.67,10,11.11,6,6.67,8,8.89,14,15.56,10,11.11,38019
38,20,86,31,36.05,6,6.98,4,4.65,9,10.47,23,26.74,13,15.12,38020
38,21,101,33,32.67,15,14.85,8,7.92,13,12.87,16,15.84,16,15.84,38021
38,22,113,40,35.4,13,11.5,1,0.88,8,7.08,25,22.12,26,23.01,38022
38,23,78,25,32.05,6,7.69,7,8.97,7,8.97,23,29.49,10,12.82,38023
38,24,58,14,24.14,9,15.52,5,8.62,4,6.9,21,36.21,5,8.62,38024
38,25,119,43,36.13,8,6.72,9,7.56,11,9.24,37,31.09,11,9.24,38025
38,26,83,24,28.92,8,9.64,3,3.61,9,10.84,29,34.94,10,12.05,38026
38,27,48,15,31.25,6,12.5,2,4.17,4,8.33,15,31.25,6,12.5,38027
38,28,76,28,36.84,8,10.53,2,2.63,11,14.47,14,18.42,13,17.11,38028
38,29,60,21,35.0,9,15.0,6,10.0,3,5.0,7,11.67,14,23.33,38029
38,30,92,33,35.87,10,10.87,13,14.13,7,7.61,22,23.91,7,7.61,38030
