ward,precinct,total,MARK MCGUIRE,MARK MCGUIRE Percent,MARTHA A. MILLS,MARTHA A. MILLS Percent,DENNIS J. BURKE,DENNIS J. BURKE Percent,MICHAEL THOMAS O'MALLEY,MICHAEL THOMAS O'MALLEY Percent,ROSEMARY GRANT HIGGINS,ROSEMARY GRANT HIGGINS Percent,precinct_id
28,34,83,17,20.48,14,16.87,4,4.82,10,12.05,18,21.69,28034
28,35,75,14,18.67,13,17.33,8,10.67,12,16.0,12,16.0,28035
28,36,73,9,12.33,15,20.55,1,1.37,11,15.07,11,15.07,28036
28,37,109,14,12.84,7,6.42,5,4.59,18,16.51,14,12.84,28037
28,38,70,10,14.29,12,17.14,2,2.86,11,15.71,11,15.71,28038
28,39,35,3,8.57,6,17.14,1,2.86,9,25.71,11,31.43,28039
28,40,115,14,12.17,22,19.13,10,8.7,24,20.87,25,21.74,28040
28,41,56,8,14.29,12,21.43,2,3.57,10,17.86,7,12.5,28041
28,42,69,11,15.94,13,18.84,4,5.8,3,4.35,21,30.43,28042
28,43,77,5,6.49,15,19.48,2,2.6,9,11.69,14,18.18,28043
28,44,45,14,31.11,7,15.56,4,8.89,4,8.89,15,33.33,28044
28,45,58,12,20.69,7,12.07,9,15.52,14,24.14,8,13.79,28045
28,46,72,6,8.33,18,25.0,4,5.56,3,4.17,12,16.67,28046
28,47,109,13,11.93,24,22.02,18,16.51,17,15.6,17,15.6,28047
28,48,17,2,11.76,2,11.76,1,5.88,3,17.65,5,29.41,28048
28,49,67,17,25.37,8,11.94,8,11.94,8,11.94,11,16.42,28049
28,50,38,5,13.16,5,13.16,4,10.53,8,21.05,9,23.68,28050
28,51,82,13,15.85,11,13.41,8,9.76,10,12.2,16,19.51,28051
28,52,72,12,16.67,14,19.44,12,16.67,15,20.83,13,18.06,28052
28,53,35,14,40.0,3,8.57,2,5.71,6,17.14,5,14.29,28053
28,54,56,9,16.07,9,16.07,5,8.93,9,16.07,10,17.86,28054
28,55,46,11,23.91,7,15.22,5,10.87,1,2.17,13,28.26,28055
28,56,70,18,25.71,6,8.57,7,10.0,8,11.43,18,25.71,28056
28,57,91,10,10.99,10,10.99,6,6.59,12,13.19,22,24.18,28057
28,58,51,5,9.8,10,19.61,5,9.8,11,21.57,12,23.53,28058
28,59,55,4,7.27,7,12.73,4,7.27,12,21.82,15,27.27,28059
28,60,43,2,4.65,5,11.63,4,9.3,7,16.28,16,37.21,28060
28,61,43,8,18.6,7,16.28,3,6.98,5,11.63,15,34.88,28061
29,1,120,16,13.33,15,12.5,9,7.5,18,15.0,23,19.17,29001
29,2,68,8,11.76,10,14.71,8,11.76,14,20.59,12,17.65,29002
29,3,132,16,12.12,18,13.64,6,4.55,24,18.18,10,7.58,29003
29,4,135,17,12.59,19,14.07,13,9.63,24,17.78,24,17.78,29004
29,5,132,23,17.42,24,18.18,10,7.58,23,17.42,27,20.45,29005
29,6,41,10,24.39,3,7.32,7,17.07,6,14.63,8,19.51,29006
29,7,91,14,15.38,12,13.19,6,6.59,26,28.57,13,14.29,29007
29,8,141,25,17.73,12,8.51,13,9.22,11,7.8,29,20.57,29008
29,9,131,29,22.14,12,9.16,16,12.21,28,21.37,25,19.08,29009
29,10,129,12,9.3,9,6.98,11,8.53,21,16.28,20,15.5,29010
29,11,124,18,14.52,23,18.55,16,12.9,20,16.13,19,15.32,29011
29,12,83,11,13.25,11,13.25,10,12.05,16,19.28,17,20.48,29012
29,13,157,27,17.2,19,12.1,12,7.64,37,23.57,29,18.47,29013
29,14,138,17,12.32,26,18.84,11,7.97,14,10.14,26,18.84,29014
29,15,176,22,12.5,32,18.18,6,3.41,16,9.09,24,13.64,29015
29,16,97,13,13.4,9,9.28,7,7.22,14,14.43,21,21.65,29016
29,17,112,24,21.43,14,12.5,14,12.5,27,24.11,15,13.39,29017
29,18,117,15,12.82,24,20.51,6,5.13,11,9.4,32,27.35,29018
29,19,119,23,19.33,8,6.72,6,5.04,17,14.29,23,19.33,29019
29,20,163,27,16.56,19,11.66,15,9.2,28,17.18,21,12.88,29020
29,21,111,22,19.82,12,10.81,13,11.71,31,27.93,17,15.32,29021
29,22,75,6,8.0,6,8.0,10,13.33,19,25.33,15,20.0,29022
29,23,105,18,17.14,7,6.67,14,13.33,16,15.24,19,18.1,29023
29,24,145,22,15.17,28,19.31,8,5.52,23,15.86,31,21.38,29024
29,25,171,20,11.7,26,15.2,10,5.85,27,15.79,27,15.79,29025
29,26,116,18,15.52,13,11.21,9,7.76,12,10.34,21,18.1,29026
29,27,86,17,19.77,9,10.47,4,4.65,13,15.12,14,16.28,29027
29,28,115,19,16.52,17,14.78,8,6.96,24,20.87,19,16.52,29028
29,29,171,28,16.37,19,11.11,11,6.43,22,12.87,33,19.3,29029
29,30,105,22,20.95,16,15.24,6,5.71,21,20.0,13,12.38,29030
29,31,146,23,15.75,19,13.01,14,9.59,17,11.64,21,14.38,29031
29,32,129,15,11.63,15,11.63,5,3.88,19,14.73,29,22.48,29032
29,33,110,20,18.18,10,9.09,6,5.45,18,16.36,23,20.91,29033
29,34,81,12,14.81,11,13.58,8,9.88,13,16.05,12,14.81,29034
29,35,177,19,10.73,15,8.47,9,5.08,12,6.78,16,9.04,29035
29,36,166,25,15.06,17,10.24,16,9.64,22,13.25,26,15.66,29036
29,37,140,15,10.71,31,22.14,10,7.14,16,11.43,33,23.57,29037
29,38,151,33,21.85,28,18.54,12,7.95,19,12.58,22,14.57,29038
29,39,78,18,23.08,12,15.38,10,12.82,10,12.82,12,15.38,29039
29,40,194,30,15.46,21,10.82,17,8.76,35,18.04,39,20.1,29040
29,41,189,20,10.58,23,12.17,13,6.88,20,10.58,28,14.81,29041
29,42,94,14,14.89,14,14.89,4,4.26,9,9.57,11,11.7,29042
29,43,186,19,10.22,26,13.98,15,8.06,32,17.2,42,22.58,29043
29,44,116,23,19.83,20,17.24,9,7.76,12,10.34,26,22.41,29044
29,45,144,23,15.97,16,11.11,11,7.64,24,16.67,28,19.44,29045
29,46,92,15,16.3,12,13.04,6,6.52,12,13.04,19,20.65,29046
29,47,181,25,13.81,34,18.78,18,9.94,22,12.15,47,25.97,29047
29,48,42,2,4.76,4,9.52,3,7.14,9,21.43,8,19.05,29048
29,49,212,26,12.26,20,9.43,13,6.13,36,16.98,43,20.28,29049
29,50,162,20,12.35,27,16.67,14,8.64,18,11.11,27,16.67,29050
29,51,122,25,20.49,20,16.39,13,10.66,20,16.39,16,13.11,29051
29,52,125,22,17.6,10,8.0,13,10.4,23,18.4,23,18.4,29052
29,53,85,9,10.59,9,10.59,10,11.76,24,28.24,13,15.29,29053
29,54,101,12,11.88,15,14.85,29,28.71,18,17.82,11,10.89,29054
29,55,34,5,14.71,3,8.82,4,11.76,10,29.41,8,23.53,29055
29,56,95,16,16.84,11,11.58,8,8.42,14,14.74,13,13.68,29056
30,1,148,14,9.46,12,8.11,13,8.78,81,54.73,13,8.78,30001
30,2,99,10,10.1,19,19.19,8,8.08,34,34.34,18,18.18,30002
30,3,125,13,10.4,18,14.4,17,13.6,45,36.0,24,19.2,30003
30,4,144,21,14.58,19,13.19,14,9.72,56,38.89,22,15.28,30004
30,5,76,11,14.47,8,10.53,9,11.84,17,22.37,7,9.21,30005
30,6,94,10,10.64,6,6.38,4,4.26,43,45.74,25,26.6,30006
30,7,98,13,13.27,11,11.22,13,13.27,40,40.82,11,11.22,30007
30,8,101,17,16.83,10,9.9,7,6.93,34,33.66,23,22.77,30008
30,9,182,25,13.74,13,7.14,16,8.79,40,21.98,13,7.14,30009
30,10,113,11,9.73,10,8.85,12,10.62,37,32.74,15,13.27,30010
30,11,101,14,13.86,5,4.95,9,8.91,28,27.72,12,11.88,30011
30,12,94,20,21.28,10,10.64,10,10.64,27,28.72,16,17.02,30012
30,13,61,13,21.31,13,21.31,6,9.84,16,26.23,12,19.67,30013
30,14,84,13,15.48,11,13.1,6,7.14,34,40.48,8,9.52,30014
30,15,117,10,8.55,9,7.69,20,17.09,46,39.32,14,11.97,30015
30,16,72,7,9.72,12,16.67,8,11.11,27,37.5,11,15.28,30016
30,17,69,15,21.74,11,15.94,12,17.39,14,20.29,9,13.04,30017
30,18,100,22,22.0,4,4.0,10,10.0,30,30.0,20,20.0,30018
30,19,101,14,13.86,14,13.86,8,7.92,22,21.78,17,16.83,30019
30,20,48,8,16.67,5,10.42,6,12.5,7,14.58,6,12.5,30020
30,21,25,5,20.0,2,8.0,2,8.0,7,28.0,4,16.0,30021
30,22,110,11,10.0,21,19.09,11,10.0,48,43.64,15,13.64,30022
30,23,48,10,20.83,5,10.42,2,4.17,15,31.25,8,16.67,30023
30,24,42,7,16.67,4,9.52,4,9.52,16,38.1,9,21.43,30024
30,25,98,22,22.45,8,8.16,10,10.2,30,30.61,14,14.29,30025
30,26,104,20,19.23,12,11.54,8,7.69,17,16.35,14,13.46,30026
30,27,105,18,17.14,13,12.38,12,11.43,28,26.67,16,15.24,30027
30,28,87,20,22.99,13,14.94,12,13.79,30,34.48,7,8.05,30028
30,29,113,17,15.04,19,16.81,14,12.39,26,23.01,24,21.24,30029
30,30,99,11,11.11,9,9.09,11,11.11,57,57.58,5,5.05,30030
30,31,81,9,11.11,2,2.47,4,4.94,25,30.86,14,17.28,30031
30,32,94,14,14.89,14,14.89,16,17.02,28,29.79,15,15.96,30032
30,33,69,9,13.04,10,14.49,14,20.29,10,14.49,9,13.04,30033
30,34,179,25,13.97,17,9.5,20,11.17,45,25.14,21,11.73,30034
30,35,70,15,21.43,10,14.29,8,11.43,12,17.14,9,12.86,30035
30,36,64,12,18.75,8,12.5,7,10.94,14,21.88,15,23.44,30036
30,37,87,11,12.64,10,11.49,6,6.9,22,25.29,10,11.49,30037
30,38,106,12,11.32,10,9.43,13,12.26,51,48.11,10,9.43,30038
30,39,109,23,21.1,7,6.42,11,10.09,40,36.7,17,15.6,30039
30,40,81,16,19.75,11,13.58,7,8.64,36,44.44,3,3.7,30040
30,41,41,5,12.2,2,4.88,4,9.76,10,24.39,1,2.44,30041
30,42,107,18,16.82,16,14.95,7,6.54,36,33.64,15,14.02,30042
30,43,72,14,19.44,6,8.33,10,13.89,18,25.0,9,12.5,30043
30,44,134,17,12.69,18,13.43,21,15.67,44,32.84,26,19.4,30044
30,45,67,14,20.9,6,8.96,5,7.46,10,14.93,11,16.42,30045
31,1,55,11,20.0,7,12.73,4,7.27,14,25.45,13,23.64,31001
31,2,47,9,19.15,3,6.38,3,6.38,17,36.17,8,17.02,31002
31,3,53,5,9.43,12,22.64,1,1.89,12,22.64,14,26.42,31003
31,4,78,13,16.67,17,21.79,9,11.54,14,17.95,15,19.23,31004
31,5,45,14,31.11,8,17.78,4,8.89,11,24.44,4,8.89,31005
31,6,24,7,29.17,4,16.67,5,20.83,3,12.5,3,12.5,31006
31,7,56,12,21.43,8,14.29,3,5.36,15,26.79,14,25.0,31007
31,8,29,2,6.9,3,10.34,3,10.34,11,37.93,2,6.9,31008
31,9,54,12,22.22,12,22.22,4,7.41,12,22.22,8,14.81,31009
31,10,49,14,28.57,12,24.49,3,6.12,9,18.37,4,8.16,31010
31,11,35,5,14.29,7,20.0,6,17.14,5,14.29,8,22.86,31011
31,12,54,9,16.67,8,14.81,4,7.41,10,18.52,17,31.48,31012
31,13,52,5,9.62,10,19.23,10,19.23,13,25.0,10,19.23,31013
31,14,49,12,24.49,8,16.33,3,6.12,14,28.57,7,14.29,31014
31,15,61,7,11.48,11,18.03,8,13.11,17,27.87,12,19.67,31015
31,16,51,8,15.69,12,23.53,2,3.92,15,29.41,12,23.53,31016
31,17,39,11,28.21,5,12.82,4,10.26,14,35.9,1,2.56,31017
31,18,14,2,14.29,2,14.29,5,35.71,3,21.43,0,0.0,31018
31,19,15,1,6.67,5,33.33,1,6.67,0,0.0,5,33.33,31019
31,20,42,4,9.52,9,21.43,7,16.67,10,23.81,4,9.52,31020
31,21,46,5,10.87,7,15.22,7,15.22,11,23.91,10,21.74,31021
31,22,50,7,14.0,11,22.0,2,4.0,14,28.0,12,24.0,31022
31,23,61,11,18.03,14,22.95,2,3.28,15,24.59,9,14.75,31023
31,24,82,21,25.61,11,13.41,9,10.98,17,20.73,10,12.2,31024
31,25,37,9,24.32,7,18.92,2,5.41,6,16.22,8,21.62,31025
31,26,42,5,11.9,5,11.9,3,7.14,10,23.81,10,23.81,31026
31,27,30,4,13.33,2,6.67,6,20.0,7,23.33,5,16.67,31027
31,28,51,5,9.8,7,13.73,3,5.88,15,29.41,13,25.49,31028
31,29,30,10,33.33,4,13.33,4,13.33,8,26.67,3,10.0,31029
31,30,40,5,12.5,5,12.5,6,15.0,6,15.0,10,25.0,31030
31,31,88,18,20.45,12,13.64,8,9.09,30,34.09,15,17.05,31031
31,32,52,12,23.08,7,13.46,10,19.23,11,21.15,8,15.38,31032
31,33,85,19,22.35,17,20.0,7,8.24,22,25.88,8,9.41,31033
31,34,48,10,20.83,7,14.58,7,14.58,12,25.0,7,14.58,31034
31,35,46,6,13.04,8,17.39,0,0.0,13,28.26,9,19.57,31035
31,36,81,16,19.75,7,8.64,9,11.11,22,27.16,8,9.88,31036
31,37,62,15,24.19,6,9.68,6,9.68,10,16.13,12,19.35,31037
31,38,59,16,27.12,6,10.17,3,5.08,20,33.9,12,20.34,31038
31,39,20,4,20.0,2,10.0,4,20.0,7,35.0,3,15.0,31039
31,40,46,4,8.7,11,23.91,2,4.35,8,17.39,12,26.09,31040
31,41,37,8,21.62,7,18.92,3,8.11,12,32.43,5,13.51,31041
31,42,28,9,32.14,5,17.86,3,10.71,6,21.43,3,10.71,31042
31,43,43,11,25.58,5,11.63,4,9.3,13,30.23,5,11.63,31043
31,44,50,12,24.0,12,24.0,4,8.0,11,22.0,7,14.0,31044
31,45,54,9,16.67,13,24.07,3,5.56,11,20.37,8,14.81,31045
32,1,94,15,15.96,13,13.83,6,6.38,21,22.34,22,23.4,32001
32,2,79,9,11.39,20,25.32,11,13.92,11,13.92,17,21.52,32002
32,3,84,11,13.1,11,13.1,8,9.52,15,17.86,17,20.24,32003
32,4,131,21,16.03,15,11.45,18,13.74,21,16.03,18,13.74,32004
32,5,65,7,10.77,12,18.46,5,7.69,6,9.23,13,20.0,32005
32,6,96,7,7.29,11,11.46,19,19.79,21,21.88,16,16.67,32006
32,7,41,4,9.76,12,29.27,6,14.63,11,26.83,5,12.2,32007
32,8,62,6,9.68,18,29.03,9,14.52,11,17.74,6,9.68,32008
32,9,111,13,11.71,25,22.52,24,21.62,19,17.12,14,12.61,32009
32,10,33,1,3.03,13,39.39,4,12.12,3,9.09,6,18.18,32010
32,11,121,22,18.18,23,19.01,15,12.4,30,24.79,13,10.74,32011
32,12,60,9,15.0,13,21.67,6,10.0,12,20.0,13,21.67,32012
32,13,56,4,7.14,12,21.43,11,19.64,7,12.5,9,16.07,32013
32,14,49,11,22.45,7,14.29,7,14.29,6,12.24,14,28.57,32014
32,15,56,9,16.07,15,26.79,7,12.5,8,14.29,9,16.07,32015
32,16,89,9,10.11,16,17.98,7,7.87,10,11.24,9,10.11,32016
32,17,70,5,7.14,23,32.86,5,7.14,12,17.14,9,12.86,32017
32,18,52,10,19.23,12,23.08,6,11.54,10,19.23,6,11.54,32018
32,19,162,19,11.73,30,18.52,18,11.11,34,20.99,26,16.05,32019
32,20,59,2,3.39,8,13.56,5,8.47,10,16.95,13,22.03,32020
32,21,88,9,10.23,19,21.59,8,9.09,17,19.32,13,14.77,32021
32,22,80,11,13.75,14,17.5,11,13.75,15,18.75,12,15.0,32022
32,23,70,8,11.43,19,27.14,12,17.14,12,17.14,14,20.0,32023
32,24,76,9,11.84,7,9.21,5,6.58,15,19.74,16,21.05,32024
32,25,80,8,10.0,12,15.0,10,12.5,17,21.25,14,17.5,32025
32,26,101,10,9.9,15,14.85,15,14.85,24,23.76,19,18.81,32026
32,27,51,3,5.88,5,9.8,11,21.57,7,13.73,5,9.8,32027
32,28,50,11,22.0,7,14.0,4,8.0,9,18.0,6,12.0,32028
32,29,94,14,14.89,11,11.7,8,8.51,19,20.21,7,7.45,32029
32,30,82,16,19.51,14,17.07,14,17.07,13,15.85,14,17.07,32030
32,31,77,11,14.29,16,20.78,7,9.09,11,14.29,13,16.88,32031
32,32,66,6,9.09,18,27.27,12,18.18,14,21.21,7,10.61,32032
32,33,100,16,16.0,12,12.0,11,11.0,16,16.0,9,9.0,32033
32,34,101,4,3.96,17,16.83,10,9.9,20,19.8,20,19.8,32034
32,35,123,23,18.7,18,14.63,14,11.38,24,19.51,17,13.82,32035
32,36,113,9,7.96,26,23.01,18,15.93,18,15.93,19,16.81,32036
32,37,67,10,14.93,11,16.42,10,14.93,14,20.9,11,16.42,32037
32,38,100,17,17.0,18,18.0,9,9.0,13,13.0,25,25.0,32038
32,39,71,20,28.17,14,19.72,11,15.49,11,15.49,10,14.08,32039
32,40,64,11,17.19,20,31.25,7,10.94,7,10.94,7,10.94,32040
32,41,90,11,12.22,17,18.89,8,8.89,9,10.0,22,24.44,32041
32,42,116,18,15.52,25,21.55,15,12.93,19,16.38,22,18.97,32042
32,43,55,3,5.45,15,27.27,14,25.45,10,18.18,5,9.09,32043
32,44,78,11,14.1,13,16.67,8,10.26,15,19.23,12,15.38,32044
32,45,106,17,16.04,18,16.98,5,4.72,21,19.81,19,17.92,32045
32,46,16,2,12.5,1,6.25,3,18.75,4,25.0,0,0.0,32046
32,47,48,8,16.67,8,16.67,5,10.42,12,25.0,4,8.33,32047
32,48,56,11,19.64,14,25.0,4,7.14,10,17.86,14,25.0,32048
33,1,119,17,14.29,10,8.4,8,6.72,22,18.49,10,8.4,33001
33,2,214,22,10.28,14,6.54,17,7.94,33,15.42,24,11.21,33002
33,3,90,13,14.44,11,12.22,7,7.78,22,24.44,13,14.44,33003
33,4,167,20,11.98,15,8.98,8,4.79,30,17.96,20,11.98,33004
33,5,70,14,20.0,7,10.0,9,12.86,14,20.0,13,18.57,33005
33,6,131,19,14.5,14,10.69,8,6.11,26,19.85,14,10.69,33006
33,7,177,19,10.73,45,25.42,31,17.51,27,15.25,27,15.25,33007
33,8,114,16,14.04,17,14.91,7,6.14,31,27.19,22,19.3,33008
33,9,117,11,9.4,25,21.37,18,15.38,20,17.09,11,9.4,33009
33,10,153,10,6.54,17,11.11,8,5.23,26,16.99,21,13.73,33010
33,11,119,10,8.4,16,13.45,26,21.85,20,16.81,17,14.29,33011
33,12,140,20,14.29,17,12.14,9,6.43,29,20.71,23,16.43,33012
33,13,169,22,13.02,17,10.06,10,5.92,35,20.71,17,10.06,33013
33,14,98,13,13.27,11,11.22,5,5.1,21,21.43,13,13.27,33014
33,15,23,1,4.35,1,4.35,5,21.74,5,21.74,5,21.74,33015
33,16,124,19,15.32,8,6.45,11,8.87,24,19.35,10,8.06,33016
33,17,125,23,18.4,14,11.2,6,4.8,28,22.4,21,16.8,33017
33,18,62,10,16.13,8,12.9,5,8.06,10,16.13,9,14.52,33018
33,19,101,12,11.88,9,8.91,5,4.95,16,15.84,13,12.87,33019
33,20,112,19,16.96,16,14.29,17,15.18,20,17.86,12,10.71,33020
33,21,101,15,14.85,13,12.87,7,6.93,31,30.69,13,12.87,33021
33,22,238,25,10.5,13,5.46,17,7.14,26,10.92,21,8.82,33022
33,23,183,18,9.84,29,15.85,6,3.28,28,15.3,19,10.38,33023
33,24,139,9,6.47,36,25.9,17,12.23,20,14.39,20,14.39,33024
33,25,201,7,3.48,7,3.48,2,1.0,8,3.98,8,3.98,33025
33,26,102,14,13.73,13,12.75,12,11.76,24,23.53,14,13.73,33026
33,27,247,23,9.31,11,4.45,18,7.29,25,10.12,22,8.91,33027
33,28,105,10,9.52,24,22.86,16,15.24,16,15.24,18,17.14,33028
33,29,145,12,8.28,18,12.41,12,8.28,46,31.72,31,21.38,33029
33,30,124,21,16.94,15,12.1,9,7.26,14,11.29,14,11.29,33030
33,31,118,24,20.34,19,16.1,8,6.78,20,16.95,9,7.63,33031
33,32,26,7,26.92,3,11.54,3,11.54,6,23.08,4,15.38,33032
33,33,105,18,17.14,18,17.14,8,7.62,16,15.24,18,17.14,33033
33,34,120,17,14.17,12,10.0,6,5.0,27,22.5,15,12.5,33034
33,35,147,17,11.56,14,9.52,9,6.12,29,19.73,16,10.88,33035
33,36,169,13,7.69,14,8.28,12,7.1,20,11.83,17,10.06,33036
33,37,92,14,15.22,17,18.48,11,11.96,23,25.0,17,18.48,33037
33,38,43,5,11.63,7,16.28,4,9.3,11,25.58,6,13.95,33038
34,1,199,21,10.55,33,16.58,13,6.53,17,8.54,58,29.15,34001
34,2,173,14,8.09,23,13.29,5,2.89,4,2.31,23,13.29,34002
34,3,115,18,15.65,18,15.65,12,10.43,13,11.3,23,20.0,34003
34,4,124,7,5.65,15,12.1,15,12.1,14,11.29,16,12.9,34004
34,5,65,8,12.31,11,16.92,2,3.08,9,13.85,18,27.69,34005
34,6,135,13,9.63,26,19.26,6,4.44,11,8.15,33,24.44,34006
34,7,193,20,10.36,31,16.06,13,6.74,11,5.7,50,25.91,34007
34,8,161,32,19.88,26,16.15,10,6.21,25,15.53,41,25.47,34008
34,9,101,17,16.83,13,12.87,7,6.93,14,13.86,21,20.79,34009
34,10,185,18,9.73,25,13.51,8,4.32,13,7.03,68,36.76,34010
34,11,105,17,16.19,22,20.95,8,7.62,14,13.33,24,22.86,34011
34,12,147,20,13.61,23,15.65,15,10.2,20,13.61,35,23.81,34012
34,13,82,13,15.85,12,14.63,4,4.88,14,17.07,18,21.95,34013
34,14,90,14,15.56,16,17.78,9,10.0,7,7.78,15,16.67,34014
34,15,90,9,10.0,10,11.11,5,5.56,4,4.44,12,13.33,34015
34,16,105,16,15.24,19,18.1,8,7.62,21,20.0,27,25.71,34016
34,17,137,21,15.33,40,29.2,4,2.92,16,11.68,33,24.09,34017
34,18,102,11,10.78,19,18.63,7,6.86,13,12.75,22,21.57,34018
34,19,124,16,12.9,15,12.1,8,6.45,13,10.48,24,19.35,34019
34,20,173,15,8.67,21,12.14,5,2.89,9,5.2,34,19.65,34020
34,21,174,16,9.2,21,12.07,15,8.62,10,5.75,49,28.16,34021
34,22,191,21,10.99,31,16.23,5,2.62,19,9.95,45,23.56,34022
34,23,97,10,10.31,19,19.59,4,4.12,9,9.28,23,23.71,34023
34,24,120,16,13.33,18,15.0,12,10.0,7,5.83,25,20.83,34024
34,25,97,13,13.4,13,13.4,7,7.22,17,17.53,26,26.8,34025
34,26,99,10,10.1,11,11.11,5,5.05,11,11.11,26,26.26,34026
34,27,96,10,10.42,7,7.29,5,5.21,12,12.5,19,19.79,34027
34,28,77,5,6.49,11,14.29,2,2.6,4,5.19,15,19.48,34028
34,29,163,11,6.75,27,16.56,9,5.52,18,11.04,45,27.61,34029
34,30,190,38,20.0,47,24.74,19,10.0,10,5.26,61,32.11,34030
34,31,104,11,10.58,15,14.42,7,6.73,14,13.46,22,21.15,34031
34,32,156,12,7.69,23,14.74,15,9.62,17,10.9,40,25.64,34032
34,33,115,16,13.91,22,19.13,12,10.43,10,8.7,22,19.13,34033
34,34,152,21,13.82,30,19.74,15,9.87,23,15.13,44,28.95,34034
34,35,182,25,13.74,28,15.38,10,5.49,17,9.34,31,17.03,34035
34,36,154,18,11.69,21,13.64,13,8.44,20,12.99,34,22.08,34036
34,37,77,13,16.88,12,15.58,8,10.39,5,6.49,15,19.48,34037
34,38,99,12,12.12,10,10.1,2,2.02,8,8.08,14,14.14,34038
34,39,92,21,22.83,15,16.3,7,7.61,17,18.48,18,19.57,34039
34,40,168,20,11.9,33,19.64,15,8.93,24,14.29,40,23.81,34040
34,41,123,14,11.38,23,18.7,9,7.32,17,13.82,34,27.64,34041
34,42,175,24,13.71,39,22.29,16,9.14,12,6.86,48,27.43,34042
34,43,163,16,9.82,28,17.18,11,6.75,9,5.52,39,23.93,34043
34,44,197,17,8.63,25,12.69,9,4.57,5,2.54,36,18.27,34044
34,45,150,24,16.0,21,14.0,10,6.67,16,10.67,34,22.67,34045
34,46,116,22,18.97,22,18.97,7,6.03,5,4.31,34,29.31,34046
34,47,73,10,13.7,5,6.85,1,1.37,7,9.59,13,17.81,34047
34,48,161,16,9.94,30,18.63,15,9.32,9,5.59,44,27.33,34048
34,49,169,23,13.61,23,13.61,10,5.92,15,8.88,47,27.81,34049
34,50,129,17,13.18,26,20.16,4,3.1,16,12.4,24,18.6,34050
34,51,193,19,9.84,28,14.51,16,8.29,21,10.88,46,23.83,34051
34,52,99,9,9.09,16,16.16,10,10.1,12,12.12,22,22.22,34052
34,53,86,13,15.12,18,20.93,6,6.98,10,11.63,16,18.6,34053
34,54,118,18,15.25,16,13.56,10,8.47,11,9.32,22,18.64,34054
34,55,128,22,17.19,14,10.94,4,3.13,18,14.06,43,33.59,34055
34,56,100,8,8.0,14,14.0,7,7.0,6,6.0,38,38.0,34056
34,57,64,16,25.0,12,18.75,4,6.25,16,25.0,9,14.06,34057
34,58,106,9,8.49,15,14.15,4,3.77,9,8.49,11,10.38,34058
34,59,136,15,11.03,23,16.91,9,6.62,10,7.35,28,20.59,34059
34,60,114,11,9.65,31,27.19,2,1.75,11,9.65,31,27.19,34060
34,61,123,12,9.76,34,27.64,10,8.13,9,7.32,32,26.02,34061
35,1,88,17,19.32,18,20.45,10,11.36,22,25.0,13,14.77,35001
35,2,98,16,16.33,15,15.31,12,12.24,20,20.41,19,19.39,35002
35,3,63,13,20.63,10,15.87,6,9.52,15,23.81,6,9.52,35003
35,4,52,9,17.31,5,9.62,3,5.77,11,21.15,9,17.31,35004
35,5,96,14,14.58,11,11.46,12,12.5,31,32.29,14,14.58,35005
35,6,125,25,20.0,22,17.6,13,10.4,28,22.4,20,16.0,35006
35,7,118,18,15.25,28,23.73,18,15.25,25,21.19,21,17.8,35007
35,8,45,5,11.11,6,13.33,1,2.22,6,13.33,4,8.89,35008
35,9,125,26,20.8,25,20.0,4,3.2,31,24.8,25,20.0,35009
35,10,109,24,22.02,15,13.76,11,10.09,28,25.69,15,13.76,35010
35,11,78,15,19.23,4,5.13,9,11.54,21,26.92,12,15.38,35011
35,12,105,17,16.19,19,18.1,21,20.0,23,21.9,17,16.19,35012
35,13,128,16,12.5,33,25.78,12,9.38,23,17.97,27,21.09,35013
35,14,104,15,14.42,11,10.58,8,7.69,19,18.27,30,28.85,35014
35,15,114,20,17.54,14,12.28,9,7.89,32,28.07,21,18.42,35015
35,16,98,12,12.24,18,18.37,10,10.2,26,26.53,26,26.53,35016
35,17,82,15,18.29,11,13.41,12,14.63,21,25.61,15,18.29,35017
35,18,109,24,22.02,19,17.43,8,7.34,25,22.94,24,22.02,35018
35,19,118,22,18.64,31,26.27,14,11.86,28,23.73,15,12.71,35019
35,20,53,13,24.53,4,7.55,8,15.09,8,15.09,16,30.19,35020
35,21,136,28,20.59,20,14.71,13,9.56,42,30.88,15,11.03,35021
35,22,53,7,13.21,9,16.98,6,11.32,14,26.42,9,16.98,35022
35,23,79,17,21.52,13,16.46,1,1.27,23,29.11,16,20.25,35023
35,24,92,22,23.91,14,15.22,9,9.78,17,18.48,16,17.39,35024
35,25,79,10,12.66,17,21.52,7,8.86,16,20.25,16,20.25,35025
35,26,67,8,11.94,10,14.93,8,11.94,17,25.37,13,19.4,35026
35,27,167,39,23.35,31,18.56,16,9.58,41,24.55,27,16.17,35027
35,28,72,15,20.83,12,16.67,9,12.5,14,19.44,17,23.61,35028
35,29,102,9,8.82,25,24.51,5,4.9,24,23.53,22,21.57,35029
35,30,186,26,13.98,55,29.57,14,7.53,37,19.89,35,18.82,35030
35,31,136,23,16.91,24,17.65,12,8.82,35,25.74,33,24.26,35031
35,32,64,14,21.88,7,10.94,7,10.94,13,20.31,13,20.31,35032
35,33,64,12,18.75,13,20.31,2,3.13,14,21.88,9,14.06,35033
