ward,precinct,total,Pat Quinn,Pat Quinn Percent,Renato Mariotti,Renato Mariotti Percent,Scott Drury,Scott Drury Percent,Nancy Rotering,Nancy Rotering Percent,Kwame Raoul,Kwame Raoul Percent,Jesse Ruiz,Jesse Ruiz Percent,Sharon Fairley,Sharon Fairley Percent,Aaron Goldstein,Aaron Goldstein Percent,precinct_id
36,8,122,46,37.7,5,4.1,5,4.1,8,6.56,18,14.75,32,26.23,4,3.28,4,3.28,36008
36,9,130,41,31.54,3,2.31,2,1.54,6,4.62,27,20.77,28,21.54,10,7.69,13,10.0,36009
36,10,179,51,28.49,6,3.35,12,6.7,16,8.94,40,22.35,33,18.44,16,8.94,5,2.79,36010
36,11,107,32,29.91,3,2.8,2,1.87,6,5.61,32,29.91,25,23.36,2,1.87,5,4.67,36011
36,12,85,21,24.71,1,1.18,2,2.35,4,4.71,21,24.71,31,36.47,4,4.71,1,1.18,36012
36,13,93,24,25.81,2,2.15,2,2.15,6,6.45,23,24.73,32,34.41,4,4.3,0,0.0,36013
36,14,182,53,29.12,10,5.49,12,6.59,14,7.69,43,23.63,18,9.89,22,12.09,10,5.49,36014
36,15,208,48,23.08,10,4.81,21,10.1,20,9.62,56,26.92,26,12.5,23,11.06,4,1.92,36015
36,16,187,52,27.81,7,3.74,14,7.49,12,6.42,47,25.13,28,14.97,22,11.76,5,2.67,36016
36,17,204,55,26.96,8,3.92,17,8.33,22,10.78,49,24.02,24,11.76,25,12.25,4,1.96,36017
36,18,175,50,28.57,7,4.0,16,9.14,11,6.29,48,27.43,24,13.71,17,9.71,2,1.14,36018
36,19,191,63,32.98,6,3.14,14,7.33,12,6.28,45,23.56,36,18.85,13,6.81,2,1.05,36019
36,20,156,36,23.08,10,6.41,17,10.9,16,10.26,33,21.15,23,14.74,16,10.26,5,3.21,36020
36,21,116,45,38.79,1,0.86,3,2.59,5,4.31,24,20.69,29,25.0,3,2.59,6,5.17,36021
36,22,104,33,31.73,2,1.92,3,2.88,4,3.85,13,12.5,41,39.42,5,4.81,3,2.88,36022
36,23,101,33,32.67,6,5.94,2,1.98,6,5.94,17,16.83,33,32.67,3,2.97,1,0.99,36023
36,24,139,42,30.22,2,1.44,14,10.07,6,4.32,35,25.18,28,20.14,12,8.63,0,0.0,36024
36,25,137,41,29.93,4,2.92,5,3.65,9,6.57,21,15.33,53,38.69,1,0.73,3,2.19,36025
36,26,128,52,40.63,7,5.47,10,7.81,9,7.03,19,14.84,18,14.06,10,7.81,3,2.34,36026
36,27,156,49,31.41,3,1.92,7,4.49,13,8.33,40,25.64,25,16.03,11,7.05,8,5.13,36027
36,28,120,30,25.0,4,3.33,14,11.67,10,8.33,30,25.0,18,15.0,8,6.67,6,5.0,36028
36,29,178,62,34.83,12,6.74,18,10.11,18,10.11,36,20.22,20,11.24,8,4.49,4,2.25,36029
36,30,153,46,30.07,4,2.61,19,12.42,8,5.23,38,24.84,21,13.73,16,10.46,1,0.65,36030
37,1,145,56,38.62,2,1.38,8,5.52,7,4.83,51,35.17,8,5.52,6,4.14,7,4.83,37001
37,2,123,31,25.2,4,3.25,4,3.25,6,4.88,52,42.28,18,14.63,8,6.5,0,0.0,37002
37,3,121,31,25.62,2,1.65,6,4.96,8,6.61,63,52.07,3,2.48,6,4.96,2,1.65,37003
37,4,129,44,34.11,4,3.1,2,1.55,3,2.33,65,50.39,5,3.88,6,4.65,0,0.0,37004
37,5,217,35,16.13,3,1.38,8,3.69,2,0.92,155,71.43,2,0.92,9,4.15,3,1.38,37005
37,6,190,46,24.21,2,1.05,2,1.05,5,2.63,118,62.11,6,3.16,8,4.21,3,1.58,37006
37,7,125,41,32.8,0,0.0,1,0.8,1,0.8,63,50.4,10,8.0,7,5.6,2,1.6,37007
37,8,129,34,26.36,1,0.78,1,0.78,8,6.2,68,52.71,12,9.3,5,3.88,0,0.0,37008
37,9,192,43,22.4,3,1.56,2,1.04,3,1.56,131,68.23,4,2.08,6,3.13,0,0.0,37009
37,10,195,55,28.21,5,2.56,5,2.56,9,4.62,98,50.26,13,6.67,6,3.08,4,2.05,37010
37,11,117,38,32.48,1,0.85,1,0.85,2,1.71,64,54.7,2,1.71,7,5.98,2,1.71,37011
37,12,109,19,17.43,0,0.0,4,3.67,3,2.75,65,59.63,13,11.93,1,0.92,4,3.67,37012
37,13,131,35,26.72,2,1.53,3,2.29,3,2.29,75,57.25,5,3.82,6,4.58,2,1.53,37013
37,14,203,58,28.57,2,0.99,3,1.48,6,2.96,121,59.61,7,3.45,5,2.46,1,0.49,37014
37,15,195,63,32.31,1,0.51,6,3.08,3,1.54,108,55.38,4,2.05,9,4.62,1,0.51,37015
37,16,191,55,28.8,2,1.05,6,3.14,5,2.62,105,54.97,11,5.76,4,2.09,3,1.57,37016
37,17,167,47,28.14,2,1.2,1,0.6,5,2.99,99,59.28,3,1.8,9,5.39,1,0.6,37017
37,18,181,56,30.94,3,1.66,5,2.76,1,0.55,97,53.59,5,2.76,12,6.63,2,1.1,37018
37,19,142,43,30.28,3,2.11,1,0.7,5,3.52,73,51.41,6,4.23,9,6.34,2,1.41,37019
37,20,144,38,26.39,3,2.08,7,4.86,4,2.78,77,53.47,7,4.86,6,4.17,2,1.39,37020
37,21,178,46,25.84,1,0.56,7,3.93,4,2.25,94,52.81,18,10.11,5,2.81,3,1.69,37021
37,22,138,28,20.29,3,2.17,9,6.52,7,5.07,70,50.72,11,7.97,9,6.52,1,0.72,37022
37,23,196,44,22.45,4,2.04,3,1.53,7,3.57,125,63.78,3,1.53,7,3.57,3,1.53,37023
37,24,202,68,33.66,3,1.49,5,2.48,6,2.97,104,51.49,6,2.97,10,4.95,0,0.0,37024
37,25,173,47,27.17,1,0.58,3,1.73,7,4.05,104,60.12,4,2.31,4,2.31,3,1.73,37025
37,26,250,64,25.6,4,1.6,2,0.8,5,2.0,149,59.6,12,4.8,12,4.8,2,0.8,37026
37,27,187,75,40.11,4,2.14,3,1.6,2,1.07,95,50.8,2,1.07,4,2.14,2,1.07,37027
37,28,159,37,23.27,6,3.77,3,1.89,4,2.52,94,59.12,9,5.66,6,3.77,0,0.0,37028
37,29,187,43,22.99,2,1.07,4,2.14,5,2.67,114,60.96,7,3.74,10,5.35,2,1.07,37029
37,30,165,40,24.24,3,1.82,5,3.03,4,2.42,95,57.58,3,1.82,15,9.09,0,0.0,37030
37,31,178,46,25.84,2,1.12,5,2.81,3,1.69,106,59.55,6,3.37,9,5.06,1,0.56,37031
37,32,179,48,26.82,2,1.12,3,1.68,2,1.12,115,64.25,1,0.56,7,3.91,1,0.56,37032
37,33,234,72,30.77,6,2.56,3,1.28,5,2.14,129,55.13,4,1.71,12,5.13,3,1.28,37033
37,34,164,47,28.66,7,4.27,3,1.83,6,3.66,87,53.05,4,2.44,10,6.1,0,0.0,37034
37,35,211,55,26.07,4,1.9,5,2.37,5,2.37,118,55.92,6,2.84,14,6.64,4,1.9,37035
37,36,165,43,26.06,3,1.82,5,3.03,7,4.24,97,58.79,2,1.21,7,4.24,1,0.61,37036
37,37,233,73,31.33,8,3.43,3,1.29,3,1.29,117,50.21,6,2.58,21,9.01,2,0.86,37037
37,38,238,53,22.27,1,0.42,7,2.94,6,2.52,145,60.92,9,3.78,15,6.3,2,0.84,37038
37,39,168,45,26.79,2,1.19,1,0.6,5,2.98,100,59.52,5,2.98,9,5.36,1,0.6,37039
37,40,216,44,20.37,2,0.93,4,1.85,6,2.78,145,67.13,6,2.78,7,3.24,2,0.93,37040
37,41,173,40,23.12,1,0.58,4,2.31,3,1.73,109,63.01,7,4.05,8,4.62,1,0.58,37041
38,1,162,31,19.14,12,7.41,7,4.32,14,8.64,45,27.78,24,14.81,22,13.58,7,4.32,38001
38,2,192,70,36.46,16,8.33,21,10.94,21,10.94,25,13.02,15,7.81,18,9.38,6,3.13,38002
38,3,154,44,28.57,2,1.3,21,13.64,15,9.74,35,22.73,16,10.39,14,9.09,7,4.55,38003
38,4,169,44,26.04,3,1.78,18,10.65,11,6.51,48,28.4,20,11.83,22,13.02,3,1.78,38004
38,5,168,59,35.12,11,6.55,18,10.71,10,5.95,33,19.64,11,6.55,16,9.52,10,5.95,38005
38,6,149,44,29.53,4,2.68,13,8.72,15,10.07,37,24.83,16,10.74,19,12.75,1,0.67,38006
38,7,155,49,31.61,8,5.16,18,11.61,18,11.61,30,19.35,14,9.03,14,9.03,4,2.58,38007
38,8,151,46,30.46,5,3.31,12,7.95,13,8.61,36,23.84,16,10.6,18,11.92,5,3.31,38008
38,9,190,62,32.63,13,6.84,21,11.05,19,10.0,33,17.37,19,10.0,19,10.0,4,2.11,38009
38,10,139,42,30.22,5,3.6,13,9.35,16,11.51,35,25.18,17,12.23,8,5.76,3,2.16,38010
38,11,188,48,25.53,10,5.32,13,6.91,21,11.17,42,22.34,17,9.04,30,15.96,7,3.72,38011
38,12,171,61,35.67,19,11.11,24,14.04,20,11.7,26,15.2,12,7.02,9,5.26,0,0.0,38012
38,13,192,66,34.38,11,5.73,14,7.29,21,10.94,42,21.88,10,5.21,23,11.98,5,2.6,38013
38,14,187,61,32.62,5,2.67,18,9.63,19,10.16,47,25.13,12,6.42,20,10.7,5,2.67,38014
38,15,162,45,27.78,11,6.79,14,8.64,18,11.11,36,22.22,16,9.88,17,10.49,5,3.09,38015
38,16,181,62,34.25,7,3.87,15,8.29,22,12.15,28,15.47,18,9.94,23,12.71,6,3.31,38016
38,17,197,81,41.12,9,4.57,24,12.18,13,6.6,34,17.26,12,6.09,18,9.14,6,3.05,38017
38,18,189,51,26.98,14,7.41,23,12.17,13,6.88,33,17.46,16,8.47,36,19.05,3,1.59,38018
38,19,229,72,31.44,9,3.93,28,12.23,20,8.73,55,24.02,16,6.99,21,9.17,8,3.49,38019
38,20,173,66,38.15,6,3.47,18,10.4,13,7.51,32,18.5,10,5.78,25,14.45,3,1.73,38020
38,21,164,42,25.61,7,4.27,14,8.54,15,9.15,45,27.44,15,9.15,19,11.59,7,4.27,38021
38,22,202,55,27.23,8,3.96,19,9.41,25,12.38,52,25.74,15,7.43,20,9.9,8,3.96,38022
38,23,219,63,28.77,8,3.65,29,13.24,20,9.13,52,23.74,22,10.05,23,10.5,2,0.91,38023
38,24,168,58,34.52,6,3.57,22,13.1,20,11.9,33,19.64,9,5.36,15,8.93,5,2.98,38024
38,25,149,45,30.2,2,1.34,17,11.41,11,7.38,34,22.82,9,6.04,25,16.78,6,4.03,38025
38,26,177,52,29.38,8,4.52,17,9.6,14,7.91,49,27.68,15,8.47,16,9.04,6,3.39,38026
38,27,164,56,34.15,8,4.88,12,7.32,16,9.76,39,23.78,18,10.98,11,6.71,4,2.44,38027
38,28,198,69,34.85,9,4.55,41,20.71,15,7.58,28,14.14,12,6.06,20,10.1,4,2.02,38028
38,29,177,59,33.33,7,3.95,19,10.73,16,9.04,45,25.42,16,9.04,12,6.78,3,1.69,38029
38,30,168,46,27.38,7,4.17,19,11.31,13,7.74,41,24.4,19,11.31,15,8.93,8,4.76,38030
38,31,208,53,25.48,8,3.85,16,7.69,24,11.54,47,22.6,9,4.33,44,21.15,7,3.37,38031
38,32,164,34,20.73,8,4.88,15,9.15,18,10.98,53,32.32,13,7.93,18,10.98,5,3.05,38032
38,33,176,54,30.68,8,4.55,12,6.82,23,13.07,40,22.73,16,9.09,14,7.95,9,5.11,38033
38,34,182,52,28.57,12,6.59,14,7.69,12,6.59,45,24.73,15,8.24,25,13.74,7,3.85,38034
38,35,189,47,24.87,8,4.23,17,8.99,23,12.17,41,21.69,24,12.7,20,10.58,9,4.76,38035
38,36,163,65,39.88,4,2.45,13,7.98,10,6.13,39,23.93,6,3.68,23,14.11,3,1.84,38036
38,37,197,66,33.5,9,4.57,21,10.66,19,9.64,41,20.81,22,11.17,16,8.12,3,1.52,38037
38,38,157,48,30.57,6,3.82,15,9.55,15,9.55,39,24.84,18,11.46,12,7.64,4,2.55,38038
38,39,220,55,25.0,8,3.64,20,9.09,29,13.18,49,22.27,15,6.82,37,16.82,7,3.18,38039
38,40,194,58,29.9,5,2.58,29,14.95,13,6.7,46,23.71,16,8.25,24,12.37,3,1.55,38040
38,41,233,48,20.6,11,4.72,14,6.01,18,7.73,74,31.76,9,3.86,47,20.17,12,5.15,38041
39,1,242,54,22.31,10,4.13,35,14.46,34,14.05,43,17.77,7,2.89,48,19.83,11,4.55,39001
39,2,256,68,26.56,10,3.91,24,9.38,30,11.72,74,28.91,17,6.64,24,9.38,9,3.52,39002
39,3,278,61,21.94,13,4.68,14,5.04,21,7.55,74,26.62,29,10.43,53,19.06,13,4.68,39003
39,4,232,64,27.59,10,4.31,25,10.78,16,6.9,59,25.43,8,3.45,41,17.67,9,3.88,39004
39,5,206,45,21.84,8,3.88,13,6.31,21,10.19,39,18.93,17,8.25,49,23.79,14,6.8,39005
39,6,216,64,29.63,9,4.17,23,10.65,20,9.26,40,18.52,22,10.19,24,11.11,14,6.48,39006
39,7,182,46,25.27,3,1.65,14,7.69,7,3.85,41,22.53,14,7.69,42,23.08,15,8.24,39007
39,8,232,55,23.71,7,3.02,15,6.47,24,10.34,69,29.74,21,9.05,31,13.36,10,4.31,39008
39,9,194,59,30.41,15,7.73,11,5.67,12,6.19,49,25.26,11,5.67,25,12.89,12,6.19,39009
39,10,121,19,15.7,9,7.44,8,6.61,13,10.74,37,30.58,9,7.44,16,13.22,10,8.26,39010
39,11,185,61,32.97,5,2.7,17,9.19,12,6.49,43,23.24,12,6.49,19,10.27,16,8.65,39011
39,12,263,58,22.05,15,5.7,13,4.94,26,9.89,64,24.33,19,7.22,43,16.35,25,9.51,39012
39,13,170,49,28.82,8,4.71,14,8.24,12,7.06,42,24.71,11,6.47,20,11.76,14,8.24,39013
39,14,182,35,19.23,5,2.75,19,10.44,18,9.89,39,21.43,12,6.59,32,17.58,22,12.09,39014
39,15,220,52,23.64,13,5.91,33,15.0,18,8.18,57,25.91,16,7.27,25,11.36,6,2.73,39015
39,16,142,46,32.39,3,2.11,9,6.34,14,9.86,35,24.65,6,4.23,25,17.61,4,2.82,39016
39,17,263,52,19.77,14,5.32,24,9.13,34,12.93,64,24.33,7,2.66,51,19.39,17,6.46,39017
39,18,251,46,18.33,6,2.39,14,5.58,25,9.96,42,16.73,13,5.18,69,27.49,36,14.34,39018
39,19,234,57,24.36,11,4.7,15,6.41,18,7.69,55,23.5,13,5.56,39,16.67,26,11.11,39019
39,20,251,85,33.86,13,5.18,31,12.35,18,7.17,54,21.51,14,5.58,26,10.36,10,3.98,39020
39,21,196,65,33.16,11,5.61,20,10.2,23,11.73,38,19.39,13,6.63,14,7.14,12,6.12,39021
39,22,148,42,28.38,8,5.41,10,6.76,15,10.14,28,18.92,12,8.11,23,15.54,10,6.76,39022
39,23,244,77,31.56,15,6.15,31,12.7,28,11.48,43,17.62,8,3.28,34,13.93,8,3.28,39023
39,24,270,93,34.44,8,2.96,37,13.7,26,9.63,56,20.74,10,3.7,35,12.96,5,1.85,39024
39,25,182,49,26.92,11,6.04,11,6.04,19,10.44,42,23.08,18,9.89,24,13.19,8,4.4,39025
39,26,203,49,24.14,12,5.91,24,11.82,21,10.34,47,23.15,15,7.39,18,8.87,17,8.37,39026
39,27,60,12,20.0,5,8.33,14,23.33,5,8.33,5,8.33,0,0.0,17,28.33,2,3.33,39027
39,28,326,59,18.1,21,6.44,21,6.44,27,8.28,86,26.38,22,6.75,65,19.94,25,7.67,39028
39,29,122,27,22.13,7,5.74,7,5.74,13,10.66,21,17.21,13,10.66,28,22.95,6,4.92,39029
39,30,266,44,16.54,8,3.01,13,4.89,22,8.27,70,26.32,27,10.15,59,22.18,23,8.65,39030
39,31,200,56,28.0,8,4.0,13,6.5,15,7.5,47,23.5,30,15.0,23,11.5,8,4.0,39031
39,32,197,63,31.98,2,1.02,17,8.63,9,4.57,44,22.34,8,4.06,30,15.23,24,12.18,39032
39,33,237,49,20.68,8,3.38,14,5.91,19,8.02,70,29.54,9,3.8,47,19.83,21,8.86,39033
39,34,248,48,19.35,11,4.44,15,6.05,22,8.87,70,28.23,22,8.87,41,16.53,19,7.66,39034
39,35,205,50,24.39,8,3.9,8,3.9,17,8.29,39,19.02,11,5.37,51,24.88,21,10.24,39035
39,36,61,17,27.87,1,1.64,0,0.0,3,4.92,17,27.87,6,9.84,13,21.31,4,6.56,39036
39,37,280,54,19.29,12,4.29,21,7.5,32,11.43,60,21.43,9,3.21,74,26.43,18,6.43,39037
39,38,164,38,23.17,3,1.83,14,8.54,20,12.2,28,17.07,10,6.1,37,22.56,14,8.54,39038
39,39,141,29,20.57,7,4.96,14,9.93,14,9.93,39,27.66,9,6.38,22,15.6,7,4.96,39039
39,40,193,55,28.5,4,2.07,15,7.77,18,9.33,57,29.53,8,4.15,31,16.06,5,2.59,39040
39,41,242,51,21.07,7,2.89,29,11.98,16,6.61,48,19.83,10,4.13,50,20.66,31,12.81,39041
39,42,287,84,29.27,13,4.53,34,11.85,19,6.62,48,16.72,17,5.92,53,18.47,19,6.62,39042
39,43,246,55,22.36,12,4.88,35,14.23,28,11.38,51,20.73,16,6.5,40,16.26,9,3.66,39043
39,44,176,30,17.05,5,2.84,16,9.09,21,11.93,46,26.14,9,5.11,42,23.86,7,3.98,39044
39,45,231,66,28.57,10,4.33,19,8.23,24,10.39,47,20.35,10,4.33,40,17.32,15,6.49,39045
40,1,190,58,30.53,4,2.11,16,8.42,21,11.05,43,22.63,10,5.26,24,12.63,14,7.37,40001
40,2,216,54,25.0,10,4.63,17,7.87,17,7.87,63,29.17,11,5.09,26,12.04,18,8.33,40002
40,3,334,69,20.66,17,5.09,13,3.89,35,10.48,101,30.24,14,4.19,68,20.36,17,5.09,40003
40,4,140,33,23.57,6,4.29,6,4.29,13,9.29,31,22.14,10,7.14,31,22.14,10,7.14,40004
40,5,270,54,20.0,14,5.19,15,5.56,18,6.67,76,28.15,15,5.56,64,23.7,14,5.19,40005
40,6,310,34,10.97,15,4.84,19,6.13,31,10.0,86,27.74,17,5.48,86,27.74,22,7.1,40006
40,7,305,49,16.07,22,7.21,17,5.57,28,9.18,77,25.25,8,2.62,91,29.84,13,4.26,40007
40,8,352,37,10.51,16,4.55,16,4.55,43,12.22,101,28.69,14,3.98,98,27.84,27,7.67,40008
40,9,174,44,25.29,2,1.15,7,4.02,10,5.75,71,40.8,20,11.49,14,8.05,6,3.45,40009
40,10,201,59,29.35,7,3.48,11,5.47,25,12.44,50,24.88,11,5.47,32,15.92,6,2.99,40010
40,11,273,51,18.68,15,5.49,20,7.33,14,5.13,83,30.4,12,4.4,64,23.44,14,5.13,40011
40,12,203,39,19.21,10,4.93,15,7.39,16,7.88,60,29.56,6,2.96,47,23.15,10,4.93,40012
40,13,441,63,14.29,23,5.22,15,3.4,43,9.75,138,31.29,19,4.31,111,25.17,29,6.58,40013
40,14,155,39,25.16,5,3.23,5,3.23,11,7.1,61,39.35,2,1.29,19,12.26,13,8.39,40014
40,15,211,54,25.59,8,3.79,15,7.11,22,10.43,59,27.96,15,7.11,37,17.54,1,0.47,40015
40,16,361,58,16.07,21,5.82,14,3.88,34,9.42,108,29.92,11,3.05,101,27.98,14,3.88,40016
40,17,235,52,22.13,10,4.26,10,4.26,24,10.21,56,23.83,7,2.98,67,28.51,9,3.83,40017
40,18,166,51,30.72,2,1.2,9,5.42,12,7.23,61,36.75,5,3.01,20,12.05,6,3.61,40018
40,19,274,73,26.64,15,5.47,15,5.47,22,8.03,81,29.56,20,7.3,31,11.31,17,6.2,40019
40,20,223,51,22.87,11,4.93,11,4.93,23,10.31,66,29.6,14,6.28,34,15.25,13,5.83,40020
40,21,344,93,27.03,27,7.85,15,4.36,36,10.47,87,25.29,15,4.36,55,15.99,16,4.65,40021
40,22,266,52,19.55,13,4.89,15,5.64,37,13.91,67,25.19,15,5.64,60,22.56,7,2.63,40022
40,23,348,61,17.53,13,3.74,13,3.74,33,9.48,99,28.45,17,4.89,90,25.86,22,6.32,40023
40,24,172,44,25.58,3,1.74,10,5.81,12,6.98,39,22.67,13,7.56,38,22.09,13,7.56,40024
40,25,318,62,19.5,23,7.23,10,3.14,36,11.32,80,25.16,11,3.46,77,24.21,19,5.97,40025
40,26,291,70,24.05,17,5.84,16,5.5,30,10.31,68,23.37,11,3.78,62,21.31,17,5.84,40026
40,27,334,70,20.96,15,4.49,12,3.59,35,10.48,106,31.74,18,5.39,54,16.17,24,7.19,40027
40,28,295,68,23.05,11,3.73,7,2.37,13,4.41,106,35.93,11,3.73,58,19.66,21,7.12,40028
40,29,265,59,22.26,13,4.91,17,6.42,28,10.57,64,24.15,10,3.77,65,24.53,9,3.4,40029
40,30,252,55,21.83,13,5.16,14,5.56,17,6.75,76,30.16,10,3.97,55,21.83,12,4.76,40030
40,31,328,60,18.29,10,3.05,15,4.57,33,10.06,91,27.74,21,6.4,81,24.7,17,5.18,40031
40,32,334,56,16.77,14,4.19,22,6.59,30,8.98,116,34.73,11,3.29,71,21.26,14,4.19,40032
40,33,333,60,18.02,17,5.11,15,4.5,36,10.81,102,30.63,11,3.3,80,24.02,12,3.6,40033
40,34,193,41,21.24,9,4.66,6,3.11,17,8.81,45,23.32,19,9.84,46,23.83,10,5.18,40034
40,35,145,63,43.45,6,4.14,4,2.76,15,10.34,29,20.0,7,4.83,10,6.9,11,7.59,40035
40,36,247,47,19.03,11,4.45,17,6.88,29,11.74,64,25.91,15,6.07,55,22.27,9,3.64,40036
40,37,241,53,21.99,12,4.98,11,4.56,26,10.79,73,30.29,12,4.98,44,18.26,10,4.15,40037
40,38,347,36,10.37,24,6.92,24,6.92,24,6.92,98,28.24,13,3.75,103,29.68,25,7.2,40038
40,39,60,14,23.33,3,5.0,3,5.0,2,3.33,24,40.0,8,13.33,5,8.33,1,1.67,40039
41,1,165,58,35.15,9,5.45,20,12.12,14,8.48,39,23.64,6,3.64,16,9.7,3,1.82,41001
41,2,208,70,33.65,14,6.73,36,17.31,17,8.17,40,19.23,6,2.88,22,10.58,3,1.44,41002
41,3,206,66,32.04,14,6.8,19,9.22,24,11.65,42,20.39,13,6.31,24,11.65,4,1.94,41003
41,4,247,85,34.41,15,6.07,31,12.55,15,6.07,51,20.65,4,1.62,42,17.0,4,1.62,41004
41,5,204,64,31.37,2,0.98,28,13.73,19,9.31,46,22.55,7,3.43,32,15.69,6,2.94,41005
41,6,291,100,34.36,12,4.12,41,14.09,29,9.97,39,13.4,10,3.44,57,19.59,3,1.03,41006
41,7,228,71,31.14,12,5.26,33,14.47,15,6.58,42,18.42,12,5.26,39,17.11,4,1.75,41007
41,8,210,79,37.62,5,2.38,20,9.52,24,11.43,50,23.81,8,3.81,19,9.05,5,2.38,41008
41,9,205,45,21.95,15,7.32,27,13.17,10,4.88,52,25.37,12,5.85,39,19.02,5,2.44,41009
41,10,286,85,29.72,12,4.2,33,11.54,30,10.49,74,25.87,6,2.1,42,14.69,4,1.4,41010
41,11,225,69,30.67,10,4.44,36,16.0,23,10.22,45,20.0,11,4.89,24,10.67,7,3.11,41011
41,12,183,72,39.34,10,5.46,18,9.84,14,7.65,37,20.22,8,4.37,17,9.29,7,3.83,41012
41,13,197,60,30.46,12,6.09,29,14.72,26,13.2,32,16.24,10,5.08,23,11.68,5,2.54,41013
41,14,277,69,24.91,11,3.97,31,11.19,34,12.27,54,19.49,6,2.17,65,23.47,7,2.53,41014
41,15,266,74,27.82,16,6.02,42,15.79,20,7.52,57,21.43,7,2.63,41,15.41,9,3.38,41015
41,16,172,61,35.47,4,2.33,20,11.63,10,5.81,44,25.58,8,4.65,21,12.21,4,2.33,41016
41,17,222,60,27.03,6,2.7,41,18.47,22,9.91,52,23.42,10,4.5,27,12.16,4,1.8,41017
41,18,179,77,43.02,4,2.23,30,16.76,18,10.06,27,15.08,3,1.68,18,10.06,2,1.12,41018
41,19,270,56,20.74,13,4.81,39,14.44,27,10.0,52,19.26,6,2.22,70,25.93,7,2.59,41019
41,20,158,50,31.65,12,7.59,18,11.39,19,12.03,28,17.72,9,5.7,18,11.39,4,2.53,41020
41,21,206,77,37.38,11,5.34,23,11.17,15,7.28,37,17.96,11,5.34,25,12.14,7,3.4,41021
41,22,269,91,33.83,9,3.35,34,12.64,32,11.9,52,19.33,5,1.86,35,13.01,11,4.09,41022
41,23,155,49,31.61,17,10.97,12,7.74,15,9.68,33,21.29,6,3.87,21,13.55,2,1.29,41023
41,24,147,47,31.97,9,6.12,22,14.97,12,8.16,29,19.73,9,6.12,15,10.2,4,2.72,41024
41,25,90,29,32.22,4,4.44,10,11.11,11,12.22,16,17.78,9,10.0,8,8.89,3,3.33,41025
41,26,220,64,29.09,9,4.09,27,12.27,29,13.18,46,20.91,8,3.64,35,15.91,2,0.91,41026
41,27,122,52,42.62,6,4.92,10,8.2,11,9.02,17,13.93,13,10.66,10,8.2,3,2.46,41027
41,28,153,43,28.1,11,7.19,10,6.54,15,9.8,36,23.53,16,10.46,19,12.42,3,1.96,41028
41,29,106,33,31.13,6,5.66,9,8.49,17,16.04,24,22.64,7,6.6,6,5.66,4,3.77,41029
41,30,185,49,26.49,10,5.41,26,14.05,20,10.81,38,20.54,8,4.32,27,14.59,7,3.78,41030
41,31,254,79,31.1,13,5.12,31,12.2,35,13.78,42,16.54,5,1.97,43,16.93,6,2.36,41031
41,32,174,55,31.61,3,1.72,27,15.52,18,10.34,37,21.26,7,4.02,23,13.22,4,2.3,41032
41,33,174,53,30.46,7,4.02,22,12.64,13,7.47,34,19.54,8,4.6,28,16.09,9,5.17,41033
41,34,187,60,32.09,6,3.21,31,16.58,17,9.09,42,22.46,6,3.21,23,12.3,2,1.07,41034
41,35,252,78,30.95,14,5.56,33,13.1,16,6.35,62,24.6,14,5.56,31,12.3,4,1.59,41035
41,36,208,66,31.73,10,4.81,23,11.06,18,8.65,43,20.67,10,4.81,30,14.42,8,3.85,41036
41,37,229,74,32.31,17,7.42,26,11.35,20,8.73,56,24.45,3,1.31,26,11.35,7,3.06,41037
41,38,194,57,29.38,6,3.09,32,16.49,16,8.25,45,23.2,15,7.73,21,10.82,2,1.03,41038
41,39,245,56,22.86,6,2.45,38,15.51,32,13.06,64,26.12,10,4.08,31,12.65,8,3.27,41039
41,40,239,91,38.08,8,3.35,36,15.06,23,9.62,49,20.5,16,6.69,13,5.44,3,1.26,41040
41,41,174,61,35.06,3,1.72,20,11.49,19,10.92,41,23.56,9,5.17,20,11.49,1,0.57,41041
41,42,203,66,32.51,7,3.45,31,15.27,19,9.36,39,19.21,5,2.46,33,16.26,3,1.48,41042
41,43,196,68,34.69,18,9.18,24,12.24,16,8.16,36,18.37,8,4.08,22,11.22,4,2.04,41043
41,44,210,66,31.43,5,2.38,29,13.81,25,11.9,41,19.52,7,3.33,31,14.76,6,2.86,41044
41,45,168,43,25.6,5,2.98,22,13.1,15,8.93,36,21.43,12,7.14,33,19.64,2,1.19,41045
41,46,262,63,24.05,10,3.82,30,11.45,26,9.92,56,21.37,9,3.44,57,21.76,11,4.2,41046
41,47,240,70,29.17,8,3.33,32,13.33,27,11.25,50,20.83,2,0.83,45,18.75,6,2.5,41047
42,1,247,45,18.22,8,3.24,12,4.86,38,15.38,53,21.46,9,3.64,65,26.32,17,6.88,42001
42,2,176,31,17.61,10,5.68,12,6.82,27,15.34,41,23.3,5,2.84,47,26.7,3,1.7,42002
42,3,209,33,15.79,8,3.83,14,6.7,21,10.05,64,30.62,9,4.31,56,26.79,4,1.91,42003
42,4,292,45,15.41,15,5.14,18,6.16,32,10.96,106,36.3,8,2.74,59,20.21,9,3.08,42004
42,5,169,18,10.65,7,4.14,17,10.06,17,10.06,47,27.81,12,7.1,48,28.4,3,1.78,42005
42,6,309,55,17.8,13,4.21,18,5.83,44,14.24,99,32.04,6,1.94,66,21.36,8,2.59,42006
