ward,precinct,total,Pamela M. Leeming,Pamela M. Leeming Percent,Terrence M Jordan,Terrence M Jordan Percent,Mary Margaret Burke,Mary Margaret Burke Percent,Sammy W. Lacey Jr.,Sammy W. Lacey Jr. Percent,Rhonda Salle̩,Rhonda Salle̩ Percent,Steve Demitro,Steve Demitro Percent,precinct_id
26,33,27,7,25.93,1,3.7,12,44.44,2,7.41,0,0.0,2,7.41,26033
26,34,70,22,31.43,13,18.57,15,21.43,1,1.43,7,10.0,2,2.86,26034
26,35,35,9,25.71,9,25.71,8,22.86,1,2.86,1,2.86,6,17.14,26035
26,36,33,9,27.27,7,21.21,8,24.24,2,6.06,3,9.09,3,9.09,26036
26,37,28,5,17.86,4,14.29,3,10.71,2,7.14,2,7.14,7,25.0,26037
26,38,18,4,22.22,4,22.22,3,16.67,1,5.56,2,11.11,3,16.67,26038
26,39,14,2,14.29,3,21.43,1,7.14,2,14.29,4,28.57,2,14.29,26039
26,40,18,6,33.33,4,22.22,4,22.22,1,5.56,2,11.11,1,5.56,26040
26,41,36,6,16.67,8,22.22,10,27.78,2,5.56,1,2.78,5,13.89,26041
26,42,20,7,35.0,1,5.0,5,25.0,1,5.0,3,15.0,2,10.0,26042
26,43,33,9,27.27,3,9.09,9,27.27,1,3.03,3,9.09,2,6.06,26043
26,44,42,15,35.71,10,23.81,7,16.67,2,4.76,2,4.76,3,7.14,26044
26,45,53,17,32.08,8,15.09,13,24.53,3,5.66,2,3.77,7,13.21,26045
26,46,34,12,35.29,3,8.82,8,23.53,0,0.0,0,0.0,6,17.65,26046
26,47,19,5,26.32,1,5.26,5,26.32,1,5.26,1,5.26,3,15.79,26047
26,48,49,10,20.41,7,14.29,12,24.49,1,2.04,3,6.12,9,18.37,26048
26,49,37,7,18.92,9,24.32,9,24.32,4,10.81,0,0.0,6,16.22,26049
26,50,28,7,25.0,7,25.0,6,21.43,1,3.57,2,7.14,4,14.29,26050
26,51,41,8,19.51,10,24.39,10,24.39,1,2.44,3,7.32,4,9.76,26051
26,52,41,9,21.95,7,17.07,7,17.07,5,12.2,3,7.32,8,19.51,26052
26,53,33,11,33.33,8,24.24,9,27.27,1,3.03,0,0.0,2,6.06,26053
27,1,60,24,40.0,6,10.0,9,15.0,3,5.0,4,6.67,4,6.67,27001
27,2,66,22,33.33,18,27.27,9,13.64,7,10.61,1,1.52,3,4.55,27002
27,3,109,44,40.37,20,18.35,23,21.1,9,8.26,2,1.83,3,2.75,27003
27,4,30,16,53.33,4,13.33,5,16.67,1,3.33,1,3.33,0,0.0,27004
27,5,23,11,47.83,2,8.7,7,30.43,0,0.0,0,0.0,1,4.35,27005
27,6,34,29,85.29,3,8.82,0,0.0,1,2.94,1,2.94,0,0.0,27006
27,7,57,25,43.86,3,5.26,13,22.81,2,3.51,4,7.02,4,7.02,27007
27,8,73,25,34.25,18,24.66,10,13.7,8,10.96,7,9.59,2,2.74,27008
27,9,125,47,37.6,25,20.0,19,15.2,13,10.4,10,8.0,4,3.2,27009
27,10,174,63,36.21,63,36.21,18,10.34,12,6.9,9,5.17,5,2.87,27010
27,11,43,20,46.51,4,9.3,6,13.95,2,4.65,1,2.33,9,20.93,27011
27,12,51,23,45.1,8,15.69,8,15.69,1,1.96,5,9.8,3,5.88,27012
27,13,96,40,41.67,5,5.21,23,23.96,3,3.13,7,7.29,8,8.33,27013
27,14,114,38,33.33,28,24.56,19,16.67,7,6.14,8,7.02,4,3.51,27014
27,15,128,36,28.13,41,32.03,21,16.41,12,9.38,9,7.03,3,2.34,27015
27,16,28,18,64.29,1,3.57,6,21.43,0,0.0,0,0.0,1,3.57,27016
27,17,52,22,42.31,3,5.77,12,23.08,1,1.92,7,13.46,1,1.92,27017
27,18,43,20,46.51,3,6.98,6,13.95,2,4.65,3,6.98,6,13.95,27018
27,19,120,44,36.67,26,21.67,17,14.17,17,14.17,5,4.17,4,3.33,27019
27,20,99,61,61.62,12,12.12,14,14.14,3,3.03,3,3.03,2,2.02,27020
27,21,98,56,57.14,9,9.18,19,19.39,5,5.1,3,3.06,1,1.02,27021
27,22,143,78,54.55,28,19.58,15,10.49,6,4.2,7,4.9,0,0.0,27022
27,23,88,42,47.73,22,25.0,10,11.36,7,7.95,2,2.27,2,2.27,27023
27,24,137,85,62.04,15,10.95,17,12.41,9,6.57,1,0.73,8,5.84,27024
27,25,44,15,34.09,7,15.91,7,15.91,8,18.18,2,4.55,1,2.27,27025
27,26,90,29,32.22,36,40.0,5,5.56,9,10.0,2,2.22,2,2.22,27026
27,27,72,31,43.06,14,19.44,9,12.5,6,8.33,8,11.11,2,2.78,27027
27,28,79,39,49.37,14,17.72,7,8.86,5,6.33,5,6.33,4,5.06,27028
27,29,44,23,52.27,2,4.55,8,18.18,3,6.82,3,6.82,1,2.27,27029
27,30,47,25,53.19,5,10.64,7,14.89,2,4.26,0,0.0,6,12.77,27030
27,31,74,41,55.41,23,31.08,3,4.05,3,4.05,2,2.7,0,0.0,27031
27,32,86,36,41.86,10,11.63,18,20.93,5,5.81,7,8.14,6,6.98,27032
27,33,47,21,44.68,10,21.28,4,8.51,3,6.38,0,0.0,1,2.13,27033
27,34,158,87,55.06,29,18.35,17,10.76,10,6.33,3,1.9,3,1.9,27034
27,35,61,25,40.98,6,9.84,14,22.95,2,3.28,2,3.28,7,11.48,27035
27,36,73,37,50.68,17,23.29,7,9.59,4,5.48,2,2.74,0,0.0,27036
27,37,127,84,66.14,18,14.17,11,8.66,6,4.72,2,1.57,2,1.57,27037
27,38,49,16,32.65,5,10.2,14,28.57,1,2.04,5,10.2,2,4.08,27038
27,39,76,51,67.11,2,2.63,13,17.11,2,2.63,1,1.32,4,5.26,27039
27,40,46,27,58.7,6,13.04,5,10.87,2,4.35,3,6.52,1,2.17,27040
27,41,44,17,38.64,2,4.55,13,29.55,1,2.27,1,2.27,7,15.91,27041
27,42,25,15,60.0,2,8.0,4,16.0,1,4.0,1,4.0,1,4.0,27042
27,43,41,18,43.9,2,4.88,7,17.07,3,7.32,3,7.32,4,9.76,27043
27,44,149,56,37.58,31,20.81,31,20.81,18,12.08,3,2.01,1,0.67,27044
27,45,21,7,33.33,2,9.52,5,23.81,1,4.76,0,0.0,3,14.29,27045
28,1,65,29,44.62,10,15.38,12,18.46,7,10.77,2,3.08,1,1.54,28001
28,2,86,26,30.23,27,31.4,13,15.12,8,9.3,4,4.65,2,2.33,28002
28,3,38,18,47.37,6,15.79,8,21.05,3,7.89,2,5.26,1,2.63,28003
28,4,79,32,40.51,20,25.32,8,10.13,6,7.59,7,8.86,0,0.0,28004
28,5,67,30,44.78,16,23.88,8,11.94,5,7.46,4,5.97,1,1.49,28005
28,6,51,21,41.18,7,13.73,7,13.73,6,11.76,5,9.8,1,1.96,28006
28,7,44,16,36.36,12,27.27,7,15.91,6,13.64,0,0.0,2,4.55,28007
28,8,64,28,43.75,11,17.19,12,18.75,8,12.5,1,1.56,0,0.0,28008
28,9,66,29,43.94,17,25.76,9,13.64,3,4.55,3,4.55,1,1.52,28009
28,10,24,11,45.83,6,25.0,3,12.5,3,12.5,1,4.17,0,0.0,28010
28,11,40,8,20.0,13,32.5,8,20.0,6,15.0,4,10.0,0,0.0,28011
28,12,33,14,42.42,8,24.24,2,6.06,3,9.09,2,6.06,0,0.0,28012
28,13,34,15,44.12,8,23.53,3,8.82,3,8.82,3,8.82,0,0.0,28013
28,14,88,26,29.55,35,39.77,12,13.64,5,5.68,3,3.41,1,1.14,28014
28,15,65,22,33.85,20,30.77,7,10.77,6,9.23,2,3.08,3,4.62,28015
28,16,51,17,33.33,11,21.57,13,25.49,5,9.8,2,3.92,3,5.88,28016
28,17,63,22,34.92,15,23.81,5,7.94,6,9.52,7,11.11,4,6.35,28017
28,18,106,54,50.94,22,20.75,15,14.15,7,6.6,4,3.77,0,0.0,28018
28,19,84,34,40.48,17,20.24,13,15.48,12,14.29,3,3.57,0,0.0,28019
28,20,99,26,26.26,31,31.31,16,16.16,9,9.09,6,6.06,2,2.02,28020
28,21,86,29,33.72,19,22.09,11,12.79,11,12.79,5,5.81,3,3.49,28021
28,22,69,19,27.54,17,24.64,11,15.94,13,18.84,4,5.8,0,0.0,28022
28,23,120,43,35.83,32,26.67,17,14.17,15,12.5,6,5.0,6,5.0,28023
28,24,36,9,25.0,13,36.11,7,19.44,3,8.33,2,5.56,1,2.78,28024
28,25,55,24,43.64,9,16.36,4,7.27,7,12.73,3,5.45,3,5.45,28025
28,26,56,30,53.57,7,12.5,5,8.93,10,17.86,4,7.14,0,0.0,28026
28,27,94,41,43.62,16,17.02,7,7.45,19,20.21,1,1.06,3,3.19,28027
28,28,54,22,40.74,15,27.78,4,7.41,7,12.96,3,5.56,0,0.0,28028
28,29,86,26,30.23,6,6.98,22,25.58,7,8.14,4,4.65,19,22.09,28029
28,30,44,21,47.73,14,31.82,1,2.27,5,11.36,1,2.27,1,2.27,28030
28,31,63,28,44.44,17,26.98,5,7.94,5,7.94,6,9.52,0,0.0,28031
28,32,61,19,31.15,20,32.79,13,21.31,1,1.64,2,3.28,1,1.64,28032
28,33,95,32,33.68,31,32.63,11,11.58,7,7.37,2,2.11,0,0.0,28033
28,34,98,33,33.67,15,15.31,13,13.27,3,3.06,8,8.16,20,20.41,28034
28,35,53,27,50.94,10,18.87,7,13.21,4,7.55,2,3.77,0,0.0,28035
28,36,112,31,27.68,29,25.89,15,13.39,19,16.96,3,2.68,3,2.68,28036
28,37,115,31,26.96,24,20.87,39,33.91,9,7.83,5,4.35,1,0.87,28037
28,38,74,22,29.73,30,40.54,7,9.46,8,10.81,2,2.7,2,2.7,28038
28,39,62,23,37.1,15,24.19,7,11.29,10,16.13,0,0.0,1,1.61,28039
28,40,104,48,46.15,18,17.31,12,11.54,16,15.38,4,3.85,1,0.96,28040
28,41,50,17,34.0,16,32.0,8,16.0,1,2.0,6,12.0,2,4.0,28041
28,42,52,12,23.08,11,21.15,10,19.23,12,23.08,1,1.92,1,1.92,28042
28,43,94,33,35.11,20,21.28,20,21.28,8,8.51,4,4.26,5,5.32,28043
28,44,96,39,40.63,24,25.0,12,12.5,9,9.38,4,4.17,0,0.0,28044
28,45,68,22,32.35,21,30.88,8,11.76,9,13.24,2,2.94,2,2.94,28045
28,46,57,16,28.07,18,31.58,7,12.28,4,7.02,1,1.75,2,3.51,28046
28,47,57,17,29.82,13,22.81,10,17.54,3,5.26,3,5.26,3,5.26,28047
28,48,60,20,33.33,16,26.67,9,15.0,6,10.0,4,6.67,0,0.0,28048
28,49,66,22,33.33,24,36.36,9,13.64,4,6.06,3,4.55,2,3.03,28049
28,50,46,8,17.39,15,32.61,6,13.04,12,26.09,4,8.7,0,0.0,28050
28,51,64,18,28.13,19,29.69,13,20.31,5,7.81,6,9.38,0,0.0,28051
28,52,49,16,32.65,16,32.65,8,16.33,5,10.2,2,4.08,2,4.08,28052
28,53,79,34,43.04,17,21.52,14,17.72,8,10.13,2,2.53,0,0.0,28053
28,54,57,18,31.58,16,28.07,5,8.77,10,17.54,4,7.02,1,1.75,28054
28,55,38,13,34.21,7,18.42,4,10.53,2,5.26,7,18.42,4,10.53,28055
29,1,176,79,44.89,40,22.73,17,9.66,20,11.36,8,4.55,1,0.57,29001
29,2,46,10,21.74,3,6.52,17,36.96,1,2.17,0,0.0,13,28.26,29002
29,3,151,52,34.44,43,28.48,20,13.25,12,7.95,6,3.97,1,0.66,29003
29,4,135,40,29.63,37,27.41,23,17.04,14,10.37,6,4.44,2,1.48,29004
29,5,101,25,24.75,34,33.66,15,14.85,10,9.9,8,7.92,1,0.99,29005
29,6,79,33,41.77,8,10.13,17,21.52,5,6.33,6,7.59,7,8.86,29006
29,7,37,14,37.84,5,13.51,10,27.03,0,0.0,1,2.7,4,10.81,29007
29,8,60,21,35.0,20,33.33,6,10.0,8,13.33,1,1.67,0,0.0,29008
29,9,44,9,20.45,6,13.64,9,20.45,1,2.27,2,4.55,12,27.27,29009
29,10,47,18,38.3,6,12.77,14,29.79,2,4.26,2,4.26,3,6.38,29010
29,11,101,28,27.72,29,28.71,13,12.87,10,9.9,6,5.94,4,3.96,29011
29,12,123,53,43.09,28,22.76,19,15.45,10,8.13,6,4.88,2,1.63,29012
29,13,75,31,41.33,20,26.67,12,16.0,6,8.0,4,5.33,0,0.0,29013
29,14,133,62,46.62,29,21.8,15,11.28,17,12.78,5,3.76,0,0.0,29014
29,15,146,53,36.3,38,26.03,14,9.59,16,10.96,6,4.11,4,2.74,29015
29,16,210,136,64.76,33,15.71,18,8.57,10,4.76,4,1.9,2,0.95,29016
29,17,111,49,44.14,18,16.22,14,12.61,15,13.51,6,5.41,3,2.7,29017
29,18,120,57,47.5,31,25.83,11,9.17,12,10.0,3,2.5,1,0.83,29018
29,19,164,75,45.73,36,21.95,13,7.93,25,15.24,5,3.05,1,0.61,29019
29,20,130,52,40.0,24,18.46,20,15.38,11,8.46,6,4.62,2,1.54,29020
29,21,77,30,38.96,18,23.38,10,12.99,8,10.39,2,2.6,2,2.6,29021
29,22,87,29,33.33,15,17.24,17,19.54,11,12.64,5,5.75,7,8.05,29022
29,23,104,51,49.04,19,18.27,16,15.38,8,7.69,4,3.85,1,0.96,29023
29,24,117,46,39.32,22,18.8,23,19.66,17,14.53,1,0.85,4,3.42,29024
29,25,111,88,79.28,9,8.11,7,6.31,2,1.8,2,1.8,0,0.0,29025
29,26,115,41,35.65,29,25.22,16,13.91,15,13.04,2,1.74,2,1.74,29026
29,27,69,19,27.54,17,24.64,18,26.09,9,13.04,1,1.45,0,0.0,29027
29,28,124,38,30.65,36,29.03,16,12.9,17,13.71,3,2.42,4,3.23,29028
29,29,169,112,66.27,23,13.61,10,5.92,11,6.51,5,2.96,1,0.59,29029
29,30,41,13,31.71,6,14.63,10,24.39,1,2.44,2,4.88,8,19.51,29030
29,31,80,39,48.75,13,16.25,10,12.5,7,8.75,8,10.0,0,0.0,29031
29,32,36,10,27.78,3,8.33,13,36.11,1,2.78,2,5.56,7,19.44,29032
29,33,107,38,35.51,22,20.56,21,19.63,8,7.48,1,0.93,5,4.67,29033
29,34,70,26,37.14,16,22.86,12,17.14,6,8.57,3,4.29,5,7.14,29034
29,35,97,35,36.08,25,25.77,13,13.4,10,10.31,2,2.06,2,2.06,29035
29,36,172,77,44.77,43,25.0,22,12.79,14,8.14,5,2.91,0,0.0,29036
29,37,93,27,29.03,25,26.88,18,19.35,14,15.05,4,4.3,2,2.15,29037
29,38,111,48,43.24,28,25.23,14,12.61,7,6.31,6,5.41,2,1.8,29038
29,39,49,23,46.94,7,14.29,5,10.2,1,2.04,3,6.12,6,12.24,29039
29,40,160,57,35.63,40,25.0,18,11.25,16,10.0,7,4.38,4,2.5,29040
29,41,124,44,35.48,36,29.03,19,15.32,9,7.26,3,2.42,4,3.23,29041
29,42,149,47,31.54,37,24.83,26,17.45,20,13.42,6,4.03,2,1.34,29042
29,43,133,47,35.34,36,27.07,28,21.05,11,8.27,4,3.01,1,0.75,29043
29,44,111,42,37.84,27,24.32,17,15.32,13,11.71,8,7.21,0,0.0,29044
29,45,84,22,26.19,22,26.19,16,19.05,18,21.43,2,2.38,0,0.0,29045
29,46,84,22,26.19,29,34.52,17,20.24,7,8.33,4,4.76,1,1.19,29046
29,47,164,65,39.63,42,25.61,19,11.59,17,10.37,6,3.66,5,3.05,29047
29,48,86,16,18.6,30,34.88,14,16.28,12,13.95,3,3.49,1,1.16,29048
30,1,69,23,33.33,4,5.8,26,37.68,2,2.9,0,0.0,5,7.25,30001
30,2,61,21,34.43,6,9.84,23,37.7,1,1.64,1,1.64,2,3.28,30002
30,3,64,28,43.75,6,9.38,16,25.0,1,1.56,6,9.38,2,3.13,30003
30,4,70,25,35.71,9,12.86,15,21.43,4,5.71,4,5.71,8,11.43,30004
30,5,47,19,40.43,8,17.02,9,19.15,3,6.38,1,2.13,5,10.64,30005
30,6,87,30,34.48,6,6.9,28,32.18,3,3.45,2,2.3,12,13.79,30006
30,7,44,16,36.36,3,6.82,13,29.55,2,4.55,2,4.55,7,15.91,30007
30,8,84,39,46.43,5,5.95,17,20.24,0,0.0,5,5.95,11,13.1,30008
30,9,134,46,34.33,12,8.96,41,30.6,3,2.24,4,2.99,18,13.43,30009
30,10,45,13,28.89,7,15.56,10,22.22,2,4.44,2,4.44,9,20.0,30010
30,11,47,17,36.17,5,10.64,13,27.66,1,2.13,3,6.38,6,12.77,30011
30,12,57,19,33.33,3,5.26,17,29.82,0,0.0,2,3.51,12,21.05,30012
30,13,111,42,37.84,4,3.6,35,31.53,1,0.9,4,3.6,16,14.41,30013
30,14,80,31,38.75,8,10.0,22,27.5,3,3.75,6,7.5,6,7.5,30014
30,15,45,21,46.67,0,0.0,13,28.89,0,0.0,0,0.0,2,4.44,30015
30,16,17,2,11.76,5,29.41,1,5.88,1,5.88,2,11.76,2,11.76,30016
30,17,28,14,50.0,2,7.14,5,17.86,0,0.0,0,0.0,4,14.29,30017
30,18,78,20,25.64,14,17.95,24,30.77,2,2.56,3,3.85,11,14.1,30018
30,19,34,15,44.12,2,5.88,11,32.35,0,0.0,0,0.0,5,14.71,30019
30,20,22,10,45.45,2,9.09,4,18.18,1,4.55,2,9.09,3,13.64,30020
30,21,38,16,42.11,5,13.16,6,15.79,0,0.0,3,7.89,7,18.42,30021
30,22,45,7,15.56,5,11.11,10,22.22,7,15.56,4,8.89,6,13.33,30022
30,23,33,12,36.36,8,24.24,6,18.18,0,0.0,4,12.12,3,9.09,30023
30,24,47,20,42.55,3,6.38,11,23.4,1,2.13,3,6.38,7,14.89,30024
30,25,25,5,20.0,3,12.0,6,24.0,1,4.0,3,12.0,7,28.0,30025
30,26,37,10,27.03,9,24.32,7,18.92,2,5.41,2,5.41,5,13.51,30026
30,27,62,19,30.65,13,20.97,16,25.81,0,0.0,3,4.84,5,8.06,30027
30,28,71,23,32.39,4,5.63,24,33.8,3,4.23,4,5.63,8,11.27,30028
30,29,16,1,6.25,5,31.25,3,18.75,0,0.0,3,18.75,2,12.5,30029
30,30,63,16,25.4,1,1.59,27,42.86,0,0.0,2,3.17,11,17.46,30030
30,31,22,7,31.82,3,13.64,5,22.73,0,0.0,0,0.0,7,31.82,30031
31,1,58,17,29.31,5,8.62,17,29.31,3,5.17,0,0.0,11,18.97,31001
31,2,68,21,30.88,12,17.65,19,27.94,3,4.41,3,4.41,7,10.29,31002
31,3,44,16,36.36,5,11.36,7,15.91,2,4.55,1,2.27,11,25.0,31003
31,4,49,22,44.9,4,8.16,13,26.53,1,2.04,0,0.0,7,14.29,31004
31,5,83,44,53.01,8,9.64,17,20.48,3,3.61,0,0.0,7,8.43,31005
31,6,48,14,29.17,6,12.5,9,18.75,3,6.25,2,4.17,10,20.83,31006
31,7,52,16,30.77,8,15.38,13,25.0,3,5.77,2,3.85,6,11.54,31007
31,8,50,15,30.0,3,6.0,15,30.0,0,0.0,4,8.0,9,18.0,31008
31,9,52,23,44.23,3,5.77,12,23.08,1,1.92,6,11.54,6,11.54,31009
31,10,45,8,17.78,4,8.89,16,35.56,1,2.22,1,2.22,8,17.78,31010
31,11,73,21,28.77,10,13.7,17,23.29,1,1.37,6,8.22,10,13.7,31011
31,12,30,8,26.67,3,10.0,8,26.67,2,6.67,2,6.67,3,10.0,31012
31,13,44,11,25.0,7,15.91,7,15.91,3,6.82,4,9.09,10,22.73,31013
31,14,45,14,31.11,7,15.56,5,11.11,2,4.44,5,11.11,8,17.78,31014
31,15,16,3,18.75,4,25.0,5,31.25,2,12.5,1,6.25,1,6.25,31015
31,16,29,6,20.69,7,24.14,6,20.69,0,0.0,1,3.45,5,17.24,31016
31,17,36,16,44.44,1,2.78,13,36.11,1,2.78,1,2.78,2,5.56,31017
31,18,36,11,30.56,8,22.22,10,27.78,1,2.78,3,8.33,3,8.33,31018
31,19,67,31,46.27,12,17.91,9,13.43,4,5.97,1,1.49,8,11.94,31019
31,20,39,9,23.08,8,20.51,12,30.77,0,0.0,3,7.69,6,15.38,31020
31,21,44,13,29.55,10,22.73,10,22.73,1,2.27,2,4.55,4,9.09,31021
31,22,36,8,22.22,6,16.67,11,30.56,0,0.0,2,5.56,6,16.67,31022
31,23,42,15,35.71,3,7.14,13,30.95,2,4.76,2,4.76,5,11.9,31023
31,24,67,17,25.37,10,14.93,17,25.37,5,7.46,6,8.96,9,13.43,31024
31,25,27,11,40.74,4,14.81,3,11.11,2,7.41,1,3.7,4,14.81,31025
31,26,34,9,26.47,5,14.71,9,26.47,3,8.82,5,14.71,3,8.82,31026
31,27,33,10,30.3,4,12.12,9,27.27,1,3.03,1,3.03,8,24.24,31027
31,28,52,20,38.46,8,15.38,17,32.69,2,3.85,1,1.92,4,7.69,31028
31,29,34,9,26.47,4,11.76,10,29.41,3,8.82,4,11.76,1,2.94,31029
31,30,73,23,31.51,10,13.7,24,32.88,1,1.37,0,0.0,11,15.07,31030
31,31,92,32,34.78,10,10.87,32,34.78,3,3.26,4,4.35,7,7.61,31031
31,32,79,27,34.18,10,12.66,18,22.78,5,6.33,1,1.27,12,15.19,31032
31,33,74,26,35.14,7,9.46,19,25.68,5,6.76,7,9.46,5,6.76,31033
31,34,25,7,28.0,2,8.0,7,28.0,3,12.0,0,0.0,5,20.0,31034
31,35,39,14,35.9,5,12.82,8,20.51,3,7.69,0,0.0,9,23.08,31035
31,36,50,12,24.0,7,14.0,13,26.0,4,8.0,2,4.0,10,20.0,31036
31,37,21,4,19.05,5,23.81,5,23.81,0,0.0,1,4.76,3,14.29,31037
31,38,45,10,22.22,6,13.33,20,44.44,2,4.44,3,6.67,2,4.44,31038
31,39,22,15,68.18,2,9.09,2,9.09,1,4.55,0,0.0,2,9.09,31039
31,40,53,20,37.74,10,18.87,13,24.53,3,5.66,2,3.77,3,5.66,31040
31,41,64,26,40.63,8,12.5,12,18.75,2,3.13,3,4.69,8,12.5,31041
31,42,52,11,21.15,6,11.54,15,28.85,1,1.92,2,3.85,12,23.08,31042
31,43,35,8,22.86,7,20.0,10,28.57,3,8.57,3,8.57,3,8.57,31043
31,44,23,8,34.78,4,17.39,3,13.04,0,0.0,1,4.35,5,21.74,31044
31,45,26,11,42.31,2,7.69,5,19.23,2,7.69,0,0.0,4,15.38,31045
31,46,59,27,45.76,7,11.86,11,18.64,1,1.69,3,5.08,7,11.86,31046
31,47,61,20,32.79,6,9.84,13,21.31,5,8.2,0,0.0,11,18.03,31047
32,1,73,29,39.73,3,4.11,10,13.7,1,1.37,4,5.48,21,28.77,32001
32,2,73,38,52.05,7,9.59,11,15.07,7,9.59,2,2.74,3,4.11,32002
32,3,44,11,25.0,8,18.18,10,22.73,1,2.27,0,0.0,6,13.64,32003
32,4,88,44,50.0,7,7.95,18,20.45,0,0.0,3,3.41,7,7.95,32004
32,5,39,14,35.9,3,7.69,13,33.33,0,0.0,1,2.56,5,12.82,32005
32,6,70,14,20.0,1,1.43,15,21.43,0,0.0,3,4.29,34,48.57,32006
32,7,36,21,58.33,1,2.78,8,22.22,0,0.0,2,5.56,0,0.0,32007
32,8,73,41,56.16,3,4.11,15,20.55,1,1.37,0,0.0,4,5.48,32008
32,9,81,48,59.26,4,4.94,19,23.46,1,1.23,2,2.47,4,4.94,32009
32,10,56,24,42.86,5,8.93,12,21.43,3,5.36,2,3.57,4,7.14,32010
32,11,53,27,50.94,1,1.89,13,24.53,1,1.89,2,3.77,4,7.55,32011
32,12,44,14,31.82,4,9.09,13,29.55,0,0.0,6,13.64,3,6.82,32012
32,13,16,8,50.0,0,0.0,6,37.5,0,0.0,0,0.0,0,0.0,32013
32,14,60,20,33.33,7,11.67,18,30.0,1,1.67,3,5.0,4,6.67,32014
32,15,26,11,42.31,2,7.69,5,19.23,0,0.0,1,3.85,1,3.85,32015
32,16,51,20,39.22,2,3.92,11,21.57,0,0.0,4,7.84,7,13.73,32016
32,17,67,36,53.73,3,4.48,11,16.42,1,1.49,2,2.99,6,8.96,32017
32,18,35,16,45.71,3,8.57,8,22.86,1,2.86,0,0.0,2,5.71,32018
32,19,49,19,38.78,6,12.24,14,28.57,1,2.04,1,2.04,3,6.12,32019
32,20,27,12,44.44,2,7.41,6,22.22,0,0.0,3,11.11,1,3.7,32020
32,21,30,6,20.0,2,6.67,18,60.0,0,0.0,2,6.67,1,3.33,32021
32,22,48,31,64.58,0,0.0,10,20.83,0,0.0,0,0.0,3,6.25,32022
32,23,57,25,43.86,9,15.79,10,17.54,1,1.75,4,7.02,2,3.51,32023
32,24,41,20,48.78,4,9.76,8,19.51,1,2.44,1,2.44,3,7.32,32024
32,25,37,13,35.14,2,5.41,8,21.62,0,0.0,1,2.7,6,16.22,32025
32,26,48,18,37.5,0,0.0,7,14.58,0,0.0,4,8.33,15,31.25,32026
32,27,44,18,40.91,1,2.27,11,25.0,1,2.27,1,2.27,6,13.64,32027
32,28,32,12,37.5,1,3.13,8,25.0,1,3.13,1,3.13,3,9.38,32028
32,29,56,26,46.43,2,3.57,15,26.79,0,0.0,1,1.79,3,5.36,32029
32,30,35,17,48.57,1,2.86,10,28.57,1,2.86,1,2.86,3,8.57,32030
32,31,75,32,42.67,2,2.67,17,22.67,0,0.0,8,10.67,5,6.67,32031
32,32,43,23,53.49,2,4.65,13,30.23,0,0.0,2,4.65,2,4.65,32032
32,33,58,18,31.03,10,17.24,20,34.48,3,5.17,1,1.72,2,3.45,32033
32,34,42,23,54.76,0,0.0,13,30.95,0,0.0,1,2.38,4,9.52,32034
32,35,60,32,53.33,2,3.33,13,21.67,2,3.33,3,5.0,5,8.33,32035
32,36,50,24,48.0,3,6.0,8,16.0,1,2.0,2,4.0,7,14.0,32036
32,37,44,20,45.45,6,13.64,5,11.36,2,4.55,3,6.82,4,9.09,32037
32,38,42,17,40.48,2,4.76,12,28.57,0,0.0,4,9.52,0,0.0,32038
32,39,55,28,50.91,6,10.91,12,21.82,0,0.0,0,0.0,4,7.27,32039
32,40,47,24,51.06,5,10.64,8,17.02,1,2.13,1,2.13,3,6.38,32040
32,41,50,22,44.0,5,10.0,10,20.0,2,4.0,3,6.0,5,10.0,32041
32,42,57,28,49.12,2,3.51,15,26.32,1,1.75,2,3.51,3,5.26,32042
32,43,51,20,39.22,3,5.88,17,33.33,1,1.96,1,1.96,1,1.96,32043
32,44,57,18,31.58,12,21.05,16,28.07,3,5.26,2,3.51,4,7.02,32044
32,45,34,16,47.06,4,11.76,8,23.53,0,0.0,0,0.0,4,11.76,32045
32,46,18,7,38.89,1,5.56,4,22.22,0,0.0,1,5.56,5,27.78,32046
32,47,59,24,40.68,5,8.47,22,37.29,0,0.0,1,1.69,6,10.17,32047
32,48,83,36,43.37,8,9.64,24,28.92,2,2.41,2,2.41,6,7.23,32048
32,49,29,14,48.28,1,3.45,9,31.03,0,0.0,2,6.9,3,10.34,32049
32,50,66,41,62.12,1,1.52,12,18.18,0,0.0,0,0.0,7,10.61,32050
32,51,60,28,46.67,7,11.67,13,21.67,1,1.67,1,1.67,2,3.33,32051
32,52,29,12,41.38,2,6.9,6,20.69,0,0.0,3,10.34,2,6.9,32052
33,1,60,25,41.67,8,13.33,10,16.67,1,1.67,2,3.33,7,11.67,33001
33,2,92,29,31.52,6,6.52,33,35.87,5,5.43,5,5.43,9,9.78,33002
33,3,61,22,36.07,7,11.48,13,21.31,3,4.92,4,6.56,6,9.84,33003
33,4,64,29,45.31,9,14.06,13,20.31,1,1.56,5,7.81,2,3.13,33004
33,5,56,21,37.5,7,12.5,17,30.36,1,1.79,1,1.79,7,12.5,33005
33,6,88,34,38.64,12,13.64,26,29.55,0,0.0,5,5.68,4,4.55,33006
33,7,136,75,55.15,6,4.41,26,19.12,1,0.74,5,3.68,6,4.41,33007
33,8,54,30,55.56,3,5.56,6,11.11,0,0.0,1,1.85,3,5.56,33008
