ward,precinct,total,Stella B. Black,Stella B. Black Percent,Debra Shore,Debra Shore Percent,Kari K. Steele,Kari K. Steele Percent,Patrick Daley Thompson,Patrick Daley Thompson Percent,Patricia Young,Patricia Young Percent,Patricia Horton,Patricia Horton Percent,precinct_id
33,15,177,22,12.43,42,23.73,20,11.3,37,20.9,31,17.51,25,14.12,33015
33,16,131,17,12.98,32,24.43,20,15.27,20,15.27,16,12.21,26,19.85,33016
33,17,224,23,10.27,49,21.88,49,21.88,47,20.98,28,12.5,28,12.5,33017
33,18,45,8,17.78,10,22.22,7,15.56,5,11.11,10,22.22,5,11.11,33018
33,19,190,22,11.58,43,22.63,36,18.95,33,17.37,30,15.79,26,13.68,33019
33,20,192,29,15.1,48,25.0,41,21.35,33,17.19,22,11.46,19,9.9,33020
33,21,208,21,10.1,55,26.44,30,14.42,42,20.19,26,12.5,34,16.35,33021
33,22,375,23,6.13,98,26.13,86,22.93,97,25.87,41,10.93,30,8.0,33022
33,23,202,13,6.44,60,29.7,41,20.3,41,20.3,25,12.38,22,10.89,33023
33,24,329,30,9.12,89,27.05,77,23.4,61,18.54,39,11.85,33,10.03,33024
33,25,228,26,11.4,57,25.0,43,18.86,52,22.81,28,12.28,22,9.65,33025
33,26,195,15,7.69,56,28.72,44,22.56,35,17.95,25,12.82,20,10.26,33026
33,27,149,14,9.4,38,25.5,28,18.79,29,19.46,21,14.09,19,12.75,33027
34,1,648,110,16.98,136,20.99,133,20.52,98,15.12,69,10.65,102,15.74,34001
34,2,392,55,14.03,90,22.96,98,25.0,68,17.35,32,8.16,49,12.5,34002
34,3,333,53,15.92,78,23.42,79,23.72,50,15.02,37,11.11,36,10.81,34003
34,4,432,80,18.52,92,21.3,95,21.99,57,13.19,55,12.73,53,12.27,34004
34,5,272,43,15.81,60,22.06,62,22.79,42,15.44,31,11.4,34,12.5,34005
34,6,779,116,14.89,154,19.77,188,24.13,141,18.1,85,10.91,95,12.2,34006
34,7,460,79,17.17,84,18.26,97,21.09,59,12.83,61,13.26,80,17.39,34007
34,8,549,92,16.76,101,18.4,122,22.22,81,14.75,67,12.2,86,15.66,34008
34,9,178,23,12.92,37,20.79,40,22.47,33,18.54,20,11.24,25,14.04,34009
34,10,377,58,15.38,77,20.42,87,23.08,61,16.18,45,11.94,49,13.0,34010
34,11,178,33,18.54,37,20.79,40,22.47,21,11.8,22,12.36,25,14.04,34011
34,12,396,84,21.21,63,15.91,87,21.97,46,11.62,62,15.66,54,13.64,34012
34,13,421,67,15.91,85,20.19,95,22.57,57,13.54,48,11.4,69,16.39,34013
34,14,220,48,21.82,38,17.27,40,18.18,29,13.18,32,14.55,33,15.0,34014
34,15,237,39,16.46,51,21.52,51,21.52,38,16.03,26,10.97,32,13.5,34015
34,16,173,34,19.65,32,18.5,36,20.81,16,9.25,26,15.03,29,16.76,34016
34,17,276,54,19.57,46,16.67,57,20.65,34,12.32,43,15.58,42,15.22,34017
34,18,388,62,15.98,86,22.16,87,22.42,66,17.01,41,10.57,46,11.86,34018
34,19,366,40,10.93,85,23.22,95,25.96,64,17.49,33,9.02,49,13.39,34019
34,20,554,91,16.43,120,21.66,144,25.99,68,12.27,60,10.83,71,12.82,34020
34,21,376,54,14.36,84,22.34,86,22.87,57,15.16,46,12.23,49,13.03,34021
34,22,483,89,18.43,92,19.05,105,21.74,53,10.97,67,13.87,77,15.94,34022
34,23,308,48,15.58,62,20.13,66,21.43,43,13.96,47,15.26,42,13.64,34023
34,24,335,46,13.73,69,20.6,86,25.67,54,16.12,40,11.94,40,11.94,34024
34,25,479,78,16.28,88,18.37,105,21.92,60,12.53,75,15.66,73,15.24,34025
34,26,389,76,19.54,72,18.51,85,21.85,46,11.83,51,13.11,59,15.17,34026
34,27,262,43,16.41,55,20.99,50,19.08,39,14.89,35,13.36,40,15.27,34027
34,28,223,28,12.56,59,26.46,58,26.01,46,20.63,20,8.97,12,5.38,34028
34,29,360,68,18.89,60,16.67,79,21.94,50,13.89,53,14.72,50,13.89,34029
34,30,509,84,16.5,85,16.7,118,23.18,55,10.81,69,13.56,98,19.25,34030
34,31,161,34,21.12,24,14.91,29,18.01,23,14.29,22,13.66,29,18.01,34031
34,32,848,135,15.92,164,19.34,189,22.29,125,14.74,105,12.38,130,15.33,34032
34,33,373,46,12.33,83,22.25,91,24.4,59,15.82,42,11.26,52,13.94,34033
34,34,498,75,15.06,96,19.28,131,26.31,84,16.87,48,9.64,64,12.85,34034
34,35,280,44,15.71,51,18.21,59,21.07,50,17.86,33,11.79,43,15.36,34035
34,36,482,64,13.28,103,21.37,110,22.82,85,17.63,56,11.62,64,13.28,34036
34,37,346,53,15.32,78,22.54,67,19.36,57,16.47,48,13.87,43,12.43,34037
34,38,235,32,13.62,50,21.28,62,26.38,37,15.74,27,11.49,27,11.49,34038
34,39,227,35,15.42,52,22.91,55,24.23,28,12.33,27,11.89,30,13.22,34039
34,40,368,57,15.49,70,19.02,78,21.2,51,13.86,54,14.67,58,15.76,34040
34,41,184,35,19.02,36,19.57,36,19.57,22,11.96,31,16.85,24,13.04,34041
34,42,483,68,14.08,103,21.33,118,24.43,65,13.46,58,12.01,71,14.7,34042
34,43,557,90,16.16,107,19.21,125,22.44,79,14.18,86,15.44,70,12.57,34043
34,44,382,56,14.66,81,21.2,98,25.65,59,15.45,42,10.99,46,12.04,34044
34,45,300,47,15.67,54,18.0,51,17.0,40,13.33,49,16.33,59,19.67,34045
34,46,325,51,15.69,63,19.38,80,24.62,54,16.62,38,11.69,39,12.0,34046
34,47,252,45,17.86,44,17.46,56,22.22,38,15.08,30,11.9,39,15.48,34047
34,48,511,75,14.68,110,21.53,126,24.66,72,14.09,58,11.35,70,13.7,34048
34,49,581,94,16.18,119,20.48,132,22.72,89,15.32,59,10.15,88,15.15,34049
34,50,345,56,16.23,70,20.29,69,20.0,54,15.65,45,13.04,51,14.78,34050
34,51,518,82,15.83,104,20.08,130,25.1,76,14.67,48,9.27,78,15.06,34051
34,52,235,30,12.77,53,22.55,49,20.85,50,21.28,28,11.91,25,10.64,34052
34,53,185,30,16.22,43,23.24,40,21.62,25,13.51,24,12.97,23,12.43,34053
34,54,216,33,15.28,42,19.44,52,24.07,35,16.2,24,11.11,30,13.89,34054
34,55,366,61,16.67,82,22.4,86,23.5,54,14.75,38,10.38,45,12.3,34055
35,1,177,23,12.99,43,24.29,33,18.64,20,11.3,27,15.25,31,17.51,35001
35,2,108,10,9.26,25,23.15,17,15.74,18,16.67,22,20.37,16,14.81,35002
35,3,109,8,7.34,24,22.02,21,19.27,15,13.76,23,21.1,18,16.51,35003
35,4,164,15,9.15,39,23.78,29,17.68,36,21.95,22,13.41,23,14.02,35004
35,5,130,11,8.46,39,30.0,18,13.85,22,16.92,20,15.38,20,15.38,35005
35,6,153,23,15.03,29,18.95,29,18.95,24,15.69,23,15.03,25,16.34,35006
35,7,283,29,10.25,83,29.33,53,18.73,50,17.67,36,12.72,32,11.31,35007
35,8,216,34,15.74,57,26.39,36,16.67,33,15.28,27,12.5,29,13.43,35008
35,9,139,20,14.39,30,21.58,24,17.27,16,11.51,23,16.55,26,18.71,35009
35,10,249,32,12.85,57,22.89,53,21.29,44,17.67,31,12.45,32,12.85,35010
35,11,159,22,13.84,40,25.16,25,15.72,22,13.84,28,17.61,22,13.84,35011
35,12,287,36,12.54,79,27.53,54,18.82,48,16.72,37,12.89,33,11.5,35012
35,13,26,10,38.46,3,11.54,2,7.69,1,3.85,5,19.23,5,19.23,35013
35,14,190,25,13.16,46,24.21,32,16.84,24,12.63,36,18.95,27,14.21,35014
35,15,215,24,11.16,53,24.65,33,15.35,35,16.28,36,16.74,34,15.81,35015
35,16,208,21,10.1,60,28.85,40,19.23,32,15.38,29,13.94,26,12.5,35016
35,17,177,30,16.95,40,22.6,27,15.25,27,15.25,28,15.82,25,14.12,35017
35,18,131,16,12.21,29,22.14,23,17.56,24,18.32,18,13.74,21,16.03,35018
35,19,190,27,14.21,50,26.32,39,20.53,27,14.21,30,15.79,17,8.95,35019
35,20,121,23,19.01,28,23.14,22,18.18,15,12.4,20,16.53,13,10.74,35020
35,21,175,17,9.71,45,25.71,30,17.14,25,14.29,36,20.57,22,12.57,35021
35,22,44,2,4.55,13,29.55,6,13.64,9,20.45,7,15.91,7,15.91,35022
35,23,83,9,10.84,25,30.12,16,19.28,13,15.66,10,12.05,10,12.05,35023
35,24,63,9,14.29,10,15.87,11,17.46,14,22.22,8,12.7,11,17.46,35024
35,25,277,33,11.91,71,25.63,51,18.41,44,15.88,46,16.61,32,11.55,35025
35,26,152,14,9.21,36,23.68,20,13.16,33,21.71,29,19.08,20,13.16,35026
35,27,301,31,10.3,75,24.92,51,16.94,54,17.94,43,14.29,47,15.61,35027
35,28,203,24,11.82,59,29.06,42,20.69,36,17.73,20,9.85,22,10.84,35028
35,29,257,27,10.51,64,24.9,42,16.34,49,19.07,40,15.56,35,13.62,35029
35,30,444,52,11.71,115,25.9,87,19.59,68,15.32,68,15.32,54,12.16,35030
35,31,114,17,14.91,26,22.81,20,17.54,18,15.79,20,17.54,13,11.4,35031
35,32,97,18,18.56,16,16.49,20,20.62,12,12.37,15,15.46,16,16.49,35032
35,33,137,10,7.3,35,25.55,23,16.79,33,24.09,18,13.14,18,13.14,35033
35,34,239,32,13.39,74,30.96,44,18.41,29,12.13,31,12.97,29,12.13,35034
35,35,170,24,14.12,33,19.41,23,13.53,27,15.88,30,17.65,33,19.41,35035
35,36,173,16,9.25,44,25.43,25,14.45,26,15.03,32,18.5,30,17.34,35036
36,1,180,20,11.11,37,20.56,30,16.67,42,23.33,26,14.44,25,13.89,36001
36,2,221,17,7.69,51,23.08,40,18.1,51,23.08,29,13.12,33,14.93,36002
36,3,539,77,14.29,116,21.52,106,19.67,100,18.55,68,12.62,72,13.36,36003
36,4,80,11,13.75,16,20.0,12,15.0,17,21.25,10,12.5,14,17.5,36004
36,5,381,24,6.3,85,22.31,58,15.22,91,23.88,66,17.32,57,14.96,36005
36,6,174,15,8.62,38,21.84,32,18.39,48,27.59,25,14.37,16,9.2,36006
36,7,185,21,11.35,32,17.3,25,13.51,43,23.24,32,17.3,32,17.3,36007
36,8,213,22,10.33,46,21.6,30,14.08,52,24.41,37,17.37,26,12.21,36008
36,9,347,40,11.53,79,22.77,55,15.85,73,21.04,50,14.41,50,14.41,36009
36,10,186,26,13.98,41,22.04,32,17.2,28,15.05,29,15.59,30,16.13,36010
36,11,254,22,8.66,57,22.44,39,15.35,62,24.41,44,17.32,30,11.81,36011
36,12,183,25,13.66,37,20.22,31,16.94,35,19.13,32,17.49,23,12.57,36012
36,13,375,43,11.47,79,21.07,58,15.47,86,22.93,59,15.73,50,13.33,36013
36,14,261,21,8.05,63,24.14,48,18.39,64,24.52,36,13.79,29,11.11,36014
36,15,183,21,11.48,31,16.94,20,10.93,54,29.51,32,17.49,25,13.66,36015
36,16,459,54,11.76,95,20.7,80,17.43,80,17.43,67,14.6,83,18.08,36016
36,17,127,16,12.6,28,22.05,20,15.75,25,19.69,22,17.32,16,12.6,36017
36,18,229,19,8.3,48,20.96,41,17.9,54,23.58,37,16.16,30,13.1,36018
36,19,225,21,9.33,50,22.22,35,15.56,50,22.22,30,13.33,39,17.33,36019
36,20,280,28,10.0,46,16.43,47,16.79,79,28.21,45,16.07,35,12.5,36020
36,21,363,31,8.54,81,22.31,62,17.08,78,21.49,53,14.6,58,15.98,36021
36,22,358,47,13.13,69,19.27,63,17.6,66,18.44,64,17.88,49,13.69,36022
36,23,577,66,11.44,109,18.89,128,22.18,105,18.2,79,13.69,90,15.6,36023
36,24,286,31,10.84,64,22.38,58,20.28,59,20.63,34,11.89,40,13.99,36024
36,25,351,63,17.95,61,17.38,43,12.25,71,20.23,55,15.67,58,16.52,36025
36,26,180,11,6.11,35,19.44,27,15.0,46,25.56,34,18.89,27,15.0,36026
36,27,151,11,7.28,36,23.84,23,15.23,34,22.52,25,16.56,22,14.57,36027
36,28,135,9,6.67,29,21.48,22,16.3,31,22.96,20,14.81,24,17.78,36028
36,29,193,21,10.88,42,21.76,24,12.44,37,19.17,32,16.58,37,19.17,36029
36,30,250,27,10.8,55,22.0,46,18.4,52,20.8,36,14.4,34,13.6,36030
36,31,225,19,8.44,53,23.56,49,21.78,51,22.67,29,12.89,24,10.67,36031
36,32,175,13,7.43,37,21.14,30,17.14,44,25.14,24,13.71,27,15.43,36032
36,33,234,21,8.97,43,18.38,46,19.66,54,23.08,34,14.53,36,15.38,36033
36,34,131,15,11.45,33,25.19,18,13.74,21,16.03,21,16.03,23,17.56,36034
36,35,209,17,8.13,42,20.1,36,17.22,54,25.84,32,15.31,28,13.4,36035
36,36,174,16,9.2,42,24.14,36,20.69,42,24.14,22,12.64,16,9.2,36036
36,37,193,19,9.84,46,23.83,30,15.54,44,22.8,30,15.54,24,12.44,36037
36,38,109,17,15.6,14,12.84,13,11.93,28,25.69,21,19.27,16,14.68,36038
36,39,151,16,10.6,37,24.5,23,15.23,35,23.18,21,13.91,19,12.58,36039
36,40,206,22,10.68,42,20.39,32,15.53,46,22.33,32,15.53,32,15.53,36040
36,41,162,16,9.88,37,22.84,33,20.37,40,24.69,23,14.2,13,8.02,36041
36,42,151,15,9.93,23,15.23,27,17.88,31,20.53,26,17.22,29,19.21,36042
36,43,201,25,12.44,46,22.89,28,13.93,55,27.36,24,11.94,23,11.44,36043
36,44,357,38,10.64,70,19.61,66,18.49,70,19.61,60,16.81,53,14.85,36044
36,45,335,38,11.34,60,17.91,57,17.01,70,20.9,55,16.42,55,16.42,36045
36,46,203,15,7.39,49,24.14,39,19.21,44,21.67,34,16.75,22,10.84,36046
36,47,442,44,9.95,86,19.46,75,16.97,86,19.46,69,15.61,82,18.55,36047
36,48,178,12,6.74,42,23.6,25,14.04,45,25.28,28,15.73,26,14.61,36048
36,49,314,39,12.42,66,21.02,26,8.28,69,21.97,53,16.88,61,19.43,36049
36,50,227,12,5.29,58,25.55,49,21.59,63,27.75,24,10.57,21,9.25,36050
36,51,242,22,9.09,57,23.55,50,20.66,58,23.97,29,11.98,26,10.74,36051
37,1,73,12,16.44,12,16.44,7,9.59,17,23.29,10,13.7,15,20.55,37001
37,2,215,33,15.35,32,14.88,39,18.14,29,13.49,40,18.6,42,19.53,37002
37,3,92,17,18.48,16,17.39,20,21.74,11,11.96,10,10.87,18,19.57,37003
37,4,220,32,14.55,26,11.82,42,19.09,35,15.91,41,18.64,44,20.0,37004
37,5,310,50,16.13,42,13.55,63,20.32,46,14.84,43,13.87,66,21.29,37005
37,6,345,39,11.3,45,13.04,80,23.19,61,17.68,43,12.46,77,22.32,37006
37,7,273,45,16.48,43,15.75,51,18.68,40,14.65,41,15.02,53,19.41,37007
37,8,128,13,10.16,29,22.66,27,21.09,16,12.5,19,14.84,24,18.75,37008
37,9,222,38,17.12,35,15.77,38,17.12,21,9.46,40,18.02,50,22.52,37009
37,10,307,28,9.12,43,14.01,79,25.73,65,21.17,25,8.14,67,21.82,37010
37,11,43,2,4.65,5,11.63,5,11.63,10,23.26,10,23.26,11,25.58,37011
37,12,142,24,16.9,22,15.49,18,12.68,25,17.61,22,15.49,31,21.83,37012
37,13,206,27,13.11,24,11.65,48,23.3,27,13.11,27,13.11,53,25.73,37013
37,14,326,70,21.47,53,16.26,62,19.02,36,11.04,47,14.42,58,17.79,37014
37,15,233,36,15.45,31,13.3,39,16.74,41,17.6,39,16.74,47,20.17,37015
37,16,265,44,16.6,37,13.96,51,19.25,33,12.45,43,16.23,57,21.51,37016
37,17,159,28,17.61,23,14.47,30,18.87,12,7.55,28,17.61,38,23.9,37017
37,18,317,53,16.72,46,14.51,62,19.56,49,15.46,50,15.77,57,17.98,37018
37,19,95,12,12.63,15,15.79,16,16.84,20,21.05,18,18.95,14,14.74,37019
37,20,204,35,17.16,25,12.25,37,18.14,36,17.65,34,16.67,37,18.14,37020
37,21,278,47,16.91,36,12.95,50,17.99,45,16.19,49,17.63,51,18.35,37021
37,22,179,16,8.94,29,16.2,50,27.93,37,20.67,9,5.03,38,21.23,37022
37,23,203,33,16.26,31,15.27,39,19.21,26,12.81,36,17.73,38,18.72,37023
37,24,160,25,15.63,29,18.13,28,17.5,18,11.25,25,15.63,35,21.88,37024
37,25,270,34,12.59,37,13.7,54,20.0,44,16.3,41,15.19,60,22.22,37025
37,26,288,60,20.83,40,13.89,52,18.06,27,9.38,56,19.44,53,18.4,37026
37,27,261,52,19.92,39,14.94,46,17.62,31,11.88,47,18.01,46,17.62,37027
37,28,253,40,15.81,27,10.67,57,22.53,38,15.02,41,16.21,50,19.76,37028
37,29,204,49,24.02,38,18.63,29,14.22,10,4.9,35,17.16,43,21.08,37029
37,30,152,23,15.13,25,16.45,23,15.13,21,13.82,28,18.42,32,21.05,37030
37,31,271,38,14.02,34,12.55,53,19.56,47,17.34,42,15.5,57,21.03,37031
37,32,200,33,16.5,26,13.0,36,18.0,24,12.0,33,16.5,48,24.0,37032
37,33,152,28,18.42,23,15.13,27,17.76,17,11.18,32,21.05,25,16.45,37033
37,34,214,35,16.36,38,17.76,35,16.36,28,13.08,29,13.55,49,22.9,37034
37,35,302,56,18.54,33,10.93,53,17.55,45,14.9,50,16.56,65,21.52,37035
37,36,212,32,15.09,29,13.68,35,16.51,34,16.04,31,14.62,51,24.06,37036
37,37,209,35,16.75,37,17.7,32,15.31,20,9.57,41,19.62,44,21.05,37037
37,38,251,34,13.55,42,16.73,43,17.13,39,15.54,41,16.33,52,20.72,37038
37,39,122,21,17.21,17,13.93,20,16.39,29,23.77,13,10.66,22,18.03,37039
37,40,236,44,18.64,28,11.86,54,22.88,31,13.14,41,17.37,38,16.1,37040
37,41,258,44,17.05,42,16.28,39,15.12,29,11.24,45,17.44,59,22.87,37041
37,42,83,16,19.28,13,15.66,8,9.64,14,16.87,15,18.07,17,20.48,37042
37,43,240,45,18.75,27,11.25,48,20.0,32,13.33,36,15.0,52,21.67,37043
38,1,181,24,13.26,43,23.76,32,17.68,37,20.44,29,16.02,16,8.84,38001
38,2,231,32,13.85,56,24.24,32,13.85,49,21.21,39,16.88,23,9.96,38002
38,3,110,10,9.09,23,20.91,13,11.82,25,22.73,19,17.27,20,18.18,38003
38,4,274,29,10.58,43,15.69,44,16.06,56,20.44,55,20.07,47,17.15,38004
38,5,203,16,7.88,53,26.11,44,21.67,38,18.72,27,13.3,25,12.32,38005
38,6,218,31,14.22,43,19.72,40,18.35,34,15.6,41,18.81,29,13.3,38006
38,7,160,18,11.25,36,22.5,31,19.38,28,17.5,21,13.13,26,16.25,38007
38,8,75,9,12.0,15,20.0,7,9.33,14,18.67,15,20.0,15,20.0,38008
38,9,183,18,9.84,49,26.78,40,21.86,35,19.13,22,12.02,19,10.38,38009
38,10,204,26,12.75,45,22.06,45,22.06,31,15.2,31,15.2,26,12.75,38010
38,11,294,24,8.16,64,21.77,45,15.31,60,20.41,55,18.71,46,15.65,38011
38,12,152,22,14.47,34,22.37,24,15.79,28,18.42,23,15.13,21,13.82,38012
38,13,301,33,10.96,65,21.59,53,17.61,63,20.93,42,13.95,45,14.95,38013
38,14,162,18,11.11,37,22.84,18,11.11,41,25.31,26,16.05,22,13.58,38014
38,15,219,22,10.05,39,17.81,25,11.42,42,19.18,49,22.37,42,19.18,38015
38,16,252,29,11.51,58,23.02,41,16.27,55,21.83,35,13.89,34,13.49,38016
38,17,186,17,9.14,46,24.73,29,15.59,37,19.89,28,15.05,29,15.59,38017
38,18,201,19,9.45,43,21.39,26,12.94,41,20.4,36,17.91,36,17.91,38018
38,19,241,32,13.28,44,18.26,33,13.69,50,20.75,44,18.26,38,15.77,38019
38,20,236,16,6.78,60,25.42,47,19.92,47,19.92,34,14.41,32,13.56,38020
38,21,133,13,9.77,22,16.54,19,14.29,30,22.56,24,18.05,25,18.8,38021
38,22,189,23,12.17,36,19.05,25,13.23,40,21.16,31,16.4,34,17.99,38022
38,23,377,47,12.47,72,19.1,53,14.06,75,19.89,69,18.3,61,16.18,38023
38,24,272,30,11.03,47,17.28,37,13.6,58,21.32,45,16.54,55,20.22,38024
38,25,116,10,8.62,15,12.93,22,18.97,30,25.86,18,15.52,21,18.1,38025
38,26,127,13,10.24,25,19.69,17,13.39,20,15.75,28,22.05,24,18.9,38026
38,27,185,22,11.89,38,20.54,28,15.14,33,17.84,29,15.68,35,18.92,38027
38,28,217,17,7.83,51,23.5,25,11.52,49,22.58,35,16.13,40,18.43,38028
38,29,202,23,11.39,46,22.77,40,19.8,40,19.8,29,14.36,24,11.88,38029
38,30,141,12,8.51,24,17.02,22,15.6,28,19.86,35,24.82,20,14.18,38030
38,31,259,38,14.67,48,18.53,39,15.06,48,18.53,48,18.53,38,14.67,38031
38,32,222,13,5.86,46,20.72,40,18.02,45,20.27,39,17.57,39,17.57,38032
38,33,157,19,12.1,35,22.29,24,15.29,35,22.29,22,14.01,22,14.01,38033
38,34,237,32,13.5,49,20.68,47,19.83,41,17.3,40,16.88,28,11.81,38034
38,35,299,33,11.04,66,22.07,59,19.73,49,16.39,48,16.05,44,14.72,38035
38,36,193,19,9.84,35,18.13,29,15.03,43,22.28,34,17.62,33,17.1,38036
38,37,192,26,13.54,41,21.35,22,11.46,31,16.15,37,19.27,35,18.23,38037
38,38,153,16,10.46,32,20.92,20,13.07,24,15.69,33,21.57,28,18.3,38038
38,39,193,25,12.95,55,28.5,27,13.99,36,18.65,26,13.47,24,12.44,38039
38,40,120,16,13.33,28,23.33,22,18.33,20,16.67,19,15.83,15,12.5,38040
38,41,302,36,11.92,70,23.18,54,17.88,64,21.19,38,12.58,40,13.25,38041
38,42,169,13,7.69,36,21.3,30,17.75,41,24.26,25,14.79,24,14.2,38042
38,43,144,17,11.81,29,20.14,27,18.75,31,21.53,22,15.28,18,12.5,38043
38,44,137,16,11.68,30,21.9,24,17.52,25,18.25,24,17.52,18,13.14,38044
38,45,168,14,8.33,40,23.81,28,16.67,36,21.43,20,11.9,30,17.86,38045
39,1,165,12,7.27,41,24.85,32,19.39,43,26.06,20,12.12,17,10.3,39001
39,2,298,38,12.75,61,20.47,59,19.8,68,22.82,38,12.75,34,11.41,39002
39,3,193,8,4.15,47,24.35,45,23.32,52,26.94,22,11.4,19,9.84,39003
39,4,147,10,6.8,30,20.41,29,19.73,40,27.21,21,14.29,17,11.56,39004
39,5,133,17,12.78,36,27.07,25,18.8,24,18.05,19,14.29,12,9.02,39005
39,6,131,11,8.4,28,21.37,21,16.03,26,19.85,21,16.03,24,18.32,39006
39,7,158,10,6.33,43,27.22,35,22.15,44,27.85,13,8.23,13,8.23,39007
39,8,240,9,3.75,66,27.5,47,19.58,79,32.92,20,8.33,19,7.92,39008
39,9,209,15,7.18,48,22.97,43,20.57,64,30.62,19,9.09,20,9.57,39009
39,10,150,14,9.33,39,26.0,31,20.67,26,17.33,26,17.33,14,9.33,39010
39,11,205,7,3.41,55,26.83,40,19.51,63,30.73,24,11.71,16,7.8,39011
39,12,215,27,12.56,65,30.23,48,22.33,34,15.81,21,9.77,20,9.3,39012
39,13,74,10,13.51,23,31.08,16,21.62,9,12.16,7,9.46,9,12.16,39013
39,14,163,18,11.04,46,28.22,28,17.18,37,22.7,19,11.66,15,9.2,39014
39,15,130,7,5.38,28,21.54,27,20.77,42,32.31,14,10.77,12,9.23,39015
39,16,115,16,13.91,27,23.48,25,21.74,20,17.39,12,10.43,15,13.04,39016
39,17,207,23,11.11,51,24.64,41,19.81,44,21.26,27,13.04,21,10.14,39017
39,18,187,18,9.63,50,26.74,31,16.58,44,23.53,22,11.76,22,11.76,39018
39,19,98,4,4.08,29,29.59,20,20.41,20,20.41,13,13.27,12,12.24,39019
39,20,151,15,9.93,38,25.17,23,15.23,39,25.83,23,15.23,13,8.61,39020
39,21,123,8,6.5,28,22.76,27,21.95,38,30.89,12,9.76,10,8.13,39021
39,22,134,14,10.45,36,26.87,23,17.16,34,25.37,10,7.46,17,12.69,39022
39,23,118,10,8.47,29,24.58,23,19.49,23,19.49,17,14.41,16,13.56,39023
39,24,128,24,18.75,27,21.09,25,19.53,22,17.19,18,14.06,12,9.38,39024
39,25,193,27,13.99,43,22.28,38,19.69,34,17.62,26,13.47,25,12.95,39025
39,26,156,7,4.49,42,26.92,35,22.44,40,25.64,17,10.9,15,9.62,39026
39,27,179,17,9.5,48,26.82,35,19.55,35,19.55,21,11.73,23,12.85,39027
39,28,356,34,9.55,95,26.69,64,17.98,70,19.66,50,14.04,43,12.08,39028
39,29,118,19,16.1,30,25.42,18,15.25,23,19.49,11,9.32,17,14.41,39029
39,30,128,15,11.72,32,25.0,20,15.63,27,21.09,20,15.63,14,10.94,39030
39,31,135,18,13.33,32,23.7,21,15.56,25,18.52,20,14.81,19,14.07,39031
39,32,113,9,7.96,35,30.97,30,26.55,30,26.55,4,3.54,5,4.42,39032
39,33,162,19,11.73,38,23.46,31,19.14,38,23.46,19,11.73,17,10.49,39033
39,34,209,22,10.53,47,22.49,35,16.75,50,23.92,22,10.53,33,15.79,39034
39,35,178,22,12.36,50,28.09,38,21.35,28,15.73,25,14.04,15,8.43,39035
39,36,203,16,7.88,45,22.17,33,16.26,41,20.2,43,21.18,25,12.32,39036
39,37,321,26,8.1,74,23.05,63,19.63,75,23.36,49,15.26,34,10.59,39037
39,38,213,21,9.86,55,25.82,40,18.78,45,21.13,27,12.68,25,11.74,39038
39,39,62,3,4.84,11,17.74,11,17.74,20,32.26,8,12.9,9,14.52,39039
39,40,130,7,5.38,35,26.92,24,18.46,35,26.92,14,10.77,15,11.54,39040
39,41,107,8,7.48,25,23.36,18,16.82,24,22.43,20,18.69,12,11.21,39041
39,42,123,4,3.25,32,26.02,25,20.33,31,25.2,20,16.26,11,8.94,39042
39,43,154,11,7.14,47,30.52,29,18.83,32,20.78,19,12.34,16,10.39,39043
40,1,157,10,6.37,42,26.75,28,17.83,39,24.84,22,14.01,16,10.19,40001
40,2,104,7,6.73,28,26.92,21,20.19,24,23.08,10,9.62,14,13.46,40002
40,3,188,15,7.98,59,31.38,45,23.94,34,18.09,19,10.11,16,8.51,40003
40,4,236,19,8.05,75,31.78,55,23.31,45,19.07,24,10.17,18,7.63,40004
40,5,302,25,8.28,86,28.48,66,21.85,71,23.51,30,9.93,24,7.95,40005
40,6,121,11,9.09,35,28.93,24,19.83,22,18.18,18,14.88,11,9.09,40006
40,7,218,26,11.93,67,30.73,41,18.81,36,16.51,27,12.39,21,9.63,40007
40,8,33,8,24.24,6,18.18,7,21.21,5,15.15,3,9.09,4,12.12,40008
40,9,182,27,14.84,37,20.33,23,12.64,38,20.88,23,12.64,34,18.68,40009
40,10,244,10,4.1,74,30.33,62,25.41,60,24.59,16,6.56,22,9.02,40010
40,11,157,17,10.83,43,27.39,32,20.38,33,21.02,18,11.46,14,8.92,40011
40,12,200,22,11.0,62,31.0,51,25.5,32,16.0,20,10.0,13,6.5,40012
40,13,455,39,8.57,146,32.09,108,23.74,62,13.63,47,10.33,53,11.65,40013
40,14,171,27,15.79,41,23.98,34,19.88,27,15.79,21,12.28,21,12.28,40014
40,15,156,13,8.33,39,25.0,33,21.15,42,26.92,15,9.62,14,8.97,40015
40,16,263,42,15.97,67,25.48,46,17.49,46,17.49,38,14.45,24,9.13,40016
40,17,171,23,13.45,45,26.32,35,20.47,28,16.37,24,14.04,16,9.36,40017
40,18,154,18,11.69,42,27.27,37,24.03,33,21.43,15,9.74,9,5.84,40018
40,19,224,36,16.07,54,24.11,41,18.3,39,17.41,32,14.29,22,9.82,40019
40,20,114,21,18.42,23,20.18,18,15.79,23,20.18,15,13.16,14,12.28,40020
40,21,128,16,12.5,30,23.44,25,19.53,25,19.53,16,12.5,16,12.5,40021
40,22,52,5,9.62,19,36.54,9,17.31,8,15.38,7,13.46,4,7.69,40022
