ward,precinct,total,Mary Katherine Rochford,Mary Katherine Rochford Percent,Sebastian T. Patti,Sebastian T. Patti Percent,Kevin Rogers,Kevin Rogers Percent,William D. O'Neal,William D. O'Neal Percent,Anthony Lynn Burrell,Anthony Lynn Burrell Percent,precinct_id
35,11,75,40,53.33,8,10.67,4,5.33,17,22.67,6,8.0,35011
35,12,120,60,50.0,21,17.5,8,6.67,24,20.0,7,5.83,35012
35,13,25,7,28.0,2,8.0,6,24.0,7,28.0,3,12.0,35013
35,14,103,42,40.78,15,14.56,18,17.48,20,19.42,8,7.77,35014
35,15,90,38,42.22,20,22.22,12,13.33,14,15.56,6,6.67,35015
35,16,102,55,53.92,21,20.59,7,6.86,15,14.71,4,3.92,35016
35,17,88,38,43.18,17,19.32,8,9.09,16,18.18,9,10.23,35017
35,18,102,53,51.96,15,14.71,10,9.8,20,19.61,4,3.92,35018
35,19,81,44,54.32,15,18.52,7,8.64,10,12.35,5,6.17,35019
35,20,71,23,32.39,16,22.54,10,14.08,13,18.31,9,12.68,35020
35,21,87,30,34.48,20,22.99,18,20.69,16,18.39,3,3.45,35021
35,22,50,23,46.0,9,18.0,6,12.0,8,16.0,4,8.0,35022
35,23,62,28,45.16,5,8.06,10,16.13,13,20.97,6,9.68,35023
35,24,57,21,36.84,9,15.79,7,12.28,18,31.58,2,3.51,35024
35,25,97,53,54.64,19,19.59,4,4.12,12,12.37,9,9.28,35025
35,26,116,59,50.86,12,10.34,14,12.07,20,17.24,11,9.48,35026
35,27,116,59,50.86,21,18.1,9,7.76,22,18.97,5,4.31,35027
35,28,87,42,48.28,21,24.14,9,10.34,9,10.34,6,6.9,35028
35,29,110,61,55.45,19,17.27,8,7.27,18,16.36,4,3.64,35029
35,30,144,81,56.25,28,19.44,13,9.03,12,8.33,10,6.94,35030
35,31,42,21,50.0,11,26.19,2,4.76,4,9.52,4,9.52,35031
35,32,56,18,32.14,16,28.57,5,8.93,11,19.64,6,10.71,35032
35,33,87,37,42.53,13,14.94,10,11.49,23,26.44,4,4.6,35033
35,34,90,38,42.22,17,18.89,11,12.22,16,17.78,8,8.89,35034
35,35,110,42,38.18,29,26.36,12,10.91,22,20.0,5,4.55,35035
35,36,58,25,43.1,11,18.97,8,13.79,9,15.52,5,8.62,35036
36,1,93,33,35.48,13,13.98,9,9.68,28,30.11,10,10.75,36001
36,2,79,30,37.97,13,16.46,11,13.92,20,25.32,5,6.33,36002
36,3,194,65,33.51,27,13.92,34,17.53,43,22.16,25,12.89,36003
36,4,61,30,49.18,3,4.92,7,11.48,17,27.87,4,6.56,36004
36,5,73,31,42.47,21,28.77,6,8.22,12,16.44,3,4.11,36005
36,6,107,41,38.32,12,11.21,20,18.69,29,27.1,5,4.67,36006
36,7,73,38,52.05,7,9.59,5,6.85,19,26.03,4,5.48,36007
36,8,85,37,43.53,11,12.94,9,10.59,22,25.88,6,7.06,36008
36,9,89,48,53.93,5,5.62,11,12.36,22,24.72,3,3.37,36009
36,10,84,38,45.24,14,16.67,8,9.52,18,21.43,6,7.14,36010
36,11,136,60,44.12,18,13.24,17,12.5,30,22.06,11,8.09,36011
36,12,75,32,42.67,7,9.33,4,5.33,24,32.0,8,10.67,36012
36,13,156,64,41.03,23,14.74,24,15.38,33,21.15,12,7.69,36013
36,14,109,44,40.37,16,14.68,18,16.51,25,22.94,6,5.5,36014
36,15,90,32,35.56,12,13.33,9,10.0,26,28.89,11,12.22,36015
36,16,178,81,45.51,22,12.36,17,9.55,36,20.22,22,12.36,36016
36,17,84,45,53.57,10,11.9,7,8.33,19,22.62,3,3.57,36017
36,18,123,50,40.65,33,26.83,14,11.38,18,14.63,8,6.5,36018
36,19,113,43,38.05,14,12.39,13,11.5,27,23.89,16,14.16,36019
36,20,132,50,37.88,23,17.42,14,10.61,33,25.0,12,9.09,36020
36,21,188,81,43.09,18,9.57,17,9.04,63,33.51,9,4.79,36021
36,22,141,57,40.43,22,15.6,19,13.48,25,17.73,18,12.77,36022
36,23,75,24,32.0,7,9.33,7,9.33,21,28.0,16,21.33,36023
36,24,120,39,32.5,10,8.33,22,18.33,22,18.33,27,22.5,36024
36,25,86,45,52.33,7,8.14,10,11.63,20,23.26,4,4.65,36025
36,26,97,44,45.36,15,15.46,10,10.31,22,22.68,6,6.19,36026
36,27,64,26,40.63,6,9.38,7,10.94,21,32.81,4,6.25,36027
36,28,88,29,32.95,15,17.05,12,13.64,24,27.27,8,9.09,36028
36,29,72,24,33.33,13,18.06,6,8.33,19,26.39,10,13.89,36029
36,30,129,57,44.19,19,14.73,11,8.53,34,26.36,8,6.2,36030
36,31,116,53,45.69,13,11.21,17,14.66,24,20.69,9,7.76,36031
36,32,94,50,53.19,8,8.51,9,9.57,21,22.34,6,6.38,36032
36,33,91,41,45.05,16,17.58,9,9.89,14,15.38,11,12.09,36033
36,34,73,34,46.58,3,4.11,6,8.22,26,35.62,4,5.48,36034
36,35,107,58,54.21,10,9.35,11,10.28,23,21.5,5,4.67,36035
36,36,99,46,46.46,10,10.1,11,11.11,27,27.27,5,5.05,36036
36,37,64,31,48.44,4,6.25,6,9.38,17,26.56,6,9.38,36037
36,38,75,20,26.67,10,13.33,14,18.67,25,33.33,6,8.0,36038
36,39,81,46,56.79,6,7.41,8,9.88,15,18.52,6,7.41,36039
36,40,114,48,42.11,10,8.77,19,16.67,28,24.56,9,7.89,36040
36,41,76,27,35.53,17,22.37,7,9.21,19,25.0,6,7.89,36041
36,42,92,38,41.3,14,15.22,9,9.78,24,26.09,7,7.61,36042
36,43,83,40,48.19,4,4.82,11,13.25,23,27.71,5,6.02,36043
36,44,138,56,40.58,13,9.42,28,20.29,20,14.49,21,15.22,36044
36,45,114,52,45.61,22,19.3,10,8.77,24,21.05,6,5.26,36045
36,46,88,37,42.05,14,15.91,12,13.64,20,22.73,5,5.68,36046
36,47,77,32,41.56,7,9.09,10,12.99,18,23.38,10,12.99,36047
36,48,91,42,46.15,18,19.78,6,6.59,21,23.08,4,4.4,36048
36,49,135,59,43.7,14,10.37,11,8.15,38,28.15,13,9.63,36049
36,50,86,37,43.02,11,12.79,8,9.3,19,22.09,11,12.79,36050
36,51,92,36,39.13,10,10.87,12,13.04,30,32.61,4,4.35,36051
36,52,92,42,45.65,14,15.22,9,9.78,22,23.91,5,5.43,36052
36,53,74,33,44.59,10,13.51,9,12.16,16,21.62,6,8.11,36053
36,54,158,70,44.3,9,5.7,27,17.09,27,17.09,25,15.82,36054
36,55,159,65,40.88,27,16.98,22,13.84,24,15.09,21,13.21,36055
37,1,54,15,27.78,12,22.22,8,14.81,11,20.37,8,14.81,37001
37,2,91,25,27.47,7,7.69,16,17.58,24,26.37,19,20.88,37002
37,3,50,14,28.0,3,6.0,7,14.0,20,40.0,6,12.0,37003
37,4,119,17,14.29,11,9.24,31,26.05,27,22.69,33,27.73,37004
37,5,130,30,23.08,13,10.0,24,18.46,22,16.92,41,31.54,37005
37,6,114,25,21.93,9,7.89,20,17.54,21,18.42,39,34.21,37006
37,7,108,27,25.0,11,10.19,26,24.07,15,13.89,29,26.85,37007
37,8,72,11,15.28,7,9.72,22,30.56,13,18.06,19,26.39,37008
37,9,100,26,26.0,6,6.0,25,25.0,21,21.0,22,22.0,37009
37,10,112,27,24.11,8,7.14,23,20.54,21,18.75,33,29.46,37010
37,11,31,13,41.94,6,19.35,3,9.68,4,12.9,5,16.13,37011
37,12,63,15,23.81,5,7.94,13,20.63,12,19.05,18,28.57,37012
37,13,96,25,26.04,9,9.38,22,22.92,24,25.0,16,16.67,37013
37,14,152,34,22.37,10,6.58,25,16.45,40,26.32,43,28.29,37014
37,15,114,26,22.81,5,4.39,16,14.04,22,19.3,45,39.47,37015
37,16,106,36,33.96,10,9.43,22,20.75,13,12.26,25,23.58,37016
37,17,105,19,18.1,9,8.57,20,19.05,25,23.81,32,30.48,37017
37,18,134,29,21.64,3,2.24,25,18.66,31,23.13,46,34.33,37018
37,19,71,20,28.17,15,21.13,7,9.86,23,32.39,6,8.45,37019
37,20,82,27,32.93,5,6.1,14,17.07,15,18.29,21,25.61,37020
37,21,113,20,17.7,6,5.31,20,17.7,28,24.78,39,34.51,37021
37,22,65,24,36.92,2,3.08,12,18.46,9,13.85,18,27.69,37022
37,23,90,24,26.67,3,3.33,20,22.22,29,32.22,14,15.56,37023
37,24,102,24,23.53,11,10.78,19,18.63,20,19.61,28,27.45,37024
37,25,131,27,20.61,5,3.82,24,18.32,23,17.56,52,39.69,37025
37,26,135,28,20.74,9,6.67,27,20.0,23,17.04,48,35.56,37026
37,27,106,32,30.19,6,5.66,21,19.81,15,14.15,32,30.19,37027
37,28,102,20,19.61,8,7.84,20,19.61,26,25.49,28,27.45,37028
37,29,113,15,13.27,16,14.16,21,18.58,27,23.89,34,30.09,37029
37,30,53,16,30.19,3,5.66,11,20.75,10,18.87,13,24.53,37030
37,31,136,35,25.74,12,8.82,29,21.32,26,19.12,34,25.0,37031
37,32,109,27,24.77,4,3.67,22,20.18,24,22.02,32,29.36,37032
37,33,89,23,25.84,9,10.11,21,23.6,15,16.85,21,23.6,37033
37,34,106,28,26.42,10,9.43,16,15.09,21,19.81,31,29.25,37034
37,35,131,22,16.79,14,10.69,27,20.61,28,21.37,40,30.53,37035
37,36,121,30,24.79,6,4.96,17,14.05,30,24.79,38,31.4,37036
37,37,95,14,14.74,7,7.37,16,16.84,23,24.21,35,36.84,37037
37,38,108,25,23.15,6,5.56,23,21.3,17,15.74,37,34.26,37038
37,39,92,35,38.04,12,13.04,13,14.13,16,17.39,16,17.39,37039
37,40,112,23,20.54,9,8.04,20,17.86,23,20.54,37,33.04,37040
37,41,126,21,16.67,8,6.35,31,24.6,17,13.49,49,38.89,37041
37,42,57,10,17.54,8,14.04,10,17.54,23,40.35,6,10.53,37042
37,43,90,25,27.78,6,6.67,20,22.22,12,13.33,27,30.0,37043
38,1,118,52,44.07,22,18.64,9,7.63,28,23.73,7,5.93,38001
38,2,67,32,47.76,12,17.91,5,7.46,13,19.4,5,7.46,38002
38,3,60,20,33.33,6,10.0,11,18.33,22,36.67,1,1.67,38003
38,4,42,24,57.14,7,16.67,1,2.38,10,23.81,0,0.0,38004
38,5,177,103,58.19,25,14.12,16,9.04,28,15.82,5,2.82,38005
38,6,70,29,41.43,8,11.43,13,18.57,17,24.29,3,4.29,38006
38,7,103,65,63.11,15,14.56,4,3.88,14,13.59,5,4.85,38007
38,8,59,24,40.68,8,13.56,8,13.56,12,20.34,7,11.86,38008
38,9,93,50,53.76,23,24.73,7,7.53,8,8.6,5,5.38,38009
38,10,127,79,62.2,16,12.6,8,6.3,14,11.02,10,7.87,38010
38,11,73,26,35.62,16,21.92,8,10.96,20,27.4,3,4.11,38011
38,12,104,57,54.81,8,7.69,15,14.42,18,17.31,6,5.77,38012
38,13,81,37,45.68,10,12.35,8,9.88,20,24.69,6,7.41,38013
38,14,89,47,52.81,7,7.87,11,12.36,22,24.72,2,2.25,38014
38,15,75,30,40.0,7,9.33,13,17.33,22,29.33,3,4.0,38015
38,16,94,45,47.87,15,15.96,9,9.57,16,17.02,9,9.57,38016
38,17,83,37,44.58,9,10.84,8,9.64,20,24.1,9,10.84,38017
38,18,112,54,48.21,12,10.71,7,6.25,33,29.46,6,5.36,38018
38,19,118,64,54.24,15,12.71,11,9.32,19,16.1,9,7.63,38019
38,20,138,79,57.25,18,13.04,10,7.25,21,15.22,10,7.25,38020
38,21,83,32,38.55,11,13.25,11,13.25,19,22.89,10,12.05,38021
38,22,95,39,41.05,10,10.53,12,12.63,27,28.42,7,7.37,38022
38,23,83,35,42.17,13,15.66,9,10.84,20,24.1,6,7.23,38023
38,24,58,28,48.28,12,20.69,4,6.9,8,13.79,6,10.34,38024
38,25,97,52,53.61,9,9.28,10,10.31,21,21.65,5,5.15,38025
38,26,47,20,42.55,5,10.64,7,14.89,12,25.53,3,6.38,38026
38,27,59,30,50.85,10,16.95,4,6.78,13,22.03,2,3.39,38027
38,28,77,40,51.95,7,9.09,5,6.49,21,27.27,4,5.19,38028
38,29,82,50,60.98,7,8.54,6,7.32,13,15.85,6,7.32,38029
38,30,74,36,48.65,11,14.86,5,6.76,17,22.97,5,6.76,38030
38,31,101,42,41.58,18,17.82,14,13.86,20,19.8,7,6.93,38031
38,32,119,54,45.38,12,10.08,10,8.4,29,24.37,14,11.76,38032
38,33,70,34,48.57,11,15.71,9,12.86,13,18.57,3,4.29,38033
38,34,57,32,56.14,5,8.77,3,5.26,13,22.81,4,7.02,38034
38,35,104,47,45.19,16,15.38,13,12.5,20,19.23,8,7.69,38035
38,36,81,37,45.68,5,6.17,9,11.11,25,30.86,5,6.17,38036
38,37,87,44,50.57,16,18.39,5,5.75,15,17.24,7,8.05,38037
38,38,109,53,48.62,10,9.17,11,10.09,29,26.61,6,5.5,38038
38,39,75,36,48.0,7,9.33,10,13.33,14,18.67,8,10.67,38039
38,40,91,44,48.35,6,6.59,11,12.09,22,24.18,8,8.79,38040
38,41,142,77,54.23,15,10.56,8,5.63,31,21.83,11,7.75,38041
38,42,115,51,44.35,15,13.04,16,13.91,29,25.22,4,3.48,38042
38,43,97,53,54.64,12,12.37,9,9.28,19,19.59,4,4.12,38043
38,44,102,48,47.06,12,11.76,14,13.73,23,22.55,5,4.9,38044
38,45,100,47,47.0,5,5.0,8,8.0,31,31.0,9,9.0,38045
38,46,73,37,50.68,13,17.81,5,6.85,14,19.18,4,5.48,38046
38,47,78,36,46.15,11,14.1,12,15.38,12,15.38,7,8.97,38047
38,48,83,40,48.19,8,9.64,11,13.25,20,24.1,4,4.82,38048
38,49,86,42,48.84,10,11.63,7,8.14,22,25.58,5,5.81,38049
38,50,88,34,38.64,14,15.91,13,14.77,21,23.86,6,6.82,38050
38,51,61,34,55.74,4,6.56,7,11.48,12,19.67,4,6.56,38051
38,52,99,41,41.41,12,12.12,16,16.16,21,21.21,9,9.09,38052
38,53,30,8,26.67,4,13.33,3,10.0,9,30.0,6,20.0,38053
39,1,100,65,65.0,13,13.0,8,8.0,9,9.0,5,5.0,39001
39,2,140,62,44.29,27,19.29,12,8.57,33,23.57,6,4.29,39002
39,3,150,100,66.67,21,14.0,9,6.0,15,10.0,5,3.33,39003
39,4,91,54,59.34,10,10.99,4,4.4,20,21.98,3,3.3,39004
39,5,78,39,50.0,9,11.54,7,8.97,17,21.79,6,7.69,39005
39,6,93,39,41.94,10,10.75,15,16.13,25,26.88,4,4.3,39006
39,7,88,44,50.0,18,20.45,4,4.55,17,19.32,5,5.68,39007
39,8,105,37,35.24,49,46.67,8,7.62,9,8.57,2,1.9,39008
39,9,122,50,40.98,27,22.13,16,13.11,24,19.67,5,4.1,39009
39,10,88,48,54.55,11,12.5,9,10.23,14,15.91,6,6.82,39010
39,11,116,45,38.79,20,17.24,10,8.62,33,28.45,8,6.9,39011
39,12,82,29,35.37,13,15.85,8,9.76,23,28.05,9,10.98,39012
39,13,76,43,56.58,17,22.37,6,7.89,7,9.21,3,3.95,39013
39,14,111,41,36.94,30,27.03,8,7.21,20,18.02,12,10.81,39014
39,15,107,60,56.07,19,17.76,3,2.8,19,17.76,6,5.61,39015
39,16,76,36,47.37,18,23.68,8,10.53,8,10.53,6,7.89,39016
39,17,74,25,33.78,15,20.27,15,20.27,14,18.92,5,6.76,39017
39,18,106,47,44.34,19,17.92,11,10.38,20,18.87,9,8.49,39018
39,19,70,24,34.29,10,14.29,6,8.57,25,35.71,5,7.14,39019
39,20,98,58,59.18,10,10.2,6,6.12,21,21.43,3,3.06,39020
39,21,76,25,32.89,24,31.58,11,14.47,12,15.79,4,5.26,39021
39,22,91,37,40.66,33,36.26,5,5.49,12,13.19,4,4.4,39022
39,23,86,43,50.0,18,20.93,8,9.3,7,8.14,10,11.63,39023
39,24,98,37,37.76,22,22.45,17,17.35,11,11.22,11,11.22,39024
39,25,100,50,50.0,11,11.0,9,9.0,24,24.0,6,6.0,39025
39,26,103,55,53.4,23,22.33,5,4.85,17,16.5,3,2.91,39026
39,27,114,70,61.4,16,14.04,10,8.77,11,9.65,7,6.14,39027
39,28,127,57,44.88,31,24.41,8,6.3,24,18.9,7,5.51,39028
39,29,115,61,53.04,24,20.87,9,7.83,12,10.43,9,7.83,39029
39,30,49,19,38.78,5,10.2,6,12.24,16,32.65,3,6.12,39030
39,31,64,25,39.06,10,15.63,10,15.63,12,18.75,7,10.94,39031
39,32,76,31,40.79,29,38.16,5,6.58,8,10.53,3,3.95,39032
39,33,108,53,49.07,18,16.67,8,7.41,21,19.44,8,7.41,39033
39,34,120,57,47.5,19,15.83,15,12.5,21,17.5,8,6.67,39034
39,35,116,62,53.45,26,22.41,9,7.76,13,11.21,6,5.17,39035
39,36,102,40,39.22,21,20.59,13,12.75,19,18.63,9,8.82,39036
39,37,181,102,56.35,24,13.26,18,9.94,32,17.68,5,2.76,39037
39,38,123,73,59.35,25,20.33,6,4.88,13,10.57,6,4.88,39038
39,39,52,28,53.85,4,7.69,4,7.69,11,21.15,5,9.62,39039
39,40,75,42,56.0,11,14.67,5,6.67,13,17.33,4,5.33,39040
39,41,37,18,48.65,9,24.32,1,2.7,5,13.51,4,10.81,39041
39,42,92,65,70.65,9,9.78,5,5.43,11,11.96,2,2.17,39042
39,43,90,55,61.11,12,13.33,7,7.78,12,13.33,4,4.44,39043
39,44,106,58,54.72,17,16.04,10,9.43,15,14.15,6,5.66,39044
39,45,48,16,33.33,5,10.42,7,14.58,14,29.17,6,12.5,39045
39,46,85,37,43.53,14,16.47,6,7.06,21,24.71,7,8.24,39046
39,47,61,25,40.98,11,18.03,2,3.28,17,27.87,6,9.84,39047
40,1,57,26,45.61,13,22.81,4,7.02,13,22.81,1,1.75,40001
40,2,63,24,38.1,15,23.81,4,6.35,18,28.57,2,3.17,40002
40,3,113,54,47.79,33,29.2,9,7.96,10,8.85,7,6.19,40003
40,4,103,49,47.57,36,34.95,3,2.91,10,9.71,5,4.85,40004
40,5,87,47,54.02,18,20.69,6,6.9,15,17.24,1,1.15,40005
40,6,101,50,49.5,27,26.73,5,4.95,14,13.86,5,4.95,40006
40,7,119,54,45.38,34,28.57,10,8.4,14,11.76,7,5.88,40007
40,8,21,7,33.33,5,23.81,5,23.81,1,4.76,3,14.29,40008
40,9,102,48,47.06,22,21.57,11,10.78,14,13.73,7,6.86,40009
40,10,108,39,36.11,44,40.74,9,8.33,12,11.11,4,3.7,40010
40,11,90,44,48.89,26,28.89,5,5.56,10,11.11,5,5.56,40011
40,12,81,32,39.51,29,35.8,4,4.94,10,12.35,6,7.41,40012
40,13,138,63,45.65,54,39.13,9,6.52,8,5.8,4,2.9,40013
40,14,78,40,51.28,17,21.79,5,6.41,10,12.82,6,7.69,40014
40,15,105,45,42.86,29,27.62,10,9.52,13,12.38,8,7.62,40015
40,16,129,51,39.53,35,27.13,11,8.53,29,22.48,3,2.33,40016
40,17,59,20,33.9,21,35.59,6,10.17,10,16.95,2,3.39,40017
40,18,110,28,25.45,40,36.36,17,15.45,18,16.36,7,6.36,40018
40,19,85,38,44.71,16,18.82,10,11.76,18,21.18,3,3.53,40019
40,20,101,54,53.47,25,24.75,8,7.92,9,8.91,5,4.95,40020
40,21,91,42,46.15,26,28.57,7,7.69,13,14.29,3,3.3,40021
40,22,54,23,42.59,22,40.74,2,3.7,6,11.11,1,1.85,40022
40,23,116,59,50.86,30,25.86,3,2.59,12,10.34,12,10.34,40023
40,24,54,17,31.48,14,25.93,3,5.56,13,24.07,7,12.96,40024
40,25,80,27,33.75,21,26.25,14,17.5,14,17.5,4,5.0,40025
40,26,123,52,42.28,48,39.02,7,5.69,12,9.76,4,3.25,40026
40,27,88,29,32.95,25,28.41,14,15.91,16,18.18,4,4.55,40027
40,28,120,47,39.17,37,30.83,16,13.33,15,12.5,5,4.17,40028
40,29,139,68,48.92,35,25.18,12,8.63,20,14.39,4,2.88,40029
40,30,172,67,38.95,74,43.02,19,11.05,10,5.81,2,1.16,40030
40,31,92,28,30.43,38,41.3,12,13.04,10,10.87,4,4.35,40031
40,32,45,19,42.22,12,26.67,4,8.89,6,13.33,4,8.89,40032
40,33,111,55,49.55,32,28.83,9,8.11,10,9.01,5,4.5,40033
40,34,61,20,32.79,19,31.15,8,13.11,8,13.11,6,9.84,40034
40,35,92,34,36.96,27,29.35,13,14.13,13,14.13,5,5.43,40035
40,36,95,47,49.47,25,26.32,6,6.32,13,13.68,4,4.21,40036
40,37,82,41,50.0,20,24.39,4,4.88,15,18.29,2,2.44,40037
40,38,54,20,37.04,17,31.48,5,9.26,11,20.37,1,1.85,40038
40,39,82,37,45.12,13,15.85,11,13.41,14,17.07,7,8.54,40039
40,40,80,34,42.5,24,30.0,6,7.5,13,16.25,3,3.75,40040
40,41,125,64,51.2,48,38.4,3,2.4,7,5.6,3,2.4,40041
40,42,101,45,44.55,29,28.71,7,6.93,16,15.84,4,3.96,40042
40,43,105,54,51.43,25,23.81,9,8.57,15,14.29,2,1.9,40043
40,44,63,22,34.92,12,19.05,12,19.05,13,20.63,4,6.35,40044
40,45,165,72,43.64,46,27.88,12,7.27,20,12.12,15,9.09,40045
40,46,133,66,49.62,20,15.04,17,12.78,23,17.29,7,5.26,40046
40,47,117,63,53.85,42,35.9,6,5.13,5,4.27,1,0.85,40047
40,48,63,33,52.38,10,15.87,8,12.7,7,11.11,5,7.94,40048
40,49,55,25,45.45,12,21.82,6,10.91,7,12.73,5,9.09,40049
41,1,148,91,61.49,14,9.46,16,10.81,25,16.89,2,1.35,41001
41,2,196,108,55.1,26,13.27,12,6.12,40,20.41,10,5.1,41002
41,3,137,72,52.55,15,10.95,11,8.03,34,24.82,5,3.65,41003
41,4,185,122,65.95,15,8.11,10,5.41,29,15.68,9,4.86,41004
41,5,159,83,52.2,17,10.69,17,10.69,40,25.16,2,1.26,41005
41,6,170,113,66.47,18,10.59,12,7.06,21,12.35,6,3.53,41006
41,7,178,99,55.62,17,9.55,17,9.55,38,21.35,7,3.93,41007
41,8,131,69,52.67,13,9.92,17,12.98,27,20.61,5,3.82,41008
41,9,113,45,39.82,11,9.73,17,15.04,30,26.55,10,8.85,41009
41,10,142,92,64.79,15,10.56,9,6.34,19,13.38,7,4.93,41010
41,11,156,85,54.49,15,9.62,17,10.9,34,21.79,5,3.21,41011
41,12,127,61,48.03,11,8.66,10,7.87,31,24.41,14,11.02,41012
41,13,79,29,36.71,12,15.19,10,12.66,23,29.11,5,6.33,41013
41,14,189,124,65.61,22,11.64,12,6.35,27,14.29,4,2.12,41014
41,15,157,87,55.41,15,9.55,8,5.1,37,23.57,10,6.37,41015
41,16,135,86,63.7,13,9.63,8,5.93,22,16.3,6,4.44,41016
41,17,161,101,62.73,18,11.18,9,5.59,25,15.53,8,4.97,41017
41,18,105,61,58.1,14,13.33,8,7.62,16,15.24,6,5.71,41018
41,19,190,124,65.26,22,11.58,11,5.79,27,14.21,6,3.16,41019
41,20,155,93,60.0,13,8.39,10,6.45,29,18.71,10,6.45,41020
41,21,154,72,46.75,17,11.04,19,12.34,33,21.43,13,8.44,41021
41,22,134,70,52.24,20,14.93,12,8.96,28,20.9,4,2.99,41022
41,23,126,71,56.35,12,9.52,10,7.94,27,21.43,6,4.76,41023
41,24,127,64,50.39,14,11.02,9,7.09,33,25.98,7,5.51,41024
41,25,36,16,44.44,6,16.67,0,0.0,12,33.33,2,5.56,41025
41,26,50,24,48.0,13,26.0,4,8.0,6,12.0,3,6.0,41026
41,27,32,12,37.5,4,12.5,3,9.38,9,28.13,4,12.5,41027
41,28,102,48,47.06,9,8.82,16,15.69,17,16.67,12,11.76,41028
41,29,61,24,39.34,13,21.31,7,11.48,12,19.67,5,8.2,41029
41,30,143,84,58.74,18,12.59,7,4.9,28,19.58,6,4.2,41030
41,31,161,98,60.87,9,5.59,10,6.21,34,21.12,10,6.21,41031
41,32,74,29,39.19,20,27.03,7,9.46,12,16.22,6,8.11,41032
41,33,98,43,43.88,18,18.37,11,11.22,21,21.43,5,5.1,41033
41,34,99,50,50.51,8,8.08,10,10.1,26,26.26,5,5.05,41034
41,35,165,86,52.12,12,7.27,17,10.3,46,27.88,4,2.42,41035
41,36,130,74,56.92,18,13.85,11,8.46,24,18.46,3,2.31,41036
41,37,146,83,56.85,10,6.85,12,8.22,36,24.66,5,3.42,41037
41,38,138,74,53.62,16,11.59,16,11.59,25,18.12,7,5.07,41038
41,39,93,53,56.99,8,8.6,7,7.53,22,23.66,3,3.23,41039
41,40,168,98,58.33,12,7.14,21,12.5,27,16.07,10,5.95,41040
41,41,126,60,47.62,17,13.49,15,11.9,26,20.63,8,6.35,41041
41,42,178,112,62.92,16,8.99,14,7.87,29,16.29,7,3.93,41042
41,43,127,56,44.09,26,20.47,16,12.6,22,17.32,7,5.51,41043
41,44,171,118,69.01,18,10.53,12,7.02,18,10.53,5,2.92,41044
41,45,97,53,54.64,6,6.19,13,13.4,17,17.53,8,8.25,41045
41,46,117,68,58.12,8,6.84,12,10.26,19,16.24,10,8.55,41046
41,47,147,103,70.07,20,13.61,7,4.76,14,9.52,3,2.04,41047
41,48,57,29,50.88,8,14.04,5,8.77,7,12.28,8,14.04,41048
41,49,198,136,68.69,6,3.03,15,7.58,36,18.18,5,2.53,41049
41,50,147,72,48.98,18,12.24,18,12.24,33,22.45,6,4.08,41050
41,51,109,61,55.96,8,7.34,8,7.34,23,21.1,9,8.26,41051
41,52,201,125,62.19,26,12.94,9,4.48,30,14.93,11,5.47,41052
41,53,135,72,53.33,16,11.85,12,8.89,29,21.48,6,4.44,41053
41,54,144,106,73.61,12,8.33,8,5.56,14,9.72,4,2.78,41054
41,55,98,51,52.04,9,9.18,11,11.22,24,24.49,3,3.06,41055
41,56,199,133,66.83,12,6.03,15,7.54,32,16.08,7,3.52,41056
41,57,105,60,57.14,18,17.14,8,7.62,14,13.33,5,4.76,41057
42,1,139,85,61.15,30,21.58,9,6.47,8,5.76,7,5.04,42001
42,2,77,42,54.55,8,10.39,6,7.79,10,12.99,11,14.29,42002
42,3,89,51,57.3,6,6.74,6,6.74,18,20.22,8,8.99,42003
42,4,112,72,64.29,17,15.18,8,7.14,8,7.14,7,6.25,42004
42,5,97,60,61.86,24,24.74,2,2.06,10,10.31,1,1.03,42005
42,6,230,116,50.43,45,19.57,32,13.91,18,7.83,19,8.26,42006
42,7,92,50,54.35,20,21.74,6,6.52,11,11.96,5,5.43,42007
42,8,141,85,60.28,32,22.7,8,5.67,10,7.09,6,4.26,42008
42,9,222,133,59.91,34,15.32,13,5.86,23,10.36,19,8.56,42009
42,10,70,49,70.0,11,15.71,2,2.86,5,7.14,3,4.29,42010
42,11,116,67,57.76,19,16.38,9,7.76,8,6.9,13,11.21,42011
42,12,78,52,66.67,13,16.67,5,6.41,6,7.69,2,2.56,42012
42,13,217,122,56.22,28,12.9,17,7.83,27,12.44,23,10.6,42013
42,14,93,61,65.59,14,15.05,7,7.53,7,7.53,4,4.3,42014
42,15,145,87,60.0,30,20.69,6,4.14,15,10.34,7,4.83,42015
42,16,61,43,70.49,9,14.75,2,3.28,4,6.56,3,4.92,42016
42,17,199,90,45.23,27,13.57,30,15.08,39,19.6,13,6.53,42017
42,18,166,103,62.05,21,12.65,14,8.43,13,7.83,15,9.04,42018
42,19,25,13,52.0,4,16.0,1,4.0,7,28.0,0,0.0,42019
42,20,53,21,39.62,7,13.21,11,20.75,7,13.21,7,13.21,42020
42,21,75,48,64.0,5,6.67,4,5.33,11,14.67,7,9.33,42021
42,22,58,32,55.17,5,8.62,8,13.79,11,18.97,2,3.45,42022
42,23,143,104,72.73,23,16.08,4,2.8,9,6.29,3,2.1,42023
42,24,116,57,49.14,21,18.1,12,10.34,18,15.52,8,6.9,42024
42,25,78,45,57.69,17,21.79,5,6.41,6,7.69,5,6.41,42025
