ward,precinct,total,Stella B. Black,Stella B. Black Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Mary O'Reilley,Kathleen Mary O'Reilley Percent,"Wallace Davis, III","Wallace Davis, III Percent",Maureen Kelly,Maureen Kelly Percent,Todd Connor,Todd Connor Percent,Kari K. Steele,Kari K. Steele Percent,precinct_id
30,26,110,8,7.27,15,13.64,36,32.73,5,4.55,10,9.09,15,13.64,7,6.36,5,4.55,9,8.18,30026
30,27,187,20,10.7,24,12.83,48,25.67,15,8.02,22,11.76,19,10.16,18,9.63,13,6.95,8,4.28,30027
30,28,165,12,7.27,24,14.55,40,24.24,22,13.33,26,15.76,5,3.03,15,9.09,15,9.09,6,3.64,30028
30,29,86,6,6.98,12,13.95,28,32.56,10,11.63,10,11.63,5,5.81,3,3.49,7,8.14,5,5.81,30029
30,30,194,5,2.58,21,10.82,38,19.59,26,13.4,28,14.43,7,3.61,27,13.92,27,13.92,15,7.73,30030
30,31,105,9,8.57,9,8.57,38,36.19,11,10.48,9,8.57,5,4.76,7,6.67,11,10.48,6,5.71,30031
30,32,57,4,7.02,5,8.77,15,26.32,8,14.04,6,10.53,7,12.28,8,14.04,1,1.75,3,5.26,30032
30,33,124,7,5.65,16,12.9,42,33.87,4,3.23,16,12.9,16,12.9,7,5.65,7,5.65,9,7.26,30033
30,34,191,5,2.62,29,15.18,36,18.85,42,21.99,24,12.57,3,1.57,19,9.95,19,9.95,14,7.33,30034
30,35,159,9,5.66,22,13.84,43,27.04,20,12.58,16,10.06,6,3.77,15,9.43,16,10.06,12,7.55,30035
30,36,195,7,3.59,31,15.9,51,26.15,23,11.79,20,10.26,10,5.13,15,7.69,25,12.82,13,6.67,30036
30,37,126,6,4.76,15,11.9,27,21.43,18,14.29,16,12.7,5,3.97,12,9.52,13,10.32,14,11.11,30037
30,38,299,10,3.34,30,10.03,45,15.05,59,19.73,37,12.37,10,3.34,31,10.37,48,16.05,29,9.7,30038
30,39,180,5,2.78,22,12.22,44,24.44,27,15.0,24,13.33,9,5.0,20,11.11,18,10.0,11,6.11,30039
30,40,145,8,5.52,14,9.66,41,28.28,19,13.1,15,10.34,8,5.52,15,10.34,16,11.03,9,6.21,30040
30,41,117,8,6.84,9,7.69,48,41.03,11,9.4,10,8.55,8,6.84,8,6.84,8,6.84,7,5.98,30041
31,1,71,1,1.41,12,16.9,23,32.39,13,18.31,5,7.04,1,1.41,7,9.86,6,8.45,3,4.23,31001
31,2,109,8,7.34,10,9.17,28,25.69,10,9.17,16,14.68,7,6.42,8,7.34,14,12.84,8,7.34,31002
31,3,166,7,4.22,29,17.47,42,25.3,26,15.66,16,9.64,5,3.01,22,13.25,13,7.83,6,3.61,31003
31,4,155,11,7.1,21,13.55,45,29.03,28,18.06,13,8.39,5,3.23,10,6.45,15,9.68,7,4.52,31004
31,5,190,8,4.21,37,19.47,48,25.26,33,17.37,18,9.47,6,3.16,20,10.53,11,5.79,9,4.74,31005
31,6,116,9,7.76,10,8.62,42,36.21,15,12.93,11,9.48,1,0.86,11,9.48,13,11.21,4,3.45,31006
31,7,145,5,3.45,23,15.86,46,31.72,24,16.55,8,5.52,4,2.76,15,10.34,12,8.28,8,5.52,31007
31,8,105,6,5.71,18,17.14,17,16.19,14,13.33,15,14.29,2,1.9,14,13.33,13,12.38,6,5.71,31008
31,9,141,6,4.26,17,12.06,42,29.79,21,14.89,13,9.22,7,4.96,16,11.35,11,7.8,8,5.67,31009
31,10,30,0,0.0,3,10.0,15,50.0,3,10.0,3,10.0,1,3.33,1,3.33,1,3.33,3,10.0,31010
31,11,169,10,5.92,18,10.65,54,31.95,14,8.28,18,10.65,9,5.33,17,10.06,16,9.47,13,7.69,31011
31,12,142,10,7.04,18,12.68,43,30.28,16,11.27,16,11.27,8,5.63,12,8.45,10,7.04,9,6.34,31012
31,13,98,4,4.08,9,9.18,29,29.59,13,13.27,8,8.16,5,5.1,8,8.16,14,14.29,8,8.16,31013
31,14,117,5,4.27,19,16.24,40,34.19,19,16.24,8,6.84,7,5.98,9,7.69,5,4.27,5,4.27,31014
31,15,56,3,5.36,5,8.93,17,30.36,4,7.14,7,12.5,3,5.36,7,12.5,7,12.5,3,5.36,31015
31,16,98,2,2.04,11,11.22,21,21.43,20,20.41,12,12.24,5,5.1,12,12.24,6,6.12,9,9.18,31016
31,17,124,13,10.48,23,18.55,38,30.65,16,12.9,11,8.87,7,5.65,7,5.65,8,6.45,1,0.81,31017
31,18,128,7,5.47,16,12.5,38,29.69,23,17.97,9,7.03,7,5.47,5,3.91,13,10.16,10,7.81,31018
31,19,157,6,3.82,27,17.2,40,25.48,31,19.75,15,9.55,7,4.46,12,7.64,13,8.28,6,3.82,31019
31,20,90,5,5.56,11,12.22,30,33.33,7,7.78,11,12.22,5,5.56,9,10.0,6,6.67,6,6.67,31020
31,21,168,9,5.36,26,15.48,56,33.33,22,13.1,11,6.55,8,4.76,13,7.74,16,9.52,7,4.17,31021
31,22,130,9,6.92,13,10.0,32,24.62,18,13.85,13,10.0,1,0.77,11,8.46,17,13.08,16,12.31,31022
31,23,112,5,4.46,14,12.5,32,28.57,16,14.29,11,9.82,6,5.36,11,9.82,9,8.04,8,7.14,31023
31,24,118,3,2.54,8,6.78,52,44.07,13,11.02,10,8.47,5,4.24,11,9.32,10,8.47,6,5.08,31024
31,25,176,6,3.41,30,17.05,56,31.82,35,19.89,12,6.82,8,4.55,6,3.41,11,6.25,12,6.82,31025
31,26,120,8,6.67,25,20.83,26,21.67,16,13.33,16,13.33,3,2.5,9,7.5,11,9.17,6,5.0,31026
31,27,93,3,3.23,8,8.6,34,36.56,7,7.53,10,10.75,4,4.3,9,9.68,16,17.2,2,2.15,31027
31,28,156,11,7.05,21,13.46,41,26.28,22,14.1,16,10.26,10,6.41,9,5.77,13,8.33,13,8.33,31028
31,29,133,8,6.02,20,15.04,34,25.56,26,19.55,12,9.02,5,3.76,7,5.26,13,9.77,8,6.02,31029
31,30,233,8,3.43,39,16.74,81,34.76,42,18.03,13,5.58,7,3.0,14,6.01,18,7.73,11,4.72,31030
31,31,218,8,3.67,26,11.93,58,26.61,39,17.89,29,13.3,7,3.21,20,9.17,19,8.72,12,5.5,31031
31,32,230,9,3.91,38,16.52,71,30.87,24,10.43,26,11.3,8,3.48,24,10.43,21,9.13,9,3.91,31032
31,33,146,7,4.79,11,7.53,38,26.03,24,16.44,18,12.33,8,5.48,15,10.27,12,8.22,13,8.9,31033
31,34,69,7,10.14,8,11.59,25,36.23,8,11.59,5,7.25,7,10.14,4,5.8,1,1.45,4,5.8,31034
31,35,120,5,4.17,20,16.67,36,30.0,18,15.0,9,7.5,5,4.17,7,5.83,12,10.0,8,6.67,31035
31,36,162,8,4.94,21,12.96,61,37.65,28,17.28,12,7.41,2,1.23,9,5.56,12,7.41,9,5.56,31036
31,37,117,4,3.42,12,10.26,43,36.75,16,13.68,12,10.26,6,5.13,10,8.55,4,3.42,10,8.55,31037
31,38,101,3,2.97,15,14.85,22,21.78,11,10.89,11,10.89,6,5.94,10,9.9,14,13.86,9,8.91,31038
31,39,49,1,2.04,10,20.41,21,42.86,8,16.33,3,6.12,1,2.04,2,4.08,1,2.04,2,4.08,31039
31,40,105,6,5.71,19,18.1,28,26.67,14,13.33,11,10.48,12,11.43,4,3.81,6,5.71,5,4.76,31040
31,41,138,9,6.52,15,10.87,34,24.64,26,18.84,8,5.8,3,2.17,13,9.42,16,11.59,14,10.14,31041
31,42,193,7,3.63,27,13.99,65,33.68,31,16.06,16,8.29,10,5.18,15,7.77,14,7.25,8,4.15,31042
31,43,149,6,4.03,20,13.42,35,23.49,24,16.11,16,10.74,3,2.01,14,9.4,19,12.75,12,8.05,31043
31,44,85,7,8.24,8,9.41,30,35.29,9,10.59,9,10.59,5,5.88,11,12.94,3,3.53,3,3.53,31044
31,45,129,2,1.55,13,10.08,43,33.33,23,17.83,9,6.98,4,3.1,9,6.98,17,13.18,9,6.98,31045
31,46,158,9,5.7,27,17.09,55,34.81,28,17.72,11,6.96,3,1.9,13,8.23,9,5.7,3,1.9,31046
31,47,139,8,5.76,19,13.67,35,25.18,21,15.11,12,8.63,9,6.47,14,10.07,12,8.63,9,6.47,31047
31,48,112,8,7.14,15,13.39,30,26.79,16,14.29,13,11.61,3,2.68,11,9.82,11,9.82,5,4.46,31048
31,49,58,3,5.17,8,13.79,12,20.69,10,17.24,7,12.07,1,1.72,3,5.17,9,15.52,5,8.62,31049
31,50,156,9,5.77,18,11.54,39,25.0,19,12.18,22,14.1,6,3.85,18,11.54,15,9.62,10,6.41,31050
31,51,96,4,4.17,10,10.42,31,32.29,13,13.54,10,10.42,7,7.29,9,9.38,7,7.29,5,5.21,31051
32,1,280,16,5.71,30,10.71,25,8.93,73,26.07,23,8.21,11,3.93,19,6.79,49,17.5,34,12.14,32001
32,2,350,14,4.0,36,10.29,38,10.86,72,20.57,28,8.0,9,2.57,31,8.86,68,19.43,54,15.43,32002
32,3,190,8,4.21,16,8.42,23,12.11,40,21.05,18,9.47,17,8.95,17,8.95,26,13.68,25,13.16,32003
32,4,287,5,1.74,36,12.54,28,9.76,70,24.39,18,6.27,9,3.14,19,6.62,61,21.25,41,14.29,32004
32,5,164,6,3.66,20,12.2,18,10.98,38,23.17,13,7.93,2,1.22,13,7.93,31,18.9,23,14.02,32005
32,6,247,8,3.24,19,7.69,21,8.5,63,25.51,27,10.93,20,8.1,21,8.5,39,15.79,29,11.74,32006
32,7,144,5,3.47,15,10.42,14,9.72,32,22.22,9,6.25,2,1.39,14,9.72,31,21.53,22,15.28,32007
32,8,346,18,5.2,32,9.25,23,6.65,82,23.7,27,7.8,11,3.18,24,6.94,80,23.12,49,14.16,32008
32,9,433,18,4.16,36,8.31,18,4.16,100,23.09,28,6.47,8,1.85,31,7.16,113,26.1,81,18.71,32009
32,10,255,8,3.14,28,10.98,19,7.45,60,23.53,19,7.45,7,2.75,26,10.2,54,21.18,34,13.33,32010
32,11,209,10,4.78,20,9.57,18,8.61,46,22.01,17,8.13,10,4.78,24,11.48,37,17.7,27,12.92,32011
32,12,199,15,7.54,25,12.56,18,9.05,43,21.61,13,6.53,7,3.52,16,8.04,37,18.59,25,12.56,32012
32,13,116,8,6.9,11,9.48,12,10.34,24,20.69,12,10.34,1,0.86,6,5.17,23,19.83,19,16.38,32013
32,14,241,8,3.32,24,9.96,32,13.28,57,23.65,26,10.79,10,4.15,25,10.37,36,14.94,23,9.54,32014
32,15,176,7,3.98,15,8.52,10,5.68,43,24.43,18,10.23,4,2.27,21,11.93,38,21.59,20,11.36,32015
32,16,278,12,4.32,34,12.23,31,11.15,71,25.54,23,8.27,9,3.24,24,8.63,43,15.47,31,11.15,32016
32,17,241,5,2.07,30,12.45,21,8.71,59,24.48,22,9.13,7,2.9,25,10.37,42,17.43,30,12.45,32017
32,18,185,12,6.49,23,12.43,11,5.95,45,24.32,13,7.03,4,2.16,10,5.41,42,22.7,25,13.51,32018
32,19,273,15,5.49,31,11.36,27,9.89,56,20.51,31,11.36,7,2.56,33,12.09,45,16.48,28,10.26,32019
32,20,240,12,5.0,32,13.33,25,10.42,39,16.25,29,12.08,7,2.92,27,11.25,42,17.5,27,11.25,32020
32,21,199,10,5.03,15,7.54,19,9.55,41,20.6,23,11.56,5,2.51,23,11.56,40,20.1,23,11.56,32021
32,22,325,15,4.62,24,7.38,27,8.31,73,22.46,29,8.92,8,2.46,25,7.69,73,22.46,51,15.69,32022
32,23,285,23,8.07,37,12.98,27,9.47,51,17.89,31,10.88,7,2.46,24,8.42,57,20.0,28,9.82,32023
32,24,255,9,3.53,27,10.59,20,7.84,59,23.14,29,11.37,10,3.92,18,7.06,49,19.22,34,13.33,32024
32,25,203,4,1.97,24,11.82,29,14.29,44,21.67,20,9.85,3,1.48,19,9.36,38,18.72,22,10.84,32025
32,26,221,13,5.88,21,9.5,18,8.14,57,25.79,15,6.79,12,5.43,19,8.6,34,15.38,32,14.48,32026
32,27,234,6,2.56,22,9.4,30,12.82,53,22.65,20,8.55,3,1.28,26,11.11,40,17.09,34,14.53,32027
32,28,181,12,6.63,18,9.94,17,9.39,37,20.44,23,12.71,3,1.66,17,9.39,29,16.02,25,13.81,32028
32,29,238,8,3.36,25,10.5,20,8.4,59,24.79,27,11.34,5,2.1,22,9.24,47,19.75,25,10.5,32029
32,30,230,12,5.22,15,6.52,20,8.7,56,24.35,14,6.09,4,1.74,20,8.7,53,23.04,36,15.65,32030
32,31,322,10,3.11,20,6.21,28,8.7,79,24.53,20,6.21,11,3.42,27,8.39,72,22.36,55,17.08,32031
32,32,277,7,2.53,26,9.39,19,6.86,75,27.08,13,4.69,7,2.53,21,7.58,69,24.91,40,14.44,32032
32,33,193,8,4.15,22,11.4,24,12.44,47,24.35,9,4.66,6,3.11,17,8.81,39,20.21,21,10.88,32033
32,34,262,15,5.73,16,6.11,36,13.74,55,20.99,18,6.87,7,2.67,22,8.4,54,20.61,39,14.89,32034
32,35,305,17,5.57,32,10.49,25,8.2,79,25.9,17,5.57,13,4.26,23,7.54,64,20.98,35,11.48,32035
32,36,220,12,5.45,20,9.09,15,6.82,56,25.45,11,5.0,4,1.82,18,8.18,46,20.91,38,17.27,32036
32,37,213,16,7.51,26,12.21,28,13.15,40,18.78,13,6.1,11,5.16,20,9.39,34,15.96,25,11.74,32037
32,38,270,16,5.93,26,9.63,18,6.67,64,23.7,17,6.3,3,1.11,23,8.52,65,24.07,38,14.07,32038
32,39,244,9,3.69,28,11.48,18,7.38,48,19.67,26,10.66,3,1.23,30,12.3,45,18.44,37,15.16,32039
32,40,269,10,3.72,29,10.78,19,7.06,69,25.65,19,7.06,6,2.23,19,7.06,55,20.45,43,15.99,32040
32,41,261,12,4.6,24,9.2,22,8.43,54,20.69,27,10.34,6,2.3,24,9.2,55,21.07,37,14.18,32041
32,42,308,25,8.12,34,11.04,32,10.39,59,19.16,33,10.71,9,2.92,33,10.71,57,18.51,26,8.44,32042
32,43,283,5,1.77,25,8.83,23,8.13,66,23.32,21,7.42,7,2.47,24,8.48,61,21.55,51,18.02,32043
32,44,271,28,10.33,33,12.18,32,11.81,41,15.13,21,7.75,22,8.12,26,9.59,39,14.39,29,10.7,32044
32,45,247,10,4.05,31,12.55,26,10.53,44,17.81,28,11.34,6,2.43,27,10.93,51,20.65,24,9.72,32045
32,46,81,2,2.47,13,16.05,9,11.11,17,20.99,11,13.58,8,9.88,8,9.88,8,9.88,5,6.17,32046
32,47,276,11,3.99,33,11.96,21,7.61,64,23.19,24,8.7,8,2.9,32,11.59,49,17.75,34,12.32,32047
32,48,411,27,6.57,54,13.14,24,5.84,70,17.03,47,11.44,18,4.38,48,11.68,71,17.27,52,12.65,32048
32,49,166,7,4.22,14,8.43,4,2.41,39,23.49,16,9.64,4,2.41,12,7.23,36,21.69,34,20.48,32049
32,50,373,12,3.22,33,8.85,20,5.36,89,23.86,22,5.9,4,1.07,37,9.92,92,24.66,64,17.16,32050
32,51,287,10,3.48,30,10.45,14,4.88,75,26.13,12,4.18,9,3.14,27,9.41,65,22.65,45,15.68,32051
32,52,82,5,6.1,12,14.63,1,1.22,24,29.27,7,8.54,0,0.0,2,2.44,21,25.61,10,12.2,32052
33,1,334,9,2.69,57,17.07,73,21.86,61,18.26,33,9.88,11,3.29,23,6.89,46,13.77,21,6.29,33001
33,2,365,11,3.01,55,15.07,73,20.0,65,17.81,40,10.96,7,1.92,35,9.59,40,10.96,39,10.68,33002
33,3,336,14,4.17,40,11.9,60,17.86,55,16.37,34,10.12,13,3.87,35,10.42,50,14.88,35,10.42,33003
33,4,403,27,6.7,62,15.38,87,21.59,65,16.13,45,11.17,12,2.98,42,10.42,31,7.69,32,7.94,33004
33,5,266,8,3.01,47,17.67,60,22.56,40,15.04,22,8.27,9,3.38,24,9.02,35,13.16,21,7.89,33005
33,6,372,21,5.65,72,19.35,110,29.57,49,13.17,36,9.68,10,2.69,29,7.8,19,5.11,26,6.99,33006
33,7,617,30,4.86,78,12.64,63,10.21,138,22.37,48,7.78,10,1.62,49,7.94,116,18.8,85,13.78,33007
33,8,318,15,4.72,35,11.01,25,7.86,66,20.75,25,7.86,8,2.52,29,9.12,69,21.7,46,14.47,33008
33,9,370,23,6.22,55,14.86,67,18.11,59,15.95,40,10.81,7,1.89,44,11.89,45,12.16,30,8.11,33009
33,10,398,16,4.02,74,18.59,79,19.85,50,12.56,47,11.81,9,2.26,50,12.56,47,11.81,26,6.53,33010
33,11,321,18,5.61,41,12.77,64,19.94,43,13.4,41,12.77,3,0.93,42,13.08,44,13.71,25,7.79,33011
33,12,353,16,4.53,58,16.43,87,24.65,53,15.01,38,10.76,8,2.27,33,9.35,33,9.35,27,7.65,33012
33,13,350,20,5.71,67,19.14,89,25.43,45,12.86,41,11.71,8,2.29,32,9.14,31,8.86,17,4.86,33013
33,14,263,27,10.27,36,13.69,52,19.77,44,16.73,23,8.75,10,3.8,21,7.98,25,9.51,25,9.51,33014
33,15,316,14,4.43,34,10.76,52,16.46,57,18.04,39,12.34,13,4.11,29,9.18,44,13.92,34,10.76,33015
33,16,219,10,4.57,31,14.16,55,25.11,34,15.53,24,10.96,12,5.48,17,7.76,20,9.13,16,7.31,33016
33,17,435,26,5.98,56,12.87,79,18.16,78,17.93,50,11.49,10,2.3,40,9.2,50,11.49,46,10.57,33017
33,18,93,4,4.3,10,10.75,20,21.51,14,15.05,8,8.6,2,2.15,12,12.9,16,17.2,7,7.53,33018
33,19,305,17,5.57,45,14.75,66,21.64,42,13.77,37,12.13,13,4.26,33,10.82,36,11.8,16,5.25,33019
33,20,325,17,5.23,34,10.46,45,13.85,75,23.08,32,9.85,7,2.15,28,8.62,51,15.69,36,11.08,33020
33,21,375,21,5.6,49,13.07,67,17.87,60,16.0,47,12.53,11,2.93,46,12.27,45,12.0,29,7.73,33021
33,22,509,19,3.73,105,20.63,142,27.9,63,12.38,59,11.59,11,2.16,40,7.86,51,10.02,19,3.73,33022
33,23,332,27,8.13,45,13.55,39,11.75,60,18.07,35,10.54,6,1.81,31,9.34,56,16.87,33,9.94,33023
33,24,529,23,4.35,63,11.91,50,9.45,122,23.06,38,7.18,9,1.7,40,7.56,109,20.6,75,14.18,33024
33,25,450,27,6.0,79,17.56,84,18.67,66,14.67,48,10.67,19,4.22,39,8.67,56,12.44,32,7.11,33025
33,26,319,24,7.52,40,12.54,56,17.55,51,15.99,24,7.52,12,3.76,27,8.46,49,15.36,36,11.29,33026
33,27,258,9,3.49,34,13.18,47,18.22,48,18.6,19,7.36,7,2.71,16,6.2,46,17.83,32,12.4,33027
34,1,569,65,11.42,123,21.62,74,13.01,41,7.21,17,2.99,107,18.8,24,4.22,23,4.04,95,16.7,34001
34,2,407,77,18.92,76,18.67,50,12.29,32,7.86,13,3.19,52,12.78,33,8.11,12,2.95,62,15.23,34002
34,3,387,57,14.73,84,21.71,54,13.95,30,7.75,19,4.91,61,15.76,16,4.13,14,3.62,52,13.44,34003
34,4,364,39,10.71,83,22.8,57,15.66,46,12.64,11,3.02,47,12.91,20,5.49,12,3.3,49,13.46,34004
34,5,291,46,15.81,58,19.93,39,13.4,28,9.62,16,5.5,41,14.09,12,4.12,17,5.84,34,11.68,34005
34,6,284,41,14.44,55,19.37,40,14.08,37,13.03,10,3.52,44,15.49,15,5.28,9,3.17,33,11.62,34006
34,7,540,70,12.96,99,18.33,76,14.07,40,7.41,26,4.81,95,17.59,28,5.19,25,4.63,81,15.0,34007
34,8,340,47,13.82,65,19.12,34,10.0,27,7.94,12,3.53,67,19.71,21,6.18,10,2.94,57,16.76,34008
34,9,249,37,14.86,46,18.47,37,14.86,22,8.84,13,5.22,44,17.67,9,3.61,11,4.42,30,12.05,34009
34,10,380,52,13.68,83,21.84,50,13.16,43,11.32,12,3.16,65,17.11,15,3.95,8,2.11,52,13.68,34010
34,11,213,32,15.02,36,16.9,27,12.68,13,6.1,11,5.16,47,22.07,12,5.63,7,3.29,28,13.15,34011
34,12,475,68,14.32,92,19.37,56,11.79,46,9.68,18,3.79,72,15.16,26,5.47,15,3.16,82,17.26,34012
34,13,476,65,13.66,88,18.49,53,11.13,48,10.08,13,2.73,79,16.6,24,5.04,25,5.25,81,17.02,34013
34,14,271,44,16.24,40,14.76,35,12.92,21,7.75,17,6.27,42,15.5,19,7.01,12,4.43,41,15.13,34014
34,15,273,33,12.09,58,21.25,42,15.38,44,16.12,12,4.4,30,10.99,12,4.4,15,5.49,27,9.89,34015
34,16,199,31,15.58,33,16.58,23,11.56,16,8.04,10,5.03,33,16.58,13,6.53,3,1.51,37,18.59,34016
34,17,262,43,16.41,53,20.23,35,13.36,21,8.02,5,1.91,46,17.56,11,4.2,7,2.67,41,15.65,34017
34,18,224,29,12.95,47,20.98,40,17.86,33,14.73,6,2.68,34,15.18,7,3.13,5,2.23,23,10.27,34018
34,19,62,7,11.29,13,20.97,14,22.58,5,8.06,4,6.45,10,16.13,2,3.23,1,1.61,6,9.68,34019
34,20,727,90,12.38,162,22.28,123,16.92,98,13.48,23,3.16,106,14.58,18,2.48,14,1.93,93,12.79,34020
34,21,403,56,13.9,91,22.58,59,14.64,43,10.67,17,4.22,62,15.38,15,3.72,21,5.21,39,9.68,34021
34,22,524,81,15.46,97,18.51,78,14.89,60,11.45,16,3.05,84,16.03,30,5.73,11,2.1,67,12.79,34022
34,23,362,58,16.02,69,19.06,49,13.54,26,7.18,16,4.42,63,17.4,11,3.04,12,3.31,58,16.02,34023
34,24,342,40,11.7,76,22.22,51,14.91,40,11.7,9,2.63,54,15.79,18,5.26,13,3.8,41,11.99,34024
34,25,417,63,15.11,73,17.51,54,12.95,33,7.91,17,4.08,78,18.71,23,5.52,13,3.12,63,15.11,34025
34,26,193,26,13.47,40,20.73,36,18.65,19,9.84,7,3.63,27,13.99,6,3.11,11,5.7,21,10.88,34026
34,27,254,36,14.17,51,20.08,33,12.99,31,12.2,11,4.33,40,15.75,14,5.51,9,3.54,29,11.42,34027
34,28,235,19,8.09,55,23.4,55,23.4,43,18.3,10,4.26,18,7.66,9,3.83,8,3.4,18,7.66,34028
34,29,399,45,11.28,85,21.3,54,13.53,26,6.52,14,3.51,77,19.3,24,6.02,11,2.76,63,15.79,34029
34,30,534,68,12.73,102,19.1,63,11.8,52,9.74,14,2.62,94,17.6,25,4.68,22,4.12,94,17.6,34030
34,31,191,26,13.61,35,18.32,31,16.23,16,8.38,10,5.24,23,12.04,16,8.38,5,2.62,29,15.18,34031
34,32,314,49,15.61,67,21.34,41,13.06,20,6.37,12,3.82,55,17.52,10,3.18,7,2.23,53,16.88,34032
34,33,175,22,12.57,32,18.29,30,17.14,21,12.0,5,2.86,31,17.71,7,4.0,4,2.29,23,13.14,34033
34,34,538,67,12.45,95,17.66,70,13.01,54,10.04,19,3.53,88,16.36,24,4.46,15,2.79,106,19.7,34034
34,35,502,65,12.95,114,22.71,74,14.74,66,13.15,10,1.99,68,13.55,24,4.78,17,3.39,64,12.75,34035
34,36,474,60,12.66,100,21.1,77,16.24,60,12.66,8,1.69,70,14.77,16,3.38,11,2.32,72,15.19,34036
34,37,352,29,8.24,83,23.58,57,16.19,52,14.77,13,3.69,54,15.34,5,1.42,10,2.84,49,13.92,34037
34,38,275,40,14.55,59,21.45,49,17.82,35,12.73,10,3.64,35,12.73,12,4.36,7,2.55,28,10.18,34038
34,39,224,24,10.71,51,22.77,36,16.07,22,9.82,11,4.91,35,15.63,8,3.57,8,3.57,29,12.95,34039
34,40,437,62,14.19,88,20.14,63,14.42,31,7.09,22,5.03,76,17.39,18,4.12,14,3.2,63,14.42,34040
34,41,200,29,14.5,36,18.0,27,13.5,15,7.5,10,5.0,33,16.5,12,6.0,9,4.5,29,14.5,34041
34,42,526,86,16.35,94,17.87,73,13.88,49,9.32,17,3.23,89,16.92,24,4.56,16,3.04,78,14.83,34042
34,43,561,90,16.04,104,18.54,62,11.05,41,7.31,13,2.32,110,19.61,27,4.81,21,3.74,93,16.58,34043
34,44,568,73,12.85,129,22.71,78,13.73,55,9.68,12,2.11,87,15.32,29,5.11,11,1.94,94,16.55,34044
34,45,369,58,15.72,81,21.95,46,12.47,26,7.05,15,4.07,65,17.62,11,2.98,13,3.52,54,14.63,34045
34,46,337,41,12.17,73,21.66,55,16.32,37,10.98,13,3.86,55,16.32,10,2.97,11,3.26,42,12.46,34046
34,47,212,26,12.26,47,22.17,39,18.4,22,10.38,9,4.25,33,15.57,7,3.3,8,3.77,21,9.91,34047
34,48,591,86,14.55,136,23.01,83,14.04,58,9.81,7,1.18,100,16.92,25,4.23,16,2.71,80,13.54,34048
34,49,624,105,16.83,115,18.43,88,14.1,52,8.33,19,3.04,119,19.07,22,3.53,23,3.69,81,12.98,34049
34,50,390,59,15.13,71,18.21,54,13.85,41,10.51,17,4.36,59,15.13,20,5.13,13,3.33,56,14.36,34050
34,51,615,72,11.71,127,20.65,83,13.5,51,8.29,20,3.25,115,18.7,32,5.2,19,3.09,96,15.61,34051
34,52,268,39,14.55,59,22.01,47,17.54,30,11.19,9,3.36,36,13.43,12,4.48,11,4.1,25,9.33,34052
34,53,217,35,16.13,39,17.97,37,17.05,19,8.76,8,3.69,33,15.21,14,6.45,12,5.53,20,9.22,34053
34,54,272,36,13.24,59,21.69,43,15.81,32,11.76,11,4.04,31,11.4,7,2.57,12,4.41,41,15.07,34054
34,55,448,65,14.51,88,19.64,52,11.61,38,8.48,17,3.79,78,17.41,24,5.36,11,2.46,75,16.74,34055
34,56,155,24,15.48,28,18.06,23,14.84,11,7.1,1,0.65,29,18.71,6,3.87,3,1.94,30,19.35,34056
34,57,247,31,12.55,56,22.67,36,14.57,31,12.55,11,4.45,33,13.36,8,3.24,4,1.62,37,14.98,34057
34,58,454,55,12.11,95,20.93,72,15.86,38,8.37,17,3.74,77,16.96,22,4.85,12,2.64,66,14.54,34058
34,59,366,55,15.03,80,21.86,44,12.02,40,10.93,6,1.64,66,18.03,17,4.64,9,2.46,49,13.39,34059
34,60,449,60,13.36,72,16.04,70,15.59,41,9.13,24,5.35,76,16.93,28,6.24,13,2.9,65,14.48,34060
34,61,297,47,15.82,56,18.86,41,13.8,21,7.07,7,2.36,62,20.88,14,4.71,4,1.35,45,15.15,34061
35,1,273,14,5.13,25,9.16,58,21.25,49,17.95,22,8.06,15,5.49,24,8.79,37,13.55,29,10.62,35001
35,2,175,13,7.43,23,13.14,46,26.29,25,14.29,20,11.43,8,4.57,12,6.86,18,10.29,10,5.71,35002
35,3,144,6,4.17,9,6.25,37,25.69,22,15.28,12,8.33,11,7.64,12,8.33,17,11.81,18,12.5,35003
35,4,312,17,5.45,36,11.54,51,16.35,57,18.27,37,11.86,2,0.64,38,12.18,42,13.46,32,10.26,35004
35,5,237,9,3.8,29,12.24,53,22.36,38,16.03,27,11.39,11,4.64,19,8.02,36,15.19,15,6.33,35005
35,6,202,7,3.47,29,14.36,42,20.79,35,17.33,28,13.86,7,3.47,24,11.88,20,9.9,10,4.95,35006
35,7,237,11,4.64,23,9.7,39,16.46,52,21.94,21,8.86,8,3.38,13,5.49,46,19.41,24,10.13,35007
35,8,204,9,4.41,18,8.82,25,12.25,43,21.08,17,8.33,13,6.37,16,7.84,38,18.63,25,12.25,35008
35,9,211,14,6.64,30,14.22,32,15.17,34,16.11,27,12.8,9,4.27,19,9.0,31,14.69,15,7.11,35009
35,10,246,10,4.07,31,12.6,58,23.58,41,16.67,13,5.28,11,4.47,20,8.13,34,13.82,28,11.38,35010
35,11,191,9,4.71,24,12.57,38,19.9,37,19.37,17,8.9,11,5.76,19,9.95,22,11.52,14,7.33,35011
