ward,precinct,total,Thomas L. Hogan,Thomas L. Hogan Percent,Pamela E. Hill-Veal,Pamela E. Hill-Veal Percent,Frank Edward Gardner,Frank Edward Gardner Percent,Aurelia Marie Pucinski,Aurelia Marie Pucinski Percent,Don R. Sampen,Don R. Sampen Percent,precinct_id
42,26,133,42,31.58,26,19.55,16,12.03,41,30.83,8,6.02,42026
42,27,148,64,43.24,19,12.84,6,4.05,53,35.81,6,4.05,42027
42,28,133,71,53.38,16,12.03,1,0.75,40,30.08,5,3.76,42028
42,29,113,59,52.21,7,6.19,6,5.31,36,31.86,5,4.42,42029
42,30,67,42,62.69,5,7.46,6,8.96,13,19.4,1,1.49,42030
42,31,81,33,40.74,17,20.99,4,4.94,21,25.93,6,7.41,42031
42,32,86,44,51.16,8,9.3,7,8.14,26,30.23,1,1.16,42032
42,33,187,105,56.15,22,11.76,7,3.74,45,24.06,8,4.28,42033
42,34,114,60,52.63,14,12.28,6,5.26,26,22.81,8,7.02,42034
42,35,108,58,53.7,10,9.26,2,1.85,35,32.41,3,2.78,42035
42,36,64,26,40.63,10,15.63,3,4.69,22,34.38,3,4.69,42036
42,37,77,48,62.34,3,3.9,2,2.6,18,23.38,6,7.79,42037
42,38,89,47,52.81,3,3.37,4,4.49,32,35.96,3,3.37,42038
42,39,69,21,30.43,13,18.84,13,18.84,20,28.99,2,2.9,42039
42,40,119,62,52.1,13,10.92,4,3.36,26,21.85,14,11.76,42040
42,41,122,55,45.08,22,18.03,9,7.38,32,26.23,4,3.28,42041
42,42,63,24,38.1,16,25.4,2,3.17,18,28.57,3,4.76,42042
42,43,124,65,52.42,10,8.06,7,5.65,32,25.81,10,8.06,42043
42,44,87,41,47.13,13,14.94,4,4.6,23,26.44,6,6.9,42044
42,45,114,65,57.02,9,7.89,6,5.26,29,25.44,5,4.39,42045
42,46,63,29,46.03,12,19.05,6,9.52,13,20.63,3,4.76,42046
42,47,70,43,61.43,7,10.0,1,1.43,16,22.86,3,4.29,42047
42,48,90,43,47.78,17,18.89,7,7.78,20,22.22,3,3.33,42048
42,49,34,9,26.47,7,20.59,5,14.71,11,32.35,2,5.88,42049
42,50,150,81,54.0,24,16.0,6,4.0,31,20.67,8,5.33,42050
42,51,190,74,38.95,42,22.11,7,3.68,55,28.95,12,6.32,42051
42,52,54,21,38.89,10,18.52,3,5.56,20,37.04,0,0.0,42052
42,53,145,48,33.1,28,19.31,10,6.9,52,35.86,7,4.83,42053
42,54,84,41,48.81,10,11.9,7,8.33,22,26.19,4,4.76,42054
42,55,100,45,45.0,17,17.0,3,3.0,31,31.0,4,4.0,42055
42,56,109,58,53.21,16,14.68,3,2.75,24,22.02,8,7.34,42056
42,57,62,25,40.32,11,17.74,2,3.23,18,29.03,6,9.68,42057
42,58,45,24,53.33,10,22.22,2,4.44,7,15.56,2,4.44,42058
42,59,109,51,46.79,17,15.6,7,6.42,25,22.94,9,8.26,42059
42,60,40,19,47.5,3,7.5,5,12.5,13,32.5,0,0.0,42060
42,61,60,25,41.67,8,13.33,2,3.33,19,31.67,6,10.0,42061
42,62,65,29,44.62,8,12.31,4,6.15,22,33.85,2,3.08,42062
42,63,125,63,50.4,11,8.8,13,10.4,33,26.4,5,4.0,42063
42,64,40,11,27.5,11,27.5,2,5.0,14,35.0,2,5.0,42064
42,65,101,58,57.43,7,6.93,5,4.95,25,24.75,6,5.94,42065
42,66,80,27,33.75,19,23.75,7,8.75,24,30.0,3,3.75,42066
42,67,152,65,42.76,28,18.42,8,5.26,40,26.32,11,7.24,42067
42,68,89,47,52.81,8,8.99,5,5.62,21,23.6,8,8.99,42068
42,69,65,23,35.38,16,24.62,7,10.77,19,29.23,0,0.0,42069
43,1,141,67,47.52,21,14.89,8,5.67,35,24.82,10,7.09,43001
43,2,102,57,55.88,6,5.88,2,1.96,27,26.47,10,9.8,43002
43,3,128,76,59.38,12,9.38,3,2.34,26,20.31,11,8.59,43003
43,4,140,77,55.0,12,8.57,8,5.71,36,25.71,7,5.0,43004
43,5,116,71,61.21,6,5.17,4,3.45,26,22.41,9,7.76,43005
43,6,63,32,50.79,5,7.94,4,6.35,19,30.16,3,4.76,43006
43,7,110,58,52.73,15,13.64,9,8.18,23,20.91,5,4.55,43007
43,8,152,92,60.53,14,9.21,8,5.26,31,20.39,7,4.61,43008
43,9,78,42,53.85,10,12.82,2,2.56,18,23.08,6,7.69,43009
43,10,93,48,51.61,4,4.3,4,4.3,15,16.13,22,23.66,43010
43,11,74,40,54.05,3,4.05,2,2.7,18,24.32,11,14.86,43011
43,12,122,72,59.02,13,10.66,4,3.28,25,20.49,8,6.56,43012
43,13,51,26,50.98,9,17.65,3,5.88,11,21.57,2,3.92,43013
43,14,113,59,52.21,12,10.62,5,4.42,21,18.58,16,14.16,43014
43,15,97,68,70.1,7,7.22,1,1.03,18,18.56,3,3.09,43015
43,16,101,57,56.44,5,4.95,1,0.99,25,24.75,13,12.87,43016
43,17,120,76,63.33,14,11.67,2,1.67,15,12.5,13,10.83,43017
43,18,136,61,44.85,12,8.82,9,6.62,48,35.29,6,4.41,43018
43,19,76,40,52.63,14,18.42,5,6.58,15,19.74,2,2.63,43019
43,20,126,66,52.38,11,8.73,8,6.35,28,22.22,13,10.32,43020
43,21,139,77,55.4,10,7.19,3,2.16,15,10.79,34,24.46,43021
43,22,69,37,53.62,6,8.7,1,1.45,20,28.99,5,7.25,43022
43,23,97,56,57.73,7,7.22,1,1.03,26,26.8,7,7.22,43023
43,24,104,49,47.12,4,3.85,4,3.85,39,37.5,8,7.69,43024
43,25,117,44,37.61,21,17.95,13,11.11,31,26.5,8,6.84,43025
43,26,95,53,55.79,11,11.58,2,2.11,24,25.26,5,5.26,43026
43,27,75,43,57.33,6,8.0,0,0.0,22,29.33,4,5.33,43027
43,28,141,77,54.61,10,7.09,5,3.55,41,29.08,8,5.67,43028
43,29,81,53,65.43,5,6.17,1,1.23,19,23.46,3,3.7,43029
43,30,58,31,53.45,4,6.9,5,8.62,15,25.86,3,5.17,43030
43,31,117,63,53.85,11,9.4,6,5.13,24,20.51,13,11.11,43031
43,32,119,65,54.62,13,10.92,5,4.2,27,22.69,9,7.56,43032
43,33,47,26,55.32,7,14.89,1,2.13,13,27.66,0,0.0,43033
43,34,39,12,30.77,3,7.69,3,7.69,15,38.46,6,15.38,43034
43,35,143,91,63.64,6,4.2,5,3.5,36,25.17,5,3.5,43035
43,36,87,52,59.77,10,11.49,5,5.75,18,20.69,2,2.3,43036
43,37,80,35,43.75,12,15.0,7,8.75,21,26.25,5,6.25,43037
43,38,66,34,51.52,6,9.09,1,1.52,20,30.3,5,7.58,43038
43,39,84,37,44.05,5,5.95,1,1.19,35,41.67,6,7.14,43039
43,40,51,25,49.02,6,11.76,3,5.88,16,31.37,1,1.96,43040
43,41,69,43,62.32,6,8.7,0,0.0,15,21.74,5,7.25,43041
43,42,101,58,57.43,5,4.95,1,0.99,29,28.71,8,7.92,43042
43,43,65,36,55.38,3,4.62,6,9.23,14,21.54,6,9.23,43043
43,44,104,55,52.88,10,9.62,4,3.85,29,27.88,6,5.77,43044
43,45,28,13,46.43,1,3.57,0,0.0,9,32.14,5,17.86,43045
43,46,113,58,51.33,9,7.96,5,4.42,31,27.43,10,8.85,43046
43,47,111,40,36.04,12,10.81,12,10.81,40,36.04,7,6.31,43047
43,48,92,39,42.39,14,15.22,4,4.35,27,29.35,8,8.7,43048
43,49,109,56,51.38,10,9.17,5,4.59,30,27.52,8,7.34,43049
43,50,74,37,50.0,16,21.62,3,4.05,13,17.57,5,6.76,43050
43,51,131,46,35.11,17,12.98,14,10.69,51,38.93,3,2.29,43051
43,52,61,28,45.9,6,9.84,1,1.64,18,29.51,8,13.11,43052
43,53,102,44,43.14,12,11.76,3,2.94,37,36.27,6,5.88,43053
43,54,80,40,50.0,11,13.75,4,5.0,24,30.0,1,1.25,43054
43,55,104,28,26.92,21,20.19,17,16.35,31,29.81,7,6.73,43055
43,56,60,28,46.67,8,13.33,2,3.33,15,25.0,7,11.67,43056
43,57,69,32,46.38,10,14.49,4,5.8,19,27.54,4,5.8,43057
43,58,85,46,54.12,6,7.06,3,3.53,17,20.0,13,15.29,43058
43,59,147,85,57.82,16,10.88,6,4.08,34,23.13,6,4.08,43059
44,1,117,44,37.61,17,14.53,6,5.13,41,35.04,9,7.69,44001
44,2,82,43,52.44,10,12.2,5,6.1,18,21.95,6,7.32,44002
44,3,158,74,46.84,23,14.56,6,3.8,41,25.95,14,8.86,44003
44,4,120,53,44.17,25,20.83,6,5.0,28,23.33,8,6.67,44004
44,5,118,47,39.83,14,11.86,9,7.63,37,31.36,11,9.32,44005
44,6,89,54,60.67,5,5.62,7,7.87,15,16.85,8,8.99,44006
44,7,126,67,53.17,13,10.32,2,1.59,37,29.37,7,5.56,44007
44,8,40,18,45.0,9,22.5,1,2.5,11,27.5,1,2.5,44008
44,9,58,33,56.9,7,12.07,1,1.72,14,24.14,3,5.17,44009
44,10,49,23,46.94,8,16.33,4,8.16,8,16.33,6,12.24,44010
44,11,103,47,45.63,18,17.48,6,5.83,25,24.27,7,6.8,44011
44,12,89,53,59.55,5,5.62,3,3.37,22,24.72,6,6.74,44012
44,13,74,37,50.0,9,12.16,0,0.0,21,28.38,7,9.46,44013
44,14,93,36,38.71,21,22.58,5,5.38,21,22.58,10,10.75,44014
44,15,125,67,53.6,17,13.6,6,4.8,29,23.2,6,4.8,44015
44,16,98,53,54.08,12,12.24,6,6.12,20,20.41,7,7.14,44016
44,17,147,81,55.1,13,8.84,6,4.08,33,22.45,14,9.52,44017
44,18,64,31,48.44,9,14.06,2,3.13,18,28.13,4,6.25,44018
44,19,56,24,42.86,11,19.64,5,8.93,12,21.43,4,7.14,44019
44,20,79,38,48.1,16,20.25,1,1.27,19,24.05,5,6.33,44020
44,21,85,48,56.47,13,15.29,5,5.88,16,18.82,3,3.53,44021
44,22,129,58,44.96,23,17.83,7,5.43,35,27.13,6,4.65,44022
44,23,67,44,65.67,2,2.99,2,2.99,18,26.87,1,1.49,44023
44,24,64,35,54.69,9,14.06,3,4.69,10,15.63,7,10.94,44024
44,25,87,52,59.77,7,8.05,2,2.3,22,25.29,4,4.6,44025
44,26,83,41,49.4,13,15.66,5,6.02,17,20.48,7,8.43,44026
44,27,115,50,43.48,26,22.61,2,1.74,27,23.48,10,8.7,44027
44,28,54,21,38.89,7,12.96,5,9.26,13,24.07,8,14.81,44028
44,29,92,49,53.26,19,20.65,1,1.09,19,20.65,4,4.35,44029
44,30,88,42,47.73,14,15.91,2,2.27,20,22.73,10,11.36,44030
44,31,96,54,56.25,5,5.21,2,2.08,26,27.08,9,9.38,44031
44,32,84,41,48.81,12,14.29,4,4.76,22,26.19,5,5.95,44032
44,33,114,50,43.86,25,21.93,2,1.75,33,28.95,4,3.51,44033
44,34,65,30,46.15,11,16.92,4,6.15,17,26.15,3,4.62,44034
44,35,91,47,51.65,15,16.48,4,4.4,25,27.47,0,0.0,44035
44,36,68,33,48.53,12,17.65,2,2.94,17,25.0,4,5.88,44036
44,37,137,73,53.28,15,10.95,12,8.76,26,18.98,11,8.03,44037
44,38,66,33,50.0,10,15.15,2,3.03,17,25.76,4,6.06,44038
44,39,82,41,50.0,14,17.07,3,3.66,22,26.83,2,2.44,44039
44,40,96,43,44.79,16,16.67,5,5.21,22,22.92,10,10.42,44040
44,41,110,42,38.18,23,20.91,12,10.91,26,23.64,7,6.36,44041
44,42,148,67,45.27,29,19.59,12,8.11,31,20.95,9,6.08,44042
44,43,118,67,56.78,15,12.71,5,4.24,25,21.19,6,5.08,44043
44,44,149,53,35.57,28,18.79,12,8.05,45,30.2,11,7.38,44044
44,45,99,40,40.4,18,18.18,5,5.05,28,28.28,8,8.08,44045
44,46,96,50,52.08,11,11.46,3,3.13,18,18.75,14,14.58,44046
44,47,125,56,44.8,23,18.4,8,6.4,30,24.0,8,6.4,44047
44,48,91,56,61.54,11,12.09,2,2.2,15,16.48,7,7.69,44048
44,49,194,102,52.58,25,12.89,4,2.06,48,24.74,15,7.73,44049
44,50,73,42,57.53,8,10.96,3,4.11,19,26.03,1,1.37,44050
44,51,61,40,65.57,6,9.84,2,3.28,12,19.67,1,1.64,44051
45,1,97,23,23.71,14,14.43,5,5.15,52,53.61,3,3.09,45001
45,2,151,49,32.45,16,10.6,6,3.97,79,52.32,1,0.66,45002
45,3,157,51,32.48,43,27.39,3,1.91,59,37.58,1,0.64,45003
45,4,188,75,39.89,17,9.04,5,2.66,85,45.21,6,3.19,45004
45,5,187,83,44.39,18,9.63,6,3.21,72,38.5,8,4.28,45005
45,6,133,40,30.08,13,9.77,4,3.01,73,54.89,3,2.26,45006
45,7,109,38,34.86,10,9.17,5,4.59,48,44.04,8,7.34,45007
45,8,97,26,26.8,7,7.22,10,10.31,49,50.52,5,5.15,45008
45,9,132,37,28.03,22,16.67,2,1.52,68,51.52,3,2.27,45009
45,10,136,46,33.82,18,13.24,3,2.21,61,44.85,8,5.88,45010
45,11,108,27,25.0,14,12.96,7,6.48,58,53.7,2,1.85,45011
45,12,124,48,38.71,12,9.68,5,4.03,55,44.35,4,3.23,45012
45,13,141,28,19.86,15,10.64,8,5.67,85,60.28,5,3.55,45013
45,14,115,38,33.04,13,11.3,4,3.48,50,43.48,10,8.7,45014
45,15,128,30,23.44,12,9.38,3,2.34,81,63.28,2,1.56,45015
45,16,134,27,20.15,47,35.07,12,8.96,43,32.09,5,3.73,45016
45,17,107,37,34.58,20,18.69,5,4.67,43,40.19,2,1.87,45017
45,18,146,54,36.99,24,16.44,6,4.11,56,38.36,6,4.11,45018
45,19,142,57,40.14,8,5.63,4,2.82,69,48.59,4,2.82,45019
45,20,127,36,28.35,14,11.02,6,4.72,64,50.39,7,5.51,45020
45,21,124,38,30.65,12,9.68,9,7.26,61,49.19,4,3.23,45021
45,22,107,24,22.43,12,11.21,6,5.61,63,58.88,2,1.87,45022
45,23,157,49,31.21,14,8.92,14,8.92,72,45.86,8,5.1,45023
45,24,147,61,41.5,11,7.48,6,4.08,61,41.5,8,5.44,45024
45,25,135,44,32.59,36,26.67,3,2.22,47,34.81,5,3.7,45025
45,26,157,70,44.59,27,17.2,8,5.1,49,31.21,3,1.91,45026
45,27,117,35,29.91,9,7.69,3,2.56,66,56.41,4,3.42,45027
45,28,111,22,19.82,33,29.73,4,3.6,50,45.05,2,1.8,45028
45,29,132,33,25.0,14,10.61,11,8.33,72,54.55,2,1.52,45029
45,30,161,51,31.68,26,16.15,9,5.59,72,44.72,3,1.86,45030
45,31,115,33,28.7,16,13.91,8,6.96,52,45.22,6,5.22,45031
45,32,91,22,24.18,8,8.79,4,4.4,52,57.14,5,5.49,45032
45,33,109,34,31.19,15,13.76,6,5.5,51,46.79,3,2.75,45033
45,34,97,28,28.87,15,15.46,4,4.12,48,49.48,2,2.06,45034
45,35,142,54,38.03,17,11.97,2,1.41,64,45.07,5,3.52,45035
45,36,105,44,41.9,7,6.67,10,9.52,41,39.05,3,2.86,45036
45,37,120,28,23.33,18,15.0,7,5.83,65,54.17,2,1.67,45037
45,38,137,39,28.47,17,12.41,5,3.65,68,49.64,8,5.84,45038
45,39,161,35,21.74,16,9.94,10,6.21,100,62.11,0,0.0,45039
45,40,152,52,34.21,30,19.74,8,5.26,59,38.82,3,1.97,45040
45,41,81,25,30.86,3,3.7,6,7.41,45,55.56,2,2.47,45041
45,42,159,44,27.67,31,19.5,7,4.4,76,47.8,1,0.63,45042
45,43,124,43,34.68,8,6.45,6,4.84,63,50.81,4,3.23,45043
45,44,158,41,25.95,20,12.66,5,3.16,89,56.33,3,1.9,45044
45,45,88,34,38.64,8,9.09,0,0.0,45,51.14,1,1.14,45045
45,46,132,57,43.18,13,9.85,6,4.55,50,37.88,6,4.55,45046
45,47,117,29,24.79,24,20.51,10,8.55,53,45.3,1,0.85,45047
45,48,137,58,42.34,21,15.33,6,4.38,48,35.04,4,2.92,45048
45,49,127,36,28.35,19,14.96,2,1.57,63,49.61,7,5.51,45049
45,50,103,30,29.13,7,6.8,11,10.68,50,48.54,5,4.85,45050
45,51,129,39,30.23,14,10.85,9,6.98,65,50.39,2,1.55,45051
45,52,138,38,27.54,18,13.04,5,3.62,73,52.9,4,2.9,45052
45,53,91,29,31.87,16,17.58,4,4.4,38,41.76,4,4.4,45053
46,1,228,84,36.84,33,14.47,10,4.39,89,39.04,12,5.26,46001
46,2,112,52,46.43,17,15.18,3,2.68,28,25.0,12,10.71,46002
46,3,127,47,37.01,23,18.11,15,11.81,37,29.13,5,3.94,46003
46,4,121,41,33.88,20,16.53,16,13.22,35,28.93,9,7.44,46004
46,5,56,21,37.5,7,12.5,2,3.57,22,39.29,4,7.14,46005
46,6,121,46,38.02,19,15.7,9,7.44,37,30.58,10,8.26,46006
46,7,80,44,55.0,9,11.25,4,5.0,13,16.25,10,12.5,46007
46,8,118,41,34.75,25,21.19,11,9.32,35,29.66,6,5.08,46008
46,9,93,42,45.16,13,13.98,3,3.23,26,27.96,9,9.68,46009
46,10,88,35,39.77,18,20.45,3,3.41,23,26.14,9,10.23,46010
46,11,144,65,45.14,21,14.58,17,11.81,32,22.22,9,6.25,46011
46,12,106,54,50.94,12,11.32,4,3.77,23,21.7,13,12.26,46012
46,13,100,48,48.0,10,10.0,8,8.0,31,31.0,3,3.0,46013
46,14,75,34,45.33,15,20.0,4,5.33,11,14.67,11,14.67,46014
46,15,134,63,47.01,26,19.4,3,2.24,38,28.36,4,2.99,46015
46,16,108,44,40.74,16,14.81,6,5.56,32,29.63,10,9.26,46016
46,17,173,91,52.6,17,9.83,6,3.47,51,29.48,8,4.62,46017
46,18,163,84,51.53,24,14.72,6,3.68,35,21.47,14,8.59,46018
46,19,108,54,50.0,16,14.81,8,7.41,19,17.59,11,10.19,46019
46,20,70,30,42.86,11,15.71,5,7.14,23,32.86,1,1.43,46020
46,21,54,18,33.33,5,9.26,5,9.26,24,44.44,2,3.7,46021
46,22,71,23,32.39,10,14.08,14,19.72,21,29.58,3,4.23,46022
46,23,89,20,22.47,23,25.84,18,20.22,26,29.21,2,2.25,46023
46,24,61,36,59.02,6,9.84,3,4.92,13,21.31,3,4.92,46024
46,25,109,49,44.95,13,11.93,6,5.5,36,33.03,5,4.59,46025
46,26,143,41,28.67,35,24.48,15,10.49,40,27.97,12,8.39,46026
46,27,104,47,45.19,22,21.15,3,2.88,28,26.92,4,3.85,46027
46,28,128,46,35.94,20,15.63,15,11.72,42,32.81,5,3.91,46028
46,29,114,48,42.11,13,11.4,9,7.89,36,31.58,8,7.02,46029
46,30,150,53,35.33,26,17.33,4,2.67,60,40.0,7,4.67,46030
46,31,129,69,53.49,19,14.73,3,2.33,29,22.48,9,6.98,46031
46,32,102,28,27.45,30,29.41,16,15.69,22,21.57,6,5.88,46032
46,33,152,61,40.13,22,14.47,12,7.89,48,31.58,9,5.92,46033
46,34,110,30,27.27,32,29.09,11,10.0,29,26.36,8,7.27,46034
46,35,122,59,48.36,13,10.66,9,7.38,31,25.41,10,8.2,46035
46,36,140,76,54.29,20,14.29,5,3.57,33,23.57,6,4.29,46036
46,37,73,34,46.58,4,5.48,4,5.48,26,35.62,5,6.85,46037
46,38,85,24,28.24,15,17.65,15,17.65,25,29.41,6,7.06,46038
46,39,153,84,54.9,16,10.46,11,7.19,36,23.53,6,3.92,46039
46,40,81,26,32.1,13,16.05,12,14.81,28,34.57,2,2.47,46040
46,41,90,32,35.56,20,22.22,10,11.11,20,22.22,8,8.89,46041
46,42,123,38,30.89,26,21.14,14,11.38,35,28.46,10,8.13,46042
46,43,165,78,47.27,18,10.91,9,5.45,46,27.88,14,8.48,46043
46,44,90,29,32.22,21,23.33,12,13.33,22,24.44,6,6.67,46044
46,45,127,53,41.73,10,7.87,8,6.3,45,35.43,11,8.66,46045
46,46,105,43,40.95,16,15.24,9,8.57,34,32.38,3,2.86,46046
46,47,41,16,39.02,6,14.63,8,19.51,10,24.39,1,2.44,46047
47,1,120,45,37.5,19,15.83,4,3.33,47,39.17,5,4.17,47001
47,2,142,66,46.48,12,8.45,8,5.63,53,37.32,3,2.11,47002
47,3,109,40,36.7,15,13.76,8,7.34,41,37.61,5,4.59,47003
47,4,174,85,48.85,14,8.05,8,4.6,59,33.91,8,4.6,47004
47,5,126,63,50.0,10,7.94,4,3.17,38,30.16,11,8.73,47005
47,6,163,79,48.47,19,11.66,6,3.68,54,33.13,5,3.07,47006
47,7,134,56,41.79,17,12.69,6,4.48,46,34.33,9,6.72,47007
47,8,157,70,44.59,16,10.19,9,5.73,54,34.39,8,5.1,47008
47,9,122,53,43.44,8,6.56,6,4.92,50,40.98,5,4.1,47009
47,10,72,40,55.56,5,6.94,5,6.94,16,22.22,6,8.33,47010
47,11,182,75,41.21,21,11.54,9,4.95,65,35.71,12,6.59,47011
47,12,119,49,41.18,18,15.13,5,4.2,41,34.45,6,5.04,47012
47,13,200,89,44.5,20,10.0,8,4.0,61,30.5,22,11.0,47013
47,14,92,40,43.48,10,10.87,8,8.7,30,32.61,4,4.35,47014
47,15,119,43,36.13,17,14.29,7,5.88,38,31.93,14,11.76,47015
47,16,143,63,44.06,15,10.49,3,2.1,47,32.87,15,10.49,47016
47,17,129,62,48.06,10,7.75,3,2.33,47,36.43,7,5.43,47017
47,18,134,66,49.25,15,11.19,6,4.48,31,23.13,16,11.94,47018
47,19,152,70,46.05,12,7.89,7,4.61,51,33.55,12,7.89,47019
47,20,146,81,55.48,11,7.53,6,4.11,44,30.14,4,2.74,47020
47,21,168,89,52.98,14,8.33,4,2.38,52,30.95,9,5.36,47021
47,22,136,64,47.06,17,12.5,5,3.68,38,27.94,12,8.82,47022
47,23,61,29,47.54,10,16.39,1,1.64,15,24.59,6,9.84,47023
47,24,122,76,62.3,7,5.74,2,1.64,30,24.59,7,5.74,47024
47,25,149,68,45.64,11,7.38,12,8.05,50,33.56,8,5.37,47025
47,26,187,87,46.52,27,14.44,6,3.21,52,27.81,15,8.02,47026
47,27,124,54,43.55,13,10.48,10,8.06,37,29.84,10,8.06,47027
47,28,196,94,47.96,28,14.29,2,1.02,57,29.08,15,7.65,47028
47,29,124,67,54.03,15,12.1,4,3.23,34,27.42,4,3.23,47029
47,30,136,66,48.53,15,11.03,7,5.15,34,25.0,14,10.29,47030
47,31,146,70,47.95,19,13.01,2,1.37,45,30.82,10,6.85,47031
47,32,137,68,49.64,11,8.03,5,3.65,34,24.82,19,13.87,47032
47,33,120,52,43.33,16,13.33,8,6.67,38,31.67,6,5.0,47033
47,34,157,85,54.14,21,13.38,3,1.91,39,24.84,9,5.73,47034
47,35,185,80,43.24,29,15.68,9,4.86,60,32.43,7,3.78,47035
47,36,171,90,52.63,26,15.2,9,5.26,34,19.88,12,7.02,47036
47,37,133,72,54.14,11,8.27,3,2.26,39,29.32,8,6.02,47037
47,38,126,62,49.21,14,11.11,6,4.76,36,28.57,8,6.35,47038
47,39,126,70,55.56,16,12.7,5,3.97,29,23.02,6,4.76,47039
47,40,121,55,45.45,20,16.53,3,2.48,30,24.79,13,10.74,47040
47,41,187,85,45.45,23,12.3,13,6.95,55,29.41,11,5.88,47041
47,42,104,49,47.12,10,9.62,5,4.81,27,25.96,13,12.5,47042
47,43,89,43,48.31,13,14.61,0,0.0,28,31.46,5,5.62,47043
47,44,104,55,52.88,10,9.62,7,6.73,30,28.85,2,1.92,47044
47,45,151,79,52.32,13,8.61,2,1.32,48,31.79,9,5.96,47045
47,46,90,46,51.11,9,10.0,6,6.67,27,30.0,2,2.22,47046
47,47,125,60,48.0,8,6.4,7,5.6,42,33.6,8,6.4,47047
47,48,32,6,18.75,4,12.5,3,9.38,16,50.0,3,9.38,47048
47,49,86,45,52.33,6,6.98,5,5.81,26,30.23,4,4.65,47049
47,50,115,50,43.48,14,12.17,3,2.61,41,35.65,7,6.09,47050
47,51,83,36,43.37,11,13.25,9,10.84,22,26.51,5,6.02,47051
47,52,117,43,36.75,7,5.98,9,7.69,55,47.01,3,2.56,47052
48,1,97,49,50.52,15,15.46,3,3.09,26,26.8,4,4.12,48001
48,2,112,38,33.93,16,14.29,6,5.36,46,41.07,6,5.36,48002
48,3,127,49,38.58,24,18.9,12,9.45,32,25.2,10,7.87,48003
48,4,142,66,46.48,23,16.2,5,3.52,44,30.99,4,2.82,48004
48,5,144,77,53.47,13,9.03,3,2.08,42,29.17,9,6.25,48005
48,6,131,62,47.33,16,12.21,9,6.87,36,27.48,8,6.11,48006
48,7,92,55,59.78,8,8.7,7,7.61,17,18.48,5,5.43,48007
48,8,101,37,36.63,17,16.83,2,1.98,38,37.62,7,6.93,48008
48,9,127,57,44.88,15,11.81,9,7.09,42,33.07,4,3.15,48009
48,10,76,35,46.05,5,6.58,2,2.63,29,38.16,5,6.58,48010
48,11,158,86,54.43,8,5.06,7,4.43,36,22.78,21,13.29,48011
48,12,107,48,44.86,14,13.08,7,6.54,28,26.17,10,9.35,48012
48,13,134,51,38.06,14,10.45,6,4.48,56,41.79,7,5.22,48013
48,14,94,27,28.72,21,22.34,11,11.7,31,32.98,4,4.26,48014
48,15,73,22,30.14,13,17.81,11,15.07,24,32.88,3,4.11,48015
48,16,99,37,37.37,13,13.13,7,7.07,32,32.32,10,10.1,48016
48,17,157,59,37.58,26,16.56,12,7.64,42,26.75,18,11.46,48017
48,18,74,22,29.73,15,20.27,8,10.81,25,33.78,4,5.41,48018
48,19,117,69,58.97,6,5.13,3,2.56,28,23.93,11,9.4,48019
48,20,102,69,67.65,5,4.9,2,1.96,17,16.67,9,8.82,48020
48,21,116,52,44.83,19,16.38,11,9.48,30,25.86,4,3.45,48021
48,22,194,74,38.14,29,14.95,19,9.79,66,34.02,6,3.09,48022
48,23,113,43,38.05,15,13.27,19,16.81,32,28.32,4,3.54,48023
48,24,87,38,43.68,16,18.39,8,9.2,20,22.99,5,5.75,48024
48,25,148,51,34.46,37,25.0,17,11.49,36,24.32,7,4.73,48025
48,26,135,65,48.15,14,10.37,10,7.41,39,28.89,7,5.19,48026
48,27,69,26,37.68,14,20.29,3,4.35,19,27.54,7,10.14,48027
48,28,126,66,52.38,19,15.08,5,3.97,29,23.02,7,5.56,48028
48,29,117,45,38.46,16,13.68,3,2.56,44,37.61,9,7.69,48029
48,30,118,67,56.78,10,8.47,4,3.39,29,24.58,8,6.78,48030
48,31,87,30,34.48,18,20.69,7,8.05,27,31.03,5,5.75,48031
48,32,78,33,42.31,11,14.1,7,8.97,23,29.49,4,5.13,48032
48,33,148,68,45.95,11,7.43,5,3.38,54,36.49,10,6.76,48033
48,34,136,68,50.0,18,13.24,8,5.88,28,20.59,14,10.29,48034
48,35,55,15,27.27,7,12.73,11,20.0,15,27.27,7,12.73,48035
48,36,137,52,37.96,27,19.71,6,4.38,46,33.58,6,4.38,48036
48,37,75,34,45.33,10,13.33,1,1.33,22,29.33,8,10.67,48037
48,38,169,98,57.99,11,6.51,5,2.96,39,23.08,16,9.47,48038
48,39,104,45,43.27,20,19.23,5,4.81,30,28.85,4,3.85,48039
48,40,66,25,37.88,6,9.09,4,6.06,23,34.85,8,12.12,48040
48,41,43,16,37.21,6,13.95,5,11.63,16,37.21,0,0.0,48041
48,42,104,48,46.15,13,12.5,8,7.69,22,21.15,13,12.5,48042
48,43,122,64,52.46,15,12.3,1,0.82,33,27.05,9,7.38,48043
48,44,125,60,48.0,19,15.2,6,4.8,29,23.2,11,8.8,48044
48,45,92,41,44.57,17,18.48,10,10.87,16,17.39,8,8.7,48045
48,46,84,33,39.29,13,15.48,4,4.76,31,36.9,3,3.57,48046
48,47,84,29,34.52,21,25.0,5,5.95,27,32.14,2,2.38,48047
48,48,102,52,50.98,13,12.75,8,7.84,23,22.55,6,5.88,48048
48,49,42,21,50.0,4,9.52,3,7.14,12,28.57,2,4.76,48049
