ward,precinct,total,Arnette R. Hubbard,Arnette R. Hubbard Percent,Ellen L. Flannigan,Ellen L. Flannigan Percent,Jim Ryan,Jim Ryan Percent,James R. Epstein,James R. Epstein Percent,Kathleen G. Kennedy,Kathleen G. Kennedy Percent,precinct_id
42,27,149,18,12.08,15,10.07,24,16.11,52,34.9,40,26.85,42027
42,28,138,11,7.97,7,5.07,18,13.04,64,46.38,38,27.54,42028
42,29,124,8,6.45,3,2.42,7,5.65,79,63.71,27,21.77,42029
42,30,69,4,5.8,3,4.35,11,15.94,29,42.03,22,31.88,42030
42,31,86,11,12.79,9,10.47,5,5.81,42,48.84,19,22.09,42031
42,32,86,5,5.81,2,2.33,11,12.79,39,45.35,29,33.72,42032
42,33,193,16,8.29,7,3.63,24,12.44,108,55.96,38,19.69,42033
42,34,112,10,8.93,4,3.57,16,14.29,54,48.21,28,25.0,42034
42,35,108,8,7.41,4,3.7,6,5.56,66,61.11,24,22.22,42035
42,36,69,10,14.49,3,4.35,17,24.64,26,37.68,13,18.84,42036
42,37,84,5,5.95,1,1.19,7,8.33,64,76.19,7,8.33,42037
42,38,88,8,9.09,1,1.14,12,13.64,50,56.82,17,19.32,42038
42,39,71,8,11.27,3,4.23,16,22.54,24,33.8,20,28.17,42039
42,40,126,6,4.76,8,6.35,16,12.7,69,54.76,27,21.43,42040
42,41,134,7,5.22,11,8.21,16,11.94,64,47.76,36,26.87,42041
42,42,64,8,12.5,1,1.56,9,14.06,39,60.94,7,10.94,42042
42,43,131,10,7.63,10,7.63,8,6.11,78,59.54,25,19.08,42043
42,44,88,14,15.91,5,5.68,15,17.05,28,31.82,26,29.55,42044
42,45,120,6,5.0,7,5.83,7,5.83,65,54.17,35,29.17,42045
42,46,69,4,5.8,6,8.7,15,21.74,21,30.43,23,33.33,42046
42,47,75,3,4.0,3,4.0,4,5.33,52,69.33,13,17.33,42047
42,48,95,8,8.42,5,5.26,11,11.58,55,57.89,16,16.84,42048
42,49,34,6,17.65,4,11.76,5,14.71,6,17.65,13,38.24,42049
42,50,156,17,10.9,9,5.77,16,10.26,77,49.36,37,23.72,42050
42,51,196,27,13.78,10,5.1,31,15.82,80,40.82,48,24.49,42051
42,52,54,8,14.81,4,7.41,7,12.96,24,44.44,11,20.37,42052
42,53,153,16,10.46,11,7.19,20,13.07,60,39.22,46,30.07,42053
42,54,85,14,16.47,8,9.41,12,14.12,23,27.06,28,32.94,42054
42,55,101,14,13.86,8,7.92,15,14.85,41,40.59,23,22.77,42055
42,56,117,6,5.13,8,6.84,10,8.55,52,44.44,41,35.04,42056
42,57,64,8,12.5,4,6.25,12,18.75,21,32.81,19,29.69,42057
42,58,46,6,13.04,5,10.87,7,15.22,18,39.13,10,21.74,42058
42,59,119,11,9.24,15,12.61,13,10.92,49,41.18,31,26.05,42059
42,60,38,6,15.79,4,10.53,10,26.32,7,18.42,11,28.95,42060
42,61,65,6,9.23,0,0.0,6,9.23,41,63.08,12,18.46,42061
42,62,67,2,2.99,6,8.96,6,8.96,34,50.75,19,28.36,42062
42,63,130,18,13.85,1,0.77,11,8.46,82,63.08,18,13.85,42063
42,64,42,4,9.52,5,11.9,9,21.43,12,28.57,12,28.57,42064
42,65,104,10,9.62,5,4.81,11,10.58,59,56.73,19,18.27,42065
42,66,93,12,12.9,9,9.68,18,19.35,30,32.26,24,25.81,42066
42,67,157,10,6.37,15,9.55,18,11.46,71,45.22,43,27.39,42067
42,68,89,8,8.99,8,8.99,20,22.47,28,31.46,25,28.09,42068
42,69,70,13,18.57,5,7.14,15,21.43,16,22.86,21,30.0,42069
43,1,148,21,14.19,5,3.38,25,16.89,64,43.24,33,22.3,43001
43,2,108,10,9.26,7,6.48,13,12.04,59,54.63,19,17.59,43002
43,3,131,10,7.63,8,6.11,7,5.34,72,54.96,34,25.95,43003
43,4,152,8,5.26,15,9.87,32,21.05,59,38.82,38,25.0,43004
43,5,123,10,8.13,7,5.69,13,10.57,65,52.85,28,22.76,43005
43,6,65,9,13.85,4,6.15,10,15.38,28,43.08,14,21.54,43006
43,7,123,9,7.32,10,8.13,21,17.07,58,47.15,25,20.33,43007
43,8,156,9,5.77,5,3.21,16,10.26,85,54.49,41,26.28,43008
43,9,80,4,5.0,4,5.0,7,8.75,50,62.5,15,18.75,43009
43,10,100,8,8.0,6,6.0,13,13.0,55,55.0,18,18.0,43010
43,11,79,5,6.33,3,3.8,4,5.06,47,59.49,20,25.32,43011
43,12,134,11,8.21,6,4.48,14,10.45,74,55.22,29,21.64,43012
43,13,54,7,12.96,4,7.41,7,12.96,26,48.15,10,18.52,43013
43,14,123,7,5.69,7,5.69,13,10.57,68,55.28,28,22.76,43014
43,15,100,7,7.0,8,8.0,6,6.0,60,60.0,19,19.0,43015
43,16,109,1,0.92,8,7.34,7,6.42,57,52.29,36,33.03,43016
43,17,125,6,4.8,6,4.8,10,8.0,70,56.0,33,26.4,43017
43,18,146,18,12.33,8,5.48,20,13.7,73,50.0,27,18.49,43018
43,19,81,5,6.17,7,8.64,16,19.75,35,43.21,18,22.22,43019
43,20,128,9,7.03,7,5.47,11,8.59,65,50.78,36,28.13,43020
43,21,148,7,4.73,7,4.73,11,7.43,94,63.51,29,19.59,43021
43,22,68,2,2.94,5,7.35,12,17.65,27,39.71,22,32.35,43022
43,23,99,15,15.15,4,4.04,5,5.05,59,59.6,16,16.16,43023
43,24,107,8,7.48,9,8.41,21,19.63,45,42.06,24,22.43,43024
43,25,119,14,11.76,8,6.72,19,15.97,53,44.54,25,21.01,43025
43,26,104,7,6.73,10,9.62,12,11.54,48,46.15,27,25.96,43026
43,27,75,7,9.33,5,6.67,11,14.67,35,46.67,17,22.67,43027
43,28,154,15,9.74,7,4.55,18,11.69,81,52.6,33,21.43,43028
43,29,83,7,8.43,7,8.43,6,7.23,40,48.19,23,27.71,43029
43,30,63,2,3.17,4,6.35,9,14.29,32,50.79,16,25.4,43030
43,31,125,9,7.2,5,4.0,14,11.2,69,55.2,28,22.4,43031
43,32,129,9,6.98,10,7.75,12,9.3,69,53.49,29,22.48,43032
43,33,48,4,8.33,3,6.25,6,12.5,25,52.08,10,20.83,43033
43,34,40,3,7.5,6,15.0,8,20.0,11,27.5,12,30.0,43034
43,35,154,11,7.14,9,5.84,10,6.49,107,69.48,17,11.04,43035
43,36,93,5,5.38,6,6.45,10,10.75,53,56.99,19,20.43,43036
43,37,85,7,8.24,11,12.94,13,15.29,30,35.29,24,28.24,43037
43,38,72,7,9.72,8,11.11,14,19.44,27,37.5,16,22.22,43038
43,39,92,5,5.43,6,6.52,7,7.61,52,56.52,22,23.91,43039
43,40,54,4,7.41,3,5.56,11,20.37,27,50.0,9,16.67,43040
43,41,65,6,9.23,2,3.08,3,4.62,33,50.77,21,32.31,43041
43,42,106,5,4.72,3,2.83,7,6.6,68,64.15,23,21.7,43042
43,43,70,6,8.57,2,2.86,12,17.14,31,44.29,19,27.14,43043
43,44,106,12,11.32,9,8.49,16,15.09,45,42.45,24,22.64,43044
43,45,29,4,13.79,6,20.69,3,10.34,8,27.59,8,27.59,43045
43,46,125,3,2.4,1,0.8,10,8.0,77,61.6,34,27.2,43046
43,47,118,8,6.78,6,5.08,18,15.25,60,50.85,26,22.03,43047
43,48,97,9,9.28,11,11.34,15,15.46,34,35.05,28,28.87,43048
43,49,117,6,5.13,6,5.13,18,15.38,52,44.44,35,29.91,43049
43,50,79,7,8.86,9,11.39,8,10.13,34,43.04,21,26.58,43050
43,51,135,15,11.11,7,5.19,26,19.26,50,37.04,37,27.41,43051
43,52,63,7,11.11,8,12.7,7,11.11,29,46.03,12,19.05,43052
43,53,103,10,9.71,14,13.59,19,18.45,32,31.07,28,27.18,43053
43,54,83,5,6.02,9,10.84,11,13.25,32,38.55,26,31.33,43054
43,55,113,18,15.93,8,7.08,26,23.01,39,34.51,22,19.47,43055
43,56,63,4,6.35,1,1.59,6,9.52,34,53.97,18,28.57,43056
43,57,71,5,7.04,7,9.86,6,8.45,34,47.89,19,26.76,43057
43,58,94,6,6.38,5,5.32,6,6.38,40,42.55,37,39.36,43058
43,59,152,7,4.61,6,3.95,18,11.84,85,55.92,36,23.68,43059
44,1,115,13,11.3,5,4.35,15,13.04,47,40.87,35,30.43,44001
44,2,86,6,6.98,4,4.65,14,16.28,36,41.86,26,30.23,44002
44,3,180,9,5.0,7,3.89,12,6.67,116,64.44,36,20.0,44003
44,4,130,9,6.92,3,2.31,7,5.38,80,61.54,31,23.85,44004
44,5,129,12,9.3,15,11.63,14,10.85,61,47.29,27,20.93,44005
44,6,95,9,9.47,2,2.11,14,14.74,50,52.63,20,21.05,44006
44,7,140,9,6.43,3,2.14,17,12.14,80,57.14,31,22.14,44007
44,8,40,7,17.5,2,5.0,6,15.0,17,42.5,8,20.0,44008
44,9,62,4,6.45,2,3.23,5,8.06,26,41.94,25,40.32,44009
44,10,49,1,2.04,8,16.33,4,8.16,15,30.61,21,42.86,44010
44,11,105,10,9.52,20,19.05,19,18.1,43,40.95,13,12.38,44011
44,12,87,6,6.9,5,5.75,14,16.09,39,44.83,23,26.44,44012
44,13,75,8,10.67,3,4.0,8,10.67,32,42.67,24,32.0,44013
44,14,95,12,12.63,11,11.58,10,10.53,45,47.37,17,17.89,44014
44,15,131,19,14.5,13,9.92,14,10.69,55,41.98,30,22.9,44015
44,16,101,12,11.88,5,4.95,11,10.89,42,41.58,31,30.69,44016
44,17,149,17,11.41,10,6.71,15,10.07,73,48.99,34,22.82,44017
44,18,70,8,11.43,6,8.57,13,18.57,35,50.0,8,11.43,44018
44,19,57,3,5.26,6,10.53,8,14.04,24,42.11,16,28.07,44019
44,20,80,7,8.75,8,10.0,16,20.0,31,38.75,18,22.5,44020
44,21,95,6,6.32,5,5.26,13,13.68,54,56.84,17,17.89,44021
44,22,133,12,9.02,6,4.51,9,6.77,80,60.15,26,19.55,44022
44,23,72,7,9.72,1,1.39,12,16.67,32,44.44,20,27.78,44023
44,24,65,6,9.23,4,6.15,4,6.15,33,50.77,18,27.69,44024
44,25,94,7,7.45,8,8.51,16,17.02,37,39.36,26,27.66,44025
44,26,88,10,11.36,10,11.36,9,10.23,34,38.64,25,28.41,44026
44,27,124,7,5.65,12,9.68,16,12.9,55,44.35,34,27.42,44027
44,28,62,2,3.23,10,16.13,8,12.9,24,38.71,18,29.03,44028
44,29,96,5,5.21,8,8.33,7,7.29,45,46.88,31,32.29,44029
44,30,88,4,4.55,9,10.23,7,7.95,44,50.0,24,27.27,44030
44,31,97,8,8.25,12,12.37,20,20.62,36,37.11,21,21.65,44031
44,32,86,7,8.14,3,3.49,6,6.98,44,51.16,26,30.23,44032
44,33,119,16,13.45,12,10.08,16,13.45,45,37.82,30,25.21,44033
44,34,69,9,13.04,8,11.59,13,18.84,25,36.23,14,20.29,44034
44,35,99,5,5.05,7,7.07,16,16.16,47,47.47,24,24.24,44035
44,36,71,7,9.86,5,7.04,11,15.49,26,36.62,22,30.99,44036
44,37,139,15,10.79,11,7.91,20,14.39,63,45.32,30,21.58,44037
44,38,68,1,1.47,1,1.47,9,13.24,37,54.41,20,29.41,44038
44,39,83,3,3.61,9,10.84,16,19.28,38,45.78,17,20.48,44039
44,40,109,4,3.67,7,6.42,17,15.6,60,55.05,21,19.27,44040
44,41,114,17,14.91,14,12.28,23,20.18,31,27.19,29,25.44,44041
44,42,151,10,6.62,15,9.93,23,15.23,70,46.36,33,21.85,44042
44,43,128,12,9.38,14,10.94,17,13.28,53,41.41,32,25.0,44043
44,44,155,10,6.45,19,12.26,15,9.68,85,54.84,26,16.77,44044
44,45,100,7,7.0,8,8.0,20,20.0,41,41.0,24,24.0,44045
44,46,106,8,7.55,6,5.66,9,8.49,58,54.72,25,23.58,44046
44,47,130,13,10.0,11,8.46,18,13.85,49,37.69,39,30.0,44047
44,48,100,12,12.0,4,4.0,9,9.0,51,51.0,24,24.0,44048
44,49,202,18,8.91,13,6.44,23,11.39,113,55.94,35,17.33,44049
44,50,74,8,10.81,12,16.22,11,14.86,26,35.14,17,22.97,44050
44,51,64,10,15.63,9,14.06,5,7.81,23,35.94,17,26.56,44051
45,1,99,10,10.1,13,13.13,28,28.28,19,19.19,29,29.29,45001
45,2,156,7,4.49,27,17.31,52,33.33,44,28.21,26,16.67,45002
45,3,143,3,2.1,12,8.39,42,29.37,53,37.06,33,23.08,45003
45,4,193,7,3.63,19,9.84,55,28.5,60,31.09,52,26.94,45004
45,5,185,5,2.7,15,8.11,40,21.62,69,37.3,56,30.27,45005
45,6,131,7,5.34,18,13.74,41,31.3,36,27.48,29,22.14,45006
45,7,109,6,5.5,15,13.76,26,23.85,42,38.53,20,18.35,45007
45,8,96,5,5.21,16,16.67,23,23.96,17,17.71,35,36.46,45008
45,9,132,8,6.06,16,12.12,42,31.82,43,32.58,23,17.42,45009
45,10,137,6,4.38,20,14.6,34,24.82,36,26.28,41,29.93,45010
45,11,108,5,4.63,11,10.19,44,40.74,30,27.78,18,16.67,45011
45,12,124,6,4.84,15,12.1,26,20.97,30,24.19,47,37.9,45012
45,13,138,3,2.17,20,14.49,37,26.81,44,31.88,34,24.64,45013
45,14,116,14,12.07,24,20.69,22,18.97,31,26.72,25,21.55,45014
45,15,128,4,3.13,19,14.84,55,42.97,29,22.66,21,16.41,45015
45,16,131,3,2.29,24,18.32,23,17.56,52,39.69,29,22.14,45016
45,17,108,1,0.93,12,11.11,31,28.7,43,39.81,21,19.44,45017
45,18,144,10,6.94,7,4.86,41,28.47,49,34.03,37,25.69,45018
45,19,140,2,1.43,11,7.86,47,33.57,52,37.14,28,20.0,45019
45,20,126,6,4.76,17,13.49,41,32.54,33,26.19,29,23.02,45020
45,21,128,7,5.47,14,10.94,43,33.59,27,21.09,37,28.91,45021
45,22,103,8,7.77,16,15.53,30,29.13,24,23.3,25,24.27,45022
45,23,155,8,5.16,21,13.55,40,25.81,49,31.61,37,23.87,45023
45,24,147,8,5.44,16,10.88,41,27.89,48,32.65,34,23.13,45024
45,25,131,5,3.82,17,12.98,19,14.5,56,42.75,34,25.95,45025
45,26,145,6,4.14,15,10.34,37,25.52,49,33.79,38,26.21,45026
45,27,106,8,7.55,15,14.15,36,33.96,23,21.7,24,22.64,45027
45,28,115,2,1.74,16,13.91,30,26.09,43,37.39,24,20.87,45028
45,29,127,11,8.66,20,15.75,27,21.26,24,18.9,45,35.43,45029
45,30,156,10,6.41,21,13.46,42,26.92,49,31.41,34,21.79,45030
45,31,112,8,7.14,16,14.29,31,27.68,27,24.11,30,26.79,45031
45,32,87,6,6.9,10,11.49,27,31.03,16,18.39,28,32.18,45032
45,33,107,5,4.67,15,14.02,24,22.43,37,34.58,26,24.3,45033
45,34,100,3,3.0,22,22.0,24,24.0,27,27.0,24,24.0,45034
45,35,137,8,5.84,16,11.68,38,27.74,39,28.47,36,26.28,45035
45,36,108,3,2.78,14,12.96,29,26.85,39,36.11,23,21.3,45036
45,37,116,4,3.45,21,18.1,24,20.69,32,27.59,35,30.17,45037
45,38,130,11,8.46,15,11.54,40,30.77,25,19.23,39,30.0,45038
45,39,152,8,5.26,20,13.16,51,33.55,39,25.66,34,22.37,45039
45,40,154,7,4.55,14,9.09,36,23.38,56,36.36,41,26.62,45040
45,41,84,4,4.76,12,14.29,23,27.38,22,26.19,23,27.38,45041
45,42,157,13,8.28,16,10.19,46,29.3,50,31.85,32,20.38,45042
45,43,124,7,5.65,11,8.87,39,31.45,31,25.0,36,29.03,45043
45,44,155,5,3.23,19,12.26,48,30.97,46,29.68,37,23.87,45044
45,45,87,2,2.3,15,17.24,36,41.38,21,24.14,13,14.94,45045
45,46,130,11,8.46,16,12.31,30,23.08,39,30.0,34,26.15,45046
45,47,113,5,4.42,15,13.27,23,20.35,43,38.05,27,23.89,45047
45,48,134,8,5.97,15,11.19,27,20.15,52,38.81,32,23.88,45048
45,49,133,9,6.77,16,12.03,32,24.06,40,30.08,36,27.07,45049
45,50,94,7,7.45,15,15.96,27,28.72,23,24.47,22,23.4,45050
45,51,129,5,3.88,15,11.63,41,31.78,40,31.01,28,21.71,45051
45,52,136,6,4.41,22,16.18,39,28.68,43,31.62,26,19.12,45052
45,53,87,2,2.3,7,8.05,26,29.89,33,37.93,19,21.84,45053
46,1,234,20,8.55,18,7.69,32,13.68,116,49.57,48,20.51,46001
46,2,111,22,19.82,11,9.91,18,16.22,29,26.13,31,27.93,46002
46,3,130,25,19.23,13,10.0,28,21.54,32,24.62,32,24.62,46003
46,4,122,16,13.11,7,5.74,24,19.67,49,40.16,26,21.31,46004
46,5,57,1,1.75,2,3.51,15,26.32,27,47.37,12,21.05,46005
46,6,126,11,8.73,15,11.9,30,23.81,32,25.4,38,30.16,46006
46,7,82,10,12.2,1,1.22,6,7.32,39,47.56,26,31.71,46007
46,8,117,13,11.11,16,13.68,24,20.51,30,25.64,34,29.06,46008
46,9,93,9,9.68,12,12.9,12,12.9,31,33.33,29,31.18,46009
46,10,88,9,10.23,10,11.36,10,11.36,31,35.23,28,31.82,46010
46,11,159,20,12.58,6,3.77,29,18.24,57,35.85,47,29.56,46011
46,12,112,18,16.07,5,4.46,9,8.04,49,43.75,31,27.68,46012
46,13,99,5,5.05,11,11.11,19,19.19,30,30.3,34,34.34,46013
46,14,80,7,8.75,7,8.75,5,6.25,38,47.5,23,28.75,46014
46,15,141,14,9.93,8,5.67,22,15.6,71,50.35,26,18.44,46015
46,16,110,9,8.18,13,11.82,21,19.09,37,33.64,30,27.27,46016
46,17,187,12,6.42,12,6.42,21,11.23,95,50.8,47,25.13,46017
46,18,167,25,14.97,15,8.98,19,11.38,78,46.71,30,17.96,46018
46,19,114,20,17.54,9,7.89,10,8.77,46,40.35,29,25.44,46019
46,20,76,8,10.53,12,15.79,17,22.37,20,26.32,19,25.0,46020
46,21,53,5,9.43,10,18.87,8,15.09,13,24.53,17,32.08,46021
46,22,80,12,15.0,14,17.5,12,15.0,20,25.0,22,27.5,46022
46,23,90,16,17.78,12,13.33,35,38.89,11,12.22,16,17.78,46023
46,24,66,10,15.15,6,9.09,11,16.67,23,34.85,16,24.24,46024
46,25,115,7,6.09,18,15.65,26,22.61,41,35.65,23,20.0,46025
46,26,151,14,9.27,29,19.21,37,24.5,28,18.54,43,28.48,46026
46,27,104,15,14.42,7,6.73,29,27.88,24,23.08,29,27.88,46027
46,28,127,18,14.17,11,8.66,27,21.26,45,35.43,26,20.47,46028
46,29,118,7,5.93,10,8.47,18,15.25,52,44.07,31,26.27,46029
46,30,151,22,14.57,8,5.3,34,22.52,45,29.8,42,27.81,46030
46,31,130,11,8.46,15,11.54,16,12.31,53,40.77,35,26.92,46031
46,32,102,18,17.65,13,12.75,29,28.43,20,19.61,22,21.57,46032
46,33,161,16,9.94,15,9.32,20,12.42,58,36.02,52,32.3,46033
46,34,115,19,16.52,15,13.04,23,20.0,29,25.22,29,25.22,46034
46,35,130,13,10.0,10,7.69,37,28.46,34,26.15,36,27.69,46035
46,36,142,11,7.75,12,8.45,23,16.2,65,45.77,31,21.83,46036
46,37,76,5,6.58,8,10.53,7,9.21,35,46.05,21,27.63,46037
46,38,87,17,19.54,5,5.75,22,25.29,21,24.14,22,25.29,46038
46,39,149,11,7.38,12,8.05,20,13.42,66,44.3,40,26.85,46039
46,40,79,14,17.72,13,16.46,21,26.58,15,18.99,16,20.25,46040
46,41,98,9,9.18,11,11.22,19,19.39,27,27.55,32,32.65,46041
46,42,135,21,15.56,11,8.15,41,30.37,24,17.78,38,28.15,46042
46,43,164,17,10.37,14,8.54,17,10.37,75,45.73,41,25.0,46043
46,44,92,8,8.7,18,19.57,19,20.65,23,25.0,24,26.09,46044
46,45,129,17,13.18,14,10.85,14,10.85,51,39.53,33,25.58,46045
46,46,111,16,14.41,11,9.91,24,21.62,33,29.73,27,24.32,46046
46,47,41,8,19.51,4,9.76,7,17.07,10,24.39,12,29.27,46047
47,1,127,10,7.87,18,14.17,30,23.62,35,27.56,34,26.77,47001
47,2,148,9,6.08,18,12.16,34,22.97,44,29.73,43,29.05,47002
47,3,118,5,4.24,16,13.56,24,20.34,37,31.36,36,30.51,47003
47,4,178,9,5.06,17,9.55,33,18.54,56,31.46,63,35.39,47004
47,5,132,14,10.61,8,6.06,21,15.91,50,37.88,39,29.55,47005
47,6,164,10,6.1,19,11.59,29,17.68,53,32.32,53,32.32,47006
47,7,137,12,8.76,18,13.14,27,19.71,46,33.58,34,24.82,47007
47,8,166,11,6.63,21,12.65,27,16.27,52,31.33,55,33.13,47008
47,9,128,9,7.03,19,14.84,31,24.22,40,31.25,29,22.66,47009
47,10,73,5,6.85,6,8.22,4,5.48,25,34.25,33,45.21,47010
47,11,187,15,8.02,28,14.97,43,22.99,49,26.2,52,27.81,47011
47,12,123,9,7.32,12,9.76,22,17.89,42,34.15,38,30.89,47012
47,13,200,14,7.0,16,8.0,28,14.0,85,42.5,57,28.5,47013
47,14,97,6,6.19,11,11.34,20,20.62,32,32.99,28,28.87,47014
47,15,121,9,7.44,21,17.36,19,15.7,34,28.1,38,31.4,47015
47,16,145,16,11.03,10,6.9,26,17.93,62,42.76,31,21.38,47016
47,17,133,6,4.51,9,6.77,32,24.06,44,33.08,42,31.58,47017
47,18,130,6,4.62,14,10.77,16,12.31,48,36.92,46,35.38,47018
47,19,158,22,13.92,14,8.86,32,20.25,46,29.11,44,27.85,47019
47,20,153,14,9.15,18,11.76,25,16.34,46,30.07,50,32.68,47020
47,21,173,18,10.4,16,9.25,22,12.72,67,38.73,50,28.9,47021
47,22,143,15,10.49,9,6.29,25,17.48,47,32.87,47,32.87,47022
47,23,62,6,9.68,7,11.29,5,8.06,20,32.26,24,38.71,47023
47,24,123,10,8.13,9,7.32,17,13.82,49,39.84,38,30.89,47024
47,25,151,13,8.61,17,11.26,30,19.87,49,32.45,42,27.81,47025
47,26,195,19,9.74,23,11.79,23,11.79,53,27.18,77,39.49,47026
47,27,129,16,12.4,11,8.53,24,18.6,35,27.13,43,33.33,47027
47,28,196,18,9.18,22,11.22,26,13.27,74,37.76,56,28.57,47028
47,29,125,13,10.4,16,12.8,21,16.8,40,32.0,35,28.0,47029
47,30,135,14,10.37,12,8.89,24,17.78,54,40.0,31,22.96,47030
47,31,145,11,7.59,17,11.72,23,15.86,39,26.9,55,37.93,47031
47,32,138,14,10.14,15,10.87,13,9.42,56,40.58,40,28.99,47032
47,33,122,14,11.48,13,10.66,22,18.03,40,32.79,33,27.05,47033
47,34,161,14,8.7,18,11.18,22,13.66,62,38.51,45,27.95,47034
47,35,192,6,3.13,33,17.19,26,13.54,68,35.42,59,30.73,47035
47,36,182,19,10.44,24,13.19,21,11.54,71,39.01,47,25.82,47036
47,37,145,15,10.34,13,8.97,29,20.0,53,36.55,35,24.14,47037
47,38,135,8,5.93,20,14.81,24,17.78,39,28.89,44,32.59,47038
47,39,130,10,7.69,15,11.54,18,13.85,43,33.08,44,33.85,47039
47,40,128,10,7.81,10,7.81,21,16.41,43,33.59,44,34.38,47040
47,41,189,18,9.52,20,10.58,23,12.17,70,37.04,58,30.69,47041
47,42,109,7,6.42,18,16.51,22,20.18,32,29.36,30,27.52,47042
47,43,87,7,8.05,7,8.05,20,22.99,31,35.63,22,25.29,47043
47,44,114,5,4.39,15,13.16,21,18.42,36,31.58,37,32.46,47044
47,45,156,22,14.1,17,10.9,22,14.1,59,37.82,36,23.08,47045
47,46,96,4,4.17,9,9.38,18,18.75,34,35.42,31,32.29,47046
47,47,129,7,5.43,14,10.85,29,22.48,52,40.31,27,20.93,47047
47,48,34,4,11.76,3,8.82,5,14.71,10,29.41,12,35.29,47048
47,49,86,2,2.33,10,11.63,9,10.47,37,43.02,28,32.56,47049
47,50,117,5,4.27,15,12.82,21,17.95,40,34.19,36,30.77,47050
47,51,84,6,7.14,13,15.48,14,16.67,25,29.76,26,30.95,47051
47,52,117,5,4.27,11,9.4,30,25.64,36,30.77,35,29.91,47052
48,1,98,17,17.35,11,11.22,12,12.24,29,29.59,29,29.59,48001
48,2,116,21,18.1,16,13.79,13,11.21,42,36.21,24,20.69,48002
48,3,129,12,9.3,14,10.85,21,16.28,43,33.33,39,30.23,48003
48,4,137,23,16.79,14,10.22,22,16.06,44,32.12,34,24.82,48004
48,5,146,11,7.53,7,4.79,20,13.7,65,44.52,43,29.45,48005
48,6,133,27,20.3,8,6.02,25,18.8,37,27.82,36,27.07,48006
48,7,95,10,10.53,6,6.32,10,10.53,41,43.16,28,29.47,48007
48,8,99,6,6.06,7,7.07,16,16.16,39,39.39,31,31.31,48008
48,9,132,18,13.64,17,12.88,29,21.97,40,30.3,28,21.21,48009
48,10,79,10,12.66,3,3.8,9,11.39,35,44.3,22,27.85,48010
48,11,161,12,7.45,14,8.7,9,5.59,82,50.93,44,27.33,48011
48,12,110,17,15.45,8,7.27,21,19.09,40,36.36,24,21.82,48012
48,13,133,7,5.26,5,3.76,25,18.8,56,42.11,40,30.08,48013
48,14,97,16,16.49,9,9.28,24,24.74,30,30.93,18,18.56,48014
48,15,73,13,17.81,6,8.22,17,23.29,14,19.18,23,31.51,48015
48,16,96,21,21.88,14,14.58,12,12.5,35,36.46,14,14.58,48016
48,17,162,22,13.58,11,6.79,18,11.11,59,36.42,52,32.1,48017
48,18,75,14,18.67,7,9.33,13,17.33,17,22.67,24,32.0,48018
48,19,124,10,8.06,15,12.1,9,7.26,55,44.35,35,28.23,48019
48,20,108,11,10.19,4,3.7,9,8.33,64,59.26,20,18.52,48020
48,21,127,24,18.9,11,8.66,45,35.43,22,17.32,25,19.69,48021
48,22,189,20,10.58,16,8.47,31,16.4,74,39.15,48,25.4,48022
48,23,113,23,20.35,14,12.39,23,20.35,26,23.01,27,23.89,48023
48,24,88,22,25.0,7,7.95,11,12.5,33,37.5,15,17.05,48024
48,25,149,23,15.44,31,20.81,12,8.05,47,31.54,36,24.16,48025
48,26,142,21,14.79,12,8.45,16,11.27,57,40.14,36,25.35,48026
48,27,69,9,13.04,7,10.14,13,18.84,18,26.09,22,31.88,48027
48,28,132,21,15.91,13,9.85,13,9.85,54,40.91,31,23.48,48028
48,29,121,14,11.57,3,2.48,10,8.26,65,53.72,29,23.97,48029
48,30,122,15,12.3,8,6.56,9,7.38,57,46.72,33,27.05,48030
48,31,89,16,17.98,8,8.99,20,22.47,22,24.72,23,25.84,48031
48,32,79,8,10.13,10,12.66,14,17.72,26,32.91,21,26.58,48032
48,33,154,22,14.29,8,5.19,27,17.53,67,43.51,30,19.48,48033
48,34,137,14,10.22,9,6.57,20,14.6,55,40.15,39,28.47,48034
48,35,56,7,12.5,4,7.14,18,32.14,9,16.07,18,32.14,48035
48,36,133,16,12.03,11,8.27,24,18.05,50,37.59,32,24.06,48036
48,37,74,12,16.22,3,4.05,9,12.16,22,29.73,28,37.84,48037
48,38,170,12,7.06,12,7.06,22,12.94,78,45.88,46,27.06,48038
48,39,106,10,9.43,9,8.49,21,19.81,40,37.74,26,24.53,48039
48,40,67,10,14.93,7,10.45,9,13.43,21,31.34,20,29.85,48040
48,41,47,6,12.77,4,8.51,7,14.89,13,27.66,17,36.17,48041
48,42,107,19,17.76,8,7.48,11,10.28,45,42.06,24,22.43,48042
48,43,135,8,5.93,12,8.89,16,11.85,49,36.3,50,37.04,48043
48,44,128,18,14.06,15,11.72,17,13.28,46,35.94,32,25.0,48044
48,45,91,15,16.48,12,13.19,12,13.19,31,34.07,21,23.08,48045
48,46,84,15,17.86,9,10.71,17,20.24,22,26.19,21,25.0,48046
48,47,85,16,18.82,16,18.82,12,14.12,18,21.18,23,27.06,48047
48,48,109,18,16.51,3,2.75,12,11.01,37,33.94,39,35.78,48048
48,49,45,5,11.11,1,2.22,3,6.67,17,37.78,19,42.22,48049
48,50,154,21,13.64,10,6.49,18,11.69,60,38.96,45,29.22,48050
