ward,precinct,total,Robert Marshall,Robert Marshall Percent,Jacob J. Meister,Jacob J. Meister Percent,Alexander ''Alexi'' Giannoulias,Alexander ''Alexi'' Giannoulias Percent,Cheryle Jackson,Cheryle Jackson Percent,precinct_id
41,53,164,4,2.44,2,1.22,72,43.9,6,3.66,41053
41,54,176,3,1.7,4,2.27,44,25.0,8,4.55,41054
41,55,126,2,1.59,1,0.79,49,38.89,2,1.59,41055
41,56,232,9,3.88,2,0.86,84,36.21,4,1.72,41056
41,57,134,2,1.49,2,1.49,57,42.54,5,3.73,41057
42,1,193,7,3.63,1,0.52,44,22.8,5,2.59,42001
42,2,102,1,0.98,1,0.98,29,28.43,18,17.65,42002
42,3,139,6,4.32,1,0.72,34,24.46,19,13.67,42003
42,4,160,2,1.25,2,1.25,37,23.13,6,3.75,42004
42,5,143,4,2.8,2,1.4,39,27.27,6,4.2,42005
42,6,293,6,2.05,3,1.02,95,32.42,43,14.68,42006
42,7,119,1,0.84,0,0.0,31,26.05,9,7.56,42007
42,8,190,4,2.11,1,0.53,57,30.0,20,10.53,42008
42,9,277,4,1.44,2,0.72,74,26.71,40,14.44,42009
42,10,104,0,0.0,0,0.0,23,22.12,7,6.73,42010
42,11,161,3,1.86,2,1.24,46,28.57,14,8.7,42011
42,12,112,0,0.0,3,2.68,25,22.32,9,8.04,42012
42,13,267,8,3.0,2,0.75,75,28.09,24,8.99,42013
42,14,138,0,0.0,1,0.72,48,34.78,8,5.8,42014
42,15,178,2,1.12,2,1.12,52,29.21,9,5.06,42015
42,16,89,0,0.0,1,1.12,20,22.47,2,2.25,42016
42,17,259,16,6.18,3,1.16,65,25.1,67,25.87,42017
42,18,224,7,3.13,0,0.0,57,25.45,19,8.48,42018
42,19,35,0,0.0,0,0.0,9,25.71,4,11.43,42019
42,20,72,5,6.94,2,2.78,32,44.44,7,9.72,42020
42,21,89,1,1.12,3,3.37,27,30.34,9,10.11,42021
42,22,84,2,2.38,0,0.0,23,27.38,6,7.14,42022
42,23,193,1,0.52,0,0.0,51,26.42,8,4.15,42023
42,24,170,10,5.88,2,1.18,26,15.29,15,8.82,42024
42,25,121,0,0.0,2,1.65,37,30.58,16,13.22,42025
42,26,170,10,5.88,1,0.59,59,34.71,47,27.65,42026
42,27,181,8,4.42,3,1.66,66,36.46,20,11.05,42027
42,28,165,2,1.21,4,2.42,47,28.48,14,8.48,42028
42,29,157,2,1.27,1,0.64,28,17.83,5,3.18,42029
42,30,81,0,0.0,1,1.23,22,27.16,8,9.88,42030
42,31,116,3,2.59,1,0.86,29,25.0,7,6.03,42031
42,32,109,0,0.0,1,0.92,34,31.19,11,10.09,42032
42,33,227,4,1.76,0,0.0,61,26.87,10,4.41,42033
42,34,144,2,1.39,3,2.08,51,35.42,9,6.25,42034
42,35,139,3,2.16,1,0.72,31,22.3,5,3.6,42035
42,36,85,1,1.18,0,0.0,24,28.24,9,10.59,42036
42,37,104,1,0.96,5,4.81,22,21.15,0,0.0,42037
42,38,112,1,0.89,2,1.79,26,23.21,2,1.79,42038
42,39,91,10,10.99,4,4.4,25,27.47,10,10.99,42039
42,40,168,3,1.79,2,1.19,31,18.45,13,7.74,42040
42,41,170,1,0.59,1,0.59,59,34.71,17,10.0,42041
42,42,75,1,1.33,0,0.0,19,25.33,8,10.67,42042
42,43,151,2,1.32,3,1.99,32,21.19,8,5.3,42043
42,44,101,2,1.98,0,0.0,31,30.69,12,11.88,42044
42,45,151,5,3.31,2,1.32,37,24.5,3,1.99,42045
42,46,94,1,1.06,0,0.0,28,29.79,9,9.57,42046
42,47,93,0,0.0,0,0.0,16,17.2,4,4.3,42047
42,48,117,0,0.0,0,0.0,41,35.04,7,5.98,42048
42,49,43,6,13.95,1,2.33,16,37.21,10,23.26,42049
42,50,190,5,2.63,2,1.05,41,21.58,16,8.42,42050
42,51,224,4,1.79,1,0.45,56,25.0,29,12.95,42051
42,52,65,1,1.54,0,0.0,21,32.31,11,16.92,42052
42,53,176,3,1.7,2,1.14,68,38.64,19,10.8,42053
42,54,102,1,0.98,0,0.0,34,33.33,13,12.75,42054
42,55,132,0,0.0,3,2.27,38,28.79,18,13.64,42055
42,56,147,5,3.4,2,1.36,32,21.77,12,8.16,42056
42,57,82,1,1.22,0,0.0,25,30.49,13,15.85,42057
42,58,68,0,0.0,1,1.47,24,35.29,6,8.82,42058
42,59,145,3,2.07,1,0.69,43,29.66,7,4.83,42059
42,60,52,2,3.85,0,0.0,23,44.23,11,21.15,42060
42,61,79,2,2.53,0,0.0,15,18.99,5,6.33,42061
42,62,84,3,3.57,0,0.0,26,30.95,3,3.57,42062
42,63,166,0,0.0,1,0.6,28,16.87,10,6.02,42063
42,64,52,0,0.0,1,1.92,19,36.54,18,34.62,42064
42,65,133,0,0.0,0,0.0,26,19.55,5,3.76,42065
42,66,110,6,5.45,2,1.82,34,30.91,21,19.09,42066
42,67,200,3,1.5,2,1.0,86,43.0,19,9.5,42067
42,68,118,1,0.85,3,2.54,34,28.81,8,6.78,42068
42,69,78,1,1.28,0,0.0,32,41.03,20,25.64,42069
43,1,182,1,0.55,1,0.55,50,27.47,31,17.03,43001
43,2,139,0,0.0,0,0.0,40,28.78,3,2.16,43002
43,3,159,1,0.63,1,0.63,33,20.75,2,1.26,43003
43,4,184,5,2.72,1,0.54,52,28.26,13,7.07,43004
43,5,141,1,0.71,0,0.0,35,24.82,8,5.67,43005
43,6,71,4,5.63,1,1.41,14,19.72,11,15.49,43006
43,7,161,7,4.35,4,2.48,52,32.3,17,10.56,43007
43,8,197,6,3.05,1,0.51,59,29.95,22,11.17,43008
43,9,96,1,1.04,0,0.0,25,26.04,10,10.42,43009
43,10,129,5,3.88,1,0.78,29,22.48,6,4.65,43010
43,11,98,1,1.02,2,2.04,31,31.63,4,4.08,43011
43,12,171,5,2.92,2,1.17,39,22.81,9,5.26,43012
43,13,65,0,0.0,0,0.0,20,30.77,13,20.0,43013
43,14,157,1,0.64,3,1.91,36,22.93,2,1.27,43014
43,15,126,1,0.79,0,0.0,30,23.81,2,1.59,43015
43,16,147,3,2.04,2,1.36,25,17.01,0,0.0,43016
43,17,143,0,0.0,1,0.7,21,14.69,4,2.8,43017
43,18,174,0,0.0,2,1.15,50,28.74,13,7.47,43018
43,19,97,0,0.0,2,2.06,26,26.8,15,15.46,43019
43,20,151,2,1.32,2,1.32,40,26.49,7,4.64,43020
43,21,176,2,1.14,2,1.14,38,21.59,10,5.68,43021
43,22,83,2,2.41,4,4.82,25,30.12,7,8.43,43022
43,23,120,0,0.0,1,0.83,16,13.33,5,4.17,43023
43,24,137,2,1.46,1,0.73,52,37.96,10,7.3,43024
43,25,153,5,3.27,0,0.0,53,34.64,19,12.42,43025
43,26,132,3,2.27,2,1.52,26,19.7,5,3.79,43026
43,27,102,2,1.96,1,0.98,33,32.35,4,3.92,43027
43,28,184,4,2.17,2,1.09,48,26.09,10,5.43,43028
43,29,98,0,0.0,2,2.04,15,15.31,11,11.22,43029
43,30,76,1,1.32,2,2.63,25,32.89,9,11.84,43030
43,31,158,3,1.9,1,0.63,36,22.78,11,6.96,43031
43,32,172,2,1.16,0,0.0,48,27.91,12,6.98,43032
43,33,57,2,3.51,1,1.75,16,28.07,6,10.53,43033
43,34,56,2,3.57,1,1.79,10,17.86,6,10.71,43034
43,35,176,2,1.14,1,0.57,28,15.91,5,2.84,43035
43,36,119,3,2.52,2,1.68,34,28.57,8,6.72,43036
43,37,113,4,3.54,0,0.0,36,31.86,21,18.58,43037
43,38,93,0,0.0,0,0.0,35,37.63,8,8.6,43038
43,39,106,3,2.83,1,0.94,28,26.42,5,4.72,43039
43,40,63,0,0.0,1,1.59,18,28.57,3,4.76,43040
43,41,83,1,1.2,2,2.41,18,21.69,2,2.41,43041
43,42,120,0,0.0,0,0.0,19,15.83,3,2.5,43042
43,43,86,3,3.49,0,0.0,20,23.26,9,10.47,43043
43,44,130,3,2.31,1,0.77,18,13.85,8,6.15,43044
43,45,40,0,0.0,0,0.0,8,20.0,5,12.5,43045
43,46,162,0,0.0,2,1.23,35,21.6,12,7.41,43046
43,47,139,4,2.88,3,2.16,39,28.06,24,17.27,43047
43,48,121,6,4.96,1,0.83,33,27.27,10,8.26,43048
43,49,140,1,0.71,1,0.71,40,28.57,4,2.86,43049
43,50,106,7,6.6,0,0.0,22,20.75,3,2.83,43050
43,51,170,2,1.18,0,0.0,51,30.0,39,22.94,43051
43,52,83,1,1.2,1,1.2,24,28.92,8,9.64,43052
43,53,134,6,4.48,4,2.99,39,29.1,26,19.4,43053
43,54,97,3,3.09,3,3.09,34,35.05,9,9.28,43054
43,55,143,2,1.4,0,0.0,42,29.37,49,34.27,43055
43,56,82,0,0.0,2,2.44,27,32.93,12,14.63,43056
43,57,97,3,3.09,2,2.06,24,24.74,10,10.31,43057
43,58,115,2,1.74,1,0.87,24,20.87,4,3.48,43058
43,59,182,7,3.85,2,1.1,37,20.33,11,6.04,43059
44,1,145,3,2.07,4,2.76,56,38.62,8,5.52,44001
44,2,104,3,2.88,1,0.96,32,30.77,9,8.65,44002
44,3,209,5,2.39,1,0.48,37,17.7,8,3.83,44003
44,4,163,5,3.07,3,1.84,51,31.29,10,6.13,44004
44,5,159,4,2.52,3,1.89,55,34.59,20,12.58,44005
44,6,133,1,0.75,6,4.51,40,30.08,6,4.51,44006
44,7,179,2,1.12,1,0.56,40,22.35,2,1.12,44007
44,8,50,0,0.0,1,2.0,14,28.0,8,16.0,44008
44,9,85,1,1.18,0,0.0,21,24.71,5,5.88,44009
44,10,73,2,2.74,1,1.37,19,26.03,5,6.85,44010
44,11,135,1,0.74,1,0.74,60,44.44,3,2.22,44011
44,12,117,0,0.0,2,1.71,40,34.19,3,2.56,44012
44,13,100,3,3.0,0,0.0,34,34.0,6,6.0,44013
44,14,128,3,2.34,3,2.34,45,35.16,7,5.47,44014
44,15,165,7,4.24,1,0.61,62,37.58,12,7.27,44015
44,16,131,1,0.76,1,0.76,47,35.88,4,3.05,44016
44,17,183,3,1.64,1,0.55,57,31.15,10,5.46,44017
44,18,89,1,1.12,4,4.49,30,33.71,4,4.49,44018
44,19,73,2,2.74,2,2.74,23,31.51,12,16.44,44019
44,20,101,0,0.0,1,0.99,44,43.56,5,4.95,44020
44,21,132,5,3.79,2,1.52,30,22.73,5,3.79,44021
44,22,177,4,2.26,6,3.39,57,32.2,5,2.82,44022
44,23,99,0,0.0,0,0.0,30,30.3,6,6.06,44023
44,24,96,0,0.0,1,1.04,34,35.42,7,7.29,44024
44,25,132,3,2.27,3,2.27,28,21.21,12,9.09,44025
44,26,108,0,0.0,1,0.93,55,50.93,6,5.56,44026
44,27,157,5,3.18,3,1.91,49,31.21,10,6.37,44027
44,28,86,6,6.98,2,2.33,29,33.72,3,3.49,44028
44,29,126,2,1.59,3,2.38,43,34.13,5,3.97,44029
44,30,106,3,2.83,4,3.77,29,27.36,10,9.43,44030
44,31,132,6,4.55,2,1.52,35,26.52,11,8.33,44031
44,32,116,3,2.59,3,2.59,30,25.86,5,4.31,44032
44,33,155,2,1.29,4,2.58,69,44.52,5,3.23,44033
44,34,91,4,4.4,1,1.1,31,34.07,9,9.89,44034
44,35,131,2,1.53,0,0.0,29,22.14,14,10.69,44035
44,36,93,1,1.08,6,6.45,35,37.63,3,3.23,44036
44,37,181,7,3.87,7,3.87,59,32.6,18,9.94,44037
44,38,91,0,0.0,1,1.1,37,40.66,3,3.3,44038
44,39,107,2,1.87,1,0.93,31,28.97,2,1.87,44039
44,40,140,4,2.86,2,1.43,48,34.29,7,5.0,44040
44,41,154,10,6.49,4,2.6,55,35.71,18,11.69,44041
44,42,209,7,3.35,4,1.91,97,46.41,16,7.66,44042
44,43,168,3,1.79,2,1.19,47,27.98,17,10.12,44043
44,44,187,8,4.28,4,2.14,73,39.04,22,11.76,44044
44,45,129,6,4.65,2,1.55,46,35.66,15,11.63,44045
44,46,116,0,0.0,3,2.59,31,26.72,2,1.72,44046
44,47,168,1,0.6,5,2.98,61,36.31,26,15.48,44047
44,48,124,1,0.81,5,4.03,31,25.0,1,0.81,44048
44,49,260,3,1.15,6,2.31,65,25.0,15,5.77,44049
44,50,99,5,5.05,1,1.01,28,28.28,7,7.07,44050
44,51,83,2,2.41,0,0.0,23,27.71,5,6.02,44051
45,1,121,4,3.31,6,4.96,54,44.63,6,4.96,45001
45,2,173,5,2.89,3,1.73,89,51.45,3,1.73,45002
45,3,191,8,4.19,2,1.05,102,53.4,7,3.66,45003
45,4,218,6,2.75,5,2.29,84,38.53,12,5.5,45004
45,5,221,6,2.71,9,4.07,71,32.13,9,4.07,45005
45,6,147,5,3.4,4,2.72,55,37.41,9,6.12,45006
45,7,126,5,3.97,2,1.59,43,34.13,5,3.97,45007
45,8,112,8,7.14,4,3.57,38,33.93,9,8.04,45008
45,9,165,15,9.09,2,1.21,73,44.24,4,2.42,45009
45,10,165,7,4.24,2,1.21,65,39.39,6,3.64,45010
45,11,129,7,5.43,4,3.1,67,51.94,5,3.88,45011
45,12,160,8,5.0,2,1.25,68,42.5,3,1.88,45012
45,13,162,11,6.79,0,0.0,78,48.15,4,2.47,45013
45,14,135,7,5.19,1,0.74,60,44.44,10,7.41,45014
45,15,151,9,5.96,3,1.99,81,53.64,7,4.64,45015
45,16,148,9,6.08,1,0.68,74,50.0,8,5.41,45016
45,17,127,0,0.0,0,0.0,50,39.37,6,4.72,45017
45,18,171,4,2.34,1,0.58,90,52.63,7,4.09,45018
45,19,182,8,4.4,4,2.2,68,37.36,6,3.3,45019
45,20,147,2,1.36,2,1.36,64,43.54,9,6.12,45020
45,21,144,10,6.94,3,2.08,56,38.89,9,6.25,45021
45,22,124,10,8.06,0,0.0,52,41.94,6,4.84,45022
45,23,167,5,2.99,4,2.4,62,37.13,8,4.79,45023
45,24,169,9,5.33,0,0.0,63,37.28,5,2.96,45024
45,25,153,7,4.58,1,0.65,78,50.98,4,2.61,45025
45,26,169,6,3.55,2,1.18,80,47.34,13,7.69,45026
45,27,124,2,1.61,0,0.0,71,57.26,5,4.03,45027
45,28,120,10,8.33,0,0.0,56,46.67,2,1.67,45028
45,29,149,15,10.07,6,4.03,63,42.28,11,7.38,45029
45,30,179,11,6.15,4,2.23,72,40.22,4,2.23,45030
45,31,145,9,6.21,1,0.69,73,50.34,10,6.9,45031
45,32,102,6,5.88,2,1.96,47,46.08,1,0.98,45032
45,33,127,4,3.15,2,1.57,57,44.88,9,7.09,45033
45,34,120,9,7.5,1,0.83,64,53.33,4,3.33,45034
45,35,165,7,4.24,2,1.21,81,49.09,7,4.24,45035
45,36,137,6,4.38,2,1.46,47,34.31,7,5.11,45036
45,37,142,1,0.7,1,0.7,72,50.7,10,7.04,45037
45,38,159,7,4.4,2,1.26,80,50.31,6,3.77,45038
45,39,179,9,5.03,3,1.68,86,48.04,7,3.91,45039
45,40,174,8,4.6,1,0.57,93,53.45,13,7.47,45040
45,41,92,3,3.26,1,1.09,46,50.0,6,6.52,45041
45,42,167,7,4.19,0,0.0,84,50.3,5,2.99,45042
45,43,139,11,7.91,3,2.16,60,43.17,7,5.04,45043
45,44,193,6,3.11,3,1.55,90,46.63,1,0.52,45044
45,45,107,5,4.67,3,2.8,48,44.86,3,2.8,45045
45,46,145,5,3.45,2,1.38,57,39.31,7,4.83,45046
45,47,136,8,5.88,2,1.47,63,46.32,4,2.94,45047
45,48,157,5,3.18,4,2.55,67,42.68,14,8.92,45048
45,49,148,6,4.05,4,2.7,69,46.62,7,4.73,45049
45,50,119,4,3.36,1,0.84,58,48.74,6,5.04,45050
45,51,149,4,2.68,2,1.34,73,48.99,4,2.68,45051
45,52,166,3,1.81,6,3.61,88,53.01,4,2.41,45052
45,53,108,3,2.78,3,2.78,52,48.15,12,11.11,45053
46,1,302,8,2.65,9,2.98,108,35.76,28,9.27,46001
46,2,159,8,5.03,5,3.14,56,35.22,19,11.95,46002
46,3,168,12,7.14,2,1.19,60,35.71,28,16.67,46003
46,4,154,4,2.6,4,2.6,54,35.06,29,18.83,46004
46,5,73,0,0.0,2,2.74,26,35.62,8,10.96,46005
46,6,168,12,7.14,3,1.79,65,38.69,25,14.88,46006
46,7,105,1,0.95,2,1.9,36,34.29,4,3.81,46007
46,8,158,17,10.76,5,3.16,48,30.38,29,18.35,46008
46,9,125,6,4.8,2,1.6,46,36.8,11,8.8,46009
46,10,107,1,0.93,7,6.54,27,25.23,15,14.02,46010
46,11,187,3,1.6,3,1.6,56,29.95,29,15.51,46011
46,12,146,2,1.37,5,3.42,47,32.19,16,10.96,46012
46,13,130,5,3.85,2,1.54,51,39.23,15,11.54,46013
46,14,94,1,1.06,0,0.0,30,31.91,11,11.7,46014
46,15,188,3,1.6,4,2.13,58,30.85,16,8.51,46015
46,16,138,6,4.35,5,3.62,38,27.54,18,13.04,46016
46,17,228,5,2.19,3,1.32,65,28.51,15,6.58,46017
46,18,190,3,1.58,3,1.58,59,31.05,16,8.42,46018
46,19,149,3,2.01,4,2.68,41,27.52,19,12.75,46019
46,20,105,10,9.52,4,3.81,38,36.19,20,19.05,46020
46,21,67,1,1.49,2,2.99,35,52.24,2,2.99,46021
46,22,106,8,7.55,4,3.77,46,43.4,23,21.7,46022
46,23,136,10,7.35,1,0.74,54,39.71,40,29.41,46023
46,24,86,1,1.16,3,3.49,34,39.53,5,5.81,46024
46,25,154,6,3.9,3,1.95,55,35.71,8,5.19,46025
46,26,190,23,12.11,5,2.63,57,30.0,66,34.74,46026
46,27,137,5,3.65,2,1.46,59,43.07,15,10.95,46027
46,28,170,6,3.53,1,0.59,68,40.0,17,10.0,46028
46,29,151,6,3.97,1,0.66,42,27.81,15,9.93,46029
46,30,184,3,1.63,8,4.35,87,47.28,21,11.41,46030
46,31,180,4,2.22,2,1.11,48,26.67,8,4.44,46031
46,32,125,16,12.8,6,4.8,33,26.4,37,29.6,46032
46,33,204,7,3.43,5,2.45,52,25.49,30,14.71,46033
46,34,144,8,5.56,2,1.39,52,36.11,32,22.22,46034
46,35,165,2,1.21,9,5.45,47,28.48,23,13.94,46035
46,36,182,4,2.2,6,3.3,60,32.97,14,7.69,46036
46,37,103,0,0.0,4,3.88,29,28.16,11,10.68,46037
46,38,119,9,7.56,5,4.2,42,35.29,29,24.37,46038
46,39,177,1,0.56,2,1.13,52,29.38,17,9.6,46039
46,40,121,20,16.53,4,3.31,44,36.36,19,15.7,46040
46,41,137,11,8.03,7,5.11,51,37.23,24,17.52,46041
46,42,155,7,4.52,2,1.29,59,38.06,37,23.87,46042
46,43,206,7,3.4,4,1.94,66,32.04,17,8.25,46043
46,44,111,6,5.41,5,4.5,50,45.05,21,18.92,46044
46,45,150,2,1.33,7,4.67,42,28.0,20,13.33,46045
46,46,130,6,4.62,5,3.85,52,40.0,26,20.0,46046
46,47,56,2,3.57,3,5.36,27,48.21,12,21.43,46047
47,1,153,3,1.96,3,1.96,84,54.9,6,3.92,47001
47,2,171,8,4.68,2,1.17,68,39.77,9,5.26,47002
47,3,148,5,3.38,6,4.05,62,41.89,5,3.38,47003
47,4,246,11,4.47,4,1.63,82,33.33,12,4.88,47004
47,5,183,4,2.19,1,0.55,64,34.97,18,9.84,47005
47,6,223,4,1.79,3,1.35,78,34.98,21,9.42,47006
47,7,170,3,1.76,3,1.76,60,35.29,15,8.82,47007
47,8,212,7,3.3,3,1.42,67,31.6,5,2.36,47008
47,9,160,2,1.25,4,2.5,62,38.75,7,4.38,47009
47,10,89,2,2.25,2,2.25,25,28.09,8,8.99,47010
47,11,245,5,2.04,3,1.22,126,51.43,9,3.67,47011
47,12,165,7,4.24,1,0.61,60,36.36,11,6.67,47012
47,13,252,3,1.19,5,1.98,91,36.11,17,6.75,47013
47,14,129,3,2.33,6,4.65,43,33.33,13,10.08,47014
47,15,151,4,2.65,2,1.32,66,43.71,12,7.95,47015
47,16,167,4,2.4,5,2.99,62,37.13,6,3.59,47016
47,17,162,7,4.32,1,0.62,59,36.42,13,8.02,47017
47,18,170,2,1.18,4,2.35,45,26.47,11,6.47,47018
47,19,207,3,1.45,5,2.42,84,40.58,5,2.42,47019
47,20,189,2,1.06,0,0.0,65,34.39,20,10.58,47020
47,21,212,3,1.42,2,0.94,66,31.13,16,7.55,47021
47,22,188,7,3.72,5,2.66,60,31.91,14,7.45,47022
47,23,88,1,1.14,3,3.41,32,36.36,5,5.68,47023
47,24,153,1,0.65,2,1.31,51,33.33,10,6.54,47024
47,25,191,4,2.09,0,0.0,58,30.37,12,6.28,47025
47,26,258,3,1.16,7,2.71,67,25.97,27,10.47,47026
47,27,163,1,0.61,3,1.84,59,36.2,7,4.29,47027
47,28,234,4,1.71,3,1.28,82,35.04,16,6.84,47028
47,29,153,6,3.92,0,0.0,66,43.14,5,3.27,47029
47,30,180,7,3.89,2,1.11,74,41.11,11,6.11,47030
47,31,178,4,2.25,3,1.69,73,41.01,15,8.43,47031
47,32,170,4,2.35,5,2.94,64,37.65,9,5.29,47032
47,33,157,5,3.18,3,1.91,61,38.85,10,6.37,47033
47,34,203,4,1.97,3,1.48,57,28.08,19,9.36,47034
47,35,264,9,3.41,2,0.76,88,33.33,20,7.58,47035
47,36,220,8,3.64,1,0.45,57,25.91,15,6.82,47036
47,37,194,4,2.06,4,2.06,64,32.99,9,4.64,47037
47,38,175,8,4.57,4,2.29,53,30.29,10,5.71,47038
47,39,166,3,1.81,5,3.01,66,39.76,12,7.23,47039
47,40,152,5,3.29,0,0.0,64,42.11,13,8.55,47040
47,41,259,4,1.54,3,1.16,101,39.0,15,5.79,47041
47,42,134,5,3.73,1,0.75,58,43.28,6,4.48,47042
47,43,110,0,0.0,2,1.82,37,33.64,6,5.45,47043
47,44,180,14,7.78,6,3.33,58,32.22,12,6.67,47044
47,45,191,4,2.09,1,0.52,58,30.37,9,4.71,47045
47,46,117,3,2.56,3,2.56,35,29.91,7,5.98,47046
47,47,169,3,1.78,4,2.37,52,30.77,10,5.92,47047
47,48,48,9,18.75,1,2.08,28,58.33,4,8.33,47048
47,49,109,4,3.67,2,1.83,39,35.78,4,3.67,47049
47,50,151,5,3.31,3,1.99,57,37.75,7,4.64,47050
47,51,106,4,3.77,0,0.0,48,45.28,3,2.83,47051
47,52,146,8,5.48,3,2.05,62,42.47,7,4.79,47052
48,1,131,4,3.05,1,0.76,51,38.93,10,7.63,48001
48,2,137,5,3.65,6,4.38,47,34.31,25,18.25,48002
48,3,169,10,5.92,7,4.14,58,34.32,23,13.61,48003
48,4,184,5,2.72,1,0.54,68,36.96,17,9.24,48004
48,5,175,3,1.71,1,0.57,47,26.86,9,5.14,48005
48,6,156,5,3.21,3,1.92,52,33.33,37,23.72,48006
48,7,117,2,1.71,2,1.71,41,35.04,13,11.11,48007
48,8,122,3,2.46,2,1.64,42,34.43,8,6.56,48008
48,9,156,3,1.92,8,5.13,48,30.77,27,17.31,48009
48,10,95,1,1.05,4,4.21,29,30.53,8,8.42,48010
48,11,199,7,3.52,5,2.51,50,25.13,11,5.53,48011
48,12,130,4,3.08,3,2.31,44,33.85,20,15.38,48012
48,13,153,5,3.27,0,0.0,56,36.6,7,4.58,48013
48,14,132,10,7.58,6,4.55,41,31.06,28,21.21,48014
48,15,95,7,7.37,2,2.11,24,25.26,31,32.63,48015
48,16,130,12,9.23,4,3.08,55,42.31,23,17.69,48016
48,17,187,5,2.67,4,2.14,66,35.29,28,14.97,48017
48,18,91,3,3.3,3,3.3,42,46.15,18,19.78,48018
48,19,148,2,1.35,2,1.35,28,18.92,18,12.16,48019
48,20,121,0,0.0,3,2.48,25,20.66,7,5.79,48020
48,21,175,14,8.0,6,3.43,54,30.86,57,32.57,48021
48,22,244,7,2.87,7,2.87,106,43.44,37,15.16,48022
48,23,138,4,2.9,4,2.9,55,39.86,27,19.57,48023
48,24,121,9,7.44,5,4.13,35,28.93,28,23.14,48024
48,25,179,22,12.29,7,3.91,55,30.73,23,12.85,48025
48,26,153,2,1.31,2,1.31,50,32.68,18,11.76,48026
48,27,92,4,4.35,1,1.09,48,52.17,19,20.65,48027
48,28,164,3,1.83,3,1.83,52,31.71,9,5.49,48028
48,29,142,6,4.23,5,3.52,33,23.24,11,7.75,48029
48,30,147,1,0.68,3,2.04,43,29.25,11,7.48,48030
48,31,103,5,4.85,0,0.0,46,44.66,28,27.18,48031
48,32,99,5,5.05,2,2.02,42,42.42,12,12.12,48032
48,33,182,8,4.4,4,2.2,104,57.14,6,3.3,48033
48,34,182,26,14.29,4,2.2,45,24.73,29,15.93,48034
48,35,66,11,16.67,3,4.55,19,28.79,15,22.73,48035
48,36,164,6,3.66,5,3.05,57,34.76,20,12.2,48036
48,37,101,3,2.97,1,0.99,43,42.57,9,8.91,48037
48,38,210,4,1.9,4,1.9,55,26.19,11,5.24,48038
48,39,131,4,3.05,2,1.53,54,41.22,22,16.79,48039
48,40,97,2,2.06,3,3.09,32,32.99,11,11.34,48040
48,41,66,0,0.0,1,1.52,25,37.88,14,21.21,48041
48,42,128,2,1.56,3,2.34,37,28.91,9,7.03,48042
48,43,177,3,1.69,7,3.95,48,27.12,12,6.78,48043
48,44,160,4,2.5,3,1.88,61,38.13,7,4.38,48044
48,45,119,9,7.56,5,4.2,43,36.13,10,8.4,48045
48,46,99,1,1.01,2,2.02,48,48.48,18,18.18,48046
48,47,101,1,0.99,1,0.99,45,44.55,14,13.86,48047
48,48,136,3,2.21,5,3.68,51,37.5,8,5.88,48048
48,49,62,5,8.06,5,8.06,19,30.65,6,9.68,48049
48,50,191,1,0.52,3,1.57,61,31.94,10,5.24,48050
48,51,238,6,2.52,4,1.68,74,31.09,11,4.62,48051
48,52,96,7,7.29,4,4.17,19,19.79,14,14.58,48052
48,53,115,7,6.09,4,3.48,44,38.26,20,17.39,48053
48,54,121,5,4.13,0,0.0,55,45.45,34,28.1,48054
49,1,132,8,6.06,0,0.0,48,36.36,42,31.82,49001
49,2,243,7,2.88,2,0.82,87,35.8,34,13.99,49002
49,3,111,0,0.0,1,0.9,26,23.42,4,3.6,49003
49,4,69,2,2.9,1,1.45,28,40.58,8,11.59,49004
49,5,188,11,5.85,4,2.13,58,30.85,44,23.4,49005
49,6,140,2,1.43,1,0.71,40,28.57,27,19.29,49006
49,7,125,2,1.6,3,2.4,24,19.2,26,20.8,49007
49,8,158,8,5.06,2,1.27,50,31.65,25,15.82,49008
49,9,131,1,0.76,3,2.29,48,36.64,14,10.69,49009
49,10,115,5,4.35,1,0.87,23,20.0,14,12.17,49010
49,11,107,9,8.41,7,6.54,32,29.91,19,17.76,49011
49,12,169,4,2.37,1,0.59,52,30.77,28,16.57,49012
49,13,185,1,0.54,1,0.54,55,29.73,26,14.05,49013
49,14,123,1,0.81,0,0.0,34,27.64,13,10.57,49014
49,15,106,7,6.6,2,1.89,33,31.13,25,23.58,49015
49,16,119,8,6.72,6,5.04,29,24.37,18,15.13,49016
49,17,19,3,15.79,1,5.26,5,26.32,4,21.05,49017
49,18,108,4,3.7,0,0.0,37,34.26,8,7.41,49018
49,19,104,8,7.69,3,2.88,37,35.58,15,14.42,49019
49,20,164,12,7.32,4,2.44,53,32.32,37,22.56,49020
49,21,42,2,4.76,0,0.0,12,28.57,3,7.14,49021
49,22,151,9,5.96,5,3.31,31,20.53,17,11.26,49022
49,23,116,3,2.59,6,5.17,34,29.31,24,20.69,49023
49,24,151,4,2.65,5,3.31,50,33.11,14,9.27,49024
49,25,159,3,1.89,5,3.14,48,30.19,25,15.72,49025
49,26,146,13,8.9,4,2.74,32,21.92,21,14.38,49026
49,27,183,2,1.09,2,1.09,69,37.7,52,28.42,49027
49,28,83,3,3.61,1,1.2,36,43.37,13,15.66,49028
49,29,150,1,0.67,5,3.33,61,40.67,33,22.0,49029
49,30,161,4,2.48,8,4.97,53,32.92,31,19.25,49030
