ward,precinct,total,Sandra G. Ramos,Sandra G. Ramos Percent,Russell William Hartigan,Russell William Hartigan Percent,James Michael Bailey,James Michael Bailey Percent,John Patrick Nyhan,John Patrick Nyhan Percent,Edmund Paul Michalowski,Edmund Paul Michalowski Percent,Marvin W. Gray,Marvin W. Gray Percent,Tracey J. Stokes,Tracey J. Stokes Percent,precinct_id
26,51,68,20,29.41,8,11.76,23,33.82,1,1.47,2,2.94,1,1.47,13,19.12,26051
26,52,23,12,52.17,2,8.7,1,4.35,1,4.35,1,4.35,2,8.7,4,17.39,26052
26,53,26,12,46.15,4,15.38,7,26.92,0,0.0,2,7.69,1,3.85,0,0.0,26053
26,54,41,27,65.85,3,7.32,1,2.44,2,4.88,1,2.44,2,4.88,5,12.2,26054
26,55,54,25,46.3,6,11.11,6,11.11,3,5.56,5,9.26,1,1.85,8,14.81,26055
26,56,49,23,46.94,6,12.24,2,4.08,2,4.08,4,8.16,2,4.08,10,20.41,26056
26,57,54,39,72.22,6,11.11,5,9.26,1,1.85,0,0.0,1,1.85,2,3.7,26057
26,58,50,36,72.0,2,4.0,1,2.0,2,4.0,0,0.0,2,4.0,7,14.0,26058
26,59,48,30,62.5,3,6.25,2,4.17,1,2.08,2,4.17,2,4.17,8,16.67,26059
26,60,44,17,38.64,9,20.45,2,4.55,2,4.55,0,0.0,4,9.09,10,22.73,26060
26,61,33,25,75.76,2,6.06,1,3.03,0,0.0,2,6.06,1,3.03,2,6.06,26061
26,62,68,30,44.12,20,29.41,2,2.94,0,0.0,5,7.35,1,1.47,10,14.71,26062
26,63,24,14,58.33,1,4.17,4,16.67,1,4.17,0,0.0,1,4.17,3,12.5,26063
27,1,92,27,29.35,38,41.3,7,7.61,3,3.26,4,4.35,1,1.09,12,13.04,27001
27,2,68,22,32.35,4,5.88,7,10.29,3,4.41,5,7.35,6,8.82,21,30.88,27002
27,3,62,19,30.65,5,8.06,6,9.68,2,3.23,1,1.61,9,14.52,20,32.26,27003
27,4,54,22,40.74,2,3.7,4,7.41,0,0.0,15,27.78,6,11.11,5,9.26,27004
27,5,41,11,26.83,10,24.39,3,7.32,2,4.88,12,29.27,1,2.44,2,4.88,27005
27,6,26,6,23.08,2,7.69,3,11.54,1,3.85,6,23.08,1,3.85,7,26.92,27006
27,7,78,19,24.36,23,29.49,6,7.69,2,2.56,6,7.69,6,7.69,16,20.51,27007
27,8,80,10,12.5,3,3.75,15,18.75,2,2.5,13,16.25,15,18.75,22,27.5,27008
27,9,121,28,23.14,11,9.09,12,9.92,7,5.79,10,8.26,15,12.4,38,31.4,27009
27,10,171,40,23.39,16,9.36,21,12.28,4,2.34,6,3.51,18,10.53,66,38.6,27010
27,11,94,21,22.34,20,21.28,8,8.51,9,9.57,12,12.77,2,2.13,22,23.4,27011
27,12,102,28,27.45,18,17.65,10,9.8,5,4.9,8,7.84,5,4.9,28,27.45,27012
27,13,76,17,22.37,20,26.32,8,10.53,4,5.26,13,17.11,4,5.26,10,13.16,27013
27,14,94,20,21.28,10,10.64,17,18.09,8,8.51,9,9.57,11,11.7,19,20.21,27014
27,15,55,16,29.09,2,3.64,7,12.73,1,1.82,9,16.36,8,14.55,12,21.82,27015
27,16,15,3,20.0,6,40.0,0,0.0,1,6.67,1,6.67,0,0.0,4,26.67,27016
27,17,78,15,19.23,37,47.44,3,3.85,6,7.69,3,3.85,4,5.13,10,12.82,27017
27,18,55,12,21.82,19,34.55,5,9.09,3,5.45,7,12.73,5,9.09,4,7.27,27018
27,19,70,22,31.43,4,5.71,9,12.86,1,1.43,10,14.29,6,8.57,18,25.71,27019
27,20,73,8,10.96,2,2.74,8,10.96,4,5.48,24,32.88,8,10.96,19,26.03,27020
27,21,60,8,13.33,10,16.67,7,11.67,2,3.33,14,23.33,9,15.0,10,16.67,27021
27,22,73,21,28.77,7,9.59,8,10.96,0,0.0,11,15.07,8,10.96,18,24.66,27022
27,23,16,3,18.75,2,12.5,2,12.5,0,0.0,1,6.25,4,25.0,4,25.0,27023
27,24,63,10,15.87,5,7.94,10,15.87,0,0.0,20,31.75,3,4.76,15,23.81,27024
27,25,55,15,27.27,4,7.27,7,12.73,3,5.45,6,10.91,5,9.09,15,27.27,27025
27,26,89,24,26.97,4,4.49,14,15.73,1,1.12,3,3.37,10,11.24,33,37.08,27026
27,27,84,18,21.43,7,8.33,10,11.9,3,3.57,19,22.62,7,8.33,20,23.81,27027
27,28,107,28,26.17,18,16.82,13,12.15,3,2.8,9,8.41,6,5.61,30,28.04,27028
27,29,60,12,20.0,1,1.67,9,15.0,0,0.0,22,36.67,5,8.33,11,18.33,27029
27,30,38,5,13.16,0,0.0,7,18.42,1,2.63,12,31.58,4,10.53,9,23.68,27030
27,31,57,25,43.86,2,3.51,9,15.79,1,1.75,1,1.75,5,8.77,14,24.56,27031
27,32,104,48,46.15,15,14.42,7,6.73,2,1.92,17,16.35,3,2.88,12,11.54,27032
27,33,72,16,22.22,13,18.06,4,5.56,4,5.56,11,15.28,8,11.11,16,22.22,27033
27,34,70,23,32.86,4,5.71,16,22.86,2,2.86,10,14.29,2,2.86,13,18.57,27034
27,35,76,24,31.58,12,15.79,3,3.95,3,3.95,24,31.58,0,0.0,10,13.16,27035
27,36,105,30,28.57,5,4.76,13,12.38,0,0.0,23,21.9,12,11.43,22,20.95,27036
27,37,117,33,28.21,11,9.4,5,4.27,3,2.56,42,35.9,2,1.71,21,17.95,27037
27,38,48,23,47.92,10,20.83,1,2.08,0,0.0,7,14.58,1,2.08,6,12.5,27038
27,39,24,4,16.67,4,16.67,2,8.33,0,0.0,6,25.0,1,4.17,7,29.17,27039
27,40,63,5,7.94,2,3.17,4,6.35,3,4.76,36,57.14,4,6.35,9,14.29,27040
27,41,68,32,47.06,19,27.94,4,5.88,3,4.41,4,5.88,0,0.0,6,8.82,27041
27,42,47,13,27.66,28,59.57,1,2.13,2,4.26,0,0.0,1,2.13,2,4.26,27042
27,43,51,10,19.61,3,5.88,4,7.84,5,9.8,14,27.45,3,5.88,12,23.53,27043
27,44,76,18,23.68,6,7.89,10,13.16,3,3.95,8,10.53,11,14.47,20,26.32,27044
27,45,76,9,11.84,1,1.32,7,9.21,2,2.63,33,43.42,7,9.21,17,22.37,27045
27,46,82,13,15.85,5,6.1,2,2.44,6,7.32,36,43.9,6,7.32,14,17.07,27046
27,47,56,14,25.0,4,7.14,8,14.29,2,3.57,9,16.07,9,16.07,10,17.86,27047
27,48,117,43,36.75,12,10.26,12,10.26,2,1.71,8,6.84,12,10.26,28,23.93,27048
27,49,81,26,32.1,2,2.47,11,13.58,3,3.7,2,2.47,8,9.88,29,35.8,27049
27,50,89,24,26.97,26,29.21,5,5.62,2,2.25,10,11.24,4,4.49,18,20.22,27050
27,51,12,0,0.0,0,0.0,3,25.0,0,0.0,5,41.67,1,8.33,3,25.0,27051
27,52,65,18,27.69,3,4.62,5,7.69,3,4.62,5,7.69,12,18.46,19,29.23,27052
27,53,59,15,25.42,14,23.73,3,5.08,2,3.39,8,13.56,5,8.47,12,20.34,27053
27,54,79,29,36.71,26,32.91,7,8.86,1,1.27,4,5.06,4,5.06,8,10.13,27054
27,55,71,16,22.54,4,5.63,8,11.27,2,2.82,20,28.17,9,12.68,12,16.9,27055
27,56,50,22,44.0,10,20.0,4,8.0,1,2.0,5,10.0,1,2.0,7,14.0,27056
27,57,52,10,19.23,22,42.31,2,3.85,2,3.85,6,11.54,3,5.77,7,13.46,27057
27,58,20,4,20.0,8,40.0,2,10.0,0,0.0,3,15.0,0,0.0,3,15.0,27058
27,59,99,32,32.32,16,16.16,4,4.04,1,1.01,33,33.33,1,1.01,12,12.12,27059
28,1,77,24,31.17,6,7.79,11,14.29,1,1.3,3,3.9,16,20.78,16,20.78,28001
28,2,99,20,20.2,5,5.05,19,19.19,5,5.05,3,3.03,18,18.18,29,29.29,28002
28,3,58,17,29.31,3,5.17,6,10.34,1,1.72,1,1.72,14,24.14,16,27.59,28003
28,4,89,35,39.33,5,5.62,9,10.11,1,1.12,1,1.12,15,16.85,23,25.84,28004
28,5,64,28,43.75,0,0.0,5,7.81,2,3.13,2,3.13,4,6.25,23,35.94,28005
28,6,53,18,33.96,6,11.32,3,5.66,2,3.77,1,1.89,8,15.09,15,28.3,28006
28,7,60,22,36.67,6,10.0,7,11.67,4,6.67,1,1.67,7,11.67,13,21.67,28007
28,8,72,26,36.11,4,5.56,8,11.11,0,0.0,1,1.39,8,11.11,25,34.72,28008
28,9,73,31,42.47,5,6.85,3,4.11,5,6.85,1,1.37,14,19.18,14,19.18,28009
28,10,27,9,33.33,1,3.7,1,3.7,5,18.52,1,3.7,2,7.41,8,29.63,28010
28,11,59,21,35.59,5,8.47,8,13.56,1,1.69,1,1.69,11,18.64,12,20.34,28011
28,12,47,17,36.17,4,8.51,9,19.15,2,4.26,0,0.0,7,14.89,8,17.02,28012
28,13,24,14,58.33,0,0.0,1,4.17,0,0.0,1,4.17,6,25.0,2,8.33,28013
28,14,51,14,27.45,1,1.96,5,9.8,1,1.96,0,0.0,9,17.65,21,41.18,28014
28,15,77,29,37.66,8,10.39,9,11.69,1,1.3,2,2.6,9,11.69,19,24.68,28015
28,16,73,23,31.51,6,8.22,6,8.22,2,2.74,2,2.74,15,20.55,19,26.03,28016
28,17,78,22,28.21,2,2.56,11,14.1,0,0.0,1,1.28,18,23.08,24,30.77,28017
28,18,101,32,31.68,10,9.9,11,10.89,4,3.96,2,1.98,10,9.9,32,31.68,28018
28,19,97,23,23.71,4,4.12,15,15.46,3,3.09,4,4.12,28,28.87,20,20.62,28019
28,20,78,23,29.49,8,10.26,7,8.97,2,2.56,1,1.28,14,17.95,23,29.49,28020
28,21,93,28,30.11,3,3.23,16,17.2,3,3.23,2,2.15,14,15.05,27,29.03,28021
28,22,77,27,35.06,4,5.19,7,9.09,3,3.9,0,0.0,10,12.99,26,33.77,28022
28,23,63,23,36.51,4,6.35,9,14.29,5,7.94,1,1.59,6,9.52,15,23.81,28023
28,24,43,10,23.26,4,9.3,6,13.95,0,0.0,0,0.0,8,18.6,15,34.88,28024
28,25,60,21,35.0,4,6.67,7,11.67,2,3.33,1,1.67,8,13.33,17,28.33,28025
28,26,77,38,49.35,5,6.49,8,10.39,2,2.6,1,1.3,13,16.88,10,12.99,28026
28,27,87,25,28.74,6,6.9,13,14.94,4,4.6,2,2.3,13,14.94,24,27.59,28027
28,28,37,9,24.32,0,0.0,9,24.32,1,2.7,1,2.7,10,27.03,7,18.92,28028
28,29,84,62,73.81,4,4.76,2,2.38,4,4.76,5,5.95,3,3.57,4,4.76,28029
28,30,61,14,22.95,5,8.2,8,13.11,3,4.92,2,3.28,9,14.75,20,32.79,28030
28,31,56,18,32.14,3,5.36,7,12.5,1,1.79,0,0.0,8,14.29,19,33.93,28031
28,32,75,17,22.67,7,9.33,14,18.67,1,1.33,2,2.67,15,20.0,19,25.33,28032
28,33,106,30,28.3,1,0.94,21,19.81,2,1.89,2,1.89,23,21.7,27,25.47,28033
28,34,19,9,47.37,5,26.32,3,15.79,1,5.26,1,5.26,0,0.0,0,0.0,28034
28,35,62,15,24.19,2,3.23,10,16.13,6,9.68,2,3.23,11,17.74,16,25.81,28035
28,36,48,16,33.33,1,2.08,7,14.58,1,2.08,1,2.08,5,10.42,17,35.42,28036
28,37,113,57,50.44,8,7.08,13,11.5,2,1.77,2,1.77,9,7.96,22,19.47,28037
28,38,36,27,75.0,2,5.56,1,2.78,0,0.0,3,8.33,2,5.56,1,2.78,28038
28,39,73,22,30.14,5,6.85,8,10.96,2,2.74,0,0.0,8,10.96,28,38.36,28039
28,40,110,39,35.45,7,6.36,14,12.73,5,4.55,2,1.82,13,11.82,30,27.27,28040
28,41,61,15,24.59,4,6.56,8,13.11,3,4.92,1,1.64,8,13.11,22,36.07,28041
28,42,62,18,29.03,4,6.45,11,17.74,1,1.61,1,1.61,10,16.13,17,27.42,28042
28,43,120,52,43.33,11,9.17,12,10.0,0,0.0,1,0.83,17,14.17,27,22.5,28043
28,44,106,41,38.68,6,5.66,12,11.32,6,5.66,2,1.89,9,8.49,30,28.3,28044
28,45,76,17,22.37,2,2.63,8,10.53,2,2.63,0,0.0,22,28.95,25,32.89,28045
28,46,76,25,32.89,6,7.89,11,14.47,4,5.26,1,1.32,8,10.53,21,27.63,28046
28,47,72,15,20.83,4,5.56,10,13.89,2,2.78,4,5.56,13,18.06,24,33.33,28047
28,48,38,12,31.58,3,7.89,6,15.79,2,5.26,2,5.26,6,15.79,7,18.42,28048
28,49,37,7,18.92,1,2.7,6,16.22,1,2.7,1,2.7,10,27.03,11,29.73,28049
28,50,51,16,31.37,9,17.65,6,11.76,0,0.0,1,1.96,8,15.69,11,21.57,28050
28,51,79,25,31.65,3,3.8,10,12.66,7,8.86,3,3.8,11,13.92,20,25.32,28051
28,52,60,33,55.0,6,10.0,3,5.0,3,5.0,2,3.33,6,10.0,7,11.67,28052
28,53,55,30,54.55,10,18.18,5,9.09,1,1.82,4,7.27,3,5.45,2,3.64,28053
28,54,57,21,36.84,1,1.75,8,14.04,0,0.0,2,3.51,9,15.79,16,28.07,28054
28,55,67,21,31.34,4,5.97,7,10.45,1,1.49,2,2.99,12,17.91,20,29.85,28055
28,56,67,16,23.88,4,5.97,12,17.91,6,8.96,2,2.99,12,17.91,15,22.39,28056
28,57,89,23,25.84,8,8.99,14,15.73,2,2.25,0,0.0,22,24.72,20,22.47,28057
28,58,68,23,33.82,4,5.88,9,13.24,3,4.41,0,0.0,12,17.65,17,25.0,28058
28,59,69,33,47.83,7,10.14,7,10.14,2,2.9,1,1.45,5,7.25,14,20.29,28059
28,60,38,11,28.95,1,2.63,4,10.53,1,2.63,0,0.0,7,18.42,14,36.84,28060
28,61,38,20,52.63,3,7.89,1,2.63,1,2.63,1,2.63,6,15.79,6,15.79,28061
29,1,191,77,40.31,8,4.19,29,15.18,1,0.52,0,0.0,32,16.75,44,23.04,29001
29,2,58,34,58.62,2,3.45,5,8.62,1,1.72,13,22.41,0,0.0,3,5.17,29002
29,3,164,38,23.17,14,8.54,22,13.41,8,4.88,3,1.83,43,26.22,36,21.95,29003
29,4,131,40,30.53,12,9.16,16,12.21,4,3.05,2,1.53,27,20.61,30,22.9,29004
29,5,103,36,34.95,4,3.88,9,8.74,1,0.97,3,2.91,17,16.5,33,32.04,29005
29,6,52,31,59.62,5,9.62,5,9.62,2,3.85,3,5.77,3,5.77,3,5.77,29006
29,7,63,39,61.9,5,7.94,6,9.52,5,7.94,4,6.35,1,1.59,3,4.76,29007
29,8,72,24,33.33,4,5.56,10,13.89,3,4.17,1,1.39,19,26.39,11,15.28,29008
29,9,53,27,50.94,10,18.87,1,1.89,2,3.77,13,24.53,0,0.0,0,0.0,29009
29,10,54,34,62.96,7,12.96,4,7.41,2,3.7,2,3.7,2,3.7,3,5.56,29010
29,11,123,35,28.46,11,8.94,16,13.01,4,3.25,0,0.0,26,21.14,31,25.2,29011
29,12,158,61,38.61,18,11.39,10,6.33,5,3.16,3,1.9,26,16.46,35,22.15,29012
29,13,106,34,32.08,6,5.66,12,11.32,2,1.89,3,2.83,20,18.87,29,27.36,29013
29,14,140,29,20.71,4,2.86,15,10.71,2,1.43,1,0.71,53,37.86,36,25.71,29014
29,15,153,40,26.14,13,8.5,25,16.34,3,1.96,0,0.0,26,16.99,46,30.07,29015
29,16,192,108,56.25,9,4.69,13,6.77,3,1.56,4,2.08,21,10.94,34,17.71,29016
29,17,94,31,32.98,9,9.57,20,21.28,0,0.0,2,2.13,13,13.83,19,20.21,29017
29,18,135,53,39.26,9,6.67,13,9.63,6,4.44,2,1.48,22,16.3,30,22.22,29018
29,19,157,58,36.94,13,8.28,12,7.64,2,1.27,3,1.91,37,23.57,32,20.38,29019
29,20,118,52,44.07,8,6.78,14,11.86,1,0.85,2,1.69,13,11.02,28,23.73,29020
29,21,85,25,29.41,6,7.06,9,10.59,2,2.35,1,1.18,14,16.47,28,32.94,29021
29,22,85,18,21.18,13,15.29,20,23.53,3,3.53,7,8.24,7,8.24,17,20.0,29022
29,23,97,48,49.48,6,6.19,12,12.37,2,2.06,2,2.06,9,9.28,18,18.56,29023
29,24,70,43,61.43,3,4.29,2,2.86,0,0.0,11,15.71,4,5.71,7,10.0,29024
29,25,111,71,63.96,3,2.7,11,9.91,2,1.8,0,0.0,6,5.41,18,16.22,29025
29,26,92,21,22.83,4,4.35,12,13.04,3,3.26,2,2.17,35,38.04,15,16.3,29026
29,27,67,23,34.33,5,7.46,5,7.46,3,4.48,1,1.49,11,16.42,19,28.36,29027
29,28,129,32,24.81,10,7.75,17,13.18,1,0.78,3,2.33,18,13.95,48,37.21,29028
29,29,135,62,45.93,10,7.41,17,12.59,5,3.7,6,4.44,11,8.15,24,17.78,29029
29,30,53,23,43.4,10,18.87,1,1.89,2,3.77,9,16.98,2,3.77,6,11.32,29030
29,31,115,20,17.39,9,7.83,18,15.65,3,2.61,0,0.0,36,31.3,29,25.22,29031
29,32,58,32,55.17,6,10.34,3,5.17,0,0.0,10,17.24,1,1.72,6,10.34,29032
29,33,106,28,26.42,9,8.49,19,17.92,0,0.0,15,14.15,14,13.21,21,19.81,29033
29,34,78,34,43.59,1,1.28,5,6.41,5,6.41,3,3.85,6,7.69,24,30.77,29034
29,35,77,22,28.57,6,7.79,12,15.58,2,2.6,0,0.0,14,18.18,21,27.27,29035
29,36,139,44,31.65,12,8.63,20,14.39,3,2.16,3,2.16,24,17.27,33,23.74,29036
29,37,91,28,30.77,9,9.89,9,9.89,0,0.0,1,1.1,21,23.08,23,25.27,29037
29,38,109,34,31.19,7,6.42,14,12.84,1,0.92,2,1.83,17,15.6,34,31.19,29038
29,39,77,49,63.64,5,6.49,3,3.9,1,1.3,3,3.9,7,9.09,9,11.69,29039
29,40,158,60,37.97,11,6.96,21,13.29,3,1.9,6,3.8,25,15.82,32,20.25,29040
29,41,134,50,37.31,12,8.96,16,11.94,3,2.24,2,1.49,19,14.18,32,23.88,29041
29,42,126,41,32.54,7,5.56,20,15.87,5,3.97,0,0.0,25,19.84,28,22.22,29042
29,43,145,59,40.69,4,2.76,17,11.72,6,4.14,1,0.69,24,16.55,34,23.45,29043
29,44,95,37,38.95,9,9.47,10,10.53,2,2.11,2,2.11,10,10.53,25,26.32,29044
29,45,80,19,23.75,6,7.5,15,18.75,2,2.5,0,0.0,12,15.0,26,32.5,29045
29,46,102,22,21.57,11,10.78,22,21.57,2,1.96,3,2.94,14,13.73,28,27.45,29046
29,47,158,50,31.65,15,9.49,19,12.03,3,1.9,5,3.16,29,18.35,37,23.42,29047
29,48,98,21,21.43,8,8.16,17,17.35,4,4.08,0,0.0,16,16.33,32,32.65,29048
29,49,160,41,25.63,12,7.5,22,13.75,7,4.38,2,1.25,39,24.38,37,23.13,29049
30,1,93,24,25.81,26,27.96,10,10.75,3,3.23,14,15.05,1,1.08,15,16.13,30001
30,2,52,25,48.08,7,13.46,3,5.77,3,5.77,7,13.46,1,1.92,6,11.54,30002
30,3,110,42,38.18,26,23.64,3,2.73,4,3.64,23,20.91,3,2.73,9,8.18,30003
30,4,60,38,63.33,9,15.0,1,1.67,0,0.0,5,8.33,2,3.33,5,8.33,30004
30,5,26,18,69.23,1,3.85,1,3.85,0,0.0,3,11.54,1,3.85,2,7.69,30005
30,6,56,22,39.29,11,19.64,3,5.36,4,7.14,8,14.29,2,3.57,6,10.71,30006
30,7,59,29,49.15,16,27.12,7,11.86,0,0.0,1,1.69,1,1.69,5,8.47,30007
30,8,82,37,45.12,12,14.63,6,7.32,2,2.44,18,21.95,1,1.22,6,7.32,30008
30,9,90,45,50.0,9,10.0,8,8.89,3,3.33,19,21.11,3,3.33,3,3.33,30009
30,10,50,22,44.0,9,18.0,4,8.0,3,6.0,5,10.0,0,0.0,7,14.0,30010
30,11,38,16,42.11,5,13.16,2,5.26,1,2.63,12,31.58,0,0.0,2,5.26,30011
30,12,40,20,50.0,7,17.5,0,0.0,4,10.0,7,17.5,1,2.5,1,2.5,30012
30,13,60,25,41.67,11,18.33,4,6.67,2,3.33,6,10.0,3,5.0,9,15.0,30013
30,14,27,13,48.15,5,18.52,0,0.0,1,3.7,3,11.11,3,11.11,2,7.41,30014
30,15,121,27,22.31,37,30.58,12,9.92,8,6.61,19,15.7,3,2.48,15,12.4,30015
30,16,78,29,37.18,26,33.33,4,5.13,2,2.56,11,14.1,2,2.56,4,5.13,30016
30,17,47,21,44.68,5,10.64,2,4.26,1,2.13,16,34.04,1,2.13,1,2.13,30017
30,18,52,20,38.46,6,11.54,0,0.0,0,0.0,26,50.0,0,0.0,0,0.0,30018
30,19,41,24,58.54,4,9.76,3,7.32,2,4.88,4,9.76,1,2.44,3,7.32,30019
30,20,57,41,71.93,7,12.28,3,5.26,0,0.0,2,3.51,3,5.26,1,1.75,30020
30,21,55,49,89.09,4,7.27,1,1.82,0,0.0,1,1.82,0,0.0,0,0.0,30021
30,22,50,37,74.0,3,6.0,1,2.0,1,2.0,4,8.0,2,4.0,2,4.0,30022
30,23,65,44,67.69,2,3.08,6,9.23,3,4.62,3,4.62,5,7.69,2,3.08,30023
30,24,60,43,71.67,3,5.0,2,3.33,0,0.0,5,8.33,4,6.67,3,5.0,30024
30,25,35,17,48.57,2,5.71,2,5.71,0,0.0,11,31.43,0,0.0,3,8.57,30025
30,26,48,34,70.83,0,0.0,5,10.42,2,4.17,0,0.0,1,2.08,6,12.5,30026
30,27,80,49,61.25,11,13.75,1,1.25,5,6.25,3,3.75,2,2.5,9,11.25,30027
30,28,67,36,53.73,6,8.96,3,4.48,1,1.49,18,26.87,1,1.49,2,2.99,30028
30,29,38,31,81.58,3,7.89,2,5.26,0,0.0,0,0.0,2,5.26,0,0.0,30029
30,30,84,38,45.24,15,17.86,6,7.14,5,5.95,9,10.71,0,0.0,11,13.1,30030
30,31,43,26,60.47,5,11.63,4,9.3,3,6.98,1,2.33,2,4.65,2,4.65,30031
30,32,25,9,36.0,4,16.0,3,12.0,3,12.0,2,8.0,1,4.0,3,12.0,30032
30,33,54,35,64.81,3,5.56,4,7.41,0,0.0,3,5.56,5,9.26,4,7.41,30033
30,34,74,40,54.05,8,10.81,8,10.81,2,2.7,12,16.22,1,1.35,3,4.05,30034
30,35,69,40,57.97,6,8.7,4,5.8,3,4.35,11,15.94,1,1.45,4,5.8,30035
30,36,77,41,53.25,8,10.39,5,6.49,4,5.19,9,11.69,4,5.19,6,7.79,30036
30,37,60,29,48.33,14,23.33,5,8.33,2,3.33,8,13.33,0,0.0,2,3.33,30037
30,38,115,51,44.35,29,25.22,11,9.57,4,3.48,14,12.17,2,1.74,4,3.48,30038
30,39,74,33,44.59,12,16.22,13,17.57,1,1.35,12,16.22,0,0.0,3,4.05,30039
30,40,60,37,61.67,3,5.0,9,15.0,3,5.0,4,6.67,1,1.67,3,5.0,30040
30,41,45,35,77.78,2,4.44,4,8.89,0,0.0,0,0.0,2,4.44,2,4.44,30041
31,1,24,14,58.33,2,8.33,1,4.17,2,8.33,3,12.5,1,4.17,1,4.17,31001
31,2,42,21,50.0,7,16.67,8,19.05,0,0.0,2,4.76,1,2.38,3,7.14,31002
31,3,70,39,55.71,7,10.0,3,4.29,5,7.14,11,15.71,1,1.43,4,5.71,31003
31,4,61,37,60.66,6,9.84,3,4.92,2,3.28,7,11.48,2,3.28,4,6.56,31004
31,5,78,50,64.1,6,7.69,6,7.69,0,0.0,11,14.1,0,0.0,5,6.41,31005
31,6,47,28,59.57,4,8.51,4,8.51,1,2.13,10,21.28,0,0.0,0,0.0,31006
31,7,59,45,76.27,3,5.08,5,8.47,0,0.0,2,3.39,0,0.0,4,6.78,31007
31,8,38,19,50.0,8,21.05,3,7.89,1,2.63,6,15.79,0,0.0,1,2.63,31008
31,9,55,35,63.64,7,12.73,3,5.45,2,3.64,7,12.73,0,0.0,1,1.82,31009
31,10,13,9,69.23,1,7.69,2,15.38,0,0.0,0,0.0,1,7.69,0,0.0,31010
31,11,66,40,60.61,7,10.61,3,4.55,2,3.03,4,6.06,1,1.52,9,13.64,31011
31,12,62,43,69.35,4,6.45,5,8.06,2,3.23,5,8.06,2,3.23,1,1.61,31012
31,13,49,32,65.31,5,10.2,1,2.04,2,4.08,1,2.04,2,4.08,6,12.24,31013
31,14,53,41,77.36,4,7.55,3,5.66,1,1.89,2,3.77,0,0.0,2,3.77,31014
31,15,28,18,64.29,2,7.14,2,7.14,1,3.57,4,14.29,0,0.0,1,3.57,31015
31,16,38,19,50.0,2,5.26,1,2.63,1,2.63,11,28.95,1,2.63,3,7.89,31016
31,17,46,32,69.57,2,4.35,5,10.87,0,0.0,2,4.35,2,4.35,3,6.52,31017
31,18,48,35,72.92,3,6.25,1,2.08,1,2.08,6,12.5,0,0.0,2,4.17,31018
31,19,58,36,62.07,7,12.07,1,1.72,5,8.62,6,10.34,1,1.72,2,3.45,31019
31,20,42,28,66.67,3,7.14,2,4.76,2,4.76,3,7.14,1,2.38,3,7.14,31020
31,21,64,45,70.31,5,7.81,6,9.38,0,0.0,3,4.69,2,3.13,3,4.69,31021
31,22,55,29,52.73,11,20.0,1,1.82,1,1.82,6,10.91,0,0.0,7,12.73,31022
31,23,43,29,67.44,2,4.65,4,9.3,2,4.65,4,9.3,0,0.0,2,4.65,31023
31,24,62,47,75.81,3,4.84,3,4.84,0,0.0,4,6.45,4,6.45,1,1.61,31024
31,25,67,49,73.13,6,8.96,6,8.96,1,1.49,1,1.49,1,1.49,3,4.48,31025
31,26,47,24,51.06,4,8.51,3,6.38,1,2.13,12,25.53,0,0.0,3,6.38,31026
31,27,40,25,62.5,4,10.0,3,7.5,0,0.0,2,5.0,3,7.5,3,7.5,31027
31,28,66,40,60.61,10,15.15,4,6.06,2,3.03,6,9.09,2,3.03,2,3.03,31028
31,29,51,32,62.75,6,11.76,0,0.0,0,0.0,9,17.65,0,0.0,4,7.84,31029
31,30,102,79,77.45,7,6.86,3,2.94,0,0.0,8,7.84,3,2.94,2,1.96,31030
31,31,90,52,57.78,10,11.11,5,5.56,2,2.22,13,14.44,2,2.22,6,6.67,31031
31,32,85,51,60.0,4,4.71,9,10.59,4,4.71,9,10.59,1,1.18,7,8.24,31032
31,33,58,31,53.45,6,10.34,1,1.72,3,5.17,11,18.97,2,3.45,4,6.9,31033
31,34,32,26,81.25,2,6.25,2,6.25,0,0.0,1,3.13,0,0.0,1,3.13,31034
31,35,46,32,69.57,1,2.17,2,4.35,0,0.0,9,19.57,0,0.0,2,4.35,31035
31,36,66,51,77.27,5,7.58,5,7.58,0,0.0,3,4.55,0,0.0,2,3.03,31036
31,37,51,42,82.35,2,3.92,1,1.96,3,5.88,3,5.88,0,0.0,0,0.0,31037
31,38,37,18,48.65,6,16.22,3,8.11,2,5.41,4,10.81,0,0.0,4,10.81,31038
31,39,25,21,84.0,0,0.0,3,12.0,1,4.0,0,0.0,0,0.0,0,0.0,31039
31,40,27,17,62.96,2,7.41,2,7.41,0,0.0,3,11.11,1,3.7,2,7.41,31040
31,41,53,36,67.92,7,13.21,2,3.77,0,0.0,7,13.21,0,0.0,1,1.89,31041
31,42,79,60,75.95,4,5.06,6,7.59,0,0.0,4,5.06,2,2.53,3,3.8,31042
31,43,72,31,43.06,15,20.83,6,8.33,3,4.17,10,13.89,4,5.56,3,4.17,31043
31,44,37,27,72.97,3,8.11,2,5.41,0,0.0,1,2.7,3,8.11,1,2.7,31044
31,45,54,36,66.67,2,3.7,1,1.85,3,5.56,8,14.81,2,3.7,2,3.7,31045
31,46,67,49,73.13,4,5.97,3,4.48,2,2.99,5,7.46,2,2.99,2,2.99,31046
31,47,57,33,57.89,7,12.28,2,3.51,3,5.26,9,15.79,0,0.0,3,5.26,31047
