ward,precinct,total,Cynthia M. Santos,Cynthia M. Santos Percent,Frank Avila,Frank Avila Percent,Timothy ''Tim'' Bradford,Timothy ''Tim'' Bradford Percent,Josina Morita,Josina Morita Percent,Tom Courtney,Tom Courtney Percent,Adam Miguest,Adam Miguest Percent,John S. Xydakis,John S. Xydakis Percent,Frank Edward Gardner,Frank Edward Gardner Percent,Kathleen Mary O'Reilley,Kathleen Mary O'Reilley Percent,Brendan Francis Houlihan,Brendan Francis Houlihan Percent,precinct_id
18,29,186,33,17.74,27,14.52,29,15.59,17,9.14,18,9.68,7,3.76,0,0.0,19,10.22,21,11.29,15,8.06,18029
18,30,123,24,19.51,22,17.89,12,9.76,8,6.5,14,11.38,1,0.81,3,2.44,5,4.07,21,17.07,13,10.57,18030
18,31,170,37,21.76,32,18.82,33,19.41,18,10.59,10,5.88,5,2.94,0,0.0,16,9.41,11,6.47,8,4.71,18031
18,32,301,59,19.6,43,14.29,55,18.27,29,9.63,30,9.97,14,4.65,5,1.66,33,10.96,23,7.64,10,3.32,18032
18,33,214,33,15.42,39,18.22,48,22.43,28,13.08,12,5.61,4,1.87,2,0.93,21,9.81,15,7.01,12,5.61,18033
18,34,492,77,15.65,91,18.5,106,21.54,56,11.38,32,6.5,15,3.05,2,0.41,62,12.6,33,6.71,18,3.66,18034
18,35,272,43,15.81,50,18.38,65,23.9,39,14.34,16,5.88,10,3.68,3,1.1,26,9.56,15,5.51,5,1.84,18035
18,36,165,35,21.21,31,18.79,22,13.33,10,6.06,10,6.06,6,3.64,3,1.82,16,9.7,20,12.12,12,7.27,18036
18,37,305,60,19.67,64,20.98,64,20.98,37,12.13,13,4.26,5,1.64,3,0.98,28,9.18,20,6.56,11,3.61,18037
18,38,272,39,14.34,57,20.96,60,22.06,39,14.34,17,6.25,7,2.57,1,0.37,24,8.82,22,8.09,6,2.21,18038
18,39,125,18,14.4,25,20.0,32,25.6,19,15.2,9,7.2,2,1.6,1,0.8,4,3.2,13,10.4,2,1.6,18039
18,40,214,42,19.63,36,16.82,27,12.62,20,9.35,18,8.41,6,2.8,6,2.8,14,6.54,28,13.08,17,7.94,18040
18,41,231,47,20.35,30,12.99,36,15.58,20,8.66,22,9.52,12,5.19,2,0.87,35,15.15,22,9.52,5,2.16,18041
18,42,139,30,21.58,25,17.99,21,15.11,11,7.91,9,6.47,5,3.6,2,1.44,9,6.47,20,14.39,7,5.04,18042
18,43,217,52,23.96,46,21.2,25,11.52,20,9.22,14,6.45,7,3.23,2,0.92,11,5.07,27,12.44,13,5.99,18043
18,44,151,25,16.56,31,20.53,21,13.91,16,10.6,9,5.96,2,1.32,3,1.99,9,5.96,19,12.58,16,10.6,18044
18,45,188,43,22.87,41,21.81,21,11.17,16,8.51,8,4.26,3,1.6,2,1.06,14,7.45,24,12.77,16,8.51,18045
18,46,196,31,15.82,49,25.0,33,16.84,36,18.37,12,6.12,5,2.55,3,1.53,7,3.57,14,7.14,6,3.06,18046
18,47,131,26,19.85,27,20.61,25,19.08,16,12.21,7,5.34,1,0.76,3,2.29,11,8.4,11,8.4,4,3.05,18047
18,48,149,27,18.12,22,14.77,31,20.81,18,12.08,10,6.71,6,4.03,4,2.68,13,8.72,15,10.07,3,2.01,18048
18,49,126,27,21.43,18,14.29,22,17.46,14,11.11,9,7.14,3,2.38,0,0.0,11,8.73,18,14.29,4,3.17,18049
18,50,165,35,21.21,23,13.94,32,19.39,19,11.52,13,7.88,1,0.61,3,1.82,18,10.91,18,10.91,3,1.82,18050
19,1,292,47,16.1,32,10.96,47,16.1,31,10.62,24,8.22,1,0.34,4,1.37,5,1.71,45,15.41,56,19.18,19001
19,2,461,108,23.43,40,8.68,103,22.34,73,15.84,25,5.42,12,2.6,4,0.87,43,9.33,28,6.07,25,5.42,19002
19,3,175,28,16.0,18,10.29,27,15.43,15,8.57,12,6.86,2,1.14,3,1.71,6,3.43,31,17.71,33,18.86,19003
19,4,341,63,18.48,34,9.97,47,13.78,26,7.62,30,8.8,3,0.88,8,2.35,13,3.81,53,15.54,64,18.77,19004
19,5,453,98,21.63,41,9.05,77,17.0,75,16.56,24,5.3,13,2.87,8,1.77,32,7.06,49,10.82,36,7.95,19005
19,6,214,38,17.76,20,9.35,22,10.28,16,7.48,14,6.54,3,1.4,6,2.8,9,4.21,43,20.09,43,20.09,19006
19,7,385,63,16.36,45,11.69,64,16.62,43,11.17,26,6.75,2,0.52,6,1.56,14,3.64,65,16.88,57,14.81,19007
19,8,296,59,19.93,30,10.14,55,18.58,33,11.15,20,6.76,3,1.01,6,2.03,11,3.72,38,12.84,41,13.85,19008
19,9,250,48,19.2,37,14.8,34,13.6,28,11.2,14,5.6,4,1.6,3,1.2,4,1.6,39,15.6,39,15.6,19009
19,10,377,74,19.63,35,9.28,64,16.98,42,11.14,22,5.84,7,1.86,4,1.06,37,9.81,46,12.2,46,12.2,19010
19,11,255,44,17.25,24,9.41,31,12.16,26,10.2,19,7.45,5,1.96,9,3.53,9,3.53,44,17.25,44,17.25,19011
19,12,250,44,17.6,26,10.4,28,11.2,16,6.4,31,12.4,0,0.0,6,2.4,4,1.6,53,21.2,42,16.8,19012
19,13,437,84,19.22,63,14.42,84,19.22,54,12.36,23,5.26,13,2.97,3,0.69,63,14.42,31,7.09,19,4.35,19013
19,14,192,32,16.67,25,13.02,36,18.75,31,16.15,9,4.69,3,1.56,5,2.6,15,7.81,22,11.46,14,7.29,19014
19,15,270,58,21.48,20,7.41,31,11.48,28,10.37,22,8.15,4,1.48,5,1.85,10,3.7,50,18.52,42,15.56,19015
19,16,284,61,21.48,31,10.92,31,10.92,16,5.63,22,7.75,3,1.06,4,1.41,11,3.87,46,16.2,59,20.77,19016
19,17,258,52,20.16,27,10.47,46,17.83,32,12.4,14,5.43,5,1.94,6,2.33,10,3.88,33,12.79,33,12.79,19017
19,18,307,62,20.2,28,9.12,57,18.57,50,16.29,13,4.23,5,1.63,4,1.3,14,4.56,39,12.7,35,11.4,19018
19,19,402,79,19.65,44,10.95,53,13.18,45,11.19,26,6.47,4,1.0,9,2.24,26,6.47,68,16.92,48,11.94,19019
19,20,358,49,13.69,47,13.13,47,13.13,30,8.38,27,7.54,16,4.47,8,2.23,49,13.69,35,9.78,50,13.97,19020
19,21,221,44,19.91,29,13.12,33,14.93,15,6.79,14,6.33,3,1.36,6,2.71,8,3.62,36,16.29,33,14.93,19021
19,22,343,73,21.28,37,10.79,56,16.33,44,12.83,26,7.58,5,1.46,7,2.04,18,5.25,39,11.37,38,11.08,19022
19,23,297,49,16.5,25,8.42,43,14.48,28,9.43,27,9.09,9,3.03,4,1.35,9,3.03,44,14.81,59,19.87,19023
19,24,257,56,21.79,27,10.51,48,18.68,37,14.4,10,3.89,3,1.17,4,1.56,7,2.72,32,12.45,33,12.84,19024
19,25,340,62,18.24,53,15.59,54,15.88,35,10.29,16,4.71,6,1.76,6,1.76,20,5.88,48,14.12,40,11.76,19025
19,26,329,59,17.93,41,12.46,51,15.5,46,13.98,19,5.78,3,0.91,5,1.52,23,6.99,46,13.98,36,10.94,19026
19,27,224,52,23.21,23,10.27,46,20.54,36,16.07,7,3.13,9,4.02,5,2.23,18,8.04,13,5.8,15,6.7,19027
19,28,365,78,21.37,51,13.97,71,19.45,51,13.97,16,4.38,3,0.82,3,0.82,38,10.41,31,8.49,23,6.3,19028
19,29,196,41,20.92,25,12.76,21,10.71,12,6.12,17,8.67,3,1.53,5,2.55,10,5.1,36,18.37,26,13.27,19029
19,30,257,44,17.12,25,9.73,36,14.01,21,8.17,21,8.17,3,1.17,6,2.33,4,1.56,46,17.9,51,19.84,19030
19,31,245,37,15.1,24,9.8,30,12.24,20,8.16,16,6.53,5,2.04,7,2.86,19,7.76,45,18.37,42,17.14,19031
19,32,278,49,17.63,29,10.43,35,12.59,15,5.4,23,8.27,4,1.44,7,2.52,13,4.68,49,17.63,54,19.42,19032
19,33,268,41,15.3,37,13.81,36,13.43,25,9.33,17,6.34,5,1.87,8,2.99,10,3.73,46,17.16,43,16.04,19033
19,34,287,41,14.29,28,9.76,34,11.85,40,13.94,26,9.06,4,1.39,5,1.74,13,4.53,51,17.77,45,15.68,19034
19,35,378,75,19.84,44,11.64,55,14.55,47,12.43,23,6.08,4,1.06,3,0.79,20,5.29,52,13.76,55,14.55,19035
19,36,316,66,20.89,34,10.76,46,14.56,45,14.24,17,5.38,12,3.8,6,1.9,27,8.54,35,11.08,28,8.86,19036
19,37,334,65,19.46,44,13.17,58,17.37,51,15.27,19,5.69,3,0.9,9,2.69,21,6.29,37,11.08,27,8.08,19037
19,38,280,62,22.14,33,11.79,54,19.29,41,14.64,15,5.36,7,2.5,2,0.71,25,8.93,21,7.5,20,7.14,19038
19,39,85,23,27.06,14,16.47,12,14.12,11,12.94,5,5.88,3,3.53,0,0.0,5,5.88,9,10.59,3,3.53,19039
19,40,352,68,19.32,56,15.91,57,16.19,36,10.23,18,5.11,12,3.41,5,1.42,24,6.82,45,12.78,31,8.81,19040
19,41,234,33,14.1,22,9.4,20,8.55,16,6.84,20,8.55,3,1.28,3,1.28,9,3.85,53,22.65,55,23.5,19041
19,42,231,48,20.78,38,16.45,31,13.42,24,10.39,11,4.76,7,3.03,6,2.6,25,10.82,25,10.82,16,6.93,19042
19,43,437,89,20.37,64,14.65,75,17.16,48,10.98,29,6.64,13,2.97,3,0.69,51,11.67,41,9.38,24,5.49,19043
19,44,282,51,18.09,32,11.35,36,12.77,28,9.93,19,6.74,1,0.35,4,1.42,14,4.96,46,16.31,51,18.09,19044
19,45,352,75,21.31,22,6.25,61,17.33,43,12.22,27,7.67,6,1.7,2,0.57,11,3.13,52,14.77,53,15.06,19045
19,46,398,66,16.58,40,10.05,57,14.32,35,8.79,32,8.04,3,0.75,8,2.01,15,3.77,65,16.33,77,19.35,19046
19,47,464,96,20.69,59,12.72,65,14.01,43,9.27,28,6.03,17,3.66,6,1.29,50,10.78,39,8.41,61,13.15,19047
19,48,292,53,18.15,47,16.1,49,16.78,36,12.33,22,7.53,10,3.42,3,1.03,35,11.99,25,8.56,12,4.11,19048
19,49,429,81,18.88,57,13.29,79,18.41,49,11.42,14,3.26,10,2.33,6,1.4,55,12.82,38,8.86,40,9.32,19049
19,50,200,37,18.5,15,7.5,35,17.5,22,11.0,18,9.0,1,0.5,1,0.5,8,4.0,33,16.5,30,15.0,19050
19,51,407,62,15.23,49,12.04,49,12.04,35,8.6,32,7.86,2,0.49,6,1.47,19,4.67,75,18.43,78,19.16,19051
19,52,272,57,20.96,24,8.82,34,12.5,28,10.29,21,7.72,2,0.74,7,2.57,15,5.51,42,15.44,42,15.44,19052
19,53,256,34,13.28,28,10.94,28,10.94,16,6.25,25,9.77,4,1.56,5,1.95,14,5.47,50,19.53,52,20.31,19053
19,54,166,33,19.88,19,11.45,21,12.65,10,6.02,17,10.24,1,0.6,4,2.41,5,3.01,30,18.07,26,15.66,19054
19,55,175,24,13.71,17,9.71,17,9.71,14,8.0,20,11.43,2,1.14,4,2.29,7,4.0,34,19.43,36,20.57,19055
19,56,410,84,20.49,54,13.17,74,18.05,60,14.63,17,4.15,10,2.44,9,2.2,32,7.8,35,8.54,35,8.54,19056
19,57,353,66,18.7,50,14.16,45,12.75,41,11.61,21,5.95,6,1.7,2,0.57,27,7.65,50,14.16,45,12.75,19057
20,1,198,42,21.21,26,13.13,36,18.18,25,12.63,8,4.04,4,2.02,5,2.53,28,14.14,14,7.07,10,5.05,20001
20,2,62,9,14.52,12,19.35,17,27.42,5,8.06,4,6.45,0,0.0,2,3.23,9,14.52,3,4.84,1,1.61,20002
20,3,154,37,24.03,21,13.64,26,16.88,14,9.09,10,6.49,2,1.3,1,0.65,21,13.64,15,9.74,7,4.55,20003
20,4,66,14,21.21,6,9.09,9,13.64,2,3.03,7,10.61,3,4.55,2,3.03,8,12.12,10,15.15,5,7.58,20004
20,5,167,33,19.76,22,13.17,32,19.16,20,11.98,12,7.19,5,2.99,2,1.2,15,8.98,16,9.58,10,5.99,20005
20,6,51,11,21.57,8,15.69,8,15.69,5,9.8,6,11.76,2,3.92,0,0.0,6,11.76,4,7.84,1,1.96,20006
20,7,191,35,18.32,33,17.28,35,18.32,19,9.95,11,5.76,3,1.57,9,4.71,26,13.61,11,5.76,9,4.71,20007
20,8,226,41,18.14,35,15.49,48,21.24,25,11.06,13,5.75,6,2.65,3,1.33,29,12.83,20,8.85,6,2.65,20008
20,9,281,62,22.06,38,13.52,48,17.08,30,10.68,22,7.83,9,3.2,1,0.36,35,12.46,27,9.61,9,3.2,20009
20,10,214,44,20.56,38,17.76,38,17.76,18,8.41,14,6.54,8,3.74,3,1.4,29,13.55,15,7.01,7,3.27,20010
20,11,181,45,24.86,24,13.26,38,20.99,15,8.29,7,3.87,3,1.66,3,1.66,23,12.71,15,8.29,8,4.42,20011
20,12,131,28,21.37,26,19.85,23,17.56,12,9.16,6,4.58,2,1.53,2,1.53,19,14.5,7,5.34,6,4.58,20012
20,13,250,46,18.4,39,15.6,51,20.4,27,10.8,15,6.0,8,3.2,5,2.0,26,10.4,23,9.2,10,4.0,20013
20,14,187,36,19.25,29,15.51,45,24.06,18,9.63,14,7.49,2,1.07,2,1.07,20,10.7,18,9.63,3,1.6,20014
20,15,62,16,25.81,11,17.74,5,8.06,13,20.97,2,3.23,3,4.84,0,0.0,3,4.84,7,11.29,2,3.23,20015
20,16,301,59,19.6,45,14.95,55,18.27,33,10.96,15,4.98,7,2.33,3,1.0,33,10.96,36,11.96,15,4.98,20016
20,17,116,32,27.59,18,15.52,19,16.38,9,7.76,7,6.03,6,5.17,1,0.86,9,7.76,11,9.48,4,3.45,20017
20,18,174,31,17.82,22,12.64,37,21.26,15,8.62,7,4.02,5,2.87,3,1.72,31,17.82,16,9.2,7,4.02,20018
20,19,228,41,17.98,28,12.28,49,21.49,20,8.77,19,8.33,6,2.63,5,2.19,28,12.28,27,11.84,5,2.19,20019
20,20,103,26,25.24,18,17.48,9,8.74,11,10.68,8,7.77,3,2.91,4,3.88,3,2.91,14,13.59,7,6.8,20020
20,21,124,23,18.55,13,10.48,19,15.32,11,8.87,13,10.48,3,2.42,2,1.61,14,11.29,23,18.55,3,2.42,20021
20,22,340,68,20.0,56,16.47,69,20.29,39,11.47,17,5.0,6,1.76,4,1.18,47,13.82,27,7.94,7,2.06,20022
20,23,229,50,21.83,28,12.23,35,15.28,13,5.68,16,6.99,8,3.49,4,1.75,29,12.66,34,14.85,12,5.24,20023
20,24,189,38,20.11,31,16.4,37,19.58,22,11.64,10,5.29,5,2.65,0,0.0,27,14.29,16,8.47,3,1.59,20024
20,25,175,35,20.0,25,14.29,41,23.43,14,8.0,11,6.29,6,3.43,2,1.14,15,8.57,18,10.29,8,4.57,20025
20,26,174,33,18.97,26,14.94,36,20.69,19,10.92,8,4.6,9,5.17,7,4.02,18,10.34,12,6.9,6,3.45,20026
20,27,112,24,21.43,17,15.18,26,23.21,8,7.14,8,7.14,3,2.68,4,3.57,13,11.61,7,6.25,2,1.79,20027
20,28,132,23,17.42,17,12.88,24,18.18,11,8.33,12,9.09,5,3.79,2,1.52,14,10.61,18,13.64,6,4.55,20028
20,29,281,56,19.93,38,13.52,57,20.28,34,12.1,15,5.34,13,4.63,4,1.42,31,11.03,28,9.96,5,1.78,20029
20,30,85,22,25.88,14,16.47,17,20.0,12,14.12,1,1.18,3,3.53,2,2.35,6,7.06,7,8.24,1,1.18,20030
20,31,154,29,18.83,26,16.88,25,16.23,18,11.69,14,9.09,2,1.3,2,1.3,18,11.69,13,8.44,7,4.55,20031
20,32,227,52,22.91,30,13.22,43,18.94,24,10.57,19,8.37,4,1.76,6,2.64,22,9.69,20,8.81,7,3.08,20032
20,33,148,31,20.95,20,13.51,30,20.27,15,10.14,9,6.08,5,3.38,0,0.0,19,12.84,15,10.14,4,2.7,20033
20,34,176,30,17.05,26,14.77,34,19.32,20,11.36,11,6.25,1,0.57,2,1.14,22,12.5,17,9.66,13,7.39,20034
20,35,134,34,25.37,12,8.96,26,19.4,12,8.96,11,8.21,3,2.24,0,0.0,9,6.72,19,14.18,8,5.97,20035
20,36,63,12,19.05,6,9.52,13,20.63,5,7.94,6,9.52,1,1.59,1,1.59,8,12.7,8,12.7,3,4.76,20036
20,37,64,12,18.75,9,14.06,12,18.75,5,7.81,5,7.81,1,1.56,0,0.0,8,12.5,10,15.63,2,3.13,20037
20,38,56,17,30.36,3,5.36,12,21.43,4,7.14,2,3.57,3,5.36,0,0.0,5,8.93,8,14.29,2,3.57,20038
20,39,38,7,18.42,6,15.79,10,26.32,4,10.53,2,5.26,1,2.63,1,2.63,2,5.26,1,2.63,4,10.53,20039
21,1,355,57,16.06,60,16.9,73,20.56,56,15.77,17,4.79,14,3.94,1,0.28,45,12.68,24,6.76,8,2.25,21001
21,2,181,24,13.26,34,18.78,47,25.97,26,14.36,11,6.08,3,1.66,3,1.66,17,9.39,10,5.52,6,3.31,21002
21,3,234,42,17.95,40,17.09,43,18.38,41,17.52,14,5.98,6,2.56,4,1.71,28,11.97,13,5.56,3,1.28,21003
21,4,270,50,18.52,42,15.56,65,24.07,29,10.74,14,5.19,8,2.96,3,1.11,30,11.11,23,8.52,6,2.22,21004
21,5,392,69,17.6,69,17.6,79,20.15,63,16.07,23,5.87,11,2.81,6,1.53,32,8.16,29,7.4,11,2.81,21005
21,6,243,40,16.46,42,17.28,50,20.58,36,14.81,13,5.35,6,2.47,0,0.0,27,11.11,25,10.29,4,1.65,21006
21,7,374,59,15.78,71,18.98,85,22.73,54,14.44,20,5.35,11,2.94,0,0.0,38,10.16,22,5.88,14,3.74,21007
21,8,313,45,14.38,64,20.45,78,24.92,47,15.02,13,4.15,6,1.92,2,0.64,29,9.27,20,6.39,9,2.88,21008
21,9,345,45,13.04,59,17.1,83,24.06,50,14.49,20,5.8,16,4.64,4,1.16,35,10.14,22,6.38,11,3.19,21009
21,10,203,32,15.76,29,14.29,50,24.63,26,12.81,18,8.87,4,1.97,2,0.99,16,7.88,18,8.87,8,3.94,21010
21,11,296,40,13.51,52,17.57,65,21.96,42,14.19,19,6.42,11,3.72,4,1.35,29,9.8,23,7.77,11,3.72,21011
21,12,313,54,17.25,56,17.89,67,21.41,42,13.42,12,3.83,6,1.92,5,1.6,37,11.82,26,8.31,8,2.56,21012
21,13,200,35,17.5,35,17.5,46,23.0,28,14.0,11,5.5,5,2.5,1,0.5,21,10.5,9,4.5,9,4.5,21013
21,14,361,65,18.01,55,15.24,79,21.88,55,15.24,21,5.82,10,2.77,5,1.39,28,7.76,25,6.93,18,4.99,21014
21,15,209,28,13.4,41,19.62,54,25.84,29,13.88,14,6.7,3,1.44,1,0.48,18,8.61,14,6.7,7,3.35,21015
21,16,238,45,18.91,33,13.87,50,21.01,33,13.87,19,7.98,4,1.68,3,1.26,26,10.92,18,7.56,7,2.94,21016
21,17,219,36,16.44,40,18.26,42,19.18,32,14.61,15,6.85,2,0.91,3,1.37,23,10.5,16,7.31,10,4.57,21017
21,18,378,58,15.34,66,17.46,91,24.07,58,15.34,18,4.76,4,1.06,3,0.79,44,11.64,24,6.35,12,3.17,21018
21,19,289,52,17.99,49,16.96,68,23.53,28,9.69,25,8.65,6,2.08,2,0.69,30,10.38,19,6.57,10,3.46,21019
21,20,209,37,17.7,39,18.66,42,20.1,25,11.96,10,4.78,9,4.31,1,0.48,23,11.0,15,7.18,8,3.83,21020
21,21,238,33,13.87,48,20.17,50,21.01,39,16.39,17,7.14,4,1.68,1,0.42,26,10.92,13,5.46,7,2.94,21021
21,22,274,45,16.42,46,16.79,64,23.36,31,11.31,14,5.11,10,3.65,3,1.09,31,11.31,19,6.93,11,4.01,21022
21,23,339,48,14.16,70,20.65,77,22.71,42,12.39,14,4.13,8,2.36,0,0.0,43,12.68,24,7.08,13,3.83,21023
21,24,300,47,15.67,51,17.0,69,23.0,33,11.0,23,7.67,7,2.33,2,0.67,37,12.33,19,6.33,12,4.0,21024
21,25,345,59,17.1,53,15.36,78,22.61,48,13.91,20,5.8,7,2.03,1,0.29,49,14.2,23,6.67,7,2.03,21025
21,26,203,23,11.33,38,18.72,47,23.15,26,12.81,11,5.42,7,3.45,3,1.48,26,12.81,15,7.39,7,3.45,21026
21,27,271,49,18.08,45,16.61,55,20.3,31,11.44,16,5.9,7,2.58,4,1.48,40,14.76,17,6.27,7,2.58,21027
21,28,336,60,17.86,63,18.75,76,22.62,33,9.82,26,7.74,3,0.89,4,1.19,39,11.61,21,6.25,11,3.27,21028
21,29,218,33,15.14,42,19.27,48,22.02,34,15.6,9,4.13,10,4.59,1,0.46,21,9.63,16,7.34,4,1.83,21029
21,30,177,31,17.51,25,14.12,40,22.6,27,15.25,10,5.65,4,2.26,1,0.56,21,11.86,14,7.91,4,2.26,21030
21,31,285,40,14.04,52,18.25,71,24.91,46,16.14,15,5.26,7,2.46,3,1.05,35,12.28,11,3.86,5,1.75,21031
21,32,332,59,17.77,56,16.87,57,17.17,44,13.25,23,6.93,8,2.41,3,0.9,42,12.65,20,6.02,20,6.02,21032
21,33,275,40,14.55,50,18.18,65,23.64,37,13.45,14,5.09,6,2.18,0,0.0,33,12.0,15,5.45,15,5.45,21033
21,34,255,31,12.16,45,17.65,57,22.35,39,15.29,17,6.67,2,0.78,3,1.18,32,12.55,15,5.88,14,5.49,21034
21,35,341,61,17.89,54,15.84,80,23.46,40,11.73,20,5.87,5,1.47,1,0.29,48,14.08,22,6.45,10,2.93,21035
21,36,314,69,21.97,52,16.56,63,20.06,26,8.28,20,6.37,2,0.64,3,0.96,45,14.33,20,6.37,14,4.46,21036
21,37,243,43,17.7,37,15.23,49,20.16,28,11.52,13,5.35,5,2.06,4,1.65,32,13.17,18,7.41,14,5.76,21037
21,38,271,45,16.61,45,16.61,65,23.99,34,12.55,17,6.27,6,2.21,1,0.37,31,11.44,22,8.12,5,1.85,21038
21,39,178,31,17.42,28,15.73,43,24.16,23,12.92,10,5.62,3,1.69,3,1.69,19,10.67,13,7.3,5,2.81,21039
21,40,244,47,19.26,41,16.8,53,21.72,28,11.48,10,4.1,9,3.69,4,1.64,29,11.89,15,6.15,8,3.28,21040
21,41,300,52,17.33,53,17.67,72,24.0,39,13.0,21,7.0,4,1.33,1,0.33,36,12.0,13,4.33,9,3.0,21041
21,42,330,44,13.33,65,19.7,74,22.42,53,16.06,9,2.73,7,2.12,2,0.61,38,11.52,27,8.18,11,3.33,21042
21,43,287,44,15.33,54,18.82,71,24.74,39,13.59,13,4.53,9,3.14,1,0.35,31,10.8,17,5.92,8,2.79,21043
21,44,282,52,18.44,46,16.31,59,20.92,36,12.77,18,6.38,6,2.13,3,1.06,31,10.99,20,7.09,11,3.9,21044
21,45,291,39,13.4,60,20.62,62,21.31,48,16.49,12,4.12,4,1.37,3,1.03,29,9.97,19,6.53,15,5.15,21045
21,46,308,48,15.58,55,17.86,70,22.73,37,12.01,21,6.82,4,1.3,2,0.65,34,11.04,25,8.12,12,3.9,21046
21,47,233,40,17.17,37,15.88,53,22.75,25,10.73,14,6.01,4,1.72,6,2.58,31,13.3,17,7.3,6,2.58,21047
21,48,275,44,16.0,48,17.45,56,20.36,25,9.09,21,7.64,13,4.73,0,0.0,42,15.27,16,5.82,10,3.64,21048
21,49,347,69,19.88,63,18.16,74,21.33,44,12.68,24,6.92,6,1.73,0,0.0,31,8.93,27,7.78,9,2.59,21049
21,50,201,30,14.93,35,17.41,44,21.89,27,13.43,11,5.47,6,2.99,1,0.5,23,11.44,18,8.96,6,2.99,21050
21,51,326,55,16.87,57,17.48,73,22.39,43,13.19,18,5.52,8,2.45,3,0.92,40,12.27,19,5.83,10,3.07,21051
21,52,279,52,18.64,51,18.28,63,22.58,33,11.83,18,6.45,5,1.79,0,0.0,33,11.83,17,6.09,7,2.51,21052
21,53,211,43,20.38,35,16.59,38,18.01,28,13.27,10,4.74,4,1.9,2,0.95,27,12.8,15,7.11,9,4.27,21053
21,54,211,32,15.17,36,17.06,45,21.33,21,9.95,14,6.64,7,3.32,2,0.95,26,12.32,21,9.95,7,3.32,21054
22,1,228,47,20.61,32,14.04,53,23.25,24,10.53,15,6.58,9,3.95,0,0.0,25,10.96,19,8.33,4,1.75,22001
22,2,192,44,22.92,42,21.88,20,10.42,25,13.02,10,5.21,7,3.65,9,4.69,4,2.08,17,8.85,14,7.29,22002
22,3,150,36,24.0,37,24.67,16,10.67,34,22.67,5,3.33,2,1.33,1,0.67,6,4.0,9,6.0,4,2.67,22003
22,4,108,29,26.85,29,26.85,7,6.48,19,17.59,4,3.7,3,2.78,2,1.85,4,3.7,7,6.48,4,3.7,22004
22,5,142,30,21.13,41,28.87,19,13.38,35,24.65,3,2.11,3,2.11,3,2.11,1,0.7,5,3.52,2,1.41,22005
22,6,109,24,22.02,22,20.18,10,9.17,23,21.1,3,2.75,0,0.0,2,1.83,5,4.59,16,14.68,4,3.67,22006
22,7,77,25,32.47,19,24.68,3,3.9,12,15.58,3,3.9,2,2.6,0,0.0,1,1.3,8,10.39,4,5.19,22007
22,8,179,33,18.44,29,16.2,20,11.17,30,16.76,5,2.79,6,3.35,7,3.91,9,5.03,26,14.53,14,7.82,22008
22,9,129,32,24.81,35,27.13,15,11.63,29,22.48,1,0.78,3,2.33,1,0.78,3,2.33,6,4.65,4,3.1,22009
22,10,162,31,19.14,35,21.6,22,13.58,36,22.22,6,3.7,5,3.09,0,0.0,7,4.32,11,6.79,9,5.56,22010
22,11,121,38,31.4,29,23.97,10,8.26,21,17.36,5,4.13,7,5.79,0,0.0,4,3.31,6,4.96,1,0.83,22011
22,12,171,34,19.88,29,16.96,26,15.2,23,13.45,10,5.85,6,3.51,5,2.92,10,5.85,18,10.53,10,5.85,22012
22,13,106,25,23.58,25,23.58,13,12.26,20,18.87,5,4.72,8,7.55,2,1.89,2,1.89,3,2.83,3,2.83,22013
22,14,94,16,17.02,24,25.53,14,14.89,20,21.28,3,3.19,1,1.06,2,2.13,2,2.13,10,10.64,2,2.13,22014
22,15,108,30,27.78,30,27.78,8,7.41,20,18.52,1,0.93,1,0.93,3,2.78,3,2.78,8,7.41,4,3.7,22015
22,16,116,30,25.86,30,25.86,13,11.21,22,18.97,6,5.17,0,0.0,3,2.59,4,3.45,6,5.17,2,1.72,22016
22,17,105,29,27.62,26,24.76,6,5.71,25,23.81,3,2.86,4,3.81,1,0.95,3,2.86,5,4.76,3,2.86,22017
22,18,118,30,25.42,34,28.81,10,8.47,24,20.34,4,3.39,3,2.54,0,0.0,4,3.39,6,5.08,3,2.54,22018
22,19,105,16,15.24,20,19.05,21,20.0,19,18.1,4,3.81,1,0.95,0,0.0,10,9.52,12,11.43,2,1.9,22019
22,20,122,22,18.03,28,22.95,10,8.2,30,24.59,2,1.64,1,0.82,5,4.1,7,5.74,10,8.2,7,5.74,22020
22,21,284,40,14.08,52,18.31,68,23.94,33,11.62,22,7.75,5,1.76,0,0.0,35,12.32,17,5.99,12,4.23,22021
22,22,87,22,25.29,19,21.84,8,9.2,16,18.39,2,2.3,4,4.6,0,0.0,2,2.3,8,9.2,6,6.9,22022
22,23,332,47,14.16,67,20.18,79,23.8,47,14.16,19,5.72,9,2.71,2,0.6,26,7.83,24,7.23,12,3.61,22023
22,24,134,37,27.61,33,24.63,12,8.96,24,17.91,1,0.75,2,1.49,3,2.24,2,1.49,13,9.7,7,5.22,22024
22,25,122,31,25.41,38,31.15,10,8.2,23,18.85,4,3.28,3,2.46,0,0.0,7,5.74,6,4.92,0,0.0,22025
23,1,324,86,26.54,66,20.37,28,8.64,17,5.25,25,7.72,8,2.47,11,3.4,9,2.78,44,13.58,30,9.26,23001
23,2,226,55,24.34,48,21.24,24,10.62,20,8.85,17,7.52,3,1.33,2,0.88,6,2.65,32,14.16,19,8.41,23002
