ward,precinct,total,"F. MICHAEL KELLEHER, JR.","F. MICHAEL KELLEHER, JR. Percent",PAT QUINN,PAT QUINN Percent,JOYCE W. WASHINGTON,JOYCE W. WASHINGTON Percent,precinct_id
41,14,241,94,39.0,119,49.38,28,11.62,41014
41,15,118,34,28.81,66,55.93,18,15.25,41015
41,16,210,53,25.24,117,55.71,40,19.05,41016
41,17,207,66,31.88,111,53.62,30,14.49,41017
41,18,146,43,29.45,76,52.05,27,18.49,41018
41,19,227,65,28.63,136,59.91,26,11.45,41019
41,20,226,81,35.84,126,55.75,19,8.41,41020
41,21,142,37,26.06,85,59.86,20,14.08,41021
41,22,184,53,28.8,111,60.33,20,10.87,41022
41,23,195,49,25.13,121,62.05,25,12.82,41023
41,24,159,38,23.9,102,64.15,19,11.95,41024
41,25,82,20,24.39,56,68.29,6,7.32,41025
41,26,102,30,29.41,59,57.84,13,12.75,41026
41,27,79,20,25.32,51,64.56,8,10.13,41027
41,28,87,19,21.84,48,55.17,20,22.99,41028
41,29,46,9,19.57,29,63.04,8,17.39,41029
41,30,160,53,33.13,90,56.25,17,10.63,41030
41,31,189,53,28.04,114,60.32,22,11.64,41031
41,32,139,34,24.46,93,66.91,12,8.63,41032
41,33,173,39,22.54,106,61.27,28,16.18,41033
41,34,150,54,36.0,80,53.33,16,10.67,41034
41,35,156,34,21.79,94,60.26,28,17.95,41035
41,36,172,62,36.05,94,54.65,16,9.3,41036
41,37,187,55,29.41,109,58.29,23,12.3,41037
41,38,108,22,20.37,59,54.63,27,25.0,41038
41,39,179,52,29.05,108,60.34,19,10.61,41039
41,40,161,48,29.81,92,57.14,21,13.04,41040
41,41,144,34,23.61,93,64.58,17,11.81,41041
41,42,171,46,26.9,101,59.06,24,14.04,41042
41,43,150,37,24.67,96,64.0,17,11.33,41043
41,44,145,44,30.34,85,58.62,16,11.03,41044
41,45,134,36,26.87,81,60.45,17,12.69,41045
41,46,177,39,22.03,118,66.67,20,11.3,41046
41,47,180,59,32.78,90,50.0,31,17.22,41047
41,48,120,33,27.5,69,57.5,18,15.0,41048
41,49,168,46,27.38,106,63.1,16,9.52,41049
41,50,184,38,20.65,124,67.39,22,11.96,41050
41,51,98,21,21.43,65,66.33,12,12.24,41051
41,52,198,59,29.8,102,51.52,37,18.69,41052
41,53,160,41,25.63,104,65.0,15,9.38,41053
41,54,165,56,33.94,91,55.15,18,10.91,41054
41,55,149,44,29.53,90,60.4,15,10.07,41055
41,56,212,72,33.96,110,51.89,30,14.15,41056
41,57,166,45,27.11,107,64.46,14,8.43,41057
41,58,129,37,28.68,82,63.57,10,7.75,41058
41,59,171,45,26.32,103,60.23,23,13.45,41059
41,60,149,29,19.46,101,67.79,19,12.75,41060
41,61,257,91,35.41,140,54.47,26,10.12,41061
41,62,168,39,23.21,109,64.88,20,11.9,41062
41,63,163,37,22.7,111,68.1,15,9.2,41063
41,64,166,45,27.11,95,57.23,26,15.66,41064
41,65,147,31,21.09,99,67.35,17,11.56,41065
41,66,194,70,36.08,106,54.64,18,9.28,41066
42,1,168,74,44.05,60,35.71,34,20.24,42001
42,2,87,22,25.29,30,34.48,35,40.23,42002
42,3,91,20,21.98,33,36.26,38,41.76,42003
42,4,117,42,35.9,52,44.44,23,19.66,42004
42,5,131,55,41.98,53,40.46,23,17.56,42005
42,6,304,64,21.05,104,34.21,136,44.74,42006
42,7,142,63,44.37,62,43.66,17,11.97,42007
42,8,189,72,38.1,82,43.39,35,18.52,42008
42,9,145,38,26.21,50,34.48,57,39.31,42009
42,10,125,57,45.6,44,35.2,24,19.2,42010
42,11,127,33,25.98,54,42.52,40,31.5,42011
42,12,132,56,42.42,45,34.09,31,23.48,42012
42,13,287,103,35.89,96,33.45,88,30.66,42013
42,14,125,35,28.0,50,40.0,40,32.0,42014
42,15,159,71,44.65,62,38.99,26,16.35,42015
42,16,215,87,40.47,77,35.81,51,23.72,42016
42,17,115,40,34.78,41,35.65,34,29.57,42017
42,18,273,77,28.21,85,31.14,111,40.66,42018
42,19,143,52,36.36,54,37.76,37,25.87,42019
42,20,71,14,19.72,30,42.25,27,38.03,42020
42,21,123,53,43.09,46,37.4,24,19.51,42021
42,22,71,19,26.76,21,29.58,31,43.66,42022
42,23,165,78,47.27,52,31.52,35,21.21,42023
42,24,162,64,39.51,57,35.19,41,25.31,42024
42,25,130,39,30.0,60,46.15,31,23.85,42025
42,26,126,41,32.54,50,39.68,35,27.78,42026
42,27,194,65,33.51,77,39.69,52,26.8,42027
42,28,157,54,34.39,68,43.31,35,22.29,42028
42,29,153,56,36.6,47,30.72,50,32.68,42029
42,30,165,58,35.15,62,37.58,45,27.27,42030
42,31,58,18,31.03,20,34.48,20,34.48,42031
42,32,136,53,38.97,61,44.85,22,16.18,42032
42,33,219,84,38.36,96,43.84,39,17.81,42033
42,34,123,33,26.83,60,48.78,30,24.39,42034
42,35,111,47,42.34,42,37.84,22,19.82,42035
42,36,164,45,27.44,65,39.63,54,32.93,42036
42,37,128,73,57.03,38,29.69,17,13.28,42037
42,38,128,59,46.09,42,32.81,27,21.09,42038
42,39,201,69,34.33,79,39.3,53,26.37,42039
42,40,84,36,42.86,27,32.14,21,25.0,42040
42,41,103,26,25.24,37,35.92,40,38.83,42041
42,42,121,50,41.32,43,35.54,28,23.14,42042
42,43,150,70,46.67,50,33.33,30,20.0,42043
42,44,144,64,44.44,50,34.72,30,20.83,42044
42,45,109,44,40.37,38,34.86,27,24.77,42045
42,46,80,13,16.25,27,33.75,40,50.0,42046
42,47,94,47,50.0,26,27.66,21,22.34,42047
42,48,81,32,39.51,32,39.51,17,20.99,42048
42,49,149,43,28.86,48,32.21,58,38.93,42049
42,50,128,42,32.81,46,35.94,40,31.25,42050
42,51,108,20,18.52,48,44.44,40,37.04,42051
42,52,89,24,26.97,30,33.71,35,39.33,42052
42,53,90,25,27.78,39,43.33,26,28.89,42053
42,54,80,24,30.0,30,37.5,26,32.5,42054
42,55,120,38,31.67,48,40.0,34,28.33,42055
42,56,79,23,29.11,34,43.04,22,27.85,42056
42,57,92,25,27.17,36,39.13,31,33.7,42057
42,58,210,58,27.62,73,34.76,79,37.62,42058
42,59,107,12,11.21,30,28.04,65,60.75,42059
42,60,56,17,30.36,26,46.43,13,23.21,42060
42,61,59,26,44.07,18,30.51,15,25.42,42061
42,62,94,36,38.3,37,39.36,21,22.34,42062
42,63,114,44,38.6,43,37.72,27,23.68,42063
42,64,57,14,24.56,18,31.58,25,43.86,42064
42,65,91,37,40.66,34,37.36,20,21.98,42065
42,66,72,18,25.0,31,43.06,23,31.94,42066
42,67,211,14,6.64,60,28.44,137,64.93,42067
42,68,94,34,36.17,29,30.85,31,32.98,42068
43,1,107,36,33.64,44,41.12,27,25.23,43001
43,2,71,19,26.76,33,46.48,19,26.76,43002
43,3,122,47,38.52,47,38.52,28,22.95,43003
43,4,111,39,35.14,53,47.75,19,17.12,43004
43,5,131,50,38.17,58,44.27,23,17.56,43005
43,6,118,31,26.27,52,44.07,35,29.66,43006
43,7,108,23,21.3,55,50.93,30,27.78,43007
43,8,121,48,39.67,44,36.36,29,23.97,43008
43,9,90,27,30.0,46,51.11,17,18.89,43009
43,10,102,36,35.29,47,46.08,19,18.63,43010
43,11,95,26,27.37,48,50.53,21,22.11,43011
43,12,156,50,32.05,90,57.69,16,10.26,43012
43,13,82,24,29.27,30,36.59,28,34.15,43013
43,14,112,38,33.93,43,38.39,31,27.68,43014
43,15,120,58,48.33,40,33.33,22,18.33,43015
43,16,121,53,43.8,50,41.32,18,14.88,43016
43,17,152,53,34.87,71,46.71,28,18.42,43017
43,18,164,73,44.51,61,37.2,30,18.29,43018
43,19,134,46,34.33,44,32.84,44,32.84,43019
43,20,164,63,38.41,67,40.85,34,20.73,43020
43,21,72,28,38.89,32,44.44,12,16.67,43021
43,22,83,22,26.51,43,51.81,18,21.69,43022
43,23,133,59,44.36,52,39.1,22,16.54,43023
43,24,105,34,32.38,48,45.71,23,21.9,43024
43,25,139,32,23.02,56,40.29,51,36.69,43025
43,26,119,34,28.57,60,50.42,25,21.01,43026
43,27,93,41,44.09,33,35.48,19,20.43,43027
43,28,95,34,35.79,39,41.05,22,23.16,43028
43,29,74,31,41.89,26,35.14,17,22.97,43029
43,30,95,34,35.79,41,43.16,20,21.05,43030
43,31,122,32,26.23,69,56.56,21,17.21,43031
43,32,95,38,40.0,33,34.74,24,25.26,43032
43,33,64,21,32.81,33,51.56,10,15.63,43033
43,34,70,16,22.86,33,47.14,21,30.0,43034
43,35,141,53,37.59,57,40.43,31,21.99,43035
43,36,111,42,37.84,44,39.64,25,22.52,43036
43,37,99,26,26.26,58,58.59,15,15.15,43037
43,38,93,26,27.96,46,49.46,21,22.58,43038
43,39,89,24,26.97,44,49.44,21,23.6,43039
43,40,165,43,26.06,60,36.36,62,37.58,43040
43,41,105,39,37.14,44,41.9,22,20.95,43041
43,42,127,56,44.09,44,34.65,27,21.26,43042
43,43,97,33,34.02,37,38.14,27,27.84,43043
43,44,138,41,29.71,58,42.03,39,28.26,43044
43,45,99,23,23.23,44,44.44,32,32.32,43045
43,46,180,92,51.11,58,32.22,30,16.67,43046
43,47,145,40,27.59,65,44.83,40,27.59,43047
43,48,114,31,27.19,51,44.74,32,28.07,43048
43,49,101,29,28.71,43,42.57,29,28.71,43049
43,50,98,36,36.73,47,47.96,15,15.31,43050
43,51,86,29,33.72,38,44.19,19,22.09,43051
43,52,157,50,31.85,65,41.4,42,26.75,43052
43,53,130,31,23.85,54,41.54,45,34.62,43053
43,54,58,19,32.76,25,43.1,14,24.14,43054
43,55,130,14,10.77,43,33.08,73,56.15,43055
43,56,101,49,48.51,25,24.75,27,26.73,43056
43,57,52,22,42.31,21,40.38,9,17.31,43057
43,58,119,42,35.29,52,43.7,25,21.01,43058
43,59,162,63,38.89,69,42.59,30,18.52,43059
43,60,108,25,23.15,53,49.07,30,27.78,43060
44,1,165,46,27.88,81,49.09,38,23.03,44001
44,2,97,35,36.08,39,40.21,23,23.71,44002
44,3,195,82,42.05,83,42.56,30,15.38,44003
44,4,172,84,48.84,63,36.63,25,14.53,44004
44,5,140,44,31.43,58,41.43,38,27.14,44005
44,6,119,34,28.57,57,47.9,28,23.53,44006
44,7,173,77,44.51,67,38.73,29,16.76,44007
44,8,157,60,38.22,66,42.04,31,19.75,44008
44,9,159,52,32.7,72,45.28,35,22.01,44009
44,10,148,52,35.14,64,43.24,32,21.62,44010
44,11,131,37,28.24,64,48.85,30,22.9,44011
44,12,116,33,28.45,55,47.41,28,24.14,44012
44,13,155,44,28.39,75,48.39,36,23.23,44013
44,14,147,37,25.17,62,42.18,48,32.65,44014
44,15,173,74,42.77,66,38.15,33,19.08,44015
44,16,121,38,31.4,62,51.24,21,17.36,44016
44,17,173,56,32.37,79,45.66,38,21.97,44017
44,18,59,15,25.42,32,54.24,12,20.34,44018
44,19,84,20,23.81,37,44.05,27,32.14,44019
44,20,138,41,29.71,54,39.13,43,31.16,44020
44,21,132,33,25.0,56,42.42,43,32.58,44021
44,22,135,43,31.85,64,47.41,28,20.74,44022
44,23,123,40,32.52,47,38.21,36,29.27,44023
44,24,107,35,32.71,39,36.45,33,30.84,44024
44,25,152,55,36.18,67,44.08,30,19.74,44025
44,26,98,25,25.51,50,51.02,23,23.47,44026
44,27,143,50,34.97,66,46.15,27,18.88,44027
44,28,91,23,25.27,42,46.15,26,28.57,44028
44,29,124,52,41.94,48,38.71,24,19.35,44029
44,30,98,35,35.71,40,40.82,23,23.47,44030
44,31,174,50,28.74,82,47.13,42,24.14,44031
44,32,85,26,30.59,41,48.24,18,21.18,44032
44,33,163,39,23.93,73,44.79,51,31.29,44033
44,34,95,19,20.0,48,50.53,28,29.47,44034
44,35,139,50,35.97,49,35.25,40,28.78,44035
44,36,131,42,32.06,59,45.04,30,22.9,44036
44,37,193,67,34.72,80,41.45,46,23.83,44037
44,38,165,47,28.48,79,47.88,39,23.64,44038
44,39,145,51,35.17,68,46.9,26,17.93,44039
44,40,135,34,25.19,73,54.07,28,20.74,44040
44,41,142,50,35.21,50,35.21,42,29.58,44041
44,42,122,37,30.33,57,46.72,28,22.95,44042
44,43,158,50,31.65,70,44.3,38,24.05,44043
44,44,185,60,32.43,78,42.16,47,25.41,44044
44,45,58,21,36.21,25,43.1,12,20.69,44045
44,46,103,46,44.66,42,40.78,15,14.56,44046
44,47,127,40,31.5,57,44.88,30,23.62,44047
44,48,129,49,37.98,60,46.51,20,15.5,44048
44,49,124,48,38.71,52,41.94,24,19.35,44049
44,50,129,36,27.91,65,50.39,28,21.71,44050
45,1,151,52,34.44,88,58.28,11,7.28,45001
45,2,184,77,41.85,84,45.65,23,12.5,45002
45,3,311,181,58.2,104,33.44,26,8.36,45003
45,4,185,66,35.68,97,52.43,22,11.89,45004
45,5,117,44,37.61,59,50.43,14,11.97,45005
45,6,165,75,45.45,70,42.42,20,12.12,45006
45,7,185,48,25.95,110,59.46,27,14.59,45007
45,8,165,67,40.61,76,46.06,22,13.33,45008
45,9,227,70,30.84,132,58.15,25,11.01,45009
45,10,238,65,27.31,138,57.98,35,14.71,45010
45,11,184,76,41.3,88,47.83,20,10.87,45011
45,12,198,57,28.79,110,55.56,31,15.66,45012
45,13,216,92,42.59,99,45.83,25,11.57,45013
45,14,239,69,28.87,126,52.72,44,18.41,45014
45,15,231,108,46.75,109,47.19,14,6.06,45015
45,16,209,78,37.32,88,42.11,43,20.57,45016
45,17,162,56,34.57,90,55.56,16,9.88,45017
45,18,183,65,35.52,99,54.1,19,10.38,45018
45,19,278,116,41.73,143,51.44,19,6.83,45019
45,20,198,63,31.82,113,57.07,22,11.11,45020
45,21,188,53,28.19,120,63.83,15,7.98,45021
45,22,155,49,31.61,88,56.77,18,11.61,45022
45,23,178,65,36.52,97,54.49,16,8.99,45023
45,24,256,85,33.2,126,49.22,45,17.58,45024
45,25,164,59,35.98,87,53.05,18,10.98,45025
45,26,196,76,38.78,90,45.92,30,15.31,45026
45,27,177,49,27.68,104,58.76,24,13.56,45027
45,28,220,100,45.45,99,45.0,21,9.55,45028
45,29,193,75,38.86,90,46.63,28,14.51,45029
45,30,222,71,31.98,128,57.66,23,10.36,45030
45,31,184,71,38.59,97,52.72,16,8.7,45031
45,32,158,51,32.28,94,59.49,13,8.23,45032
45,33,240,87,36.25,124,51.67,29,12.08,45033
45,34,162,47,29.01,94,58.02,21,12.96,45034
45,35,180,61,33.89,104,57.78,15,8.33,45035
45,36,241,82,34.02,120,49.79,39,16.18,45036
45,37,167,55,32.93,92,55.09,20,11.98,45037
45,38,271,124,45.76,116,42.8,31,11.44,45038
45,39,239,85,35.56,121,50.63,33,13.81,45039
45,40,215,92,42.79,101,46.98,22,10.23,45040
45,41,167,71,42.51,76,45.51,20,11.98,45041
45,42,210,93,44.29,98,46.67,19,9.05,45042
45,43,169,57,33.73,91,53.85,21,12.43,45043
45,44,224,81,36.16,123,54.91,20,8.93,45044
45,45,151,36,23.84,96,63.58,19,12.58,45045
45,46,213,74,34.74,112,52.58,27,12.68,45046
45,47,193,68,35.23,107,55.44,18,9.33,45047
45,48,176,60,34.09,90,51.14,26,14.77,45048
45,49,188,65,34.57,101,53.72,22,11.7,45049
45,50,158,49,31.01,81,51.27,28,17.72,45050
45,51,202,64,31.68,113,55.94,25,12.38,45051
45,52,174,63,36.21,99,56.9,12,6.9,45052
45,53,196,73,37.24,98,50.0,25,12.76,45053
45,54,209,75,35.89,110,52.63,24,11.48,45054
45,55,162,51,31.48,88,54.32,23,14.2,45055
45,56,158,45,28.48,89,56.33,24,15.19,45056
45,57,187,75,40.11,93,49.73,19,10.16,45057
45,58,113,27,23.89,75,66.37,11,9.73,45058
46,1,302,85,28.15,136,45.03,81,26.82,46001
46,2,110,20,18.18,48,43.64,42,38.18,46002
46,3,177,31,17.51,68,38.42,78,44.07,46003
46,4,132,21,15.91,63,47.73,48,36.36,46004
46,5,116,38,32.76,53,45.69,25,21.55,46005
46,6,116,25,21.55,38,32.76,53,45.69,46006
46,7,225,52,23.11,109,48.44,64,28.44,46007
46,8,194,29,14.95,57,29.38,108,55.67,46008
46,9,123,27,21.95,50,40.65,46,37.4,46009
46,10,156,38,24.36,74,47.44,44,28.21,46010
46,11,192,59,30.73,83,43.23,50,26.04,46011
46,12,156,30,19.23,71,45.51,55,35.26,46012
46,13,192,53,27.6,79,41.15,60,31.25,46013
46,14,95,27,28.42,33,34.74,35,36.84,46014
46,15,145,34,23.45,66,45.52,45,31.03,46015
46,16,240,48,20.0,102,42.5,90,37.5,46016
46,17,234,80,34.19,94,40.17,60,25.64,46017
46,18,213,62,29.11,85,39.91,66,30.99,46018
46,19,166,51,30.72,59,35.54,56,33.73,46019
46,20,155,25,16.13,51,32.9,79,50.97,46020
46,21,45,12,26.67,17,37.78,16,35.56,46021
46,22,111,24,21.62,41,36.94,46,41.44,46022
46,23,119,20,16.81,45,37.82,54,45.38,46023
46,24,133,34,25.56,57,42.86,42,31.58,46024
46,25,114,35,30.7,39,34.21,40,35.09,46025
46,26,126,16,12.7,41,32.54,69,54.76,46026
46,27,178,35,19.66,88,49.44,55,30.9,46027
46,28,133,30,22.56,60,45.11,43,32.33,46028
46,29,168,44,26.19,86,51.19,38,22.62,46029
46,30,194,31,15.98,95,48.97,68,35.05,46030
46,31,183,62,33.88,76,41.53,45,24.59,46031
46,32,213,32,15.02,92,43.19,89,41.78,46032
46,33,172,53,30.81,72,41.86,47,27.33,46033
46,34,185,30,16.22,66,35.68,89,48.11,46034
46,35,188,36,19.15,83,44.15,69,36.7,46035
46,36,194,54,27.84,90,46.39,50,25.77,46036
46,37,188,32,17.02,80,42.55,76,40.43,46037
46,38,111,10,9.01,56,50.45,45,40.54,46038
46,39,183,48,26.23,81,44.26,54,29.51,46039
47,1,107,29,27.1,61,57.01,17,15.89,47001
47,2,250,51,20.4,150,60.0,49,19.6,47002
47,3,160,43,26.88,85,53.13,32,20.0,47003
47,4,240,52,21.67,147,61.25,41,17.08,47004
47,5,168,48,28.57,73,43.45,47,27.98,47005
47,6,253,57,22.53,146,57.71,50,19.76,47006
47,7,175,38,21.71,95,54.29,42,24.0,47007
47,8,233,54,23.18,122,52.36,57,24.46,47008
47,9,194,64,32.99,102,52.58,28,14.43,47009
47,10,184,41,22.28,74,40.22,69,37.5,47010
47,11,277,63,22.74,133,48.01,81,29.24,47011
47,12,209,47,22.49,120,57.42,42,20.1,47012
47,13,320,99,30.94,143,44.69,78,24.38,47013
47,14,234,54,23.08,133,56.84,47,20.09,47014
47,15,137,34,24.82,63,45.99,40,29.2,47015
47,16,126,28,22.22,72,57.14,26,20.63,47016
47,17,207,45,21.74,124,59.9,38,18.36,47017
47,18,193,53,27.46,97,50.26,43,22.28,47018
47,19,233,73,31.33,108,46.35,52,22.32,47019
47,20,183,47,25.68,103,56.28,33,18.03,47020
47,21,131,25,19.08,66,50.38,40,30.53,47021
47,22,143,40,27.97,78,54.55,25,17.48,47022
47,23,75,15,20.0,36,48.0,24,32.0,47023
47,24,128,26,20.31,73,57.03,29,22.66,47024
47,25,169,60,35.5,72,42.6,37,21.89,47025
47,26,254,57,22.44,106,41.73,91,35.83,47026
47,27,163,35,21.47,92,56.44,36,22.09,47027
47,28,225,54,24.0,122,54.22,49,21.78,47028
47,29,181,42,23.2,97,53.59,42,23.2,47029
47,30,103,25,24.27,45,43.69,33,32.04,47030
47,31,190,40,21.05,85,44.74,65,34.21,47031
47,32,235,54,22.98,118,50.21,63,26.81,47032
47,33,179,42,23.46,94,52.51,43,24.02,47033
47,34,200,42,21.0,109,54.5,49,24.5,47034
47,35,231,57,24.68,130,56.28,44,19.05,47035
47,36,199,41,20.6,99,49.75,59,29.65,47036
47,37,183,53,28.96,98,53.55,32,17.49,47037
47,38,194,55,28.35,91,46.91,48,24.74,47038
47,39,189,42,22.22,91,48.15,56,29.63,47039
47,40,159,48,30.19,74,46.54,37,23.27,47040
47,41,111,32,28.83,51,45.95,28,25.23,47041
47,42,214,58,27.1,100,46.73,56,26.17,47042
47,43,223,53,23.77,122,54.71,48,21.52,47043
47,44,141,39,27.66,64,45.39,38,26.95,47044
47,45,194,50,25.77,110,56.7,34,17.53,47045
48,1,189,45,23.81,80,42.33,64,33.86,48001
48,2,146,37,25.34,63,43.15,46,31.51,48002
48,3,168,48,28.57,67,39.88,53,31.55,48003
48,4,185,72,38.92,69,37.3,44,23.78,48004
48,5,156,81,51.92,50,32.05,25,16.03,48005
48,6,199,68,34.17,51,25.63,80,40.2,48006
48,7,170,58,34.12,59,34.71,53,31.18,48007
48,8,135,48,35.56,59,43.7,28,20.74,48008
48,9,158,40,25.32,60,37.97,58,36.71,48009
48,10,97,34,35.05,32,32.99,31,31.96,48010
48,11,211,90,42.65,67,31.75,54,25.59,48011
48,12,116,34,29.31,36,31.03,46,39.66,48012
48,13,128,51,39.84,52,40.63,25,19.53,48013
48,14,223,101,45.29,51,22.87,71,31.84,48014
48,15,102,37,36.27,28,27.45,37,36.27,48015
48,16,112,28,25.0,44,39.29,40,35.71,48016
48,17,120,30,25.0,42,35.0,48,40.0,48017
48,18,110,24,21.82,44,40.0,42,38.18,48018
48,19,168,52,30.95,72,42.86,44,26.19,48019
48,20,144,70,48.61,47,32.64,27,18.75,48020
48,21,215,33,15.35,71,33.02,111,51.63,48021
48,22,235,72,30.64,87,37.02,76,32.34,48022
48,23,153,41,26.8,59,38.56,53,34.64,48023
48,24,165,38,23.03,58,35.15,69,41.82,48024
48,25,174,61,35.06,52,29.89,61,35.06,48025
48,26,171,57,33.33,62,36.26,52,30.41,48026
48,27,94,24,25.53,41,43.62,29,30.85,48027
48,28,149,46,30.87,62,41.61,41,27.52,48028
48,29,167,78,46.71,56,33.53,33,19.76,48029
48,30,110,43,39.09,43,39.09,24,21.82,48030
48,31,146,39,26.71,41,28.08,66,45.21,48031
48,32,143,25,17.48,57,39.86,61,42.66,48032
48,33,131,46,35.11,55,41.98,30,22.9,48033
48,34,161,55,34.16,62,38.51,44,27.33,48034
48,35,154,41,26.62,59,38.31,54,35.06,48035
48,36,131,28,21.37,61,46.56,42,32.06,48036
48,37,135,48,35.56,50,37.04,37,27.41,48037
48,38,199,88,44.22,81,40.7,30,15.08,48038
48,39,129,23,17.83,56,43.41,50,38.76,48039
48,40,175,41,23.43,70,40.0,64,36.57,48040
48,41,72,15,20.83,22,30.56,35,48.61,48041
48,42,173,40,23.12,75,43.35,58,33.53,48042
48,43,115,45,39.13,48,41.74,22,19.13,48043
48,44,134,35,26.12,54,40.3,45,33.58,48044
48,45,117,50,42.74,31,26.5,36,30.77,48045
48,46,97,20,20.62,33,34.02,44,45.36,48046
48,47,98,16,16.33,39,39.8,43,43.88,48047
48,48,104,40,38.46,38,36.54,26,25.0,48048
49,1,143,24,16.78,51,35.66,68,47.55,49001
49,2,185,37,20.0,83,44.86,65,35.14,49002
49,3,153,22,14.38,78,50.98,53,34.64,49003
49,4,110,15,13.64,50,45.45,45,40.91,49004
49,5,145,25,17.24,66,45.52,54,37.24,49005
49,6,130,29,22.31,47,36.15,54,41.54,49006
49,7,98,20,20.41,41,41.84,37,37.76,49007
49,8,148,31,20.95,66,44.59,51,34.46,49008
49,9,127,27,21.26,49,38.58,51,40.16,49009
49,10,202,39,19.31,102,50.5,61,30.2,49010
49,11,169,33,19.53,63,37.28,73,43.2,49011
49,12,100,19,19.0,43,43.0,38,38.0,49012
49,13,163,43,26.38,66,40.49,54,33.13,49013
49,14,121,31,25.62,53,43.8,37,30.58,49014
49,15,137,24,17.52,58,42.34,55,40.15,49015
49,16,133,27,20.3,56,42.11,50,37.59,49016
49,17,41,10,24.39,17,41.46,14,34.15,49017
49,18,116,22,18.97,50,43.1,44,37.93,49018
49,19,118,18,15.25,46,38.98,54,45.76,49019
49,20,178,31,17.42,78,43.82,69,38.76,49020
49,21,77,15,19.48,41,53.25,21,27.27,49021
49,22,163,27,16.56,56,34.36,80,49.08,49022
49,23,124,23,18.55,50,40.32,51,41.13,49023
49,24,176,20,11.36,79,44.89,77,43.75,49024
49,25,115,21,18.26,57,49.57,37,32.17,49025
49,26,204,42,20.59,92,45.1,70,34.31,49026
49,27,153,16,10.46,44,28.76,93,60.78,49027
49,28,155,21,13.55,51,32.9,83,53.55,49028
49,29,82,13,15.85,32,39.02,37,45.12,49029
49,30,111,20,18.02,42,37.84,49,44.14,49030
49,31,135,20,14.81,55,40.74,60,44.44,49031
49,32,136,29,21.32,69,50.74,38,27.94,49032
49,33,103,30,29.13,34,33.01,39,37.86,49033
49,34,88,16,18.18,31,35.23,41,46.59,49034
49,35,122,16,13.11,60,49.18,46,37.7,49035
49,36,95,12,12.63,42,44.21,41,43.16,49036
49,37,97,25,25.77,39,40.21,33,34.02,49037
50,1,128,24,18.75,61,47.66,43,33.59,50001
50,2,165,49,29.7,58,35.15,58,35.15,50002
50,3,131,27,20.61,67,51.15,37,28.24,50003
50,4,174,47,27.01,93,53.45,34,19.54,50004
50,5,176,49,27.84,106,60.23,21,11.93,50005
50,6,129,29,22.48,61,47.29,39,30.23,50006
50,7,218,65,29.82,116,53.21,37,16.97,50007
50,8,164,51,31.1,82,50.0,31,18.9,50008
50,9,132,38,28.79,63,47.73,31,23.48,50009
50,10,173,76,43.93,75,43.35,22,12.72,50010
50,11,154,36,23.38,90,58.44,28,18.18,50011
50,12,131,40,30.53,68,51.91,23,17.56,50012
50,13,108,35,32.41,44,40.74,29,26.85,50013
50,14,113,41,36.28,53,46.9,19,16.81,50014
50,15,188,60,31.91,91,48.4,37,19.68,50015
50,16,110,41,37.27,45,40.91,24,21.82,50016
50,17,129,36,27.91,68,52.71,25,19.38,50017
50,18,129,37,28.68,67,51.94,25,19.38,50018
50,19,135,37,27.41,71,52.59,27,20.0,50019
50,20,133,43,32.33,53,39.85,37,27.82,50020
50,21,179,47,26.26,91,50.84,41,22.91,50021
50,22,130,39,30.0,60,46.15,31,23.85,50022
50,23,97,24,24.74,54,55.67,19,19.59,50023
50,24,125,31,24.8,66,52.8,28,22.4,50024
50,25,162,47,29.01,97,59.88,18,11.11,50025
50,26,82,18,21.95,38,46.34,26,31.71,50026
50,27,70,26,37.14,30,42.86,14,20.0,50027
50,28,118,30,25.42,53,44.92,35,29.66,50028
50,29,160,41,25.63,82,51.25,37,23.13,50029
50,30,154,47,30.52,87,56.49,20,12.99,50030
50,31,83,27,32.53,45,54.22,11,13.25,50031
50,32,110,29,26.36,44,40.0,37,33.64,50032
50,33,89,31,34.83,42,47.19,16,17.98,50033
50,34,100,21,21.0,40,40.0,39,39.0,50034
50,35,190,49,25.79,98,51.58,43,22.63,50035
50,36,153,45,29.41,74,48.37,34,22.22,50036
50,37,204,60,29.41,95,46.57,49,24.02,50037
50,38,144,42,29.17,74,51.39,28,19.44,50038
50,39,144,41,28.47,69,47.92,34,23.61,50039
50,40,166,38,22.89,87,52.41,41,24.7,50040
50,41,204,57,27.94,104,50.98,43,21.08,50041
50,42,230,71,30.87,130,56.52,29,12.61,50042
50,43,188,69,36.7,88,46.81,31,16.49,50043
50,44,152,45,29.61,76,50.0,31,20.39,50044
50,45,176,50,28.41,94,53.41,32,18.18,50045
50,46,118,33,27.97,58,49.15,27,22.88,50046
