ward,precinct,total,Brian Terrence Sexton,Brian Terrence Sexton Percent,Kim R. Kardas,Kim R. Kardas Percent,John J. ''Jack'' Murphy,John J. ''Jack'' Murphy Percent,Michael B. Hyman,Michael B. Hyman Percent,precinct_id
49,25,202,54,26.73,55,27.23,36,17.82,57,28.22,49025
49,26,142,40,28.17,39,27.46,26,18.31,37,26.06,49026
49,27,238,81,34.03,69,28.99,46,19.33,42,17.65,49027
49,28,173,47,27.17,47,27.17,38,21.97,41,23.7,49028
49,29,215,75,34.88,65,30.23,36,16.74,39,18.14,49029
49,30,182,59,32.42,45,24.73,33,18.13,45,24.73,49030
49,31,129,44,34.11,18,13.95,31,24.03,36,27.91,49031
49,32,113,35,30.97,22,19.47,28,24.78,28,24.78,49032
49,33,145,30,20.69,47,32.41,25,17.24,43,29.66,49033
49,34,172,48,27.91,53,30.81,39,22.67,32,18.6,49034
49,35,231,46,19.91,66,28.57,42,18.18,77,33.33,49035
49,36,235,71,30.21,72,30.64,41,17.45,51,21.7,49036
49,37,247,70,28.34,67,27.13,54,21.86,56,22.67,49037
49,38,149,51,34.23,43,28.86,29,19.46,26,17.45,49038
49,39,163,39,23.93,42,25.77,26,15.95,56,34.36,49039
49,40,144,39,27.08,41,28.47,26,18.06,38,26.39,49040
49,41,159,36,22.64,38,23.9,38,23.9,47,29.56,49041
49,42,208,60,28.85,63,30.29,42,20.19,43,20.67,49042
50,1,215,36,16.74,39,18.14,36,16.74,104,48.37,50001
50,2,220,36,16.36,40,18.18,47,21.36,97,44.09,50002
50,3,162,14,8.64,43,26.54,19,11.73,86,53.09,50003
50,4,169,27,15.98,39,23.08,34,20.12,69,40.83,50004
50,5,162,17,10.49,32,19.75,28,17.28,85,52.47,50005
50,6,116,22,18.97,32,27.59,37,31.9,25,21.55,50006
50,7,221,43,19.46,42,19.0,56,25.34,80,36.2,50007
50,8,154,37,24.03,34,22.08,37,24.03,46,29.87,50008
50,9,135,18,13.33,34,25.19,32,23.7,51,37.78,50009
50,10,107,21,19.63,20,18.69,17,15.89,49,45.79,50010
50,11,169,18,10.65,30,17.75,22,13.02,99,58.58,50011
50,12,112,11,9.82,16,14.29,7,6.25,78,69.64,50012
50,13,171,32,18.71,46,26.9,34,19.88,59,34.5,50013
50,14,103,9,8.74,18,17.48,7,6.8,69,66.99,50014
50,15,225,42,18.67,42,18.67,48,21.33,93,41.33,50015
50,16,90,13,14.44,7,7.78,4,4.44,66,73.33,50016
50,17,121,21,17.36,46,38.02,25,20.66,29,23.97,50017
50,18,128,19,14.84,34,26.56,24,18.75,51,39.84,50018
50,19,138,24,17.39,36,26.09,28,20.29,50,36.23,50019
50,20,148,25,16.89,46,31.08,40,27.03,37,25.0,50020
50,21,167,20,11.98,36,21.56,36,21.56,75,44.91,50021
50,22,177,37,20.9,56,31.64,44,24.86,40,22.6,50022
50,23,141,27,19.15,31,21.99,26,18.44,57,40.43,50023
50,24,160,30,18.75,41,25.63,34,21.25,55,34.38,50024
50,25,147,26,17.69,29,19.73,19,12.93,73,49.66,50025
50,26,121,15,12.4,33,27.27,30,24.79,43,35.54,50026
50,27,75,12,16.0,5,6.67,18,24.0,40,53.33,50027
50,28,139,27,19.42,35,25.18,39,28.06,38,27.34,50028
50,29,172,27,15.7,60,34.88,47,27.33,38,22.09,50029
50,30,141,17,12.06,20,14.18,21,14.89,83,58.87,50030
50,31,48,3,6.25,5,10.42,2,4.17,38,79.17,50031
50,32,180,34,18.89,61,33.89,42,23.33,43,23.89,50032
50,33,131,14,10.69,35,26.72,18,13.74,64,48.85,50033
50,34,143,33,23.08,24,16.78,41,28.67,45,31.47,50034
50,35,220,32,14.55,61,27.73,45,20.45,82,37.27,50035
50,36,163,21,12.88,40,24.54,18,11.04,84,51.53,50036
50,37,169,32,18.93,55,32.54,28,16.57,54,31.95,50037
50,38,137,14,10.22,19,13.87,12,8.76,92,67.15,50038
50,39,140,18,12.86,30,21.43,35,25.0,57,40.71,50039
50,40,166,18,10.84,27,16.27,17,10.24,104,62.65,50040
50,41,210,26,12.38,42,20.0,30,14.29,112,53.33,50041
50,42,171,28,16.37,38,22.22,27,15.79,78,45.61,50042
50,43,138,31,22.46,36,26.09,30,21.74,41,29.71,50043
50,44,121,15,12.4,21,17.36,17,14.05,68,56.2,50044
50,45,83,7,8.43,18,21.69,8,9.64,50,60.24,50045
