ward,precinct,total,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Therese Meany,Kathleen Therese Meany Percent,Frank Avila,Frank Avila Percent,Dean T. Maragos,Dean T. Maragos Percent,Cynthia M. Santos,Cynthia M. Santos Percent,Diane Jones,Diane Jones Percent,Matthew Podgorski,Matthew Podgorski Percent,precinct_id
30,34,370,43,11.62,40,10.81,88,23.78,33,8.92,89,24.05,22,5.95,37,10.0,30034
30,35,367,39,10.63,31,8.45,97,26.43,27,7.36,104,28.34,22,5.99,32,8.72,30035
30,36,332,39,11.75,41,12.35,75,22.59,32,9.64,71,21.39,31,9.34,31,9.34,30036
30,37,333,48,14.41,24,7.21,76,22.82,25,7.51,77,23.12,25,7.51,36,10.81,30037
30,38,526,72,13.69,63,11.98,92,17.49,44,8.37,154,29.28,33,6.27,43,8.17,30038
30,39,378,51,13.49,43,11.38,72,19.05,30,7.94,100,26.46,24,6.35,37,9.79,30039
30,40,375,39,10.4,38,10.13,86,22.93,33,8.8,103,27.47,26,6.93,33,8.8,30040
30,41,451,69,15.3,19,4.21,131,29.05,38,8.43,116,25.72,20,4.43,18,3.99,30041
31,1,180,23,12.78,17,9.44,55,30.56,21,11.67,41,22.78,6,3.33,12,6.67,31001
31,2,261,31,11.88,25,9.58,65,24.9,19,7.28,65,24.9,17,6.51,25,9.58,31002
31,3,325,36,11.08,58,17.85,66,20.31,42,12.92,54,16.62,17,5.23,42,12.92,31003
31,4,319,40,12.54,27,8.46,69,21.63,31,9.72,91,28.53,20,6.27,26,8.15,31004
31,5,353,45,12.75,37,10.48,90,25.5,44,12.46,79,22.38,24,6.8,25,7.08,31005
31,6,334,32,9.58,23,6.89,84,25.15,31,9.28,93,27.84,18,5.39,31,9.28,31006
31,7,311,32,10.29,27,8.68,79,25.4,27,8.68,85,27.33,22,7.07,27,8.68,31007
31,8,294,33,11.22,34,11.56,67,22.79,29,9.86,74,25.17,18,6.12,29,9.86,31008
31,9,301,37,12.29,28,9.3,69,22.92,33,10.96,70,23.26,16,5.32,32,10.63,31009
31,10,147,22,14.97,12,8.16,33,22.45,10,6.8,41,27.89,15,10.2,5,3.4,31010
31,11,215,33,15.35,35,16.28,44,20.47,18,8.37,47,21.86,8,3.72,19,8.84,31011
31,12,299,20,6.69,35,11.71,80,26.76,34,11.37,72,24.08,27,9.03,17,5.69,31012
31,13,263,23,8.75,20,7.6,77,29.28,22,8.37,72,27.38,22,8.37,15,5.7,31013
31,14,243,27,11.11,23,9.47,67,27.57,24,9.88,64,26.34,18,7.41,12,4.94,31014
31,15,174,17,9.77,12,6.9,45,25.86,14,8.05,46,26.44,12,6.9,17,9.77,31015
31,16,202,34,16.83,24,11.88,35,17.33,15,7.43,42,20.79,13,6.44,30,14.85,31016
31,17,272,24,8.82,28,10.29,69,25.37,31,11.4,69,25.37,28,10.29,12,4.41,31017
31,18,258,26,10.08,28,10.85,65,25.19,30,11.63,63,24.42,17,6.59,19,7.36,31018
31,19,289,40,13.84,31,10.73,70,24.22,35,12.11,60,20.76,18,6.23,20,6.92,31019
31,20,277,32,11.55,27,9.75,69,24.91,25,9.03,72,25.99,17,6.14,22,7.94,31020
31,21,344,38,11.05,31,9.01,83,24.13,34,9.88,97,28.2,32,9.3,13,3.78,31021
31,22,261,38,14.56,30,11.49,56,21.46,19,7.28,61,23.37,21,8.05,23,8.81,31022
31,23,182,25,13.74,21,11.54,39,21.43,19,10.44,46,25.27,10,5.49,13,7.14,31023
31,24,249,25,10.04,18,7.23,68,27.31,28,11.24,63,25.3,21,8.43,15,6.02,31024
31,25,336,31,9.23,45,13.39,91,27.08,40,11.9,86,25.6,20,5.95,12,3.57,31025
31,26,194,27,13.92,22,11.34,36,18.56,16,8.25,45,23.2,12,6.19,26,13.4,31026
31,27,257,32,12.45,22,8.56,76,29.57,19,7.39,66,25.68,18,7.0,11,4.28,31027
31,28,314,36,11.46,30,9.55,77,24.52,32,10.19,81,25.8,22,7.01,20,6.37,31028
31,29,308,38,12.34,34,11.04,78,25.32,30,9.74,75,24.35,14,4.55,22,7.14,31029
31,30,395,45,11.39,59,14.94,95,24.05,49,12.41,79,20.0,22,5.57,30,7.59,31030
31,31,487,55,11.29,59,12.11,113,23.2,48,9.86,101,20.74,41,8.42,46,9.45,31031
31,32,367,48,13.08,42,11.44,76,20.71,38,10.35,94,25.61,24,6.54,26,7.08,31032
31,33,334,40,11.98,28,8.38,89,26.65,32,9.58,70,20.96,27,8.08,28,8.38,31033
31,34,211,23,10.9,18,8.53,56,26.54,15,7.11,60,28.44,22,10.43,7,3.32,31034
31,35,281,32,11.39,35,12.46,61,21.71,29,10.32,64,22.78,14,4.98,31,11.03,31035
31,36,342,38,11.11,45,13.16,84,24.56,41,11.99,81,23.68,20,5.85,19,5.56,31036
31,37,261,33,12.64,23,8.81,67,25.67,21,8.05,61,23.37,22,8.43,11,4.21,31037
31,38,205,20,9.76,25,12.2,39,19.02,19,9.27,54,26.34,16,7.8,18,8.78,31038
31,39,149,8,5.37,12,8.05,41,27.52,18,12.08,43,28.86,18,12.08,6,4.03,31039
31,40,167,17,10.18,15,8.98,45,26.95,18,10.78,48,28.74,12,7.19,5,2.99,31040
31,41,309,35,11.33,30,9.71,86,27.83,26,8.41,75,24.27,26,8.41,19,6.15,31041
31,42,463,62,13.39,36,7.78,134,28.94,42,9.07,110,23.76,29,6.26,19,4.1,31042
31,43,329,45,13.68,32,9.73,83,25.23,25,7.6,83,25.23,24,7.29,22,6.69,31043
31,44,266,27,10.15,25,9.4,69,25.94,33,12.41,65,24.44,30,11.28,6,2.26,31044
31,45,305,38,12.46,34,11.15,74,24.26,38,12.46,65,21.31,21,6.89,25,8.2,31045
31,46,299,25,8.36,43,14.38,79,26.42,40,13.38,69,23.08,11,3.68,20,6.69,31046
31,47,383,52,13.58,27,7.05,98,25.59,29,7.57,100,26.11,28,7.31,33,8.62,31047
31,48,275,35,12.73,24,8.73,62,22.55,21,7.64,65,23.64,19,6.91,33,12.0,31048
31,49,140,18,12.86,12,8.57,32,22.86,8,5.71,36,25.71,10,7.14,12,8.57,31049
31,50,337,46,13.65,46,13.65,74,21.96,22,6.53,87,25.82,24,7.12,25,7.42,31050
31,51,210,28,13.33,25,11.9,49,23.33,20,9.52,54,25.71,15,7.14,14,6.67,31051
32,1,564,130,23.05,85,15.07,74,13.12,58,10.28,98,17.38,38,6.74,59,10.46,32001
32,2,503,114,22.66,57,11.33,96,19.09,59,11.73,57,11.33,45,8.95,34,6.76,32002
32,3,400,82,20.5,49,12.25,57,14.25,40,10.0,78,19.5,38,9.5,29,7.25,32003
32,4,537,126,23.46,64,11.92,92,17.13,58,10.8,88,16.39,33,6.15,32,5.96,32004
32,5,316,77,24.37,36,11.39,60,18.99,33,10.44,51,16.14,11,3.48,27,8.54,32005
32,6,497,129,25.96,59,11.87,62,12.47,48,9.66,66,13.28,23,4.63,76,15.29,32006
32,7,335,72,21.49,45,13.43,60,17.91,34,10.15,50,14.93,28,8.36,20,5.97,32007
32,8,601,134,22.3,82,13.64,107,17.8,79,13.14,75,12.48,37,6.16,40,6.66,32008
32,9,701,156,22.25,104,14.84,128,18.26,91,12.98,75,10.7,49,6.99,48,6.85,32009
32,10,478,88,18.41,78,16.32,74,15.48,67,14.02,70,14.64,31,6.49,39,8.16,32010
32,11,367,75,20.44,39,10.63,58,15.8,48,13.08,70,19.07,27,7.36,33,8.99,32011
32,12,334,76,22.75,54,16.17,54,16.17,26,7.78,64,19.16,22,6.59,20,5.99,32012
32,13,214,46,21.5,32,14.95,34,15.89,33,15.42,25,11.68,14,6.54,14,6.54,32013
32,14,437,84,19.22,49,11.21,79,18.08,42,9.61,95,21.74,30,6.86,42,9.61,32014
32,15,389,80,20.57,69,17.74,58,14.91,40,10.28,57,14.65,29,7.46,32,8.23,32015
32,16,445,99,22.25,51,11.46,76,17.08,43,9.66,90,20.22,27,6.07,33,7.42,32016
32,17,484,112,23.14,68,14.05,66,13.64,39,8.06,81,16.74,37,7.64,49,10.12,32017
32,18,376,86,22.87,66,17.55,49,13.03,39,10.37,52,13.83,28,7.45,34,9.04,32018
32,19,458,90,19.65,78,17.03,65,14.19,52,11.35,71,15.5,31,6.77,46,10.04,32019
32,20,406,94,23.15,65,16.01,67,16.5,38,9.36,56,13.79,30,7.39,23,5.67,32020
32,21,439,87,19.82,71,16.17,69,15.72,62,14.12,64,14.58,30,6.83,28,6.38,32021
32,22,612,120,19.61,88,14.38,98,16.01,75,12.25,91,14.87,48,7.84,48,7.84,32022
32,23,471,89,18.9,72,15.29,79,16.77,62,13.16,59,12.53,41,8.7,30,6.37,32023
32,24,413,82,19.85,58,14.04,59,14.29,44,10.65,79,19.13,38,9.2,25,6.05,32024
32,25,419,81,19.33,75,17.9,69,16.47,60,14.32,56,13.37,29,6.92,32,7.64,32025
32,26,366,79,21.58,56,15.3,49,13.39,35,9.56,49,13.39,30,8.2,47,12.84,32026
32,27,433,91,21.02,59,13.63,81,18.71,46,10.62,64,14.78,26,6.0,35,8.08,32027
32,28,409,80,19.56,56,13.69,56,13.69,45,11.0,81,19.8,36,8.8,32,7.82,32028
32,29,438,97,22.15,63,14.38,73,16.67,47,10.73,65,14.84,38,8.68,26,5.94,32029
32,30,430,90,20.93,62,14.42,72,16.74,59,13.72,61,14.19,32,7.44,24,5.58,32030
32,31,554,125,22.56,71,12.82,92,16.61,61,11.01,88,15.88,48,8.66,45,8.12,32031
32,32,416,99,23.8,51,12.26,66,15.87,53,12.74,66,15.87,25,6.01,25,6.01,32032
32,33,306,53,17.32,43,14.05,53,17.32,37,12.09,32,10.46,21,6.86,33,10.78,32033
32,34,495,110,22.22,56,11.31,82,16.57,52,10.51,78,15.76,43,8.69,43,8.69,32034
32,35,529,117,22.12,82,15.5,85,16.07,54,10.21,65,12.29,45,8.51,50,9.45,32035
32,36,481,109,22.66,66,13.72,87,18.09,50,10.4,74,15.38,36,7.48,21,4.37,32036
32,37,410,75,18.29,59,14.39,68,16.59,41,10.0,63,15.37,43,10.49,36,8.78,32037
32,38,527,98,18.6,78,14.8,83,15.75,64,12.14,86,16.32,43,8.16,42,7.97,32038
32,39,485,89,18.35,76,15.67,82,16.91,55,11.34,81,16.7,46,9.48,29,5.98,32039
32,40,606,127,20.96,79,13.04,111,18.32,58,9.57,94,15.51,45,7.43,44,7.26,32040
32,41,467,94,20.13,71,15.2,66,14.13,46,9.85,87,18.63,46,9.85,17,3.64,32041
32,42,601,106,17.64,89,14.81,118,19.63,80,13.31,93,15.47,44,7.32,37,6.16,32042
32,43,460,106,23.04,68,14.78,81,17.61,51,11.09,62,13.48,33,7.17,21,4.57,32043
32,44,324,55,16.98,42,12.96,59,18.21,32,9.88,49,15.12,43,13.27,24,7.41,32044
32,45,439,93,21.18,67,15.26,83,18.91,61,13.9,52,11.85,33,7.52,27,6.15,32045
32,46,211,37,17.54,23,10.9,37,17.54,25,11.85,39,18.48,19,9.0,21,9.95,32046
32,47,551,115,20.87,76,13.79,99,17.97,40,7.26,75,13.61,49,8.89,36,6.53,32047
32,48,522,112,21.46,74,14.18,76,14.56,60,11.49,63,12.07,45,8.62,47,9.0,32048
32,49,306,70,22.88,50,16.34,47,15.36,30,9.8,37,12.09,21,6.86,22,7.19,32049
32,50,561,119,21.21,86,15.33,98,17.47,63,11.23,71,12.66,38,6.77,39,6.95,32050
32,51,549,135,24.59,88,16.03,98,17.85,43,7.83,62,11.29,42,7.65,31,5.65,32051
32,52,271,64,23.62,40,14.76,44,16.24,27,9.96,43,15.87,17,6.27,19,7.01,32052
33,1,619,88,14.22,67,10.82,162,26.17,83,13.41,108,17.45,52,8.4,28,4.52,33001
33,2,692,100,14.45,64,9.25,179,25.87,107,15.46,122,17.63,51,7.37,41,5.92,33002
33,3,622,91,14.63,76,12.22,139,22.35,74,11.9,115,18.49,50,8.04,42,6.75,33003
33,4,713,96,13.46,67,9.4,177,24.82,103,14.45,153,21.46,39,5.47,50,7.01,33004
33,5,569,86,15.11,65,11.42,125,21.97,77,13.53,102,17.93,49,8.61,35,6.15,33005
33,6,660,79,11.97,65,9.85,173,26.21,88,13.33,143,21.67,40,6.06,43,6.52,33006
33,7,837,160,19.12,137,16.37,164,19.59,116,13.86,104,12.43,50,5.97,50,5.97,33007
33,8,480,90,18.75,82,17.08,92,19.17,55,11.46,58,12.08,36,7.5,33,6.88,33008
33,9,656,90,13.72,73,11.13,129,19.66,74,11.28,128,19.51,68,10.37,57,8.69,33009
33,10,702,111,15.81,94,13.39,169,24.07,87,12.39,113,16.1,55,7.83,44,6.27,33010
33,11,613,83,13.54,77,12.56,137,22.35,84,13.7,117,19.09,56,9.14,30,4.89,33011
33,12,670,92,13.73,69,10.3,181,27.01,74,11.04,141,21.04,42,6.27,45,6.72,33012
33,13,677,76,11.23,68,10.04,188,27.77,100,14.77,141,20.83,46,6.79,29,4.28,33013
33,14,511,77,15.07,58,11.35,101,19.77,67,13.11,109,21.33,40,7.83,30,5.87,33014
33,15,575,98,17.04,68,11.83,115,20.0,57,9.91,117,20.35,50,8.7,38,6.61,33015
33,16,597,82,13.74,57,9.55,150,25.13,64,10.72,132,22.11,47,7.87,39,6.53,33016
33,17,767,105,13.69,99,12.91,183,23.86,93,12.13,142,18.51,55,7.17,63,8.21,33017
33,18,222,36,16.22,29,13.06,44,19.82,23,10.36,37,16.67,23,10.36,16,7.21,33018
33,19,685,87,12.7,70,10.22,158,23.07,69,10.07,139,20.29,78,11.39,38,5.55,33019
33,20,625,111,17.76,78,12.48,144,23.04,59,9.44,113,18.08,49,7.84,35,5.6,33020
33,21,635,89,14.02,75,11.81,144,22.68,78,12.28,126,19.84,49,7.72,37,5.83,33021
33,22,824,100,12.14,77,9.34,230,27.91,141,17.11,155,18.81,53,6.43,38,4.61,33022
33,23,593,96,16.19,82,13.83,118,19.9,70,11.8,110,18.55,38,6.41,39,6.58,33023
33,24,790,135,17.09,117,14.81,156,19.75,119,15.06,115,14.56,53,6.71,49,6.2,33024
33,25,793,113,14.25,87,10.97,185,23.33,92,11.6,147,18.54,69,8.7,49,6.18,33025
33,26,633,113,17.85,61,9.64,136,21.48,86,13.59,105,16.59,51,8.06,39,6.16,33026
33,27,542,83,15.31,68,12.55,118,21.77,63,11.62,98,18.08,55,10.15,29,5.35,33027
34,1,1029,72,7.0,175,17.01,118,11.47,100,9.72,124,12.05,247,24.0,8,0.78,34001
34,2,658,34,5.17,139,21.12,65,9.88,97,14.74,62,9.42,113,17.17,9,1.37,34002
34,3,817,60,7.34,137,16.77,97,11.87,81,9.91,107,13.1,174,21.3,16,1.96,34003
34,4,887,50,5.64,200,22.55,87,9.81,137,15.45,78,8.79,142,16.01,10,1.13,34004
34,5,680,60,8.82,121,17.79,65,9.56,84,12.35,67,9.85,138,20.29,10,1.47,34005
34,6,464,30,6.47,102,21.98,33,7.11,65,14.01,55,11.85,71,15.3,9,1.94,34006
34,7,877,71,8.1,140,15.96,112,12.77,69,7.87,112,12.77,215,24.52,15,1.71,34007
34,8,716,57,7.96,135,18.85,64,8.94,82,11.45,85,11.87,149,20.81,7,0.98,34008
34,9,497,35,7.04,94,18.91,59,11.87,49,9.86,63,12.68,117,23.54,13,2.62,34009
34,10,706,55,7.79,120,17.0,83,11.76,70,9.92,95,13.46,160,22.66,12,1.7,34010
34,11,534,40,7.49,111,20.79,46,8.61,62,11.61,64,11.99,105,19.66,15,2.81,34011
34,12,870,55,6.32,173,19.89,79,9.08,110,12.64,103,11.84,177,20.34,8,0.92,34012
34,13,840,70,8.33,127,15.12,87,10.36,69,8.21,131,15.6,195,23.21,16,1.9,34013
34,14,618,32,5.18,142,22.98,49,7.93,108,17.48,48,7.77,97,15.7,8,1.29,34014
34,15,578,40,6.92,134,23.18,53,9.17,85,14.71,53,9.17,107,18.51,4,0.69,34015
34,16,488,47,9.63,79,16.19,55,11.27,44,9.02,65,13.32,110,22.54,18,3.69,34016
34,17,557,47,8.44,95,17.06,53,9.52,58,10.41,70,12.57,127,22.8,10,1.8,34017
34,18,482,33,6.85,110,22.82,33,6.85,74,15.35,40,8.3,78,16.18,8,1.66,34018
34,19,130,10,7.69,28,21.54,12,9.23,18,13.85,15,11.54,27,20.77,2,1.54,34019
34,20,1102,58,5.26,233,21.14,91,8.26,157,14.25,105,9.53,203,18.42,10,0.91,34020
34,21,714,50,7.0,143,20.03,70,9.8,89,12.46,73,10.22,138,19.33,9,1.26,34021
34,22,825,58,7.03,152,18.42,103,12.48,99,12.0,92,11.15,149,18.06,16,1.94,34022
34,23,612,58,9.48,97,15.85,75,12.25,57,9.31,70,11.44,138,22.55,10,1.63,34023
34,24,684,33,4.82,142,20.76,61,8.92,95,13.89,72,10.53,126,18.42,12,1.75,34024
34,25,858,55,6.41,173,20.16,76,8.86,114,13.29,77,8.97,171,19.93,9,1.05,34025
34,26,468,24,5.13,104,22.22,48,10.26,75,16.03,49,10.47,64,13.68,6,1.28,34026
34,27,551,31,5.63,109,19.78,61,11.07,71,12.89,66,11.98,99,17.97,13,2.36,34027
34,28,391,22,5.63,87,22.25,32,8.18,67,17.14,31,7.93,64,16.37,1,0.26,34028
34,29,697,60,8.61,105,15.06,91,13.06,50,7.17,94,13.49,165,23.67,11,1.58,34029
34,30,795,66,8.3,123,15.47,109,13.71,57,7.17,97,12.2,190,23.9,9,1.13,34030
34,31,410,28,6.83,78,19.02,41,10.0,54,13.17,56,13.66,65,15.85,3,0.73,34031
34,32,470,27,5.74,100,21.28,49,10.43,61,12.98,44,9.36,91,19.36,6,1.28,34032
34,33,375,15,4.0,72,19.2,34,9.07,54,14.4,44,11.73,73,19.47,7,1.87,34033
34,34,867,49,5.65,150,17.3,107,12.34,101,11.65,103,11.88,182,20.99,13,1.5,34034
34,35,921,70,7.6,221,24.0,61,6.62,158,17.16,84,9.12,119,12.92,9,0.98,34035
34,36,777,53,6.82,139,17.89,77,9.91,92,11.84,69,8.88,176,22.65,10,1.29,34036
34,37,707,34,4.81,177,25.04,51,7.21,138,19.52,45,6.36,87,12.31,10,1.41,34037
34,38,560,56,10.0,107,19.11,51,9.11,76,13.57,57,10.18,100,17.86,10,1.79,34038
34,39,591,29,4.91,129,21.83,40,6.77,108,18.27,51,8.63,79,13.37,7,1.18,34039
34,40,844,67,7.94,172,20.38,75,8.89,104,12.32,94,11.14,154,18.25,21,2.49,34040
34,41,433,37,8.55,72,16.63,61,14.09,43,9.93,46,10.62,83,19.17,8,1.85,34041
34,42,886,68,7.67,173,19.53,90,10.16,101,11.4,99,11.17,175,19.75,13,1.47,34042
34,43,1015,46,4.53,207,20.39,96,9.46,136,13.4,94,9.26,202,19.9,12,1.18,34043
34,44,879,46,5.23,183,20.82,77,8.76,136,15.47,71,8.08,172,19.57,7,0.8,34044
34,45,738,55,7.45,141,19.11,63,8.54,99,13.41,63,8.54,143,19.38,8,1.08,34045
34,46,692,48,6.94,128,18.5,63,9.1,76,10.98,96,13.87,158,22.83,5,0.72,34046
34,47,410,24,5.85,88,21.46,34,8.29,77,18.78,30,7.32,64,15.61,6,1.46,34047
34,48,979,67,6.84,188,19.2,79,8.07,130,13.28,100,10.21,184,18.79,10,1.02,34048
34,49,1103,81,7.34,209,18.95,116,10.52,138,12.51,109,9.88,238,21.58,13,1.18,34049
34,50,712,49,6.88,133,18.68,69,9.69,100,14.04,84,11.8,135,18.96,11,1.54,34050
34,51,1122,99,8.82,202,18.0,117,10.43,125,11.14,115,10.25,227,20.23,13,1.16,34051
34,52,583,29,4.97,146,25.04,29,4.97,122,20.93,39,6.69,70,12.01,4,0.69,34052
34,53,517,41,7.93,108,20.89,43,8.32,66,12.77,55,10.64,105,20.31,7,1.35,34053
34,54,604,34,5.63,134,22.19,45,7.45,109,18.05,41,6.79,83,13.74,11,1.82,34054
34,55,821,64,7.8,149,18.15,90,10.96,83,10.11,87,10.6,166,20.22,13,1.58,34055
34,56,377,29,7.69,69,18.3,39,10.34,46,12.2,45,11.94,78,20.69,2,0.53,34056
34,57,732,54,7.38,133,18.17,81,11.07,87,11.89,81,11.07,135,18.44,9,1.23,34057
34,58,726,68,9.37,115,15.84,87,11.98,66,9.09,80,11.02,168,23.14,9,1.24,34058
34,59,806,54,6.7,162,20.1,82,10.17,107,13.28,88,10.92,150,18.61,8,0.99,34059
34,60,712,61,8.57,127,17.84,77,10.81,66,9.27,105,14.75,156,21.91,10,1.4,34060
34,61,589,39,6.62,112,19.02,56,9.51,78,13.24,68,11.54,108,18.34,8,1.36,34061
35,1,575,96,16.7,68,11.83,135,23.48,46,8.0,112,19.48,55,9.57,36,6.26,35001
35,2,396,65,16.41,38,9.6,90,22.73,33,8.33,92,23.23,30,7.58,27,6.82,35002
35,3,314,50,15.92,34,10.83,63,20.06,30,9.55,70,22.29,29,9.24,21,6.69,35003
35,4,549,80,14.57,72,13.11,108,19.67,60,10.93,121,22.04,40,7.29,39,7.1,35004
35,5,487,73,14.99,53,10.88,110,22.59,54,11.09,110,22.59,34,6.98,32,6.57,35005
35,6,529,73,13.8,68,12.85,108,20.42,46,8.7,124,23.44,48,9.07,41,7.75,35006
35,7,580,92,15.86,77,13.28,118,20.34,65,11.21,124,21.38,39,6.72,34,5.86,35007
35,8,429,83,19.35,45,10.49,77,17.95,55,12.82,76,17.72,24,5.59,20,4.66,35008
35,9,507,86,16.96,64,12.62,105,20.71,50,9.86,113,22.29,46,9.07,19,3.75,35009
35,10,466,92,19.74,51,10.94,108,23.18,36,7.73,104,22.32,37,7.94,18,3.86,35010
35,11,543,88,16.21,60,11.05,116,21.36,54,9.94,104,19.15,47,8.66,46,8.47,35011
35,12,645,108,16.74,94,14.57,124,19.22,62,9.61,114,17.67,62,9.61,45,6.98,35012
35,13,170,16,9.41,10,5.88,40,23.53,15,8.82,47,27.65,15,8.82,20,11.76,35013
35,14,513,69,13.45,53,10.33,110,21.44,50,9.75,127,24.76,57,11.11,21,4.09,35014
35,15,482,80,16.6,50,10.37,109,22.61,50,10.37,97,20.12,28,5.81,35,7.26,35015
35,16,480,82,17.08,58,12.08,92,19.17,50,10.42,100,20.83,41,8.54,33,6.88,35016
35,17,525,93,17.71,53,10.1,105,20.0,38,7.24,123,23.43,51,9.71,30,5.71,35017
35,18,544,87,15.99,69,12.68,111,20.4,49,9.01,109,20.04,48,8.82,39,7.17,35018
35,19,515,87,16.89,62,12.04,97,18.83,51,9.9,118,22.91,41,7.96,25,4.85,35019
35,20,416,54,12.98,52,12.5,89,21.39,38,9.13,112,26.92,38,9.13,24,5.77,35020
35,21,526,77,14.64,55,10.46,118,22.43,46,8.75,117,22.24,45,8.56,41,7.79,35021
35,22,221,29,13.12,34,15.38,46,20.81,20,9.05,52,23.53,16,7.24,12,5.43,35022
35,23,334,47,14.07,40,11.98,83,24.85,27,8.08,82,24.55,31,9.28,10,2.99,35023
35,24,332,48,14.46,30,9.04,76,22.89,32,9.64,77,23.19,15,4.52,38,11.45,35024
35,25,465,91,19.57,63,13.55,85,18.28,47,10.11,62,13.33,47,10.11,33,7.1,35025
35,26,656,92,14.02,79,12.04,135,20.58,77,11.74,128,19.51,62,9.45,44,6.71,35026
35,27,625,121,19.36,76,12.16,102,16.32,47,7.52,133,21.28,66,10.56,45,7.2,35027
35,28,479,84,17.54,45,9.39,94,19.62,60,12.53,96,20.04,40,8.35,32,6.68,35028
35,29,656,120,18.29,89,13.57,124,18.9,73,11.13,116,17.68,52,7.93,48,7.32,35029
35,30,637,117,18.37,87,13.66,103,16.17,63,9.89,124,19.47,51,8.01,49,7.69,35030
35,31,268,46,17.16,30,11.19,53,19.78,15,5.6,46,17.16,32,11.94,22,8.21,35031
35,32,259,31,11.97,29,11.2,54,20.85,30,11.58,77,29.73,27,10.42,4,1.54,35032
35,33,515,73,14.17,57,11.07,111,21.55,61,11.84,113,21.94,29,5.63,47,9.13,35033
35,34,474,83,17.51,62,13.08,90,18.99,63,13.29,81,17.09,30,6.33,37,7.81,35034
35,35,444,53,11.94,49,11.04,101,22.75,48,10.81,112,25.23,29,6.53,32,7.21,35035
35,36,370,68,18.38,47,12.7,64,17.3,19,5.14,89,24.05,40,10.81,23,6.22,35036
36,1,469,52,11.09,74,15.78,124,26.44,38,8.1,104,22.17,29,6.18,26,5.54,36001
36,2,370,42,11.35,47,12.7,81,21.89,24,6.49,89,24.05,39,10.54,30,8.11,36002
36,3,851,77,9.05,157,18.45,209,24.56,46,5.41,201,23.62,75,8.81,44,5.17,36003
36,4,382,45,11.78,36,9.42,92,24.08,24,6.28,103,26.96,35,9.16,24,6.28,36004
36,5,378,40,10.58,73,19.31,79,20.9,30,7.94,80,21.16,15,3.97,47,12.43,36005
36,6,453,54,11.92,72,15.89,96,21.19,27,5.96,115,25.39,23,5.08,50,11.04,36006
36,7,397,48,12.09,74,18.64,66,16.62,26,6.55,88,22.17,21,5.29,56,14.11,36007
36,8,494,63,12.75,84,17.0,107,21.66,24,4.86,95,19.23,21,4.25,73,14.78,36008
36,9,431,58,13.46,69,16.01,86,19.95,26,6.03,74,17.17,27,6.26,71,16.47,36009
36,10,320,55,17.19,42,13.13,58,18.13,26,8.13,65,20.31,17,5.31,41,12.81,36010
36,11,561,68,12.12,78,13.9,101,18.0,34,6.06,143,25.49,23,4.1,91,16.22,36011
36,12,366,46,12.57,53,14.48,69,18.85,18,4.92,77,21.04,16,4.37,71,19.4,36012
36,13,797,63,7.9,195,24.47,179,22.46,28,3.51,233,29.23,24,3.01,52,6.52,36013
36,14,609,45,7.39,122,20.03,145,23.81,22,3.61,198,32.51,26,4.27,34,5.58,36014
36,15,523,51,9.75,103,19.69,128,24.47,31,5.93,140,26.77,18,3.44,36,6.88,36015
36,16,783,116,14.81,135,17.24,151,19.28,52,6.64,172,21.97,81,10.34,40,5.11,36016
36,17,379,58,15.3,66,17.41,65,17.15,20,5.28,73,19.26,20,5.28,61,16.09,36017
36,18,583,74,12.69,93,15.95,144,24.7,46,7.89,99,16.98,13,2.23,79,13.55,36018
36,19,552,54,9.78,88,15.94,129,23.37,46,8.33,165,29.89,27,4.89,29,5.25,36019
36,20,577,61,10.57,63,10.92,126,21.84,31,5.37,174,30.16,31,5.37,66,11.44,36020
36,21,750,75,10.0,101,13.47,155,20.67,38,5.07,201,26.8,42,5.6,103,13.73,36021
36,22,630,101,16.03,87,13.81,121,19.21,39,6.19,122,19.37,68,10.79,55,8.73,36022
36,23,314,31,9.87,61,19.43,78,24.84,8,2.55,73,23.25,36,11.46,9,2.87,36023
36,24,607,47,7.74,121,19.93,123,20.26,40,6.59,117,19.28,93,15.32,16,2.64,36024
36,25,336,39,11.61,59,17.56,72,21.43,18,5.36,79,23.51,16,4.76,42,12.5,36025
36,26,416,66,15.87,65,15.63,79,18.99,27,6.49,84,20.19,17,4.09,60,14.42,36026
36,27,291,47,16.15,45,15.46,42,14.43,21,7.22,66,22.68,11,3.78,46,15.81,36027
36,28,418,43,10.29,75,17.94,94,22.49,18,4.31,90,21.53,15,3.59,64,15.31,36028
36,29,426,39,9.15,65,15.26,81,19.01,27,6.34,96,22.54,18,4.23,91,21.36,36029
36,30,483,54,11.18,58,12.01,73,15.11,27,5.59,115,23.81,19,3.93,118,24.43,36030
36,31,512,70,13.67,73,14.26,110,21.48,37,7.23,103,20.12,25,4.88,66,12.89,36031
36,32,480,67,13.96,68,14.17,87,18.13,41,8.54,90,18.75,29,6.04,78,16.25,36032
36,33,428,55,12.85,75,17.52,89,20.79,21,4.91,85,19.86,41,9.58,32,7.48,36033
36,34,366,51,13.93,54,14.75,64,17.49,24,6.56,76,20.77,22,6.01,62,16.94,36034
36,35,519,57,10.98,87,16.76,98,18.88,30,5.78,154,29.67,23,4.43,57,10.98,36035
