ward,precinct,total,Deval Patrick,Deval Patrick Percent,Bernie Sanders,Bernie Sanders Percent,Michael R. Bloomberg,Michael R. Bloomberg Percent,Elizabeth Warren,Elizabeth Warren Percent,Pete Buttigieg,Pete Buttigieg Percent,Tom Steyer,Tom Steyer Percent,Andrew Yang,Andrew Yang Percent,Michael Bennet,Michael Bennet Percent,John K. Delaney,John K. Delaney Percent,Tulsi Gabbard,Tulsi Gabbard Percent,Cory Booker,Cory Booker Percent,precinct_id
18,17,253,0,0.0,90,35.57,5,1.98,3,1.19,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18017
18,18,233,3,1.29,41,17.6,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18018
18,19,227,2,0.88,44,19.38,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18019
18,20,188,2,1.06,35,18.62,2,1.06,1,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18020
18,21,321,0,0.0,97,30.22,2,0.62,3,0.93,1,0.31,0,0.0,0,0.0,0,0.0,0,0.0,1,0.31,0,0.0,18021
18,22,332,0,0.0,63,18.98,3,0.9,1,0.3,0,0.0,0,0.0,1,0.3,1,0.3,0,0.0,1,0.3,0,0.0,18022
18,23,228,0,0.0,81,35.53,5,2.19,2,0.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.44,18023
18,24,196,1,0.51,120,61.22,2,1.02,3,1.53,1,0.51,1,0.51,0,0.0,0,0.0,1,0.51,0,0.0,0,0.0,18024
18,25,206,1,0.49,100,48.54,6,2.91,0,0.0,0,0.0,0,0.0,1,0.49,0,0.0,0,0.0,3,1.46,1,0.49,18025
18,26,336,0,0.0,68,20.24,3,0.89,3,0.89,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,2,0.6,1,0.3,18026
18,27,210,0,0.0,77,36.67,7,3.33,1,0.48,1,0.48,0,0.0,0,0.0,0,0.0,0,0.0,1,0.48,0,0.0,18027
18,28,218,0,0.0,99,45.41,5,2.29,7,3.21,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46,2,0.92,2,0.92,18028
18,29,260,2,0.77,96,36.92,4,1.54,2,0.77,0,0.0,0,0.0,1,0.38,0,0.0,0,0.0,1,0.38,2,0.77,18029
18,30,264,2,0.76,154,58.33,10,3.79,1,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.38,1,0.38,18030
18,31,274,1,0.36,93,33.94,4,1.46,3,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18031
18,32,269,0,0.0,74,27.51,3,1.12,2,0.74,0,0.0,0,0.0,0,0.0,1,0.37,0,0.0,0,0.0,1,0.37,18032
18,33,199,0,0.0,50,25.13,3,1.51,2,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18033
18,34,330,2,0.61,53,16.06,2,0.61,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.61,0,0.0,18034
18,35,315,0,0.0,62,19.68,7,2.22,7,2.22,0,0.0,1,0.32,0,0.0,0,0.0,0,0.0,1,0.32,0,0.0,18035
18,36,231,1,0.43,80,34.63,0,0.0,4,1.73,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,1,0.43,1,0.43,18036
18,37,323,0,0.0,93,28.79,7,2.17,3,0.93,0,0.0,0,0.0,0,0.0,1,0.31,0,0.0,2,0.62,1,0.31,18037
18,38,240,0,0.0,59,24.58,2,0.83,2,0.83,0,0.0,0,0.0,1,0.42,0,0.0,0,0.0,0,0.0,1,0.42,18038
18,39,175,1,0.57,52,29.71,2,1.14,1,0.57,1,0.57,0,0.0,0,0.0,1,0.57,0,0.0,0,0.0,0,0.0,18039
18,40,256,0,0.0,127,49.61,4,1.56,0,0.0,0,0.0,0,0.0,1,0.39,0,0.0,2,0.78,0,0.0,0,0.0,18040
18,41,329,0,0.0,68,20.67,3,0.91,6,1.82,0,0.0,0,0.0,2,0.61,0,0.0,0,0.0,1,0.3,2,0.61,18041
18,42,195,1,0.51,70,35.9,2,1.03,0,0.0,1,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18042
18,43,163,0,0.0,107,65.64,1,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.23,0,0.0,18043
18,44,211,0,0.0,89,42.18,3,1.42,0,0.0,0,0.0,1,0.47,0,0.0,1,0.47,0,0.0,6,2.84,0,0.0,18044
18,45,203,1,0.49,91,44.83,3,1.48,3,1.48,1,0.49,1,0.49,1,0.49,0,0.0,0,0.0,0,0.0,0,0.0,18045
18,46,246,0,0.0,134,54.47,4,1.63,2,0.81,2,0.81,1,0.41,0,0.0,2,0.81,1,0.41,3,1.22,0,0.0,18046
18,47,169,0,0.0,65,38.46,0,0.0,1,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18047
18,48,163,0,0.0,33,20.25,4,2.45,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.84,18048
18,49,141,0,0.0,33,23.4,2,1.42,1,0.71,0,0.0,0,0.0,1,0.71,0,0.0,0,0.0,0,0.0,0,0.0,18049
18,50,162,0,0.0,66,40.74,1,0.62,0,0.0,0,0.0,1,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18050
19,1,259,0,0.0,79,30.5,7,2.7,2,0.77,5,1.93,1,0.39,1,0.39,0,0.0,0,0.0,9,3.47,0,0.0,19001
19,2,455,1,0.22,112,24.62,3,0.66,3,0.66,3,0.66,1,0.22,0,0.0,1,0.22,1,0.22,1,0.22,1,0.22,19002
19,3,184,0,0.0,56,30.43,5,2.72,3,1.63,3,1.63,1,0.54,2,1.09,1,0.54,3,1.63,8,4.35,0,0.0,19003
19,4,278,2,0.72,98,35.25,12,4.32,2,0.72,4,1.44,1,0.36,5,1.8,1,0.36,1,0.36,11,3.96,1,0.36,19004
19,5,400,0,0.0,105,26.25,5,1.25,2,0.5,5,1.25,0,0.0,1,0.25,0,0.0,2,0.5,5,1.25,1,0.25,19005
19,6,267,0,0.0,95,35.58,9,3.37,4,1.5,2,0.75,1,0.37,2,0.75,0,0.0,0,0.0,6,2.25,0,0.0,19006
19,7,256,0,0.0,77,30.08,6,2.34,2,0.78,2,0.78,0,0.0,1,0.39,0,0.0,1,0.39,12,4.69,1,0.39,19007
19,8,263,0,0.0,96,36.5,8,3.04,4,1.52,5,1.9,0,0.0,2,0.76,0,0.0,3,1.14,11,4.18,2,0.76,19008
19,9,205,0,0.0,57,27.8,3,1.46,3,1.46,5,2.44,1,0.49,1,0.49,0,0.0,2,0.98,5,2.44,0,0.0,19009
19,10,400,2,0.5,113,28.25,6,1.5,10,2.5,1,0.25,0,0.0,2,0.5,0,0.0,0,0.0,9,2.25,1,0.25,19010
19,11,246,0,0.0,88,35.77,4,1.63,3,1.22,7,2.85,1,0.41,0,0.0,0,0.0,1,0.41,10,4.07,1,0.41,19011
19,12,212,0,0.0,73,34.43,5,2.36,3,1.42,4,1.89,0,0.0,2,0.94,1,0.47,0,0.0,7,3.3,1,0.47,19012
19,13,377,1,0.27,117,31.03,3,0.8,4,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19013
19,14,314,0,0.0,71,22.61,5,1.59,7,2.23,0,0.0,0,0.0,0,0.0,1,0.32,1,0.32,4,1.27,0,0.0,19014
19,15,281,1,0.36,111,39.5,12,4.27,3,1.07,4,1.42,4,1.42,1,0.36,1,0.36,1,0.36,20,7.12,2,0.71,19015
19,16,280,0,0.0,98,35.0,9,3.21,5,1.79,4,1.43,1,0.36,2,0.71,0,0.0,2,0.71,12,4.29,1,0.36,19016
19,17,243,0,0.0,80,32.92,14,5.76,2,0.82,6,2.47,3,1.23,1,0.41,0,0.0,0,0.0,12,4.94,1,0.41,19017
19,18,348,0,0.0,117,33.62,9,2.59,4,1.15,2,0.57,0,0.0,1,0.29,0,0.0,0,0.0,6,1.72,0,0.0,19018
19,19,451,0,0.0,151,33.48,6,1.33,6,1.33,2,0.44,0,0.0,1,0.22,1,0.22,1,0.22,8,1.77,0,0.0,19019
19,20,341,0,0.0,80,23.46,5,1.47,4,1.17,1,0.29,0,0.0,0,0.0,1,0.29,1,0.29,1,0.29,1,0.29,19020
19,21,226,0,0.0,94,41.59,11,4.87,1,0.44,1,0.44,2,0.88,1,0.44,0,0.0,2,0.88,6,2.65,0,0.0,19021
19,22,375,0,0.0,119,31.73,6,1.6,4,1.07,4,1.07,0,0.0,1,0.27,0,0.0,1,0.27,11,2.93,0,0.0,19022
19,23,314,0,0.0,102,32.48,6,1.91,3,0.96,3,0.96,0,0.0,0,0.0,0,0.0,2,0.64,15,4.78,0,0.0,19023
19,24,205,1,0.49,62,30.24,5,2.44,4,1.95,2,0.98,0,0.0,1,0.49,0,0.0,0,0.0,7,3.41,1,0.49,19024
19,25,321,0,0.0,102,31.78,6,1.87,2,0.62,1,0.31,0,0.0,1,0.31,0,0.0,0,0.0,12,3.74,0,0.0,19025
19,26,330,0,0.0,97,29.39,7,2.12,5,1.52,3,0.91,0,0.0,2,0.61,0,0.0,0,0.0,4,1.21,0,0.0,19026
19,27,324,0,0.0,116,35.8,1,0.31,6,1.85,0,0.0,0,0.0,2,0.62,1,0.31,0,0.0,2,0.62,1,0.31,19027
19,28,353,2,0.57,84,23.8,3,0.85,6,1.7,2,0.57,2,0.57,1,0.28,0,0.0,1,0.28,3,0.85,0,0.0,19028
19,29,236,0,0.0,85,36.02,2,0.85,6,2.54,6,2.54,1,0.42,3,1.27,1,0.42,3,1.27,5,2.12,2,0.85,19029
19,30,231,0,0.0,59,25.54,5,2.16,3,1.3,5,2.16,3,1.3,2,0.87,0,0.0,1,0.43,11,4.76,2,0.87,19030
19,31,301,0,0.0,91,30.23,7,2.33,1,0.33,3,1.0,0,0.0,1,0.33,0,0.0,0,0.0,7,2.33,1,0.33,19031
19,32,260,0,0.0,88,33.85,10,3.85,3,1.15,3,1.15,0,0.0,3,1.15,0,0.0,2,0.77,10,3.85,0,0.0,19032
19,33,257,1,0.39,94,36.58,10,3.89,4,1.56,4,1.56,0,0.0,1,0.39,0,0.0,0,0.0,12,4.67,0,0.0,19033
19,34,312,0,0.0,95,30.45,7,2.24,5,1.6,1,0.32,0,0.0,2,0.64,0,0.0,1,0.32,5,1.6,0,0.0,19034
19,35,310,0,0.0,92,29.68,9,2.9,3,0.97,0,0.0,0,0.0,1,0.32,0,0.0,0,0.0,9,2.9,0,0.0,19035
19,36,411,0,0.0,137,33.33,7,1.7,7,1.7,1,0.24,1,0.24,0,0.0,0,0.0,1,0.24,1,0.24,0,0.0,19036
19,37,345,0,0.0,119,34.49,3,0.87,8,2.32,0,0.0,0,0.0,1,0.29,0,0.0,0,0.0,0,0.0,1,0.29,19037
19,38,296,0,0.0,105,35.47,2,0.68,3,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.69,1,0.34,19038
19,39,99,0,0.0,26,26.26,4,4.04,0,0.0,0,0.0,0,0.0,0,0.0,1,1.01,0,0.0,0,0.0,1,1.01,19039
19,40,341,1,0.29,98,28.74,4,1.17,3,0.88,4,1.17,0,0.0,3,0.88,0,0.0,0,0.0,5,1.47,0,0.0,19040
19,41,226,1,0.44,70,30.97,5,2.21,5,2.21,2,0.88,0,0.0,4,1.77,3,1.33,2,0.88,12,5.31,1,0.44,19041
19,42,259,0,0.0,64,24.71,6,2.32,4,1.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.77,0,0.0,19042
19,43,431,0,0.0,87,20.19,5,1.16,4,0.93,0,0.0,0,0.0,0,0.0,1,0.23,0,0.0,1,0.23,1,0.23,19043
19,44,284,0,0.0,76,26.76,10,3.52,1,0.35,5,1.76,1,0.35,5,1.76,0,0.0,5,1.76,19,6.69,0,0.0,19044
19,45,284,0,0.0,77,27.11,10,3.52,3,1.06,6,2.11,4,1.41,4,1.41,1,0.35,2,0.7,12,4.23,1,0.35,19045
19,46,303,0,0.0,89,29.37,7,2.31,2,0.66,2,0.66,0,0.0,3,0.99,0,0.0,0,0.0,11,3.63,0,0.0,19046
19,47,465,0,0.0,133,28.6,8,1.72,4,0.86,1,0.22,0,0.0,1,0.22,0,0.0,0,0.0,1,0.22,1,0.22,19047
19,48,361,1,0.28,99,27.42,2,0.55,5,1.39,0,0.0,1,0.28,0,0.0,2,0.55,0,0.0,1,0.28,3,0.83,19048
19,49,380,0,0.0,99,26.05,1,0.26,7,1.84,1,0.26,2,0.53,2,0.53,0,0.0,0,0.0,2,0.53,1,0.26,19049
19,50,250,1,0.4,77,30.8,4,1.6,4,1.6,2,0.8,0,0.0,0,0.0,0,0.0,1,0.4,8,3.2,0,0.0,19050
19,51,338,0,0.0,109,32.25,5,1.48,4,1.18,2,0.59,0,0.0,3,0.89,0,0.0,0,0.0,6,1.78,0,0.0,19051
19,52,279,0,0.0,96,34.41,7,2.51,3,1.08,2,0.72,2,0.72,2,0.72,0,0.0,1,0.36,10,3.58,2,0.72,19052
19,53,260,0,0.0,78,30.0,8,3.08,2,0.77,2,0.77,0,0.0,1,0.38,0,0.0,0,0.0,8,3.08,0,0.0,19053
19,54,206,1,0.49,84,40.78,5,2.43,4,1.94,5,2.43,1,0.49,4,1.94,0,0.0,0,0.0,13,6.31,1,0.49,19054
19,55,201,1,0.5,71,35.32,5,2.49,3,1.49,1,0.5,0,0.0,1,0.5,0,0.0,1,0.5,12,5.97,0,0.0,19055
19,56,360,0,0.0,81,22.5,8,2.22,2,0.56,1,0.28,0,0.0,1,0.28,0,0.0,0,0.0,7,1.94,1,0.28,19056
19,57,317,0,0.0,105,33.12,5,1.58,13,4.1,3,0.95,1,0.32,1,0.32,0,0.0,0,0.0,9,2.84,0,0.0,19057
20,1,251,1,0.4,83,33.07,7,2.79,3,1.2,0,0.0,0,0.0,1,0.4,0,0.0,1,0.4,0,0.0,0,0.0,20001
20,2,71,0,0.0,26,36.62,1,1.41,2,2.82,1,1.41,0,0.0,0,0.0,0,0.0,0,0.0,1,1.41,2,2.82,20002
20,3,204,1,0.49,57,27.94,6,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.49,0,0.0,0,0.0,20003
20,4,100,1,1.0,40,40.0,3,3.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2,2.0,20004
20,5,271,1,0.37,110,40.59,3,1.11,3,1.11,0,0.0,1,0.37,2,0.74,1,0.37,1,0.37,0,0.0,1,0.37,20005
20,6,101,1,0.99,33,32.67,5,4.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.99,0,0.0,0,0.0,20006
20,7,233,1,0.43,90,38.63,2,0.86,6,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.86,20007
20,8,228,0,0.0,46,20.18,4,1.75,1,0.44,1,0.44,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,2,0.88,20008
20,9,395,2,0.51,115,29.11,4,1.01,5,1.27,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,20009
20,10,163,0,0.0,39,23.93,3,1.84,2,1.23,1,0.61,0,0.0,1,0.61,0,0.0,0,0.0,0,0.0,1,0.61,20010
20,11,317,0,0.0,102,32.18,8,2.52,1,0.32,0,0.0,0,0.0,1,0.32,1,0.32,1,0.32,0,0.0,2,0.63,20011
20,12,178,1,0.56,53,29.78,4,2.25,2,1.12,0,0.0,1,0.56,0,0.0,0,0.0,1,0.56,1,0.56,0,0.0,20012
20,13,259,0,0.0,64,24.71,7,2.7,3,1.16,0,0.0,3,1.16,1,0.39,0,0.0,0,0.0,0,0.0,0,0.0,20013
20,14,145,1,0.69,43,29.66,3,2.07,3,2.07,1,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20014
20,15,210,1,0.48,153,72.86,7,3.33,0,0.0,1,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.48,20015
20,16,309,1,0.32,115,37.22,9,2.91,6,1.94,1,0.32,0,0.0,2,0.65,0,0.0,0,0.0,0,0.0,3,0.97,20016
20,17,141,0,0.0,85,60.28,3,2.13,2,1.42,0,0.0,1,0.71,0,0.0,0,0.0,0,0.0,0,0.0,2,1.42,20017
20,18,151,0,0.0,38,25.17,6,3.97,1,0.66,0,0.0,0,0.0,2,1.32,0,0.0,0,0.0,0,0.0,1,0.66,20018
20,19,229,0,0.0,71,31.0,5,2.18,4,1.75,0,0.0,0,0.0,1,0.44,0,0.0,2,0.87,0,0.0,3,1.31,20019
20,20,141,0,0.0,100,70.92,1,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20020
20,21,157,0,0.0,59,37.58,3,1.91,3,1.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20021
20,22,320,0,0.0,99,30.94,5,1.56,6,1.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20022
20,23,209,0,0.0,66,31.58,3,1.44,2,0.96,0,0.0,0,0.0,0,0.0,3,1.44,0,0.0,0,0.0,2,0.96,20023
20,24,298,1,0.34,136,45.64,3,1.01,4,1.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.01,0,0.0,20024
20,25,163,2,1.23,44,26.99,2,1.23,1,0.61,0,0.0,0,0.0,0,0.0,0,0.0,1,0.61,0,0.0,0,0.0,20025
20,26,260,0,0.0,93,35.77,6,2.31,5,1.92,2,0.77,1,0.38,1,0.38,1,0.38,2,0.77,0,0.0,3,1.15,20026
20,27,124,1,0.81,35,28.23,1,0.81,3,2.42,0,0.0,1,0.81,0,0.0,1,0.81,0,0.0,0,0.0,0,0.0,20027
20,28,126,0,0.0,23,18.25,4,3.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.79,0,0.0,1,0.79,20028
20,29,277,0,0.0,71,25.63,7,2.53,1,0.36,3,1.08,1,0.36,0,0.0,2,0.72,0,0.0,0,0.0,0,0.0,20029
20,30,111,0,0.0,29,26.13,2,1.8,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20030
20,31,284,3,1.06,101,35.56,5,1.76,0,0.0,0,0.0,1,0.35,0,0.0,1,0.35,0,0.0,0,0.0,1,0.35,20031
20,32,181,1,0.55,61,33.7,3,1.66,5,2.76,0,0.0,1,0.55,0,0.0,0,0.0,0,0.0,1,0.55,0,0.0,20032
20,33,148,0,0.0,40,27.03,4,2.7,2,1.35,0,0.0,1,0.68,0,0.0,0,0.0,0,0.0,0,0.0,2,1.35,20033
20,34,401,0,0.0,234,58.35,2,0.5,8,2.0,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,20034
20,35,144,1,0.69,46,31.94,2,1.39,1,0.69,0,0.0,1,0.69,0,0.0,2,1.39,1,0.69,0,0.0,6,4.17,20035
20,36,58,0,0.0,7,12.07,4,6.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20036
20,37,57,1,1.75,20,35.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20037
20,38,77,0,0.0,32,41.56,2,2.6,4,5.19,2,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.3,20038
20,39,14,0,0.0,4,28.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20039
21,1,278,1,0.36,70,25.18,5,1.8,2,0.72,0,0.0,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,0,0.0,21001
21,2,198,1,0.51,53,26.77,6,3.03,1,0.51,1,0.51,0,0.0,0,0.0,0,0.0,1,0.51,0,0.0,3,1.52,21002
21,3,273,0,0.0,66,24.18,5,1.83,1,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.73,1,0.37,21003
21,4,230,1,0.43,60,26.09,4,1.74,1,0.43,0,0.0,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,2,0.87,21004
21,5,307,0,0.0,75,24.43,7,2.28,4,1.3,1,0.33,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,0,0.0,21005
21,6,230,1,0.43,41,17.83,8,3.48,0,0.0,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,1,0.43,21006
21,7,273,0,0.0,56,20.51,5,1.83,2,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.37,21007
21,8,256,0,0.0,48,18.75,2,0.78,2,0.78,0,0.0,3,1.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39,21008
21,9,293,0,0.0,54,18.43,4,1.37,5,1.71,1,0.34,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,2,0.68,21009
21,10,218,1,0.46,41,18.81,6,2.75,4,1.83,0,0.0,0,0.0,0,0.0,2,0.92,0,0.0,0,0.0,0,0.0,21010
21,11,245,2,0.82,51,20.82,8,3.27,3,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.22,21011
21,12,222,0,0.0,58,26.13,3,1.35,3,1.35,0,0.0,0,0.0,0,0.0,1,0.45,0,0.0,0,0.0,3,1.35,21012
21,13,232,1,0.43,63,27.16,3,1.29,1,0.43,0,0.0,1,0.43,1,0.43,1,0.43,0,0.0,0,0.0,0,0.0,21013
21,14,285,1,0.35,68,23.86,7,2.46,4,1.4,1,0.35,1,0.35,1,0.35,0,0.0,0,0.0,1,0.35,1,0.35,21014
21,15,228,0,0.0,53,23.25,6,2.63,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.88,21015
21,16,227,1,0.44,55,24.23,2,0.88,2,0.88,0,0.0,0,0.0,0,0.0,0,0.0,1,0.44,0,0.0,1,0.44,21016
21,17,202,0,0.0,54,26.73,3,1.49,0,0.0,0,0.0,0,0.0,0,0.0,3,1.49,0,0.0,0,0.0,0,0.0,21017
21,18,288,2,0.69,65,22.57,5,1.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.69,21018
21,19,269,2,0.74,71,26.39,4,1.49,5,1.86,0,0.0,1,0.37,0,0.0,0,0.0,0,0.0,0,0.0,3,1.12,21019
21,20,229,0,0.0,63,27.51,5,2.18,4,1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.44,21020
21,21,197,0,0.0,47,23.86,1,0.51,3,1.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21021
21,22,220,0,0.0,55,25.0,1,0.45,1,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.91,21022
21,23,223,2,0.9,44,19.73,3,1.35,1,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45,21023
21,24,272,0,0.0,75,27.57,1,0.37,1,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.37,21024
21,25,244,1,0.41,48,19.67,5,2.05,2,0.82,0,0.0,0,0.0,3,1.23,0,0.0,0,0.0,0,0.0,2,0.82,21025
21,26,229,2,0.87,63,27.51,4,1.75,2,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.75,21026
21,27,251,0,0.0,65,25.9,4,1.59,3,1.2,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,1,0.4,21027
21,28,296,1,0.34,65,21.96,9,3.04,3,1.01,0,0.0,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,3,1.01,21028
21,29,318,0,0.0,60,18.87,3,0.94,2,0.63,2,0.63,1,0.31,0,0.0,0,0.0,0,0.0,0,0.0,3,0.94,21029
21,30,189,0,0.0,43,22.75,6,3.17,2,1.06,1,0.53,0,0.0,1,0.53,0,0.0,0,0.0,1,0.53,2,1.06,21030
21,31,204,0,0.0,35,17.16,0,0.0,2,0.98,0,0.0,0,0.0,0,0.0,1,0.49,0,0.0,0,0.0,0,0.0,21031
21,32,234,0,0.0,64,27.35,0,0.0,1,0.43,0,0.0,1,0.43,1,0.43,2,0.85,0,0.0,0,0.0,0,0.0,21032
21,33,238,0,0.0,51,21.43,3,1.26,1,0.42,0,0.0,0,0.0,2,0.84,1,0.42,0,0.0,0,0.0,0,0.0,21033
21,34,221,0,0.0,57,25.79,1,0.45,3,1.36,1,0.45,0,0.0,1,0.45,1,0.45,1,0.45,1,0.45,1,0.45,21034
21,35,306,0,0.0,68,22.22,2,0.65,3,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,3,0.98,21035
21,36,261,0,0.0,64,24.52,5,1.92,1,0.38,0,0.0,1,0.38,1,0.38,0,0.0,0,0.0,0,0.0,0,0.0,21036
21,37,175,0,0.0,42,24.0,2,1.14,2,1.14,0,0.0,2,1.14,1,0.57,0,0.0,1,0.57,0,0.0,3,1.71,21037
21,38,229,0,0.0,79,34.5,5,2.18,1,0.44,0,0.0,1,0.44,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,21038
21,39,199,1,0.5,65,32.66,3,1.51,2,1.01,0,0.0,0,0.0,0,0.0,3,1.51,0,0.0,0,0.0,2,1.01,21039
21,40,250,0,0.0,53,21.2,3,1.2,2,0.8,0,0.0,0,0.0,0,0.0,3,1.2,0,0.0,1,0.4,2,0.8,21040
21,41,265,0,0.0,71,26.79,4,1.51,3,1.13,0,0.0,2,0.75,0,0.0,1,0.38,0,0.0,0,0.0,0,0.0,21041
21,42,293,2,0.68,72,24.57,6,2.05,1,0.34,1,0.34,0,0.0,0,0.0,1,0.34,0,0.0,0,0.0,1,0.34,21042
21,43,218,1,0.46,48,22.02,5,2.29,1,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46,2,0.92,21043
21,44,275,1,0.36,61,22.18,3,1.09,2,0.73,0,0.0,1,0.36,0,0.0,1,0.36,0,0.0,1,0.36,3,1.09,21044
21,45,223,0,0.0,44,19.73,0,0.0,1,0.45,0,0.0,1,0.45,0,0.0,0,0.0,0,0.0,1,0.45,0,0.0,21045
21,46,282,1,0.35,64,22.7,3,1.06,5,1.77,0,0.0,0,0.0,1,0.35,0,0.0,2,0.71,0,0.0,1,0.35,21046
21,47,218,2,0.92,67,30.73,0,0.0,3,1.38,0,0.0,1,0.46,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46,21047
21,48,235,0,0.0,67,28.51,8,3.4,2,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21048
21,49,296,0,0.0,59,19.93,3,1.01,6,2.03,1,0.34,0,0.0,1,0.34,1,0.34,0,0.0,0,0.0,3,1.01,21049
21,50,188,0,0.0,38,20.21,7,3.72,0,0.0,0,0.0,0,0.0,0,0.0,1,0.53,1,0.53,0,0.0,1,0.53,21050
21,51,259,1,0.39,58,22.39,4,1.54,5,1.93,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39,0,0.0,4,1.54,21051
21,52,235,1,0.43,54,22.98,3,1.28,0,0.0,1,0.43,0,0.0,1,0.43,0,0.0,0,0.0,1,0.43,4,1.7,21052
21,53,219,1,0.46,59,26.94,1,0.46,2,0.91,0,0.0,1,0.46,0,0.0,0,0.0,0,0.0,2,0.91,2,0.91,21053
