ward,precinct,total,Jesse G Reyes,Jesse G Reyes Percent,"P. Scott Neville, Jr.","P. Scott Neville, Jr. Percent",Shelly A. Harris,Shelly A. Harris Percent,Cynthia Y. Cobbs,Cynthia Y. Cobbs Percent,Daniel Epstein,Daniel Epstein Percent,Nathaniel Roosevelt Howse,Nathaniel Roosevelt Howse Percent,precinct_id
45,25,142,38,26.76,22,15.49,18,12.68,23,16.2,10,7.04,2,1.41,45025
45,26,91,20,21.98,21,23.08,13,14.29,6,6.59,10,10.99,5,5.49,45026
45,27,197,41,20.81,47,23.86,34,17.26,16,8.12,12,6.09,5,2.54,45027
45,28,137,23,16.79,28,20.44,20,14.6,18,13.14,11,8.03,3,2.19,45028
45,29,110,31,28.18,21,19.09,8,7.27,5,4.55,9,8.18,5,4.55,45029
45,30,195,52,26.67,31,15.9,27,13.85,22,11.28,13,6.67,13,6.67,45030
45,31,200,42,21.0,43,21.5,30,15.0,28,14.0,20,10.0,6,3.0,45031
45,32,197,50,25.38,44,22.34,22,11.17,24,12.18,15,7.61,4,2.03,45032
45,33,174,41,23.56,35,20.11,23,13.22,20,11.49,23,13.22,7,4.02,45033
45,34,257,73,28.4,50,19.46,28,10.89,27,10.51,23,8.95,11,4.28,45034
45,35,272,49,18.01,64,23.53,40,14.71,33,12.13,29,10.66,2,0.74,45035
45,36,256,56,21.88,58,22.66,46,17.97,25,9.77,13,5.08,7,2.73,45036
45,37,202,51,25.25,35,17.33,27,13.37,21,10.4,17,8.42,10,4.95,45037
45,38,207,54,26.09,34,16.43,30,14.49,19,9.18,19,9.18,10,4.83,45038
45,39,206,56,27.18,37,17.96,34,16.5,23,11.17,15,7.28,7,3.4,45039
45,40,171,42,24.56,17,9.94,28,16.37,9,5.26,21,12.28,6,3.51,45040
45,41,209,58,27.75,36,17.22,25,11.96,19,9.09,18,8.61,5,2.39,45041
45,42,233,62,26.61,40,17.17,31,13.3,19,8.15,17,7.3,8,3.43,45042
45,43,210,58,27.62,28,13.33,31,14.76,20,9.52,19,9.05,6,2.86,45043
45,44,244,52,21.31,43,17.62,45,18.44,26,10.66,14,5.74,8,3.28,45044
45,45,133,35,26.32,16,12.03,22,16.54,13,9.77,12,9.02,3,2.26,45045
45,46,138,35,25.36,23,16.67,26,18.84,13,9.42,10,7.25,4,2.9,45046
45,47,149,44,29.53,20,13.42,24,16.11,9,6.04,14,9.4,1,0.67,45047
45,48,147,50,34.01,24,16.33,23,15.65,10,6.8,7,4.76,4,2.72,45048
46,1,251,33,13.15,66,26.29,33,13.15,30,11.95,60,23.9,10,3.98,46001
46,2,287,46,16.03,82,28.57,30,10.45,47,16.38,53,18.47,10,3.48,46002
46,3,389,43,11.05,121,31.11,40,10.28,35,9.0,49,12.6,25,6.43,46003
46,4,307,45,14.66,85,27.69,33,10.75,27,8.79,58,18.89,18,5.86,46004
46,5,358,42,11.73,95,26.54,33,9.22,45,12.57,67,18.72,18,5.03,46005
46,6,265,37,13.96,54,20.38,50,18.87,42,15.85,43,16.23,13,4.91,46006
46,7,339,32,9.44,97,28.61,46,13.57,40,11.8,31,9.14,16,4.72,46007
46,8,210,38,18.1,49,23.33,35,16.67,31,14.76,27,12.86,11,5.24,46008
46,9,379,39,10.29,81,21.37,50,13.19,67,17.68,71,18.73,18,4.75,46009
46,10,482,66,13.69,109,22.61,57,11.83,77,15.98,76,15.77,30,6.22,46010
46,11,269,32,11.9,65,24.16,44,16.36,31,11.52,46,17.1,14,5.2,46011
46,12,416,51,12.26,104,25.0,48,11.54,66,15.87,88,21.15,24,5.77,46012
46,13,292,33,11.3,86,29.45,31,10.62,43,14.73,27,9.25,21,7.19,46013
46,14,228,51,22.37,37,16.23,58,25.44,35,15.35,27,11.84,7,3.07,46014
46,15,330,41,12.42,87,26.36,43,13.03,43,13.03,35,10.61,19,5.76,46015
46,16,420,50,11.9,126,30.0,49,11.67,61,14.52,73,17.38,13,3.1,46016
46,17,383,65,16.97,113,29.5,43,11.23,44,11.49,31,8.09,27,7.05,46017
46,18,359,49,13.65,76,21.17,57,15.88,54,15.04,48,13.37,11,3.06,46018
46,19,252,42,16.67,73,28.97,46,18.25,21,8.33,22,8.73,7,2.78,46019
46,20,230,40,17.39,52,22.61,33,14.35,29,12.61,23,10.0,18,7.83,46020
46,21,176,28,15.91,36,20.45,25,14.2,25,14.2,31,17.61,13,7.39,46021
46,22,241,29,12.03,55,22.82,27,11.2,38,15.77,53,21.99,12,4.98,46022
46,23,271,38,14.02,59,21.77,49,18.08,36,13.28,46,16.97,11,4.06,46023
46,24,374,51,13.64,98,26.2,46,12.3,60,16.04,46,12.3,14,3.74,46024
46,25,281,31,11.03,97,34.52,31,11.03,31,11.03,56,19.93,8,2.85,46025
46,26,397,57,14.36,98,24.69,48,12.09,63,15.87,62,15.62,21,5.29,46026
46,27,405,54,13.33,95,23.46,51,12.59,66,16.3,72,17.78,11,2.72,46027
46,28,214,34,15.89,77,35.98,15,7.01,16,7.48,27,12.62,15,7.01,46028
46,29,212,28,13.21,67,31.6,26,12.26,19,8.96,38,17.92,16,7.55,46029
46,30,350,72,20.57,78,22.29,62,17.71,39,11.14,41,11.71,18,5.14,46030
46,31,331,42,12.69,107,32.33,31,9.37,43,12.99,40,12.08,18,5.44,46031
46,32,272,41,15.07,73,26.84,42,15.44,35,12.87,41,15.07,12,4.41,46032
46,33,333,50,15.02,114,34.23,43,12.91,38,11.41,31,9.31,6,1.8,46033
46,34,345,40,11.59,100,28.99,42,12.17,52,15.07,56,16.23,10,2.9,46034
46,35,249,36,14.46,66,26.51,19,7.63,30,12.05,42,16.87,17,6.83,46035
46,36,316,44,13.92,90,28.48,42,13.29,37,11.71,41,12.97,21,6.65,46036
46,37,212,30,14.15,61,28.77,29,13.68,31,14.62,45,21.23,8,3.77,46037
46,38,315,49,15.56,64,20.32,57,18.1,40,12.7,43,13.65,18,5.71,46038
46,39,263,36,13.69,60,22.81,33,12.55,41,15.59,35,13.31,16,6.08,46039
46,40,292,46,15.75,102,34.93,31,10.62,27,9.25,33,11.3,20,6.85,46040
47,1,209,28,13.4,64,30.62,16,7.66,22,10.53,23,11.0,12,5.74,47001
47,2,335,41,12.24,111,33.13,40,11.94,27,8.06,40,11.94,9,2.69,47002
47,3,260,59,22.69,68,26.15,42,16.15,18,6.92,17,6.54,8,3.08,47003
47,4,370,55,14.86,119,32.16,29,7.84,39,10.54,32,8.65,17,4.59,47004
47,5,348,61,17.53,87,25.0,41,11.78,48,13.79,61,17.53,9,2.59,47005
47,6,336,52,15.48,86,25.6,37,11.01,44,13.1,49,14.58,8,2.38,47006
47,7,297,51,17.17,79,26.6,46,15.49,36,12.12,33,11.11,9,3.03,47007
47,8,322,65,20.19,81,25.16,33,10.25,32,9.94,37,11.49,9,2.8,47008
47,9,279,52,18.64,87,31.18,35,12.54,26,9.32,33,11.83,13,4.66,47009
47,10,452,57,12.61,131,28.98,56,12.39,66,14.6,71,15.71,26,5.75,47010
47,11,284,44,15.49,81,28.52,35,12.32,40,14.08,33,11.62,6,2.11,47011
47,12,344,47,13.66,110,31.98,43,12.5,40,11.63,46,13.37,9,2.62,47012
47,13,353,58,16.43,111,31.44,34,9.63,33,9.35,53,15.01,19,5.38,47013
47,14,298,53,17.79,105,35.23,26,8.72,21,7.05,42,14.09,11,3.69,47014
47,15,464,62,13.36,122,26.29,36,7.76,50,10.78,139,29.96,12,2.59,47015
47,16,345,68,19.71,101,29.28,32,9.28,32,9.28,45,13.04,14,4.06,47016
47,17,318,51,16.04,79,24.84,38,11.95,43,13.52,33,10.38,10,3.14,47017
47,18,296,36,12.16,84,28.38,26,8.78,35,11.82,48,16.22,15,5.07,47018
47,19,513,77,15.01,119,23.2,44,8.58,62,12.09,128,24.95,27,5.26,47019
47,20,323,30,9.29,115,35.6,31,9.6,44,13.62,40,12.38,20,6.19,47020
47,21,338,56,16.57,94,27.81,32,9.47,35,10.36,53,15.68,11,3.25,47021
47,22,378,60,15.87,125,33.07,33,8.73,33,8.73,65,17.2,6,1.59,47022
47,23,445,53,11.91,116,26.07,40,8.99,52,11.69,98,22.02,27,6.07,47023
47,24,352,43,12.22,99,28.13,36,10.23,34,9.66,65,18.47,8,2.27,47024
47,25,327,54,16.51,96,29.36,40,12.23,33,10.09,44,13.46,12,3.67,47025
47,26,423,58,13.71,133,31.44,42,9.93,49,11.58,78,18.44,15,3.55,47026
47,27,289,37,12.8,78,26.99,29,10.03,31,10.73,38,13.15,17,5.88,47027
47,28,315,55,17.46,91,28.89,30,9.52,42,13.33,44,13.97,9,2.86,47028
47,29,329,54,16.41,97,29.48,28,8.51,47,14.29,38,11.55,16,4.86,47029
47,30,414,49,11.84,126,30.43,48,11.59,44,10.63,62,14.98,15,3.62,47030
47,31,357,54,15.13,92,25.77,33,9.24,55,15.41,63,17.65,10,2.8,47031
47,32,421,60,14.25,105,24.94,41,9.74,60,14.25,68,16.15,19,4.51,47032
47,33,276,45,16.3,73,26.45,35,12.68,42,15.22,28,10.14,10,3.62,47033
47,34,380,48,12.63,111,29.21,35,9.21,37,9.74,74,19.47,14,3.68,47034
47,35,322,40,12.42,121,37.58,25,7.76,36,11.18,39,12.11,12,3.73,47035
47,36,407,53,13.02,119,29.24,31,7.62,50,12.29,93,22.85,8,1.97,47036
47,37,330,53,16.06,98,29.7,43,13.03,35,10.61,64,19.39,8,2.42,47037
47,38,323,43,13.31,104,32.2,38,11.76,30,9.29,49,15.17,10,3.1,47038
47,39,344,40,11.63,113,32.85,34,9.88,46,13.37,49,14.24,5,1.45,47039
47,40,381,42,11.02,146,38.32,38,9.97,37,9.71,37,9.71,12,3.15,47040
47,41,407,68,16.71,122,29.98,40,9.83,50,12.29,54,13.27,17,4.18,47041
47,42,340,44,12.94,83,24.41,33,9.71,44,12.94,81,23.82,13,3.82,47042
47,43,266,45,16.92,79,29.7,32,12.03,21,7.89,27,10.15,10,3.76,47043
47,44,241,28,11.62,65,26.97,29,12.03,37,15.35,16,6.64,15,6.22,47044
47,45,331,45,13.6,103,31.12,26,7.85,22,6.65,57,17.22,18,5.44,47045
47,46,295,49,16.61,68,23.05,37,12.54,32,10.85,37,12.54,11,3.73,47046
47,47,344,65,18.9,120,34.88,38,11.05,21,6.1,37,10.76,8,2.33,47047
47,48,38,18,47.37,5,13.16,5,13.16,5,13.16,3,7.89,0,0.0,47048
48,1,359,49,13.65,110,30.64,43,11.98,53,14.76,45,12.53,18,5.01,48001
48,2,169,15,8.88,60,35.5,15,8.88,10,5.92,25,14.79,7,4.14,48002
48,3,365,62,16.99,98,26.85,47,12.88,64,17.53,41,11.23,18,4.93,48003
48,4,310,43,13.87,97,31.29,38,12.26,48,15.48,36,11.61,13,4.19,48004
48,5,210,28,13.33,95,45.24,16,7.62,10,4.76,14,6.67,16,7.62,48005
48,6,394,65,16.5,108,27.41,55,13.96,59,14.97,49,12.44,23,5.84,48006
48,7,363,42,11.57,113,31.13,41,11.29,49,13.5,37,10.19,25,6.89,48007
48,8,167,16,9.58,55,32.93,18,10.78,21,12.57,20,11.98,10,5.99,48008
48,9,221,40,18.1,64,28.96,32,14.48,21,9.5,23,10.41,14,6.33,48009
48,10,502,55,10.96,167,33.27,47,9.36,58,11.55,74,14.74,30,5.98,48010
48,11,307,32,10.42,117,38.11,19,6.19,25,8.14,46,14.98,17,5.54,48011
48,12,430,57,13.26,165,38.37,46,10.7,44,10.23,52,12.09,19,4.42,48012
48,13,397,59,14.86,125,31.49,78,19.65,36,9.07,28,7.05,25,6.3,48013
48,14,149,23,15.44,40,26.85,22,14.77,13,8.72,15,10.07,13,8.72,48014
48,15,190,26,13.68,53,27.89,26,13.68,24,12.63,17,8.95,16,8.42,48015
48,16,333,57,17.12,86,25.83,39,11.71,52,15.62,56,16.82,18,5.41,48016
48,17,286,28,9.79,108,37.76,48,16.78,30,10.49,32,11.19,5,1.75,48017
48,18,204,33,16.18,51,25.0,39,19.12,26,12.75,18,8.82,19,9.31,48018
48,19,273,25,9.16,99,36.26,35,12.82,24,8.79,33,12.09,16,5.86,48019
48,20,393,47,11.96,129,32.82,36,9.16,55,13.99,43,10.94,25,6.36,48020
48,21,403,69,17.12,104,25.81,74,18.36,55,13.65,49,12.16,18,4.47,48021
48,22,290,41,14.14,85,29.31,48,16.55,34,11.72,30,10.34,19,6.55,48022
48,23,327,40,12.23,149,45.57,27,8.26,29,8.87,24,7.34,15,4.59,48023
48,24,307,65,21.17,90,29.32,48,15.64,33,10.75,22,7.17,18,5.86,48024
48,25,304,41,13.49,104,34.21,23,7.57,23,7.57,41,13.49,15,4.93,48025
48,26,133,19,14.29,35,26.32,14,10.53,20,15.04,18,13.53,7,5.26,48026
48,27,299,45,15.05,62,20.74,42,14.05,43,14.38,55,18.39,20,6.69,48027
48,28,299,54,18.06,73,24.41,50,16.72,44,14.72,30,10.03,11,3.68,48028
48,29,79,5,6.33,27,34.18,9,11.39,6,7.59,7,8.86,8,10.13,48029
48,30,330,32,9.7,121,36.67,29,8.79,31,9.39,56,16.97,17,5.15,48030
48,31,358,59,16.48,76,21.23,48,13.41,59,16.48,54,15.08,24,6.7,48031
48,32,337,55,16.32,74,21.96,53,15.73,60,17.8,52,15.43,11,3.26,48032
48,33,188,31,16.49,62,32.98,20,10.64,18,9.57,15,7.98,7,3.72,48033
48,34,279,30,10.75,98,35.13,23,8.24,31,11.11,36,12.9,21,7.53,48034
48,35,199,29,14.57,42,21.11,35,17.59,30,15.08,38,19.1,8,4.02,48035
48,36,192,23,11.98,67,34.9,35,18.23,11,5.73,16,8.33,5,2.6,48036
48,37,341,51,14.96,106,31.09,34,9.97,44,12.9,66,19.35,11,3.23,48037
48,38,389,51,13.11,155,39.85,30,7.71,33,8.48,37,9.51,26,6.68,48038
48,39,202,20,9.9,80,39.6,14,6.93,19,9.41,14,6.93,17,8.42,48039
48,40,301,36,11.96,116,38.54,32,10.63,28,9.3,42,13.95,15,4.98,48040
48,41,391,59,15.09,87,22.25,53,13.55,66,16.88,77,19.69,14,3.58,48041
48,42,392,54,13.78,103,26.28,40,10.2,54,13.78,74,18.88,23,5.87,48042
48,43,389,63,16.2,100,25.71,45,11.57,52,13.37,54,13.88,34,8.74,48043
48,44,422,44,10.43,138,32.7,42,9.95,50,11.85,71,16.82,21,4.98,48044
48,45,251,25,9.96,80,31.87,22,8.76,32,12.75,46,18.33,19,7.57,48045
48,46,211,31,14.69,72,34.12,37,17.54,19,9.0,19,9.0,12,5.69,48046
49,1,188,32,17.02,46,24.47,35,18.62,36,19.15,18,9.57,12,6.38,49001
49,2,218,38,17.43,56,25.69,18,8.26,24,11.01,35,16.06,14,6.42,49002
49,3,341,52,15.25,92,26.98,38,11.14,49,14.37,54,15.84,19,5.57,49003
49,4,448,67,14.96,110,24.55,49,10.94,69,15.4,78,17.41,25,5.58,49004
49,5,297,33,11.11,92,30.98,43,14.48,46,15.49,35,11.78,17,5.72,49005
49,6,292,35,11.99,80,27.4,39,13.36,35,11.99,36,12.33,26,8.9,49006
49,7,271,37,13.65,63,23.25,30,11.07,47,17.34,29,10.7,15,5.54,49007
49,8,219,47,21.46,55,25.11,24,10.96,33,15.07,20,9.13,8,3.65,49008
49,9,321,56,17.45,94,29.28,37,11.53,42,13.08,38,11.84,19,5.92,49009
49,10,341,41,12.02,110,32.26,39,11.44,43,12.61,38,11.14,26,7.62,49010
49,11,371,53,14.29,97,26.15,34,9.16,42,11.32,70,18.87,32,8.63,49011
49,12,423,53,12.53,124,29.31,55,13.0,44,10.4,71,16.78,21,4.96,49012
49,13,352,58,16.48,102,28.98,45,12.78,35,9.94,42,11.93,28,7.95,49013
49,14,212,29,13.68,56,26.42,30,14.15,24,11.32,24,11.32,19,8.96,49014
49,15,191,33,17.28,48,25.13,24,12.57,28,14.66,25,13.09,7,3.66,49015
49,16,296,40,13.51,82,27.7,43,14.53,29,9.8,40,13.51,15,5.07,49016
49,17,214,37,17.29,42,19.63,25,11.68,26,12.15,33,15.42,18,8.41,49017
49,18,454,59,13.0,133,29.3,48,10.57,61,13.44,70,15.42,28,6.17,49018
49,19,266,60,22.56,71,26.69,30,11.28,34,12.78,29,10.9,18,6.77,49019
49,20,500,63,12.6,166,33.2,45,9.0,60,12.0,74,14.8,31,6.2,49020
49,21,167,36,21.56,38,22.75,21,12.57,19,11.38,14,8.38,11,6.59,49021
49,22,300,56,18.67,77,25.67,48,16.0,32,10.67,23,7.67,28,9.33,49022
49,23,434,60,13.82,112,25.81,63,14.52,59,13.59,78,17.97,27,6.22,49023
49,24,187,27,14.44,54,28.88,32,17.11,23,12.3,20,10.7,16,8.56,49024
49,25,311,37,11.9,82,26.37,34,10.93,45,14.47,47,15.11,29,9.32,49025
49,26,390,53,13.59,110,28.21,46,11.79,40,10.26,61,15.64,38,9.74,49026
49,27,339,48,14.16,90,26.55,53,15.63,48,14.16,48,14.16,21,6.19,49027
49,28,468,61,13.03,133,28.42,50,10.68,85,18.16,69,14.74,32,6.84,49028
49,29,400,49,12.25,105,26.25,48,12.0,67,16.75,71,17.75,22,5.5,49029
49,30,291,37,12.71,78,26.8,35,12.03,37,12.71,54,18.56,20,6.87,49030
49,31,245,38,15.51,62,25.31,34,13.88,26,10.61,27,11.02,24,9.8,49031
49,32,295,43,14.58,61,20.68,48,16.27,42,14.24,51,17.29,23,7.8,49032
49,33,221,48,21.72,55,24.89,29,13.12,21,9.5,25,11.31,16,7.24,49033
50,1,246,29,11.79,51,20.73,24,9.76,15,6.1,82,33.33,11,4.47,50001
50,2,158,23,14.56,26,16.46,17,10.76,15,9.49,55,34.81,3,1.9,50002
50,3,228,35,15.35,55,24.12,28,12.28,9,3.95,68,29.82,4,1.75,50003
50,4,234,47,20.09,46,19.66,23,9.83,25,10.68,47,20.09,13,5.56,50004
50,5,159,16,10.06,32,20.13,18,11.32,4,2.52,69,43.4,9,5.66,50005
50,6,224,39,17.41,60,26.79,30,13.39,18,8.04,33,14.73,15,6.7,50006
50,7,325,47,14.46,108,33.23,34,10.46,28,8.62,22,6.77,17,5.23,50007
50,8,198,44,22.22,51,25.76,29,14.65,26,13.13,20,10.1,8,4.04,50008
50,9,192,37,19.27,48,25.0,24,12.5,12,6.25,33,17.19,14,7.29,50009
50,10,192,38,19.79,32,16.67,26,13.54,13,6.77,68,35.42,6,3.13,50010
50,11,163,15,9.2,22,13.5,16,9.82,9,5.52,82,50.31,5,3.07,50011
50,12,95,9,9.47,21,22.11,12,12.63,4,4.21,30,31.58,7,7.37,50012
50,13,194,30,15.46,45,23.2,29,14.95,29,14.95,23,11.86,8,4.12,50013
50,14,85,14,16.47,8,9.41,18,21.18,8,9.41,27,31.76,0,0.0,50014
50,15,331,49,14.8,101,30.51,35,10.57,33,9.97,28,8.46,22,6.65,50015
50,16,69,7,10.14,22,31.88,9,13.04,3,4.35,19,27.54,2,2.9,50016
50,17,179,34,18.99,25,13.97,20,11.17,30,16.76,41,22.91,8,4.47,50017
50,18,39,1,2.56,7,17.95,1,2.56,0,0.0,29,74.36,1,2.56,50018
50,19,132,41,31.06,25,18.94,15,11.36,17,12.88,13,9.85,8,6.06,50019
50,20,236,47,19.92,69,29.24,27,11.44,25,10.59,26,11.02,13,5.51,50020
50,21,202,33,16.34,54,26.73,21,10.4,22,10.89,28,13.86,11,5.45,50021
50,22,167,25,14.97,20,11.98,29,17.37,12,7.19,58,34.73,3,1.8,50022
50,23,127,36,28.35,17,13.39,20,15.75,8,6.3,33,25.98,4,3.15,50023
50,24,157,41,26.11,18,11.46,13,8.28,7,4.46,64,40.76,3,1.91,50024
50,25,189,38,20.11,41,21.69,31,16.4,8,4.23,59,31.22,4,2.12,50025
50,26,155,39,25.16,24,15.48,26,16.77,21,13.55,19,12.26,8,5.16,50026
50,27,71,17,23.94,8,11.27,16,22.54,7,9.86,19,26.76,2,2.82,50027
50,28,207,54,26.09,31,14.98,39,18.84,28,13.53,15,7.25,11,5.31,50028
50,29,147,45,30.61,23,15.65,24,16.33,20,13.61,10,6.8,10,6.8,50029
50,30,138,39,28.26,30,21.74,19,13.77,12,8.7,15,10.87,8,5.8,50030
50,31,235,59,25.11,58,24.68,38,16.17,32,13.62,18,7.66,13,5.53,50031
50,32,195,40,20.51,30,15.38,37,18.97,41,21.03,22,11.28,5,2.56,50032
50,33,192,23,11.98,36,18.75,21,10.94,9,4.69,71,36.98,10,5.21,50033
50,34,323,52,16.1,91,28.17,26,8.05,27,8.36,63,19.5,12,3.72,50034
50,35,315,65,20.63,76,24.13,46,14.6,31,9.84,20,6.35,18,5.71,50035
50,36,249,56,22.49,60,24.1,31,12.45,25,10.04,29,11.65,14,5.62,50036
50,37,254,44,17.32,90,35.43,26,10.24,26,10.24,22,8.66,12,4.72,50037
50,38,107,14,13.08,20,18.69,25,23.36,10,9.35,23,21.5,4,3.74,50038
50,39,115,14,12.17,24,20.87,16,13.91,11,9.57,38,33.04,5,4.35,50039
50,40,226,28,12.39,28,12.39,21,9.29,11,4.87,118,52.21,5,2.21,50040
