ward,precinct,total,Arthur D. Sutton,Arthur D. Sutton Percent,Bonnie Carol McGrath,Bonnie Carol McGrath Percent,Jennifer Patricia Callahan,Jennifer Patricia Callahan Percent,Chris Stacey,Chris Stacey Percent,Joy E. Tolbert Nelson,Joy E. Tolbert Nelson Percent,Joseph Chico,Joseph Chico Percent,precinct_id
45,25,129,10,7.75,20,15.5,39,30.23,24,18.6,14,10.85,22,17.05,45025
45,26,87,4,4.6,15,17.24,18,20.69,25,28.74,8,9.2,17,19.54,45026
45,27,181,12,6.63,25,13.81,57,31.49,46,25.41,11,6.08,30,16.57,45027
45,28,123,8,6.5,14,11.38,30,24.39,41,33.33,20,16.26,10,8.13,45028
45,29,100,8,8.0,11,11.0,40,40.0,23,23.0,5,5.0,13,13.0,45029
45,30,184,19,10.33,21,11.41,59,32.07,43,23.37,14,7.61,28,15.22,45030
45,31,188,20,10.64,28,14.89,47,25.0,50,26.6,20,10.64,23,12.23,45031
45,32,179,13,7.26,25,13.97,71,39.66,33,18.44,8,4.47,29,16.2,45032
45,33,162,23,14.2,17,10.49,56,34.57,41,25.31,5,3.09,20,12.35,45033
45,34,232,21,9.05,22,9.48,69,29.74,61,26.29,21,9.05,38,16.38,45034
45,35,246,20,8.13,38,15.45,68,27.64,70,28.46,16,6.5,34,13.82,45035
45,36,228,13,5.7,30,13.16,77,33.77,58,25.44,21,9.21,29,12.72,45036
45,37,191,10,5.24,25,13.09,58,30.37,57,29.84,15,7.85,26,13.61,45037
45,38,198,13,6.57,21,10.61,71,35.86,47,23.74,7,3.54,39,19.7,45038
45,39,189,22,11.64,29,15.34,55,29.1,52,27.51,7,3.7,24,12.7,45039
45,40,160,10,6.25,30,18.75,61,38.13,24,15.0,14,8.75,21,13.13,45040
45,41,186,16,8.6,42,22.58,67,36.02,19,10.22,14,7.53,28,15.05,45041
45,42,213,17,7.98,34,15.96,77,36.15,44,20.66,10,4.69,31,14.55,45042
45,43,184,12,6.52,37,20.11,59,32.07,31,16.85,12,6.52,33,17.93,45043
45,44,218,15,6.88,39,17.89,69,31.65,50,22.94,17,7.8,28,12.84,45044
45,45,121,18,14.88,14,11.57,40,33.06,23,19.01,6,4.96,20,16.53,45045
45,46,118,14,11.86,17,14.41,36,30.51,27,22.88,7,5.93,17,14.41,45046
45,47,134,10,7.46,17,12.69,53,39.55,30,22.39,4,2.99,20,14.93,45047
45,48,131,9,6.87,15,11.45,39,29.77,30,22.9,13,9.92,25,19.08,45048
46,1,224,27,12.05,26,11.61,56,25.0,75,33.48,23,10.27,17,7.59,46001
46,2,256,16,6.25,30,11.72,71,27.73,84,32.81,34,13.28,21,8.2,46002
46,3,346,28,8.09,44,12.72,86,24.86,139,40.17,23,6.65,26,7.51,46003
46,4,278,22,7.91,29,10.43,83,29.86,95,34.17,23,8.27,26,9.35,46004
46,5,311,20,6.43,40,12.86,87,27.97,123,39.55,19,6.11,22,7.07,46005
46,6,241,23,9.54,35,14.52,73,30.29,65,26.97,23,9.54,22,9.13,46006
46,7,306,18,5.88,50,16.34,80,26.14,98,32.03,36,11.76,24,7.84,46007
46,8,192,19,9.9,15,7.81,61,31.77,60,31.25,21,10.94,16,8.33,46008
46,9,336,19,5.65,46,13.69,84,25.0,113,33.63,40,11.9,34,10.12,46009
46,10,425,28,6.59,64,15.06,122,28.71,137,32.24,43,10.12,31,7.29,46010
46,11,234,23,9.83,25,10.68,62,26.5,72,30.77,23,9.83,29,12.39,46011
46,12,371,13,3.5,50,13.48,96,25.88,129,34.77,46,12.4,37,9.97,46012
46,13,262,15,5.73,26,9.92,81,30.92,96,36.64,18,6.87,26,9.92,46013
46,14,202,23,11.39,32,15.84,51,25.25,50,24.75,26,12.87,20,9.9,46014
46,15,288,14,4.86,34,11.81,87,30.21,108,37.5,28,9.72,17,5.9,46015
46,16,376,19,5.05,41,10.9,95,25.27,161,42.82,33,8.78,27,7.18,46016
46,17,342,21,6.14,46,13.45,91,26.61,115,33.63,38,11.11,31,9.06,46017
46,18,315,25,7.94,38,12.06,97,30.79,85,26.98,40,12.7,30,9.52,46018
46,19,221,22,9.95,37,16.74,53,23.98,57,25.79,23,10.41,29,13.12,46019
46,20,212,22,10.38,21,9.91,57,26.89,62,29.25,29,13.68,21,9.91,46020
46,21,163,11,6.75,18,11.04,56,34.36,37,22.7,24,14.72,17,10.43,46021
46,22,211,15,7.11,34,16.11,44,20.85,76,36.02,26,12.32,16,7.58,46022
46,23,242,19,7.85,25,10.33,72,29.75,72,29.75,30,12.4,24,9.92,46023
46,24,331,22,6.65,40,12.08,81,24.47,120,36.25,33,9.97,35,10.57,46024
46,25,257,14,5.45,33,12.84,74,28.79,99,38.52,23,8.95,14,5.45,46025
46,26,346,25,7.23,46,13.29,95,27.46,108,31.21,38,10.98,34,9.83,46026
46,27,360,26,7.22,49,13.61,111,30.83,105,29.17,37,10.28,32,8.89,46027
46,28,195,15,7.69,23,11.79,41,21.03,82,42.05,21,10.77,13,6.67,46028
46,29,185,9,4.86,23,12.43,51,27.57,69,37.3,16,8.65,17,9.19,46029
46,30,311,26,8.36,47,15.11,92,29.58,80,25.72,29,9.32,37,11.9,46030
46,31,299,19,6.35,37,12.37,88,29.43,102,34.11,24,8.03,29,9.7,46031
46,32,250,24,9.6,35,14.0,71,28.4,71,28.4,25,10.0,24,9.6,46032
46,33,295,21,7.12,31,10.51,76,25.76,105,35.59,33,11.19,29,9.83,46033
46,34,314,20,6.37,40,12.74,81,25.8,112,35.67,31,9.87,30,9.55,46034
46,35,218,17,7.8,21,9.63,66,30.28,75,34.4,18,8.26,21,9.63,46035
46,36,276,27,9.78,39,14.13,56,20.29,109,39.49,27,9.78,18,6.52,46036
46,37,188,16,8.51,29,15.43,47,25.0,65,34.57,18,9.57,13,6.91,46037
46,38,275,15,5.45,43,15.64,86,31.27,60,21.82,38,13.82,33,12.0,46038
46,39,222,16,7.21,30,13.51,70,31.53,73,32.88,19,8.56,14,6.31,46039
46,40,264,15,5.68,18,6.82,77,29.17,104,39.39,26,9.85,24,9.09,46040
47,1,188,12,6.38,16,8.51,38,20.21,93,49.47,16,8.51,13,6.91,47001
47,2,297,10,3.37,23,7.74,99,33.33,138,46.46,13,4.38,14,4.71,47002
47,3,235,11,4.68,26,11.06,64,27.23,96,40.85,13,5.53,25,10.64,47003
47,4,337,23,6.82,36,10.68,80,23.74,162,48.07,18,5.34,18,5.34,47004
47,5,291,19,6.53,39,13.4,85,29.21,104,35.74,20,6.87,24,8.25,47005
47,6,313,15,4.79,38,12.14,84,26.84,128,40.89,24,7.67,24,7.67,47006
47,7,273,22,8.06,32,11.72,70,25.64,98,35.9,18,6.59,33,12.09,47007
47,8,291,13,4.47,32,11.0,85,29.21,125,42.96,9,3.09,27,9.28,47008
47,9,249,15,6.02,26,10.44,72,28.92,96,38.55,18,7.23,22,8.84,47009
47,10,411,16,3.89,48,11.68,122,29.68,164,39.9,33,8.03,28,6.81,47010
47,11,247,13,5.26,24,9.72,62,25.1,113,45.75,25,10.12,10,4.05,47011
47,12,308,7,2.27,35,11.36,80,25.97,136,44.16,29,9.42,21,6.82,47012
47,13,323,21,6.5,31,9.6,85,26.32,145,44.89,19,5.88,22,6.81,47013
47,14,264,7,2.65,27,10.23,66,25.0,121,45.83,22,8.33,21,7.95,47014
47,15,415,24,5.78,44,10.6,113,27.23,167,40.24,34,8.19,33,7.95,47015
47,16,327,15,4.59,22,6.73,81,24.77,160,48.93,25,7.65,24,7.34,47016
47,17,293,9,3.07,29,9.9,92,31.4,111,37.88,29,9.9,23,7.85,47017
47,18,267,14,5.24,32,11.99,64,23.97,123,46.07,19,7.12,15,5.62,47018
47,19,439,21,4.78,45,10.25,116,26.42,177,40.32,47,10.71,33,7.52,47019
47,20,296,15,5.07,22,7.43,92,31.08,132,44.59,23,7.77,12,4.05,47020
47,21,299,18,6.02,24,8.03,88,29.43,118,39.46,25,8.36,26,8.7,47021
47,22,354,18,5.08,41,11.58,75,21.19,165,46.61,25,7.06,30,8.47,47022
47,23,396,22,5.56,46,11.62,109,27.53,158,39.9,30,7.58,31,7.83,47023
47,24,314,14,4.46,36,11.46,103,32.8,117,37.26,22,7.01,22,7.01,47024
47,25,298,15,5.03,31,10.4,84,28.19,128,42.95,18,6.04,22,7.38,47025
47,26,378,13,3.44,34,8.99,106,28.04,157,41.53,38,10.05,30,7.94,47026
47,27,250,10,4.0,28,11.2,75,30.0,91,36.4,23,9.2,23,9.2,47027
47,28,283,8,2.83,29,10.25,67,23.67,123,43.46,26,9.19,30,10.6,47028
47,29,311,17,5.47,33,10.61,89,28.62,132,42.44,20,6.43,20,6.43,47029
47,30,374,19,5.08,38,10.16,100,26.74,154,41.18,39,10.43,24,6.42,47030
47,31,327,9,2.75,36,11.01,98,29.97,131,40.06,29,8.87,24,7.34,47031
47,32,378,20,5.29,26,6.88,88,23.28,174,46.03,44,11.64,26,6.88,47032
47,33,254,6,2.36,28,11.02,60,23.62,123,48.43,21,8.27,16,6.3,47033
47,34,353,10,2.83,39,11.05,89,25.21,154,43.63,37,10.48,24,6.8,47034
47,35,297,16,5.39,19,6.4,69,23.23,134,45.12,30,10.1,29,9.76,47035
47,36,363,25,6.89,39,10.74,101,27.82,153,42.15,27,7.44,18,4.96,47036
47,37,289,17,5.88,35,12.11,70,24.22,122,42.21,23,7.96,22,7.61,47037
47,38,288,14,4.86,39,13.54,82,28.47,122,42.36,19,6.6,12,4.17,47038
47,39,320,7,2.19,29,9.06,88,27.5,140,43.75,27,8.44,29,9.06,47039
47,40,357,12,3.36,23,6.44,79,22.13,188,52.66,25,7.0,30,8.4,47040
47,41,371,21,5.66,41,11.05,98,26.42,148,39.89,27,7.28,36,9.7,47041
47,42,301,18,5.98,20,6.64,91,30.23,132,43.85,24,7.97,16,5.32,47042
47,43,239,12,5.02,29,12.13,63,26.36,108,45.19,19,7.95,8,3.35,47043
47,44,218,14,6.42,28,12.84,55,25.23,89,40.83,16,7.34,16,7.34,47044
47,45,307,10,3.26,32,10.42,66,21.5,158,51.47,18,5.86,23,7.49,47045
47,46,279,16,5.73,39,13.98,60,21.51,121,43.37,23,8.24,20,7.17,47046
47,47,316,23,7.28,30,9.49,97,30.7,125,39.56,23,7.28,18,5.7,47047
47,48,32,4,12.5,5,15.63,7,21.88,6,18.75,1,3.13,9,28.13,47048
48,1,332,9,2.71,41,12.35,81,24.4,131,39.46,40,12.05,30,9.04,48001
48,2,148,5,3.38,16,10.81,34,22.97,78,52.7,10,6.76,5,3.38,48002
48,3,334,37,11.08,41,12.28,86,25.75,105,31.44,30,8.98,35,10.48,48003
48,4,279,12,4.3,33,11.83,69,24.73,112,40.14,27,9.68,26,9.32,48004
48,5,179,9,5.03,23,12.85,31,17.32,91,50.84,9,5.03,16,8.94,48005
48,6,359,33,9.19,37,10.31,95,26.46,128,35.65,25,6.96,41,11.42,48006
48,7,336,10,2.98,49,14.58,82,24.4,139,41.37,31,9.23,25,7.44,48007
48,8,143,4,2.8,11,7.69,36,25.17,66,46.15,14,9.79,12,8.39,48008
48,9,202,19,9.41,18,8.91,46,22.77,69,34.16,21,10.4,29,14.36,48009
48,10,469,21,4.48,43,9.17,121,25.8,207,44.14,46,9.81,31,6.61,48010
48,11,273,8,2.93,22,8.06,66,24.18,131,47.99,28,10.26,18,6.59,48011
48,12,397,17,4.28,37,9.32,99,24.94,176,44.33,40,10.08,28,7.05,48012
48,13,360,25,6.94,45,12.5,87,24.17,124,34.44,36,10.0,43,11.94,48013
48,14,134,11,8.21,24,17.91,30,22.39,42,31.34,10,7.46,17,12.69,48014
48,15,178,8,4.49,28,15.73,45,25.28,59,33.15,11,6.18,27,15.17,48015
48,16,295,22,7.46,42,14.24,87,29.49,94,31.86,23,7.8,27,9.15,48016
48,17,255,21,8.24,27,10.59,58,22.75,100,39.22,34,13.33,15,5.88,48017
48,18,181,29,16.02,23,12.71,39,21.55,45,24.86,20,11.05,25,13.81,48018
48,19,256,14,5.47,33,12.89,63,24.61,93,36.33,31,12.11,22,8.59,48019
48,20,363,13,3.58,52,14.33,94,25.9,147,40.5,38,10.47,19,5.23,48020
48,21,364,38,10.44,50,13.74,86,23.63,106,29.12,33,9.07,51,14.01,48021
48,22,265,17,6.42,40,15.09,61,23.02,89,33.58,23,8.68,35,13.21,48022
48,23,301,14,4.65,30,9.97,56,18.6,150,49.83,29,9.63,22,7.31,48023
48,24,288,19,6.6,36,12.5,63,21.88,91,31.6,37,12.85,42,14.58,48024
48,25,276,14,5.07,33,11.96,64,23.19,125,45.29,24,8.7,16,5.8,48025
48,26,118,6,5.08,19,16.1,24,20.34,45,38.14,8,6.78,16,13.56,48026
48,27,272,20,7.35,33,12.13,72,26.47,85,31.25,27,9.93,35,12.87,48027
48,28,274,28,10.22,27,9.85,69,25.18,79,28.83,30,10.95,41,14.96,48028
48,29,73,2,2.74,7,9.59,17,23.29,30,41.1,6,8.22,11,15.07,48029
48,30,285,20,7.02,23,8.07,75,26.32,118,41.4,22,7.72,27,9.47,48030
48,31,324,32,9.88,45,13.89,94,29.01,84,25.93,29,8.95,40,12.35,48031
48,32,305,31,10.16,41,13.44,70,22.95,94,30.82,38,12.46,31,10.16,48032
48,33,171,10,5.85,21,12.28,37,21.64,73,42.69,17,9.94,13,7.6,48033
48,34,251,11,4.38,32,12.75,63,25.1,92,36.65,34,13.55,19,7.57,48034
48,35,179,25,13.97,25,13.97,44,24.58,48,26.82,14,7.82,23,12.85,48035
48,36,176,11,6.25,25,14.2,30,17.05,73,41.48,21,11.93,16,9.09,48036
48,37,308,10,3.25,34,11.04,64,20.78,122,39.61,36,11.69,42,13.64,48037
48,38,351,10,2.85,29,8.26,82,23.36,177,50.43,31,8.83,22,6.27,48038
48,39,180,10,5.56,17,9.44,41,22.78,83,46.11,9,5.0,20,11.11,48039
48,40,277,10,3.61,30,10.83,65,23.47,119,42.96,30,10.83,23,8.3,48040
48,41,343,27,7.87,50,14.58,99,28.86,91,26.53,36,10.5,40,11.66,48041
48,42,367,20,5.45,39,10.63,107,29.16,126,34.33,41,11.17,34,9.26,48042
48,43,358,28,7.82,34,9.5,109,30.45,109,30.45,46,12.85,32,8.94,48043
48,44,390,17,4.36,41,10.51,100,25.64,153,39.23,41,10.51,38,9.74,48044
48,45,231,14,6.06,25,10.82,54,23.38,89,38.53,24,10.39,25,10.82,48045
48,46,193,13,6.74,16,8.29,58,30.05,67,34.72,17,8.81,22,11.4,48046
49,1,175,38,21.71,27,15.43,39,22.29,33,18.86,19,10.86,19,10.86,49001
49,2,199,18,9.05,20,10.05,55,27.64,69,34.67,15,7.54,22,11.06,49002
49,3,320,12,3.75,39,12.19,72,22.5,128,40.0,35,10.94,34,10.63,49003
49,4,402,26,6.47,45,11.19,97,24.13,132,32.84,50,12.44,52,12.94,49004
49,5,265,29,10.94,32,12.08,70,26.42,92,34.72,15,5.66,27,10.19,49005
49,6,263,27,10.27,31,11.79,56,21.29,98,37.26,23,8.75,28,10.65,49006
49,7,233,11,4.72,29,12.45,68,29.18,78,33.48,22,9.44,25,10.73,49007
49,8,196,15,7.65,26,13.27,46,23.47,63,32.14,25,12.76,21,10.71,49008
49,9,291,19,6.53,35,12.03,87,29.9,94,32.3,29,9.97,27,9.28,49009
49,10,317,14,4.42,37,11.67,71,22.4,132,41.64,32,10.09,31,9.78,49010
49,11,340,24,7.06,37,10.88,86,25.29,133,39.12,24,7.06,36,10.59,49011
49,12,382,22,5.76,42,10.99,115,30.1,125,32.72,33,8.64,45,11.78,49012
49,13,331,24,7.25,31,9.37,79,23.87,137,41.39,31,9.37,29,8.76,49013
49,14,191,18,9.42,19,9.95,44,23.04,69,36.13,19,9.95,22,11.52,49014
49,15,172,14,8.14,22,12.79,42,24.42,56,32.56,20,11.63,18,10.47,49015
49,16,271,21,7.75,35,12.92,58,21.4,104,38.38,27,9.96,26,9.59,49016
49,17,197,29,14.72,20,10.15,43,21.83,57,28.93,25,12.69,23,11.68,49017
49,18,413,29,7.02,47,11.38,112,27.12,144,34.87,45,10.9,36,8.72,49018
49,19,251,16,6.37,28,11.16,62,24.7,84,33.47,21,8.37,40,15.94,49019
49,20,455,31,6.81,38,8.35,119,26.15,181,39.78,38,8.35,48,10.55,49020
49,21,151,19,12.58,22,14.57,33,21.85,37,24.5,15,9.93,25,16.56,49021
49,22,271,32,11.81,36,13.28,58,21.4,98,36.16,18,6.64,29,10.7,49022
49,23,392,19,4.85,50,12.76,105,26.79,136,34.69,44,11.22,38,9.69,49023
49,24,163,20,12.27,20,12.27,38,23.31,48,29.45,15,9.2,22,13.5,49024
49,25,281,17,6.05,23,8.19,78,27.76,114,40.57,25,8.9,24,8.54,49025
49,26,360,21,5.83,47,13.06,96,26.67,126,35.0,36,10.0,34,9.44,49026
49,27,299,25,8.36,36,12.04,77,25.75,93,31.1,36,12.04,32,10.7,49027
49,28,410,18,4.39,39,9.51,124,30.24,130,31.71,47,11.46,52,12.68,49028
49,29,354,24,6.78,42,11.86,75,21.19,135,38.14,40,11.3,38,10.73,49029
49,30,271,29,10.7,28,10.33,70,25.83,92,33.95,25,9.23,27,9.96,49030
49,31,216,24,11.11,32,14.81,40,18.52,76,35.19,21,9.72,23,10.65,49031
49,32,278,36,12.95,32,11.51,70,25.18,81,29.14,32,11.51,27,9.71,49032
49,33,206,21,10.19,18,8.74,50,24.27,74,35.92,20,9.71,23,11.17,49033
50,1,191,27,14.14,12,6.28,34,17.8,78,40.84,15,7.85,25,13.09,50001
50,2,129,14,10.85,20,15.5,19,14.73,47,36.43,11,8.53,18,13.95,50002
50,3,173,13,7.51,13,7.51,48,27.75,61,35.26,12,6.94,26,15.03,50003
50,4,207,16,7.73,25,12.08,54,26.09,61,29.47,17,8.21,34,16.43,50004
50,5,111,24,21.62,14,12.61,22,19.82,33,29.73,12,10.81,6,5.41,50005
50,6,191,18,9.42,18,9.42,57,29.84,48,25.13,23,12.04,27,14.14,50006
50,7,296,17,5.74,35,11.82,69,23.31,128,43.24,18,6.08,29,9.8,50007
50,8,170,15,8.82,22,12.94,46,27.06,37,21.76,19,11.18,31,18.24,50008
50,9,165,12,7.27,17,10.3,46,27.88,51,30.91,19,11.52,20,12.12,50009
50,10,159,27,16.98,25,15.72,36,22.64,40,25.16,6,3.77,25,15.72,50010
50,11,108,25,23.15,10,9.26,17,15.74,39,36.11,12,11.11,5,4.63,50011
50,12,76,11,14.47,11,14.47,20,26.32,17,22.37,6,7.89,11,14.47,50012
50,13,184,17,9.24,21,11.41,62,33.7,47,25.54,20,10.87,17,9.24,50013
50,14,67,7,10.45,12,17.91,14,20.9,12,17.91,9,13.43,13,19.4,50014
50,15,292,21,7.19,26,8.9,85,29.11,100,34.25,27,9.25,33,11.3,50015
50,16,55,9,16.36,4,7.27,10,18.18,18,32.73,6,10.91,8,14.55,50016
50,17,147,27,18.37,13,8.84,37,25.17,35,23.81,14,9.52,21,14.29,50017
50,18,20,5,25.0,3,15.0,2,10.0,4,20.0,1,5.0,5,25.0,50018
50,19,119,19,15.97,9,7.56,39,32.77,27,22.69,11,9.24,14,11.76,50019
50,20,214,7,3.27,21,9.81,63,29.44,58,27.1,28,13.08,37,17.29,50020
50,21,189,10,5.29,15,7.94,51,26.98,71,37.57,18,9.52,24,12.7,50021
50,22,134,19,14.18,18,13.43,31,23.13,27,20.15,12,8.96,27,20.15,50022
50,23,104,16,15.38,10,9.62,28,26.92,22,21.15,8,7.69,20,19.23,50023
50,24,105,23,21.9,8,7.62,25,23.81,16,15.24,9,8.57,24,22.86,50024
50,25,148,15,10.14,20,13.51,39,26.35,49,33.11,12,8.11,13,8.78,50025
50,26,144,18,12.5,17,11.81,37,25.69,32,22.22,14,9.72,26,18.06,50026
50,27,51,7,13.73,4,7.84,29,56.86,7,13.73,2,3.92,2,3.92,50027
50,28,187,28,14.97,35,18.72,44,23.53,35,18.72,16,8.56,29,15.51,50028
50,29,126,17,13.49,18,14.29,33,26.19,20,15.87,12,9.52,26,20.63,50029
50,30,128,14,10.94,15,11.72,40,31.25,34,26.56,7,5.47,18,14.06,50030
50,31,209,22,10.53,24,11.48,63,30.14,51,24.4,14,6.7,35,16.75,50031
50,32,179,24,13.41,24,13.41,51,28.49,37,20.67,22,12.29,21,11.73,50032
50,33,147,24,16.33,16,10.88,28,19.05,51,34.69,10,6.8,18,12.24,50033
50,34,281,23,8.19,32,11.39,75,26.69,95,33.81,20,7.12,36,12.81,50034
50,35,283,12,4.24,42,14.84,62,21.91,90,31.8,39,13.78,38,13.43,50035
50,36,224,26,11.61,20,8.93,66,29.46,74,33.04,15,6.7,23,10.27,50036
50,37,224,15,6.7,26,11.61,60,26.79,71,31.7,17,7.59,35,15.63,50037
50,38,81,8,9.88,14,17.28,14,17.28,23,28.4,7,8.64,15,18.52,50038
50,39,88,9,10.23,18,20.45,20,22.73,18,20.45,5,5.68,18,20.45,50039
50,40,141,32,22.7,12,8.51,25,17.73,39,27.66,16,11.35,17,12.06,50040
