ward,precinct,total,Marguerite Anne Quinn,Marguerite Anne Quinn Percent,Martha A. Mills,Martha A. Mills Percent,Patrick W. ''Pat'' O'Brien,Patrick W. ''Pat'' O'Brien Percent,Thomas ''TJ'' Loftus,Thomas ''TJ'' Loftus Percent,Susan Mary Matyus,Susan Mary Matyus Percent,John Martin Stalmack,John Martin Stalmack Percent,Phyllis F. Ringer-Taylor,Phyllis F. Ringer-Taylor Percent,precinct_id
30,13,67,19,28.36,16,23.88,17,25.37,4,5.97,2,2.99,8,11.94,1,1.49,30013
30,14,24,6,,7,,7,,1,,0,,2,,1,,30014
30,15,112,22,19.64,34,30.36,31,27.68,8,7.14,4,3.57,6,5.36,7,6.25,30015
30,16,82,16,19.51,24,29.27,14,17.07,4,4.88,10,12.2,11,13.41,3,3.66,30016
30,17,64,15,23.44,15,23.44,16,25.0,3,4.69,4,6.25,10,15.63,1,1.56,30017
30,18,66,14,,14,,15,,2,,9,,12,,0,,30018
30,19,46,10,21.74,14,30.43,6,13.04,4,8.7,5,10.87,6,13.04,1,2.17,30019
30,20,57,11,19.3,13,22.81,11,19.3,6,10.53,7,12.28,7,12.28,2,3.51,30020
30,21,79,14,17.72,29,36.71,20,25.32,1,1.27,11,13.92,2,2.53,2,2.53,30021
30,22,74,14,18.92,20,27.03,20,27.03,3,4.05,6,8.11,6,8.11,5,6.76,30022
30,23,70,9,12.86,19,27.14,15,21.43,7,10.0,6,8.57,6,8.57,8,11.43,30023
30,24,77,10,12.99,22,28.57,23,29.87,5,6.49,5,6.49,6,7.79,6,7.79,30024
30,25,55,9,16.36,8,14.55,19,34.55,1,1.82,8,14.55,8,14.55,2,3.64,30025
30,26,49,5,10.2,14,28.57,14,28.57,3,6.12,3,6.12,5,10.2,5,10.2,30026
30,27,92,28,30.43,15,16.3,17,18.48,7,7.61,11,11.96,7,7.61,7,7.61,30027
30,28,78,21,26.92,25,32.05,18,23.08,3,3.85,3,3.85,7,8.97,1,1.28,30028
30,29,33,8,,7,,12,,1,,3,,0,,2,,30029
30,30,105,24,22.86,19,18.1,13,12.38,8,7.62,11,10.48,26,24.76,4,3.81,30030
30,31,55,18,,7,,16,,4,,0,,6,,4,,30031
30,32,29,6,20.69,2,6.9,10,34.48,3,10.34,2,6.9,4,13.79,2,6.9,30032
30,33,70,14,20.0,26,37.14,11,15.71,7,10.0,6,8.57,4,5.71,2,2.86,30033
30,34,113,28,24.78,23,20.35,41,36.28,4,3.54,5,4.42,8,7.08,4,3.54,30034
30,35,91,18,19.78,16,17.58,29,31.87,7,7.69,5,5.49,12,13.19,4,4.4,30035
30,36,51,11,21.57,12,23.53,12,23.53,4,7.84,5,9.8,3,5.88,4,7.84,30036
30,37,71,14,19.72,15,21.13,17,23.94,6,8.45,9,12.68,8,11.27,2,2.82,30037
30,38,116,28,24.14,31,26.72,28,24.14,9,7.76,9,7.76,8,6.9,3,2.59,30038
30,39,83,14,16.87,10,12.05,31,37.35,4,4.82,3,3.61,17,20.48,4,4.82,30039
30,40,70,14,,16,,19,,8,,6,,7,,0,,30040
30,41,80,12,15.0,33,41.25,17,21.25,4,5.0,10,12.5,3,3.75,1,1.25,30041
31,1,44,6,,1,,6,,0,,3,,26,,2,,31001
31,2,58,12,20.69,8,13.79,22,37.93,1,1.72,5,8.62,6,10.34,4,6.9,31002
31,3,86,14,,4,,26,,0,,7,,34,,1,,31003
31,4,61,10,16.39,10,16.39,12,19.67,4,6.56,7,11.48,17,27.87,1,1.64,31004
31,5,76,11,14.47,18,23.68,18,23.68,3,3.95,3,3.95,20,26.32,3,3.95,31005
31,6,73,21,28.77,12,16.44,20,27.4,1,1.37,5,6.85,11,15.07,3,4.11,31006
31,7,62,16,25.81,7,11.29,14,22.58,6,9.68,4,6.45,11,17.74,4,6.45,31007
31,8,63,14,22.22,8,12.7,12,19.05,7,11.11,4,6.35,16,25.4,2,3.17,31008
31,9,62,18,,6,,19,,0,,8,,7,,4,,31009
31,10,31,6,19.35,2,6.45,7,22.58,1,3.23,2,6.45,12,38.71,1,3.23,31010
31,11,37,12,32.43,5,13.51,8,21.62,2,5.41,4,10.81,4,10.81,2,5.41,31011
31,12,79,23,29.11,10,12.66,18,22.78,5,6.33,7,8.86,11,13.92,5,6.33,31012
31,13,45,9,20.0,5,11.11,14,31.11,4,8.89,6,13.33,3,6.67,4,8.89,31013
31,14,41,9,21.95,4,9.76,6,14.63,1,2.44,6,14.63,10,24.39,5,12.2,31014
31,15,36,5,,5,,12,,0,,2,,10,,2,,31015
31,16,40,8,,4,,13,,1,,4,,10,,0,,31016
31,17,62,16,25.81,7,11.29,10,16.13,1,1.61,4,6.45,21,33.87,3,4.84,31017
31,18,44,13,29.55,5,11.36,9,20.45,1,2.27,5,11.36,9,20.45,2,4.55,31018
31,19,66,20,,8,,15,,0,,4,,15,,4,,31019
31,20,52,9,17.31,9,17.31,16,30.77,2,3.85,3,5.77,8,15.38,5,9.62,31020
31,21,73,21,28.77,15,20.55,7,9.59,2,2.74,7,9.59,12,16.44,9,12.33,31021
31,22,45,11,24.44,4,8.89,11,24.44,6,13.33,7,15.56,4,8.89,2,4.44,31022
31,23,40,14,35.0,5,12.5,11,27.5,2,5.0,3,7.5,4,10.0,1,2.5,31023
31,24,60,12,20.0,7,11.67,19,31.67,2,3.33,10,16.67,8,13.33,2,3.33,31024
31,25,66,17,25.76,11,16.67,17,25.76,4,6.06,4,6.06,6,9.09,7,10.61,31025
31,26,45,7,,4,,10,,0,,3,,20,,1,,31026
31,27,63,14,22.22,8,12.7,18,28.57,1,1.59,2,3.17,16,25.4,4,6.35,31027
31,28,58,15,25.86,7,12.07,15,25.86,2,3.45,7,12.07,7,12.07,5,8.62,31028
31,29,56,9,,10,,10,,3,,1,,23,,0,,31029
31,30,79,14,17.72,8,10.13,18,22.78,5,6.33,4,5.06,28,35.44,2,2.53,31030
31,31,81,18,22.22,10,12.35,28,34.57,4,4.94,4,4.94,14,17.28,3,3.7,31031
31,32,79,18,22.78,10,12.66,29,36.71,5,6.33,3,3.8,11,13.92,3,3.8,31032
31,33,55,7,12.73,11,20.0,9,16.36,3,5.45,10,18.18,10,18.18,5,9.09,31033
31,34,44,6,13.64,15,34.09,10,22.73,2,4.55,5,11.36,4,9.09,2,4.55,31034
31,35,58,10,17.24,12,20.69,18,31.03,3,5.17,4,6.9,10,17.24,1,1.72,31035
31,36,95,15,15.79,11,11.58,16,16.84,6,6.32,7,7.37,35,36.84,5,5.26,31036
31,37,59,11,18.64,9,15.25,21,35.59,3,5.08,4,6.78,10,16.95,1,1.69,31037
31,38,48,11,22.92,10,20.83,13,27.08,1,2.08,3,6.25,8,16.67,2,4.17,31038
31,39,42,12,28.57,12,28.57,8,19.05,4,9.52,2,4.76,3,7.14,1,2.38,31039
31,40,48,6,12.5,10,20.83,14,29.17,1,2.08,3,6.25,12,25.0,2,4.17,31040
31,41,54,11,,10,,12,,0,,5,,13,,3,,31041
31,42,76,13,17.11,9,11.84,21,27.63,2,2.63,6,7.89,21,27.63,4,5.26,31042
31,43,73,16,21.92,9,12.33,28,38.36,6,8.22,7,9.59,2,2.74,5,6.85,31043
31,44,56,10,17.86,8,14.29,10,17.86,3,5.36,7,12.5,15,26.79,3,5.36,31044
31,45,62,11,,8,,14,,2,,7,,20,,0,,31045
31,46,63,14,,10,,12,,0,,6,,18,,3,,31046
31,47,86,24,27.91,8,9.3,28,32.56,3,3.49,4,4.65,17,19.77,2,2.33,31047
31,48,62,17,27.42,9,14.52,20,32.26,1,1.61,5,8.06,7,11.29,3,4.84,31048
31,49,41,9,21.95,2,4.88,10,24.39,3,7.32,4,9.76,10,24.39,3,7.32,31049
31,50,57,17,29.82,9,15.79,14,24.56,4,7.02,8,14.04,4,7.02,1,1.75,31050
31,51,49,6,12.24,10,20.41,11,22.45,3,6.12,7,14.29,7,14.29,5,10.2,31051
32,1,85,23,27.06,18,21.18,22,25.88,4,4.71,6,7.06,9,10.59,3,3.53,32001
32,2,84,16,19.05,38,45.24,16,19.05,1,1.19,6,7.14,2,2.38,5,5.95,32002
32,3,66,21,31.82,22,33.33,9,13.64,2,3.03,3,4.55,8,12.12,1,1.52,32003
32,4,104,34,32.69,32,30.77,18,17.31,1,0.96,5,4.81,12,11.54,2,1.92,32004
32,5,57,19,33.33,18,31.58,8,14.04,3,5.26,4,7.02,3,5.26,2,3.51,32005
32,6,88,26,,15,,25,,4,,7,,11,,0,,32006
32,7,32,14,43.75,5,15.63,3,9.38,2,6.25,2,6.25,3,9.38,3,9.38,32007
32,8,91,17,18.68,32,35.16,14,15.38,7,7.69,8,8.79,9,9.89,4,4.4,32008
32,9,131,32,24.43,52,39.69,21,16.03,6,4.58,9,6.87,7,5.34,4,3.05,32009
32,10,65,10,15.38,21,32.31,10,15.38,6,9.23,7,10.77,7,10.77,4,6.15,32010
32,11,58,19,32.76,14,24.14,10,17.24,3,5.17,3,5.17,7,12.07,2,3.45,32011
32,12,64,25,39.06,16,25.0,11,17.19,5,7.81,3,4.69,2,3.13,2,3.13,32012
32,13,28,7,25.0,10,35.71,4,14.29,1,3.57,2,7.14,2,7.14,2,7.14,32013
32,14,74,34,45.95,13,17.57,13,17.57,4,5.41,2,2.7,7,9.46,1,1.35,32014
32,15,57,13,22.81,17,29.82,10,17.54,1,1.75,7,12.28,5,8.77,4,7.02,32015
32,16,95,48,50.53,11,11.58,16,16.84,2,2.11,6,6.32,7,7.37,5,5.26,32016
32,17,72,20,,10,,24,,4,,5,,9,,0,,32017
32,18,55,6,10.91,12,21.82,18,32.73,3,5.45,6,10.91,6,10.91,4,7.27,32018
32,19,85,20,23.53,20,23.53,20,23.53,4,4.71,8,9.41,8,9.41,5,5.88,32019
32,20,82,31,37.8,15,18.29,13,15.85,5,6.1,10,12.2,4,4.88,4,4.88,32020
32,21,70,16,22.86,15,21.43,17,24.29,6,8.57,5,7.14,8,11.43,3,4.29,32021
32,22,106,30,28.3,29,27.36,13,12.26,7,6.6,10,9.43,8,7.55,9,8.49,32022
32,23,97,19,19.59,27,27.84,21,21.65,6,6.19,8,8.25,9,9.28,7,7.22,32023
32,24,61,20,,12,,15,,4,,6,,4,,0,,32024
32,25,79,24,,20,,17,,2,,11,,5,,0,,32025
32,26,69,13,,16,,11,,3,,13,,13,,0,,32026
32,27,62,14,22.58,17,27.42,8,12.9,8,12.9,2,3.23,11,17.74,2,3.23,32027
32,28,68,21,30.88,16,23.53,20,29.41,1,1.47,5,7.35,3,4.41,2,2.94,32028
32,29,87,28,32.18,23,26.44,17,19.54,5,5.75,8,9.2,5,5.75,1,1.15,32029
32,30,52,14,,19,,9,,2,,6,,0,,2,,32030
32,31,103,34,33.01,31,30.1,15,14.56,5,4.85,7,6.8,9,8.74,2,1.94,32031
32,32,61,12,19.67,26,42.62,7,11.48,4,6.56,3,4.92,5,8.2,4,6.56,32032
32,33,72,17,23.61,17,23.61,16,22.22,3,4.17,5,6.94,11,15.28,3,4.17,32033
32,34,100,46,46.0,17,17.0,12,12.0,4,4.0,8,8.0,5,5.0,8,8.0,32034
32,35,114,42,36.84,19,16.67,21,18.42,6,5.26,15,13.16,9,7.89,2,1.75,32035
32,36,82,17,20.73,28,34.15,12,14.63,5,6.1,11,13.41,5,6.1,4,4.88,32036
32,37,61,20,32.79,12,19.67,10,16.39,3,4.92,5,8.2,9,14.75,2,3.28,32037
32,38,68,18,26.47,22,32.35,13,19.12,5,7.35,4,5.88,5,7.35,1,1.47,32038
32,39,77,18,,25,,18,,7,,7,,2,,0,,32039
32,40,80,16,20.0,26,32.5,14,17.5,4,5.0,10,12.5,7,8.75,3,3.75,32040
32,41,95,14,14.74,20,21.05,23,24.21,6,6.32,11,11.58,12,12.63,9,9.47,32041
32,42,97,32,32.99,27,27.84,22,22.68,5,5.15,4,4.12,5,5.15,2,2.06,32042
32,43,87,12,13.79,29,33.33,18,20.69,3,3.45,8,9.2,12,13.79,5,5.75,32043
32,44,82,22,26.83,18,21.95,21,25.61,3,3.66,2,2.44,9,10.98,7,8.54,32044
32,45,69,18,26.09,18,26.09,16,23.19,6,8.7,2,2.9,7,10.14,2,2.9,32045
32,46,50,20,40.0,7,14.0,13,26.0,1,2.0,4,8.0,4,8.0,1,2.0,32046
32,47,87,18,20.69,27,31.03,18,20.69,5,5.75,5,5.75,7,8.05,7,8.05,32047
32,48,85,26,30.59,21,24.71,13,15.29,5,5.88,10,11.76,6,7.06,4,4.71,32048
32,49,47,11,23.4,17,36.17,9,19.15,5,10.64,2,4.26,1,2.13,2,4.26,32049
32,50,78,14,17.95,32,41.03,9,11.54,5,6.41,5,6.41,11,14.1,2,2.56,32050
32,51,71,18,25.35,27,38.03,11,15.49,1,1.41,3,4.23,8,11.27,3,4.23,32051
32,52,38,14,36.84,4,10.53,10,26.32,2,5.26,4,10.53,1,2.63,3,7.89,32052
33,1,126,30,23.81,30,23.81,43,34.13,6,4.76,9,7.14,4,3.17,4,3.17,33001
33,2,129,28,21.71,28,21.71,45,34.88,7,5.43,11,8.53,7,5.43,3,2.33,33002
33,3,138,25,18.12,30,21.74,49,35.51,11,7.97,10,7.25,9,6.52,4,2.9,33003
33,4,105,41,39.05,19,18.1,22,20.95,2,1.9,10,9.52,5,4.76,6,5.71,33004
33,5,100,25,25.0,19,19.0,29,29.0,4,4.0,1,1.0,10,10.0,12,12.0,33005
33,6,143,35,24.48,27,18.88,42,29.37,6,4.2,15,10.49,10,6.99,8,5.59,33006
33,7,214,38,17.76,80,37.38,47,21.96,14,6.54,16,7.48,11,5.14,8,3.74,33007
33,8,97,19,19.59,31,31.96,24,24.74,8,8.25,8,8.25,6,6.19,1,1.03,33008
33,9,137,32,23.36,27,19.71,43,31.39,3,2.19,19,13.87,8,5.84,5,3.65,33009
33,10,193,63,32.64,24,12.44,68,35.23,8,4.15,12,6.22,10,5.18,8,4.15,33010
33,11,135,35,25.93,27,20.0,46,34.07,4,2.96,7,5.19,11,8.15,5,3.7,33011
33,12,174,41,23.56,22,12.64,73,41.95,9,5.17,12,6.9,11,6.32,6,3.45,33012
33,13,181,42,23.2,21,11.6,60,33.15,13,7.18,20,11.05,15,8.29,10,5.52,33013
33,14,77,20,25.97,14,18.18,25,32.47,6,7.79,6,7.79,2,2.6,4,5.19,33014
33,15,125,36,28.8,22,17.6,36,28.8,6,4.8,8,6.4,11,8.8,6,4.8,33015
33,16,115,26,22.61,22,19.13,41,35.65,3,2.61,12,10.43,6,5.22,5,4.35,33016
33,17,167,38,22.75,20,11.98,56,33.53,11,6.59,19,11.38,12,7.19,11,6.59,33017
33,18,36,4,11.11,9,25.0,10,27.78,4,11.11,4,11.11,3,8.33,2,5.56,33018
33,19,152,42,27.63,32,21.05,36,23.68,12,7.89,13,8.55,11,7.24,6,3.95,33019
33,20,121,30,24.79,24,19.83,44,36.36,2,1.65,11,9.09,9,7.44,1,0.83,33020
33,21,173,43,24.86,22,12.72,63,36.42,11,6.36,14,8.09,16,9.25,4,2.31,33021
33,22,192,52,27.08,40,20.83,50,26.04,12,6.25,10,5.21,15,7.81,13,6.77,33022
33,23,137,26,18.98,29,21.17,46,33.58,4,2.92,19,13.87,4,2.92,9,6.57,33023
33,24,197,46,23.35,70,35.53,49,24.87,4,2.03,14,7.11,10,5.08,4,2.03,33024
33,25,149,39,26.17,22,14.77,45,30.2,11,7.38,13,8.72,11,7.38,8,5.37,33025
33,26,107,26,24.3,35,32.71,25,23.36,4,3.74,5,4.67,8,7.48,4,3.74,33026
33,27,79,13,16.46,21,26.58,23,29.11,4,5.06,7,8.86,6,7.59,5,6.33,33027
34,1,313,45,14.38,35,11.18,37,11.82,30,9.58,9,2.88,106,33.87,51,16.29,34001
34,2,219,37,16.89,28,12.79,33,15.07,10,4.57,7,3.2,58,26.48,46,21.0,34002
34,3,219,39,17.81,36,16.44,42,19.18,8,3.65,1,0.46,52,23.74,41,18.72,34003
34,4,172,19,11.05,18,10.47,14,8.14,6,3.49,2,1.16,94,54.65,19,11.05,34004
34,5,179,39,21.79,18,10.06,29,16.2,12,6.7,6,3.35,49,27.37,26,14.53,34005
34,6,118,18,15.25,18,15.25,23,19.49,4,3.39,2,1.69,29,24.58,24,20.34,34006
34,7,279,28,10.04,34,12.19,35,12.54,14,5.02,6,2.15,106,37.99,56,20.07,34007
34,8,194,42,21.65,19,9.79,38,19.59,7,3.61,6,3.09,50,25.77,32,16.49,34008
34,9,137,24,17.52,15,10.95,23,16.79,9,6.57,5,3.65,31,22.63,30,21.9,34009
34,10,197,33,16.75,25,12.69,41,20.81,9,4.57,6,3.05,46,23.35,37,18.78,34010
34,11,143,26,18.18,16,11.19,23,16.08,6,4.2,1,0.7,50,34.97,21,14.69,34011
34,12,205,32,15.61,22,10.73,35,17.07,11,5.37,5,2.44,58,28.29,42,20.49,34012
34,13,229,33,14.41,43,18.78,42,18.34,14,6.11,3,1.31,41,17.9,53,23.14,34013
34,14,161,22,13.66,19,11.8,29,18.01,6,3.73,6,3.73,57,35.4,22,13.66,34014
34,15,135,21,15.56,18,13.33,15,11.11,5,3.7,3,2.22,50,37.04,23,17.04,34015
34,16,117,20,17.09,15,12.82,22,18.8,10,8.55,6,5.13,15,12.82,29,24.79,34016
34,17,164,25,15.24,25,15.24,31,18.9,12,7.32,7,4.27,25,15.24,39,23.78,34017
34,18,176,30,17.05,14,7.95,32,18.18,12,6.82,4,2.27,65,36.93,19,10.8,34018
34,19,45,11,,3,,8,,3,,0,,12,,8,,34019
34,20,224,25,11.16,29,12.95,34,15.18,15,6.7,6,2.68,57,25.45,58,25.89,34020
34,21,243,36,14.81,36,14.81,30,12.35,10,4.12,7,2.88,78,32.1,46,18.93,34021
34,22,239,37,15.48,25,10.46,23,9.62,8,3.35,3,1.26,97,40.59,46,19.25,34022
34,23,169,29,17.16,22,13.02,18,10.65,10,5.92,3,1.78,48,28.4,39,23.08,34023
34,24,174,26,14.94,30,17.24,43,24.71,10,5.75,7,4.02,34,19.54,24,13.79,34024
34,25,219,45,20.55,41,18.72,33,15.07,10,4.57,6,2.74,38,17.35,46,21.0,34025
34,26,127,9,7.09,11,8.66,12,9.45,5,3.94,3,2.36,73,57.48,14,11.02,34026
34,27,146,33,22.6,11,7.53,26,17.81,8,5.48,4,2.74,43,29.45,21,14.38,34027
34,28,119,14,11.76,11,9.24,17,14.29,4,3.36,5,4.2,51,42.86,17,14.29,34028
34,29,191,31,16.23,29,15.18,22,11.52,10,5.24,5,2.62,52,27.23,42,21.99,34029
34,30,240,30,12.5,51,21.25,30,12.5,14,5.83,5,2.08,40,16.67,70,29.17,34030
34,31,81,15,18.52,15,18.52,13,16.05,3,3.7,6,7.41,13,16.05,16,19.75,34031
34,32,258,25,9.69,34,13.18,24,9.3,5,1.94,2,0.78,120,46.51,48,18.6,34032
34,33,68,6,8.82,9,13.24,10,14.71,5,7.35,2,2.94,26,38.24,10,14.71,34033
34,34,243,44,18.11,31,12.76,34,13.99,9,3.7,6,2.47,60,24.69,59,24.28,34034
34,35,220,29,13.18,29,13.18,39,17.73,10,4.55,1,0.45,79,35.91,33,15.0,34035
34,36,211,35,16.59,30,14.22,43,20.38,10,4.74,3,1.42,49,23.22,41,19.43,34036
34,37,158,20,12.66,15,9.49,26,16.46,12,7.59,2,1.27,61,38.61,22,13.92,34037
34,38,138,30,21.74,14,10.14,11,7.97,3,2.17,2,1.45,58,42.03,20,14.49,34038
34,39,118,17,14.41,11,9.32,16,13.56,6,5.08,3,2.54,46,38.98,19,16.1,34039
34,40,194,29,14.95,26,13.4,23,11.86,12,6.19,7,3.61,64,32.99,33,17.01,34040
34,41,134,18,13.43,24,17.91,14,10.45,6,4.48,4,2.99,44,32.84,24,17.91,34041
34,42,218,45,20.64,42,19.27,23,10.55,11,5.05,3,1.38,35,16.06,59,27.06,34042
34,43,254,42,16.54,42,16.54,40,15.75,12,4.72,5,1.97,59,23.23,54,21.26,34043
34,44,251,27,10.76,33,13.15,32,12.75,12,4.78,5,1.99,82,32.67,60,23.9,34044
34,45,152,27,17.76,27,17.76,32,21.05,6,3.95,6,3.95,30,19.74,24,15.79,34045
34,46,169,25,14.79,27,15.98,30,17.75,7,4.14,6,3.55,36,21.3,38,22.49,34046
34,47,116,12,10.34,12,10.34,15,12.93,6,5.17,7,6.03,39,33.62,25,21.55,34047
34,48,253,30,11.86,36,14.23,36,14.23,17,6.72,3,1.19,75,29.64,56,22.13,34048
34,49,280,64,22.86,51,18.21,48,17.14,20,7.14,4,1.43,42,15.0,51,18.21,34049
34,50,173,30,17.34,30,17.34,27,15.61,14,8.09,5,2.89,33,19.08,34,19.65,34050
34,51,276,40,14.49,30,10.87,42,15.22,10,3.62,5,1.81,97,35.14,52,18.84,34051
34,52,130,28,21.54,13,10.0,18,13.85,7,5.38,3,2.31,38,29.23,23,17.69,34052
34,53,138,32,23.19,21,15.22,28,20.29,6,4.35,3,2.17,29,21.01,19,13.77,34053
34,54,158,25,15.82,20,12.66,20,12.66,2,1.27,3,1.9,63,39.87,25,15.82,34054
34,55,208,29,13.94,33,15.87,32,15.38,8,3.85,5,2.4,42,20.19,59,28.37,34055
34,56,77,5,6.49,17,22.08,10,12.99,6,7.79,1,1.3,18,23.38,20,25.97,34056
34,57,176,26,14.77,29,16.48,37,21.02,10,5.68,8,4.55,39,22.16,27,15.34,34057
34,58,197,41,20.81,23,11.68,35,17.77,6,3.05,6,3.05,37,18.78,49,24.87,34058
34,59,176,38,21.59,19,10.8,23,13.07,7,3.98,3,1.7,60,34.09,26,14.77,34059
34,60,181,33,18.23,25,13.81,31,17.13,10,5.52,6,3.31,35,19.34,41,22.65,34060
35,1,89,14,15.73,24,26.97,25,28.09,6,6.74,6,6.74,10,11.24,4,4.49,35001
35,2,79,30,37.97,18,22.78,13,16.46,2,2.53,4,5.06,6,7.59,6,7.59,35002
35,3,60,16,26.67,11,18.33,17,28.33,1,1.67,6,10.0,3,5.0,6,10.0,35003
35,4,114,20,17.54,32,28.07,41,35.96,3,2.63,3,2.63,11,9.65,4,3.51,35004
35,5,89,23,25.84,20,22.47,21,23.6,7,7.87,7,7.87,7,7.87,4,4.49,35005
35,6,113,23,20.35,22,19.47,35,30.97,6,5.31,14,12.39,6,5.31,7,6.19,35006
35,7,114,22,19.3,38,33.33,23,20.18,6,5.26,14,12.28,5,4.39,6,5.26,35007
35,8,80,18,22.5,28,35.0,14,17.5,3,3.75,9,11.25,4,5.0,4,5.0,35008
35,9,92,21,22.83,23,25.0,24,26.09,7,7.61,9,9.78,4,4.35,4,4.35,35009
35,10,95,18,18.95,17,17.89,27,28.42,5,5.26,7,7.37,14,14.74,7,7.37,35010
35,11,92,15,16.3,27,29.35,20,21.74,6,6.52,8,8.7,10,10.87,6,6.52,35011
35,12,115,32,27.83,27,23.48,23,20.0,11,9.57,4,3.48,10,8.7,8,6.96,35012
35,13,25,6,,4,,8,,1,,1,,5,,0,,35013
35,14,142,34,23.94,29,20.42,33,23.24,8,5.63,16,11.27,12,8.45,10,7.04,35014
35,15,96,19,19.79,24,25.0,31,32.29,3,3.13,6,6.25,7,7.29,6,6.25,35015
35,16,108,27,25.0,27,25.0,26,24.07,6,5.56,9,8.33,5,4.63,8,7.41,35016
35,17,109,22,20.18,23,21.1,29,26.61,10,9.17,9,8.26,7,6.42,9,8.26,35017
35,18,112,31,27.68,26,23.21,25,22.32,5,4.46,8,7.14,11,9.82,6,5.36,35018
35,19,99,24,24.24,23,23.23,21,21.21,4,4.04,10,10.1,8,8.08,9,9.09,35019
35,20,88,26,29.55,11,12.5,29,32.95,4,4.55,9,10.23,4,4.55,5,5.68,35020
35,21,95,27,28.42,14,14.74,25,26.32,5,5.26,14,14.74,8,8.42,2,2.11,35021
35,22,34,12,,12,,5,,0,,3,,1,,1,,35022
35,23,67,11,,21,,20,,4,,8,,0,,3,,35023
35,24,60,14,23.33,9,15.0,23,38.33,3,5.0,8,13.33,1,1.67,2,3.33,35024
35,25,77,19,24.68,24,31.17,13,16.88,5,6.49,8,10.39,3,3.9,5,6.49,35025
35,26,129,31,24.03,25,19.38,37,28.68,4,3.1,12,9.3,14,10.85,6,4.65,35026
35,27,145,36,24.83,54,37.24,23,15.86,8,5.52,10,6.9,9,6.21,5,3.45,35027
35,28,96,12,12.5,36,37.5,15,15.63,6,6.25,10,10.42,9,9.38,8,8.33,35028
35,29,106,19,17.92,32,30.19,27,25.47,6,5.66,7,6.6,10,9.43,5,4.72,35029
35,30,128,28,21.88,38,29.69,28,21.88,5,3.91,12,9.38,7,5.47,10,7.81,35030
35,31,49,7,14.29,5,10.2,17,34.69,1,2.04,8,16.33,7,14.29,4,8.16,35031
35,32,80,21,26.25,12,15.0,18,22.5,7,8.75,12,15.0,3,3.75,7,8.75,35032
35,33,110,24,21.82,27,24.55,25,22.73,3,2.73,8,7.27,20,18.18,3,2.73,35033
35,34,92,16,17.39,31,33.7,15,16.3,4,4.35,8,8.7,7,7.61,11,11.96,35034
35,35,111,24,21.62,34,30.63,25,22.52,5,4.5,13,11.71,7,6.31,3,2.7,35035
35,36,57,17,29.82,17,29.82,10,17.54,4,7.02,3,5.26,1,1.75,5,8.77,35036
36,1,130,20,15.38,14,10.77,30,23.08,6,4.62,4,3.08,52,40.0,4,3.08,36001
36,2,111,13,11.71,7,6.31,24,21.62,4,3.6,8,7.21,49,44.14,6,5.41,36002
36,3,214,26,12.15,13,6.07,30,14.02,5,2.34,8,3.74,123,57.48,9,4.21,36003
36,4,61,15,24.59,9,14.75,9,14.75,3,4.92,4,6.56,16,26.23,5,8.2,36004
36,5,94,19,,11,,22,,5,,4,,33,,0,,36005
36,6,118,24,20.34,10,8.47,35,29.66,7,5.93,6,5.08,34,28.81,2,1.69,36006
36,7,85,13,15.29,8,9.41,17,20.0,5,5.88,6,7.06,32,37.65,4,4.71,36007
36,8,126,28,22.22,6,4.76,38,30.16,8,6.35,5,3.97,38,30.16,3,2.38,36008
36,9,111,13,11.71,9,8.11,22,19.82,12,10.81,6,5.41,45,40.54,4,3.6,36009
36,10,80,23,28.75,3,3.75,14,17.5,6,7.5,3,3.75,29,36.25,2,2.5,36010
36,11,157,33,21.02,14,8.92,47,29.94,8,5.1,7,4.46,46,29.3,2,1.27,36011
36,12,84,26,30.95,6,7.14,22,26.19,8,9.52,5,5.95,15,17.86,2,2.38,36012
36,13,254,20,7.87,11,4.33,49,19.29,3,1.18,18,7.09,150,59.06,3,1.18,36013
36,14,165,21,12.73,10,6.06,36,21.82,3,1.82,4,2.42,86,52.12,5,3.03,36014
36,15,114,20,17.54,12,10.53,18,15.79,3,2.63,10,8.77,50,43.86,1,0.88,36015
36,16,233,56,24.03,26,11.16,62,26.61,15,6.44,11,4.72,45,19.31,18,7.73,36016
36,17,119,11,9.24,6,5.04,26,21.85,18,15.13,9,7.56,45,37.82,4,3.36,36017
36,18,162,33,20.37,21,12.96,41,25.31,26,16.05,13,8.02,26,16.05,2,1.23,36018
36,19,151,27,17.88,10,6.62,30,19.87,4,2.65,11,7.28,66,43.71,3,1.99,36019
36,20,144,20,13.89,6,4.17,32,22.22,7,4.86,3,2.08,74,51.39,2,1.39,36020
36,21,197,34,17.26,21,10.66,52,26.4,13,6.6,12,6.09,60,30.46,5,2.54,36021
36,22,166,34,20.48,28,16.87,37,22.29,9,5.42,11,6.63,33,19.88,14,8.43,36022
36,23,84,11,13.1,6,7.14,14,16.67,5,5.95,4,4.76,36,42.86,8,9.52,36023
36,24,145,20,13.79,15,10.34,24,16.55,6,4.14,4,2.76,52,35.86,24,16.55,36024
36,25,87,24,27.59,8,9.2,19,21.84,8,9.2,8,9.2,19,21.84,1,1.15,36025
36,26,122,28,22.95,10,8.2,34,27.87,5,4.1,10,8.2,33,27.05,2,1.64,36026
36,27,74,16,,4,,24,,3,,4,,23,,0,,36027
