ward,precinct,total,Dean T. Maragos,Dean T. Maragos Percent,Debra Shore,Debra Shore Percent,Patricia Horton,Patricia Horton Percent,Terrence J. O'Brien,Terrence J. O'Brien Percent,James ''Jim'' Harris,James ''Jim'' Harris Percent,Barrett F. Pedersen,Barrett F. Pedersen Percent,Boguslaw ''Bogie'' Stefanski,Boguslaw ''Bogie'' Stefanski Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Frank Avila,Frank Avila Percent,precinct_id
30,19,120,18,15.0,14,11.67,9,7.5,27,22.5,8,6.67,8,6.67,14,11.67,5,4.17,17,14.17,30019
30,20,134,24,17.91,14,10.45,17,12.69,13,9.7,16,11.94,5,3.73,1,0.75,8,5.97,36,26.87,30020
30,21,220,35,15.91,25,11.36,17,7.73,29,13.18,26,11.82,8,3.64,10,4.55,14,6.36,56,25.45,30021
30,22,175,21,12.0,26,14.86,16,9.14,18,10.29,19,10.86,9,5.14,6,3.43,6,3.43,54,30.86,30022
30,23,164,23,14.02,18,10.98,15,9.15,20,12.2,16,9.76,8,4.88,2,1.22,11,6.71,51,31.1,30023
30,24,193,43,22.28,15,7.77,14,7.25,39,20.21,7,3.63,9,4.66,11,5.7,10,5.18,45,23.32,30024
30,25,160,14,8.75,12,7.5,16,10.0,23,14.38,9,5.63,7,4.38,37,23.13,10,6.25,32,20.0,30025
30,26,119,17,14.29,12,10.08,8,6.72,21,17.65,11,9.24,4,3.36,2,1.68,10,8.4,34,28.57,30026
30,27,242,28,11.57,29,11.98,36,14.88,29,11.98,21,8.68,17,7.02,8,3.31,9,3.72,65,26.86,30027
30,28,203,45,22.17,17,8.37,13,6.4,46,22.66,17,8.37,6,2.96,23,11.33,5,2.46,31,15.27,30028
30,29,76,10,13.16,7,9.21,10,13.16,6,7.89,11,14.47,2,2.63,2,2.63,5,6.58,23,30.26,30029
30,30,283,32,11.31,31,10.95,29,10.25,58,20.49,30,10.6,23,8.13,23,8.13,8,2.83,49,17.31,30030
30,31,143,29,20.28,13,9.09,16,11.19,19,13.29,14,9.79,11,7.69,5,3.5,6,4.2,30,20.98,30031
30,32,82,9,10.98,12,14.63,11,13.41,13,15.85,12,14.63,3,3.66,3,3.66,4,4.88,15,18.29,30032
30,33,186,32,17.2,12,6.45,27,14.52,26,13.98,15,8.06,8,4.3,6,3.23,8,4.3,52,27.96,30033
30,34,295,33,11.19,39,13.22,25,8.47,58,19.66,23,7.8,12,4.07,37,12.54,7,2.37,61,20.68,30034
30,35,212,27,12.74,23,10.85,19,8.96,30,14.15,17,8.02,10,4.72,25,11.79,8,3.77,53,25.0,30035
30,36,148,12,8.11,24,16.22,24,16.22,17,11.49,10,6.76,5,3.38,21,14.19,4,2.7,31,20.95,30036
30,37,208,26,12.5,21,10.1,22,10.58,28,13.46,20,9.62,12,5.77,22,10.58,8,3.85,49,23.56,30037
30,38,323,49,15.17,37,11.46,25,7.74,73,22.6,23,7.12,24,7.43,26,8.05,15,4.64,51,15.79,30038
30,39,233,28,12.02,27,11.59,26,11.16,41,17.6,20,8.58,17,7.3,31,13.3,6,2.58,37,15.88,30039
30,40,176,24,13.64,21,11.93,18,10.23,29,16.48,15,8.52,8,4.55,19,10.8,5,2.84,37,21.02,30040
30,41,172,45,26.16,15,8.72,17,9.88,30,17.44,7,4.07,3,1.74,10,5.81,4,2.33,41,23.84,30041
31,1,125,23,18.4,7,5.6,5,4.0,34,27.2,2,1.6,3,2.4,4,3.2,5,4.0,42,33.6,31001
31,2,139,10,7.19,17,12.23,8,5.76,26,18.71,16,11.51,10,7.19,13,9.35,5,3.6,34,24.46,31002
31,3,239,40,16.74,21,8.79,18,7.53,48,20.08,14,5.86,10,4.18,28,11.72,5,2.09,55,23.01,31003
31,4,165,24,14.55,10,6.06,15,9.09,25,15.15,10,6.06,6,3.64,24,14.55,4,2.42,47,28.48,31004
31,5,213,29,13.62,33,15.49,16,7.51,42,19.72,14,6.57,6,2.82,17,7.98,9,4.23,47,22.07,31005
31,6,173,26,15.03,15,8.67,13,7.51,30,17.34,26,15.03,9,5.2,6,3.47,3,1.73,45,26.01,31006
31,7,156,26,16.67,19,12.18,18,11.54,19,12.18,7,4.49,5,3.21,9,5.77,3,1.92,50,32.05,31007
31,8,170,14,8.24,25,14.71,14,8.24,32,18.82,23,13.53,16,9.41,11,6.47,4,2.35,31,18.24,31008
31,9,170,20,11.76,16,9.41,20,11.76,30,17.65,5,2.94,5,2.94,25,14.71,6,3.53,43,25.29,31009
31,10,95,25,26.32,5,5.26,3,3.16,25,26.32,3,3.16,1,1.05,1,1.05,1,1.05,31,32.63,31010
31,11,119,11,9.24,22,18.49,18,15.13,19,15.97,7,5.88,4,3.36,13,10.92,2,1.68,23,19.33,31011
31,12,166,20,12.05,17,10.24,23,13.86,23,13.86,16,9.64,9,5.42,9,5.42,7,4.22,42,25.3,31012
31,13,120,17,14.17,14,11.67,15,12.5,20,16.67,2,1.67,3,2.5,6,5.0,6,5.0,37,30.83,31013
31,14,123,16,13.01,14,11.38,11,8.94,21,17.07,8,6.5,4,3.25,7,5.69,3,2.44,39,31.71,31014
31,15,82,11,13.41,9,10.98,4,4.88,18,21.95,10,12.2,6,7.32,10,12.2,3,3.66,11,13.41,31015
31,16,100,7,7.0,11,11.0,11,11.0,15,15.0,9,9.0,6,6.0,25,25.0,2,2.0,14,14.0,31016
31,17,153,23,15.03,12,7.84,12,7.84,31,20.26,10,6.54,6,3.92,9,5.88,5,3.27,45,29.41,31017
31,18,127,19,14.96,5,3.94,11,8.66,28,22.05,9,7.09,6,4.72,13,10.24,2,1.57,34,26.77,31018
31,19,183,16,8.74,21,11.48,14,7.65,37,20.22,16,8.74,13,7.1,12,6.56,10,5.46,44,24.04,31019
31,20,143,21,14.69,20,13.99,24,16.78,12,8.39,13,9.09,5,3.5,13,9.09,3,2.1,32,22.38,31020
31,21,177,22,12.43,25,14.12,28,15.82,17,9.6,18,10.17,7,3.95,10,5.65,6,3.39,44,24.86,31021
31,22,125,17,13.6,14,11.2,14,11.2,14,11.2,11,8.8,6,4.8,19,15.2,5,4.0,25,20.0,31022
31,23,103,17,16.5,11,10.68,13,12.62,12,11.65,6,5.83,5,4.85,9,8.74,3,2.91,27,26.21,31023
31,24,143,14,9.79,15,10.49,16,11.19,20,13.99,11,7.69,6,4.2,6,4.2,5,3.5,50,34.97,31024
31,25,175,29,16.57,16,9.14,20,11.43,21,12.0,17,9.71,8,4.57,4,2.29,4,2.29,56,32.0,31025
31,26,115,7,6.09,10,8.7,9,7.83,24,20.87,14,12.17,11,9.57,16,13.91,1,0.87,23,20.0,31026
31,27,139,23,16.55,10,7.19,12,8.63,24,17.27,9,6.47,3,2.16,7,5.04,4,2.88,47,33.81,31027
31,28,148,7,4.73,22,14.86,15,10.14,22,14.86,14,9.46,10,6.76,16,10.81,9,6.08,33,22.3,31028
31,29,162,27,16.67,18,11.11,17,10.49,35,21.6,12,7.41,3,1.85,6,3.7,6,3.7,38,23.46,31029
31,30,219,40,18.26,16,7.31,16,7.31,45,20.55,10,4.57,6,2.74,14,6.39,6,2.74,66,30.14,31030
31,31,220,24,10.91,31,14.09,23,10.45,35,15.91,11,5.0,11,5.0,25,11.36,7,3.18,53,24.09,31031
31,32,226,30,13.27,26,11.5,25,11.06,33,14.6,19,8.41,11,4.87,18,7.96,10,4.42,54,23.89,31032
31,33,156,20,12.82,23,14.74,20,12.82,25,16.03,12,7.69,1,0.64,16,10.26,7,4.49,32,20.51,31033
31,34,95,11,11.58,6,6.32,7,7.37,15,15.79,5,5.26,5,5.26,3,3.16,6,6.32,37,38.95,31034
31,35,175,25,14.29,15,8.57,14,8.0,39,22.29,10,5.71,5,2.86,22,12.57,5,2.86,40,22.86,31035
31,36,240,45,18.75,22,9.17,19,7.92,45,18.75,17,7.08,7,2.92,7,2.92,9,3.75,69,28.75,31036
31,37,154,26,16.88,8,5.19,10,6.49,30,19.48,11,7.14,5,3.25,9,5.84,3,1.95,52,33.77,31037
31,38,128,16,12.5,13,10.16,14,10.94,19,14.84,13,10.16,5,3.91,11,8.59,3,2.34,34,26.56,31038
31,39,105,18,17.14,11,10.48,9,8.57,15,14.29,10,9.52,7,6.67,4,3.81,5,4.76,26,24.76,31039
31,40,134,17,12.69,13,9.7,13,9.7,27,20.15,14,10.45,3,2.24,4,2.99,7,5.22,36,26.87,31040
31,41,151,24,15.89,12,7.95,20,13.25,31,20.53,9,5.96,5,3.31,11,7.28,10,6.62,29,19.21,31041
31,42,193,39,20.21,14,7.25,12,6.22,32,16.58,11,5.7,6,3.11,5,2.59,13,6.74,61,31.61,31042
31,43,212,25,11.79,23,10.85,11,5.19,43,20.28,10,4.72,14,6.6,21,9.91,7,3.3,58,27.36,31043
31,44,147,20,13.61,15,10.2,15,10.2,32,21.77,8,5.44,9,6.12,5,3.4,1,0.68,42,28.57,31044
31,45,155,25,16.13,15,9.68,17,10.97,29,18.71,9,5.81,6,3.87,15,9.68,4,2.58,35,22.58,31045
31,46,165,22,13.33,16,9.7,13,7.88,32,19.39,15,9.09,8,4.85,13,7.88,6,3.64,40,24.24,31046
31,47,218,18,8.26,30,13.76,18,8.26,31,14.22,15,6.88,10,4.59,30,13.76,5,2.29,61,27.98,31047
31,48,179,21,11.73,17,9.5,25,13.97,26,14.53,16,8.94,5,2.79,21,11.73,9,5.03,39,21.79,31048
31,49,102,8,7.84,9,8.82,10,9.8,22,21.57,9,8.82,6,5.88,13,12.75,4,3.92,21,20.59,31049
31,50,145,13,8.97,14,9.66,17,11.72,26,17.93,11,7.59,4,2.76,14,9.66,7,4.83,39,26.9,31050
31,51,121,23,19.01,8,6.61,14,11.57,20,16.53,10,8.26,1,0.83,8,6.61,6,4.96,31,25.62,31051
32,1,256,30,11.72,38,14.84,31,12.11,45,17.58,16,6.25,13,5.08,31,12.11,7,2.73,45,17.58,32001
32,2,227,24,10.57,62,27.31,24,10.57,40,17.62,17,7.49,10,4.41,9,3.96,16,7.05,25,11.01,32002
32,3,167,15,8.98,29,17.37,14,8.38,30,17.96,12,7.19,18,10.78,7,4.19,10,5.99,32,19.16,32003
32,4,305,22,7.21,60,19.67,28,9.18,64,20.98,14,4.59,22,7.21,29,9.51,21,6.89,45,14.75,32004
32,5,174,14,8.05,28,16.09,20,11.49,32,18.39,10,5.75,12,6.9,16,9.2,9,5.17,33,18.97,32005
32,6,276,27,9.78,38,13.77,25,9.06,51,18.48,24,8.7,19,6.88,49,17.75,12,4.35,31,11.23,32006
32,7,99,13,13.13,32,32.32,6,6.06,14,14.14,6,6.06,4,4.04,6,6.06,5,5.05,13,13.13,32007
32,8,277,30,10.83,65,23.47,28,10.11,55,19.86,17,6.14,10,3.61,12,4.33,25,9.03,35,12.64,32008
32,9,387,32,8.27,114,29.46,36,9.3,73,18.86,24,6.2,22,5.68,16,4.13,29,7.49,41,10.59,32009
32,10,205,15,7.32,60,29.27,21,10.24,38,18.54,13,6.34,13,6.34,5,2.44,17,8.29,23,11.22,32010
32,11,173,16,9.25,28,16.18,20,11.56,31,17.92,16,9.25,14,8.09,15,8.67,7,4.05,26,15.03,32011
32,12,151,11,7.28,28,18.54,21,13.91,26,17.22,5,3.31,14,9.27,12,7.95,2,1.32,32,21.19,32012
32,13,68,6,8.82,19,27.94,10,14.71,7,10.29,5,7.35,3,4.41,5,7.35,6,8.82,7,10.29,32013
32,14,213,15,7.04,31,14.55,25,11.74,41,19.25,13,6.1,26,12.21,11,5.16,7,3.29,44,20.66,32014
32,15,164,14,8.54,38,23.17,20,12.2,30,18.29,12,7.32,10,6.1,15,9.15,7,4.27,18,10.98,32015
32,16,259,20,7.72,40,15.44,16,6.18,55,21.24,9,3.47,33,12.74,25,9.65,8,3.09,53,20.46,32016
32,17,189,13,6.88,31,16.4,20,10.58,36,19.05,8,4.23,15,7.94,29,15.34,6,3.17,31,16.4,32017
32,18,155,19,12.26,34,21.94,16,10.32,37,23.87,8,5.16,6,3.87,7,4.52,13,8.39,15,9.68,32018
32,19,225,15,6.67,47,20.89,28,12.44,48,21.33,17,7.56,14,6.22,11,4.89,10,4.44,35,15.56,32019
32,20,208,17,8.17,44,21.15,25,12.02,40,19.23,11,5.29,18,8.65,9,4.33,11,5.29,33,15.87,32020
32,21,202,26,12.87,44,21.78,24,11.88,36,17.82,13,6.44,8,3.96,9,4.46,12,5.94,30,14.85,32021
32,22,309,32,10.36,75,24.27,40,12.94,60,19.42,12,3.88,22,7.12,12,3.88,18,5.83,38,12.3,32022
32,23,270,25,9.26,73,27.04,40,14.81,40,14.81,15,5.56,9,3.33,15,5.56,24,8.89,29,10.74,32023
32,24,178,13,7.3,32,17.98,26,14.61,32,17.98,11,6.18,14,7.87,15,8.43,11,6.18,24,13.48,32024
32,25,206,33,16.02,35,16.99,11,5.34,40,19.42,12,5.83,17,8.25,12,5.83,9,4.37,37,17.96,32025
32,26,232,21,9.05,40,17.24,28,12.07,40,17.24,11,4.74,16,6.9,37,15.95,5,2.16,34,14.66,32026
32,27,190,19,10.0,41,21.58,21,11.05,31,16.32,13,6.84,16,8.42,9,4.74,16,8.42,24,12.63,32027
32,28,205,16,7.8,44,21.46,30,14.63,34,16.59,15,7.32,18,8.78,17,8.29,11,5.37,20,9.76,32028
32,29,223,21,9.42,41,18.39,30,13.45,36,16.14,12,5.38,12,5.38,27,12.11,8,3.59,36,16.14,32029
32,30,150,16,10.67,32,21.33,23,15.33,21,14.0,9,6.0,7,4.67,16,10.67,9,6.0,17,11.33,32030
32,31,268,20,7.46,49,18.28,32,11.94,44,16.42,17,6.34,22,8.21,12,4.48,20,7.46,52,19.4,32031
32,32,189,23,12.17,47,24.87,12,6.35,47,24.87,12,6.35,5,2.65,12,6.35,17,8.99,14,7.41,32032
32,33,243,29,11.93,38,15.64,30,12.35,31,12.76,16,6.58,14,5.76,33,13.58,17,7.0,35,14.4,32033
32,34,286,21,7.34,54,18.88,33,11.54,55,19.23,10,3.5,25,8.74,19,6.64,19,6.64,50,17.48,32034
32,35,339,27,7.96,62,18.29,30,8.85,67,19.76,13,3.83,36,10.62,22,6.49,25,7.37,57,16.81,32035
32,36,251,24,9.56,60,23.9,38,15.14,36,14.34,16,6.37,13,5.18,14,5.58,15,5.98,35,13.94,32036
32,37,154,17,11.04,30,19.48,22,14.29,21,13.64,10,6.49,10,6.49,14,9.09,6,3.9,24,15.58,32037
32,38,197,21,10.66,53,26.9,28,14.21,29,14.72,6,3.05,11,5.58,11,5.58,14,7.11,24,12.18,32038
32,39,248,20,8.06,70,28.23,30,12.1,38,15.32,16,6.45,9,3.63,15,6.05,19,7.66,31,12.5,32039
32,40,246,24,9.76,58,23.58,30,12.2,41,16.67,9,3.66,13,5.28,19,7.72,22,8.94,30,12.2,32040
32,41,251,15,5.98,49,19.52,38,15.14,36,14.34,17,6.77,16,6.37,16,6.37,17,6.77,47,18.73,32041
32,42,273,32,11.72,51,18.68,31,11.36,51,18.68,19,6.96,19,6.96,16,5.86,7,2.56,47,17.22,32042
32,43,240,23,9.58,62,25.83,25,10.42,49,20.42,18,7.5,13,5.42,6,2.5,20,8.33,24,10.0,32043
32,44,233,41,17.6,35,15.02,21,9.01,38,16.31,24,10.3,10,4.29,10,4.29,24,10.3,30,12.88,32044
32,45,207,20,9.66,40,19.32,33,15.94,34,16.43,12,5.8,14,6.76,13,6.28,13,6.28,28,13.53,32045
32,46,147,20,13.61,18,12.24,17,11.56,24,16.33,7,4.76,13,8.84,12,8.16,5,3.4,31,21.09,32046
32,47,274,22,8.03,62,22.63,35,12.77,50,18.25,23,8.39,15,5.47,13,4.74,22,8.03,32,11.68,32047
32,48,248,29,11.69,64,25.81,32,12.9,41,16.53,13,5.24,12,4.84,19,7.66,14,5.65,24,9.68,32048
32,49,143,15,10.49,39,27.27,17,11.89,27,18.88,4,2.8,6,4.2,11,7.69,9,6.29,15,10.49,32049
32,50,220,20,9.09,69,31.36,20,9.09,39,17.73,11,5.0,7,3.18,6,2.73,28,12.73,20,9.09,32050
32,51,217,14,6.45,59,27.19,30,13.82,39,17.97,11,5.07,7,3.23,7,3.23,25,11.52,25,11.52,32051
32,52,125,10,8.0,24,19.2,20,16.0,18,14.4,3,2.4,13,10.4,9,7.2,4,3.2,24,19.2,32052
33,1,367,31,8.45,73,19.89,27,7.36,47,12.81,14,3.81,12,3.27,68,18.53,18,4.9,77,20.98,33001
33,2,442,28,6.33,60,13.57,42,9.5,53,11.99,23,5.2,11,2.49,94,21.27,12,2.71,119,26.92,33002
33,3,375,32,8.53,81,21.6,41,10.93,47,12.53,23,6.13,13,3.47,59,15.73,11,2.93,68,18.13,33003
33,4,351,26,7.41,50,14.25,23,6.55,34,9.69,21,5.98,15,4.27,83,23.65,8,2.28,91,25.93,33004
33,5,277,24,8.66,56,20.22,28,10.11,33,11.91,13,4.69,8,2.89,57,20.58,8,2.89,50,18.05,33005
33,6,433,23,5.31,49,11.32,37,8.55,43,9.93,18,4.16,8,1.85,119,27.48,9,2.08,127,29.33,33006
33,7,624,52,8.33,185,29.65,46,7.37,95,15.22,20,3.21,21,3.37,77,12.34,37,5.93,91,14.58,33007
33,8,331,33,9.97,70,21.15,26,7.85,39,11.78,15,4.53,13,3.93,54,16.31,8,2.42,73,22.05,33008
33,9,444,33,7.43,87,19.59,43,9.68,51,11.49,11,2.48,14,3.15,96,21.62,14,3.15,95,21.4,33009
33,10,610,48,7.87,75,12.3,45,7.38,61,10.0,25,4.1,20,3.28,154,25.25,19,3.11,163,26.72,33010
33,11,390,19,4.87,76,19.49,39,10.0,47,12.05,17,4.36,10,2.56,81,20.77,14,3.59,87,22.31,33011
33,12,492,21,4.27,51,10.37,38,7.72,65,13.21,26,5.28,17,3.46,134,27.24,11,2.24,129,26.22,33012
33,13,562,33,5.87,72,12.81,57,10.14,58,10.32,29,5.16,15,2.67,130,23.13,14,2.49,154,27.4,33013
33,14,237,18,7.59,41,17.3,23,9.7,29,12.24,15,6.33,9,3.8,38,16.03,6,2.53,58,24.47,33014
33,15,344,33,9.59,71,20.64,30,8.72,50,14.53,19,5.52,7,2.03,54,15.7,9,2.62,71,20.64,33015
33,16,308,22,7.14,37,12.01,31,10.06,39,12.66,18,5.84,16,5.19,52,16.88,10,3.25,83,26.95,33016
33,17,456,31,6.8,80,17.54,41,8.99,49,10.75,25,5.48,13,2.85,97,21.27,17,3.73,103,22.59,33017
33,18,108,10,9.26,22,20.37,14,12.96,9,8.33,4,3.7,4,3.7,17,15.74,3,2.78,25,23.15,33018
33,19,444,44,9.91,70,15.77,45,10.14,54,12.16,26,5.86,17,3.83,77,17.34,14,3.15,97,21.85,33019
33,20,363,38,10.47,65,17.91,34,9.37,38,10.47,21,5.79,8,2.2,52,14.33,17,4.68,90,24.79,33020
33,21,443,40,9.03,70,15.8,51,11.51,62,14.0,32,7.22,10,2.26,74,16.7,12,2.71,92,20.77,33021
33,22,581,45,7.75,78,13.43,39,6.71,48,8.26,24,4.13,17,2.93,146,25.13,18,3.1,166,28.57,33022
33,23,402,31,7.71,69,17.16,41,10.2,54,13.43,19,4.73,12,2.99,78,19.4,18,4.48,80,19.9,33023
33,24,554,49,8.84,146,26.35,40,7.22,85,15.34,30,5.42,17,3.07,68,12.27,35,6.32,84,15.16,33024
33,25,447,31,6.94,73,16.33,47,10.51,49,10.96,29,6.49,11,2.46,77,17.23,16,3.58,114,25.5,33025
33,26,308,27,8.77,75,24.35,31,10.06,38,12.34,16,5.19,10,3.25,41,13.31,13,4.22,57,18.51,33026
33,27,226,24,10.62,35,15.49,21,9.29,24,10.62,17,7.52,8,3.54,39,17.26,14,6.19,44,19.47,33027
34,1,763,41,5.37,118,15.47,100,13.11,106,13.89,153,20.05,26,3.41,3,0.39,141,18.48,75,9.83,34001
34,2,534,24,4.49,72,13.48,72,13.48,75,14.04,112,20.97,17,3.18,3,0.56,109,20.41,50,9.36,34002
34,3,561,26,4.63,100,17.83,84,14.97,74,13.19,118,21.03,13,2.32,11,1.96,98,17.47,37,6.6,34003
34,4,467,10,2.14,46,9.85,54,11.56,101,21.63,109,23.34,10,2.14,2,0.43,109,23.34,26,5.57,34004
34,5,438,26,5.94,69,15.75,57,13.01,65,14.84,86,19.63,12,2.74,7,1.6,80,18.26,36,8.22,34005
34,6,344,18,5.23,60,17.44,48,13.95,36,10.47,76,22.09,8,2.33,2,0.58,64,18.6,32,9.3,34006
34,7,772,35,4.53,95,12.31,94,12.18,127,16.45,176,22.8,15,1.94,4,0.52,170,22.02,56,7.25,34007
34,8,500,28,5.6,73,14.6,59,11.8,75,15.0,105,21.0,21,4.2,9,1.8,89,17.8,41,8.2,34008
34,9,321,26,8.1,58,18.07,47,14.64,40,12.46,59,18.38,6,1.87,2,0.62,60,18.69,23,7.17,34009
34,10,525,24,4.57,84,16.0,72,13.71,61,11.62,104,19.81,16,3.05,4,0.76,112,21.33,48,9.14,34010
34,11,355,17,4.79,54,15.21,54,15.21,47,13.24,75,21.13,7,1.97,2,0.56,82,23.1,17,4.79,34011
34,12,536,19,3.54,83,15.49,79,14.74,59,11.01,104,19.4,12,2.24,3,0.56,111,20.71,66,12.31,34012
34,13,564,29,5.14,85,15.07,92,16.31,65,11.52,106,18.79,24,4.26,7,1.24,100,17.73,56,9.93,34013
34,14,371,18,4.85,54,14.56,34,9.16,67,18.06,85,22.91,8,2.16,3,0.81,88,23.72,14,3.77,34014
34,15,358,14,3.91,48,13.41,45,12.57,65,18.16,79,22.07,7,1.96,3,0.84,77,21.51,20,5.59,34015
34,16,272,11,4.04,56,20.59,59,21.69,22,8.09,51,18.75,4,1.47,4,1.47,39,14.34,26,9.56,34016
34,17,376,22,5.85,79,21.01,62,16.49,42,11.17,59,15.69,11,2.93,3,0.8,74,19.68,24,6.38,34017
34,18,432,29,6.71,38,8.8,39,9.03,79,18.29,99,22.92,6,1.39,6,1.39,104,24.07,32,7.41,34018
34,19,132,6,4.55,14,10.61,19,14.39,18,13.64,30,22.73,2,1.52,2,1.52,32,24.24,9,6.82,34019
34,20,607,38,6.26,100,16.47,86,14.17,71,11.7,119,19.6,16,2.64,6,0.99,123,20.26,48,7.91,34020
34,21,664,39,5.87,98,14.76,90,13.55,98,14.76,131,19.73,21,3.16,3,0.45,133,20.03,51,7.68,34021
34,22,685,26,3.8,86,12.55,71,10.36,118,17.23,151,22.04,10,1.46,6,0.88,163,23.8,54,7.88,34022
34,23,420,24,5.71,65,15.48,65,15.48,50,11.9,85,20.24,8,1.9,6,1.43,87,20.71,30,7.14,34023
34,24,394,35,8.88,65,16.5,47,11.93,55,13.96,72,18.27,11,2.79,5,1.27,73,18.53,31,7.87,34024
34,25,577,35,6.07,102,17.68,81,14.04,65,11.27,105,18.2,22,3.81,4,0.69,120,20.8,43,7.45,34025
34,26,333,16,4.8,38,11.41,33,9.91,68,20.42,75,22.52,6,1.8,3,0.9,75,22.52,19,5.71,34026
34,27,353,30,8.5,52,14.73,42,11.9,60,17.0,63,17.85,5,1.42,7,1.98,69,19.55,25,7.08,34027
34,28,314,11,3.5,34,10.83,30,9.55,63,20.06,70,22.29,5,1.59,3,0.96,85,27.07,13,4.14,34028
34,29,493,36,7.3,70,14.2,82,16.63,53,10.75,96,19.47,18,3.65,6,1.22,93,18.86,39,7.91,34029
34,30,624,33,5.29,95,15.22,93,14.9,69,11.06,128,20.51,14,2.24,1,0.16,134,21.47,57,9.13,34030
34,31,195,11,5.64,40,20.51,30,15.38,19,9.74,31,15.9,8,4.1,6,3.08,32,16.41,18,9.23,34031
34,32,685,13,1.9,82,11.97,65,9.49,116,16.93,162,23.65,18,2.63,6,0.88,171,24.96,52,7.59,34032
34,33,194,9,4.64,20,10.31,19,9.79,35,18.04,46,23.71,5,2.58,3,1.55,39,20.1,18,9.28,34033
34,34,657,47,7.15,97,14.76,99,15.07,77,11.72,114,17.35,26,3.96,7,1.07,120,18.26,70,10.65,34034
34,35,585,22,3.76,85,14.53,66,11.28,90,15.38,145,24.79,21,3.59,1,0.17,126,21.54,29,4.96,34035
34,36,521,24,4.61,97,18.62,76,14.59,67,12.86,97,18.62,11,2.11,7,1.34,92,17.66,50,9.6,34036
34,37,363,17,4.68,55,15.15,39,10.74,62,17.08,75,20.66,11,3.03,4,1.1,76,20.94,24,6.61,34037
34,38,329,12,3.65,42,12.77,38,11.55,58,17.63,78,23.71,11,3.34,3,0.91,67,20.36,20,6.08,34038
34,39,301,16,5.32,41,13.62,31,10.3,59,19.6,63,20.93,8,2.66,3,1.0,64,21.26,16,5.32,34039
34,40,473,13,2.75,74,15.64,51,10.78,71,15.01,108,22.83,11,2.33,4,0.85,106,22.41,35,7.4,34040
34,41,347,13,3.75,53,15.27,47,13.54,53,15.27,72,20.75,12,3.46,3,0.86,73,21.04,21,6.05,34041
34,42,572,29,5.07,104,18.18,83,14.51,65,11.36,95,16.61,12,2.1,8,1.4,108,18.88,68,11.89,34042
34,43,703,31,4.41,123,17.5,102,14.51,68,9.67,143,20.34,19,2.7,4,0.57,132,18.78,81,11.52,34043
34,44,648,29,4.48,97,14.97,91,14.04,85,13.12,119,18.36,11,1.7,1,0.15,157,24.23,58,8.95,34044
34,45,398,25,6.28,70,17.59,61,15.33,45,11.31,72,18.09,8,2.01,3,0.75,69,17.34,45,11.31,34045
34,46,474,29,6.12,79,16.67,74,15.61,53,11.18,79,16.67,17,3.59,8,1.69,96,20.25,39,8.23,34046
34,47,290,13,4.48,30,10.34,30,10.34,58,20.0,65,22.41,7,2.41,6,2.07,60,20.69,21,7.24,34047
34,48,655,12,1.83,98,14.96,75,11.45,97,14.81,138,21.07,18,2.75,5,0.76,157,23.97,55,8.4,34048
34,49,758,50,6.6,152,20.05,123,16.23,66,8.71,126,16.62,18,2.37,16,2.11,133,17.55,74,9.76,34049
34,50,424,23,5.42,75,17.69,65,15.33,49,11.56,81,19.1,15,3.54,8,1.89,73,17.22,35,8.25,34050
34,51,699,34,4.86,95,13.59,82,11.73,101,14.45,155,22.17,20,2.86,7,1.0,158,22.6,47,6.72,34051
34,52,326,15,4.6,48,14.72,33,10.12,56,17.18,70,21.47,9,2.76,5,1.53,73,22.39,17,5.21,34052
34,53,319,21,6.58,60,18.81,49,15.36,38,11.91,55,17.24,10,3.13,2,0.63,64,20.06,20,6.27,34053
34,54,390,20,5.13,54,13.85,43,11.03,66,16.92,84,21.54,7,1.79,5,1.28,94,24.1,17,4.36,34054
34,55,541,32,5.91,96,17.74,91,16.82,57,10.54,103,19.04,17,3.14,6,1.11,93,17.19,46,8.5,34055
34,56,195,8,4.1,35,17.95,28,14.36,29,14.87,39,20.0,3,1.54,5,2.56,24,12.31,24,12.31,34056
34,57,437,18,4.12,70,16.02,58,13.27,53,12.13,86,19.68,12,2.75,5,1.14,74,16.93,61,13.96,34057
34,58,499,29,5.81,73,14.63,89,17.84,49,9.82,94,18.84,18,3.61,4,0.8,88,17.64,55,11.02,34058
34,59,439,15,3.42,72,16.4,50,11.39,69,15.72,92,20.96,12,2.73,3,0.68,98,22.32,28,6.38,34059
34,60,483,23,4.76,77,15.94,76,15.73,56,11.59,87,18.01,18,3.73,4,0.83,85,17.6,57,11.8,34060
35,1,264,36,13.64,51,19.32,29,10.98,35,13.26,13,4.92,10,3.79,17,6.44,12,4.55,61,23.11,35001
35,2,227,24,10.57,37,16.3,25,11.01,24,10.57,20,8.81,4,1.76,21,9.25,10,4.41,62,27.31,35002
35,3,155,21,13.55,19,12.26,20,12.9,17,10.97,15,9.68,6,3.87,12,7.74,12,7.74,33,21.29,35003
35,4,312,36,11.54,59,18.91,29,9.29,54,17.31,19,6.09,27,8.65,24,7.69,13,4.17,51,16.35,35004
35,5,252,28,11.11,37,14.68,27,10.71,36,14.29,24,9.52,14,5.56,20,7.94,14,5.56,52,20.63,35005
